step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-0.38592151854616596,0.12292684614658356,0.32897642254829407,0.35362565517425537,0.11914359778165817,0.35,1,0,0,0,0,,,nan,0,0.5316977500915527,0.4378872811794281,7.009352684020996,0.5316977500915527,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,1.0298561416968107e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.20477486324738647,0.330942437|0.204774863|0.216969903|0.260792134|0.26061804|0.265396179,0.480942437|0.354774863|0.366969903|0.410792134|0.41061804|0.415396179,0.450942437|0.324774863|0.336969903|0.380792134|0.38061804|0.385396179,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0299819489|0.0744692512|0.107386022|0.0729202212,-0.0571482315|0.00974702698|-0.0452462738|-0.154775468|-0.15594871|-0.160654427,1.26662152|0.82884648|0.792651388|0.962862318|0.99390947|0.973850509,0.494038135|-0.389709949|0.289639115,0.0299295224|0.149930716|0.0498600155,0.005133494734764099,0.0016054650768637657,0.0015522325411438942,0.0019390787929296494
11,0.6000000000000001,-0.3918445943350555,0.12168733775615692,0.3317553699016571,0.3526585102081299,0.11790864169597626,0.35,1,0,0,0,0,,,nan,0,0.5200656652450562,0.359906941652298,5.94904088973999,0.5200656652450562,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,1.0015481420980796e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.20362564137648187,0.328189785|0.203625641|0.212043586|0.257297266|0.25864304|0.26125456,0.478189785|0.353625641|0.362043586|0.407297266|0.40864304|0.41125456,0.448189785|0.323625641|0.332043586|0.377297266|0.37864304|0.38125456,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0264489989|0.076244559|0.10800579|0.0742839344,-0.0553532473|0.0121093717|-0.043373654|-0.15457719|-0.156385353|-0.160660838,1.25740589|0.826611937|0.77835169|0.950856435|0.986192599|0.958641338,0.49553445|-0.382213354|0.292132139,0.0299295224|0.149930716|0.0498600155,0.005272100679576397,0.0016260398551821709,0.001688290387392044,0.0019198842346668243
12,0.65,-0.3998281895136217,0.12163861095905304,0.33475807309150696,0.3519923686981201,0.11788371205329895,0.35,1,0,0,0,0,,,nan,0,0.5058953762054443,0.387119323015213,5.961277961730957,0.5058953762054443,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,9.711358335449328e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.20265852199780443,0.325525787|0.202658522|0.207405243|0.253908067|0.256435963|0.257185495,0.475525787|0.352658522|0.357405243|0.403908067|0.406435963|0.407185495,0.445525787|0.322658522|0.327405243|0.373908067|0.376435963|0.377185495,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0265029675|0.0707256747|0.100535247|0.0690129816,-0.0535351132|0.0144776832|-0.041434074|-0.15433546|-0.156747796|-0.160653685,1.24856803|0.825111771|0.761683932|0.932022483|0.969531302|0.937101276,0.497030765|-0.374716759|0.294625163,0.0299295224|0.149930716|0.0498600155,0.004723295569419861,0.0014571519568562508,0.001337144523859024,0.0018947115167975426
13,0.7000000000000001,-0.40658411523639193,0.12414257973432541,0.3377719819545746,0.3515678644180298,0.12042546272277832,0.35,1,0,0,0,0,,,nan,0,0.495687335729599,0.3369329273700714,5.011943817138672,0.495687335729599,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,9.587340732399083e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2019923679658726,0.32294644|0.201992368|0.20298325|0.250239847|0.253625251|0.252832507,0.47294644|0.351992368|0.35298325|0.400239847|0.403625251|0.402832507,0.44294644|0.321992368|0.32298325|0.370239847|0.373625251|0.372832507,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0289954266|0.0640088419|0.0919168659|0.0637322883,-0.0516950187|0.016855329|-0.0394259125|-0.154071084|-0.157050921|-0.160636019,1.24009074|0.824824801|0.74351166|0.910897145|0.949366947|0.914426297,0.49852708|-0.367220163|0.297118187,0.0299295224|0.149930716|0.0498600155,0.004717168398201466,0.0013677645474672318,0.0013711340725421906,0.0019458746537566185
14,0.75,-0.4116511651213654,0.13019885122776031,0.34052321314811707,0.35003915429115295,0.12652529776096344,0.35,2,0,0,0,0,,,nan,0,0.49582114815711975,0.4246766269207001,7.8165130615234375,0.49582114815711975,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,9.75810278040882e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.19863748519563074,0.32045476|0.201567893|0.198637485|0.246227777|0.250194886|0.248178549,0.47045476|0.351567893|0.348637485|0.396227777|0.400194886|0.398178549,0.44045476|0.321567893|0.318637485|0.366227777|0.370194886|0.368178549,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0328142884|0.0615015552|0.0885891457|0.0637496091,-0.0498330875|0.0192371236|-0.0373720129|-0.153812732|-0.157318981|-0.160611412,1.23198595|0.825508696|0.724363639|0.89259993|0.932049709|0.895852395,0.500023425|-0.359723568|0.299611211,0.0299295224|0.149930716|0.0498600155,0.0049555497244000435,0.001695515587925911,0.0014101117849349976,0.0018140627071261406
15,0.8,-0.4166463067568887,0.13774943351745605,0.34294766187667847,0.34513211250305176,0.13412244617938995,0.35,2,0,0,0,0,,,nan,0,0.5047275424003601,0.5531595945358276,5.94101095199585,0.5047275424003601,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,1.0076777090143178e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1941884840638226,0.318058513|0.201206298|0.194188484|0.242091958|0.246434534|0.243485047,0.468058513|0.351206298|0.344188484|0.392091958|0.396434534|0.393485047,0.438058513|0.321206298|0.314188484|0.362091958|0.366434534|0.363485047,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0356851906|0.0650648768|0.0924546372|0.0695968225,-0.047948763|0.0216141972|-0.0353108388|-0.153585784|-0.157573493|-0.160584057,1.22428529|0.826439388|0.705757907|0.879846924|0.920619281|0.882952953,0.50151974|-0.352226973|0.302104235,0.0299295224|0.149930716|0.0498600155,0.005243253894150257,0.0015344368293881416,0.0015959776937961578,0.0020797960460186005
16,0.8500000000000001,-0.42354981079481147,0.1447300761938095,0.3451962471008301,0.3401176333427429,0.14115583896636963,0.35,2,0,0,0,0,,,nan,0,0.5116829872131348,0.4929760694503784,4.408502578735352,0.5116829872131348,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,1.0228079529651512e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18958008175446273,0.315764276|0.200772404|0.189580082|0.23815279|0.242706742|0.239061868,0.465764276|0.350772404|0.339580082|0.38815279|0.392706742|0.389061868,0.435764276|0.320772404|0.309580082|0.35815279|0.362706742|0.359061868,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.037563645|0.0702537582|0.0979599123|0.0762778056,-0.0460417421|0.0239807695|-0.033261706|-0.153386646|-0.157817087|-0.160554149,1.21701536|0.827070387|0.687494976|0.869478273|0.910969793|0.871971129,0.503016055|-0.344730377|0.304597259,0.0299295224|0.149930716|0.0498600155,0.0031729768961668015,0.0008869767189025879,0.0009575933218002319,0.0013045212253928185
17,0.9,-0.4319064383168779,0.14923419058322906,0.34748339653015137,0.3351275324821472,0.14572642743587494,0.35,2,0,0,0,0,,,nan,0,0.5107088685035706,0.375982403755188,6.27604866027832,0.5107088685035706,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,1.008813483224404e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18486369068219854,0.313572492|0.200288153|0.184863691|0.234494121|0.23910634|0.234965153,0.463572492|0.350288153|0.334863691|0.384494121|0.38910634|0.384965153,0.433572492|0.320288153|0.304863691|0.354494121|0.35910634|0.354965153,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0378002297|0.0745436525|0.10206377|0.0811748985,-0.0441127004|0.0263372446|-0.0312158098|-0.15319685|-0.157956053|-0.160519388,1.21017727|0.827489857|0.670438723|0.859323287|0.900533079|0.860516121,0.50451237|-0.337233782|0.307090282,0.0299295224|0.149930716|0.0498600155,0.009252779185771942,0.0028429245576262474,0.0028540045022964478,0.0034943697974085808
18,0.9500000000000001,-0.4412525112816732,0.15497808158397675,0.3497917056083679,0.3301134407520294,0.15155066549777985,0.35,2,0,0,0,0,,,nan,0,0.5063418745994568,0.40486621856689453,7.596870422363281,0.5063418745994568,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,9.930208062200876e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18017507734013882,0.311480658|0.199851617|0.180175077|0.23106784|0.235697968|0.231118125,0.461480658|0.349851617|0.330175077|0.38106784|0.385697968|0.381118125,0.431480658|0.319851617|0.300175077|0.35106784|0.355697968|0.351118125,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.040695312|0.0726531305|0.10015724|0.0816126489,-0.0421627903|0.0286858896|-0.0291470588|-0.152990457|-0.157846915|-0.160474969,1.20375984|0.828092357|0.650857939|0.843934034|0.885102195|0.845610181,0.506008685|-0.329737186|0.309583306,0.0299295224|0.149930716|0.0498600155,0.003188513219356537,0.0008911639451980591,0.0009666737169027328,0.0013082167133688927
19,1.0,-0.44837970826361956,0.16274729371070862,0.35189932584762573,0.3249993622303009,0.15941058099269867,0.35,2,0,0,0,0,,,nan,0,0.5091078281402588,0.538323163986206,6.05296516418457,0.5091078281402588,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,1.0067436634629453e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17546648151004307,0.309485906|0.199551317|0.175466482|0.227550083|0.232242374|0.227264771,0.459485906|0.349551317|0.325466482|0.377550083|0.382242374|0.377264771,0.429485906|0.319551317|0.295466482|0.347550083|0.352242374|0.347264771,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0439465083|0.0723965051|0.100576904|0.0845617205,-0.0401932438|0.0310282277|-0.0270517792|-0.152792187|-0.15774167|-0.160426835,1.19775038|0.829233496|0.630867639|0.829804649|0.871804732|0.833193968,0.507505|-0.322240591|0.31207633,0.0299295224|0.149930716|0.0498600155,0.0032989541068673134,0.0008864505216479301,0.0009927647188305855,0.001396719366312027
20,1.05,-0.4533186872044237,0.17162668704986572,0.3536507487297058,0.3197578489780426,0.16838935017585754,0.35,2,0,0,0,0,,,nan,0,0.5180158019065857,0.5355755686759949,5.055747032165527,0.5180158019065857,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,1.0379270157200436e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17065857821531805,0.307593092|0.199287425|0.170658578|0.224024621|0.228848363|0.223513277,0.457593092|0.349287425|0.320658578|0.374024621|0.378848363|0.373513277,0.427593092|0.319287425|0.290658578|0.344024621|0.348848363|0.343513277,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0463077377|0.0752526695|0.104927541|0.0906629497,-0.0382041775|0.033360169|-0.0249510807|-0.152623611|-0.157653621|-0.160381277,1.19216819|0.830509869|0.611375495|0.818727542|0.862667372|0.82433478,0.509001315|-0.314743996|0.314569354,0.0299295224|0.149930716|0.0498600155,0.003224533051252365,0.0008422248065471649,0.0009655896574258804,0.0013965293765068054
21,1.1,-0.4589244211799946,0.1770714819431305,0.3552832305431366,0.3145558536052704,0.17395181953907013,0.35,2,0,0,0,0,,,nan,0,0.5260980725288391,0.39898353815078735,4.810715198516846,0.5260980725288391,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,1.0691253285909023e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.16572120064327012,0.305807518|0.198954317|0.165721201|0.220657712|0.225690388|0.220040812,0.455807518|0.348954317|0.315721201|0.370657712|0.375690388|0.370040812,0.425807518|0.318954317|0.285721201|0.340657712|0.345690388|0.340040812,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0463616117|0.0776966108|0.107829099|0.0943526285,-0.036195696|0.0356781563|-0.0228628736|-0.152494869|-0.157588694|-0.160342827,1.18703438|0.831495423|0.593660317|0.807832588|0.853001956|0.81417305,0.51049763|-0.3072474|0.317062378,0.0299295224|0.149930716|0.0498600155,0.003213919699192047,0.0008208127692341805,0.001039404422044754,0.0013323109596967697
22,1.1500000000000001,-0.4642629871490638,0.17911997437477112,0.35696572065353394,0.3095410168170929,0.17614538967609406,0.35,2,0,0,0,0,,,nan,0,0.5296969413757324,0.3023134768009186,4.270099639892578,0.5296969413757324,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,1.093481976514744e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.16082616672763317,0.304126273|0.198657593|0.160826167|0.217424342|0.222693417|0.216722959,0.454126273|0.348657593|0.310826167|0.367424342|0.372693417|0.366722959,0.424126273|0.318657593|0.280826167|0.337424342|0.342693417|0.336722959,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0447872818|0.0779011488|0.107597042|0.0945662489,-0.0341691484|0.0379836401|-0.020756123|-0.152371133|-0.157525642|-0.160303829,1.18233594|0.832614013|0.577761262|0.795227383|0.840845069|0.801154256,0.511993945|-0.299750805|0.319555402,0.0299295224|0.149930716|0.0498600155,0.008380523882806301,0.0025263503193855286,0.0025547174736857414,0.003245585598051548
23,1.2000000000000002,-0.46852476407425064,0.1796363741159439,0.358716756105423,0.3047685921192169,0.17683885991573334,0.35,2,0,0,0,0,,,nan,0,0.5325888991355896,0.3785446286201477,3.546132802963257,0.5325888991355896,1.0,nan,0,0,0,0,0.21503660212096143,0.0,passthrough,1.1256156997668386e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.15612582910326678,0.30254596|0.198510158|0.156125829|0.214205578|0.219704009|0.213380416,0.45254596|0.348510158|0.306125829|0.364205578|0.369704009|0.363380416,0.42254596|0.318510158|0.276125829|0.334205578|0.339704009|0.333380416,0.15|0|0.15|0.15|0.15|0.15,0|0|-0.0432821678|0.0747540504|0.103601102|0.0913116506,-0.0321259797|0.0402774837|-0.0186007819|-0.152228954|-0.157450568|-0.160258432,1.17805786|0.834318116|0.562620367|0.77934741|0.824966568|0.784574881,0.51349026|-0.29225421|0.322048426,0.0299295224|0.149930716|0.0498600155,0.0031617023050785065,0.0008290549740195274,0.0009902864694595337,0.0013223597779870033
