step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.6954852345450502,0.196561798453331,0.5275436639785767,0.3426321744918823,0.18671651184558868,0.35,2,0,0,0,0,,,nan,0,0.34044721722602844,6.808944225311279,136.17889404296875,0.3584631383419037,1.0,nan,0,0,0,0,0.18557626744092937,0.0,filtered,0.029328379092040724,0,0,12,joint_2_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18557626744092937,0.475576556|0.298280446|0.185576267|0.229255239|0.213005564|0.196813138,0.625576556|0.448280446|0.335576267|0.379255239|0.363005564|0.346813138,0.595576556|0.418280446|0.305576267|0.349255239|0.333005564|0.316813138,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0115599777|0.0807775324|0.114374182|0.113973406,-0.124346675|-0.0798371658|-0.0923343415|-0.184256272|-0.187051741|-0.184640027,1.77795955|1.11328462|0.638410751|0.813542216|0.779344698|0.716585931,0.536070585|0.577662349|0.371941894,0.00874498487|-0.187672317|-0.00588315632,0.005450514145195484,0.0016054073348641396,0.001699499785900116,0.0021086763590574265
1,0.1,-0.7025313635352384,0.25438278913497925,0.5218719840049744,0.332740843296051,0.24373944103717804,0.35,2,0,0,0,0,,,nan,0,0.5516242384910583,7.441826820373535,180.85275268554688,0.5546146631240845,1.0,nan,0,0,0,0,0.18557626744092937,0.0,filtered,0.01869489483510974,0,0,12,joint_5_acceleration_lower|joint_4_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.17840333243578577,0.469315834|0.292372635|0.178403332|0.22402226|0.20921847|0.193008028,0.619315834|0.442372635|0.328403332|0.37402226|0.35921847|0.343008028,0.589315834|0.412372635|0.298403332|0.34402226|0.32921847|0.313008028,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0375641031|0.135786673|0.202487901|0.176250635,-0.123076051|-0.0778944185|-0.0907303721|-0.184055582|-0.186853733|-0.184331413,1.75418728|1.09159612|0.585318854|0.847820132|0.852508048|0.763951335,0.536507607|0.568278909|0.371647567,0.00874498487|-0.187672317|-0.00588315632,0.005367293953895569,0.0015979167073965073,0.0016818195581436157,0.0020509297028183937
2,0.15000000000000002,-0.7029298422313925,0.28389930725097656,0.5155245661735535,0.3219480812549591,0.27224111557006836,0.35,2,0,0,0,0,,,nan,0,0.6803350448608398,4.186764240264893,82.9544677734375,0.6803345084190369,1.0,nan,0,0,0,0,0.18557626744092937,0.0,filtered,1.030684626996696e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.16857204682187454,0.463066032|0.285096832|0.168572047|0.221444082|0.209328394|0.192678207,0.613066032|0.435096832|0.318572047|0.371444082|0.359328394|0.342678207,0.583066032|0.405096832|0.288572047|0.341444082|0.329328394|0.312678207,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.047979803|0.155655041|0.23609198|0.196152899,-0.121786393|-0.0762262543|-0.0902315255|-0.183690291|-0.186461458|-0.183870374,1.73047773|1.06416107|0.536076859|0.857741078|0.8869441|0.782995354,0.536944628|0.558895469|0.371353239,0.00874498487|-0.187672317|-0.00588315632,0.005335239693522453,0.0016048513352870941,0.0016530826687812805,0.002036990597844124
3,0.2,-0.7071079600400163,0.30547022819519043,0.5089499950408936,0.31082624197006226,0.2926371395587921,0.35,2,0,0,0,0,,,nan,0,0.7118955254554749,4.3815717697143555,86.64136505126953,0.7118945121765137,1.0,nan,0,0,0,0,0.18557626744092937,0.0,filtered,1.3758919186044952e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.15776411530440426,0.45686499|0.277433281|0.157764115|0.219735448|0.210916927|0.193685328,0.60686499|0.427433281|0.307764115|0.369735448|0.360916927|0.343685328,0.57686499|0.397433281|0.277764115|0.339735448|0.330916927|0.313685328,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0605308041|0.152181899|0.229855809|0.179648279,-0.120469906|-0.0746427724|-0.0902357853|-0.183267848|-0.185931185|-0.183312202,1.70699005|1.03509035|0.480289872|0.847855844|0.887592333|0.771077389,0.537381649|0.549512029|0.371058911,0.00874498487|-0.187672317|-0.00588315632,0.005296826362609863,0.0016092462465167046,0.0016341684386134148,0.002016534097492695
4,0.25,-0.6849377034842362,0.3125494718551636,0.5015811324119568,0.30031484365463257,0.29851678013801575,0.35,2,0,0,0,0,,,nan,0,0.7162377834320068,4.313344478607178,43.113807678222656,0.7161386609077454,1.0,nan,0,0,0,0,0.18557626744092937,0.0,filtered,0.00580945911098044,0,0,12,joint_2_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.14659759926391125,0.450738694|0.270010319|0.146597599|0.217809574|0.212084208|0.194133365,0.600738694|0.420010319|0.296597599|0.367809574|0.362084208|0.344133365,0.570738694|0.390010319|0.266597599|0.337809574|0.332084208|0.314133365,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0540951112|0.150914152|0.210147923|0.156304617,-0.119120636|-0.0730093337|-0.0904349875|-0.182923516|-0.185430415|-0.18285428,1.68383414|1.00703194|0.441860298|0.839228934|0.873054339|0.749983796,0.53781867|0.540128589|0.370764583,0.00874498487|-0.187672317|-0.00588315632,0.0053574517369270325,0.0015937164425849915,0.001743321307003498,0.0019841771572828293
5,0.30000000000000004,-0.6439781577156157,0.30962860584259033,0.4930480420589447,0.2909340560436249,0.2944984436035156,0.35,2,0,0,0,0,,,nan,0,0.69229656457901,4.186209201812744,55.72416305541992,0.6922962069511414,1.0,nan,0,0,0,0,0.18557626744092937,0.0,filtered,5.232217382555333e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.13606247176450437,0.444691042|0.262956104|0.136062472|0.215790121|0.212288231|0.193558672,0.594691042|0.412956104|0.286062472|0.365790121|0.362288231|0.343558672,0.564691042|0.382956104|0.256062472|0.335790121|0.332288231|0.313558672,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.038128228|0.146785732|0.179824033|0.13272228,-0.117737213|-0.0712909028|-0.0904916097|-0.18266887|-0.185141187|-0.182668593,1.66102696|0.980533512|0.415630049|0.827277344|0.843835768|0.724288376,0.538255692|0.530745149|0.370470256,0.00874498487|-0.187672317|-0.00588315632,0.005115327425301075,0.0015804870054125786,0.001660768873989582,0.001836700364947319
6,0.35000000000000003,-0.6238514320242737,0.30672910809516907,0.484469473361969,0.28254833817481995,0.29064956307411194,0.35,2,0,0,0,0,,,nan,0,0.5941236019134521,4.599151134490967,80.9840087890625,0.5941236019134521,1.0,nan,0,0,0,0,0.18557626744092937,0.0,passthrough,1.1365429744922726e-09,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.12672023658613749,0.438727259|0.256398908|0.126720237|0.213515887|0.211221951|0.191854701,0.588727259|0.406398908|0.276720237|0.363515887|0.361221951|0.341854701,0.558727259|0.376398908|0.246720237|0.333515887|0.331221951|0.311854701,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0294194502|0.124483812|0.14260367|0.108086159,-0.116317886|-0.0694477672|-0.0901269243|-0.182598872|-0.185149329|-0.182811789,1.63859115|0.956147864|0.387334572|0.795948489|0.802342144|0.692693175,0.538692713|0.521361709|0.370175928,0.00874498487|-0.187672317|-0.00588315632,0.0052512576803565025,0.00162462517619133,0.001660643145442009,0.0019290773198008537
7,0.4,-0.6329687296500845,0.3242255449295044,0.47635090351104736,0.2741015553474426,0.3071095943450928,0.35,2,0,0,0,0,,,nan,0,0.5462756752967834,3.251269578933716,95.65748596191406,0.5462756752967834,1.0,nan,0,0,0,0,0.18557626744092937,0.0,passthrough,9.467360660915849e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1184549624538199,0.432858456|0.250562946|0.118454962|0.210100262|0.208606673|0.188731834,0.582858456|0.400562946|0.268454962|0.360100262|0.358606673|0.338731834,0.552858456|0.370562946|0.238454962|0.330100262|0.328606673|0.308731834,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0302668592|0.126111524|0.156379844|0.119896957,-0.114859346|-0.0674126122|-0.0892053549|-0.18271238|-0.185291671|-0.183078373,1.61657448|0.93483917|0.354347636|0.783800192|0.805514863|0.69174592,0.539129734|0.511978269|0.3698816,0.00874498487|-0.187672317|-0.00588315632,0.005253543145954609,0.00157106202095747,0.001695326529443264,0.0019504204392433167
8,0.45,-0.6401563596619306,0.35165396332740784,0.4680023789405823,0.2651688754558563,0.33324944972991943,0.35,2,0,0,0,0,,,nan,0,0.5821439623832703,2.689582109451294,58.02771759033203,0.5821439623832703,1.0,nan,0,0,0,0,0.18557626744092937,0.0,passthrough,1.0296138511255067e-09,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.11011321646267822,0.427059948|0.244735103|0.110113216|0.206734732|0.206580106|0.185993447,0.577059948|0.394735103|0.260113216|0.356734732|0.356580106|0.335993447,0.547059948|0.364735103|0.230113216|0.326734732|0.326580106|0.305993447,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0311582033|0.152666585|0.200590658|0.158588881,-0.113367406|-0.0653644142|-0.088384498|-0.182910104|-0.185285236|-0.183170062,1.59487239|0.913575999|0.320910165|0.796695411|0.841625847|0.719392605,0.539566755|0.502594829|0.369587272,0.00874498487|-0.187672317|-0.00588315632,0.005256372503936291,0.0015912922099232674,0.0016965428367257118,0.0019322177395224571
9,0.5,-0.6517253200957578,0.3701513409614563,0.4600948095321655,0.2562989294528961,0.3503579795360565,0.35,2,0,0,0,0,,,nan,0,0.6351810097694397,2.3146510124206543,63.48672103881836,0.6351805329322815,1.0,nan,0,0,0,0,0.18557626744092937,0.0,filtered,7.868460615112843e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.10120499490934479,0.421314218|0.2384163|0.101204995|0.204653764|0.206579049|0.185151789,0.571314218|0.3884163|0.251204995|0.354653764|0.356579049|0.335151789,0.541314218|0.3584163|0.221204995|0.324653764|0.326579049|0.305151789,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0321572358|0.153229877|0.201526825|0.15722407,-0.111846598|-0.0634413581|-0.0881075246|-0.183261809|-0.185088612|-0.183045314,1.57341027|0.890223843|0.284555219|0.788583124|0.842754408|0.714785912,0.540003777|0.493211389|0.369292945,0.00874498487|-0.187672317|-0.00588315632,0.005053873173892498,0.0015825694426894188,0.0016051838174462318,0.001831240952014923
