step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.6302736840637979,0.06995224207639694,0.5157608389854431,0.4415619969367981,0.04922855272889137,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.40138527750968933,8.027705192565918,160.55410766601562,0.0,0.0,0.5262052079280547,0.5157608389854431,0.010444368942611582,0.0,0.2416549933904081,0.0,0.22217355000284622,-0.22217355000284622,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24390830309130251,0.24390830309130251,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07066755032990399,0,0,nan,nan,0.0,not_enabled,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2566351642715701,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,0.40138525806820957,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.22717354666611525,1,continuity_tiebreak,0.0,0,goal_velocity_linprog,0.0,valid,0.2566351642715701,0.9310563869230528,0|0|0|0|0|0,0.434603208|0.3429872|0.264397039|0.256635164|0.258635164|0.288328041,0.611156027|0.519540019|0.440949859|0.433187984|0.435187984|0.46488086,0.554603208|0.4629872|0.384397039|0.376635164|0.378635164|0.408328041,0|0|0|0|0|0,0|0.0824292223|0.166660768|0.173242494|0.173242494|0.158679713,0|0|0|0|0|0,1.73841283|1.45437802|1.22424893|1.19978315|1.20778315|1.31199188,optimal,0.22717354666611525,0.22217355000284617,0.004999996663269085,0.541846335|-0.515802145|0.199261829,0|0|0,0.020037507987581193,0.002971207955852151,0.0023203541059046984,0.009550902992486954
1,0.1,-0.36043512997315763,0.06264238059520721,0.4943496882915497,0.45900797843933105,0.04458847641944885,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8044068813323975,8.06417465209961,6.979342460632324,0.0,0.0,0.5157608211717505,0.4943496882915497,0.0214111328802008,0.0,0.4859352404869772,0.0,0.4432945171848361,-0.4432945171848361,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24390830309130251,0.24390830309130251,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07066755032990399,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2648378253697804,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,0.804406844963396,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.4482945138744872,1,continuity_tiebreak,0.9997662901878357,0,goal_velocity_linprog,0.0,valid,0.2648378253697804,0.9344845255631921,0|0.0839567822|0.20349223|0.259684407|0.259684407|0.243047345,0.434431801|0.34651066|0.272106717|0.264837825|0.266837825|0.295879446,0.611156027|0.523234887|0.448830943|0.441562052|0.443562052|0.472603672,0.554431801|0.46651066|0.392106717|0.384837825|0.386837825|0.415879446,0|0|0|0|0|0,0|0.161078323|0.332483453|0.351587979|0.351587979|0.323043864,0|0|0|0|0|0,1.7377272|1.54712096|1.42091032|1.41093928|1.41893928|1.50656165,optimal,0.4482945138744872,0.4432945171848361,0.0049999966896511205,0.541846335|-0.515802145|0.199261829,0|0|0,0.022195933968760073,0.0039005960570648313,0.0017960029654204845,0.01032007799949497
2,0.15000000000000002,-0.07246650952335387,0.0531504862010479,0.46243470907211304,0.48612385988235474,0.03859115391969681,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2108780145645142,8.150135040283203,10.836092948913574,0.0,0.0,0.4943496928479797,0.46243470907211304,0.03191498377586666,0.0,0.7370056521322156,0.0,0.659212403759882,-0.659212403759882,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24390830309130251,0.24390830309130251,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07066755032990399,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2819454272110968,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.2108779574975097,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.664212384069313,1,continuity_tiebreak,0.9995672702789307,0,goal_velocity_linprog,0.0,valid,0.2819454272110968,0.9412512385167714,0|0.161097028|0.399387176|0.523714028|0.523714028|0.491475407,0.434093465|0.353658742|0.287878746|0.281945427|0.283945427|0.311677354,0.611156027|0.530721304|0.464941308|0.459007989|0.461007989|0.488739916,0.554093465|0.473658742|0.407878746|0.401945427|0.403945427|0.431677354,0|0|0|0|0|0,0|0.229809554|0.494424651|0.541476129|0.541476129|0.501022881,0|0|0|0|0|0,1.73637386|1.64444452|1.64593964|1.66925784|1.67725784|1.7477323,optimal,0.664212384069313,0.659212403759882,0.004999980309431051,0.541846335|-0.515802145|0.199261829,0|0|0,0.015587460016831756,0.002840519999153912,0.0012420410057529807,0.006769821047782898
3,0.2,0.11767194540119363,0.044749509543180466,0.42566514015197754,0.5165145993232727,0.0332987941801548,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.402069330215454,5.2921013832092285,115.47562408447266,0.0,0.0,0.46243471716568585,0.42566514015197754,0.03676957701370831,0.0,0.8688140520259727,0.0,0.7532652291234607,-0.7532652291234607,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24390830309130251,0.24390830309130251,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07066755032990399,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.30856759933417977,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.4020694077047589,0,0,12,joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_0_velocity_upper,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.7582652418855368,1,continuity_tiebreak,0.990145206451416,0,goal_velocity_linprog,0.0,valid,0.30856759933417977,0.951125365684871,0|0.22641483|0.57893562|0.794978514|0.794978514|0.74947101,0.433599759|0.363846047|0.311380075|0.308567599|0.310567599|0.336474848,0.611156027|0.541402315|0.488936343|0.486123868|0.488123868|0.514031116,0.553599759|0.483846047|0.431380075|0.428567599|0.430567599|0.456474848,0|0|0|0|0|0,0|0.247475781|0.563756085|0.655499914|0.655499914|0.603308961,0|0|0|0|0|0,1.73439903|1.70285997|1.80927638|1.88977031|1.89777031|1.94920835,optimal,0.7582652418855368,0.7532652291234607,0.005000012762076067,0.541846335|-0.515802145|0.199261829,0|0|0,0.015634112991392612,0.0027992009418085217,0.001624610973522067,0.006286264979280531
4,0.25,0.17549444613026455,0.03901270031929016,0.3902365565299988,0.5427886247634888,0.029687989503145218,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4671918153762817,4.000146865844727,69.2879409790039,0.0,0.0,0.4256651507720153,0.3902365565299988,0.0354285942420165,0.0,0.8886939905129426,0.0,0.7319322649363268,-0.7319322649363268,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24390830309130251,0.24390830309130251,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07066755032990399,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.338358054486006,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.4671918655393759,0,0,12,joint_1_velocity_lower|joint_2_velocity_lower|joint_3_acceleration_lower|joint_0_velocity_upper,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.7369322764537327,1,continuity_tiebreak,0.9913077354431152,0,goal_velocity_linprog,0.0,valid,0.338358054486006,0.9631301097477069,3.88747184e-17|0.243511889|0.64271506|0.946610707|0.946610707|0.887244731,0.432999521|0.374960064|0.338358054|0.341172352|0.343172352|0.366681965,0.611156027|0.55311657|0.51651456|0.519328858|0.521328858|0.54483847,0.552999521|0.494960064|0.458358054|0.461172352|0.463172352|0.486681965,0|0|0|0|0|0,-3.02473379e-17|0.223373103|0.540454061|0.679564372|0.679564372|0.631477127,0|0|0|0|0|0,1.73199809|1.72321336|1.89388628|2.04425378|2.05225378|2.09820499,optimal,0.7369322764537327,0.7319322649363267,0.005000011517406033,0.541846335|-0.515802145|0.199261829,0|0|0,0.017542675021104515,0.0033327119890600443,0.0013313739327713847,0.007001735968515277
5,0.30000000000000004,0.195985820316398,0.03466365113854408,0.3574095666408539,0.5673213005065918,0.026960434392094612,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5254007577896118,2.7607905864715576,24.793691635131836,0.0,0.0,0.39023654787626416,0.3574095666408539,0.03282698123541028,0.0,0.9114680630687503,0.0,0.692058007922066,-0.692058007922066,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24390830309130251,0.24390830309130251,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07066755032990399,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3640042379282237,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.5254007620863195,0,0,12,joint_1_velocity_lower|joint_2_velocity_lower|joint_0_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.697058019699918,1,continuity_tiebreak,0.9964999556541443,0,goal_velocity_linprog,0.0,valid,0.3640042379282237,0.9756868426426333,0|0.223618458|0.604807803|0.968538383|0.968538383|0.909610868,0.432371685|0.384914514|0.364004238|0.37486778|0.37686778|0.398209895,0.611156027|0.563698857|0.54278858|0.553652122|0.555652122|0.576994237,0.552371685|0.504914514|0.484004238|0.49486778|0.49686778|0.518209895,0|0|0|0|0|0,0|0.200040268|0.50922129|0.697290192|0.697290192|0.656152544,0|0|0|0|0|0,1.72948674|1.73969833|1.96523824|2.19676131|2.20476131|2.24899212,optimal,0.697058019699918,0.692058007922066,0.0050000117778520314,0.541846335|-0.515802145|0.199261829,0|0|0,0.017053627991117537,0.0034946039086207747,0.0015872870571911335,0.00740559003315866
6,0.35000000000000003,0.16484634285840655,0.03256498649716377,0.32896751165390015,0.5813887119293213,0.025630326941609383,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5489110946655273,2.0284316539764404,68.51138305664062,0.0,0.0,0.35740956312225336,0.32896751165390015,0.028442051468353213,0.0,0.9280135111901407,0.0,0.6210727923115353,-0.6210727923115353,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24390830309130251,0.24390830309130251,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07066755032990399,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.38791112907468095,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.548911165789359,0,0,12,joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.6260728028702024,1,continuity_tiebreak,0.9979401230812073,0,goal_velocity_linprog,0.0,valid,0.38791112907468095,0.9882030538692541,5.82837051e-17|0.204638096|0.562308198|0.988318607|0.988318607|0.934011689,0.431745874|0.393729329|0.387911129|0.409314683|0.411314683|0.430868265,0.611156027|0.573139481|0.567321282|0.588724836|0.590724836|0.610278417,0.551745874|0.513729329|0.507911129|0.529314683|0.531314683|0.550868265,0|0|0|0|0|0,-3.9302476e-17|0.175258015|0.460105791|0.684537846|0.684537846|0.661593114,0|0|0|0|0|0,1.7269835|1.75017533|2.01175031|2.32179658|2.32979658|2.38506617,optimal,0.6260728028702024,0.6210727923115356,0.005000010558666834,0.541846335|-0.515802145|0.199261829,0|0|0,0.023649489041417837,0.004894956946372986,0.0022971549769863486,0.008813110995106399
7,0.4,0.09600064098885894,0.03164808079600334,0.3061416745185852,0.5883150696754456,0.02503053843975067,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4930723905563354,2.875159978866577,56.876686096191406,0.0,0.0,0.32896751661381113,0.3061416745185852,0.022825842095225923,0.0,0.909133308176155,0.0,0.5221079262237551,-0.5221079262237551,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24390830309130251,0.24390830309130251,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07066755032990399,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.40140842007452027,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.4930723990027548,0,0,12,joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.5271079339634732,1,continuity_tiebreak,0.9962059259414673,0,goal_velocity_linprog,0.0,valid,0.40140842007452027,0.9996056273538855,2.87370636e-19|0.18607161|0.512504015|0.98897367|0.98897367|0.950362804,0.431175746|0.40140842|0.409346866|0.443067456|0.445067456|0.463741222,0.611156027|0.581388701|0.589327147|0.623047738|0.625047738|0.643721504,0.551175746|0.52140842|0.529346866|0.563067456|0.565067456|0.583741222,0|0|0|0|0|0,1.59742357e-19|0.14681879|0.383816344|0.614036131|0.614036131|0.600696801,0|0|0|0|0|0,1.72470298|1.75245247|2.02120381|2.38630596|2.39430596|2.45566169,optimal,0.5271079339634732,0.5221079262237551,0.005000007739718093,0.541846335|-0.515802145|0.199261829,0|0|0,0.02406486391555518,0.004594843951053917,0.002374288975261152,0.009454524959437549
8,0.45,0.0027020633276649275,0.03091905266046524,0.2897326350212097,0.5941336154937744,0.024552758783102036,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4439388513565063,3.3082282543182373,8.661365509033203,0.0,0.0,0.3061416554615318,0.2897326350212097,0.01640902044032211,0.0,0.8920562850343224,0.0,0.4071881252571648,-0.4071881252571648,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24390830309130251,0.24390830309130251,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07066755032990399,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.407818036857578,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.443938919220114,0,0,12,joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.41218813281502253,1,continuity_tiebreak,0.9942143559455872,0,goal_velocity_linprog,0.0,valid,0.407818036857578,1.009940069814297,0|0.168321523|0.457844001|0.963552841|0.963552841|0.931237461,0.430659024|0.407818037|0.427206231|0.473391017|0.475391017|0.493625123,0.611156027|0.58831504|0.607703235|0.65388802|0.65588802|0.674122127,0.550659024|0.527818037|0.547206231|0.593391017|0.595391017|0.613625123,0|0|0|0|0|0,0|0.122698715|0.316682858|0.53851612|0.53851612|0.532070891,0|0|0|0|0|0,1.72263609|1.75397086|2.02550778|2.43208019|2.44008019|2.50657138,optimal,0.41218813281502253,0.4071881252571648,0.005000007557857733,0.541846335|-0.515802145|0.199261829,0|0|0,0.021439527976326644,0.003902836935594678,0.0019416039576753974,0.009394967928528786
9,0.5,-0.11412972308682591,0.030327122658491135,0.2805229127407074,0.5990815162658691,0.02416430413722992,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4114691019058228,3.4785404205322266,3.406243324279785,0.0,0.0,0.2897326444927969,0.2805229127407074,0.0092097317520895,0.0,0.8821106657063362,0.0,0.27551759936504694,-0.27551759936504694,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.24390830309130251,0.24390830309130251,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07066755032990399,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.413170389705381,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.4114691316928534,0,0,12,joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.2805176038188366,1,continuity_tiebreak,0.9928374290466309,0,goal_velocity_linprog,0.0,valid,0.413170389705381,1.019264449366837,0|0.153381139|0.414899102|0.940713176|0.942132356|0.913802483,0.430192805|0.41317039|0.441991186|0.500101292|0.50210176|0.520197379,0.611156027|0.594133612|0.622954408|0.681064515|0.683064983|0.701160602,0.550192805|0.53317039|0.561991186|0.620101292|0.62210176|0.640197379,0|0|0|0|0|0,0|0.103586273|0.263675487|0.467223771|0.467715061|0.465360712,0|0|0|0|0|0,1.72077122|1.75626783|2.03164023|2.46762894|2.4761221|2.54615023,optimal,0.2805176038188366,0.2755175993650468,0.005000004453789841,0.541846335|-0.515802145|0.199261829,0|0|0,0.016634558094665408,0.002694232971407473,0.0020780059276148677,0.007291849935427308
