step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8875549498461305,0.18268832564353943,0.3461477756500244,0.3769698739051819,0.1294652819633484,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.48690247535705566,9.738049507141113,194.760986328125,1.5206955671310425,1.5206955671310425,0.35127655609243985,0.3461477756500244,0.005128780442415437,0.44696750978995003,0.15307061044665352,0.2815463484921683,0.10416234633671469,0.17738400215545364,0.28154635600678357,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7908759510610253,1.7908759510610253,64,1,1,1,53,2.011440107293801,0.16795644164085388,0.020921508866681014;0.021444869318953;0.025467855311652975;0.022691574740803234;0.021969058239027655;0.03268417786538876;0.02711847252468563;0.041949762684889244;0.03808775190757275;0.03295284346199574;0.020929110370023745;0.0240745318005963;0.03364477691810876;0.027267417412721043;0.028794191923829208;0.03772673819178461;0.029283614525798873;0.03289185076440656;0.01789357600987834;0.038510139513783216;0.03473366944106208;0.025257640505867054;0.023180274478298204;0.03748880580535676;0.021732850268518546;0.041736301644567535;0.036618634023616564;0.042814704456376945;0.03408978489515473;0.044523985628035764;0.02521303304973411;0.04248247895958055;0.02869678226815764;0.045465306979329136;0.023751676824010096;0.029337921739180255;0.025751998266361306;0.03992291116504452;0.028089809713716107;0.03501180644098412;0.04131891479692711;0.0330257586859942;0.034339254568778795;0.036895061344300074;0.03255420924389834;0.02392426301590087;0.029112020686112135;0.04023639467569862;0.024318230905486602;0.024955626126351785;0.019525068616824907;0.044238228033724826;0.029454511317489378;0.028114002975257124;0.039351313214332724;0.022209109986682074;0.04083689530480727;0.022354033153149305;0.02942259305972865;0.023659525000530517;0.03735223496870179;0.04105364203656332;0.025968841968989635;0.019479760625131733,0.16572687029838562;0.16567373275756836;0.16534101963043213;0.16555026173591614;0.15283818542957306;0.16294103860855103;0.16671288013458252;0.1658322811126709;0.1641797125339508;0.164506733417511;0.16589584946632385;0.15930210053920746;0.15987662971019745;0.16766726970672607;0.16441041231155396;0.16577455401420593;0.16303101181983948;0.16517597436904907;0.16413965821266174;0.16410988569259644;0.16267111897468567;0.1666402518749237;0.16628441214561462;0.1630432903766632;0.1664511263370514;0.16285517811775208;0.16690212488174438;0.16237872838974;0.16549378633499146;0.16666245460510254;0.14948882162570953;0.1652120053768158;0.16658088564872742;0.16743025183677673;0.1676090955734253;0.15846265852451324;0.1670815646648407;0.16616401076316833;0.1650763750076294;0.16534090042114258;0.16533038020133972;0.16208162903785706;0.16574662923812866;0.1649099588394165;0.16538125276565552;0.1635565459728241;0.1631619930267334;0.16700449585914612;0.1622644066810608;0.16467280685901642;0.16296452283859253;0.1641089916229248;0.16517555713653564;0.16795644164085388;0.1629067063331604;0.16548317670822144;0.16713309288024902;0.15239234268665314;0.16539832949638367;0.1659756302833557;0.1661708652973175;0.16405698657035828;0.16738322377204895;0.16340214014053345,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.01789357600987834,64,64,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,1.0,1.5206955671310425,0.0,1.0,0.2041965213331719,0,0,0,0,0.2041965213331719,0.0,filtered,osqp optimal,1.063383629087151,0,0,12,joint_3_acceleration_lower|joint_0_acceleration_upper|joint_5_acceleration_upper,workspace_x_upper,,,0,0,1,solved,osqp,0.0,valid,0.2041965213331719,0.9771937643460565,0|0|0|0|0|0,,,,,,,,,,0.021651479066349566,0.005453584948554635,0.0023393159499391913,0.003311094013042748
1,0.1,-1.3024649372805823,0.3084356486797333,0.3369084894657135,0.36547350883483887,0.23216018080711365,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9110591411590576,8.952560424804688,84.7216796875,1.5111805200576782,1.5111805200576782,0.3461477650692252,0.3369084894657135,0.009239275603511676,0.43957074896731857,0.2929795978019236,0.26842620348988167,0.18884550456903618,0.07958069892084549,0.2684261952848202,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7908759510610253,1.7908759510610253,64,1,1,1,53,2.011440107293801,0.16795644164085388,0.020921508866681014;0.021444869318953;0.025467855311652975;0.022691574740803234;0.021969058239027655;0.03268417786538876;0.02711847252468563;0.041949762684889244;0.03808775190757275;0.03295284346199574;0.020929110370023745;0.0240745318005963;0.03364477691810876;0.027267417412721043;0.028794191923829208;0.03772673819178461;0.029283614525798873;0.03289185076440656;0.01789357600987834;0.038510139513783216;0.03473366944106208;0.025257640505867054;0.023180274478298204;0.03748880580535676;0.021732850268518546;0.041736301644567535;0.036618634023616564;0.042814704456376945;0.03408978489515473;0.044523985628035764;0.02521303304973411;0.04248247895958055;0.02869678226815764;0.045465306979329136;0.023751676824010096;0.029337921739180255;0.025751998266361306;0.03992291116504452;0.028089809713716107;0.03501180644098412;0.04131891479692711;0.0330257586859942;0.034339254568778795;0.036895061344300074;0.03255420924389834;0.02392426301590087;0.029112020686112135;0.04023639467569862;0.024318230905486602;0.024955626126351785;0.019525068616824907;0.044238228033724826;0.029454511317489378;0.028114002975257124;0.039351313214332724;0.022209109986682074;0.04083689530480727;0.022354033153149305;0.02942259305972865;0.023659525000530517;0.03735223496870179;0.04105364203656332;0.025968841968989635;0.019479760625131733,0.16572687029838562;0.16567373275756836;0.16534101963043213;0.16555026173591614;0.15283818542957306;0.16294103860855103;0.16671288013458252;0.1658322811126709;0.1641797125339508;0.164506733417511;0.16589584946632385;0.15930210053920746;0.15987662971019745;0.16766726970672607;0.16441041231155396;0.16577455401420593;0.16303101181983948;0.16517597436904907;0.16413965821266174;0.16410988569259644;0.16267111897468567;0.1666402518749237;0.16628441214561462;0.1630432903766632;0.1664511263370514;0.16285517811775208;0.16690212488174438;0.16237872838974;0.16549378633499146;0.16666245460510254;0.14948882162570953;0.1652120053768158;0.16658088564872742;0.16743025183677673;0.1676090955734253;0.15846265852451324;0.1670815646648407;0.16616401076316833;0.1650763750076294;0.16534090042114258;0.16533038020133972;0.16208162903785706;0.16574662923812866;0.1649099588394165;0.16538125276565552;0.1635565459728241;0.1631619930267334;0.16700449585914612;0.1622644066810608;0.16467280685901642;0.16296452283859253;0.1641089916229248;0.16517555713653564;0.16795644164085388;0.1629067063331604;0.16548317670822144;0.16713309288024902;0.15239234268665314;0.16539832949638367;0.1659756302833557;0.1661708652973175;0.16405698657035828;0.16738322377204895;0.16340214014053345,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.01789357600987834,64,64,nan,nan,0.6992744978492571,filtered,0,0,1,0,0,0,1,2,1.0,0.8723012268655758,1.5111805200576782,0.0,1.0,0.17956819629849213,0,0,0,0,0.2041965213331719,0.0,filtered,osqp optimal,0.6165477600844619,0,0,12,joint_2_acceleration_lower|joint_3_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.17956819629849213,0.9818602615645273,0|0.090285558|0.126894752|0.131972729|0.153649511|0.153649511,,,,,,,,,,0.009812940959818661,0.0026661400916054845,0.0012533670524135232,0.0018232290167361498
2,0.15000000000000002,-1.4695207162157944,0.3608125150203705,0.3261788785457611,0.3522416651248932,0.2696748673915863,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2963833808898926,8.135313034057617,52.73279571533203,1.4834446907043457,1.4834446907043457,0.3369085018109138,0.3261788785457611,0.010729623265152699,0.4139766013569498,0.3802717461822746,0.2317413373744546,0.22157317871011367,0.010168158664340926,0.23174134586605788,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7908759510610253,1.7908759510610253,64,1,1,1,53,2.011440107293801,0.16795644164085388,0.020921508866681014;0.021444869318953;0.025467855311652975;0.022691574740803234;0.021969058239027655;0.03268417786538876;0.02711847252468563;0.041949762684889244;0.03808775190757275;0.03295284346199574;0.020929110370023745;0.0240745318005963;0.03364477691810876;0.027267417412721043;0.028794191923829208;0.03772673819178461;0.029283614525798873;0.03289185076440656;0.01789357600987834;0.038510139513783216;0.03473366944106208;0.025257640505867054;0.023180274478298204;0.03748880580535676;0.021732850268518546;0.041736301644567535;0.036618634023616564;0.042814704456376945;0.03408978489515473;0.044523985628035764;0.02521303304973411;0.04248247895958055;0.02869678226815764;0.045465306979329136;0.023751676824010096;0.029337921739180255;0.025751998266361306;0.03992291116504452;0.028089809713716107;0.03501180644098412;0.04131891479692711;0.0330257586859942;0.034339254568778795;0.036895061344300074;0.03255420924389834;0.02392426301590087;0.029112020686112135;0.04023639467569862;0.024318230905486602;0.024955626126351785;0.019525068616824907;0.044238228033724826;0.029454511317489378;0.028114002975257124;0.039351313214332724;0.022209109986682074;0.04083689530480727;0.022354033153149305;0.02942259305972865;0.023659525000530517;0.03735223496870179;0.04105364203656332;0.025968841968989635;0.019479760625131733,0.16572687029838562;0.16567373275756836;0.16534101963043213;0.16555026173591614;0.15283818542957306;0.16294103860855103;0.16671288013458252;0.1658322811126709;0.1641797125339508;0.164506733417511;0.16589584946632385;0.15930210053920746;0.15987662971019745;0.16766726970672607;0.16441041231155396;0.16577455401420593;0.16303101181983948;0.16517597436904907;0.16413965821266174;0.16410988569259644;0.16267111897468567;0.1666402518749237;0.16628441214561462;0.1630432903766632;0.1664511263370514;0.16285517811775208;0.16690212488174438;0.16237872838974;0.16549378633499146;0.16666245460510254;0.14948882162570953;0.1652120053768158;0.16658088564872742;0.16743025183677673;0.1676090955734253;0.15846265852451324;0.1670815646648407;0.16616401076316833;0.1650763750076294;0.16534090042114258;0.16533038020133972;0.16208162903785706;0.16574662923812866;0.1649099588394165;0.16538125276565552;0.1635565459728241;0.1631619930267334;0.16700449585914612;0.1622644066810608;0.16467280685901642;0.16296452283859253;0.1641089916229248;0.16517555713653564;0.16795644164085388;0.1629067063331604;0.16548317670822144;0.16713309288024902;0.15239234268665314;0.16539832949638367;0.1659756302833557;0.1661708652973175;0.16405698657035828;0.16738322377204895;0.16340214014053345,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.01789357600987834,64,64,nan,nan,0.4079908071213952,filtered,0,0,1,0,0,0,1,2,1.0,0.6997803505985221,1.4834446907043457,0.0,1.0,0.15196485609576355,0,0,0,0,0.2041965213331719,0.0,filtered,osqp optimal,0.19999923937954148,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.15196485609576355,0.9910839446197107,0|0.181667591|0.256725834|0.268005875|0.295652009|0.295652009,,,,,,,,,,0.009066952974535525,0.0022657589288428426,0.0010711789363995194,0.0016998390201479197
3,0.2,-1.3225025143272546,0.3174193799495697,0.3177746832370758,0.3426017761230469,0.23400713503360748,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4492069482803345,4.624945163726807,107.474853515625,1.4492069482803345,1.4492069482803345,0.32617888423525426,0.3177746832370758,0.008404200998178457,0.3798067733544725,0.3798067733544725,0.17792816227337876,0.17792816227337876,0.0,0.17792816537695513,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7908759510610253,1.7908759510610253,64,1,1,1,53,2.011440107293801,0.16795644164085388,0.020921508866681014;0.021444869318953;0.025467855311652975;0.022691574740803234;0.021969058239027655;0.03268417786538876;0.02711847252468563;0.041949762684889244;0.03808775190757275;0.03295284346199574;0.020929110370023745;0.0240745318005963;0.03364477691810876;0.027267417412721043;0.028794191923829208;0.03772673819178461;0.029283614525798873;0.03289185076440656;0.01789357600987834;0.038510139513783216;0.03473366944106208;0.025257640505867054;0.023180274478298204;0.03748880580535676;0.021732850268518546;0.041736301644567535;0.036618634023616564;0.042814704456376945;0.03408978489515473;0.044523985628035764;0.02521303304973411;0.04248247895958055;0.02869678226815764;0.045465306979329136;0.023751676824010096;0.029337921739180255;0.025751998266361306;0.03992291116504452;0.028089809713716107;0.03501180644098412;0.04131891479692711;0.0330257586859942;0.034339254568778795;0.036895061344300074;0.03255420924389834;0.02392426301590087;0.029112020686112135;0.04023639467569862;0.024318230905486602;0.024955626126351785;0.019525068616824907;0.044238228033724826;0.029454511317489378;0.028114002975257124;0.039351313214332724;0.022209109986682074;0.04083689530480727;0.022354033153149305;0.02942259305972865;0.023659525000530517;0.03735223496870179;0.04105364203656332;0.025968841968989635;0.019479760625131733,0.16572687029838562;0.16567373275756836;0.16534101963043213;0.16555026173591614;0.15283818542957306;0.16294103860855103;0.16671288013458252;0.1658322811126709;0.1641797125339508;0.164506733417511;0.16589584946632385;0.15930210053920746;0.15987662971019745;0.16766726970672607;0.16441041231155396;0.16577455401420593;0.16303101181983948;0.16517597436904907;0.16413965821266174;0.16410988569259644;0.16267111897468567;0.1666402518749237;0.16628441214561462;0.1630432903766632;0.1664511263370514;0.16285517811775208;0.16690212488174438;0.16237872838974;0.16549378633499146;0.16666245460510254;0.14948882162570953;0.1652120053768158;0.16658088564872742;0.16743025183677673;0.1676090955734253;0.15846265852451324;0.1670815646648407;0.16616401076316833;0.1650763750076294;0.16534090042114258;0.16533038020133972;0.16208162903785706;0.16574662923812866;0.1649099588394165;0.16538125276565552;0.1635565459728241;0.1631619930267334;0.16700449585914612;0.1622644066810608;0.16467280685901642;0.16296452283859253;0.1641089916229248;0.16517555713653564;0.16795644164085388;0.1629067063331604;0.16548317670822144;0.16713309288024902;0.15239234268665314;0.16539832949638367;0.1659756302833557;0.1661708652973175;0.16405698657035828;0.16738322377204895;0.16340214014053345,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.01789357600987834,64,64,nan,nan,0.13482082657532787,filtered,0,0,1,0,0,0,1,2,1.0,0.5891509793259407,1.4492069482803345,0.0,1.0,0.13426415669215053,0,0,0,0,0.2041965213331719,0.0,passthrough,osqp optimal,1.1567204071880844e-09,0,0,12,joint_2_velocity_lower|joint_3_velocity_lower|joint_1_velocity_upper|joint_5_velocity_upper,workspace_x_upper,,,0,0,1,solved,osqp,0.0,valid,0.13426415669215053,1.004637354494494,2.53927662e-20|0.267402016|0.337133599|0.349489435|0.383762826|0.383762826,,,,,,,,,,0.00889317609835416,0.0022803809260949492,0.0010466949315741658,0.0017456479836255312
4,0.25,-1.3574536088612923,0.32242336869239807,0.3108046054840088,0.33388787508010864,0.23384098708629608,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4432573318481445,0.4746374189853668,88.11691284179688,1.4432573318481445,1.4432573318481445,0.31777468340857523,0.3108046054840088,0.006970077924566442,0.37349508112030144,0.37349508112030144,0.15014886692384533,0.15014886692384533,0.0,0.150148867004879,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7908759510610253,1.7908759510610253,64,1,1,1,53,2.011440107293801,0.16795644164085388,0.020921508866681014;0.021444869318953;0.025467855311652975;0.022691574740803234;0.021969058239027655;0.03268417786538876;0.02711847252468563;0.041949762684889244;0.03808775190757275;0.03295284346199574;0.020929110370023745;0.0240745318005963;0.03364477691810876;0.027267417412721043;0.028794191923829208;0.03772673819178461;0.029283614525798873;0.03289185076440656;0.01789357600987834;0.038510139513783216;0.03473366944106208;0.025257640505867054;0.023180274478298204;0.03748880580535676;0.021732850268518546;0.041736301644567535;0.036618634023616564;0.042814704456376945;0.03408978489515473;0.044523985628035764;0.02521303304973411;0.04248247895958055;0.02869678226815764;0.045465306979329136;0.023751676824010096;0.029337921739180255;0.025751998266361306;0.03992291116504452;0.028089809713716107;0.03501180644098412;0.04131891479692711;0.0330257586859942;0.034339254568778795;0.036895061344300074;0.03255420924389834;0.02392426301590087;0.029112020686112135;0.04023639467569862;0.024318230905486602;0.024955626126351785;0.019525068616824907;0.044238228033724826;0.029454511317489378;0.028114002975257124;0.039351313214332724;0.022209109986682074;0.04083689530480727;0.022354033153149305;0.02942259305972865;0.023659525000530517;0.03735223496870179;0.04105364203656332;0.025968841968989635;0.019479760625131733,0.16572687029838562;0.16567373275756836;0.16534101963043213;0.16555026173591614;0.15283818542957306;0.16294103860855103;0.16671288013458252;0.1658322811126709;0.1641797125339508;0.164506733417511;0.16589584946632385;0.15930210053920746;0.15987662971019745;0.16766726970672607;0.16441041231155396;0.16577455401420593;0.16303101181983948;0.16517597436904907;0.16413965821266174;0.16410988569259644;0.16267111897468567;0.1666402518749237;0.16628441214561462;0.1630432903766632;0.1664511263370514;0.16285517811775208;0.16690212488174438;0.16237872838974;0.16549378633499146;0.16666245460510254;0.14948882162570953;0.1652120053768158;0.16658088564872742;0.16743025183677673;0.1676090955734253;0.15846265852451324;0.1670815646648407;0.16616401076316833;0.1650763750076294;0.16534090042114258;0.16533038020133972;0.16208162903785706;0.16574662923812866;0.1649099588394165;0.16538125276565552;0.1635565459728241;0.1631619930267334;0.16700449585914612;0.1622644066810608;0.16467280685901642;0.16296452283859253;0.1641089916229248;0.16517555713653564;0.16795644164085388;0.1629067063331604;0.16548317670822144;0.16713309288024902;0.15239234268665314;0.16539832949638367;0.1659756302833557;0.1661708652973175;0.16405698657035828;0.16738322377204895;0.16340214014053345,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.01789357600987834,64,64,nan,nan,7.981747593472954e-10,passthrough,0,0,1,0,0,0,1,2,1.0,0.5988896363482368,1.4432573318481445,0.0,1.0,0.1358223418157179,0,0,0,0,0.2041965213331719,0.0,passthrough,osqp optimal,1.4497521989671045e-09,0,0,12,joint_2_velocity_lower|joint_3_velocity_lower|joint_1_velocity_upper|joint_5_velocity_upper,workspace_x_upper,,,0,0,1,solved,osqp,0.0,valid,0.1358223418157179,1.0200157370094451,2.97734124e-17|0.304775265|0.334370561|0.33976347|0.380157694|0.380157694,,,,,,,,,,0.009240739978849888,0.002635795040987432,0.0010936378967016935,0.0015691849403083324
5,0.30000000000000004,-1.3233344108877467,0.3069196045398712,0.3057277798652649,0.32698145508766174,0.21768403053283691,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4319343566894531,0.9995154142379761,10.497560501098633,1.4319343566894531,1.4319343566894531,0.31080460475027977,0.3057277798652649,0.0050768248850148745,0.36000320723696694,0.36000320723696694,0.11278695095985898,0.11278695095985898,0.0,0.11278695069359826,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7908759510610253,1.7908759510610253,64,1,1,1,53,2.011440107293801,0.16795644164085388,0.020921508866681014;0.021444869318953;0.025467855311652975;0.022691574740803234;0.021969058239027655;0.03268417786538876;0.02711847252468563;0.041949762684889244;0.03808775190757275;0.03295284346199574;0.020929110370023745;0.0240745318005963;0.03364477691810876;0.027267417412721043;0.028794191923829208;0.03772673819178461;0.029283614525798873;0.03289185076440656;0.01789357600987834;0.038510139513783216;0.03473366944106208;0.025257640505867054;0.023180274478298204;0.03748880580535676;0.021732850268518546;0.041736301644567535;0.036618634023616564;0.042814704456376945;0.03408978489515473;0.044523985628035764;0.02521303304973411;0.04248247895958055;0.02869678226815764;0.045465306979329136;0.023751676824010096;0.029337921739180255;0.025751998266361306;0.03992291116504452;0.028089809713716107;0.03501180644098412;0.04131891479692711;0.0330257586859942;0.034339254568778795;0.036895061344300074;0.03255420924389834;0.02392426301590087;0.029112020686112135;0.04023639467569862;0.024318230905486602;0.024955626126351785;0.019525068616824907;0.044238228033724826;0.029454511317489378;0.028114002975257124;0.039351313214332724;0.022209109986682074;0.04083689530480727;0.022354033153149305;0.02942259305972865;0.023659525000530517;0.03735223496870179;0.04105364203656332;0.025968841968989635;0.019479760625131733,0.16572687029838562;0.16567373275756836;0.16534101963043213;0.16555026173591614;0.15283818542957306;0.16294103860855103;0.16671288013458252;0.1658322811126709;0.1641797125339508;0.164506733417511;0.16589584946632385;0.15930210053920746;0.15987662971019745;0.16766726970672607;0.16441041231155396;0.16577455401420593;0.16303101181983948;0.16517597436904907;0.16413965821266174;0.16410988569259644;0.16267111897468567;0.1666402518749237;0.16628441214561462;0.1630432903766632;0.1664511263370514;0.16285517811775208;0.16690212488174438;0.16237872838974;0.16549378633499146;0.16666245460510254;0.14948882162570953;0.1652120053768158;0.16658088564872742;0.16743025183677673;0.1676090955734253;0.15846265852451324;0.1670815646648407;0.16616401076316833;0.1650763750076294;0.16534090042114258;0.16533038020133972;0.16208162903785706;0.16574662923812866;0.1649099588394165;0.16538125276565552;0.1635565459728241;0.1631619930267334;0.16700449585914612;0.1622644066810608;0.16467280685901642;0.16296452283859253;0.1641089916229248;0.16517555713653564;0.16795644164085388;0.1629067063331604;0.16548317670822144;0.16713309288024902;0.15239234268665314;0.16539832949638367;0.1659756302833557;0.1661708652973175;0.16405698657035828;0.16738322377204895;0.16340214014053345,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.01789357600987834,64,64,nan,nan,1.0045001448983758e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.5581235903967483,1.4319343566894531,0.0,1.0,0.12929977446347973,0,0,0,0,0.2041965213331719,0.0,passthrough,osqp optimal,1.1834480554175428e-09,0,0,12,joint_2_velocity_lower|joint_3_velocity_lower|joint_1_velocity_upper|joint_5_velocity_upper,workspace_x_upper,,,0,0,1,solved,osqp,0.0,valid,0.12929977446347973,1.0349079485349753,0|0.304823053|0.331331059|0.334308762|0.373268226|0.373268226,,,,,,,,,,0.013518489082343876,0.0035703969188034534,0.0016562219243496656,0.0023546270094811916
