step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
30,1.55,-2.1804087763139295,0.5496051907539368,0.268540620803833,0.23903237283229828,0.39206916093826294,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7058132886886597,3.751474380493164,82.03822326660156,0.7058132886886597,0.7058132886886597,0.2776321518084074,0.268540620803833,0.009091531004574382,0.18972755363646157,0.18972755363646157,0.18138682630301722,0.18138682630301722,0.0,0.18138682939633785,0,0,disabled,0.0,1,TRACK,direct_path,0,0.5912663839990273,1.9695699160220101,14,1,1,1,8,1.063788656371977,0.12936235964298248,0.009135773620393167;0.0063662206436994094;0.00774075242140512;0.008244305136749007;0.007071786168220687;0.005537771862911769;0.006040750164237868;0.00809078105104466;0.003010328532401399;0.007460398987731365;0.0060248724877891265;0.0047797078750905315;0.00692909844832701;0.003429749415644547,0.12224381417036057;0.12401486188173294;0.12418638914823532;0.12136434763669968;0.12293273955583572;0.1242401972413063;0.12300416082143784;0.12438591569662094;0.12936235964298248;0.12081734091043472;0.12638917565345764;0.12795943021774292;0.12328026443719864;0.1224890723824501,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 11, 'obstacle_clearance': 89, 'obstacle_contact': 7, 'self_collision': 0}",0.0006565619394900718,130,119,nan,nan,0.2781873106890788,filtered,0,0,2,1,6,0,1,2,1.0,0.15988848710172396,0.7058132886886597,0.0,1.0,0.06558215793627584,0,1,1,0,0.2784192015832014,0.0,passthrough,osqp optimal,1.4674827987247957e-09,0,0,12,,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.06558215793627584,0.7539232530153666,0|0.0131046036|0.119796911|0.146008179|0.146008179|0.111063686,,,,,,,,,,0.010478334035724401,0.0025812729727476835,0.0013800349552184343,0.0018471661023795605
31,1.6,-2.241900311087573,0.5664122700691223,0.2597246766090393,0.23053427040576935,0.40330585837364197,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6811095476150513,0.4940752685070038,80.02842712402344,0.6811095476150513,0.6811095476150513,0.26854063785727017,0.2597246766090393,0.008815961248230864,0.18350639534829272,0.18350639425296716,0.17590199945866228,0.1759019982334533,1.2252089898190377e-09,0.17590201062916486,0,0,disabled,0.0,1,TRACK,direct_path,0,0.5912663839990273,1.9695699160220101,14,1,1,1,8,1.063788656371977,0.12936235964298248,0.009135773620393167;0.0063662206436994094;0.00774075242140512;0.008244305136749007;0.007071786168220687;0.005537771862911769;0.006040750164237868;0.00809078105104466;0.003010328532401399;0.007460398987731365;0.0060248724877891265;0.0047797078750905315;0.00692909844832701;0.003429749415644547,0.12224381417036057;0.12401486188173294;0.12418638914823532;0.12136434763669968;0.12293273955583572;0.1242401972413063;0.12300416082143784;0.12438591569662094;0.12936235964298248;0.12081734091043472;0.12638917565345764;0.12795943021774292;0.12328026443719864;0.1224890723824501,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 11, 'obstacle_clearance': 89, 'obstacle_contact': 7, 'self_collision': 0}",0.0006565619394900718,130,119,nan,nan,2.0791373897922102e-09,passthrough,0,0,2,1,6,0,1,2,1.0,0.03273488789127276,0.6811095476150513,0.0,1.0,0.04523758206260364,0,1,1,0,0.2784192015832014,0.0,filtered,osqp optimal,5.38708892860279e-08,0,0,12,,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.04523758206260364,0.7489659251195788,0|0.0123673825|0.183227896|0.213302537|0.213302537|0.190167065,,,,,,,,,,0.01036338007543236,0.0031299609690904617,0.001377432025037706,0.001570948981679976
32,1.6500000000000001,-1.7996035285073255,0.43332988023757935,0.25582653284072876,0.22661714255809784,0.3042406439781189,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3663170039653778,7.4539690017700195,140.01026916503906,0.3499999940395355,0.0,0.259724663496278,0.25582653284072876,0.0038981306555492257,0.17259587189088413,0.10166969426425114,-0.13985909469608282,0.07811532757873205,-0.21797442227481487,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.5912663839990273,1.9695699160220101,14,1,1,1,8,1.063788656371977,0.12936235964298248,0.009135773620393167;0.0063662206436994094;0.00774075242140512;0.008244305136749007;0.007071786168220687;0.005537771862911769;0.006040750164237868;0.00809078105104466;0.003010328532401399;0.007460398987731365;0.0060248724877891265;0.0047797078750905315;0.00692909844832701;0.003429749415644547,0.12224381417036057;0.12401486188173294;0.12418638914823532;0.12136434763669968;0.12293273955583572;0.1242401972413063;0.12300416082143784;0.12438591569662094;0.12936235964298248;0.12081734091043472;0.12638917565345764;0.12795943021774292;0.12328026443719864;0.1224890723824501,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 11, 'obstacle_clearance': 89, 'obstacle_contact': 7, 'self_collision': 0}",0.0006565619394900718,130,119,nan,nan,7.909284119516497e-08,filtered,0,0,2,1,7,1,1,2,1.0,0.0,0.0,0.0,1.0,0.03870822228832163,1,1,0,0,0.2784192015832014,0.3499999940395355,filtered,osqp optimal,0.6090251544197101,0,0,12,joint_4_acceleration_lower,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.03870822228832163,0.7441624750085788,0|0.0119400345|0.176272696|0.204773101|0.204773101|0.18392833,,,,,,,,,,0.011244487017393112,0.002580961096100509,0.0012333920458331704,0.0015505689661949873
33,1.7000000000000002,-1.405813985721739,0.3180965781211853,0.25579091906547546,0.227126345038414,0.21970637142658234,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.15607337653636932,5.666332721710205,93.076416015625,0.3499999940395355,0.0,0.2558265415224375,0.25579091906547546,3.56224569620367e-05,0.1739233095989987,0.0576456220754882,-0.14183701777127874,0.0010725647669668661,-0.14290958253824562,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.5912663839990273,1.9695699160220101,14,1,1,1,8,1.063788656371977,0.12936235964298248,0.009135773620393167;0.0063662206436994094;0.00774075242140512;0.008244305136749007;0.007071786168220687;0.005537771862911769;0.006040750164237868;0.00809078105104466;0.003010328532401399;0.007460398987731365;0.0060248724877891265;0.0047797078750905315;0.00692909844832701;0.003429749415644547,0.12224381417036057;0.12401486188173294;0.12418638914823532;0.12136434763669968;0.12293273955583572;0.1242401972413063;0.12300416082143784;0.12438591569662094;0.12936235964298248;0.12081734091043472;0.12638917565345764;0.12795943021774292;0.12328026443719864;0.1224890723824501,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 11, 'obstacle_clearance': 89, 'obstacle_contact': 7, 'self_collision': 0}",0.0006565619394900718,130,119,nan,nan,1.0,filtered,0,0,2,1,8,2,1,2,1.0,0.0,0.0,0.0,1.0,0.04815399317872304,1,1,0,0,0.2784192015832014,0.3499999940395355,filtered,osqp optimal,0.3591010827688943,0,0,12,joint_4_acceleration_lower|joint_0_acceleration_upper,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.04815399317872304,0.7428221376976663,0|0.035310886|0.0969677587|0.110139207|0.110139207|0.101472876,,,,,,,,,,0.011113054933957756,0.0028666240395978093,0.0012256639311090112,0.001631811959668994
34,1.75,-1.4318086443972162,0.3062784671783447,0.25968825817108154,0.23184193670749664,0.21181564033031464,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.21366481482982635,4.082509994506836,64.40708923339844,0.3499999940395355,0.0,0.2557909073391663,0.25968825817108154,-0.003897350831915225,0.1728776300308981,0.10715093894672187,-0.14217006802329998,-0.07791705345005948,-0.06425301457324051,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.5912663839990273,1.9695699160220101,14,1,1,1,8,1.063788656371977,0.12936235964298248,0.009135773620393167;0.0063662206436994094;0.00774075242140512;0.008244305136749007;0.007071786168220687;0.005537771862911769;0.006040750164237868;0.00809078105104466;0.003010328532401399;0.007460398987731365;0.0060248724877891265;0.0047797078750905315;0.00692909844832701;0.003429749415644547,0.12224381417036057;0.12401486188173294;0.12418638914823532;0.12136434763669968;0.12293273955583572;0.1242401972413063;0.12300416082143784;0.12438591569662094;0.12936235964298248;0.12081734091043472;0.12638917565345764;0.12795943021774292;0.12328026443719864;0.1224890723824501,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 11, 'obstacle_clearance': 89, 'obstacle_contact': 7, 'self_collision': 0}",0.0006565619394900718,130,119,nan,nan,1.0,filtered,0,0,2,1,9,3,1,2,1.0,0.0,0.0,0.0,1.0,0.060041487332163135,1,1,0,0,0.2784192015832014,0.3499999940395355,filtered,osqp optimal,0.159379849936272,0,0,12,,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.060041487332163135,0.7416972783054465,0|0.0377146568|0.0630670713|0.0622803618|0.0622803618|0.0575097518,,,,,,,,,,0.011478308006189764,0.0030601719627156854,0.0012089809169992805,0.0015779780223965645
35,1.8,-1.4201500868713897,0.28720182180404663,0.26679757237434387,0.23991511762142181,0.19900600612163544,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3500000238418579,3.183166027069092,23.21611213684082,0.3500000238418579,0.0,0.2596882516216789,0.26679757237434387,-0.0071093207526649604,0.1726468658173659,0.17264686581733873,-0.14241951104403447,-0.1424195110442197,1.8524071165870737e-13,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.5912663839990273,1.9695699160220101,14,1,1,1,8,1.063788656371977,0.12936235964298248,0.009135773620393167;0.0063662206436994094;0.00774075242140512;0.008244305136749007;0.007071786168220687;0.005537771862911769;0.006040750164237868;0.00809078105104466;0.003010328532401399;0.007460398987731365;0.0060248724877891265;0.0047797078750905315;0.00692909844832701;0.003429749415644547,0.12224381417036057;0.12401486188173294;0.12418638914823532;0.12136434763669968;0.12293273955583572;0.1242401972413063;0.12300416082143784;0.12438591569662094;0.12936235964298248;0.12081734091043472;0.12638917565345764;0.12795943021774292;0.12328026443719864;0.1224890723824501,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 11, 'obstacle_clearance': 89, 'obstacle_contact': 7, 'self_collision': 0}",0.0006565619394900718,130,119,nan,nan,0.45537100757284205,filtered,0,0,2,1,10,4,1,2,1.0,0.0,0.0,0.0,1.0,0.06481308251469364,1,1,0,0,0.2784192015832014,0.3500000238418579,passthrough,osqp optimal,1.0138157573954594e-11,0,0,12,,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.06481308251469364,0.7405767227846725,1.1198093e-18|0.0355765659|0.097527601|0.101936684|0.101936684|0.106906075,,,,,,,,,,0.011162371025420725,0.0027443839935585856,0.0013107570121064782,0.0017243860056623816
36,1.85,-1.3558306021345243,0.2694232165813446,0.2739131450653076,0.24796898663043976,0.1870574951171875,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3499999940395355,0.07780055701732635,63.3519401550293,0.3499999940395355,0.0,0.2667975838702367,0.2739131450653076,-0.007115561195070896,0.17225675285206804,0.17225675285204975,-0.14257420875554772,-0.14257420875568444,1.3672396548258803e-13,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.5912663839990273,1.9695699160220101,14,1,1,1,8,1.063788656371977,0.12936235964298248,0.009135773620393167;0.0063662206436994094;0.00774075242140512;0.008244305136749007;0.007071786168220687;0.005537771862911769;0.006040750164237868;0.00809078105104466;0.003010328532401399;0.007460398987731365;0.0060248724877891265;0.0047797078750905315;0.00692909844832701;0.003429749415644547,0.12224381417036057;0.12401486188173294;0.12418638914823532;0.12136434763669968;0.12293273955583572;0.1242401972413063;0.12300416082143784;0.12438591569662094;0.12936235964298248;0.12081734091043472;0.12638917565345764;0.12795943021774292;0.12328026443719864;0.1224890723824501,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 11, 'obstacle_clearance': 89, 'obstacle_contact': 7, 'self_collision': 0}",0.0006565619394900718,130,119,nan,nan,2.8966162523849894e-11,passthrough,0,0,2,1,11,5,1,2,1.0,0.0,0.0,0.0,1.0,0.07293956177332842,1,1,0,0,0.2784192015832014,0.3499999940395355,passthrough,osqp optimal,8.934853197044078e-12,0,0,12,,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.07293956177332842,0.73951101881037,0|0.0356790765|0.150935788|0.164661563|0.164661563|0.17210433,,,,,,,,,,0.01045339205302298,0.0026229199720546603,0.001147306989878416,0.0016562150558456779
37,1.9000000000000001,-1.240941784108064,0.2619684934616089,0.27586567401885986,0.2513141930103302,0.1823255568742752,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.34902024269104004,7.562108516693115,151.96237182617188,0.6591627597808838,0.6591627597808838,0.2739131259596679,0.27586567401885986,-0.001952548059191983,0.18687843636754792,0.0955757955031424,0.1783217159184958,-0.038012601023873695,0.2163343169423695,0.17832170348042728,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6735624950379133,2.6431324110599235,12,1,1,1,11,1.6055306261688802,0.12849891185760498,0.004142924679180078;0.004944016067277655;0.0026785407683674136;0.004966564482296458;0.003485899577914926;0.0038173662127113602;0.005791249311514801;0.006296883565164189;0.007347397192782579;0.004568537962109269;0.006359087952526858;0.0027284191565413204,0.1272040158510208;0.12028389424085617;0.12819765508174896;0.12793606519699097;0.12004678696393967;0.12825043499469757;0.12413949519395828;0.12159015983343124;0.12163680046796799;0.12419015914201736;0.12393250316381454;0.12849891185760498,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 16, 'obstacle_clearance': 137, 'obstacle_contact': 7, 'self_collision': 0}",0.0006169605758285568,195,179,nan,nan,2.5528152426296354e-11,passthrough,0,0,3,2,12,0,1,2,1.0,0.25651843991163253,0.6591627597808838,0.0,1.0,0.0810429503858612,0,1,1,0,0.2784192015832014,0.0,filtered,osqp optimal,0.6026450474424325,0,0,12,joint_4_acceleration_upper,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.0810429503858612,0.738520333669071,9.19147966e-18|0.0350465424|0.150598268|0.16434517|0.16434517|0.17172639,,,,,,,,,,0.6851259699324146,0.002573503996245563,0.0017587669426575303,0.002152044093236327
38,1.9500000000000002,-1.1771183986085638,0.2657107710838318,0.2735469937324524,0.2508736550807953,0.18514598906040192,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.5671043992042542,7.97222900390625,151.61367797851562,1.1362111568450928,1.1362111568450928,0.2758656773374545,0.2735469937324524,0.002318683605002092,0.22570471795828845,0.09988730029363278,0.2060437233487427,0.047041468742645656,0.15900225460609707,0.20604372582739683,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6735624950379133,2.6431324110599235,12,1,1,1,11,1.6055306261688802,0.12849891185760498,0.004142924679180078;0.004944016067277655;0.0026785407683674136;0.004966564482296458;0.003485899577914926;0.0038173662127113602;0.005791249311514801;0.006296883565164189;0.007347397192782579;0.004568537962109269;0.006359087952526858;0.0027284191565413204,0.1272040158510208;0.12028389424085617;0.12819765508174896;0.12793606519699097;0.12004678696393967;0.12825043499469757;0.12413949519395828;0.12159015983343124;0.12163680046796799;0.12419015914201736;0.12393250316381454;0.12849891185760498,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 16, 'obstacle_clearance': 137, 'obstacle_contact': 7, 'self_collision': 0}",0.0006169605758285568,195,179,nan,nan,0.9142583352899993,filtered,0,0,3,2,12,0,1,2,1.0,0.27881654693312086,1.1362111568450928,0.0,1.0,0.08461064750929934,0,1,1,0,0.2784192015832014,0.0,filtered,osqp optimal,0.7794495335495528,0,0,12,joint_3_acceleration_lower|joint_5_acceleration_upper,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.08461064750929934,0.7340712084630011,0|0.00466590981|0.0777715466|0.103716374|0.103716374|0.0954420269,,,,,,,,,,0.014019084977917373,0.003817614051513374,0.0017508369637653232,0.002269653952680528
39,2.0,-1.6299369326052147,0.3985009789466858,0.2673344612121582,0.24598069489002228,0.2844735085964203,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7767313122749329,6.944907188415527,88.391357421875,1.1158852577209473,1.1158852577209473,0.2735469919568297,0.2673344612121582,0.006212530744671485,0.21967127681764398,0.13710772576854896,0.20082672424796708,0.12439040746822462,0.07643631677974246,0.2008267229443794,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6735624950379133,2.6431324110599235,12,1,1,1,11,1.6055306261688802,0.12849891185760498,0.004142924679180078;0.004944016067277655;0.0026785407683674136;0.004966564482296458;0.003485899577914926;0.0038173662127113602;0.005791249311514801;0.006296883565164189;0.007347397192782579;0.004568537962109269;0.006359087952526858;0.0027284191565413204,0.1272040158510208;0.12028389424085617;0.12819765508174896;0.12793606519699097;0.12004678696393967;0.12825043499469757;0.12413949519395828;0.12159015983343124;0.12163680046796799;0.12419015914201736;0.12393250316381454;0.12849891185760498,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 16, 'obstacle_clearance': 137, 'obstacle_contact': 7, 'self_collision': 0}",0.0006169605758285568,195,179,nan,nan,0.6860076393844285,filtered,0,0,3,2,12,0,1,2,1.0,0.2741631162020309,1.1158852577209473,0.0,1.0,0.08386609859232494,0,1,1,0,0.2784192015832014,0.0,filtered,osqp optimal,0.42833951928771996,0,0,12,joint_3_acceleration_lower|joint_5_acceleration_upper,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.08386609859232494,0.7285807281464066,0|0.0159980568|0.109851786|0.126982359|0.126982359|0.100174454,,,,,,,,,,0.014144412009045482,0.003914494998753071,0.0017755839508026838,0.0022243710700422525
40,2.0500000000000003,-2.127807056404186,0.5401909351348877,0.25789812207221985,0.23739130795001984,0.38781410455703735,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0212032794952393,6.224577903747559,19.14151382446289,1.0731983184814453,1.0731983184814453,0.2673344684229785,0.25789812207221985,0.009436346350758629,0.20515107269358682,0.2021589623394046,0.18822542397835512,0.18845182643394795,-0.0002264024555928279,0.18822542905536502,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6735624950379133,2.6431324110599235,12,1,1,1,11,1.6055306261688802,0.12849891185760498,0.004142924679180078;0.004944016067277655;0.0026785407683674136;0.004966564482296458;0.003485899577914926;0.0038173662127113602;0.005791249311514801;0.006296883565164189;0.007347397192782579;0.004568537962109269;0.006359087952526858;0.0027284191565413204,0.1272040158510208;0.12028389424085617;0.12819765508174896;0.12793606519699097;0.12004678696393967;0.12825043499469757;0.12413949519395828;0.12159015983343124;0.12163680046796799;0.12419015914201736;0.12393250316381454;0.12849891185760498,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 16, 'obstacle_clearance': 137, 'obstacle_contact': 7, 'self_collision': 0}",0.0006169605758285568,195,179,nan,nan,0.38385623998882157,filtered,0,0,3,2,12,0,1,2,1.0,0.16107240745850182,1.0731983184814453,0.0,1.0,0.0657715851933603,0,1,1,0,0.2784192015832014,0.0,filtered,osqp optimal,0.10828136247100403,0,0,12,joint_3_acceleration_lower|joint_5_velocity_upper,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.0657715851933603,0.7252352202216129,1.93407545e-18|0.0156902094|0.139583094|0.151478466|0.151478466|0.136844639,,,,,,,,,,0.014202733058482409,0.003818302066065371,0.0018844689475372434,0.002301946049556136
41,2.1,-2.220484037178628,0.5651307106018066,0.2487766593694687,0.22907398641109467,0.4040747582912445,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0444324016571045,1.9179960489273071,111.69257354736328,1.0444324016571045,1.0444324016571045,0.2578981358427448,0.2487766593694687,0.009121476473276102,0.19750907790358846,0.19750907790358846,0.18218498520914905,0.18218498520914905,0.0,0.18218499493695503,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6735624950379133,2.6431324110599235,12,1,1,1,11,1.6055306261688802,0.12849891185760498,0.004142924679180078;0.004944016067277655;0.0026785407683674136;0.004966564482296458;0.003485899577914926;0.0038173662127113602;0.005791249311514801;0.006296883565164189;0.007347397192782579;0.004568537962109269;0.006359087952526858;0.0027284191565413204,0.1272040158510208;0.12028389424085617;0.12819765508174896;0.12793606519699097;0.12004678696393967;0.12825043499469757;0.12413949519395828;0.12159015983343124;0.12163680046796799;0.12419015914201736;0.12393250316381454;0.12849891185760498,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 16, 'obstacle_clearance': 137, 'obstacle_contact': 7, 'self_collision': 0}",0.0006169605758285568,195,179,nan,nan,0.10089594868562601,filtered,0,0,3,2,12,0,1,2,1.0,0.03845534418913947,1.0444324016571045,0.0,1.0,0.046152855070262316,0,1,1,0,0.2784192015832014,0.0,passthrough,osqp optimal,8.657351970826676e-12,0,0,12,,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.046152855070262316,0.7241392973444843,0|0.0157000262|0.182689709|0.202210602|0.202210602|0.201724226,,,,,,,,,,0.014278515009209514,0.0038306909846141934,0.0019185079727321863,0.002131404005922377
42,2.15,-1.8107793250191007,0.43911415338516235,0.24469850957393646,0.22510991990566254,0.31011393666267395,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6558940410614014,8.930109977722168,190.40176391601562,0.3499999940395355,0.0,0.24877665493809037,0.24469850957393646,0.004078145364153907,0.1669829853794828,0.09948362979266803,-0.1354467304443663,0.08164239367435608,-0.2170891241187224,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.6735624950379133,2.6431324110599235,12,1,1,1,11,1.6055306261688802,0.12849891185760498,0.004142924679180078;0.004944016067277655;0.0026785407683674136;0.004966564482296458;0.003485899577914926;0.0038173662127113602;0.005791249311514801;0.006296883565164189;0.007347397192782579;0.004568537962109269;0.006359087952526858;0.0027284191565413204,0.1272040158510208;0.12028389424085617;0.12819765508174896;0.12793606519699097;0.12004678696393967;0.12825043499469757;0.12413949519395828;0.12159015983343124;0.12163680046796799;0.12419015914201736;0.12393250316381454;0.12849891185760498,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 16, 'obstacle_clearance': 137, 'obstacle_contact': 7, 'self_collision': 0}",0.0006169605758285568,195,179,nan,nan,8.289049590084389e-12,passthrough,0,0,3,2,13,1,1,2,1.0,0.0,0.0,0.0,1.0,0.03858024615180991,1,1,0,0,0.2784192015832014,0.3499999940395355,filtered,osqp optimal,0.8231962696497568,0,0,12,joint_4_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_3_acceleration_upper,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,0.03858024615180991,0.7240145760519852,1.32476198e-17|0.0151759483|0.175553518|0.193592306|0.193592306|0.1969705,,,,,,,,,,0.015686870086938143,0.0038181430427357554,0.0018161539919674397,0.002244036993943155
