step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.3231473569514586,0.12360113114118576,0.41379374265670776,0.3909553289413452,0.11116952449083328,0.35,5,0,0,0,0.44257137179374695,8.851428031921387,177.02854919433594,0.5027194619178772,1.0,0.24544781711868352,0,0,0,0.0,filtered,0.06911082128997229,0,0,12,joint_2_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.24544781711868352,0.002584250643849373
1,0.1,-0.1407839097874978,0.10214226692914963,0.39808428287506104,0.3896270990371704,0.09554824978113174,0.35,5,0,0,0,0.7578853964805603,6.685600757598877,80.83063507080078,0.7578848004341125,1.0,0.24050391698584989,0,0,0,0.0,filtered,1.1888366953554158e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24050391698584989,0.002681190147995949
2,0.15000000000000002,-0.04918481565062507,0.09492965042591095,0.3794628381729126,0.38983747363090515,0.09121247380971909,0.35,5,0,0,0,0.9093825817108154,3.8171701431274414,82.13033294677734,0.9093825817108154,1.0,0.23908375230979728,0,0,0,0.0,passthrough,4.5898285236531165e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23908375230979728,0.002477463334798813
3,0.2,-0.052750248908113875,0.09638376533985138,0.3623146712779999,0.3884563744068146,0.09248358011245728,0.35,5,0,0,0,0.9134764671325684,4.989634990692139,100.70053100585938,0.9119274020195007,1.0,0.23911563863986107,0,0,0,0.0,filtered,0.015081334115296455,0,0,12,joint_2_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23911563863986107,0.003048410639166832
4,0.25,-0.06326435353280381,0.10916503518819809,0.34636542201042175,0.3843034505844116,0.09379175305366516,0.35,5,0,0,0,0.9017663598060608,3.5324127674102783,45.784358978271484,0.9017657041549683,1.0,0.23750812274089078,0,0,0,0.0,filtered,1.033207128135653e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23750812274089078,0.008997003547847271
5,0.30000000000000004,-0.059313044810664975,0.15339593589305878,0.329075425863266,0.3776095509529114,0.13591748476028442,0.35,5,0,0,0,0.868552029132843,2.3574726581573486,82.3237075805664,0.8685517907142639,1.0,0.2331160677605446,0,0,0,0.0,filtered,4.719196936993479e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2331160677605446,0.00356233399361372
6,0.35000000000000003,-0.07353278329526916,0.22600708901882172,0.3098491430282593,0.3673490881919861,0.20684847235679626,0.35,5,0,0,0,0.8620800971984863,3.982213258743286,46.28744888305664,0.8620796203613281,1.0,0.2262066340576982,0,0,0,0.0,filtered,8.534608571897792e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2262066340576982,0.0028062965720891953
7,0.4,-0.022504815719260662,0.26188018918037415,0.28730133175849915,0.35555437207221985,0.24066047370433807,0.35,5,0,0,0,0.8831425309181213,3.743152141571045,70.43179321289062,0.8831416964530945,1.0,0.2157722370851325,0,0,0,0.0,filtered,1.3407995451811842e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2157722370851325,0.007823912426829338
8,0.45,0.04461161145418252,0.27242717146873474,0.26194700598716736,0.3438549339771271,0.249020516872406,0.35,5,0,0,0,0.9139610528945923,4.589785575866699,61.719051361083984,0.9139602184295654,1.0,0.20386941123308172,0,0,0,0.0,filtered,1.3164246065010805e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.20386941123308172,0.009106437675654888
9,0.5,0.14796819354530694,0.24892383813858032,0.23370711505413055,0.33412015438079834,0.22363141179084778,0.35,5,0,0,0,0.9875990152359009,4.677577972412109,29.10054588317871,0.9875983595848083,1.0,0.1921533852272751,0,0,0,0.0,filtered,1.1289724527340808e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.1921533852272751,0.0033981697633862495
10,0.55,0.22383575079466306,0.24627819657325745,0.20292189717292786,0.32498571276664734,0.21923115849494934,0.35,5,0,0,0,1.0190430879592896,4.08090877532959,72.05692291259766,1.0190428495407104,1.0,0.18251983905412794,0,0,0,0.0,filtered,9.189378546297518e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.18251983905412794,0.00882721971720457
11,0.6000000000000001,0.2799659775607557,0.24047303199768066,0.17061755061149597,0.316549688577652,0.21190056204795837,0.35,5,0,0,0,1.0289666652679443,5.308984279632568,53.188690185546875,1.0189731121063232,1.0,0.1736359171244079,0,0,0,0.0,filtered,0.05409245495975612,0,0,12,joint_5_acceleration_lower,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.1736359171244079,0.0035286694765090942
12,0.65,0.3376618611586949,0.19504743814468384,0.13874347507953644,0.3104962110519409,0.16562961041927338,0.35,5,0,0,0,1.0354595184326172,5.024496555328369,49.73302459716797,1.0364742279052734,1.0,0.16562317131146292,0,0,0,0.0,filtered,0.06486407226003729,0,0,12,joint_5_acceleration_lower,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.16562317131146292,0.003820418380200863
13,0.7000000000000001,0.2832140830631534,0.18370859324932098,0.11128436774015427,0.3053796589374542,0.1538230925798416,0.35,5,0,0,0,1.0202007293701172,5.072311878204346,42.74186706542969,1.073293685913086,1.0,0.16014532336131188,0,0,0,0.0,filtered,0.06780344324862499,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.594085650788671e-08,valid,0.16014532336131188,0.0024803178384900093
14,0.75,0.11185453954025543,0.19945907592773438,0.09292015433311462,0.30036765336990356,0.16915614902973175,0.35,5,0,0,0,0.8778586983680725,4.442877292633057,92.28295135498047,1.0241942405700684,1.0,0.15574173162326999,0,0,0,0.0,filtered,0.20013836870178153,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,8.823584807249318e-08,valid,0.15574173162326999,0.0024552708491683006
15,0.8,-0.0227354863970351,0.21796342730522156,0.08128137141466141,0.295194536447525,0.18721477687358856,0.35,5,0,0,0,0.760775625705719,3.2508904933929443,60.54624938964844,0.914627194404602,1.0,0.1514543537734509,0,0,0,0.0,filtered,0.2265207429013626,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.864027834481035e-08,valid,0.1514543537734509,0.0028913645073771477
16,0.8500000000000001,-0.14409914024249476,0.25316622853279114,0.0745319351553917,0.2891145348548889,0.2217808961868286,0.35,5,0,0,0,0.6423324942588806,3.623183012008667,51.57072830200195,0.8130890727043152,1.0,0.1470055570300145,0,0,0,0.0,filtered,0.25768755138436705,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.436869675636615e-08,valid,0.1470055570300145,0.0036999620497226715
