step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
10,0.55,-4.088293222912216,3.8204678893089294,0.4489608705043793,0.025088518857955933,0.8204678893089294,0.35,5,1,0,0,0.3499999940395355,0.693299412727356,2.736656665802002,0.3499999940395355,0.0,-0.12110504938255862,1,1,0,1,-0.06770098667281865,0.3499999940395355,recovery_relaxed,4.473881928361954e-11,0,0,12,,predictive_link_5,12,1,1,primal infeasible,recovery_hard_constraints,0.4815749895019833,valid,-0.12110504938255862,0.234861546|0.249861533|0.125666057|-0.0698547191|-0.0585448844|-0.121105049,0.354861546|0.369861533|0.245666057|0.0501452809|0.0614551156|-0.00110504938,0.354861546|0.369861533|0.245666057|0.0501452809|0.0614551156|-0.00110504938,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0147315982|0.133032794|0.146473032|0.136178565,-0.170384837|0|-0.180416809|-0.15321079|-0.111268895|-0.133333357,0.769061345|0.999446131|0.336979016|-0.299596873|-0.1989754|-0.48157499,0.427575529|0.241858691|0.282251179,-0.0147245964|-0.372580856|-0.0518920347,0.1664502490311861
11,0.6000000000000001,-4.060646094761728,3.814820945262909,0.4410044550895691,0.021738797426223755,0.8148208856582642,0.35,5,1,0,0,0.3499999940395355,0.8412380218505859,3.5142714977264404,0.3499999940395355,0.0,-0.12015425172866798,1,1,0,1,-0.06770098667281865,0.3499999940395355,recovery_relaxed,4.2722856963601103e-11,0,0,12,,predictive_link_5,80,1,1,primal infeasible,recovery_hard_constraints,0.4490196685881229,valid,-0.12015425172866798,0.226628827|0.241628827|0.117682214|-0.0704991523|-0.056365587|-0.120154252,0.346628827|0.361628827|0.237682214|0.0495008477|0.063634413|-0.000154251729,0.346628827|0.361628827|0.237682214|0.0495008477|0.063634413|-0.000154251729,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0166261734|0.130534031|0.140270477|0.122451478,-0.158824154|0|-0.167193868|-0.129740712|-0.0855313352|-0.0908541399,0.747691155|0.966515309|0.320161163|-0.28120329|-0.170723206|-0.449019669,0.426839173|0.223229676|0.279656589,-0.0147245964|-0.372580856|-0.0518920347,0.16265113651752472
12,0.65,-4.032012271788015,3.8092429637908936,0.4325827956199646,0.01939302682876587,0.8092429637908936,0.35,5,1,0,0,0.3499999940395355,1.0169970989227295,4.393087387084961,0.3499999940395355,0.0,-0.11769484325688404,1,1,0,1,-0.06770098667281865,0.3499999940395355,recovery_relaxed,4.0195736378002846e-11,0,0,12,,predictive_link_5,9,1,1,primal infeasible,recovery_hard_constraints,0.4079270045343657,valid,-0.11769484325688404,0.218988503|0.233988503|0.110482224|-0.0700117916|-0.0531662008|-0.117694843,0.338988503|0.353988503|0.230482224|0.0499882084|0.0668337992|0.00230515674,0.338988503|0.353988503|0.230482224|0.0499882084|0.0668337992|0.00230515674,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0197273396|0.12973313|0.134586613|0.108971536,-0.146689925|0|-0.152817107|-0.103324495|-0.0586447048|-0.046119168,0.729264089|0.935954014|0.308839128|-0.253638532|-0.136722895|-0.407927005,0.426102817|0.204600662|0.277061999,-0.0147245964|-0.372580856|-0.0518920347,0.14793176110833883
13,0.7000000000000001,-4.0027598835051,3.802257776260376,0.42376112937927246,0.018282175064086914,0.802257776260376,0.35,5,1,0,0,0.3499999940395355,1.2046163082122803,5.22574520111084,0.3499999940395355,0.0,-0.11359179377559714,1,1,0,1,-0.06770098667281865,0.3499999940395355,recovery_relaxed,3.712333212175044e-11,0,0,12,,predictive_link_5,5,1,1,primal infeasible,recovery_hard_constraints,0.35687573977166775,valid,-0.11359179377559714,0.211969043|0.226969037|0.104187966|-0.068146298|-0.0488449293|-0.113591794,0.331969043|0.346969037|0.224187966|0.051853702|0.0711550707|0.00640820622,0.331969043|0.346969037|0.224187966|0.051853702|0.0711550707|0.00640820622,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0240975061|0.130823338|0.129616335|0.0975729073,-0.133991803|0|-0.137201476|-0.0739419448|-0.0305130165|-8.14719381e-05,0.713884369|0.907876149|0.303647893|-0.215703799|-0.0962763991|-0.35687574,0.425366461|0.185971648|0.274467409,-0.0147245964|-0.372580856|-0.0518920347,0.14423277787864208
14,0.75,-3.980072128897847,3.800000011920929,0.41465795040130615,0.019052833318710327,0.800000011920929,0.35,5,1,0,0,0.3499999940395355,0.6848862767219543,11.623162269592285,0.3499999940395355,0.0,-0.10859287736972661,1,1,0,1,-0.06770098667281865,0.3499999940395355,recovery_relaxed,3.2714367532422075e-11,0,0,12,,predictive_link_5,19,1,1,primal infeasible,recovery_hard_constraints,0.3356957776523794,valid,-0.10859287736972661,0.205598229|0.220598229|0.098929075|-0.0646476583|-0.0432812147|-0.108592877,0.325598229|0.340598229|0.218929075|0.0553523417|0.0767187853|0.0114071226,0.325598229|0.340598229|0.218929075|0.0553523417|0.0767187853|0.0114071226,0.15|0.15|0.15|0.15|0.15|0.110055786,0|0|0.0283882995|0.13145484|0.125481146|0.0986757318,-0.120747685|0|-0.120281936|-0.0418022213|-0.00101952169|-4.82355733e-18,0.70164523|0.882392915|0.303822664|-0.168938014|-0.0486632349|-0.335695778,0.424630105|0.167342633|0.271872818,-0.0147245964|-0.372580856|-0.0518920347,0.16283854376524687
15,0.8,-3.960976221526203,3.800000011920929,0.40534380078315735,0.022012725472450256,0.800000011920929,0.35,5,1,0,0,0.3499999940395355,0.4869195222854614,4.392897605895996,0.3499999940395355,0.0,-0.10352022457959667,1,1,0,1,-0.06770098667281865,0.3499999940395355,recovery_relaxed,2.860817809866445e-11,0,0,12,,predictive_link_5,18,1,1,primal infeasible,recovery_hard_constraints,0.31300413448698433,valid,-0.10352022457959667,0.199902728|0.214902722|0.094759951|-0.0594786233|-0.0369854087|-0.103520225,0.319902728|0.334902722|0.214759951|0.0605213767|0.0830145913|0.0164797754,0.319902728|0.334902722|0.214759951|0.0605213767|0.0830145913|0.0164797754,0.15|0.15|0.15|0.15|0.110639406|0.0681118495,0|0|0.0320494908|0.131684163|0.127046669|0.101076764,-0.106984426|0|-0.102287675|-0.0091605364|5.45541595e-17|-1.38739609e-17,0.692626486|0.85961089|0.30880162|-0.115390867|-0.0208949653|-0.313004134,0.42389375|0.148713619|0.269278228,-0.0147245964|-0.372580856|-0.0518920347,0.13915950432419777
16,0.8500000000000001,-3.9430879135795296,3.800000011920929,0.3958793580532074,0.0272647887468338,0.800000011920929,0.35,5,1,0,0,0.3499999940395355,0.26341092586517334,4.78059196472168,0.3499999940395355,0.0,-0.0983191230729028,1,1,0,1,-0.06770098667281865,0.3499999940395355,recovery_relaxed,2.4786690532172607e-11,0,0,12,,predictive_link_5,18,1,1,primal infeasible,recovery_hard_constraints,0.2882308703630129,valid,-0.0983191230729028,0.194907631|0.209907631|0.0916971796|-0.0530272395|-0.0305910471|-0.0983191231,0.314907631|0.329907631|0.21169718|0.0669727605|0.0894089529|0.0216808769,0.314907631|0.329907631|0.21169718|0.0669727605|0.0894089529|0.0216808769,0.15|0.15|0.15|0.119249595|0.0685231731|0.024848064,0|0|0.0342844936|0.133310305|0.128812562|0.105045622,-0.0927383095|0|-0.0834103255|1.46718972e-16|2.67565027e-17|3.23454445e-17,0.686892213|0.839630522|0.317662886|-0.0787986537|0.00644837311|-0.28823087,0.423157394|0.130084604|0.266683638,-0.0147245964|-0.372580856|-0.0518920347,0.1485417364165187
17,0.9,-3.9274026036157035,3.800000011920929,0.3863692879676819,0.03469516336917877,0.800000011920929,0.35,5,1,0,0,0.3499999940395355,0.46259987354278564,5.033174991607666,0.3499999940395355,0.0,-0.09273522227641645,1,1,0,1,-0.06770098667281865,0.3499999940395355,recovery_relaxed,2.1020630241448202e-11,0,0,12,,predictive_link_5,20,1,1,primal infeasible,recovery_hard_constraints,0.24476899388471307,valid,-0.09273522227641645,0.190635972|0.205635972|0.0897063337|-0.0463733063|-0.0241035587|-0.0927352223,0.310635972|0.325635972|0.209706334|0.0736266937|0.0958964413|0.0272647777,0.310635972|0.325635972|0.209706334|0.0736266937|0.0958964413|0.0272647777,0.15|0.15|0.15|0.0758100865|0.0257742974|0,0|0|0.0365700591|0.136873821|0.130618794|0.106550665,-0.0780552087|0|-0.0638851049|6.3159403e-17|3.16190269e-17|0.0196212304,0.684488681|0.82254389|0.331510289|-0.0486194043|0.0342045591|-0.244768994,0.422421038|0.11145559|0.264089048,-0.0147245964|-0.372580856|-0.0518920347,0.15009446628391743
18,0.9500000000000001,-3.713536561603232,3.800000011920929,0.3662686049938202,0.0490301251411438,0.800000011920929,0.35,5,1,0,0,0.7365397810935974,8.392533302307129,168.36666870117188,0.3499999940395355,0.0,-0.08530482675158876,1,1,0,1,-0.06770098667281865,0.3499999940395355,recovery_relaxed,0.4304733354419625,0,0,12,,predictive_link_5,66,1,1,primal infeasible; recovery=solved inaccurate,recovery_maximin,0.072997203365468,valid,-0.08530482675158876,0.18710826|0.202108258|0.0888213339|-0.0395380456|-0.0174064461|-0.0853048268,0.30710826|0.322108258|0.208821334|0.0804619544|0.102593554|0.0346951732,0.30710826|0.322108258|0.208821334|0.0804619544|0.102593554|0.0346951732,0.15|0.15|0.15|0.0309903435|0|0,0|0|0.100616897|0.284157565|0.255963285|0.205161502,-0.0629903678|0|-0.0438115256|-4.4080775e-17|0.0120295835|0.0630605973,0.685442672|0.808433034|0.412090707|0.126005383|0.198367084|-0.0729972072,0.421684682|0.092826575|0.261494458,-0.0147245964|-0.372580856|-0.0518920347,0.13136449735611677
19,1.0,-3.7793235287082587,3.800000011920929,0.3512333333492279,0.06415930390357971,0.800000011920929,0.35,5,1,0,0,0.5823285579681396,5.682162761688232,269.930908203125,0.3499999940395355,0.0,-0.07096987928294143,1,1,0,1,-0.06770098667281865,0.3499999940395355,filtered,0.24387766922317367,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,2.9778840365812798e-08,valid,-0.07096987928294143,0.184342015|0.199342015|0.0918200632|-0.0256458511|-0.00357706281|-0.0709698793,0.304342015|0.319342015|0.211820063|0.0943541489|0.116422937|0.0490301207,0.304342015|0.319342015|0.211820063|0.0943541489|0.116422937|0.0490301207,0.15|0.15|0.15|0|0|0,0|0|0.0552227424|0.223472627|0.222184992|0.19469671,-0.0476077678|0|-0.0246970897|0.00303623406|0.0310247666|0.0891827695,0.689760293|0.797368061|0.397805906|0.123925456|0.238901507|-3.78212436e-08,0.420948327|0.0741975605|0.258899868,-0.0147245964|-0.372580856|-0.0518920347,0.0028505586087703705
20,1.05,-3.8877515084672294,3.800000011920929,0.34289783239364624,0.07765492796897888,0.800000011920929,0.35,5,1,0,0,0.3636084794998169,5.13095235824585,103.74263763427734,0.3499999940395355,0.0,-0.05584069238358924,1,1,0,1,-0.06770098667281865,0.3499999940395355,filtered,0.015598927464206923,0,0,12,joint_2_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.05584069238358924,0.182351364|0.197351364|0.0938224216|-0.0137136046|0.00979592971|-0.0558406924,0.302351364|0.317351364|0.213822422|0.106286395|0.12979593|0.0641593076,0.302351364|0.317351364|0.213822422|0.106286395|0.12979593|0.0641593076,0.15|0.15|0.15|0|0|0,0|0|0.0432719473|0.147310862|0.140821984|0.129318154,-0.031979042|0|-0.00453645671|0.0306470678|0.0560931126|0.120316561,0.697426416|0.789405458|0.414025177|0.123103511|0.236098815|0.0262719456,0.420211971|0.0555685274|0.256305277,-0.0147245964|-0.372580856|-0.0518920347,0.003354182466864586
21,1.1,-3.907097858202366,3.800000011920929,0.33627477288246155,0.09289950132369995,0.800000011920929,0.35,5,1,0,0,0.3499999940395355,1.2307384014129639,85.40525817871094,0.3499999940395355,0.0,-0.04234507088327777,1,1,0,1,-0.06770098667281865,0.3499999940395355,passthrough,2.3325488243084592e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.04234507088327777,0.181146692|0.19614669|0.0959539534|-0.00403325192|0.0204796923|-0.0423450709,0.301146692|0.31614669|0.215953953|0.115966748|0.140479692|0.0776549291,0.301146692|0.31614669|0.215953953|0.115966748|0.140479692|0.0776549291,0.15|0.15|0.110758659|0|0|0,0|0|0.0381796582|0.136566377|0.136171698|0.131980691,-0.0161820232|0|-1.34420915e-17|0.060557774|0.0845223775|0.15424932,0.708404745|0.784586761|0.421995472|0.180991144|0.302612844|0.116849728,0.419475615|0.0369394682|0.253710687,-0.0147245964|-0.372580856|-0.0518920347,0.00204558577388525
22,1.1500000000000001,-3.9260159761574074,3.800000011920929,0.3310900628566742,0.10990896821022034,0.800000011920929,0.35,5,1,0,0,0.3499999940395355,0.9974229335784912,5.372636795043945,0.3499999940395355,0.0,-0.027100506248992545,1,1,0,1,-0.06770098667281865,0.3499999940395355,passthrough,2.957749571831902e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.027100506248992545,0.18073437|0.19573437|0.0978577728|0.00658789124|0.0323691749|-0.0271005062,0.30073437|0.31573437|0.217857773|0.126587891|0.152369175|0.0928994938,0.30073437|0.31573437|0.217857773|0.126587891|0.152369175|0.0928994938,0.15|0.15|0.0599059639|0|0|0,0|0|0.034190952|0.131497674|0.137680143|0.138745966,-0.000298946012|0|-7.00351015e-17|0.0890768347|0.112410469|0.184745976,0.722638536|0.782937482|0.425622043|0.246926073|0.379567312|0.215089916,0.418739259|0.0183104258|0.251116097,-0.0147245964|-0.372580856|-0.0518920347,0.0028928788378834724
23,1.2000000000000002,-0.6193865638845557,0.4809264838695526,0.32690513134002686,0.12845316529273987,0.4809265434741974,0.35,5,0,0,0,0.3499999940395355,0.7410635352134705,10.475607872009277,0.3499999940395355,0.0,-0.010091024235692941,1,1,0,1,-0.06770098667281865,0.3499999940395355,passthrough,3.179558498985693e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.010091024235692941,0.180734116|0.195734116|0.0995649357|0.0183363853|0.0457167466|-0.0100910242,0.300734116|0.315734116|0.219564936|0.138336385|0.165716747|0.109908976,0.300734116|0.315734116|0.219564936|0.138336385|0.165716747|0.109908976,0.100940184|0.100940184|0.00849779363|0|0|0,0|0|0.0358780224|0.133689004|0.141769032|0.144931624,-1.45836657e-18|0|-2.45304034e-17|0.11557942|0.139040455|0.211402069,0.722936465|0.782936465|0.434137765|0.322613965|0.463676474|0.315969596,0.418002903|-0.000318618724|0.248521507,-0.0147245964|-0.372580856|-0.0518920347,0.001993331126868725
24,1.25,-0.5265523493744447,0.4109138250350952,0.3218016028404236,0.14799003303050995,0.4109137952327728,0.35,5,0,0,0,0.3500000238418579,1.9735604524612427,39.689186096191406,0.3500000238418579,0.10566459188777917,0.008453167351022334,1,1,0,1,-0.06770098667281865,0.3500000238418579,passthrough,1.388364625239976e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.008453167351022334,0.180734003|0.195733997|0.101735812|0.0314471364|0.0605544701|0.00845316735,0.300734003|0.315733997|0.221735812|0.151447136|0.18055447|0.128453167,0.300734003|0.315733997|0.221735812|0.151447136|0.18055447|0.128453167,0.0509401725|0.0509401857|0|0|0|0,0|0|0.0596526189|0.159684558|0.148920549|0.144766128,3.37473519e-18|0|0.0175325986|0.139467939|0.163616502|0.234061359,0.722936011|0.782935988|0.484128465|0.424941042|0.55475493|0.412640157,0.417266548|-0.0189476628|0.245926917,-0.0147245964|-0.372580856|-0.0518920347,0.0025270963087677956
