reset_seed,static_candidate_path_status,ik_status,goal_x_m,goal_y_m,goal_z_m,obstacle_x_m,obstacle_y_m,obstacle_z_m,obstacle_goal_distance_m,obstacle_goal_y_opposite_side,actor_count,success_count,timeout_count,collision_count,failure_mode_counts,mean_final_goal_error_m,mean_best_goal_error_m,mean_tail_qdot_norm_radps,mean_tail_goal_progress_m,mean_min_distance_m
9048,candidate_path_found,reachable,0.5527310967445374,0.306864470243454,0.35165855288505554,0.3348124325275421,0.6045107245445251,0.2968418002128601,0.3729433110904419,0,3,3,0,0,"{""success"": 3}",0.05044899135828018,0.05044899135828018,1.2396754899037579,0.19185105711221695,0.3010353147983551
9049,candidate_path_found,reachable,0.34520015120506287,-0.33371421694755554,0.2907217741012573,0.30333760380744934,0.5071894526481628,0.5649890899658203,0.885490832795978,1,3,3,0,0,"{""success"": 3}",0.047136880457401276,0.047136880457401276,1.4169112335416063,0.42739174018303555,0.3582483232021332
9050,candidate_path_found,reachable,0.7081507444381714,-0.09821705520153046,0.40469372272491455,0.44493556022644043,-0.4546586275100708,0.35966378450393677,0.4453768325874,0,3,3,0,0,"{""success"": 3}",0.04782168194651604,0.04782168194651604,1.1592977495274992,0.15873857215046883,0.28679712613423664
9051,candidate_path_found,reachable,0.4790661036968231,0.41221868991851807,0.4971853196620941,0.32067763805389404,-0.5506490468978882,0.5849916338920593,0.979750546552193,1,3,3,0,0,"{""success"": 3}",0.0496638131638368,0.0496638131638368,1.2247480752090814,0.23338080321749052,0.48636992772420246
9052,candidate_path_found,reachable,0.5469443202018738,-0.3742983639240265,0.6172510385513306,0.445720911026001,0.5991256833076477,0.4240681827068329,0.9975571011658003,1,3,3,0,0,"{""success"": 3}",0.04757167398929596,0.04757167398929596,1.6759810690526606,0.5040873140096664,0.36764158805211383
9053,candidate_path_found,reachable,0.39768004417419434,-0.07902045547962189,0.47776511311531067,0.29387181997299194,-0.48726266622543335,0.374968945980072,0.4335953205745313,0,3,3,0,0,"{""success"": 3}",0.046475122372309365,0.046475122372309365,1.2555242500923296,0.18352039655049643,0.36536378661791485
9054,candidate_path_found,reachable,0.42051365971565247,-0.10137562453746796,0.551529049873352,0.3751492500305176,-0.5259487628936768,0.29433703422546387,0.4984656581879485,0,3,3,0,0,"{""success"": 3}",0.04907541101177534,0.04907541101177534,1.2641581470316108,0.1896812506020069,0.4306467076142629
9055,candidate_path_found,reachable,0.7526801228523254,0.0008003839175216854,0.6203725337982178,0.6724741458892822,-0.6161239147186279,0.6023904085159302,0.622376048557437,1,3,3,0,0,"{""success"": 3}",0.04999329646428426,0.04999329646428426,1.54408394779872,0.284302016099294,0.5138449867566427
9056,candidate_path_found,reachable,0.737179160118103,0.2711014747619629,0.3396066725254059,0.26662519574165344,-0.4291451871395111,0.3529743552207947,0.8437684017757449,1,3,3,0,0,"{""success"": 3}",0.053872803846995033,0.053872803846995033,1.2660375400842014,0.18313405911127725,0.32668431599934894
9057,candidate_path_found,reachable,0.49532070755958557,0.10292201489210129,0.30089178681373596,0.43292638659477234,0.6135572791099548,0.4700223505496979,0.5415224574670394,0,3,3,0,0,"{""success"": 3}",0.03685161781807741,0.03685161781807741,0.4860101540883382,0.0,0.4521925946076711
