reset_seed,static_candidate_path_status,ik_status,goal_x_m,goal_y_m,goal_z_m,obstacle_x_m,obstacle_y_m,obstacle_z_m,obstacle_goal_distance_m,obstacle_goal_y_opposite_side,actor_count,success_count,timeout_count,collision_count,failure_mode_counts,mean_final_goal_error_m,mean_best_goal_error_m,mean_tail_qdot_norm_radps,mean_tail_goal_progress_m,mean_min_distance_m
9031,candidate_path_found,reachable,0.4482828974723816,0.3775303065776825,0.5327492356300354,0.6191287636756897,0.59727543592453,0.33105817437171936,0.3437375685925634,0,3,2,1,0,"{""near_goal_timeout"": 1, ""success"": 2}",0.06442760303616524,0.05541119600335757,0.904270015679236,0.14994312450289726,0.2388860285282135
9032,candidate_path_found,reachable,0.3073599338531494,0.4296360909938812,0.3339064121246338,0.5064792037010193,-0.5691198110580444,0.48868072032928467,1.0301052965539652,1,3,3,0,0,"{""success"": 3}",0.051939062774181366,0.051939062774181366,1.452924188025414,0.28127339233954746,0.5545754035313925
9033,not_found,reachable,0.48766839504241943,0.3526395857334137,0.49874740839004517,0.27848172187805176,0.4723191559314728,0.5485883951187134,0.24610239273614432,0,3,0,3,0,"{""near_goal_regression"": 1, ""nonconvergent_timeout"": 2}",0.26193907856941223,0.08837486058473587,0.8104065068893963,-0.017608319719632465,0.16994207600752512
9034,candidate_path_found,reachable,0.6907145977020264,-0.01991754025220871,0.7215651273727417,0.36195823550224304,0.6032282710075378,0.3389355540275574,0.8017461182791723,1,3,3,0,0,"{""success"": 3}",0.0509901096423467,0.0509901096423467,1.5337219462282004,0.44663091003894806,0.36108675599098206
9035,candidate_path_found,reachable,0.48136118054389954,0.24405716359615326,0.23359155654907227,0.6194106340408325,-0.5089532732963562,0.3095458745956421,0.7693188078487158,1,3,3,0,0,"{""success"": 3}",0.04389036322633425,0.04389036322633425,1.131250516573588,0.09124847625692685,0.5653690099716187
9036,candidate_path_found,reachable,0.5143460035324097,0.05308446288108826,0.44574710726737976,0.22979430854320526,-0.6072130799293518,0.5242010951042175,0.7232686502056044,1,3,3,0,0,"{""success"": 3}",0.054462345937887825,0.054462345937887825,0.9627132897575695,0.10048626611630122,0.48628958066304523
9037,candidate_path_found,reachable,0.3250633180141449,0.31287387013435364,0.2945410907268524,0.3613186180591583,-0.44369077682495117,0.46481892466545105,0.7763369452375898,1,3,3,0,0,"{""success"": 3}",0.051707529773314796,0.051707529773314796,1.4202062988128417,0.21469637379050255,0.36207013328870136
9038,candidate_path_found,reachable,0.32626909017562866,0.14946982264518738,0.312423437833786,0.5720755457878113,-0.618523895740509,0.5097479820251465,0.8301639240781549,1,3,3,0,0,"{""success"": 3}",0.0503658652305603,0.0503658652305603,1.4620257510591752,0.23850313822428384,0.5188034971555074
9039,candidate_path_found,reachable,0.5532888174057007,0.19757574796676636,0.531785249710083,0.4969531297683716,0.5214964747428894,0.44935187697410583,0.3389595962314255,0,3,3,0,0,"{""success"": 3}",0.049211439987023674,0.049211439987023674,1.1551665673653284,0.06269967555999756,0.25371986627578735
9040,candidate_path_found,reachable,0.32572832703590393,-0.21703818440437317,0.7312261462211609,0.7162571549415588,-0.5780218839645386,0.566010057926178,0.556882709917451,0,3,3,0,0,"{""success"": 3}",0.04647491127252579,0.04647491127252579,1.4419339241507725,0.4222363655765851,0.4321283201376597
9041,candidate_path_found,reachable,0.3044472932815552,-0.38619500398635864,0.41494813561439514,0.37275612354278564,0.570326566696167,0.4243955910205841,0.9590041010789658,1,3,3,0,0,"{""success"": 3}",0.047127578407526016,0.047127578407526016,1.3192582505864976,0.5580170812706152,0.27299954493840534
9042,candidate_path_found,reachable,0.7544011473655701,0.18776242434978485,0.4563242495059967,0.3150252401828766,0.5402816534042358,0.48614218831062317,0.564101147082964,0,3,3,0,0,"{""success"": 3}",0.04871545607844988,0.04871545607844988,1.4038875219668006,0.20506513739625612,0.36227842171986896
9043,candidate_path_found,reachable,0.6448178291320801,-0.2675127685070038,0.2827971577644348,0.5132134556770325,-0.6020484566688538,0.40568995475769043,0.3799164083311534,0,3,3,0,0,"{""success"": 3}",0.04549351582924525,0.04549351582924525,1.3724050963777599,0.3582189952333768,0.28910178939501446
9044,candidate_path_found,reachable,0.34894514083862305,0.4230002462863922,0.614364743232727,0.46219924092292786,-0.45020192861557007,0.4649299681186676,0.8931065342123594,1,3,3,0,0,"{""success"": 3}",0.04179106652736664,0.04179106652736664,1.4330906122922897,0.4144718398650487,0.4070956806341807
9045,candidate_path_found,reachable,0.4878550171852112,-0.04714209958910942,0.7278083562850952,0.38070476055145264,0.561149537563324,0.3711848855018616,0.7132181946920226,1,3,3,0,0,"{""success"": 3}",0.0431816466152668,0.0431816466152668,1.2484084358278371,0.4342656545341015,0.3948226273059845
9046,candidate_path_found,reachable,0.5680921077728271,0.3989013433456421,0.4589257836341858,0.46575239300727844,-0.46575525403022766,0.2137090265750885,0.9045638211571868,1,3,3,0,0,"{""success"": 3}",0.04317356335620085,0.04317356335620085,1.3095560351729671,0.27046492509543896,0.45544470349947613
9047,candidate_path_found,reachable,0.6277483701705933,-0.2547810971736908,0.25147631764411926,0.30009356141090393,0.6078774929046631,0.2308121919631958,0.9230192429356383,1,3,3,0,0,"{""success"": 3}",0.046924481789271034,0.046924481789271034,1.335220860353872,0.46752336621284485,0.34411359826723736
9048,candidate_path_found,reachable,0.5527310967445374,0.306864470243454,0.35165855288505554,0.3348124325275421,0.6045107245445251,0.2968418002128601,0.3729433110904419,0,3,3,0,0,"{""success"": 3}",0.047960092624028526,0.047960092624028526,1.1952415958046914,0.19441640873750052,0.2995806733767192
9049,candidate_path_found,reachable,0.34520015120506287,-0.33371421694755554,0.2907217741012573,0.30333760380744934,0.5071894526481628,0.5649890899658203,0.885490832795978,1,3,3,0,0,"{""success"": 3}",0.04090731218457222,0.04090731218457222,1.2575176835533173,0.4335016819338004,0.35838739077250165
9050,candidate_path_found,reachable,0.7081507444381714,-0.09821705520153046,0.40469372272491455,0.44493556022644043,-0.4546586275100708,0.35966378450393677,0.4453768325874,0,3,3,0,0,"{""success"": 3}",0.05061592906713486,0.05061592906713486,1.2358402546909122,0.1576859379808108,0.29648275176684064
9051,candidate_path_found,reachable,0.4790661036968231,0.41221868991851807,0.4971853196620941,0.32067763805389404,-0.5506490468978882,0.5849916338920593,0.979750546552193,1,3,2,1,0,"{""near_goal_regression"": 1, ""success"": 2}",0.07719340920448303,0.05826255679130554,1.075602380765809,0.14468715091546377,0.48632607857386273
9052,candidate_path_found,reachable,0.5469443202018738,-0.3742983639240265,0.6172510385513306,0.445720911026001,0.5991256833076477,0.4240681827068329,0.9975571011658003,1,3,3,0,0,"{""success"": 3}",0.046754597375790276,0.046754597375790276,1.6672452591067435,0.5039582860966524,0.3671361207962036
9053,candidate_path_found,reachable,0.39768004417419434,-0.07902045547962189,0.47776511311531067,0.29387181997299194,-0.48726266622543335,0.374968945980072,0.4335953205745313,0,3,3,0,0,"{""success"": 3}",0.04882879431049029,0.04882879431049029,1.1437848000614732,0.18131441002090773,0.36055612564086914
9054,candidate_path_found,reachable,0.42051365971565247,-0.10137562453746796,0.551529049873352,0.3751492500305176,-0.5259487628936768,0.29433703422546387,0.4984656581879485,0,3,3,0,0,"{""success"": 3}",0.04743404686450958,0.04743404686450958,1.0576663541071343,0.19132899741331735,0.4258090356985728
9055,candidate_path_found,reachable,0.7526801228523254,0.0008003839175216854,0.6203725337982178,0.6724741458892822,-0.6161239147186279,0.6023904085159302,0.622376048557437,1,3,2,1,0,"{""near_goal_timeout"": 1, ""success"": 2}",0.05547256271044413,0.05460730940103531,1.071566633174994,0.18781288464864096,0.4546214739481608
9056,candidate_path_found,reachable,0.737179160118103,0.2711014747619629,0.3396066725254059,0.26662519574165344,-0.4291451871395111,0.3529743552207947,0.8437684017757449,1,3,3,0,0,"{""success"": 3}",0.04557626197735468,0.04557626197735468,1.4203018843763768,0.19402024894952774,0.33527470628420514
9057,candidate_path_found,reachable,0.49532070755958557,0.10292201489210129,0.30089178681373596,0.43292638659477234,0.6135572791099548,0.4700223505496979,0.5415224574670394,0,3,3,0,0,"{""success"": 3}",0.03942295288046201,0.03942295288046201,0.5267787973086039,0.0,0.4531327982743581
9058,candidate_path_found,reachable,0.4077187478542328,-0.1556929498910904,0.7483173608779907,0.23005445301532745,0.5538727641105652,0.3547462522983551,0.8306300750971446,1,3,3,0,0,"{""success"": 3}",0.047690452386935554,0.047690452386935554,1.3669366179526536,0.5328063753743967,0.40111564596494037
9059,candidate_path_found,reachable,0.7489269971847534,-0.43877795338630676,0.407252699136734,0.5147643089294434,0.5971167683601379,0.5382298231124878,1.070077121574916,1,3,1,2,0,"{""near_goal_regression"": 2, ""success"": 1}",0.15514403829971948,0.057164416958888374,1.0406520526166316,0.20036414513985315,0.35864970088005066
9060,not_found,reachable,0.252757728099823,-0.3465157449245453,0.30444565415382385,0.2962210476398468,-0.5684029459953308,0.38743922114372253,0.24085456671230507,0,3,1,2,0,"{""nonconvergent_timeout"": 2, ""success"": 1}",0.1838823010524114,0.13491968562205633,1.155232742925485,-0.019089289009571075,0.2127581089735031
