step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
10,0.55,-0.8245171660835303,0.25336605310440063,0.47843077778816223,0.4099469780921936,0.2375061810016632,0.35,3,0,0,0,1.1103925704956055,2.7076525688171387,39.21168899536133,1.1103925704956055,1.0,0.2509527357456312,0,0,0,0,0.3742032056197631,0.0,filtered,1.7300589790850708e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2509527357456312,0.446606603|0.461606603|0.275684923|0.250952736|0.300848182|0.302006696,0.566606603|0.581606603|0.395684923|0.370952736|0.420848182|0.422006696,0.566606603|0.581606603|0.395684923|0.370952736|0.420848182|0.422006696,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.169292966|0.149029578|0.0331749441|-0.0407405801,1.78642641|1.84642641|1.27203266|1.15284052|1.23656767|1.1672862,0.460415274|-0.385274231|0.529619813,-0.0529943295|0.341459543|-0.0299725756,0.001826566644012928
11,0.6000000000000001,-0.8594888876935067,0.26910704374313354,0.48503315448760986,0.40252405405044556,0.25089484453201294,0.35,3,0,0,0,1.086792230606079,3.201158046722412,28.92499351501465,1.0867921113967896,1.0,0.24382466288708177,0,0,0,0,0.3742032056197631,0.0,filtered,1.8197271211379663e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.24382466288708177,0.436123128|0.451123128|0.271378952|0.243824663|0.287240138|0.284331693,0.556123128|0.571123128|0.391378952|0.363824663|0.407240138|0.404331693,0.556123128|0.571123128|0.391378952|0.363824663|0.407240138|0.404331693,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.176125354|0.158893548|0.010017035|-0.0462976229,1.74449251|1.80449251|1.26164116|1.1341922|1.15897759|1.09102915,0.457765609|-0.368201077|0.528121352,-0.0529943295|0.341459543|-0.0299725756,0.0024259109050035477
12,0.65,-0.8856747007265949,0.27267980575561523,0.49206066131591797,0.39602363109588623,0.25217297673225403,0.35,3,0,0,0,1.0738028287887573,4.745927810668945,36.3751106262207,1.0738025903701782,1.0,0.23778563122776591,0,0,0,0,0.3742032056197631,0.0,filtered,5.271504644207317e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.23778563122776591,0.425915944|0.440915944|0.267956116|0.237785631|0.273611712|0.26684594,0.545915944|0.560915944|0.387956116|0.357785631|0.393611712|0.38684594,0.545915944|0.560915944|0.387956116|0.357785631|0.393611712|0.38684594,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.181112816|0.168532703|0.020942865|-0.0367963813,1.70366377|1.76366377|1.25293728|1.11967523|1.11538971|1.03058738,0.455115944|-0.351127923|0.526622891,-0.0529943295|0.341459543|-0.0299725756,0.001955685205757618
13,0.7000000000000001,-0.8935929170862899,0.27847597002983093,0.4984752833843231,0.38932251930236816,0.25568830966949463,0.35,3,0,0,0,1.0086055994033813,5.1947407722473145,66.6836166381836,1.0918548107147217,1.0,0.23287318522843004,0,0,0,0,0.3742032056197631,0.0,filtered,0.10359145483195051,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.7928181434155874e-09,valid,0.23287318522843004,0.415997474|0.430997474|0.265328849|0.232873185|0.261551503|0.250451073,0.535997474|0.550997474|0.385328849|0.352873185|0.381551503|0.370451073,0.535997474|0.550997474|0.385328849|0.352873185|0.381551503|0.370451073,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.163746541|0.154308607|0.0280882065|-0.0209895568,1.6639899|1.7239899|1.22506194|1.08580135|1.07429422|0.980814735,0.452466279|-0.334054768|0.525124431,-0.0529943295|0.341459543|-0.0299725756,0.0020116884261369705
14,0.75,-0.8918121168594564,0.2852743864059448,0.5038388967514038,0.3824939727783203,0.2602238357067108,0.35,3,0,0,0,0.9159967303276062,4.780608654022217,81.72671508789062,1.0394461154937744,1.0,0.227803886228854,0,0,0,0,0.3742032056197631,0.0,filtered,0.16253199855465553,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.2874352695035896e-09,valid,0.227803886228854,0.406380514|0.421380514|0.262388967|0.227803886|0.250347875|0.235160618,0.526380514|0.541380514|0.382388967|0.347803886|0.370347875|0.355160618,0.526380514|0.541380514|0.382388967|0.347803886|0.370347875|0.355160618,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.152336083|0.143574574|0.0319698028|-0.00687411796,1.62552206|1.68552206|1.20189195|1.05479012|1.0333613|0.933768352,0.449816614|-0.316981614|0.52362597,-0.0529943295|0.341459543|-0.0299725756,0.001915711909532547
15,0.8,-0.8907167949303701,0.2918627858161926,0.5083356499671936,0.3714679479598999,0.26460132002830505,0.35,5,0,0,0,0.8742092251777649,3.3199172019958496,44.208866119384766,1.0063456296920776,1.0,0.2208373215508742,0,0,0,0,0.3742032056197631,0.0,filtered,0.19222067976845345,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.121662928151636e-10,valid,0.2208373215508742,0.397078204|0.412078204|0.259303281|0.222608253|0.239733242|0.220837322,0.517078204|0.532078204|0.379303281|0.342608253|0.359733242|0.340837322,0.517078204|0.532078204|0.379303281|0.342608253|0.359733242|0.340837322,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.1428619|0.133386043|0.034939183|0.00560844102,1.58831282|1.64831282|1.18007503|1.02381905|0.993872153|0.888957727,0.44716695|-0.299908459|0.522127509,-0.0529943295|0.341459543|-0.0299725756,0.00282904040068388
16,0.8500000000000001,-0.8917048519832872,0.30191197991371155,0.5119444131851196,0.35718438029289246,0.2724742591381073,0.35,5,0,0,0,0.8591514229774475,2.5709333419799805,19.578933715820312,0.9935349822044373,1.0,0.2074382709816014,0,0,0,0,0.3742032056197631,0.0,filtered,0.21996288776528702,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.9649132321220009e-10,valid,0.2074382709816014,0.388103988|0.403103988|0.256149611|0.21731383|0.229700933|0.207438271,0.508103988|0.523103988|0.376149611|0.33731383|0.349700933|0.327438271,0.508103988|0.523103988|0.376149611|0.33731383|0.349700933|0.327438271,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.131753907|0.120743369|0.0323830072|0.011364013,1.55241595|1.61241595|1.15635235|0.989998688|0.951186738|0.841117097,0.444517285|-0.282835305|0.520629048,-0.0529943295|0.341459543|-0.0299725756,0.0019066575914621353
17,0.9,-0.8947931021522356,0.3144955039024353,0.5147215127944946,0.3433283567428589,0.28291359543800354,0.35,5,0,0,0,0.8538989424705505,2.081667184829712,22.6971378326416,0.9945884346961975,1.0,0.19468839825432627,0,0,0,0,0.3742032056197631,0.0,filtered,0.2574894014029961,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.476139931457567e-10,valid,0.19468839825432627,0.379471572|0.394471572|0.252769592|0.211825627|0.220036208|0.194688398,0.499471572|0.514471572|0.372769592|0.331825627|0.340036208|0.314688398,0.499471572|0.514471572|0.372769592|0.331825627|0.340036208|0.314688398,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.114107783|0.104009747|0.0266970207|0.0128332024,1.51788629|1.57788629|1.12518615|0.951312256|0.906841854|0.791586795,0.44186762|-0.26576215|0.519130588,-0.0529943295|0.341459543|-0.0299725756,0.001985355280339718
18,0.9500000000000001,-0.899628358944249,0.3265068531036377,0.5168624520301819,0.3299636244773865,0.29286590218544006,0.35,5,0,0,0,0.8326399922370911,1.7059043645858765,23.648584365844727,0.9704089760780334,1.0,0.1824229805289882,0,0,0,0,0.3742032056197631,0.0,filtered,0.27738001258880657,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,6.022678744610488e-10,valid,0.1824229805289882,0.371194874|0.386194874|0.248921471|0.205962945|0.210631158|0.182422981,0.491194874|0.506194874|0.368921471|0.325962945|0.330631158|0.302422981,0.491194874|0.506194874|0.368921471|0.325962945|0.330631158|0.302422981,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0978954761|0.0885815014|0.0219448677|0.0143424521,1.4847795|1.5447795|1.09358136|0.912433279|0.864469499|0.744034374,0.439217955|-0.248689011|0.517632127,-0.0529943295|0.341459543|-0.0299725756,0.0018355362117290497
19,1.0,-0.9056437102327848,0.3312094211578369,0.5188248753547668,0.3175562024116516,0.2957703173160553,0.35,5,0,0,0,0.8015980124473572,2.742565631866455,41.91938400268555,0.9258937239646912,1.0,0.17070104650642104,0,0,0,0,0.3742032056197631,0.0,filtered,0.2750679394909651,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,8.679198054695192e-10,valid,0.17070104650642104,0.363287995|0.378287995|0.244695609|0.199824022|0.201585305|0.170701047,0.483287995|0.498287995|0.364695609|0.319824022|0.321585305|0.290701047,0.483287995|0.498287995|0.364695609|0.319824022|0.321585305|0.290701047,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0880257152|0.0832951311|0.0235060781|0.0239565953,1.45315198|1.51315198|1.06680815|0.88259122|0.8298473|0.706760781,0.43656829|-0.231616035|0.516133666,-0.0529943295|0.341459543|-0.0299725756,0.0019985493272542953
20,1.05,-0.9134830559167497,0.3457720875740051,0.5202571749687195,0.30546751618385315,0.30868005752563477,0.35,5,0,0,0,0.7848395705223083,2.4382762908935547,40.21381759643555,0.9171192646026611,1.0,0.15998061817067066,0,0,0,0,0.3742032056197631,0.0,filtered,0.311033403957455,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.3157689104925652e-09,valid,0.15998061817067066,0.355765009|0.370765009|0.240423075|0.193951071|0.19325394|0.159980618,0.475765009|0.490765009|0.360423075|0.313951071|0.31325394|0.279980618,0.475765009|0.490765009|0.360423075|0.313951071|0.31325394|0.279980618,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0730169781|0.0663952106|0.0156532499|0.0204533963,1.42306004|1.48306004|1.03470928|0.842199496|0.788669009|0.660375869,0.433918625|-0.214543059|0.514635205,-0.0529943295|0.341459543|-0.0299725756,0.0018222080543637276
21,1.1,-0.9229954974471366,0.37853673100471497,0.5203671455383301,0.2926008105278015,0.3397243320941925,0.35,5,0,0,0,0.8110073804855347,3.025498390197754,40.25302505493164,0.9454862475395203,1.0,0.14963567719280169,0,0,0,0,0.3742032056197631,0.0,filtered,0.3464281663427128,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.792970383274195e-09,valid,0.14963567719280169,0.348640036|0.363640023|0.235862892|0.187777365|0.185199695|0.149635677,0.468640036|0.483640023|0.355862892|0.307777365|0.305199695|0.269635677,0.468640036|0.483640023|0.355862892|0.307777365|0.305199695|0.269635677,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0551227185|0.0360372632|-0.0079560802|-0.0050340349,1.39456014|1.45456009|0.998574287|0.787146722|0.732842699|0.593508674,0.43126896|-0.197470084|0.513136744,-0.0529943295|0.341459543|-0.0299725756,0.0028018876910209656
22,1.1500000000000001,-0.930605915965175,0.41290509700775146,0.5191366672515869,0.27896520495414734,0.3724365234375,0.35,5,0,0,0,0.8709424734115601,2.9045989513397217,13.091541290283203,0.988299548625946,1.0,0.1386424332761647,0,0,0,0,0.3742032056197631,0.0,filtered,0.35105808550442635,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.0265441477707036e-09,valid,0.1386424332761647,0.341927093|0.356927093|0.230884761|0.180654909|0.176714789|0.138642433,0.461927093|0.476927093|0.350884761|0.300654909|0.296714789|0.258642433,0.461927093|0.476927093|0.350884761|0.300654909|0.296714789|0.258642433,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0421409949|0.00970109868|-0.0304449973|-0.0309369632,1.36770837|1.42770837|0.96568004|0.732320733|0.676414159|0.52363277,0.428619295|-0.180397108|0.511638284,-0.0529943295|0.341459543|-0.0299725756,0.002993587404489517
23,1.2000000000000002,-0.9362396286311969,0.4422092139720917,0.5168821811676025,0.2650570273399353,0.4004892408847809,0.35,5,0,0,0,0.920313835144043,1.6636879444122314,29.387710571289062,1.0160372257232666,1.0,0.12707491598852272,0,0,0,0,0.3742032056197631,0.0,filtered,0.3355715972204144,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.017079857308257e-09,valid,0.12707491598852272,0.335639995|0.350639987|0.225743681|0.172820401|0.167943019|0.127074916,0.455639995|0.470639987|0.345743681|0.292820401|0.287943019|0.247074916,0.455639995|0.470639987|0.345743681|0.292820401|0.287943019|0.247074916,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0361785535|-0.00565758398|-0.0446384787|-0.04797892,1.34255998|1.40255995|0.939153276|0.68562402|0.627133599|0.460320744,0.42596963|-0.163324133|0.510139823,-0.0529943295|0.341459543|-0.0299725756,0.0024017207324504852
24,1.25,-0.9410978678423453,0.4662208557128906,0.5139117240905762,0.2513720393180847,0.42405256628990173,0.35,5,0,0,0,0.9524518251419067,1.1606860160827637,20.74609375,1.0320916175842285,1.0,0.11548246661951822,0,0,0,0,0.3742032056197631,0.0,filtered,0.3202779673393399,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.941333496735531e-09,valid,0.11548246661951822,0.329792247|0.344792187|0.220803139|0.164873994|0.159388683|0.115482467,0.449792247|0.464792187|0.340803139|0.284873994|0.279388683|0.235482467,0.449792247|0.464792187|0.340803139|0.284873994|0.279388683|0.235482467,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0328005681|-0.0135311539|-0.0511731497|-0.0565532908,1.31916899|1.37916875|0.916013123|0.645964823|0.586381584|0.405376576,0.423319966|-0.146251157|0.508641362,-0.0529943295|0.341459543|-0.0299725756,0.0017844699323177338
25,1.3,-0.944263775693519,0.4867880344390869,0.5103746056556702,0.23820610344409943,0.445351779460907,0.35,5,0,0,0,0.9797519445419312,1.3393912315368652,13.04993724822998,1.04806387424469,1.0,0.10439926635659852,0,0,0,0,0.3742032056197631,0.0,filtered,0.30945486471014005,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.8473441248945122e-09,valid,0.10439926635659852,0.324396924|0.339396924|0.216205458|0.157247648|0.151518644|0.104399266,0.444396924|0.459396924|0.336205458|0.277247648|0.271518644|0.224399266,0.444396924|0.459396924|0.336205458|0.277247648|0.271518644|0.224399266,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0260262231|-0.0208665364|-0.0539251759|-0.0608640491,1.2975877|1.3575877|0.890848057|0.608124054|0.552149401|0.356733016,0.420670301|-0.129178181|0.507142901,-0.0529943295|0.341459543|-0.0299725756,0.0023314952850341797
26,1.35,-0.9439221506564266,0.5097536444664001,0.5060350298881531,0.22538553178310394,0.47054579854011536,0.35,5,0,0,0,0.9985449314117432,1.1745938062667847,24.638744354248047,1.0591566562652588,1.0,0.0941544707878385,0,0,0,0,0.3742032056197631,0.0,filtered,0.3023677588390336,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.6892741025453795e-09,valid,0.0941544707878385,0.319466558|0.334466497|0.211796834|0.150027645|0.144601396|0.0941544708,0.439466558|0.454466497|0.331796834|0.270027645|0.264601396|0.214154471,0.439466558|0.454466497|0.331796834|0.270027645|0.264601396|0.214154471,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00664981388|-0.0414841394|-0.060325042|-0.0701184933,1.27786623|1.33786599|0.853837149|0.55862644|0.518080542|0.30649939,0.418020636|-0.112105206|0.505644441,-0.0529943295|0.341459543|-0.0299725756,0.0018686242401599884
27,1.4000000000000001,-0.9383797809202963,0.5294161438941956,0.500867486000061,0.21310849487781525,0.49441176652908325,0.35,5,0,0,0,1.0085293054580688,1.5586851835250854,13.96786117553711,1.050635814666748,1.0,0.08464081700160514,0,0,0,0,0.3742032056197631,0.0,filtered,0.25398410228407026,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.1642936337263876e-09,valid,0.08464081700160514,0.315013005|0.330013005|0.206971074|0.142614445|0.138546484|0.084640817,0.435013005|0.450013005|0.326971074|0.262614445|0.258546484|0.204640817,0.435013005|0.450013005|0.326971074|0.262614445|0.258546484|0.204640817,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.018968317|-0.0657592716|-0.0654240096|-0.0774727216,1.26005202|1.32005202|0.808915981|0.504698509|0.488761926|0.261090546,0.415370971|-0.09503223|0.50414598,-0.0529943295|0.341459543|-0.0299725756,0.0019033746793866158
