step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
10,0.55,-0.2309922434636522,0.13970905542373657,0.19423072040081024,0.38564449548721313,0.12907148897647858,0.35,5,0,0,0,0.7026142477989197,4.437694549560547,27.4019775390625,0.7026141881942749,1.0,0.24393650210415724,0,0,0,0,0.32037724838517484,0.0,filtered,1.9461757408980756e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.24393650210415724,0.272671743|0.287671742|0.256996722|0.268507095|0.306115113|0.243936502,0.392671743|0.407671742|0.376996722|0.388507095|0.426115113|0.363936502,0.392671743|0.407671742|0.376996722|0.388507095|0.426115113|0.363936502,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0198636312|0.0911522203|0.126554676|0.0869178453,1.09068697|1.15068697|1.04785052|1.1651806|1.35101513|1.06266385,0.309506953|0.418037415|0.285794109,0.0289489385|-0.219342247|0.0595772862,0.0024841977283358574
11,0.6000000000000001,-0.26973490498944713,0.1449659764766693,0.19681598246097565,0.38128143548965454,0.13397210836410522,0.35,5,0,0,0,0.6664496660232544,2.7588937282562256,72.5030517578125,0.6664494276046753,1.0,0.24043210567887513,0,0,0,0,0.32037724838517484,0.0,filtered,4.2295839718782583e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.24043210567887513,0.266890829|0.281890829|0.250666284|0.264792498|0.304940706|0.240432106,0.386890829|0.401890829|0.370666284|0.384792498|0.424940706|0.360432106,0.386890829|0.401890829|0.370666284|0.384792498|0.424940706|0.360432106,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0182148369|0.0892778934|0.1284202|0.0857569243,1.06756332|1.12756332|1.02087997|1.14844788|1.34818302|1.04748535,0.310954273|0.407070398|0.288773149,0.0289489385|-0.219342247|0.0595772862,0.0021684840321540833
12,0.65,-0.2940463914664311,0.15599218010902405,0.20001043379306793,0.3770768642425537,0.1445952206850052,0.35,5,0,0,0,0.6197863817214966,2.3361082077026367,41.41868209838867,0.6197863817214966,1.0,0.2369821450408905,0,0,0,0,0.32037724838517484,0.0,passthrough,8.379297391078358e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2369821450408905,0.261295825|0.276295825|0.244345806|0.261004425|0.303924331|0.236982145,0.381295825|0.396295825|0.364345806|0.381004425|0.423924331|0.356982145,0.381295825|0.396295825|0.364345806|0.381004425|0.423924331|0.356982145,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00911110214|0.0733360932|0.119060872|0.0837057875,1.0451833|1.1051833|0.986494326|1.11735379|1.3347582|1.03163437,0.312401593|0.396103382|0.291752189,0.0289489385|-0.219342247|0.0595772862,0.0019018454477190971
13,0.7000000000000001,-0.29660474999320074,0.16767732799053192,0.20259608328342438,0.37206223607063293,0.15582755208015442,0.35,2,0,0,0,0.5937991142272949,1.7186775207519531,29.05694007873535,0.5937991142272949,1.0,0.23363025794860698,0,0,0,0,0.32037724838517484,0.0,passthrough,8.183607557394087e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.23363025794860698,0.25589272|0.27089272|0.237728264|0.256573073|0.302628196|0.233630258,0.37589272|0.39089272|0.357728264|0.376573073|0.422628196|0.353630258,0.37589272|0.39089272|0.357728264|0.376573073|0.422628196|0.353630258,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.000469743564|0.0530393253|0.100725071|0.0703007928,1.02357088|1.08357088|0.951382799|1.07933162|1.31123785|1.00482182,0.313848913|0.385136366|0.29473123,0.0289489385|-0.219342247|0.0595772862,0.0019885562360286713
14,0.75,-0.29386977930557473,0.17756164073944092,0.20440515875816345,0.3645819127559662,0.16522656381130219,0.35,2,0,0,0,0.6044491529464722,1.348488688468933,23.735595703125,0.6044491529464722,1.0,0.2298445076939703,0,0,0,0,0.32037724838517484,0.0,passthrough,8.612005503468713e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2298445076939703,0.250687547|0.265687547|0.230821858|0.25128559|0.300570452|0.229844508,0.370687547|0.385687547|0.350821858|0.37128559|0.420570452|0.349844508,0.370687547|0.385687547|0.350821858|0.37128559|0.420570452|0.349844508,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00535272245|0.0375364118|0.0837069909|0.0546279454,1.00275019|1.06275019|0.917934711|1.04267877|1.2859888|0.974005976,0.315296233|0.37416935|0.29771027,0.0289489385|-0.219342247|0.0595772862,0.0022452622652053833
15,0.8,-0.31234144658026014,0.1806841492652893,0.206955686211586,0.3573228418827057,0.16789259016513824,0.35,2,0,0,0,0.6037952899932861,0.9300056099891663,28.743741989135742,0.6037952899932861,1.0,0.2237696754056217,0,0,0,0,0.32037724838517484,0.0,passthrough,9.01456078839275e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2237696754056217,0.245686358|0.260686358|0.223769675|0.245404573|0.297886066|0.225569454,0.365686358|0.380686358|0.343769675|0.365404573|0.417886066|0.345569454,0.365686358|0.380686358|0.343769675|0.365404573|0.417886066|0.345569454,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00355566279|0.0407555637|0.086910386|0.0600961253,0.982745431|1.04274543|0.891523039|1.02237385|1.27845465|0.962373942,0.316743553|0.363202333|0.30068931,0.0289489385|-0.219342247|0.0595772862,0.0018469616770744324
16,0.8500000000000001,-0.31209152875838414,0.191744863986969,0.2087916135787964,0.3499075472354889,0.1784643977880478,0.35,2,0,0,0,0.5844061970710754,1.05875563621521,26.79214859008789,0.5844061970710754,1.0,0.2169674437286212,0,0,0,0,0.32037724838517484,0.0,passthrough,9.201386779490302e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2169674437286212,0.240895202|0.255895202|0.216967444|0.239878577|0.295608334|0.22189169,0.360895202|0.375895202|0.336967444|0.359878577|0.415608334|0.34189169,0.360895202|0.375895202|0.336967444|0.359878577|0.415608334|0.34189169,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00988711653|0.0251660946|0.0703873899|0.0492658414,0.963580808|1.02358081|0.857982658|0.984680401|1.25282072|0.9368326,0.318190873|0.352235317|0.30366835,0.0289489385|-0.219342247|0.0595772862,0.002244858071208
17,0.9,-0.3102029972240055,0.20488320291042328,0.20973283052444458,0.3422711193561554,0.19106873869895935,0.35,2,0,0,0,0.5652666687965393,2.0054149627685547,37.69107437133789,0.5652666687965393,1.0,0.21000217433411988,0,0,0,0,0.32037724838517484,0.0,passthrough,8.967516560402457e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.21000217433411988,0.236320102|0.251320102|0.210002174|0.233754066|0.292742732|0.21797305,0.356320102|0.371320102|0.330002174|0.353754066|0.412742732|0.33797305,0.356320102|0.371320102|0.330002174|0.353754066|0.412742732|0.33797305,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0174977926|0.00972291026|0.0585680115|0.0464558148,0.945280409|1.00528041|0.822510905|0.944739176|1.22953894|0.918348017,0.319638193|0.341268301|0.30664739,0.0289489385|-0.219342247|0.0595772862,0.0018326286226511002
18,0.9500000000000001,-0.29605588270526395,0.22629623115062714,0.20873135328292847,0.33406031131744385,0.2118329554796219,0.35,2,0,0,0,0.5760759115219116,2.5469319820404053,20.711755752563477,0.5760759115219116,1.0,0.202805410797885,0,0,0,0,0.32037724838517484,0.0,passthrough,9.075188474914798e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.202805410797885,0.231967025|0.246967025|0.202805411|0.227027934|0.289536671|0.2142218,0.351967025|0.366967025|0.322805411|0.347027934|0.409536671|0.3342218,0.351967025|0.366967025|0.322805411|0.347027934|0.409536671|0.3342218,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0323673107|-0.0182944435|0.0386327418|0.0370872803,0.927868101|0.987868101|0.778854332|0.889817292|1.19677942|0.89397448,0.321085513|0.330301285|0.30962643,0.0289489385|-0.219342247|0.0595772862,0.002796327695250511
19,1.0,-0.311679229361318,0.2361902892589569,0.20808222889900208,0.32589101791381836,0.22107677161693573,0.35,2,0,0,0,0.5277864933013916,2.401564359664917,44.69451141357422,0.5277864933013916,1.0,0.1949955140099327,0,0,0,0,0.32037724838517484,0.0,passthrough,8.342445898145732e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1949955140099327,0.227841854|0.24284185|0.194995514|0.21905286|0.285572075|0.210308207,0.347841854|0.36284185|0.314995514|0.33905286|0.405572075|0.330308207,0.347841854|0.36284185|0.314995514|0.33905286|0.405572075|0.330308207,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0342023706|-0.0202635323|0.0443959553|0.0519874598,0.911367415|0.9713674|0.745779685|0.855947909|1.18668425|0.893220286,0.322532833|0.319334269|0.31260547,0.0289489385|-0.219342247|0.0595772862,0.0029861032962799072
20,1.05,-0.33173612822456877,0.24728477001190186,0.2079405039548874,0.3177335560321808,0.2315165251493454,0.35,2,0,0,0,0.4907354414463043,2.2888879776000977,45.7138786315918,0.4907354414463043,1.0,0.1872467218840334,0,0,0,0,0.32037724838517484,0.0,passthrough,6.279516017431583e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1872467218840334,0.223950357|0.238950339|0.187246722|0.211143156|0.28211632|0.207433641,0.343950357|0.358950339|0.307246722|0.331143156|0.40211632|0.327433641,0.343950357|0.358950339|0.307246722|0.331143156|0.40211632|0.327433641,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0367385539|-0.021615322|0.0524632287|0.0663734628,0.895801428|0.955801357|0.712248334|0.822957303|1.18092851|0.896108025,0.323980153|0.308367252|0.315584511,0.0289489385|-0.219342247|0.0595772862,0.0027287285774946213
21,1.1,-0.3485296472531925,0.2589836120605469,0.2080950140953064,0.3095899224281311,0.24256063997745514,0.35,2,0,0,0,0.49039387702941895,1.256116509437561,33.804298400878906,0.49039387702941895,1.0,0.17952599518132578,0,0,0,0,0.32037724838517484,0.0,passthrough,5.602726445544114e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.17952599518132578,0.220298155|0.235298155|0.179525995|0.203324408|0.279269994|0.205556351,0.340298155|0.355298155|0.299525995|0.323324408|0.399269994|0.325556351,0.340298155|0.355298155|0.299525995|0.323324408|0.399269994|0.325556351,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0392913663|-0.0240513244|0.05482182|0.0697802719,0.881192622|0.941192622|0.678812614|0.789246309|1.1719018|0.892005676,0.325427473|0.297400236|0.318563551,0.0289489385|-0.219342247|0.0595772862,0.002823770046234131
22,1.1500000000000001,-0.3525743313733267,0.2711276113986969,0.20781107246875763,0.3014703094959259,0.25405919551849365,0.35,2,0,0,0,0.49935829639434814,1.3666952848434448,42.44491958618164,0.49935829639434814,1.0,0.1718362058178129,0,0,0,0,0.32037724838517484,0.0,passthrough,5.982438040884352e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1718362058178129,0.216890691|0.231890691|0.171836206|0.195549435|0.276770966|0.204139187,0.336890691|0.351890691|0.291836206|0.315549435|0.396770966|0.324139187,0.336890691|0.351890691|0.291836206|0.315549435|0.396770966|0.324139187,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0416581585|-0.0302244166|0.045553265|0.0587380311,0.867562762|0.927562762|0.645686665|0.751973325|1.15263713|0.875294777,0.326874793|0.28643322|0.321542591,0.0289489385|-0.219342247|0.0595772862,0.0028511183336377144
23,1.2000000000000002,-0.3420998268740803,0.2872658371925354,0.2061195969581604,0.29322323203086853,0.2695331871509552,0.35,2,0,0,0,0.49545934796333313,1.7606033086776733,32.95250701904297,0.49545934796333313,1.0,0.16419110084357957,0,0,0,0,0.32037724838517484,0.0,passthrough,6.566163194422755e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16419110084357957,0.213733188|0.228733188|0.164191101|0.187651722|0.274075886|0.202505388,0.333733188|0.348733188|0.284191101|0.307651722|0.394075886|0.322505388,0.333733188|0.348733188|0.284191101|0.307651722|0.394075886|0.322505388,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0473107829|-0.045228103|0.0231421265|0.0384645975,0.854932753|0.914932753|0.60945362|0.705378787|1.11944567|0.848486148,0.328322113|0.275466204|0.324521631,0.0289489385|-0.219342247|0.0595772862,0.0027182679623365402
24,1.25,-0.3242622440133403,0.30691784620285034,0.20250096917152405,0.2847334146499634,0.28847774863243103,0.35,2,0,0,0,0.47973543405532837,2.1596596240997314,27.910884857177734,0.47973543405532837,1.0,0.15642917866505524,0,0,0,0,0.32037724838517484,0.0,passthrough,6.72548559467877e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15642917866505524,0.210830624|0.225830624|0.156429179|0.179203001|0.270525835|0.200215182,0.330830624|0.345830624|0.276429179|0.299203001|0.390525835|0.320215182,0.330830624|0.345830624|0.276429179|0.299203001|0.390525835|0.320215182,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0554452605|-0.065020554|-0.006075905|0.0157093882,0.843322496|0.903322496|0.570271454|0.651791452|1.07602744|0.816570117,0.329769433|0.264499187|0.327500671,0.0289489385|-0.219342247|0.0595772862,0.0028124209493398666
25,1.3,-0.328362915773368,0.3191704750061035,0.198609858751297,0.2764050364494324,0.30008751153945923,0.35,2,0,0,0,0.4472573399543762,1.8457419872283936,52.88670349121094,0.4472573399543762,1.0,0.14842826636492318,0,0,0,0,0.32037724838517484,0.0,passthrough,5.914060709529204e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14842826636492318,0.20818769|0.223187682|0.148428266|0.169966989|0.2657692|0.197150069,0.32818769|0.343187682|0.268428266|0.289966989|0.3857692|0.317150069,0.32818769|0.343187682|0.268428266|0.289966989|0.3857692|0.317150069,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0551771291|-0.0664700797|-0.0135076148|0.0101863159,0.83275076|0.892750727|0.538535936|0.613397874|1.04956919|0.798786592,0.331216753|0.253532171|0.330479711,0.0289489385|-0.219342247|0.0595772862,0.002935769036412239
26,1.35,-0.32279824413569286,0.33594566583633423,0.19369488954544067,0.2680562436580658,0.3162526488304138,0.35,2,0,0,0,0.46220701932907104,1.692936897277832,29.951597213745117,0.46220701932907104,1.0,0.14062740145040958,0,0,0,0,0.32037724838517484,0.0,passthrough,6.925195537246163e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14062740145040958,0.205808699|0.220808699|0.140627401|0.160866974|0.260909107|0.194176578,0.325808699|0.340808699|0.260627401|0.280866974|0.380909107|0.314176578,0.325808699|0.340808699|0.260627401|0.280866974|0.380909107|0.314176578,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0589212595|-0.0752880892|-0.0298535014|-0.00116819766,0.823234794|0.883234794|0.503588346|0.568179809|1.01378293|0.775538116,0.332664073|0.242565021|0.333458751,0.0289489385|-0.219342247|0.0595772862,0.0018564527854323387
27,1.4000000000000001,-0.3205493040891905,0.34714275598526,0.18823982775211334,0.25998491048812866,0.3269661068916321,0.35,2,0,0,0,0.5021255016326904,2.7003607749938965,26.990922927856445,0.5021253228187561,1.0,0.13283265755202828,0,0,0,0,0.32037724838517484,0.0,filtered,2.563738913062582e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13283265755202828,0.203697716|0.218697716|0.132832658|0.151548184|0.255510751|0.191033086,0.323697716|0.338697716|0.252832658|0.271548184|0.375510751|0.311033086,0.323697716|0.338697716|0.252832658|0.271548184|0.375510751|0.311033086,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0566961518|-0.0758858078|-0.041562717|-0.00283133589,0.814790865|0.874790865|0.474634478|0.53030693|0.980480285|0.761301006,0.334111392|0.231597826|0.336437792,0.0289489385|-0.219342247|0.0595772862,0.0022575892508029938
28,1.4500000000000002,-0.2884685694304747,0.3819344639778137,0.1793782114982605,0.251444548368454,0.3611490726470947,0.35,2,0,0,0,0.6009677648544312,4.11109733581543,44.35693359375,0.6009669899940491,1.0,0.12536459742087247,0,0,0,0,0.32037724838517484,0.0,filtered,9.808079340419461e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.12536459742087247,0.201858399|0.216858399|0.125364597|0.142440451|0.249803425|0.188224697,0.321858399|0.336858399|0.245364597|0.262440451|0.369803425|0.308224697,0.321858399|0.336858399|0.245364597|0.262440451|0.369803425|0.308224697,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0708870198|-0.107541547|-0.0944304664|-0.0378049006,0.807433598|0.867433598|0.43057137|0.462220258|0.904783233|0.715093888,0.335558712|0.220630631|0.339416832,0.0289489385|-0.219342247|0.0595772862,0.0020821793004870415
