step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
10,0.55,-0.13557980448544713,0.2755773961544037,0.09290383011102676,0.32039642333984375,0.2363133579492569,0.35,2,0,0,0,1.062095284461975,2.152460813522339,18.06730842590332,1.062095046043396,1.0,0.16637456948289048,0,0,0,0,0.2854218657468015,0.0,filtered,5.335297792806291e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16637456948289048,0.241158448|0.256158448|0.166374569|0.174694786|0.266124923|0.236355387,0.361158448|0.376158448|0.286374569|0.294694786|0.386124923|0.356355387,0.361158448|0.376158448|0.286374569|0.294694786|0.386124923|0.356355387,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.117908132|0.155537014|0.0995345264|-0.0181814375,0.964633791|1.02463379|0.78340641|0.85431616|1.16403422|0.927240109,0.257355064|-0.428407192|0.278372616,0.0137247136|0.307020962|0.116275273,0.0018101539462804794
11,0.6000000000000001,-0.2891653374526777,0.27879798412323,0.09248172491788864,0.3121357560157776,0.23797275125980377,0.35,2,0,0,0,1.0696601867675781,2.931736469268799,33.735530853271484,1.0696598291397095,1.0,0.15855939781154366,0,0,0,0,0.2854218657468015,0.0,filtered,9.92042178841906e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15855939781154366,0.232479663|0.247479663|0.158559398|0.167561774|0.259057084|0.223931593,0.352479663|0.367479663|0.278559398|0.287561774|0.379057084|0.343931593,0.352479663|0.367479663|0.278559398|0.287561774|0.379057084|0.343931593,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.122732225|0.159459579|0.0935159895|-0.0188700037,0.929918653|0.989918653|0.756969816|0.829706675|1.12974432|0.876856366,0.258041352|-0.413056016|0.284186214,0.0137247136|0.307020962|0.116275273,0.0022755879908800125
12,0.65,-0.43124023330312833,0.27990448474884033,0.09975596517324448,0.3044465184211731,0.24097122251987457,0.35,2,0,0,0,1.0963847637176514,2.2291676998138428,16.406179428100586,1.0963844060897827,1.0,0.15134194191115669,0,0,0,0,0.2854218657468015,0.0,filtered,9.826061231711297e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15134194191115669,0.224198847|0.239198847|0.151341942|0.160860932|0.251895056|0.21170463,0.344198847|0.359198847|0.271341942|0.280860932|0.371895056|0.33170463,0.344198847|0.359198847|0.271341942|0.280860932|0.371895056|0.33170463,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.12833426|0.166716346|0.0949803293|-0.0126118905,0.896795387|0.956795387|0.733702027|0.810160075|1.10256055|0.834206631,0.25872764|-0.39770484|0.289999813,0.0137247136|0.307020962|0.116275273,0.0021013254299759865
13,0.7000000000000001,-0.5425798681391543,0.27944207191467285,0.11294672638177872,0.2973470091819763,0.24083355069160461,0.35,2,0,0,0,1.1132243871688843,1.3790158033370972,23.682626724243164,1.1132240295410156,1.0,0.1447874241524157,0,0,0,0,0.2854218657468015,0.0,filtered,6.924117887674658e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1447874241524157,0.216336538|0.231336538|0.144787424|0.154787461|0.245043301|0.200099252,0.336336538|0.351336538|0.264787424|0.274787461|0.365043301|0.320099252,0.336336538|0.351336538|0.264787424|0.274787461|0.365043301|0.320099252,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.133714085|0.176299753|0.102822646|-0.00104207291,0.865346153|0.925346153|0.712863782|0.795449597|1.08299585|0.799354934,0.259413928|-0.382353663|0.295813411,0.0137247136|0.307020962|0.116275273,0.0019140932708978653
14,0.75,-0.6074737933069002,0.2809523344039917,0.12921631336212158,0.290697306394577,0.24450330436229706,0.35,2,0,0,0,1.1039069890975952,1.6588610410690308,22.41521644592285,1.1039068698883057,1.0,0.13891203895055143,0,0,0,0,0.2854218657468015,0.0,filtered,2.118566825241348e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13891203895055143,0.208913568|0.223913568|0.138912039|0.149488561|0.238843649|0.189449315,0.328913568|0.343913568|0.258912039|0.269488561|0.358843649|0.309449315,0.328913568|0.343913568|0.258912039|0.269488561|0.358843649|0.309449315,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.135485844|0.178954752|0.102434754|0.00661341452,0.83565427|0.89565427|0.691134|0.776908996|1.05780935|0.764410674,0.260100216|-0.367002487|0.30162701,0.0137247136|0.307020962|0.116275273,0.00228049885481596
15,0.8,-0.6560213942936708,0.28467872738838196,0.14741934835910797,0.28436869382858276,0.2405167520046234,0.35,2,0,0,0,1.0976513624191284,1.4936814308166504,19.619754791259766,1.0976513624191284,1.0,0.13355788749666248,0,0,0,0,0.2854218657468015,0.0,filtered,2.6252619701317384e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13355788749666248,0.201950887|0.216950887|0.133557887|0.144618328|0.232862985|0.179571174,0.321950887|0.336950887|0.253557887|0.264618328|0.352862985|0.299571174,0.321950887|0.336950887|0.253557887|0.264618328|0.352862985|0.299571174,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.133946803|0.180531311|0.108554555|0.0252371251,0.807803549|0.867803549|0.668178353|0.759004623|1.04000649|0.743521822,0.260786504|-0.351651311|0.307440609,0.0137247136|0.307020962|0.116275273,0.001881021074950695
16,0.8500000000000001,-0.6797914502374289,0.29206764698028564,0.16588714718818665,0.2781948149204254,0.24764218926429749,0.35,2,0,0,0,1.0971035957336426,1.6319715976715088,10.557785034179688,1.0971035957336426,1.0,0.12857900802272804,0,0,0,0,0.2854218657468015,0.0,filtered,2.0942531247680184e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.12857900802272804,0.195469377|0.210469377|0.128579008|0.140140393|0.227420027|0.171080602,0.315469377|0.330469377|0.248579008|0.260140393|0.347420027|0.291080602,0.315469377|0.330469377|0.248579008|0.260140393|0.347420027|0.291080602,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.128352783|0.174211925|0.105548451|0.0374086887,0.78187751|0.84187751|0.642668815|0.734773497|1.01522856|0.721731096,0.261472791|-0.336300135|0.313254207,0.0137247136|0.307020962|0.116275273,0.002041027881205082
17,0.9,-0.695984948446968,0.30521827936172485,0.1838299036026001,0.2719520628452301,0.26059281826019287,0.35,2,0,0,0,1.101435661315918,1.4497816562652588,14.561155319213867,1.1014355421066284,1.0,0.1237895937554171,0,0,0,0,0.2854218657468015,0.0,filtered,2.8844654323594635e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1237895937554171,0.189489625|0.204489625|0.123789594|0.135665266|0.222011032|0.163692134,0.309489625|0.324489625|0.243789594|0.255665266|0.342011032|0.283692134,0.309489625|0.324489625|0.243789594|0.255665266|0.342011032|0.283692134,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.117562988|0.160784408|0.0980194462|0.0469790824,0.757958499|0.817958499|0.612721363|0.703445473|0.986063575|0.701747617,0.262159079|-0.320948958|0.319067806,0.0137247136|0.307020962|0.116275273,0.002612365409731865
18,0.9500000000000001,-0.7300682092514623,0.3183520436286926,0.20215503871440887,0.2656673789024353,0.27360934019088745,0.35,2,0,0,0,1.1038898229599,1.1419906616210938,24.431800842285156,1.1038894653320312,1.0,0.11894342392619678,0,0,0,0,0.2854218657468015,0.0,filtered,3.094411751199858e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.11894342392619678,0.184031676|0.199031676|0.118943424|0.13085442|0.216414699|0.157343268,0.304031676|0.319031676|0.238943424|0.25085442|0.336414699|0.277343268,0.304031676|0.319031676|0.238943424|0.25085442|0.336414699|0.277343268,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.107159271|0.154602052|0.106071136|0.0739869973,0.736126703|0.796126703|0.582932967|0.678019733|0.971729933|0.70336007,0.262845367|-0.305597782|0.324881405,0.0137247136|0.307020962|0.116275273,0.0026909755542874336
19,1.0,-0.7432700603801715,0.3410351574420929,0.2191489040851593,0.25899556279182434,0.2960938513278961,0.35,2,0,0,0,1.0439567565917969,1.711262583732605,31.124711990356445,1.0439567565917969,1.0,0.11406750070584021,0,0,0,0,0.2854218657468015,0.0,filtered,5.399752926715005e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.11406750070584021,0.179114769|0.194114742|0.114067501|0.126104375|0.211580431|0.153001153,0.299114769|0.314114742|0.234067501|0.246104375|0.331580431|0.273001153,0.299114769|0.314114742|0.234067501|0.246104375|0.331580431|0.273001153,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0891499006|0.132577157|0.0960335137|0.0820429552,0.716459074|0.776458967|0.545419903|0.636994658|0.942355236|0.694047566,0.263531655|-0.290246606|0.330695003,0.0137247136|0.307020962|0.116275273,0.0018257489427924156
20,1.05,-0.761209437029707,0.3712071478366852,0.2346479594707489,0.2516877353191376,0.32587605714797974,0.35,2,0,0,0,0.944428026676178,2.9999375343322754,35.55819320678711,0.9444279670715332,1.0,0.10878956768341264,0,0,0,0,0.2854218657468015,0.0,filtered,8.984708771513655e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10878956768341264,0.174757052|0.189757052|0.108789568|0.120636212|0.20663191|0.149724034,0.294757052|0.309757052|0.228789568|0.240636212|0.32663191|0.269724034,0.294757052|0.309757052|0.228789568|0.240636212|0.32663191|0.269724034,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0659947049|0.106276838|0.0887258569|0.0897592916,0.699028206|0.759028206|0.501152976|0.588821684|0.915253498|0.688655429,0.264217943|-0.27489543|0.336508602,0.0137247136|0.307020962|0.116275273,0.001991424709558487
21,1.1,-0.742394896771043,0.4128759503364563,0.2461225986480713,0.2433020919561386,0.36677056550979614,0.35,2,0,0,0,0.7838050127029419,4.26939582824707,41.625518798828125,0.7838048934936523,1.0,0.10284929730040437,0,0,0,0,0.2854218657468015,0.0,filtered,2.1978825324335437e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10284929730040437,0.170975293|0.185975293|0.102849297|0.114263014|0.201753879|0.147548825,0.290975293|0.305975293|0.222849297|0.234263014|0.321753879|0.267548825,0.290975293|0.305975293|0.222849297|0.234263014|0.321753879|0.267548825,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0326764604|0.053400874|0.045700359|0.0603825226,0.683901173|0.743901173|0.44407365|0.510452931|0.852715876|0.650577821,0.264904231|-0.259544253|0.342322201,0.0137247136|0.307020962|0.116275273,0.002141292206943035
22,1.1500000000000001,-0.8122627341718569,0.41270720958709717,0.26071399450302124,0.23584069311618805,0.36648496985435486,0.35,2,0,0,0,0.7994221448898315,3.109381675720215,127.06353759765625,0.7994221448898315,1.0,0.09579291138026724,0,0,0,0,0.2854218657468015,0.0,passthrough,1.0526555060398271e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.09579291138026724,0.167784626|0.182784626|0.0957929114|0.105793955|0.195313464|0.144742862,0.287784626|0.302784626|0.215792911|0.225793955|0.315313464|0.264742862,0.287784626|0.302784626|0.215792911|0.225793955|0.315313464|0.264742862,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0449625265|0.0930984626|0.106345732|0.136984759,0.671138505|0.731138505|0.428134172|0.516274282|0.887599589|0.715956208,0.265590519|-0.244193152|0.348135799,0.0137247136|0.307020962|0.116275273,0.0021338965743780136
23,1.2000000000000002,-0.7023032589257964,0.47492146492004395,0.26511576771736145,0.2268797606229782,0.4192188084125519,0.35,2,0,0,0,0.4264409840106964,8.704673767089844,208.1990509033203,0.3836871385574341,1.0,0.0897634945268137,0,0,0,0,0.2854218657468015,0.0,filtered,0.05680045675289929,0,0,12,joint_0_acceleration_upper|joint_2_acceleration_upper|joint_4_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.0897634945268137,0.165198208|0.180198208|0.0897634945|0.099625867|0.192281636|0.146439373,0.285198208|0.300198208|0.209763495|0.219625867|0.312281636|0.266439373,0.285198208|0.300198208|0.209763495|0.219625867|0.312281636|0.266439373,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00184873331|-0.00322225166|-0.00307470433|0.0149047192,0.660792831|0.720792831|0.357205245|0.395281216|0.766051839|0.600662211,0.266276807|-0.228842154|0.353949398,0.0137247136|0.307020962|0.116275273,0.0026382915675640106
24,1.25,-0.756418997463228,0.4366646409034729,0.2743271291255951,0.22022275626659393,0.39070606231689453,0.35,2,0,0,0,0.46535518765449524,5.864387035369873,246.3541717529297,0.46657130122184753,1.0,0.082220428200525,0,0,0,0,0.2854218657468015,0.0,filtered,0.0020884384337281335,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,1.8604375562336628e-07,valid,0.082220428200525,0.163226934|0.178226922|0.0822204282|0.0896453439|0.184716434|0.143046517,0.283226934|0.298226922|0.202220428|0.209645344|0.304716434|0.263046517,0.283226934|0.298226922|0.202220428|0.209645344|0.304716434|0.263046517,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0490521058|0.0931779101|0.098968307|0.1186214,0.652907736|0.712907689|0.377933819|0.451759286|0.837834043|0.690807468,0.266963094|-0.213491157|0.359762996,0.0137247136|0.307020962|0.116275273,0.0024629225954413414
25,1.3,-0.6616302167492791,0.45625191926956177,0.2768765389919281,0.21402858197689056,0.39931803941726685,0.35,2,0,0,0,0.3498777151107788,7.853460311889648,211.33726501464844,0.36851000785827637,0.9645098754332775,0.0771607900346622,0,0,0,0,0.2854218657468015,0.0,filtered,0.07274881553021452,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.0771607900346622,0.161879328|0.176879328|0.07716079|0.084004845|0.181897587|0.144840491,0.281879328|0.296879328|0.19716079|0.204004845|0.301897587|0.264840491,0.281879328|0.296879328|0.19716079|0.204004845|0.301897587|0.264840491,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0408403524|0.0542814417|0.0317048768|0.0186637511,0.64751731|0.70751731|0.349483512|0.390300822|0.759295225|0.598025716,0.267649382|-0.198140159|0.365576595,0.0137247136|0.307020962|0.116275273,0.0018641669303178787
26,1.35,-0.6376773255015226,0.4503194987773895,0.27855366468429565,0.20926226675510406,0.39330562949180603,0.35,2,0,0,0,0.3623711168766022,4.455643653869629,163.24267578125,0.3623711168766022,0.9081495548932832,0.07265196439146265,0,0,0,0,0.2854218657468015,0.0,passthrough,5.749519249998024e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.07265196439146265,0.161161305|0.176161294|0.0726519644|0.0774984716|0.1765672|0.142467583,0.281161305|0.296161294|0.192651964|0.197498472|0.2965672|0.262467583,0.281161305|0.296161294|0.192651964|0.197498472|0.2965672|0.262467583,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0596041402|0.0686780128|0.0239387099|0.00325686971,0.644645219|0.704645177|0.350211998|0.378671899|0.730207511|0.573127203,0.26833567|-0.182789162|0.371390194,0.0137247136|0.307020962|0.116275273,0.0027785059064626694
27,1.4000000000000001,-0.6268810460379529,0.4983479976654053,0.27710163593292236,0.2043456882238388,0.4410955607891083,0.35,2,0,0,0,0.4052426517009735,3.3150153160095215,59.34150695800781,0.4052426517009735,0.8710690750055767,0.06968552600044614,0,0,0,0,0.2854218657468015,0.0,passthrough,5.171899898154106e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.06968552600044614,0.161033727|0.176033727|0.069685526|0.0721856411|0.171179893|0.139750474,0.281033727|0.296033727|0.189685526|0.192185641|0.291179893|0.259750474,0.281033727|0.296033727|0.189685526|0.192185641|0.291179893|0.259750474,0.13172424|0.13172424|0.15|0.15|0.15|0.15,0|0|0.0447458782|0.03590591|-0.0148762123|-0.0333251026,0.644134909|0.704134909|0.323487982|0.324648474|0.669843361|0.525676793,0.269021958|-0.167438164|0.377203792,0.0137247136|0.307020962|0.116275273,0.0018600011244416237
28,1.4500000000000002,-0.6323830038053996,0.4976556897163391,0.2760964632034302,0.20052401721477509,0.44094446301460266,0.35,2,0,0,0,0.46794393658638,1.9023911952972412,72.60955810546875,0.46794393658638,0.8222071128702872,0.06577656902962298,0,0,0,0,0.2854218657468015,0.0,passthrough,5.1226298272656e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.06577656902962298,0.161033658|0.176033645|0.0666355637|0.065776569|0.164230255|0.135670107,0.281033658|0.296033645|0.186635564|0.185776569|0.284230255|0.255670107,0.281033658|0.296033645|0.186635564|0.185776569|0.284230255|0.255670107,0.0817245553|0.0817245938|0.15|0.15|0.15|0.15,0|0|0.0548945948|0.0470532711|-0.00990449786|-0.0354013451,0.644134632|0.704134579|0.32143685|0.310159547|0.647016521|0.507279082,0.269708246|-0.152087167|0.383017391,0.0137247136|0.307020962|0.116275273,0.0020851287990808487
