step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
10,0.55,0.004151350330424561,0.0784134566783905,0.10488765686750412,0.4850238561630249,0.07563585788011551,0.35,3,0,0,0,1.0311414003372192,1.7685003280639648,23.07653045654297,1.0311410427093506,1.0,0.3334861110431793,0,0,0,0,0.3349211296494325,0.0,filtered,5.935796307793879e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3334861110431793,0.416514978|0.431514978|0.351446374|0.333486111|0.365353325|0.363073682,0.536514978|0.551514978|0.471446374|0.453486111|0.485353325|0.483073682,0.536514978|0.551514978|0.471446374|0.453486111|0.485353325|0.483073682,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.102846082|0.179730605|0.235108944|0.226849461,1.66605991|1.72605991|1.50863158|1.51367505|1.69652224|1.67914419,0.469711006|-0.474261343|0.313661605,0.0414829925|0.276114792|0.0028859023,0.0028857141733169556
11,0.6000000000000001,0.027689784612231205,0.07783588767051697,0.09792693704366684,0.48212194442749023,0.0749685987830162,0.35,3,0,0,0,0.978186845779419,2.4246950149536133,51.22916030883789,0.9781861305236816,1.0,0.3310316225577566,0,0,0,0,0.3349211296494325,0.0,filtered,1.041696502945648e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3310316225577566,0.409348021|0.424348021|0.347801994|0.331031623|0.363605058|0.36063039,0.529348021|0.544348021|0.467801994|0.451031623|0.483605058|0.48063039,0.529348021|0.544348021|0.467801994|0.451031623|0.483605058|0.48063039,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.103261028|0.178323329|0.221003616|0.20716638,1.63739209|1.69739209|1.494469|1.50244982|1.67542385|1.64968794,0.471785247|-0.460455477|0.313805729,0.0414829925|0.276114792|0.0028859023,0.0027522705495357513
12,0.65,0.037066211235853574,0.07716479152441025,0.09062203764915466,0.4790300130844116,0.07421549409627914,0.35,3,0,0,0,0.9245861172676086,2.885270833969116,29.6591796875,0.9245851039886475,1.0,0.32871711236968243,0,0,0,0,0.3349211296494325,0.0,filtered,1.4243467181624608e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.32871711236968243,0.402396203|0.417396199|0.344464873|0.328717112|0.361230256|0.35728481,0.522396203|0.537396199|0.464464873|0.448717112|0.481230256|0.47728481,0.522396203|0.537396199|0.464464873|0.448717112|0.481230256|0.47728481,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.100795399|0.17033327|0.197460798|0.175167331,1.60958481|1.6695848|1.47865489|1.48520172|1.64238182|1.60430657,0.473859489|-0.446649611|0.313949853,0.0414829925|0.276114792|0.0028859023,0.002838526852428913
13,0.7000000000000001,0.019662166517114207,0.07639317959547043,0.0844724178314209,0.4755796790122986,0.07337100803852081,0.35,3,0,0,0,0.8770142197608948,1.914763331413269,30.685394287109375,0.8770142197608948,1.0,0.3262403729671594,0,0,0,0,0.3349211296494325,0.0,passthrough,6.987077583396473e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3262403729671594,0.395666316|0.410666316|0.341319641|0.326240373|0.357790773|0.352432386,0.515666316|0.530666316|0.461319641|0.446240373|0.477790773|0.472432386,0.515666316|0.530666316|0.461319641|0.446240373|0.477790773|0.472432386,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0899052189|0.158812034|0.185696217|0.158728542,1.58266526|1.64266526|1.45518378|1.46377353|1.61685931|1.56845808,0.475933731|-0.432843745|0.314093977,0.0414829925|0.276114792|0.0028859023,0.0028760088607668877
14,0.75,-0.045784926036144466,0.07551462203264236,0.08202923089265823,0.47138845920562744,0.07243017107248306,0.35,3,0,0,0,0.7975746989250183,2.810835123062134,63.877994537353516,0.7975736260414124,1.0,0.3234153630082917,0,0,0,0,0.3349211296494325,0.0,filtered,1.3672798227774247e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3234153630082917,0.389165209|0.404165206|0.33796017|0.323415363|0.353870378|0.346846306,0.509165209|0.524165206|0.45796017|0.443415363|0.473870378|0.466846306,0.509165209|0.524165206|0.45796017|0.443415363|0.473870378|0.466846306,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0660937588|0.139465519|0.187449921|0.1690039,1.55666084|1.61666082|1.41793444|1.43312697|1.60293143|1.55638912,0.478007972|-0.419037879|0.314238101,0.0414829925|0.276114792|0.0028859023,0.002805194817483425
15,0.8,-0.07805551056780655,0.07750383019447327,0.0812840536236763,0.4670659303665161,0.07205527275800705,0.35,3,0,0,0,0.7238503694534302,2.739847421646118,29.075679779052734,0.7238491773605347,1.0,0.3198210845029081,0,0,0,0,0.3349211296494325,0.0,filtered,1.5454415128490485e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3198210845029081,0.382899769|0.397899769|0.333737128|0.319821085|0.35010448|0.341828948,0.502899769|0.517899769|0.453737128|0.439821085|0.47010448|0.461828948,0.502899769|0.517899769|0.453737128|0.439821085|0.47010448|0.461828948,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0520010447|0.133474926|0.198324164|0.184070399,1.53159907|1.59159907|1.38694956|1.41275926|1.59874208|1.55138619,0.480082214|-0.405232012|0.314382225,0.0414829925|0.276114792|0.0028859023,0.0022757193073630333
16,0.8500000000000001,-0.08811364569240114,0.07766416668891907,0.08108989894390106,0.4630362391471863,0.0722082257270813,0.35,3,0,0,0,0.6356639862060547,2.8162384033203125,46.59504318237305,0.6356639862060547,1.0,0.31613018378154895,0,0,0,0,0.3349211296494325,0.0,passthrough,1.3387524416057268e-09,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.31613018378154895,0.376876897|0.391876897|0.329112174|0.316130184|0.346964979|0.337634377,0.496876897|0.511876897|0.449112174|0.436130184|0.466964979|0.457634377,0.496876897|0.511876897|0.449112174|0.436130184|0.466964979|0.457634377,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0502346029|0.136003791|0.201585459|0.18429681,1.50750759|1.56750759|1.3666833|1.40052453|1.58944538|1.53483432,0.482156456|-0.391426146|0.314526349,0.0414829925|0.276114792|0.0028859023,0.0017896601930260658
17,0.9,-0.12130967842183335,0.08123297989368439,0.08248864859342575,0.4586450457572937,0.07575507462024689,0.35,3,0,0,0,0.5377424955368042,3.5922839641571045,34.32072067260742,0.5377424955368042,1.0,0.31279463873471786,0,0,0,0,0.3349211296494325,0.0,passthrough,1.010327090335514e-09,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.31279463873471786,0.371103483|0.386103483|0.324693074|0.312794639|0.344090933|0.333536621,0.491103483|0.506103483|0.444693074|0.432794639|0.464090933|0.453536621,0.491103483|0.506103483|0.444693074|0.432794639|0.464090933|0.453536621,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0360865012|0.124400398|0.200350512|0.186016532,1.48441393|1.54441393|1.3348588|1.37557895|1.57671424|1.52016302,0.484230697|-0.37762028|0.314670473,0.0414829925|0.276114792|0.0028859023,0.0019429614767432213
18,0.9500000000000001,-0.15985644817760802,0.09244714677333832,0.08530984073877335,0.4535483717918396,0.08690933883190155,0.35,3,0,0,0,0.47506919503211975,4.552257537841797,27.313596725463867,0.47506919503211975,1.0,0.30911844735697946,0,0,0,0,0.3349211296494325,0.0,passthrough,6.305982183677829e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.30911844735697946,0.36558638|0.380586378|0.319872288|0.309118447|0.341260758|0.329612558,0.48558638|0.500586378|0.439872288|0.429118447|0.461260758|0.449612558,0.48558638|0.500586378|0.439872288|0.429118447|0.461260758|0.449612558,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0153378158|0.10561938|0.199860158|0.19003082,1.46234552|1.52234551|1.29482697|1.34209317|1.56490319|1.50848105,0.486304939|-0.363814414|0.314814597,0.0414829925|0.276114792|0.0028859023,0.0021357890218496323
19,1.0,-0.15015544924562865,0.1015167236328125,0.08708732575178146,0.4473550021648407,0.09590491652488708,0.35,2,0,0,0,0.46836698055267334,3.841341733932495,42.11637496948242,0.46836698055267334,1.0,0.3047417755274867,0,0,0,0,0.3349211296494325,0.0,passthrough,5.231672697091916e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.3047417755274867,0.36033237|0.37533237|0.314309054|0.304741776|0.33851109|0.325977875,0.48033237|0.49533237|0.434309054|0.424741776|0.45851109|0.445977875,0.48033237|0.49533237|0.434309054|0.424741776|0.45851109|0.445977875,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00167304349|0.0806279428|0.171088727|0.163595755,1.44132948|1.50132948|1.25890926|1.29959504|1.52513309|1.46750725,0.48837918|-0.350008547|0.314958721,0.0414829925|0.276114792|0.0028859023,0.0019253380596637726
20,1.05,-0.13704566288378137,0.11357299983501434,0.08747679740190506,0.4402712881565094,0.10470884293317795,0.35,2,0,0,0,0.5389086604118347,3.4026360511779785,41.3243408203125,0.5389086008071899,1.0,0.29937687936855584,0,0,0,0,0.3349211296494325,0.0,filtered,7.809834579670328e-08,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.29937687936855584,0.35534814|0.370348131|0.308336284|0.299376879|0.33444728|0.321123004,0.47534814|0.490348131|0.428336284|0.419376879|0.45444728|0.441123004,0.47534814|0.490348131|0.428336284|0.419376879|0.45444728|0.441123004,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0105377247|0.0548214768|0.135864846|0.132935164,1.42139256|1.48139252|1.22280741|1.25232899|1.47365396|1.41742718,0.490453422|-0.336202681|0.315102845,0.0414829925|0.276114792|0.0028859023,0.0018456242978572845
21,1.1,-0.1300086156922592,0.13236410915851593,0.08645135164260864,0.43245720863342285,0.12310201674699783,0.35,3,0,0,0,0.639068603515625,3.398319721221924,43.01495361328125,0.6390684247016907,1.0,0.2929740119018438,0,0,0,0,0.3349211296494325,0.0,filtered,2.579139629869364e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.2929740119018438,0.350640242|0.365640242|0.30201728|0.292974012|0.32875799|0.31483783,0.470640242|0.485640242|0.42201728|0.412974012|0.44875799|0.43483783,0.470640242|0.485640242|0.42201728|0.412974012|0.44875799|0.43483783,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0211543135|0.0315519393|0.100616694|0.0986880883,1.40256097|1.46256097|1.18691481|1.20344799|1.41564866|1.35803941,0.492527664|-0.322396815|0.315246969,0.0414829925|0.276114792|0.0028859023,0.0018233051523566246
22,1.1500000000000001,-0.11204188826836785,0.1407785564661026,0.08403494209051132,0.4249388575553894,0.12937651574611664,0.35,3,0,0,0,0.6789956092834473,2.5198428630828857,52.79561996459961,0.6789955496788025,1.0,0.2856457332446938,0,0,0,0,0.3349211296494325,0.0,filtered,4.8975008521267295e-08,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2856457332446938,0.34621506|0.36121506|0.295427332|0.285645733|0.321451276|0.306944782,0.46621506|0.48121506|0.415427332|0.405645733|0.441451276|0.426944782,0.46621506|0.48121506|0.415427332|0.405645733|0.441451276|0.426944782,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0113216615|0.0364571776|0.0845243774|0.0758479814,1.38486024|1.44486024|1.17038767|1.17904011|1.37032948|1.30362711,0.494601905|-0.308590949|0.315391093,0.0414829925|0.276114792|0.0028859023,0.0021032532677054405
23,1.2000000000000002,-0.12345513535308811,0.13730894029140472,0.08248788118362427,0.418820321559906,0.1252385377883911,0.35,3,0,0,0,0.6816908121109009,1.9616072177886963,38.718597412109375,0.6816908121109009,1.0,0.2788378039374628,0,0,0,0,0.3349211296494325,0.0,passthrough,7.438495157726808e-09,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2788378039374628,0.342078778|0.357078778|0.289619188|0.278837804|0.313556777|0.298074928,0.462078778|0.477078778|0.409619188|0.398837804|0.433556777|0.418074928,0.462078778|0.477078778|0.409619188|0.398837804|0.433556777|0.418074928,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00715803799|0.0609707477|0.0974620719|0.0835265409,1.36831511|1.42831511|1.16563479|1.17632196|1.35168918|1.27582625,0.496676147|-0.294785082|0.315535218,0.0414829925|0.276114792|0.0028859023,0.001957694999873638
24,1.25,-0.1694665923276723,0.1016845703125,0.08540011197328568,0.41507571935653687,0.08922718465328217,0.35,3,0,0,0,0.7166731953620911,2.784797191619873,42.88431930541992,0.7166731953620911,1.0,0.27357839664669514,0,0,0,0,0.3349211296494325,0.0,filtered,1.1949860957928566e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.27357839664669514,0.338237338|0.353237338|0.285064143|0.273578397|0.306600879|0.289820237,0.458237338|0.473237338|0.405064143|0.393578397|0.426600879|0.409820237,0.458237338|0.473237338|0.405064143|0.393578397|0.426600879|0.409820237,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0314660061|0.105701613|0.144000884|0.130162568,1.35294935|1.41294935|1.17172258|1.2000152|1.3704044|1.28944352,0.498750389|-0.280979216|0.315679342,0.0414829925|0.276114792|0.0028859023,0.002459847368299961
25,1.3,-0.23207534784246278,0.09231678396463394,0.09214915335178375,0.41261714696884155,0.07960227876901627,0.35,3,0,0,0,0.7444078922271729,3.595672607421875,50.29218673706055,0.7444074749946594,1.0,0.2709041461774715,0,0,0,0,0.3349211296494325,0.0,filtered,5.909469986908716e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2709041461774715,0.334696406|0.349696406|0.282070437|0.270904146|0.302284848|0.284159093,0.454696406|0.469696406|0.402070437|0.390904146|0.422284848|0.404159093,0.454696406|0.469696406|0.402070437|0.390904146|0.422284848|0.404159093,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0488024501|0.124475589|0.147316595|0.145428273,1.33878562|1.39878562|1.1770842|1.20809217|1.35645598|1.28206464,0.50082463|-0.26717335|0.315823466,0.0414829925|0.276114792|0.0028859023,0.0028044870123267174
26,1.35,-0.2744305441483384,0.09503313899040222,0.10091684758663177,0.41090136766433716,0.0820765271782875,0.35,3,0,0,0,0.7873284816741943,3.479207754135132,20.465442657470703,0.787327766418457,1.0,0.2695770496343918,0,0,0,0,0.3349211296494325,0.0,filtered,9.938993677026336e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2695770496343918,0.331461334|0.346461334|0.280327378|0.26957705|0.298460649|0.2795333,0.451461334|0.466461334|0.400327378|0.38957705|0.418460649|0.3995333,0.451461334|0.466461334|0.400327378|0.38957705|0.418460649|0.3995333,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.062505483|0.131030631|0.129240101|0.13792349,1.32584534|1.38584534|1.183815|1.20933883|1.3230827|1.25605669,0.502898872|-0.253367484|0.31596759,0.0414829925|0.276114792|0.0028859023,0.002850320190191269
27,1.4000000000000001,-0.29193047469420436,0.09883509576320648,0.11027169227600098,0.409534215927124,0.08566214889287949,0.35,3,0,0,0,0.7848920822143555,1.9709954261779785,64.78003692626953,0.7848914861679077,1.0,0.2689907063056235,0,0,0,0,0.3349211296494325,0.0,filtered,9.741644499522641e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2689907063056235,0.328537174|0.343537174|0.279669878|0.268990706|0.294078003|0.274830844,0.448537174|0.463537174|0.399669878|0.388990706|0.414078003|0.394830844,0.448537174|0.463537174|0.399669878|0.388990706|0.414078003|0.394830844,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0648060918|0.130139506|0.122513731|0.131099573,1.3141487|1.3741487|1.1834856|1.20610233|1.29882574|1.23042295,0.504973114|-0.239561766|0.316111714,0.0414829925|0.276114792|0.0028859023,0.0028556231409311295
28,1.4500000000000002,-0.2955596931357951,0.09795528650283813,0.11961884796619415,0.40802526473999023,0.08459006249904633,0.35,3,0,0,0,0.7283386588096619,2.7171061038970947,40.64019775390625,0.7283381223678589,1.0,0.2687707330762662,0,0,0,0,0.3349211296494325,0.0,filtered,7.798659633120782e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2687707330762662,0.325928493|0.340928475|0.279544957|0.268770733|0.289745517|0.270119036,0.445928493|0.460928475|0.399544957|0.388770733|0.409745517|0.390119036,0.445928493|0.460928475|0.399544957|0.388770733|0.409745517|0.390119036,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0567548653|0.119146932|0.121101398|0.131953185,1.30371397|1.3637139|1.17493469|1.19422986|1.28008347|1.21242933,0.507047355|-0.225756079|0.316255838,0.0414829925|0.276114792|0.0028859023,0.0030083945021033287
