step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
0,0.05,-0.24555824224011757,0.16104882955551147,0.3439614772796631,0.3259844481945038,0.14631959795951843,0.35,3,0,0,0,0.44749999046325684,8.94999885559082,178.99998474121094,0.5050277709960938,1.0,0.19237470326807188,0,0,0,0,0.19237470326807188,0.0,filtered,0.06325246610410053,0,0,12,joint_5_acceleration_upper,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.19237470326807188,0.487875591|0.502875581|0.237351257|0.192374703|0.23473156|0.289297106,0.607875591|0.622875581|0.357351257|0.312374703|0.35473156|0.409297106,0.607875591|0.622875581|0.357351257|0.312374703|0.35473156|0.409297106,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0446998184|0.0295600994|0.0105496661|0.00547410396,1.95150236|2.01150232|0.994104847|0.799058912|0.949475905|1.16266253,0.297084987|0.487304628|0.602158666,-0.0108766332|-0.136564508|-0.0101556815,0.0030586253851652145
1,0.1,-0.04701940942631409,0.13967490196228027,0.3266405463218689,0.3228659927845001,0.12441211938858032,0.35,3,0,0,0,0.8055796027183533,7.571770668029785,78.19210815429688,0.8055784702301025,1.0,0.18776685498983614,0,0,0,0,0.19237470326807188,0.0,filtered,1.6084138439152433e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.18776685498983614,0.483099493|0.498099493|0.232843432|0.187766855|0.230889178|0.286257877,0.603099493|0.618099493|0.352843432|0.307766855|0.350889178|0.406257877,0.603099493|0.618099493|0.352843432|0.307766855|0.350889178|0.406257877,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0815570324|0.0562367051|0.0227852171|0.0122557431,1.93239797|1.99239797|1.01293076|0.807304125|0.946341928|1.15728725,0.296541035|0.480476439|0.601650834,-0.0108766332|-0.136564508|-0.0101556815,0.002893920987844467
2,0.15000000000000002,0.060714181535594214,0.12950894236564636,0.30562007427215576,0.3217070996761322,0.11390377581119537,0.35,3,0,0,0,0.9754118323326111,3.6580233573913574,92.05276489257812,0.9754108786582947,1.0,0.18448556854977255,0,0,0,0,0.19237470326807188,0.0,filtered,1.3856854209085523e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.18448556854977255,0.478356175|0.493356175|0.230174109|0.184485569|0.227675381|0.283591808,0.598356175|0.613356175|0.350174109|0.304485569|0.347675381|0.403591808,0.598356175|0.613356175|0.350174109|0.304485569|0.347675381|0.403591808,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.102020848|0.0951962413|0.0709754009|0.0641711015,1.9134247|1.9734247|1.02271729|0.833138515|0.981676925|1.19853833,0.295997083|0.47364825|0.601143003,-0.0108766332|-0.136564508|-0.0101556815,0.001831715926527977
3,0.2,0.13981636622305804,0.12510104477405548,0.2819686830043793,0.32137277722358704,0.10923236608505249,0.35,3,0,0,0,1.0332685708999634,4.236691474914551,94.83995056152344,1.0332677364349365,1.0,0.18311198815629337,0,0,0,0,0.19237470326807188,0.0,filtered,1.3643838895170756e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.18311198815629337,0.473646269|0.488646269|0.228567104|0.183111988|0.22677477|0.28341827,0.593646269|0.608646269|0.348567104|0.303111988|0.34677477|0.40341827,0.593646269|0.608646269|0.348567104|0.303111988|0.34677477|0.40341827,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.114496106|0.112875409|0.0897709207|0.0856803931,1.89458507|1.95458507|1.02876452|0.845323361|0.996869999|1.21935347,0.295453131|0.466820061|0.600635171,-0.0108766332|-0.136564508|-0.0101556815,0.0018175635486841202
4,0.25,0.18722636196186498,0.12400583922863007,0.25730812549591064,0.3217976987361908,0.10796970129013062,0.35,3,0,0,0,1.0758519172668457,1.558496356010437,78.22769927978516,1.0758519172668457,1.0,0.18253577597597131,0,0,0,0,0.19237470326807188,0.0,passthrough,4.182347173843435e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.18253577597597131,0.468970417|0.483970417|0.227563407|0.182535776|0.226698609|0.284214213,0.588970417|0.603970417|0.347563407|0.302535776|0.346698609|0.404214213,0.588970417|0.603970417|0.347563407|0.302535776|0.346698609|0.404214213,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.118473436|0.13000959|0.115461961|0.115464566,1.87588167|1.93588167|1.02872706|0.860152694|1.0222564|1.25232142,0.294909179|0.459991872|0.600127339,-0.0108766332|-0.136564508|-0.0101556815,0.0018998533487319946
5,0.30000000000000004,0.2111731697694577,0.12324468046426773,0.2326626032590866,0.3228739798069,0.10713901370763779,0.35,3,0,0,0,1.1001802682876587,3.0623130798339844,49.08067321777344,1.1001795530319214,1.0,0.1827144974684733,0,0,0,0,0.19237470326807188,0.0,filtered,1.2982078057262344e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.1827144974684733,0.464329276|0.479329248|0.226745627|0.182714497|0.22776171|0.286351386,0.584329276|0.599329248|0.346745627|0.302714497|0.34776171|0.406351386,0.584329276|0.599329248|0.346745627|0.302714497|0.34776171|0.406351386,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.117064329|0.145262051|0.143209162|0.147107624,1.8573171|1.91731699|1.02404684|0.876120041|1.054256|1.29251317,0.294365227|0.453163683|0.599619508,-0.0108766332|-0.136564508|-0.0101556815,0.0022892141714692116
6,0.35000000000000003,0.20408432470418703,0.12158216536045074,0.20961500704288483,0.32494544982910156,0.10556104779243469,0.35,3,0,0,0,1.0875071287155151,3.624002456665039,36.40997314453125,1.0875067710876465,1.0,0.18355486222703826,0,0,0,0,0.19237470326807188,0.0,filtered,6.174591224686708e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.18355486222703826,0.459723511|0.474723511|0.225858861|0.183554862|0.230067337|0.289913372,0.579723511|0.594723511|0.345858861|0.303554862|0.350067337|0.409913372,0.579723511|0.594723511|0.345858861|0.303554862|0.350067337|0.409913372,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.112817832|0.167813581|0.187404191|0.197211386,1.83889404|1.89889404|1.01625328|0.90203303|1.10767354|1.35686487,0.293821275|0.446335495|0.599111676,-0.0108766332|-0.136564508|-0.0101556815,0.0028569549322128296
7,0.4,0.18895392022603907,0.11935599148273468,0.18849053978919983,0.32766851782798767,0.10352771729230881,0.35,3,0,0,0,1.0720868110656738,2.9548799991607666,22.636615753173828,1.0720865726470947,1.0,0.18541113307660756,0,0,0,0,0.19237470326807188,0.0,filtered,4.3405006219578734e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.18541113307660756,0.455153802|0.470153802|0.224786339|0.185411133|0.234428623|0.295803488,0.575153802|0.590153802|0.344786339|0.305411133|0.354428623|0.415803488,0.575153802|0.590153802|0.344786339|0.305411133|0.354428623|0.415803488,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.10951934|0.183309586|0.220776251|0.235164562,1.82061521|1.88061521|1.0086647|0.924954119|1.15849074|1.41837852,0.293277323|0.439507306|0.598603845,-0.0108766332|-0.136564508|-0.0101556815,0.002913794480264187
8,0.45,0.14713974968733934,0.11637265235185623,0.17055052518844604,0.3313089907169342,0.1008804515004158,0.35,3,0,0,0,1.0613425970077515,3.5112640857696533,28.494140625,1.0613423585891724,1.0,0.1879425731342545,0,0,0,0,0.19237470326807188,0.0,filtered,5.174660520992525e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.1879425731342545,0.450620839|0.465620827|0.223582585|0.187942573|0.240328788|0.30342554,0.570620839|0.585620827|0.343582585|0.307942573|0.360328788|0.42342554,0.570620839|0.585620827|0.343582585|0.307942573|0.360328788|0.42342554,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.107040251|0.204669924|0.267597808|0.288402951,1.80248336|1.86248331|1.00137059|0.956440217|1.22891296|1.50210511,0.292733371|0.432679117|0.598096013,-0.0108766332|-0.136564508|-0.0101556815,0.0017983317375183105
9,0.5,0.08435823117435645,0.11264494806528091,0.15679503977298737,0.335929811000824,0.09763391315937042,0.35,3,0,0,0,1.0526849031448364,3.776492118835449,26.525144577026367,1.0526846647262573,1.0,0.1914209710382297,0,0,0,0,0.19237470326807188,0.0,filtered,5.628168656602278e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.1914209710382297,0.446125325|0.461125325|0.222316593|0.191420971|0.248409206|0.313488645,0.566125325|0.581125325|0.342316593|0.311420971|0.368409206|0.433488645,0.566125325|0.581125325|0.342316593|0.311420971|0.368409206|0.433488645,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.107063253|0.227239915|0.320487732|0.348848968,1.7845013|1.8445013|0.996329627|0.992923799|1.31412455|1.60280355,0.292189419|0.425850928|0.597588181,-0.0108766332|-0.136564508|-0.0101556815,0.001859760843217373
