step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.38479266540931406,0.36027640104293823,0.21056704223155975,0.2979377508163452,0.33207932114601135,0.35,2,0,0,0,0,,,nan,0,0.29240280389785767,5.848055839538574,116.96111297607422,0.29240283370018005,1.0,nan,0,0,0,0,0.13371146228507835,0.0,filtered,4.8737896636561733e-08,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.13371146228507835,0.356503308|0.193009538|0.133711462|0.172594792|0.17954482|0.18254482,0.506503308|0.343009538|0.283711462|0.322594792|0.32954482|0.33254482,0.476503308|0.313009538|0.253711462|0.292594792|0.29954482|0.30254482,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0414085867|-0.071955096|-0.0815148812|-0.085677526|0,-0.161468322|-0.179466356|-0.177819594|-0.145223457|-0.147544043|0,1.26454491|0.551163211|0.28507116|0.463640829|0.48495771|0.730179279,0.274371564|0.52238977|0.418831646,0.00879895221|-0.187152833|-0.0468316823,0.0029253000393509865,0.0008138464763760567,0.000818692147731781,0.0012726178392767906
1,0.1,-0.4412570819182321,0.3923407196998596,0.20829148590564728,0.28482717275619507,0.3609934449195862,0.35,2,0,0,0,0,,,nan,0,0.4657808840274811,5.572871685028076,132.26123046875,0.46578046679496765,1.0,nan,0,0,0,0,0.13371146228507835,0.0,filtered,5.950943429075726e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.12131089453835778,0.348451552|0.182003623|0.121310895|0.161426704|0.168032716|0.171032716,0.498451552|0.332003623|0.271310895|0.311426704|0.318032716|0.321032716,0.468451552|0.302003623|0.241310895|0.281426704|0.288032716|0.291032716,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0600187588|-0.0836946634|-0.0854665983|-0.0755837949|0,-0.160590629|-0.178978614|-0.176964882|-0.142361831|-0.145094285|0,1.23321558|0.489017121|0.224584033|0.417878388|0.451452784|0.684130864,0.274811447|0.513032079|0.416489899,0.00879895221|-0.187152833|-0.0468316823,0.0045574866235256195,0.0012779897078871727,0.0013749245554208755,0.0018833624199032784
2,0.15000000000000002,-0.5014654959739077,0.4406273365020752,0.2067931443452835,0.2701801657676697,0.4052882194519043,0.35,2,0,0,0,0,,,nan,0,0.6772430539131165,4.776503562927246,34.20603942871094,0.6772424578666687,1.0,nan,0,0,0,0,0.13371146228507835,0.0,filtered,1.12990152339295e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.10828010516182804,0.340444511|0.170055346|0.108280105|0.150113718|0.157061913|0.160061903,0.490444511|0.320055346|0.258280105|0.300113718|0.307061913|0.310061903,0.460444511|0.290055346|0.228280105|0.270113718|0.277061913|0.280061903,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0902694713|-0.115929402|-0.111964325|-0.0847913344|0,-0.159679454|-0.178665298|-0.176406483|-0.139404991|-0.142730302|0,1.20209859|0.411286613|0.140784536|0.349085555|0.400726014|0.640247614,0.275251329|0.503674388|0.414148152,0.00879895221|-0.187152833|-0.0468316823,0.002871609292924404,0.0008262107148766518,0.0007795160636305809,0.001245591789484024
3,0.2,-0.5695896853054163,0.4973929822444916,0.20600789785385132,0.25373077392578125,0.457017183303833,0.35,2,0,0,0,0,,,nan,0,0.8127508759498596,3.811340570449829,82.96087646484375,0.8960078954696655,1.0,nan,0,0,0,0,0.13371146228507835,0.0,filtered,0.2068668595168159,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,6.8927202834245804e-09,valid,0.09368531772902225,0.332483896|0.156576957|0.0936853177|0.137710472|0.145856263|0.148856224,0.482483896|0.306576957|0.243685318|0.287710472|0.295856263|0.298856224,0.452483896|0.276576957|0.213685318|0.257710472|0.265856263|0.268856224,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0974216755|-0.151717143|-0.160509708|-0.134358185|0,-0.158733278|-0.178546339|-0.176045921|-0.136024463|-0.140076033|0,1.17120231|0.350339812|0.0469782068|0.254307716|0.308990836|0.595424897,0.275691211|0.494316697|0.411806405,0.00879895221|-0.187152833|-0.0468316823,0.004080018028616905,0.0008236393332481384,0.0013037743046879768,0.0019292114302515984
4,0.25,-0.643058647891948,0.5255579352378845,0.20768924057483673,0.2382117658853531,0.4797719120979309,0.35,2,0,0,0,0,,,nan,0,0.8847473859786987,3.1095051765441895,50.670230865478516,0.9907509088516235,1.0,nan,0,0,0,0,0.13371146228507835,0.0,filtered,0.24774189439925695,0,0,12,,predictive_link_2,0,0,1,solved,osqp,5.022576892443897e-07,valid,0.07732705594996772,0.324571498|0.142750596|0.0773270559|0.123085678|0.132362144|0.135362137,0.474571498|0.292750596|0.227327056|0.273085678|0.282362144|0.285362137,0.444571498|0.262750596|0.197327056|0.243085678|0.252362144|0.255362137,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.080442425|-0.133891555|-0.14387463|-0.124215132|0,-0.157750509|-0.178178705|-0.17541717|-0.132196843|-0.137386295|0,1.14053548|0.312381255|-5.0189966e-07|0.216271238|0.267847151|0.541448549,0.276131094|0.484959006|0.409464657,0.00879895221|-0.187152833|-0.0468316823,0.0028446391224861145,0.000803791917860508,0.0007929215207695961,0.0012289155274629593
5,0.30000000000000004,-0.6969104380936381,0.5241561532020569,0.21219384670257568,0.2257997840642929,0.4734635651111603,0.35,2,0,0,0,0,,,nan,0,0.906173825263977,4.0235772132873535,49.5023193359375,1.05490243434906,1.0,nan,0,0,0,0,0.13371146228507835,0.0,filtered,0.3444595362206758,0,2,12,predictive_link_2|workspace_z_lower,predictive_link_2,7,0,0,inaccurate_solution,,7.952047353931846e-11,valid,0.06189269718483606,0.316709187|0.129815134|0.0618926972|0.109466636|0.119465251|0.122465251,0.466709187|0.279815134|0.211892697|0.259466636|0.269465251|0.272465251,0.436709187|0.249815134|0.181892697|0.229466636|0.239465251|0.242465251,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0463633274|-0.0727456042|-0.0749400552|-0.0661331712|0,-0.156729479|-0.177625564|-0.174825182|-0.128407496|-0.135108757|0,1.11010727|0.295271643|2.17589879e-09|0.234518991|0.276619075|0.489861003,0.276570976|0.475601315|0.40712291,0.00879895221|-0.187152833|-0.0468316823,0.003157774917781353,0.0007917582988739014,0.0007890770211815834,0.0015578372403979301
6,0.35000000000000003,-0.7254417831112991,0.5211620330810547,0.21818597614765167,0.21589843928813934,0.46611666679382324,0.35,2,0,0,0,0,,,nan,0,0.9009945392608643,3.4802005290985107,35.97471237182617,1.0194542407989502,1.0,nan,0,0,0,0,0.13371146228507835,0.0,filtered,0.358668005121721,0,2,12,predictive_link_2|workspace_z_lower,predictive_link_2,7,0,0,inaccurate_solution,,9.767066322385887e-11,valid,0.049519241012548426,0.308898919|0.118613535|0.049519241|0.0994136461|0.109475034|0.112475034,0.458898919|0.268613535|0.199519241|0.249413646|0.259475034|0.262475034,0.428898919|0.238613535|0.169519241|0.219413646|0.229475034|0.232475034,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0179293991|-0.0235372026|-0.021607237|-0.0179706116|0,-0.155668444|-0.177002911|-0.174539761|-0.125152589|-0.133544914|0,1.07992723|0.279521831|-3.86843058e-11|0.250894758|0.286384611|0.449900137,0.277010858|0.466243625|0.404781163,0.00879895221|-0.187152833|-0.0468316823,0.0032331282272934914,0.000837705098092556,0.000825176015496254,0.0015503475442528725
7,0.4,-0.7299441678383645,0.5165063142776489,0.22433942556381226,0.20798061788082123,0.45766428112983704,0.35,2,0,0,0,0,,,nan,0,0.8320843577384949,4.4937825202941895,53.40145492553711,0.889648973941803,1.0,nan,0,0,0,0,0.13371146228507835,0.0,filtered,0.3214144432952151,0,2,12,predictive_link_2|workspace_z_lower,predictive_link_2,7,0,0,inaccurate_solution,,3.8098420251930776e-11,valid,0.03962104348555365,0.301142741|0.108880787|0.0396210435|0.0921598103|0.101926294|0.104926278,0.451142741|0.258880787|0.189621043|0.24215981|0.251926294|0.254926278,0.421142741|0.228880787|0.159621043|0.21215981|0.221926294|0.224926278,0.15|0.15|0.15|0.15|0.15|0.15,0|0.00535273427|0.0160035541|0.0200655193|0.0278825855|0,-0.15456558|-0.176309787|-0.174487728|-0.122437519|-0.132487505|0,1.05000538|0.264566097|5.11961307e-11|0.266267241|0.303100255|0.41970511,0.27745074|0.456885934|0.402439415,0.00879895221|-0.187152833|-0.0468316823,0.0066924020648002625,0.0015748580917716026,0.0017870748415589333,0.0032912231981754303
8,0.45,-0.6987403795529042,0.5097448825836182,0.2288600504398346,0.20161820948123932,0.4477374255657196,0.35,2,0,0,0,0,,,nan,0,0.7875556945800781,5.357614994049072,48.38542556762695,0.816890299320221,1.0,nan,0,0,0,0,0.13371146228507835,0.0,filtered,0.35238799520559344,0,0,12,,predictive_link_2,0,0,1,solved,osqp,2.0819556870166345e-07,valid,0.031686295727124475,0.293442791|0.100349783|0.0316862957|0.0870855956|0.0966929401|0.0996929321,0.443442791|0.250349783|0.181686296|0.237085596|0.24669294|0.249692932,0.413442791|0.220349783|0.151686296|0.207085596|0.21669294|0.219692932,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0316654802|0.0478193625|0.0467215641|0.0546619416|0,-0.153418978|-0.175553343|-0.174564754|-0.120166928|-0.131561129|0,1.02035219|0.25751127|-2.08986415e-07|0.274897019|0.309872572|0.398771728,0.277890623|0.447528243|0.400097668,0.00879895221|-0.187152833|-0.0468316823,0.0030582891777157784,0.0008043274283409119,0.0007901936769485474,0.0014354381710290909
9,0.5,-0.6677084662118066,0.4992659091949463,0.2321099489927292,0.19650329649448395,0.43472951650619507,0.35,2,0,0,0,0,,,nan,0,0.8028900623321533,4.684363842010498,26.45174789428711,0.8134539127349854,1.0,nan,0,0,0,0,0.13371146228507835,0.0,filtered,0.3744684741647866,0,0,12,,predictive_link_2,0,0,1,solved,osqp,2.2290796954094194e-07,valid,0.025338568671099654,0.285801305|0.093177604|0.0253385687|0.0834354877|0.092845444|0.0958453896,0.435801305|0.243177604|0.175338569|0.233435488|0.242845444|0.24584539,0.405801305|0.213177604|0.145338569|0.203435488|0.212845444|0.21584539,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0624573359|0.0730552461|0.0586763697|0.062621369|0,-0.152226646|-0.174611272|-0.17440974|-0.118079939|-0.130598086|0,0.990978573|0.260556479|-2.19687237e-07|0.274338382|0.303405059|0.383381558,0.278330505|0.438170552|0.397755921,0.00879895221|-0.187152833|-0.0468316823,0.0030291862785816193,0.0008136257529258728,0.0008237361907958984,0.0013717962428927422
