step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.5752494177480952,0.37010228633880615,0.42591145634651184,0.3013961613178253,0.31166642904281616,0.35,2,0,0,0,0,,,nan,0,0.32035884261131287,6.407176971435547,128.14353942871094,0.3383038341999054,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.027639391398345266,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.11192052189527743,0.547896873|0.352478805|0.111920522|0.118920522|0.126971594|0.130064956,0.697896873|0.502478805|0.261920522|0.268920522|0.276971594|0.280064956,0.667896873|0.472478805|0.231920522|0.238920522|0.246971594|0.250064956,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0764176738|0.111868502|0.111868502|0.0741235859|0,-0.204306793|-0.27195245|-0.33971819|-0.33971819|-0.315556435|0,1.9872807|1.21438045|0.2198324|0.2478324|0.266453528|0.520259823,0.685955763|0.445842564|0.398091584,-0.0611046404|-0.335163653|0.00557022402,0.004259527660906315,0.001254519447684288,0.0010795844718813896,0.0018939599394798279
1,0.1,-0.38600856829054814,0.33055436611175537,0.41012653708457947,0.2946685552597046,0.2769392132759094,0.35,2,0,0,0,0,,,nan,0,0.5544202327728271,5.6348876953125,95.1946029663086,0.5544202327728271,1.0,nan,0,0,0,0,0.11192052189527743,0.0,passthrough,6.537035996599711e-10,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.10037093099408242,0.53779295|0.342628916|0.100370931|0.107370931|0.114793886|0.117844577,0.68779295|0.492628916|0.250370931|0.257370931|0.264793886|0.267844577,0.65779295|0.462628916|0.220370931|0.227370931|0.234793886|0.237844577,0.15|0.15|0.15|0.15|0.15|0.15,0|0.13479869|0.202396358|0.202396358|0.11765806|0,-0.199815086|-0.26812705|-0.34009075|-0.34009075|-0.315769849|0,1.95135671|1.23718731|0.263789332|0.291789332|0.261063756|0.47137831,0.68290019|0.42908448|0.398370177,-0.0611046404|-0.335163653|0.00557022402,0.003085778094828129,0.0009715650230646133,0.0008180141448974609,0.0012760525569319725
2,0.15000000000000002,-0.2630482574542637,0.32151058316230774,0.3899126648902893,0.2908829152584076,0.26313886046409607,0.35,2,0,0,0,0,,,nan,0,0.6981362700462341,3.6381330490112305,67.38825988769531,0.6981362700462341,1.0,nan,0,0,0,0,0.11192052189527743,0.0,passthrough,7.410168609222089e-10,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.0935775773135766,0.527917707|0.335981621|0.0935775773|0.100577577|0.104843076|0.107843076,0.677917707|0.485981621|0.243577577|0.250577577|0.254843076|0.257843076,0.647917707|0.455981621|0.213577577|0.220577577|0.224843076|0.227843076,0.15|0.15|0.15|0.15|0.15|0.15,0|0.174064771|0.258915356|0.258915356|0.132957388|0,-0.195158801|-0.263727585|-0.340588886|-0.340588886|-0.317451011|0,1.91651203|1.25426367|0.29263678|0.32063678|0.234878682|0.431372304,0.679844618|0.412326396|0.398648769,-0.0611046404|-0.335163653|0.00557022402,0.0045929159969091415,0.0014219190925359726,0.0012778425589203835,0.001862059347331524
3,0.2,-0.2434166980534067,0.3205019533634186,0.3702133297920227,0.2871895730495453,0.25758492946624756,0.35,4,0,0,0,0,,,nan,0,0.6797535419464111,5.819756984710693,139.26614379882812,0.6877254843711853,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.04274732922655509,0,0,12,joint_3_acceleration_lower,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.08978038268384755,0.518279473|0.33156266|0.0897803827|0.0967661661|0.0959114635|0.098911459,0.668279473|0.48156266|0.239780383|0.246766166|0.245911464|0.248911459,0.638279473|0.45156266|0.209780383|0.216766166|0.215911464|0.218911459,0.15|0.15|0.15|0.15|0.15|0.15,0|0.188333836|0.267320947|0.266421413|0.159756509|0,-0.19033392|-0.258663482|-0.340676429|-0.340712105|-0.322142765|0,1.88278397|1.25592099|0.285766049|0.312773973|0.221259598|0.395645836,0.676789045|0.395568311|0.398927361,-0.0611046404|-0.335163653|0.00557022402,0.004886668175458908,0.0014513032510876656,0.0013683997094631195,0.0020289430394768715
4,0.25,-0.3228089732230231,0.39759865403175354,0.3522307276725769,0.27693650126457214,0.32817891240119934,0.35,4,0,0,0,0,,,nan,0,0.689860463142395,2.7643918991088867,122.68206787109375,0.689860463142395,1.0,nan,0,0,0,0,0.11192052189527743,0.0,passthrough,8.182195323979381e-10,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.08630933568020718,0.508886773|0.328159852|0.0863093357|0.0932120458|0.08798721|0.09098721,0.658886773|0.478159852|0.236309336|0.243212046|0.23798721|0.24098721,0.628886773|0.448159852|0.206309336|0.213212046|0.20798721|0.21098721,0.15|0.15|0.15|0.15|0.15|0.15,0|0.182397524|0.224906295|0.221558956|0.10577762|0,-0.185336683|-0.252873489|-0.340079592|-0.340386543|-0.326198635|0,1.85021041|1.24216344|0.230064046|0.254020597|0.131527824|0.36394884,0.673733473|0.378810227|0.399205953,-0.0611046404|-0.335163653|0.00557022402,0.004765667952597141,0.0014293435961008072,0.0013237828388810158,0.0019541336223483086
5,0.30000000000000004,-0.27907071893682345,0.41012585163116455,0.3325703740119934,0.2672453224658966,0.33386096358299255,0.35,4,0,0,0,0,,,nan,0,0.7732486128807068,4.031284809112549,92.9473876953125,0.773248016834259,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,1.2782207530494922e-06,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.07721071782645042,0.499748315|0.324801094|0.0808511801|0.0874904782|0.0772107178|0.0802107178,0.649748315|0.474801094|0.23085118|0.237490478|0.227210718|0.230210718,0.619748315|0.444801094|0.20085118|0.207490478|0.197210718|0.200210718,0.15|0.15|0.15|0.15|0.15|0.15,0|0.192396974|0.249175818|0.242060959|0.117226837|0,-0.180163636|-0.246301567|-0.338592085|-0.339612291|-0.330137603|0,1.81882962|1.24529978|0.233988454|0.25241058|0.0959321058|0.320842871,0.6706779|0.362052143|0.399484545,-0.0611046404|-0.335163653|0.00557022402,0.004820521920919418,0.0014252522960305214,0.0013881716877222061,0.0019753659144043922
6,0.35000000000000003,-0.31383021951168416,0.44479966163635254,0.3142508268356323,0.2570996582508087,0.3609370291233063,0.35,4,0,0,0,0,,,nan,0,0.7952234148979187,3.571054220199585,136.5145721435547,0.7952232360839844,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,5.383846702629971e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.06697647036209872,0.490872965|0.322284146|0.0768423182|0.0829728866|0.0669764704|0.0699764704,0.640872965|0.472284146|0.226842318|0.232972887|0.21697647|0.21997647,0.610872965|0.442284146|0.196842318|0.202972887|0.18697647|0.18997647,0.15|0.15|0.15|0.15|0.15|0.15,0|0.194275231|0.247711392|0.236877576|0.113071485|0,-0.174811693|-0.239154207|-0.335682167|-0.338005012|-0.334264395|0,1.78868017|1.24425761|0.219398498|0.23076411|0.0467129711|0.279905881,0.667622328|0.345294058|0.399763137,-0.0611046404|-0.335163653|0.00557022402,0.004715810529887676,0.001458580605685711,0.0013585640117526054,0.0018659699708223343
7,0.4,-0.368291125421265,0.48168420791625977,0.29804572463035583,0.24659109115600586,0.3895499110221863,0.35,4,0,0,0,0,,,nan,0,0.7820397615432739,2.522397994995117,91.70004272460938,0.7665206789970398,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.09205341274709032,0,0,12,,predictive_link_4,0,0,1,solved,osqp,1.3597724952962853e-07,valid,0.05640138778905354,0.482269739|0.320249273|0.0729659148|0.0783439536|0.0564013878|0.0594013878,0.632269739|0.470249273|0.222965915|0.228343954|0.206401388|0.209401388,0.602269739|0.440249273|0.192965915|0.198343954|0.176401388|0.179401388,0.15|0.15|0.15|0.15|0.15|0.15,0|0.185720867|0.231998359|0.217814557|0.111945228|0,-0.169278199|-0.23136964|-0.331268228|-0.335450651|-0.337550922|0,1.75980076|1.23534832|0.192593791|0.19573972|-1.42480512e-07|0.237605551,0.664566755|0.328535974|0.400041729,-0.0611046404|-0.335163653|0.00557022402,0.005216195248067379,0.0014914777129888535,0.001398376189172268,0.0022910460829734802
8,0.45,-0.33114210842746417,0.4704175591468811,0.2814778685569763,0.23815760016441345,0.3713573217391968,0.35,4,0,0,0,0,,,nan,0,0.821787416934967,2.205397129058838,38.87713623046875,0.799584150314331,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.08661253014373395,0,0,12,,predictive_link_4,0,0,1,solved,osqp,1.5496494357170043e-07,valid,0.04562365810170174,0.473947769|0.318208167|0.0685650487|0.0729302256|0.0456236581|0.0486236581,0.623947769|0.468208167|0.218565049|0.222930226|0.195623658|0.198623658,0.593947769|0.438208167|0.188565049|0.192930226|0.165623658|0.168623658,0.15|0.15|0.15|0.15|0.15|0.15,0|0.191664238|0.265871698|0.251204595|0.157131|0,-0.163560991|-0.223097175|-0.325360231|-0.331911059|-0.339625783|0,1.73223008|1.24139973|0.214771662|0.211014439|-1.50015056e-07|0.194494632,0.661511183|0.31177789|0.400320321,-0.0611046404|-0.335163653|0.00557022402,0.004949961788952351,0.001470058225095272,0.0014039240777492523,0.0020433757454156876
9,0.5,-0.30931101623129964,0.4567832350730896,0.26543545722961426,0.2313074767589569,0.35228437185287476,0.35,4,0,0,0,0,,,nan,0,0.8572602272033691,1.9473600387573242,69.0970230102539,0.8229551315307617,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.11316989386197986,0,0,12,,predictive_link_4,0,0,1,solved,osqp,2.1847352357773353e-07,valid,0.037098673685968114,0.465916284|0.316875539|0.0661919429|0.069442448|0.0370986737|0.0400986727,0.615916284|0.466875539|0.216191943|0.219442448|0.187098674|0.190098673,0.585916284|0.436875539|0.186191943|0.189442448|0.157098674|0.160098673,0.15|0.15|0.15|0.15|0.15|0.15,0|0.200711099|0.296022359|0.283141462|0.191939938|0,-0.15765847|-0.21442499|-0.317698074|-0.326932045|-0.340334846|0,1.70600666|1.25378827|0.243092057|0.23397921|-2.13207969e-07|0.160394691,0.65845561|0.295019805|0.400598913,-0.0611046404|-0.335163653|0.00557022402,0.004841056652367115,0.001482030376791954,0.0013725804165005684,0.0019549131393432617
