step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-0.44773581918437944,0.058184750378131866,0.14783388376235962,0.537990391254425,0.056425563991069794,0.35,2,0,0,0,0,,,nan,0,0.9961874485015869,2.4030935764312744,71.66625213623047,0.9961874485015869,1.0,nan,0,0,0,0,0.35910757761180145,0.0,passthrough,9.351312670490583e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.35511913536904227,0.389209677|0.378364388|0.357754395|0.355119135|0.357119135|0.366519997,0.539209677|0.528364388|0.507754395|0.505119135|0.507119135|0.516519997,0.509209677|0.498364388|0.477754395|0.475119135|0.477119135|0.486519997,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0954060502|0.314552506|0.365488849|0.365488849|0,-0.0938802217|-0.109707892|-0.144347442|-0.146777957|-0.146777957|0,1.46295849|1.49915571|1.60122264|1.63918743|1.64718743|1.46607999,0.545913696|-0.369840413|0.319704443,-0.0441807397|0.143252224|0.0401351713,0.005179260857403278,0.0016924906522035599,0.0014958009123802185,0.0019553890451788902
11,0.6000000000000001,-0.5482537410479609,0.058494292199611664,0.17174601554870605,0.5423324108123779,0.05668660253286362,0.35,1,0,0,0,0,,,nan,0,0.9575744271278381,1.8646420240402222,22.941205978393555,0.9575744271278381,1.0,nan,0,0,0,0,0.35910757761180145,0.0,passthrough,9.745014991338351e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.36665999909029245,0.384543997|0.37755205|0.366659999|0.36683335|0.368561624|0.374773107,0.534543997|0.52755205|0.516659999|0.51683335|0.518561624|0.524773107,0.504543997|0.49755205|0.486659999|0.48683335|0.488561624|0.494773107,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0865074319|0.314259888|0.373770664|0.361831044|0,-0.0927527616|-0.107273218|-0.14185514|-0.144842|-0.146382767|0,1.44542322|1.48944241|1.63904474|1.69626207|1.68969477|1.49909243,0.543704987|-0.362677842|0.321711093,-0.0441807397|0.143252224|0.0401351713,0.0050390297546982765,0.0015872335061430931,0.0014539286494255066,0.0019633835181593895
12,0.65,-0.5805236855216416,0.05881334841251373,0.19641536474227905,0.5392104387283325,0.056957412511110306,0.35,0,0,0,0,0,,,nan,0,0.892626166343689,2.245129346847534,47.30476760864258,0.9259025454521179,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.03671987397388564,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.1522274518126494e-09,valid,0.37560092827319325,0.379935271|0.376418198|0.375600928|0.378947807|0.37960804|0.383900853,0.529935271|0.526418198|0.525600928|0.528947807|0.52960804|0.533900853,0.499935271|0.496418198|0.495600928|0.498947807|0.49960804|0.503900853,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0719780589|0.299481505|0.373255344|0.354246281|0,-0.0916019818|-0.104856646|-0.139251569|-0.142797261|-0.14636212|0,1.4281391|1.4727942|1.66263365|1.74624931|1.72631632|1.53560341,0.541496277|-0.355515271|0.323717743,-0.0441807397|0.143252224|0.0401351713,0.0052066370844841,0.0016116872429847717,0.0015621436759829521,0.0019986331462860107
13,0.7000000000000001,-0.5379682075336968,0.059141606092453,0.21766850352287292,0.5345447659492493,0.057237837463617325,0.35,0,0,0,0,0,,,nan,0,0.7803121209144592,3.887092113494873,38.690467834472656,0.8780909776687622,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.11211489689940445,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,8.414669572243128e-09,valid,0.3747001131416353,0.375384674|0.374700113|0.383802615|0.390951234|0.390286328|0.393699259,0.525384674|0.524700113|0.533802615|0.540951234|0.540286328|0.543699259,0.495384674|0.494700113|0.503802615|0.510951234|0.510286328|0.513699259,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0489831952|0.25182744|0.34023299|0.329577476|0,-0.0904275364|-0.102566171|-0.136667111|-0.140807823|-0.146040959|0,1.41111116|1.44521748|1.65037079|1.7632301|1.74468183|1.57479704,0.539287567|-0.3483527|0.325724393,-0.0441807397|0.143252224|0.0401351713,0.005053361877799034,0.0015447679907083511,0.0014851260930299759,0.0019890787079930305
14,0.75,-0.47745786626277553,0.059478744864463806,0.23469848930835724,0.5299360156059265,0.057527706027030945,0.35,0,0,0,0,0,,,nan,0,0.6982926726341248,3.567373514175415,29.591697692871094,0.7952595353126526,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.11888435046131014,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.4167774231577113e-08,valid,0.37089339771442853,0.370893398|0.372025501|0.389683924|0.401239424|0.39975789|0.402911669,0.520893398|0.522025501|0.539683924|0.551239424|0.54975789|0.552911669,0.490893398|0.492025501|0.509683924|0.521239424|0.51975789|0.522911669,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0277172459|0.1935317|0.294615164|0.295407019|0,-0.089229088|-0.100589834|-0.13432168|-0.139133683|-0.145348932|0,1.3943445|1.41522942|1.61794572|1.76043918|1.74908965|1.61164667,0.537078857|-0.34119013|0.327731043,-0.0441807397|0.143252224|0.0401351713,0.005134759470820427,0.0016018738970160484,0.0015574786812067032,0.0019403435289859772
15,0.8,-0.3994851918357698,0.06054297834634781,0.2466719001531601,0.5253854393959045,0.0583532378077507,0.35,0,0,0,0,0,,,nan,0,0.6677671670913696,4.1554365158081055,45.930416107177734,0.7426732778549194,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.10513196814786893,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.2700653390096406e-08,valid,0.36646265073184925,0.366462651|0.368427477|0.392702197|0.409204496|0.40747887|0.410577823,0.516462651|0.518427477|0.542702197|0.559204496|0.55747887|0.560577823,0.486462651|0.488427477|0.512702197|0.529204496|0.52747887|0.530577823,0.15|0.15|0.15|0.15|0.15|0.15,0|0.00621657134|0.115922259|0.224535917|0.232488653|0,-0.0880063094|-0.0989794218|-0.132250568|-0.137759166|-0.14441865|0,1.37784429|1.38094706|1.55448048|1.72359474|1.71798548|1.64231129,0.534870148|-0.334027559|0.329737693,-0.0441807397|0.143252224|0.0401351713,0.005279037170112133,0.001671668142080307,0.001520826481282711,0.0020446768030524254
16,0.8500000000000001,-0.3377692248065614,0.06459753215312958,0.25458478927612305,0.5208941102027893,0.062330227345228195,0.35,0,0,0,0,0,,,nan,0,0.6381219029426575,3.3359534740448,44.394901275634766,0.7115138173103333,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.11707088217232466,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.3996837106011739e-08,valid,0.3620936574231751,0.362093657|0.363870857|0.392019055|0.413648482|0.412130231|0.415238291,0.512093657|0.513870857|0.542019055|0.563648482|0.562130231|0.565238291,0.482093657|0.483870857|0.512019055|0.533648482|0.532130231|0.535238291,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00599409443|0.0600152066|0.15826845|0.172670046|0,-0.0867588847|-0.0978107879|-0.130577795|-0.136802214|-0.143397177|0,1.36161575|1.35167855|1.49751363|1.67606016|1.67779379|1.66095316,0.532661438|-0.326864988|0.331744343,-0.0441807397|0.143252224|0.0401351713,0.005031706765294075,0.0015689991414546967,0.0015105633065104485,0.0019170865416526794
17,0.9,-0.3017637723318378,0.06646613776683807,0.2600848078727722,0.5164633989334106,0.06411344558000565,0.35,0,0,0,0,0,,,nan,0,0.5855746269226074,3.176610231399536,72.21532440185547,0.6835131049156189,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.16512334929153374,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.7756008857672256e-08,valid,0.35778765737670726,0.357787657|0.35872065|0.388536605|0.4145163|0.41372765|0.41683801,0.507787657|0.50872065|0.538536605|0.5645163|0.56372765|0.56683801,0.477787657|0.47872065|0.508536605|0.5345163|0.53372765|0.53683801,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00983840429|0.0297991028|0.104738197|0.131402963|0,-0.0854865105|-0.0969241692|-0.129272353|-0.136098517|-0.14255262|0,1.34566412|1.32812002|1.45467317|1.62670488|1.64376094|1.66735204,0.530452728|-0.319702417|0.333750993,-0.0441807397|0.143252224|0.0401351713,0.005088689737021923,0.0015734750777482986,0.0015446413308382034,0.0019370419904589653
18,0.9500000000000001,-0.2894181439879475,0.06661935150623322,0.26461318135261536,0.5120943784713745,0.06418250501155853,0.35,0,0,0,0,0,,,nan,0,0.5288286805152893,3.532418727874756,30.385543823242188,0.6441614627838135,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.2008624347945598,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.0099832270803475e-08,valid,0.35339431864401327,0.353545906|0.353394319|0.383555146|0.412704482|0.413222126|0.416349477,0.503545906|0.503394319|0.533555146|0.562704482|0.563222126|0.566349477,0.473545906|0.473394319|0.503555146|0.532704482|0.533222126|0.536349477,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00798658659|0.0212350338|0.0737904027|0.106599505|0,-0.084188898|-0.0961186463|-0.128232765|-0.135482595|-0.141745708|0,1.32999472|1.30947204|1.42722285|1.58912573|1.6177423|1.66539791,0.528244019|-0.312539846|0.335757643,-0.0441807397|0.143252224|0.0401351713,0.005307530984282494,0.0016577709466218948,0.0015885019674897194,0.002024957910180092
19,1.0,-0.2726351001835985,0.0678771585226059,0.26799333095550537,0.5073531866073608,0.06535238772630692,0.35,1,0,0,0,0,,,nan,0,0.5149857997894287,1.6564961671829224,69.43212127685547,0.6036790609359741,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.17790047043664636,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.7205999625069524e-08,valid,0.34820493829461685,0.349369671|0.348204938|0.37821062|0.409442694|0.411503508|0.414646136,0.499369671|0.498204938|0.52821062|0.559442694|0.561503508|0.564646136,0.469369671|0.468204938|0.49821062|0.529442694|0.531503508|0.534646136,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00985473337|0.0139556144|0.058088288|0.100930491|0,-0.0828657735|-0.0952479459|-0.127320795|-0.134897473|-0.141021076|0,1.31461291|1.28771707|1.3994773|1.56096159|1.60592345|1.65858454,0.526035309|-0.305377275|0.337764293,-0.0441807397|0.143252224|0.0401351713,0.00506974570453167,0.0015134718269109726,0.0015454310923814774,0.00197732076048851
20,1.05,-0.25514528372123124,0.06965336203575134,0.2701656222343445,0.5019456744194031,0.06696373224258423,0.35,1,0,0,0,0,,,nan,0,0.4999578893184662,2.0291666984558105,45.097694396972656,0.5639681816101074,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.14984382811783067,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.3632113576855787e-08,valid,0.34296473679029704,0.345260235|0.342964737|0.372547885|0.405424957|0.409521461|0.412710102,0.495260235|0.492964737|0.522547885|0.555424957|0.559521461|0.562710102,0.465260235|0.462964737|0.492547885|0.525424957|0.529521461|0.532710102,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0115411615|0.00109962855|0.0319573009|0.08287189|0,-0.0815168808|-0.0943709925|-0.126471776|-0.134415499|-0.140293693|0,1.29952406|1.26594679|1.36481939|1.51924163|1.58066404|1.65084041,0.523826599|-0.298214704|0.339770943,-0.0441807397|0.143252224|0.0401351713,0.004986586049199104,0.0015288898721337318,0.0015198774635791779,0.0019053947180509567
21,1.1,-0.24373622258317482,0.07386758178472519,0.27140331268310547,0.49658697843551636,0.07103289663791656,0.35,1,0,0,0,0,,,nan,0,0.5106751918792725,1.6452854871749878,58.86299133300781,0.5670986175537109,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.1531600144171417,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.2702979515499813e-08,valid,0.33768244621982024,0.341218893|0.337682446|0.366290329|0.400164101|0.406665839|0.409938508,0.491218893|0.487682446|0.516290329|0.550164101|0.556665839|0.559938508,0.461218893|0.457682446|0.486290329|0.520164101|0.526665839|0.529938508,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0113915432|-0.0101285324|0.00709990792|0.0592231694|0,-0.0801419826|-0.0935009446|-0.12575768|-0.134004685|-0.139519275|0,1.28473359|1.2458373|1.3292751|1.47375162|1.54636725|1.63975403,0.521617889|-0.291052133|0.341777593,-0.0441807397|0.143252224|0.0401351713,0.005077739246189594,0.0016022827476263046,0.0015042899176478386,0.00193707924336195
22,1.1500000000000001,-0.23981846065264287,0.07757993042469025,0.27214810252189636,0.4913243055343628,0.07458708435297012,0.35,1,0,0,0,0,,,nan,0,0.5357325673103333,2.6516668796539307,35.701194763183594,0.5887396335601807,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.1653863524384626,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.252662075457156e-08,valid,0.33245177330121356,0.337246949|0.332451773|0.359509557|0.393830571|0.402664074|0.406045549,0.487246949|0.482451773|0.509509557|0.543830571|0.552664074|0.556045549,0.457246949|0.452451773|0.479509557|0.513830571|0.522664074|0.526045549,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0102744833|-0.0136748858|-0.002194058|0.0441120668|0,-0.0787408616|-0.0926117662|-0.12519673|-0.133641767|-0.138726834|0,1.27024694|1.22692084|1.29916661|1.43948646|1.51604153|1.6241822,0.51940918|-0.283889562|0.343784243,-0.0441807397|0.143252224|0.0401351713,0.0052326880395412445,0.0016120532527565956,0.0015798360109329224,0.0020065167918801308
23,1.2000000000000002,-0.2400837487068614,0.0750063955783844,0.27302294969558716,0.4862929582595825,0.07185631990432739,0.35,1,0,0,0,0,,,nan,0,0.5370030403137207,1.5717566013336182,34.79591369628906,0.5852285027503967,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.16741787867862942,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.1913107451910765e-08,valid,0.32732396162511734,0.333345721|0.327323962|0.352578959|0.387049234|0.397949414|0.401408543,0.483345721|0.477323962|0.502578959|0.537049234|0.547949414|0.551408543,0.453345721|0.447323962|0.472578959|0.507049234|0.517949414|0.521408543,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00638341823|-0.00700717231|0.00092425277|0.0429175395|0,-0.0773133229|-0.0916765821|-0.124707157|-0.133289389|-0.138067267|0,1.25606956|1.21123585|1.27860151|1.4158318|1.49664793|1.60563417,0.51720047|-0.276726991|0.345790893,-0.0441807397|0.143252224|0.0401351713,0.005134770646691322,0.001591200940310955,0.0015132036060094833,0.0019961846992373466
