step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
65,3.3000000000000003,-0.3632746125584686,0.17661559581756592,0.34555062651634216,0.27053213119506836,0.1659219115972519,0.35,1,0,0,0,0,,,nan,0,0.6739085912704468,1.1869823932647705,3.9435181617736816,0.6874551177024841,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.13588078895450578,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,1.3740675656320755e-08,valid,0.11555391039300253,0.423417813|0.11555391|0.115705332|0.24332107|0.228605934|0.231605934,0.573417813|0.26555391|0.265705332|0.39332107|0.378605934|0.381605934,0.543417813|0.23555391|0.235705332|0.36332107|0.348605934|0.351605934,0|0.15|0.15|0.15|0.15|0.15,0|0.0141392109|0.0222281976|0.0419070108|0.0297376026|0,0.0257401366|-0.0386316853|-0.0578748625|-0.103180769|-0.0727447122|0,1.71941139|0.437723167|0.427174663|0.912010521|0.871416628|0.926423738,0.485363185|0.108274698|0.607640743,0.0726079196|-0.145154759|-0.00199129619,0.005190851166844368,0.0016817804425954819,0.001550150103867054,0.001923995092511177
66,3.35,-0.3528448853532248,0.17793573439121246,0.34224623441696167,0.2692078649997711,0.16730721294879913,0.35,1,0,0,0,0,,,nan,0,0.6665657162666321,1.110129714012146,2.213744640350342,0.6783493757247925,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.12600962030798568,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,1.3003950028822684e-08,valid,0.11396555853221171,0.424749456|0.114387638|0.113965559|0.240272519|0.226478268|0.229478268,0.574749456|0.264387638|0.263965559|0.390272519|0.376478268|0.379478268,0.544749456|0.234387638|0.233965559|0.360272519|0.346478268|0.349478268,0|0.15|0.15|0.15|0.15|0.15,0|0.0155148362|0.0230850335|0.0398536323|0.0319544691|0,0.0275226987|-0.0362721682|-0.0563340881|-0.102241404|-0.0715780178|0,1.72652052|0.436793222|0.422613179|0.898702303|0.866289524|0.917913073,0.488993466|0.101016998|0.607541323,0.0726079196|-0.145154759|-0.00199129619,0.005127159878611565,0.0016305195167660713,0.0015489468351006508,0.0019143549725413322
67,3.4000000000000004,-0.34235699839918,0.17961201071739197,0.33854490518569946,0.26801976561546326,0.16907937824726105,0.35,1,0,0,0,0,,,nan,0,0.6618099808692932,1.1983662843704224,3.2226829528808594,0.6712960004806519,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.11259742773475725,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,1.1837961331329213e-08,valid,0.11234306280328318,0.426169974|0.113408816|0.112343063|0.237162575|0.224515436|0.227515436,0.576169974|0.263408816|0.262343063|0.387162575|0.374515436|0.377515436,0.546169974|0.233408816|0.232343063|0.357162575|0.344515436|0.347515436,0|0.15|0.15|0.15|0.15|0.15,0|0.0158521423|0.0226460796|0.0362447932|0.0330253274|0,0.0292950663|-0.0339226261|-0.0548915544|-0.101425606|-0.0705221402|0,1.73397496|0.435564781|0.417126776|0.883469488|0.86056493|0.910061743,0.492623746|0.0937592983|0.607441902,0.0726079196|-0.145154759|-0.00199129619,0.00515024084597826,0.0015893755480647087,0.001569368876516819,0.0019577452912926674
68,3.45,-0.3307636306008118,0.18119239807128906,0.33441898226737976,0.2669864296913147,0.17074252665042877,0.35,1,0,0,0,0,,,nan,0,0.6615144610404968,1.287375807762146,2.439068078994751,0.6684867739677429,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.09644519233187991,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,1.0332057021522536e-08,valid,0.11076763221443744,0.427678843|0.112565162|0.110767632|0.233907439|0.222654766|0.225654759,0.577678843|0.262565162|0.260767632|0.383907439|0.372654766|0.375654759,0.547678843|0.232565162|0.230767632|0.353907439|0.342654766|0.345654759,0|0.15|0.15|0.15|0.15|0.15,0|0.0165406877|0.0224718169|0.032754913|0.0345433264|0,0.0310566681|-0.0315832814|-0.0535619398|-0.100725897|-0.069566546|0,1.74177204|0.435218054|0.411980406|0.867658771|0.855595845|0.902619036,0.496254027|0.0865015984|0.607342482,0.0726079196|-0.145154759|-0.00199129619,0.005089155398309231,0.0016083233058452606,0.0014668777585029602,0.0019783498719334602
69,3.5,-0.3180155943786708,0.1824960559606552,0.3298487365245819,0.26593637466430664,0.172114297747612,0.35,2,0,0,0,0,,,nan,0,0.6678966283798218,1.3549309968948364,2.062201499938965,0.6727258563041687,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.08059466283359652,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,8.806953571310113e-09,valid,0.10924641247167752,0.42927551|0.11187392|0.109246412|0.230506738|0.22091329|0.223913277,0.57927551|0.26187392|0.259246412|0.380506738|0.37091329|0.373913277,0.54927551|0.23187392|0.229246412|0.350506738|0.34091329|0.343913277,0|0.15|0.15|0.15|0.15|0.15,0|0.0180537216|0.0230635666|0.029852676|0.0369552064|0,0.0328069518|-0.0292636203|-0.0523632947|-0.100156745|-0.0687271351|0,1.74990899|0.436285782|0.407685922|0.851722883|0.85188123|0.895653106,0.499884307|0.0792438984|0.607243061,0.0726079196|-0.145154759|-0.00199129619,0.005196327343583107,0.0015878239646553993,0.001550542190670967,0.0020223520696163177
70,3.5500000000000003,-0.304522759939016,0.1832190304994583,0.3248538076877594,0.2645200788974762,0.1728944331407547,0.35,2,0,0,0,0,,,nan,0,0.6868762969970703,1.2347297668457031,5.2513275146484375,0.6903072595596313,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.06883447387601348,0,1,12,workspace_z_lower,workspace_z_lower,2,0,0,inaccurate_solution,,1.4718044491490723e-17,valid,0.10781077328028463,0.430959644|0.111375502|0.107810773|0.226982726|0.21932949|0.222329471,0.580959644|0.261375502|0.257810773|0.376982726|0.36932949|0.372329471,0.550959644|0.231375502|0.227810773|0.346982726|0.33932949|0.342329471,0|0.15|0.15|0.15|0.15|0.15,0|0.0208657587|0.0251776411|0.0288356623|0.0405585619|0,0.0345454086|-0.0269740523|-0.0513143746|-0.0997373202|-0.0680247768|0,1.75838398|0.439393713|0.40510636|0.837029248|0.849851747|0.889317885,0.503514946|0.0719861984|0.607143641,0.0726079196|-0.145154759|-0.00199129619,0.005199042148888111,0.0015292856842279434,0.001538989134132862,0.0020966120064258575
71,3.6,-0.2944933447111391,0.18396519124507904,0.31963852047920227,0.26324763894081116,0.1736912876367569,0.35,2,0,0,0,0,,,nan,0,0.7093038558959961,0.8108987212181091,12.357243537902832,0.7128267288208008,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07081467107042833,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,7.991709045174027e-09,valid,0.10652948092961614,0.432730394|0.111133106|0.106529481|0.223422718|0.217955821|0.220955821,0.582730394|0.261133106|0.256529481|0.373422718|0.367955821|0.370955821,0.552730394|0.231133106|0.226529481|0.343422718|0.337955821|0.340955821,0|0.15|0.15|0.15|0.15|0.15,0|0.0229400001|0.0268987548|0.0286064534|0.0425414041|0,0.0362715004|-0.0247306591|-0.0504228882|-0.0994788649|-0.0674768802|0,1.76719308|0.442741764|0.40259379|0.82281846|0.846887808|0.883823284,0.507145584|0.0647284985|0.60704422,0.0726079196|-0.145154759|-0.00199129619,0.005237193778157234,0.0016618408262729645,0.0015059318393468857,0.0020345496013760567
72,3.6500000000000004,-0.28876931023843677,0.18498069047927856,0.31441912055015564,0.2620551884174347,0.1747560203075409,0.35,2,0,0,0,0,,,nan,0,0.7239262461662292,0.4364830553531647,11.559623718261719,0.7275444865226746,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07243394051332357,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,8.243328309816516e-09,valid,0.10537617955678122,0.434587126|0.111107559|0.10537618|0.219860387|0.216705695|0.219705695,0.584587126|0.261107559|0.25537618|0.369860387|0.366705695|0.369705695,0.554587126|0.231107559|0.22537618|0.339860387|0.336705695|0.339705695,0|0.15|0.15|0.15|0.15|0.15,0|0.0236110136|0.0275906878|0.028672178|0.0424372874|0,0.0379847421|-0.0225201151|-0.0496435526|-0.0993108919|-0.0670173454|0,1.77633325|0.445521133|0.399451853|0.808802834|0.842242723|0.878822781,0.510776222|0.057470765|0.606944799,0.0726079196|-0.145154759|-0.00199129619,0.005233471281826496,0.001597401686012745,0.001636376604437828,0.001964408904314041
73,3.7,-0.2860448490040383,0.18623074889183044,0.30933207273483276,0.26089558005332947,0.17605675756931305,0.35,2,0,0,0,0,,,nan,0,0.7281434535980225,0.2880684435367584,7.250784397125244,0.732014536857605,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07508983573940858,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,8.593471467624805e-09,valid,0.10429527315308992,0.436529189|0.111226958|0.104295273|0.216308793|0.21547251|0.218472497,0.586529189|0.261226958|0.254295273|0.366308793|0.36547251|0.368472497,0.556529189|0.231226958|0.224295273|0.336308793|0.33547251|0.338472497,0|0.15|0.15|0.15|0.15|0.15,0|0.0234091606|0.0274865776|0.0283899303|0.0411968662|0,0.0396846585|-0.0203220661|-0.0489168682|-0.0991464747|-0.0665670016|0,1.78580142|0.447994927|0.395750802|0.794478628|0.836519905|0.873889987,0.51440686|0.0502130203|0.606845379,0.0726079196|-0.145154759|-0.00199129619,0.005191203206777573,0.001619669608771801,0.001598886214196682,0.0019367542117834091
74,3.75,-0.2844381499742281,0.18756738305091858,0.3044167459011078,0.2597520649433136,0.1774459183216095,0.35,2,0,0,0,0,,,nan,0,0.7271725535392761,0.2745825946331024,5.208054065704346,0.7314412593841553,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07877624413286005,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.048653734638904e-09,valid,0.1032448360266591,0.438555906|0.111446938|0.103244836|0.2127517|0.214200274|0.217200261,0.588555906|0.261446938|0.253244836|0.3627517|0.364200274|0.367200261,0.558555906|0.231446938|0.223244836|0.3327517|0.334200274|0.337200261,0|0.15|0.15|0.15|0.15|0.15,0|0.0230075659|0.0270916658|0.0277193977|0.0399216753|0,0.0413707982|-0.0181160048|-0.0482052576|-0.0989337952|-0.0660771873|0,1.79559442|0.450679315|0.391865752|0.779792404|0.830645585|0.868801044,0.518037498|0.0429552756|0.606745958,0.0726079196|-0.145154759|-0.00199129619,0.005272075533866882,0.0016911225393414497,0.0015716804191470146,0.0019746683537960052
75,3.8000000000000003,-0.28291307855063225,0.18892662227153778,0.29966044425964355,0.2586207389831543,0.17885801196098328,0.35,2,0,0,0,0,,,nan,0,0.7261510491371155,0.26687297224998474,2.8296589851379395,0.7306310534477234,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.08063267463075346,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.29462292811119e-09,valid,0.10220958955754558,0.440666577|0.111757712|0.10220959|0.209172931|0.212889585|0.215889585,0.590666577|0.261757712|0.25220959|0.359172931|0.362889585|0.365889585,0.560666577|0.231757712|0.22220959|0.329172931|0.332889585|0.335889585,0|0.15|0.15|0.15|0.15|0.15,0|0.0227233001|0.0266147165|0.0266056133|0.0389529587|0,0.0430427337|-0.0158928514|-0.0474983427|-0.0986597689|-0.065537993|0,1.80570904|0.453861297|0.387954732|0.764637568|0.824973307|0.863558341,0.521668136|0.035697531|0.606646538,0.0726079196|-0.145154759|-0.00199129619,0.005153089761734009,0.0016457624733448029,0.001442478969693184,0.002027873881161213
76,3.85,-0.2809462431068517,0.19026175141334534,0.29502710700035095,0.2575053572654724,0.18024419248104095,0.35,2,0,0,0,0,,,nan,0,0.727701723575592,0.1604565531015396,2.5707623958587646,0.7320818901062012,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07979751333137906,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.236672852437752e-09,valid,0.10118471755550454,0.442860482|0.112165891|0.101184718|0.205553174|0.211558043|0.214558037,0.592860482|0.262165891|0.251184718|0.355553174|0.361558043|0.364558037,0.562860482|0.232165891|0.221184718|0.325553174|0.331558043|0.334558037,0|0.15|0.15|0.15|0.15|0.15,0|0.0226423204|0.0261993998|0.0253147226|0.0381675575|0,0.04470006|-0.0136505804|-0.0468023452|-0.0983318574|-0.0649571952|0,1.81614199|0.457655304|0.384135925|0.749195563|0.819442536|0.858232149,0.525298774|0.0284397863|0.606547117,0.0726079196|-0.145154759|-0.00199129619,0.0052919574081897736,0.0016837837174534798,0.001569122076034546,0.0020030206069350243
77,3.9000000000000004,-0.2788882681772248,0.19151638448238373,0.2905040681362152,0.2564164996147156,0.18154838681221008,0.35,2,0,0,0,0,,,nan,0,0.7305939793586731,0.11644921451807022,1.4620099067687988,0.7347692847251892,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07804755357635375,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.205351894051202e-09,valid,0.1001723248642993,0.44513688|0.112682515|0.100172325|0.201885673|0.21021645|0.21321645,0.59513688|0.262682515|0.250172325|0.351885673|0.36021645|0.36321645,0.56513688|0.232682515|0.220172325|0.321885673|0.33021645|0.33321645,0|0.15|0.15|0.15|0.15|0.15,0|0.0227594922|0.0260093613|0.0243134863|0.0374598219|0,0.0463423942|-0.0113947344|-0.0461289217|-0.0979630951|-0.0643461922|0,1.82688991|0.462094816|0.380569739|0.733893081|0.813979431|0.852865801,0.528929412|0.0211820416|0.606447697,0.0726079196|-0.145154759|-0.00199129619,0.004998450167477131,0.0015487289056181908,0.0014166384935379028,0.0019981907680630684
78,3.95,-0.2771786191611955,0.19276545941829681,0.2860988676548004,0.25535187125205994,0.182845801115036,0.35,2,0,0,0,0,,,nan,0,0.733464241027832,0.12822876870632172,0.6472041010856628,0.7375410199165344,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07726389175987017,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.275947422877125e-09,valid,0.09918264576322247,0.447495013|0.113318274|0.0991826458|0.198186898|0.20887012|0.21187012,0.597495013|0.263318274|0.249182646|0.348186898|0.35887012|0.36187012,0.567495013|0.233318274|0.219182646|0.318186898|0.32887012|0.33187012,0|0.15|0.15|0.15|0.15|0.15,0|0.0228613658|0.0258054556|0.0233776314|0.0366369922|0,0.0479693753|-0.00913206845|-0.0454811095|-0.0975576626|-0.0637093568|0,1.83794943|0.467002394|0.377054929|0.718567563|0.808408116|0.847480481,0.53256005|0.0139242997|0.606348276,0.0726079196|-0.145154759|-0.00199129619,0.00499128270894289,0.0015637539327144623,0.0014195414260029793,0.0019740136340260506
79,4.0,-0.27592749139866163,0.19408029317855835,0.28182104229927063,0.25429949164390564,0.18420739471912384,0.35,2,0,0,0,0,,,nan,0,0.7355754971504211,0.13619303703308105,0.46199673414230347,0.7396185994148254,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07705146496880107,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.406135334922953e-09,valid,0.09821378337712725,0.449934104|0.11407269|0.0982137834|0.194462086|0.207514679|0.210514679,0.599934104|0.26407269|0.248213783|0.344462086|0.357514679|0.360514679,0.569934104|0.23407269|0.218213783|0.314462086|0.327514679|0.330514679,0|0.15|0.15|0.15|0.15|0.15,0|0.0228263285|0.0253964846|0.0222479128|0.0356151372|0,0.0495806642|-0.00686397769|-0.0448556557|-0.0971112057|-0.0630428744|0,1.84931708|0.472253112|0.373395962|0.702985053|0.802630979|0.842058717,0.536190689|0.00666656531|0.606248856,0.0726079196|-0.145154759|-0.00199129619,0.005217886529862881,0.0016738343983888626,0.001547032967209816,0.00196019746363163
80,4.05,-0.2752890530679008,0.19552069902420044,0.2776848077774048,0.25324100255966187,0.1856931746006012,0.35,2,0,0,0,0,,,nan,0,0.736811637878418,0.16942539811134338,0.8857892751693726,0.7408432960510254,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.0770082698435292,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.549509005714503e-09,valid,0.09725433777096351,0.452453361|0.11493918|0.0972543378|0.190703735|0.206141877|0.209141877,0.602453361|0.26493918|0.247254338|0.340703735|0.356141877|0.359141877,0.572453361|0.23493918|0.217254338|0.310703735|0.326141877|0.329141877,0|0.15|0.15|0.15|0.15|0.15,0|0.0225230299|0.0246564126|0.0208542764|0.0342446467|0,0.0511759476|-0.00458872364|-0.0442483402|-0.0966171576|-0.0623405018|0,1.86098939|0.477691027|0.369425423|0.687052058|0.796471653|0.836567508,0.539821327|-0.000591173593|0.606149435,0.0726079196|-0.145154759|-0.00199129619,0.005122351460158825,0.0015614945441484451,0.0015292298048734665,0.001996941864490509
81,4.1000000000000005,-0.27479703599869143,0.1969635784626007,0.2736860513687134,0.25217923521995544,0.18718023598194122,0.35,2,0,0,0,0,,,nan,0,0.738166868686676,0.17214716970920563,0.350694477558136,0.7421723008155823,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07683199610002234,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.676013021744402e-09,valid,0.09628712317092228,0.455051977|0.115904705|0.0962871232|0.18690165|0.204736457|0.207736457,0.605051977|0.265904705|0.246287123|0.33690165|0.354736457|0.357736457,0.575051977|0.235904705|0.216287123|0.30690165|0.324736457|0.327736457,0|0.15|0.15|0.15|0.15|0.15,0|0.022314993|0.0239846712|0.0195413875|0.0329537256|0,0.0527549311|-0.00230265411|-0.0436506491|-0.0960640181|-0.0615913801|0,1.87296284|0.48363116|0.365482515|0.671083968|0.790308175|0.830945829,0.543451965|-0.00784891192|0.606050014,0.0726079196|-0.145154759|-0.00199129619,0.0050364891067147255,0.0015764441341161728,0.001443052664399147,0.001982269808650017
82,4.15,-0.2749253017664046,0.198622465133667,0.26983460783958435,0.25108611583709717,0.18888220191001892,0.35,2,0,0,0,0,,,nan,0,0.7389994263648987,0.2718268036842346,2.40509295463562,0.7430581450462341,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.0773935208603517,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.883617829546665e-09,valid,0.09531505078019611,0.457729128|0.116974554|0.0953150508|0.183062769|0.203304693|0.206304693,0.607729128|0.266974554|0.245315051|0.333062769|0.353304693|0.356304693,0.577729128|0.236974554|0.215315051|0.303062769|0.323304693|0.326304693,0|0.15|0.15|0.15|0.15|0.15,0|0.0216953746|0.022783144|0.0177495017|0.0313170647|0,0.0543173427|-8.39738035e-06|-0.0430621515|-0.0954519863|-0.0607971587|0,1.88523385|0.489585192|0.360981196|0.65454859|0.783738679|0.825218773,0.547082603|-0.0151066454|0.605950594,0.0726079196|-0.145154759|-0.00199129619,0.005090760998427868,0.0015643015503883362,0.0015052007511258125,0.001986110582947731
83,4.2,-0.27552968376766446,0.20046751201152802,0.2661343812942505,0.24994365870952606,0.19076938927173615,0.35,2,0,0,0,0,,,nan,0,0.7401880621910095,0.3351381719112396,1.3919051885604858,0.7442314028739929,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07731701299112993,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.994357326004004e-09,valid,0.09431154026210595,0.460483981|0.118088811|0.0943115403|0.179166681|0.201831844|0.204831824,0.610483981|0.268088811|0.24431154|0.329166681|0.351831844|0.354831824,0.580483981|0.238088811|0.21431154|0.299166681|0.321831844|0.324831824,0|0.115241676|0.15|0.15|0.15|0.15,0|0.0215288393|0.0212417784|0.0156324717|0.0294962359|0,0.0558629357|-3.66130095e-18|-0.0424720098|-0.0947662321|-0.0599468892|0,1.89779886|0.493884082|0.35601593|0.637532962|0.776876723|0.819327298,0.550713241|-0.0223643892|0.605851173,0.0726079196|-0.145154759|-0.00199129619,0.00599297322332859,0.0018230080604553223,0.00157211534678936,0.002538560889661312
84,4.25,-0.2766284283822512,0.20249435305595398,0.262590616941452,0.2487376183271408,0.19283954799175262,0.35,2,0,0,0,0,,,nan,0,0.7420932650566101,0.37642350792884827,1.5030593872070312,0.7458500266075134,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07461937365689442,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.766766395527364e-09,valid,0.09325972517108763,0.463315688|0.119194529|0.0932597252|0.175201078|0.200311738|0.203311724,0.613315688|0.269194529|0.243259725|0.325201078|0.350311738|0.353311724,0.583315688|0.239194529|0.213259725|0.295201078|0.320311738|0.323311724,0|0.0798603881|0.15|0.15|0.15|0.15,0|0.0210455339|0.0194351802|0.013431194|0.0272556747|0,0.0573914809|2.62024183e-18|-0.0418718372|-0.0939966811|-0.0590337093|0,1.91065423|0.497823651|0.350602244|0.620238824|0.769468916|0.813246896,0.554343879|-0.0296221338|0.605751753,0.0726079196|-0.145154759|-0.00199129619,0.005195770412683487,0.0016228929162025452,0.0014968747273087502,0.0020423009991645813
85,4.3,-0.27787443288534297,0.20458054542541504,0.2591969072818756,0.24747420847415924,0.19497239589691162,0.35,2,0,0,0,0,,,nan,0,0.7447389364242554,0.3819403648376465,0.5734955668449402,0.7481420636177063,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.07114370933243828,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.429002391803804e-09,valid,0.09214750366941407,0.466223392|0.120275908|0.0921475037|0.171166501|0.198727046|0.201727041,0.616223392|0.270275908|0.242147504|0.321166501|0.348727046|0.351727041,0.586223392|0.240275908|0.212147504|0.291166501|0.318727046|0.321727041,0|0.0439177862|0.15|0.15|0.15|0.15,0|0.0206039968|0.0177349325|0.011416234|0.0250081294|0,0.0589027715|-3.40362902e-19|-0.04124706|-0.0931276361|-0.0580441319|0,1.92379634|0.501707628|0.345077887|0.602954602|0.761872183|0.806908162,0.557974517|-0.0368798785|0.605652332,0.0726079196|-0.145154759|-0.00199129619,0.005062149837613106,0.0015407782047986984,0.0014893338084220886,0.0020000115036964417
86,4.3500000000000005,-0.2790116874573858,0.2066616266965866,0.2559374272823334,0.246167853474617,0.19710466265678406,0.35,2,0,0,0,0,,,nan,0,0.7484633922576904,0.357314795255661,0.6897044777870178,0.7515194416046143,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.06758650794102995,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.070535868520475e-09,valid,0.09098195590546318,0.469206226|0.121335217|0.0909819559|0.167077844|0.197081609|0.200081609,0.619206226|0.271335217|0.240981956|0.317077844|0.347081609|0.350081609,0.589206226|0.241335217|0.210981956|0.287077844|0.317081609|0.320081609,0|0.00742824859|0.15|0.15|0.15|0.15,0|0.0204091422|0.0162917171|0.00962921384|0.0230160756|0,0.0603966223|-2.7393304e-18|-0.040591528|-0.0921547637|-0.0569761755|0,1.93722153|0.50575001|0.339628013|0.585785826|0.754366336|0.800326436,0.561605155|-0.0441376232|0.605552912,0.0726079196|-0.145154759|-0.00199129619,0.005113275721669197,0.0015873424708843231,0.001464766450226307,0.0020295921713113785
87,4.4,-0.28016881666128485,0.2088117152452469,0.25280022621154785,0.244819775223732,0.19931147992610931,0.35,2,0,0,0,0,,,nan,0,0.7530134916305542,0.328815221786499,0.8533599972724915,0.7556648850440979,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.06314332505208793,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,8.591629575426148e-09,valid,0.08977736903690212,0.472263313|0.122413351|0.089777369|0.162951444|0.195392105|0.1983921,0.622263313|0.272413351|0.239777369|0.312951444|0.345392105|0.3483921,0.592263313|0.242413351|0.209777369|0.282951444|0.315392105|0.3183921,0|0|0.15|0.15|0.15|0.15,0|0.0197477223|0.0148467438|0.00783317768|0.0209926237|0,0.0618728685|0.00193468849|-0.0399069143|-0.0910820084|-0.0558366611|0,1.95092612|0.511335814|0.334049306|0.568556945|0.746724384|0.793568399,0.565235794|-0.0513953678|0.605453491,0.0726079196|-0.145154759|-0.00199129619,0.004928220063447952,0.0015434958040714264,0.0014491928741335869,0.0019021714106202126
88,4.45,-0.2813315782422714,0.21097394824028015,0.2497764378786087,0.2434389740228653,0.20153743028640747,0.35,2,0,0,0,0,,,nan,0,0.7579813599586487,0.30466631054878235,0.5757977366447449,0.7602643966674805,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.058792287528470495,0,1,12,workspace_z_lower,workspace_z_lower,2,0,0,inaccurate_solution,,0.0,valid,0.08853538518785062,0.475393769|0.123572422|0.0885353852|0.158792309|0.193660883|0.196660883,0.625393769|0.273572422|0.238535385|0.308792309|0.343660883|0.346660883,0.595393769|0.243572422|0.208535385|0.278792309|0.313660883|0.316660883,0|0|0.15|0.15|0.15|0.15,0|0.0191359478|0.0135501186|0.00618362402|0.019078025|0,0.0633313654|0.00437487566|-0.0391899622|-0.0899061079|-0.0546243846|0,1.96490644|0.517800509|0.328501697|0.551446753|0.739097171|0.78664353,0.568866432|-0.0586531125|0.605354071,0.0726079196|-0.145154759|-0.00199129619,0.00518475566059351,0.00147959403693676,0.001504458487033844,0.0021647056564688683
89,4.5,-0.2826455591395677,0.21328960359096527,0.2468579262495041,0.24201275408267975,0.2039252370595932,0.35,2,0,0,0,0,,,nan,0,0.7642913460731506,0.33901870250701904,1.0163382291793823,0.7662788033485413,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.05508994570358339,0,1,12,workspace_z_lower,workspace_z_lower,2,0,0,inaccurate_solution,,0.0,valid,0.08726528377386464,0.478596702|0.124824154|0.0872652838|0.154612969|0.191896793|0.194896793,0.628596702|0.274824154|0.237265284|0.304612969|0.341896793|0.344896793,0.598596702|0.244824154|0.207265284|0.274612969|0.311896793|0.314896793,0|0|0.15|0.15|0.15|0.15,0|0.0183749154|0.0119828633|0.00425492076|0.017040269|0,0.0647719848|0.00682954299|-0.0384390558|-0.088626383|-0.0533411035|0,1.97915879|0.524501075|0.322604943|0.534080412|0.731286336|0.77958717,0.57249707|-0.0659108385|0.60525465,0.0726079196|-0.145154759|-0.00199129619,0.005278333090245724,0.001675398088991642,0.001456480473279953,0.0021103499457240105
