step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.0206800887793026,0.7160624265670776,0.39026764035224915,0.1876038908958435,0.60243159532547,0.35,4,0,0,0,0,,,nan,0,0.0,0.0,0.0,0.4345772862434387,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.43457729228422215,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,0.010157300323719337,0.297698372|0.269570103|0.111730307|0.0744315189|0.0101573003|0.0131573003,0.447698372|0.419570103|0.261730307|0.224431519|0.1601573|0.1631573,0.417698372|0.389570103|0.231730307|0.194431519|0.1301573|0.1331573,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.146379077|-0.166041352|-0.212755005|-0.252318206|-0.263536215|0,1.04441441|0.91223906|0.234166222|0.0454078696|-0.222907014|0.0526292013,0.420927078|0.433621854|0.212244228,0.106185935|-0.351748437|0.00661098678,0.004198049195110798,0.001200016587972641,0.0011640293523669243,0.0018050353974103928
1,0.1,-1.070687670490118,0.7660700082778931,0.39026764035224915,0.17362019419670105,0.6451199054718018,0.35,4,0,0,0,0,,,nan,0,0.0,0.0,0.0,0.43898919224739075,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.43898917510573104,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.0027043828497671785,0.290622038|0.261515257|0.101393168|0.0620884414|-0.00270438285|0.00029561715,0.440622038|0.411515257|0.251393168|0.212088441|0.147295617|0.150295617,0.410622038|0.381515257|0.221393168|0.182088441|0.117295617|0.120295617,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.136617688|-0.156079699|-0.200561332|-0.24119605|-0.250617086|0,1.02587046|0.88998133|0.205011338|0.00715771616|-0.261434617|0.0011824686,0.426236421|0.41603443|0.212574854,0.106185935|-0.351748437|0.00661098678,0.004181023687124252,0.0012547941878437996,0.0011622635647654533,0.001724405214190483
2,0.15000000000000002,-1.1220720002859554,0.8174543380737305,0.39026764035224915,0.16015711426734924,0.6906920671463013,0.35,4,0,0,0,0,,,nan,0,0.0,0.0,0.0,0.4509355425834656,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.4509355271938192,1,0,12,,predictive_link_5,0,0,0,,,0.047484507363347306,valid,-0.014871126840836829,0.284042497|0.253969505|0.0916910761|0.0503334311|-0.0148711268|-0.0118711268,0.434042497|0.403969505|0.241691076|0.200333431|0.135128873|0.138128873,0.404042497|0.373969505|0.211691076|0.170333431|0.105128873|0.108128873,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.126508878|-0.145678196|-0.18734559|-0.228774119|-0.235692913|0,1.00966111|0.870199826|0.179418715|-0.0274403945|-0.295177421|-0.0474845074,0.431545764|0.398447007|0.212905481,0.106185935|-0.351748437|0.00661098678,0.0028176866471767426,0.0012733656913042068,0.0011526858434081078,0.00036299973726272583
3,0.2,-1.1452651808470211,0.8406475186347961,0.39026764035224915,0.14729541540145874,0.7389239072799683,0.35,4,0,0,0,0,,,nan,0,0.0,0.0,0.0,0.47246789932250977,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.47246790418637935,1,0,12,,predictive_link_5,0,0,0,,,0.09294309456726635,valid,-0.02623577364181659,0.277976865|0.246954718|0.0826761506|0.0392346609|-0.0262357736|-0.0232357736,0.427976865|0.396954718|0.232676151|0.189234661|0.123764226|0.126764226,0.397976865|0.366954718|0.202676151|0.159234661|0.0937642264|0.0967642264,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.116063507|-0.134842497|-0.173069452|-0.214925596|-0.218486998|0,0.995843953|0.852976373|0.15763515|-0.0579869528|-0.323430092|-0.0929430946,0.436855108|0.380859584|0.213236108,0.106185935|-0.351748437|0.00661098678,0.0027381656691432,0.0011826315894722939,0.0011559631675481796,0.00037147756665945053
4,0.25,-1.1533070991247616,0.8486894369125366,0.39026764035224915,0.1351286619901657,0.789465069770813,0.35,4,0,0,0,0,,,nan,0,0.0,0.0,0.0,0.4929596185684204,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.4929596247526292,1,0,12,,predictive_link_5,0,0,0,,,0.1347098421312235,valid,-0.03667746053280588,0.272441622|0.240492362|0.0744020448|0.0288664948|-0.0366774605|-0.0336774605,0.422441622|0.390492362|0.224402045|0.178866495|0.113322539|0.116322539,0.392441622|0.360492362|0.194402045|0.148866495|0.0833225395|0.0863225395,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.105296105|-0.123583112|-0.15771066|-0.199531096|-0.198732274|0,0.984470382|0.838386336|0.139897519|-0.0840651172|-0.345442116|-0.134709842,0.442164451|0.36327216|0.213566735,0.106185935|-0.351748437|0.00661098678,0.0027062632143497467,0.0012050876393914223,0.0011214911937713623,0.00035234447568655014
5,0.30000000000000004,-1.161918539783331,0.857300877571106,0.39026764035224915,0.1237640306353569,0.841860830783844,0.35,4,0,0,0,0,,,nan,0,0.0,0.0,0.0,0.5131208896636963,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.5131208885139985,1,0,12,,predictive_link_5,0,0,0,,,0.17225149579931687,valid,-0.04606287394982919,0.267452426|0.234603251|0.0669230196|0.019308875|-0.0460628739|-0.0430628739,0.417452426|0.384603251|0.21692302|0.169308875|0.103937126|0.106937126,0.387452426|0.354603251|0.18692302|0.139308875|0.0739371261|0.0769371261,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.0942250014|-0.111915814|-0.141268018|-0.182488823|-0.176204422|0,0.975584704|0.826497191|0.126424061|-0.105253322|-0.360455918|-0.172251496,0.447473794|0.345684737|0.213897362,0.106185935|-0.351748437|0.00661098678,0.002694644033908844,0.0012147314846515656,0.0011182697489857674,0.00033453386276960373
6,0.35000000000000003,-4.161398370048376,3.856780707836151,0.39026764035224915,0.11332232505083084,0.8567807078361511,0.35,4,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.5350229740142822,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.5350229940568701,1,0,12,,predictive_link_5,0,0,0,,,0.20499798086880539,valid,-0.05424949521720132,0.263023926|0.229307271|0.0602927649|0.010646128|-0.0542494952|-0.0512494952,0.413023926|0.379307271|0.210292765|0.160646128|0.0957505048|0.0987505048,0.383023926|0.349307271|0.180292765|0.130646128|0.0657505048|0.0687505048,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.0828723761|-0.0998619504|-0.123766376|-0.163727603|-0.150768349|0,0.969223326|0.817367134|0.117404684|-0.121143091|-0.36776633|-0.204997981,0.452783138|0.328097314|0.214227989,0.106185935|-0.351748437|0.00661098678,0.0028166137635707855,0.0011940402910113335,0.0012229569256305695,0.0003724396228790283
7,0.4,-4.154961843273016,3.850344181060791,0.39026764035224915,0.10393690317869186,0.8503441214561462,0.35,4,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.5502124428749084,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.5502124317412419,1,0,12,,predictive_link_5,0,0,0,,,0.23236580918956828,valid,-0.061091452297392074,0.259169562|0.224623096|0.0545629828|0.00296505589|-0.0610914523|-0.0580914523,0.409169562|0.374623096|0.204562983|0.152965056|0.0889085477|0.0919085477,0.379169562|0.344623096|0.174562983|0.122965056|0.0589085477|0.0619085477,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.0712642111|-0.0874486197|-0.10526104|-0.143222286|-0.12243492|0,0.965414035|0.811043766|0.112990892|-0.131362062|-0.366800729|-0.232365809,0.458092481|0.31050989|0.214558616,0.106185935|-0.351748437|0.00661098678,0.0026707304641604424,0.0011912975460290909,0.0011075269430875778,0.00034440308809280396
8,0.45,-4.147694368144842,3.843076705932617,0.39026764035224915,0.09575027972459793,0.8430767059326172,0.35,4,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.556758463382721,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.5567584770182061,1,0,12,,predictive_link_5,0,0,0,,,0.2537930875519664,valid,-0.0664482718879916,0.255901385|0.220567903|0.0497817797|-0.00364777358|-0.0664482719|-0.0634482719,0.405901385|0.370567903|0.19978178|0.146352226|0.0835517281|0.0865517281,0.375901385|0.340567903|0.16978178|0.116352226|0.0535517281|0.0565517281,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.0594301366|-0.0747086836|-0.0858409296|-0.121010088|-0.0914178933|0,0.964175404|0.807562928|0.113286189|-0.135601182|-0.357210981|-0.253793088,0.463401824|0.292922467|0.214889243,0.106185935|-0.351748437|0.00661098678,0.002711148001253605,0.001216718927025795,0.001126376911997795,0.00034091249108314514
9,0.5,-4.139599103710028,3.8349814414978027,0.39026764035224915,0.08890833705663681,0.8349814414978027,0.35,4,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.5546337962150574,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.5546337804400675,1,0,12,,predictive_link_5,0,0,0,,,0.2687845041764789,valid,-0.0701961260441197,0.25322988|0.217157082|0.0459919457|-0.00910952903|-0.070196126|-0.067196126,0.40322988|0.367157082|0.195991946|0.140890471|0.079803874|0.082803874,0.37322988|0.337157082|0.165991946|0.110890471|0.049803874|0.052803874,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.047403167|-0.0616805955|-0.06562976|-0.097205432|-0.0581732756|0,0.965516353|0.806947732|0.118338023|-0.133643548|-0.33895778|-0.268784504,0.468711168|0.275335044|0.21521987,0.106185935|-0.351748437|0.00661098678,0.0026613660156726837,0.0011775977909564972,0.0011123856529593468,0.00034319330006837845
10,0.55,-4.130737085124823,3.8261194229125977,0.39026764035224915,0.08355150371789932,0.8261194229125977,0.35,4,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.5480471253395081,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.5480471410296701,1,0,12,,predictive_link_5,0,0,0,,,0.27696062905131236,valid,-0.07224015726282809,0.251163802|0.21440397|0.043229239|-0.0133452528|-0.0722401573|-0.0692401573,0.401163802|0.36440397|0.193229239|0.136654747|0.0777598427|0.0807598427,0.371163802|0.33440397|0.163229239|0.106654747|0.0477598427|0.0507598427,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.0352193252|-0.0484080268|-0.0447846243|-0.0720098943|-0.0233996884|0,0.969435881|0.809207854|0.128132332|-0.125390905|-0.312360317|-0.276960629,0.474020511|0.25774762|0.215550497,0.106185935|-0.351748437|0.00661098678,0.0028097964823246002,0.001269560307264328,0.0011496245861053467,0.0003608912229537964
11,0.6000000000000001,-4.121238608142706,3.816620945930481,0.39026764035224915,0.07980365306138992,0.816620945930481,0.35,4,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.5472394824028015,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.5472394750016643,1,0,12,,predictive_link_5,0,0,0,,,0.2785093667111527,valid,-0.07262734167778814,0.249710039|0.212319602|0.0415208135|-0.0162922955|-0.0726273417|-0.0696273417,0.399710039|0.362319602|0.191520813|0.133707705|0.0773726583|0.0803726583,0.369710039|0.332319602|0.161520813|0.103707705|0.0473726583|0.0503726583,0.15|0.15|0.15|0.15|0.133053263|0.133053263,0|0|0|0|0|0,-0.0229171626|-0.0349392882|-0.0234916175|-0.0457135808|3.48357295e-17|0,0.975922994|0.814339118|0.142591636|-0.110882763|-0.290509367|-0.278509367,0.479329854|0.240160197|0.215881124,0.106185935|-0.351748437|0.00661098678,0.002988130785524845,0.0013156179338693619,0.0012556565925478935,0.00038792751729488373
12,0.65,-4.11130328871903,3.8066856265068054,0.39026764035224915,0.07775963097810745,0.8066856265068054,0.35,4,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.5473476648330688,1.0,nan,0,0,0,0,0.010157300323719337,0.0,safe_stop_infeasible,0.5473476939158449,1,0,12,,predictive_link_5,0,0,0,,,0.27850965907214176,valid,-0.07262741476803544,0.248873503|0.210912495|0.0408839396|-0.0179045436|-0.0726274148|-0.0696274148,0.398873503|0.360912495|0.19088394|0.132095456|0.0773725852|0.0803725852,0.368873503|0.330912495|0.16088394|0.102095456|0.0473725852|0.0503725852,0.15|0.15|0.15|0.15|0.0830532183|0.0830532183,0|0|0|0|0|0,-0.0105371864|-0.0213265548|-0.00195855053|-0.0186851178|3.96414563e-18|0,0.984956825|0.822323424|0.161577208|-0.0903032923|-0.290509659|-0.278509659,0.484639198|0.222572774|0.216211751,0.106185935|-0.351748437|0.00661098678,0.002796555869281292,0.0012428220361471176,0.001155652105808258,0.0003696102648973465
