step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.20533957309231596,0.16059044003486633,0.28192174434661865,0.5204240083694458,0.1556554138660431,0.35,3,0,0,0,0,,,nan,0,0.4469873905181885,8.93974781036377,178.79495239257812,0.4866209328174591,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,0.04409772010512627,0,0,12,joint_1_acceleration_lower|joint_4_acceleration_lower,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3457589656862665,0.527436567|0.449495759|0.36629196|0.345758966|0.347758966|0.379382842,0.677436567|0.599495759|0.51629196|0.495758966|0.497758966|0.529382842,0.647436567|0.569495759|0.48629196|0.465758966|0.467758966|0.499382842,0.15|0.15|0.15|0.15|0.15|0.15,0|0.049479496|0.0392141406|0.0151089034|0.0151089034|0,-0.202379338|-0.224700284|-0.244289403|-0.240060564|-0.240060564|0,1.90736693|1.62276225|1.26009258|1.1580842|1.1660842|1.51753137,0.626148105|-0.557139814|0.248352617,-0.0704073235|0.244673222|0.0259681251,0.004722411744296551,0.0014374684542417526,0.0013458644971251488,0.0019062124192714691
11,0.6000000000000001,-0.22255571713988168,0.08994203060865402,0.17143407464027405,0.5229296684265137,0.08737597614526749,0.35,4,0,0,0,0,,,nan,0,0.7322500348091125,2.9166600704193115,51.93659591674805,0.7322500348091125,1.0,nan,0,0,0,0,0.3457589656862665,0.0,passthrough,6.037007970741427e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.33680260140794915,0.421326957|0.405032552|0.380746906|0.369987175|0.336802601|0.339802596,0.571326957|0.555032552|0.530746906|0.519987175|0.486802601|0.489802596,0.541326957|0.525032552|0.500746906|0.489987175|0.456802601|0.459802596,0.15|0.15|0.15|0.15|0.15|0.15,0|0.112568304|0.307164513|0.354975906|0.295646565|0,-0.182068753|-0.196570024|-0.205127968|-0.191744575|-0.209809603|0,1.50323907|1.53612849|1.62502417|1.64318003|1.43304737|1.35921039,0.587422729|-0.422568738|0.262636393,-0.0704073235|0.244673222|0.0259681251,0.00406061764806509,0.0011807959526777267,0.0011428659781813622,0.0017082476988434792
12,0.65,-0.29819894803050917,0.09081695973873138,0.17932088673114777,0.5291405916213989,0.08808306604623795,0.35,4,0,0,0,0,,,nan,0,0.6715114712715149,3.3277764320373535,54.359397888183594,0.6715114712715149,1.0,nan,0,0,0,0,0.3457589656862665,0.0,passthrough,6.099212861241985e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3417717810198666,0.412280588|0.400720838|0.386148093|0.378725375|0.341771781|0.344771781,0.562280588|0.550720838|0.536148093|0.528725375|0.491771781|0.494771781,0.532280588|0.520720838|0.506148093|0.498725375|0.461771781|0.464771781,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0935553726|0.304429822|0.371646624|0.332287057|0,-0.179767269|-0.193420128|-0.201337612|-0.186961259|-0.20494748|0,1.46935508|1.5030186|1.64768458|1.69958686|1.4944267|1.37908712,0.58390224|-0.410335004|0.26393494,-0.0704073235|0.244673222|0.0259681251,0.004042894579470158,0.0011670580133795738,0.001153840683400631,0.0016955472528934479
13,0.7000000000000001,-0.34280765406237707,0.09170834720134735,0.18923352658748627,0.5359126925468445,0.08880031853914261,0.35,4,0,0,0,0,,,nan,0,0.5812100768089294,3.2452027797698975,67.96819305419922,0.5812100768089294,1.0,nan,0,0,0,0,0.3457589656862665,0.0,passthrough,4.4635052487439885e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3486212092301534,0.403351516|0.395642656|0.39144358|0.38834369|0.348621209|0.351621209,0.553351516|0.545642656|0.54144358|0.53834369|0.498621209|0.501621209,0.523351516|0.515642656|0.51144358|0.50834369|0.468621209|0.471621209,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0751932935|0.288085017|0.367611541|0.341059001|0,-0.177376351|-0.19028774|-0.19793507|-0.182715414|-0.200507332|0,1.43602971|1.46747618|1.65592427|1.73827089|1.53503651|1.40648484,0.580381751|-0.39810127|0.265233487,-0.0704073235|0.244673222|0.0259681251,0.0039997706189751625,0.0011611804366111755,0.001137961633503437,0.0016738446429371834
14,0.75,-0.30702231664822155,0.09261322021484375,0.19672952592372894,0.5383068919181824,0.08952520787715912,0.35,4,0,0,0,0,,,nan,0,0.4270721673965454,4.556419372558594,71.77186584472656,0.4270721673965454,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,7.745097740023835e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3559514452889808,0.394544297|0.389838273|0.395965864|0.397807295|0.355951445|0.358951403,0.544544297|0.539838273|0.545965864|0.547807295|0.505951445|0.508951403,0.514544297|0.509838273|0.515965864|0.517807295|0.475951445|0.478951403,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0557591567|0.21217591|0.264337881|0.247395631|0,-0.174892589|-0.187179283|-0.194878194|-0.179089149|-0.196639643|0,1.4032846|1.42793296|1.60116117|1.67647791|1.47456177|1.43580561,0.576861262|-0.385867536|0.266532034,-0.0704073235|0.244673222|0.0259681251,0.003909098915755749,0.001171034760773182,0.0011218469589948654,0.0015864996239542961
15,0.8,-0.24643338317628177,0.09352803230285645,0.20065194368362427,0.5345366597175598,0.09025468677282333,0.35,4,0,0,0,0,,,nan,0,0.24689248204231262,4.218324661254883,81.48234558105469,0.24689248204231262,1.0,nan,0,0,0,0,0.3457589656862665,0.0,passthrough,2.6908161380252636e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.35880186628258925,0.38586366|0.383307121|0.397008973|0.402354545|0.358801866|0.361801866,0.53586366|0.533307121|0.547008973|0.552354545|0.508801866|0.511801866,0.50586366|0.503307121|0.517008973|0.522354545|0.478801866|0.481801866,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0268915956|0.0987348458|0.119592323|0.115113329|0,-0.172312518|-0.18413396|-0.192084886|-0.176015824|-0.193466812|0,1.37114212|1.37598612|1.49468585|1.55299468|1.35685398|1.44720747,0.573340774|-0.373633802|0.26783058,-0.0704073235|0.244673222|0.0259681251,0.004033338278532028,0.0011654887348413467,0.001123298890888691,0.0017171548679471016
16,0.8500000000000001,-0.21043553479711521,0.09444857388734818,0.20240066945552826,0.5268877744674683,0.0909852460026741,0.35,4,0,0,0,0,,,nan,0,0.25211724638938904,5.077238082885742,96.08182525634766,0.27181559801101685,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,0.047482262592898894,0,0,12,joint_5_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.35543181665589085,0.377314509|0.375619899|0.392833929|0.400105988|0.355431817|0.358431809,0.527314509|0.525619899|0.542833929|0.550105988|0.505431817|0.508431809,0.497314509|0.495619899|0.512833929|0.520105988|0.475431817|0.478431809,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0148542465|0.0374590336|0.0422943131|0.0423558508|0,-0.169632625|-0.181339269|-0.189508513|-0.173076213|-0.190654882|0,1.33962541|1.33599457|1.41928624|1.46964205|1.27342824|1.43372724,0.569820285|-0.361400068|0.269129127,-0.0704073235|0.244673222|0.0259681251,0.004503925330936909,0.0014213845133781433,0.0012535108253359795,0.001796141266822815
17,0.9,-0.22722209358459736,0.09536996483802795,0.2049485445022583,0.5214014053344727,0.09171280264854431,0.35,4,0,0,0,0,,,nan,0,0.36804619431495667,4.452601432800293,99.07013702392578,0.36804574728012085,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,6.447042390235641e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.34819777740288793,0.368901923|0.367381543|0.38538331|0.393755887|0.348197777|0.351197777,0.518901923|0.517381543|0.53538331|0.543755887|0.498197777|0.501197777,0.488901923|0.487381543|0.50538331|0.513755887|0.468197777|0.471197777,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0248359313|0.0735155407|0.0839512145|0.0840883159|0,-0.166849372|-0.178655114|-0.186943944|-0.169908889|-0.187718447|0,1.30875832|1.31570699|1.42810484|1.48906587|1.28916098|1.40479111,0.566299796|-0.349166334|0.270427674,-0.0704073235|0.244673222|0.0259681251,0.004108712077140808,0.0012123649939894676,0.001126074232161045,0.00173982884734869
18,0.9500000000000001,-0.20096156526482917,0.09628655016422272,0.20588646829128265,0.5155925154685974,0.0924326628446579,0.35,4,0,0,0,0,,,nan,0,0.34517383575439453,5.489909648895264,138.6632537841797,0.34517374634742737,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,1.5223131505777502e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.34308685242285564,0.360631159|0.359750764|0.379773706|0.389525622|0.343086852|0.346086852,0.510631159|0.509750764|0.529773706|0.539525622|0.493086852|0.496086852,0.480631159|0.479750764|0.499773706|0.509525622|0.463086852|0.466086852,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0288493625|0.0785386637|0.0693528568|0.073381958|0,-0.163959204|-0.175701375|-0.184405624|-0.167108114|-0.185067738|0,1.27856543|1.29215104|1.41322786|1.46034723|1.26066163|1.38434741,0.562779307|-0.3369326|0.271726221,-0.0704073235|0.244673222|0.0259681251,0.004276098683476448,0.0012105610221624374,0.0013221725821495056,0.0017137834802269936
19,1.0,-0.19569516598269532,0.09719182550907135,0.20650488138198853,0.5095357894897461,0.09313944727182388,0.35,4,0,0,0,0,,,nan,0,0.3784463405609131,4.56439733505249,120.96461486816406,0.3784463405609131,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,5.8446672697326996e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3375196664587362,0.35250765|0.352464427|0.374519994|0.384657569|0.337519666|0.340519666,0.50250765|0.502464427|0.524519994|0.534657569|0.487519666|0.490519666,0.47250765|0.472464427|0.494519994|0.504657569|0.457519666|0.460519666,0.15|0.15|0.15|0.15|0.15|0.15,0|0.028379469|0.0689594789|0.0514065954|0.0661306321|0,-0.160958572|-0.172537696|-0.182110731|-0.165151236|-0.183346575|0,1.24907203|1.26569948|1.38492872|1.42488564|1.23286272|1.36207867,0.559258819|-0.324698865|0.273024768,-0.0704073235|0.244673222|0.0259681251,0.004432789981365204,0.0013636434450745583,0.0012428909540176392,0.001795903779566288
20,1.05,-0.24903280680254997,0.09807842969894409,0.2098337858915329,0.5052674412727356,0.09382705390453339,0.35,4,0,0,0,0,,,nan,0,0.3719899654388428,5.453127861022949,132.16024780273438,0.3719896674156189,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,4.4742845718488865e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.33166236617295186,0.34453701|0.345315442|0.368894499|0.378979122|0.331662366|0.334662358,0.49453701|0.495315442|0.518894499|0.528979122|0.481662366|0.484662358,0.46453701|0.465315442|0.488894499|0.498979122|0.451662366|0.454662358,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0223603951|0.0732914818|0.0850820647|0.102333371|0,-0.157843954|-0.169238535|-0.179850614|-0.1633771|-0.181917036|0,1.22030408|1.23438363|1.36901886|1.43762145|1.2470658|1.33864943,0.55573833|-0.312465131|0.274323314,-0.0704073235|0.244673222|0.0259681251,0.004262182861566544,0.0012803105637431145,0.001225816085934639,0.0017266515642404556
21,1.1,-0.26831064675963506,0.09893809258937836,0.21404017508029938,0.5007696151733398,0.09448868036270142,0.35,4,0,0,0,0,,,nan,0,0.34693917632102966,4.506834506988525,91.04470825195312,0.34693917632102966,1.0,nan,0,0,0,0,0.3457589656862665,0.0,passthrough,7.257444197550949e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3277243114552745,0.336725024|0.338041286|0.363617944|0.375104191|0.327724311|0.330724311,0.486725024|0.488041286|0.513617944|0.525104191|0.477724311|0.480724311,0.456725024|0.458041286|0.483617944|0.495104191|0.447724311|0.450724311,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0130105203|0.058542528|0.0887336116|0.0970250562|0,-0.154611882|-0.165921818|-0.177236858|-0.160784982|-0.179585673|0,1.19228821|1.19925385|1.33577745|1.42836539|1.22833663|1.32289725,0.552217841|-0.300231397|0.275621861,-0.0704073235|0.244673222|0.0259681251,0.004091901704668999,0.0012482842430472374,0.0011384282261133194,0.0016785161569714546
22,1.1500000000000001,-0.24199314642791733,0.09976151585578918,0.2166483998298645,0.49453672766685486,0.09511665254831314,0.35,0,0,0,0,0,,,nan,0,0.33763253688812256,3.7556979656219482,99.61212158203125,0.33763226866722107,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,4.3366006295532356e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3237019661495576,0.329077649|0.330474406|0.357757742|0.37159812|0.323701966|0.326701966,0.479077649|0.480474406|0.507757742|0.52159812|0.473701966|0.476701966,0.449077649|0.450474406|0.477757742|0.49159812|0.443701966|0.446701966,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0127113795|0.0424177056|0.058866381|0.0600034851|0,-0.151258963|-0.162668641|-0.174264104|-0.157307599|-0.17624085|0,1.16505163|1.17194036|1.29918457|1.38795126|1.1785705|1.30680786,0.548697352|-0.287997663|0.276920408,-0.0704073235|0.244673222|0.0259681251,0.00406123511493206,0.001211831346154213,0.0011397022753953934,0.0016826409846544266
23,1.2000000000000002,-0.23107929270776167,0.10053838044404984,0.2183961272239685,0.48672470450401306,0.09570249915122986,0.35,0,0,0,0,0,,,nan,0,0.3825739622116089,6.072957992553711,102.91264343261719,0.3825739026069641,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,1.11910749197388e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3180055842986903,0.321601012|0.323058615|0.351250483|0.366785983|0.318005584|0.321005537,0.471601012|0.473058615|0.501250483|0.516785983|0.468005584|0.471005537,0.441601012|0.443058615|0.471250483|0.486785983|0.438005584|0.441005537,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0262807571|0.0787508839|0.0709056091|0.0699549609|0,-0.147781921|-0.159304146|-0.171200275|-0.15370017|-0.172734231|0,1.13862213|1.15921107|1.31255254|1.38434937|1.16924307|1.28402215,0.545176864|-0.275763929|0.278218955,-0.0704073235|0.244673222|0.0259681251,0.004025647416710854,0.0011984826996922493,0.0011744778603315353,0.0016250004991889
