episode,seed,seed_manifest,architecture_version,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,task_space_mean_requested_toward_goal_mps,task_space_mean_executed_toward_goal_mps,task_space_mean_filter_velocity_loss_mps,task_space_positive_error_delta_rate,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
10,9137,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_late_diag_v1,,,-44.42558451611488,15.944460555911064,46,1,0,0,0,0,0,,any,0,0,,,nan,0,0.054042983800172806,2.3000000000000003,0.2334631085395813,0.2305356387210929,0.3464048206806183,0,0.0,0.15217391304347827,0.05022019524320642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05394880222009957,0.01148926044318258,0.017145254998467863,0.003130121457734672,0.0015107509730707693,0.0017978892656569572,0.07897834649876408,0.5363215781424356,0.0,nan,0.2423440304424546,0.019860922589657368,1.0,1.1784536838531494,22.964435577392578,0,0,0,0.0,0,0.19009202466000713,1,SERVO,direct_path,1.167548386962153,1.167548386962153,65,1,1,1,47,1.2787416653407218,0.30129510164260864,0.0004292451037098296;0.00043254756022567366;0.0018802252626864185;0.0009118364659855638;0.005644176362715781;0.006733043513546541;0.0033909176068379157;0.003352231874129104;0.0062675612284647155;0.002089141918075073;0.0014647683404132145;0.002617626380178426;0.004708824515515288;0.003931780404203741;0.005348618865853795;0.004569897439685232;0.00864704887456202;0.0017139218689204991;0.005663386707214961;0.005915345436441248;0.005310791541874314;0.004723064256770331;0.006142188225718142;0.004565660847225848;0.003705551129726749;0.002960398649060976;0.0031813771492304925;0.007050396005346125;0.011035644776053944;0.009053734623987704;0.006218795967977683;0.005662838101445577;0.012118943096915219;0.007171944100501962;0.004951043333819597;0.008941077923992525;0.007858410942599307;0.009638923539257013;0.0018975725387080239;0.0040841357889401676;0.004959873762885902;0.006732136832065164;0.007760845487364417;0.002640242840574853;0.007603245452676072;0.006270583098727976;0.008894310414124714;0.007417901346452332;0.006109850834937734;0.013028412741503627;0.003559762896143565;0.004836001529731376;0.010573473622394395;0.005317814554782311;0.005822108146391179;0.0021905870733113196;0.01034947194415572;0.004550831598254788;0.008012121517706644;0.002667342385053628;0.007326073678165529;0.00835979666314403;0.00207693633504872;0.00507316429453738;0.005542306437411817,0.29393768310546875;0.2939332127571106;0.29332712292671204;0.2936215400695801;0.2995538115501404;0.28748753666877747;0.2969701290130615;0.29423943161964417;0.2948688864707947;0.29617220163345337;0.2953389286994934;0.2925315201282501;0.29168182611465454;0.29307374358177185;0.2949150502681732;0.29785335063934326;0.2822656035423279;0.2935015559196472;0.29451122879981995;0.2971790134906769;0.29547184705734253;0.29660797119140625;0.2888326346874237;0.2966372072696686;0.29699257016181946;0.2943277060985565;0.2973242998123169;0.30091533064842224;0.2935580015182495;0.2890366017818451;0.2891230285167694;0.29917171597480774;0.28878992795944214;0.2881268560886383;0.28986579179763794;0.28741946816444397;0.287067174911499;0.291545569896698;0.28442490100860596;0.2924089729785919;0.2897518575191498;0.29288816452026367;0.2886304557323456;0.2958950698375702;0.29432550072669983;0.2906344532966614;0.29619118571281433;0.30129510164260864;0.2972153127193451;0.2868756651878357;0.2931884825229645;0.29424044489860535;0.29344668984413147;0.290452778339386;0.29996949434280396;0.2958708107471466;0.28636807203292847;0.2918303608894348;0.28652843832969666;0.292540043592453;0.29012489318847656;0.28966987133026123;0.294059157371521;0.2973957657814026;0.2945680320262909,4.73390430214507e-10,passthrough,8,0,1,0,0,1,1,1,direct_path,1.167548386962153,0,65,1.0,SUCCESS,0.8260869565217391,0.0,0.0,0.17391304347826086,0.0
11,9138,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_late_diag_v1,,,12.367455051810271,2.0670314095914364,36,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05028455704450607,1.8,0.46158453822135925,0.039488769964211516,0.0513840988278389,0,0.0,0.6944444444444444,0.0774621253583876,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.0,0.0,0.0,0.2823653800664721,0.0117360373131103,0.01871093804948032,0.0031810271159176612,0.0014716724755190727,0.0018939274013973773,0.09611559871377216,0.9530171950658163,0.0,nan,0.2002996801301413,-0.006408273520854147,1.0,1.179053783416748,21.57272720336914,0,0,0,0.0,0,0.2823653800664721,1,SERVO,direct_path,2.142340785008855,2.142340785008855,64,1,1,1,63,1.6055824188218712,0.4594847857952118,0.027664615741452746;0.027772363568479952;0.03231736983492143;0.029610638647477858;0.027155821718763906;0.037494046402239085;0.03260085185403268;0.03370170428810021;0.030948871757147986;0.027403924578462135;0.02387662031039598;0.029083585160161834;0.04096181776326708;0.04572105564332325;0.027759059234574904;0.0395177607603307;0.04325219495582453;0.03614832171062387;0.04202794225209264;0.029260023440258548;0.04695218008403328;0.033178444270870695;0.03593196225510018;0.03674876023100892;0.032627143580065604;0.04228636296182723;0.04208617670378579;0.04319845918109746;0.04044551802164729;0.033542087134389116;0.0316743298616319;0.025954854466811384;0.0283987052481133;0.040229415647231835;0.04107151242701295;0.024108629079600905;0.03178824038703049;0.036260560911725595;0.02942951494153127;0.0470458789700091;0.024223573568740938;0.028397033126030622;0.031140513258600958;0.028161804948685087;0.03947712385537715;0.03186492680815342;0.02771476265740283;0.03282107809733873;0.026697669328863964;0.033915408521923006;0.037374635771692;0.047805903520855175;0.03341601077705347;0.044103919367133225;0.023662836997045193;0.03854740831459706;0.042828945091793996;0.04438752628596605;0.026910085098080502;0.0410778341879496;0.036240327072727986;0.04540441324678602;0.03313101948578756;0.03414863544990425,0.49924081563949585;0.4993351101875305;0.4948933720588684;0.4970279932022095;0.5226290822029114;0.4869017004966736;0.4921557903289795;0.5179890990257263;0.49804794788360596;0.5060576796531677;0.5140811800956726;0.4982505440711975;0.5050853490829468;0.4991442561149597;0.5084092617034912;0.5206860303878784;0.4872993230819702;0.4909076690673828;0.5119396448135376;0.5348219275474548;0.533428966999054;0.5349695682525635;0.5037561058998108;0.4856269955635071;0.4930936098098755;0.4866124987602234;0.48587721586227417;0.4876185655593872;0.5186606049537659;0.5170036554336548;0.49603891372680664;0.5144087672233582;0.5228495001792908;0.48429346084594727;0.49979299306869507;0.5052623748779297;0.4945736527442932;0.4892444610595703;0.4968630075454712;0.4846597909927368;0.5215426087379456;0.5107139348983765;0.4936788082122803;0.5360509157180786;0.4969704747200012;0.5164966583251953;0.5001499056816101;0.49112653732299805;0.5127565264701843;0.4913891553878784;0.48737066984176636;0.48225998878479004;0.5249004364013672;0.48679250478744507;0.5226796269416809;0.4883151054382324;0.5263108611106873;0.49904489517211914;0.5088635683059692;0.5012344121932983;0.4867055416107178;0.4927937388420105;0.5147210955619812;0.5033809542655945,2.079162362274115e-09,passthrough,9,0,1,0,0,1,1,1,direct_path,2.142340785008855,0,64,1.0,SUCCESS,0.75,0.0,0.0,0.25,0.0
12,9142,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_late_diag_v1,,,-317.8344557731001,17.810275554656982,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.7167539000511169,12.0,0.4322229027748108,0.05200399085879326,0.05200399085879326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2558937702300218,0.020386758117335074,0.2581090899184346,0.002724983953521587,0.001389027465484105,0.0017178477530251258,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.2558937702300218,1,PLAN_FAILED,ik_not_found,0.2060772670665756,2.6511980348732322,0,0,0,0,-1,nan,nan,,,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.22891378996428102,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
13,9175,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_late_diag_v1,,,-448.03715785168794,108.61850726604462,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.08951293677091599,12.0,0.19014523923397064,0.2940901805336277,0.43078896403312683,0,0.0,0.5833333333333334,0.19134996746428284,0.0,0.0,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.0,0.00516540653646233,0.03834749965656859,0.555251411977224,0.0028632058907533064,0.0013953960471553728,0.0017357377505201536,0.19428275776141404,0.35337224155664443,0.0,nan,0.026181707615307026,0.0381341353816531,0.6166666666666667,2.1486589908599854,77.53352355957031,1,1,48,2.4000000000000004,0,0.135592448617967,1,SERVO,direct_path,0.4133239679504186,6.744871873874217,15,1,1,1,10,1.6824931549595414,0.15413233637809753,0.009861689917773128;0.0011292495858873962;0.0066050121649124886;0.006131912097751672;0.008409834094019226;0.0043045623671925095;0.003000434817152216;0.004122302194563216;0.0074349642973618076;0.010058744714075455;0.0032260087489442172;0.0011340486221819335;0.0056798075909847015;0.003447605908313533;0.003235772367882156,0.13231927156448364;0.13445250689983368;0.1492951512336731;0.14893953502178192;0.15032315254211426;0.1536661982536316;0.15233302116394043;0.1537385880947113;0.1334451586008072;0.1263430267572403;0.15413233637809753;0.15403896570205688;0.15211907029151917;0.1519826054573059;0.15170344710350037,0.6146388240021707,filtered,81,2,18,17,231,1,1,1,direct_path,0.22055312304291874,0,2,1.0,FILTER_STOP_TIMEOUT,0.10833333333333334,0.4666666666666667,0.0,0.425,0.0
14,9192,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_late_diag_v1,,,-305.2081919287097,18.127448558807373,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.6962674260139465,12.0,0.42750370502471924,0.05349079146981239,0.05349079146981239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25324766129001386,0.018402325351780748,0.22140216908883303,0.0026563971157884227,0.0013755668226319055,0.0016666914389740365,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.25324766129001386,1,PLAN_FAILED,ik_not_found,0.18332848697900772,2.189230745891109,0,0,0,0,-1,nan,nan,,,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.17516874300781637,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
15,9027,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_late_diag_v1,,,-466.21915242608,116.05893583595753,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.08768896758556366,12.0,0.19982151687145233,0.29678777707740667,0.408700168132782,0,0.0,0.9208333333333333,0.24822143772444163,0.0,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.0043635601829601495,0.019099013728070227,0.7129765269346535,0.002712381970680629,0.001297540396626573,0.0016459062807067917,0.21201702449276733,0.43140610394378504,0.0,nan,0.026893094452541077,0.09278598260238666,0.675,2.0117623805999756,69.67461395263672,1,1,74,3.7,0,0.20013563998893585,1,SERVO,direct_path,0.6319443240063265,2.532875948934816,36,1,1,1,24,0.9603789101514845,0.1350872814655304,9.419584447153094e-05;0.0014962509460807157;0.0009500390183139269;0.00047453528576336663;0.0027008774831397495;0.004214421111567098;0.0036635308150687576;0.002970854285747341;0.004943199535508966;0.0054681697970589424;0.004634786444778143;0.002621339224260524;0.004574364263076959;0.0034660449301993587;0.0030032654023354685;0.0034211029319102053;0.005801042684616476;0.0037086046767519274;0.004047097586703163;0.012700417152906372;0.004123222250641642;0.005319737151258857;0.005020288323062359;0.0022550828758051505;0.007244178932642396;0.005867444950337784;0.010885208120901466;0.0020711991462423877;0.0025384424530187277;0.005490919577119314;0.004345796856742029;0.0006645453147076894;0.014725577286332359;0.004160541644915742;0.006189928070074478;0.008454411784669578,0.12782445549964905;0.12502402067184448;0.13240687549114227;0.1316491812467575;0.1313481479883194;0.13046516478061676;0.13006705045700073;0.13459907472133636;0.12995433807373047;0.13035370409488678;0.1334090679883957;0.13106349110603333;0.12260784953832626;0.13092279434204102;0.12985149025917053;0.12950368225574493;0.129471093416214;0.1342620700597763;0.12137822061777115;0.12701007723808289;0.13202305138111115;0.13386274874210358;0.12846362590789795;0.13075534999370575;0.1350872814655304;0.13079573214054108;0.12980352342128754;0.13365402817726135;0.13228222727775574;0.124029241502285;0.1295185685157776;0.13152775168418884;0.12946541607379913;0.13107773661613464;0.1281203180551529;0.13469527661800385,0.5281459529845507,filtered,173,2,4,3,221,1,1,1,direct_path,0.5302140769781545,0,23,1.0,FILTER_STOP_TIMEOUT,0.09166666666666666,0.029166666666666667,0.0,0.8791666666666667,0.0
16,9033,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_late_diag_v1,,,-473.8286829940835,118.23576033115387,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.07690812647342682,12.0,0.18775855004787445,0.3090457398444414,0.4192805886268616,0,0.0,0.925,0.24396460096273268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004435846194317819,0.018258143447261923,0.8975760969333351,0.0027725827327230944,0.001340802367485594,0.0016790450962920053,0.1466001372910493,0.4000842245606085,0.0,nan,0.02034514134947702,0.11223672230415867,0.7041666666666667,1.565432071685791,48.10725021362305,1,1,53,2.6500000000000004,0,0.1397384420951846,1,SERVO,direct_path,0.8880782430060208,2.569240572862327,52,1,1,1,51,0.11703594969117191,0.1399746984243393,9.495974923422786e-05;0.0004993390535377415;0.0017292479844874642;0.0008772763012654858;0.0036298285536021653;0.01108752175196717;0.004592527540789074;0.005340971351099934;0.005751454895550871;0.004489273540857354;0.007825633599674309;0.005390350610409653;0.00563765044815361;0.003972690368709925;0.004504121703290384;0.005254442850286904;0.004317831487722567;0.002727316138125963;0.009113890593123942;0.007129377077681427;0.008317281803699643;0.0071670352114112015;0.006107375142581778;0.0064871867152319065;0.00283956985441735;0.0037680346930171415;0.004340379381075894;0.005049841499764908;0.0019073877537802016;0.005617046824539444;0.0054350944122433945;0.0029500412487801185;0.001269979364109481;0.0039366451985639594;0.0014957372097156587;0.005788038967949681;0.001668989923640105;0.0019669847334618717;0.0023465822186828082;0.004287747911510001;0.0015182137574614092;0.0010316281045036188;0.0031460463801048213;0.0031789302169572113;0.005495760886414164;0.005645723681435989;0.007325043275072337;0.004778447380448873;0.005105684513168922;0.002984656645370795;0.0038694925948381297;0.008371863638721562,0.13315610587596893;0.13158266246318817;0.1338333934545517;0.13350409269332886;0.1321771889925003;0.13712412118911743;0.13408929109573364;0.136125847697258;0.13120485842227936;0.13290001451969147;0.1342417597770691;0.1279144436120987;0.1344936341047287;0.13539882004261017;0.13491149246692657;0.12464239448308945;0.13643896579742432;0.12462114542722702;0.1356162279844284;0.1335742175579071;0.13815119862556458;0.1343500018119812;0.12864257395267487;0.13280345499515533;0.12475334852933884;0.1330271065235138;0.13708695769309998;0.1289319545030594;0.1328423172235489;0.13773486018180847;0.12243933230638504;0.13282829523086548;0.13345974683761597;0.13141903281211853;0.13218195736408234;0.1347440630197525;0.13470618426799774;0.1326831579208374;0.134579136967659;0.1297052800655365;0.13419418036937714;0.13398882746696472;0.1327255815267563;0.13199202716350555;0.13592009246349335;0.13549937307834625;0.13591153919696808;0.1344783753156662;0.12887097895145416;0.1357414275407791;0.1312292069196701;0.1399746984243393,1.0,filtered,184,2,3,2,223,1,1,1,direct_path,0.7979506249539554,0,38,1.0,FILTER_STOP_TIMEOUT,0.075,0.0,0.0,0.925,0.0
17,9062,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_late_diag_v1,,,-499.8015306152495,124.47433167695999,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.06969726830720901,12.0,0.18137869238853455,0.3528421703105172,0.46045026183128357,0,0.0,0.9833333333333333,0.2847323544301145,0.0,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.004969477340300635,0.016261792325046067,0.6584518030285835,0.0028273167845327407,0.0013432633185099499,0.0017035597178619356,0.2908980255878608,0.49826244947810966,0.0,nan,0.01999121507811395,0.08499344881341146,0.6041666666666666,2.577096462249756,98.95413208007812,1,1,92,4.6000000000000005,0,0.1967397704749444,1,SERVO,direct_path,0.5681125270202756,1.6560309280175716,30,1,1,1,7,0.9821417729005585,0.1260986030101776,0.0021316834145919065;0.003865158611060873;0.005512356783333737;0.0033133661354627954;0.00547749082399659;0.004329940405033074;0.0027359674762691875;0.007498662382375558;0.005503847456123871;0.0033123070745628806;0.0015345717613098257;0.004737065908518365;0.004505670721746765;0.00682751253502084;0.0035555716645947924;0.0030678542057618473;0.005241981359845907;0.0027989005200171817;0.007259664652302129;0.0038166182784017564;0.005358574928236534;0.0020218377815131028;0.0057779925923201825;0.004700345265625051;0.005517350966243976;0.006328371859802825;0.005546074943507082;0.005596063218776855;0.004743193515258871;0.007603874839226211,0.12105994671583176;0.12142112106084824;0.12054929882287979;0.12184204906225204;0.1246863529086113;0.12408977001905441;0.1207200363278389;0.1260986030101776;0.12339044362306595;0.12162403017282486;0.12079698592424393;0.12151775509119034;0.12085797637701035;0.12173671275377274;0.12240009754896164;0.12367870658636093;0.12547942996025085;0.1217278316617012;0.12033354490995407;0.12050735205411911;0.1220850721001625;0.12206601351499557;0.1202639564871788;0.12215039879083633;0.12329728156328201;0.12053903192281723;0.12040626257658005;0.12207744270563126;0.12213964015245438;0.12570902705192566,0.6857807879384659,filtered,188,2,3,2,226,1,1,1,direct_path,0.4394574030302465,0,18,1.0,FILTER_STOP_TIMEOUT,0.05416666666666667,0.0,0.0,0.9458333333333333,0.0
18,9093,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_late_diag_v1,,,-450.34587604326424,105.98133274912834,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.21096184849739075,12.0,0.19069965183734894,0.2591984077046315,0.30176711082458496,0,0.0,0.15416666666666667,0.07716819303517841,0.0,0.0,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.0,0.00037299122834401344,0.0811901563424423,0.74192729301285,0.0026947498011092347,0.001357329466554802,0.001690864576085005,0.10574227702264355,0.19930280968546868,0.0,nan,0.022013675988498016,0.013588428814977899,0.5791666666666667,1.6742455959320068,55.381324768066406,0,0,0,0.0,0,0.15114524307088373,1,AVOID_HOLD,direct_path,0.5934671150753275,17.700439617037773,35,1,1,1,11,0.9725172900359976,0.16883136332035065,0.00512021131332704;0.008684531156782065;0.008809938277407918;0.006270275713720711;0.01710510459312817;0.028454874227256222;0.031039774416045888;0.006364480849119444;0.034905496387819444;0.0296183271857007;0.015328798381450178;0.021146102771293328;0.01516575700680636;0.027980941213887348;0.011457175161639896;0.0051490198621864216;0.0036298924443460877;0.020971377647135348;0.011383911450450658;0.036813737287363486;0.034901236443171335;0.014239199845219062;0.009495977542180761;0.02326811023047137;0.023860056714767656;0.0316016177239817;0.013301696614234417;0.033216133500566014;0.03241326580223342;0.008973955090058001;0.020077773701643067;0.015840679849143374;0.028296814058213576;0.013190597671182979;0.007903181023662217,0.14085330069065094;0.13982288539409637;0.12288779765367508;0.13216598331928253;0.15926451981067657;0.14371277391910553;0.159237340092659;0.1321948617696762;0.15908195078372955;0.1624225229024887;0.16354607045650482;0.16883136332035065;0.12106167525053024;0.1251363456249237;0.1577778309583664;0.1302460879087448;0.13708721101284027;0.1639089435338974;0.14598466455936432;0.1529645174741745;0.161826029419899;0.14088909327983856;0.14620359241962433;0.16343416273593903;0.15777333080768585;0.15782223641872406;0.15590108931064606;0.13910873234272003;0.15332122147083282;0.13479797542095184;0.13360388576984406;0.16146953403949738;0.15715105831623077;0.14948375523090363;0.1432376652956009,0.0,passthrough,0,0,28,27,222,1,1,1,direct_path,0.6630438080755994,0,24,1.0,FILTER_STOP_TIMEOUT,0.1875,0.8125,0.0,0.0,0.0
19,9107,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_late_diag_v1,,,-373.06063697555464,94.47527974843979,210,1,0,0,0,0,0,,any,0,0,,,nan,0,0.051818229258060455,10.5,0.18345385789871216,0.27907300286349795,0.41804972290992737,0,0.0,0.23809523809523808,0.07545725405021085,0.0,0.0,0.0,0.0,0.0,0.9952380952380953,0.0,0.0,0.0,0.0003816640717794889,0.13064938236826232,1.2520144280279055,0.0026701858239470137,0.001301252310873852,0.0016097603892419664,0.10750059436800953,0.19162263529641288,0.0,nan,0.033900206162521644,0.009288871110794794,0.7904761904761904,1.5984456539154053,50.9569091796875,1,1,6,0.30000000000000004,0,0.1550263288463407,1,SERVO,direct_path,1.1045640379888937,26.465756723773666,65,1,1,1,50,0.7283207141743289,0.1862141191959381,0.0005020790530455178;0.0011660563390306262;0.0009991473196542659;0.00031067535143066067;0.0041560765688490675;0.004060844918421321;0.004387311701063427;0.007797056573709267;0.003907711377848928;0.009176243672393315;0.002640434977347647;0.00667420573849181;0.004059602876068686;0.002495977363263321;0.0028068781479315863;0.005271364385503923;0.002742609022226333;0.0018011796282751673;0.007834903388727601;0.0027379301714771593;0.00837887240065284;0.005003401315891596;0.0013272234758353258;0.004846488758418889;0.006208214474545374;0.00612292170841218;0.003225853889289475;0.004095936100693606;0.005303148620051053;0.002413038644159726;0.0035319145444261436;0.007620335145132033;0.003396451920535007;0.006169919890421625;0.00409163223932794;0.008747544644643257;0.007302396921492317;0.003349136153065935;0.0020760451237837323;0.007154426384469015;0.007113343398546827;0.005568719698274928;0.004522593873197578;0.002566289476874869;0.008829155714533821;0.015687853303515478;0.005426807897993638;0.006829077675080123;0.009366436030147076;0.002124214924094418;0.005699209285507086;0.004222325038170553;0.004414581890312651;0.005117389259901208;0.0018418624963329499;0.009222310274402132;0.005801562664285863;0.009063997576374305;0.003357278833282658;0.007299618928013738;0.008513219455965965;0.004247297794840472;0.007637430047568668;0.010756597646223649;0.007335950593155969,0.18082886934280396;0.18060946464538574;0.18099597096443176;0.18090128898620605;0.18460896611213684;0.1769331991672516;0.18340277671813965;0.18358400464057922;0.17888665199279785;0.18038323521614075;0.18219146132469177;0.18409967422485352;0.18063971400260925;0.18024954199790955;0.17839084565639496;0.1784237027168274;0.18068325519561768;0.18143263459205627;0.18510255217552185;0.18007129430770874;0.18504858016967773;0.18253061175346375;0.18138715624809265;0.1812647581100464;0.18184947967529297;0.18056994676589966;0.18100595474243164;0.18305745720863342;0.18167269229888916;0.1808623969554901;0.177403062582016;0.1802976429462433;0.17972323298454285;0.1802276074886322;0.17898768186569214;0.18510392308235168;0.18310487270355225;0.18064898252487183;0.1813642978668213;0.180547833442688;0.18411043286323547;0.18206486105918884;0.1789628565311432;0.18203812837600708;0.180079847574234;0.1756422221660614;0.17850840091705322;0.18343335390090942;0.18273115158081055;0.18143808841705322;0.1862141191959381;0.1780092716217041;0.18238937854766846;0.17914673686027527;0.1803761124610901;0.17694604396820068;0.184199720621109;0.17927142977714539;0.17816990613937378;0.1819046139717102;0.18308258056640625;0.18321022391319275;0.1757098138332367;0.18438851833343506;0.18017199635505676,0.24596817150019273,filtered,12,1,24,23,198,1,1,1,direct_path,1.1183966889511794,0,65,1.0,SUCCESS,0.16666666666666666,0.7666666666666667,0.0,0.06666666666666667,0.0
