step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.6061146708086338,0.36950844526290894,0.4275057911872864,0.30145445466041565,0.3111321032047272,0.35,2,0,0,0,0,,,nan,0,0.3219081163406372,6.438161849975586,128.7632293701172,0.34526365995407104,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.03575869917074804,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.11192052189527743,0.547896873|0.352478805|0.111920522|0.118920522|0.126971594|0.130064956,0.697896873|0.502478805|0.261920522|0.268920522|0.276971594|0.280064956,0.667896873|0.472478805|0.231920522|0.238920522|0.246971594|0.250064956,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0460489886|0.114484736|0.114484736|0.10454704|0,-0.204306793|-0.27195245|-0.33971819|-0.33971819|-0.315556435|0,1.9872807|1.18401176|0.222448634|0.250448634|0.296876982|0.520259823,0.685955763|0.445842564|0.398091584,-0.0611046404|-0.335163653|0.00557022402,0.006646814756095409,0.0017760926857590675,0.0018436852842569351,0.0029835309833288193
1,0.1,-0.40137517395345756,0.2885453999042511,0.4145389795303345,0.2951089143753052,0.22694025933742523,0.35,2,0,0,0,0,,,nan,0,0.5583095550537109,5.047031402587891,60.5345573425293,0.5583092570304871,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,4.23188885778365e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.10045139873847506,0.53779295|0.341195543|0.100451399|0.107451399|0.116206218|0.119315539,0.68779295|0.491195543|0.250451399|0.257451399|0.266206218|0.269315539,0.65779295|0.461195543|0.220451399|0.227451399|0.236206218|0.239315539,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0782669885|0.213582569|0.213582569|0.198902864|0,-0.199815086|-0.268706424|-0.339922554|-0.339922554|-0.315480552|0,1.95135671|1.17434274|0.27546561|0.30346561|0.348247185|0.477262157,0.68290019|0.42908448|0.398370177,-0.0611046404|-0.335163653|0.00557022402,0.005920956842601299,0.0017403922975063324,0.0016287760809063911,0.002515428699553013
2,0.15000000000000002,-0.22840826593673255,0.21148250997066498,0.3977586627006531,0.2924591302871704,0.14845010638237,0.35,2,0,0,0,0,,,nan,0,0.6965832114219666,5.047327518463135,112.54767608642578,0.6965831518173218,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,1.7142377571792286e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.09406610946611912,0.527917707|0.331709228|0.0940661095|0.101066109|0.110273822|0.113326056,0.677917707|0.481709228|0.244066109|0.251066109|0.260273822|0.263326056,0.647917707|0.451709228|0.214066109|0.221066109|0.230273822|0.233326056,0.15|0.15|0.15|0.15|0.15|0.15,0|0.10070447|0.284544593|0.284544593|0.264133873|0,-0.195158801|-0.265575838|-0.340223007|-0.340223007|-0.315902453|0,1.91651203|1.16196554|0.320586024|0.348586024|0.389326708|0.453304225,0.679844618|0.412326396|0.398648769,-0.0611046404|-0.335163653|0.00557022402,0.005723492242395878,0.0019835978746414185,0.001515168696641922,0.0021850839257240295
3,0.2,-0.07645537355253061,0.1978592574596405,0.37511005997657776,0.2921295762062073,0.1346200704574585,0.35,2,0,0,0,0,,,nan,0,0.8432549238204956,6.968393325805664,171.68246459960938,0.8447692394256592,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.013015653230906487,0,0,12,joint_3_acceleration_lower,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.09138215473318542,0.518279473|0.323539737|0.0913821547|0.0983821547|0.107756697|0.110758329,0.668279473|0.473539737|0.241382155|0.248382155|0.257756697|0.260758329,0.638279473|0.443539737|0.211382155|0.218382155|0.227756697|0.230758329,0.15|0.15|0.15|0.15|0.15|0.15,0|0.150852996|0.328920278|0.328920278|0.272377243|0,-0.19033392|-0.262465474|-0.34048223|-0.34048223|-0.316729316|0,1.88278397|1.18254647|0.353966667|0.381966667|0.386674717|0.443033316,0.676789045|0.395568311|0.398927361,-0.0611046404|-0.335163653|0.00557022402,0.005818765610456467,0.0017812792211771011,0.0016739768907427788,0.002323954366147518
4,0.25,0.02198448906324188,0.19550710916519165,0.3493889570236206,0.29325538873672485,0.1329512894153595,0.35,2,0,0,0,0,,,nan,0,0.9535656571388245,3.6646533012390137,76.85809326171875,0.9535655975341797,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,8.94759771129846e-08,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.09103058598616845,0.508886774|0.31792535|0.091030586|0.098030586|0.105925157|0.108925157,0.658886774|0.46792535|0.241030586|0.248030586|0.255925157|0.258925157,0.628886774|0.43792535|0.211030586|0.218030586|0.225925157|0.228925157,0.15|0.15|0.15|0.15|0.15|0.15,0|0.166809513|0.357937891|0.357937891|0.28906208|0,-0.185336683|-0.258494738|-0.340649614|-0.340649614|-0.320618256|0,1.85021041|1.18001618|0.38141062|0.40941062|0.392144454|0.43570063,0.673733473|0.378810227|0.399205953,-0.0611046404|-0.335163653|0.00557022402,0.005739263258874416,0.0017310511320829391,0.001714416779577732,0.002255619503557682
5,0.30000000000000004,0.018165757350005834,0.1960778385400772,0.3256281614303589,0.292845755815506,0.1335577368736267,0.35,2,0,0,0,0,,,nan,0,0.9451723098754883,3.719308614730835,74.67153930664062,0.9451720714569092,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,8.37698999729602e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.09221808599217227,0.499748315|0.313404633|0.092218086|0.099218086|0.104832091|0.107832091,0.649748315|0.463404633|0.242218086|0.249218086|0.254832091|0.257832091,0.619748315|0.433404633|0.212218086|0.219218086|0.224832091|0.227832091,0.15|0.15|0.15|0.15|0.15|0.15,0|0.142638614|0.328794732|0.328794732|0.26964546|0,-0.180163636|-0.253985143|-0.340180808|-0.340180808|-0.325374739|0,1.81882962|1.142272|0.357486268|0.385486268|0.363599087|0.431328366,0.6706779|0.362052143|0.399484545,-0.0611046404|-0.335163653|0.00557022402,0.005938147194683552,0.0018876539543271065,0.0017001554369926453,0.0023096781224012375
6,0.35000000000000003,0.04872426137660768,0.19705338776111603,0.30179935693740845,0.2922748923301697,0.13622665405273438,0.35,2,0,0,0,0,,,nan,0,0.9690929055213928,3.122704029083252,65.95716857910156,0.969092607498169,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,6.563809861603489e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.09197390206298353,0.490872965|0.307917436|0.0919739021|0.0989739021|0.102498496|0.105498496,0.640872965|0.457917436|0.241973902|0.248973902|0.252498496|0.255498496,0.610872965|0.427917436|0.211973902|0.218973902|0.222498496|0.225498496,0.15|0.15|0.15|0.15|0.15|0.15,0|0.141325886|0.326126675|0.326126675|0.267472824|0,-0.174811693|-0.249262754|-0.338923099|-0.338923099|-0.329174875|0,1.78868017|1.12373287|0.355099185|0.383099185|0.348291934|0.421993985,0.667622328|0.345294058|0.399763137,-0.0611046404|-0.335163653|0.00557022402,0.005827234126627445,0.0017696646973490715,0.0016588959842920303,0.0023607350885868073
7,0.4,0.10071622995121166,0.19449372589588165,0.27679887413978577,0.29303669929504395,0.13316655158996582,0.35,2,0,0,0,0,,,nan,0,0.9975218772888184,3.954113245010376,54.90810775756836,0.997521698474884,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,5.368485720506084e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.0916960337395252,0.482269739|0.302612551|0.0916960337|0.0986960337|0.0998655828|0.102865583,0.632269739|0.452612551|0.241696034|0.248696034|0.249865583|0.252865583,0.602269739|0.422612551|0.211696034|0.218696034|0.219865583|0.222865583,0.15|0.15|0.15|0.15|0.15|0.15,0|0.151576198|0.353290588|0.353290588|0.295091639|0,-0.169278199|-0.244049416|-0.336697476|-0.336697476|-0.332474125|0,1.75980076|1.11797699|0.383377246|0.411377246|0.362079845|0.411462331,0.664566755|0.328535974|0.400041729,-0.0611046404|-0.335163653|0.00557022402,0.003670736216008663,0.0010333657264709473,0.001043851487338543,0.001568937674164772
8,0.45,0.12309603573449723,0.1914132982492447,0.2521592974662781,0.2945742607116699,0.1316613256931305,0.35,2,0,0,0,0,,,nan,0,0.9488188624382019,4.283017158508301,84.05473327636719,0.9488188028335571,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,3.641388987060445e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.09289343098825939,0.473947769|0.298085572|0.092893431|0.099893431|0.0984263469|0.101426347,0.623947769|0.448085572|0.242893431|0.249893431|0.248426347|0.251426347,0.593947769|0.418085572|0.212893431|0.219893431|0.218426347|0.221426347,0.15|0.15|0.15|0.15|0.15|0.15,0|0.148817074|0.368812895|0.368812895|0.320798923|0,-0.163560991|-0.238339787|-0.333394366|-0.333394366|-0.335204387|0,1.73223008|1.10281958|0.406992253|0.434992253|0.379299924|0.405705388,0.661511183|0.31177789|0.400320321,-0.0611046404|-0.335163653|0.00557022402,0.0037313392385840416,0.0010159611701965332,0.0010479437187314034,0.0016434909775853157
9,0.5,0.11959496581799323,0.18766151368618011,0.22913482785224915,0.296631783246994,0.12967701256275177,0.35,2,0,0,0,0,,,nan,0,0.9144241809844971,4.667370796203613,40.221431732177734,0.9144313931465149,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.0001688967510928563,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09496997809569505,0.465916284|0.29371071|0.0949699781|0.101969978|0.0980512984|0.101051296,0.615916284|0.44371071|0.244969978|0.251969978|0.248051298|0.251051296,0.585916284|0.41371071|0.214969978|0.221969978|0.218051298|0.221051296,0.15|0.15|0.15|0.15|0.15|0.15,0|0.126043467|0.377296703|0.377296703|0.358700579|0,-0.15765847|-0.232385993|-0.329317583|-0.329317583|-0.336977221|0,1.70600666|1.06850031|0.427859033|0.455859033|0.413928552|0.404205185,0.65845561|0.295019805|0.400598913,-0.0611046404|-0.335163653|0.00557022402,0.005131708458065987,0.0011724457144737244,0.001470169983804226,0.002452932298183441
