step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-0.23172513583829668,0.058184750378131866,0.16301077604293823,0.5288415551185608,0.056425563991069794,0.35,4,0,0,0,0,,,nan,0,0.8839049935340881,4.478696346282959,61.535099029541016,0.8839045166969299,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,9.688330902354973e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3505742023756747,0.389209677|0.374745843|0.359184717|0.350574202|0.351305271|0.355794116,0.539209677|0.524745843|0.509184717|0.500574202|0.501305271|0.505794116,0.509209677|0.494745843|0.479184717|0.470574202|0.471305271|0.475794116,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0693012495|0.249367699|0.275508339|0.249979339|0,-0.0938802217|-0.110649208|-0.145964099|-0.152141806|-0.153781787|0,1.46295849|1.45763541|1.54014247|1.52566334|1.50141864|1.42317646,0.545913696|-0.369840413|0.319704443,-0.0441807397|0.143252224|0.0401351713,0.005865754559636116,0.0017162961885333061,0.001660497859120369,0.002450874075293541
11,0.6000000000000001,-0.25863030358614325,0.058494292199611664,0.170767679810524,0.5284833312034607,0.05668660253286362,0.35,4,0,0,0,0,,,nan,0,0.7377943992614746,4.678186416625977,97.85972595214844,0.7361643314361572,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.00785851596030879,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.35572154610606155,0.384543997|0.37261314|0.364252617|0.356697303|0.355721546|0.359096517,0.534543997|0.52261314|0.514252617|0.506697303|0.505721546|0.509096517,0.504543997|0.49261314|0.484252617|0.476697303|0.475721546|0.479096517,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0548254148|0.180784719|0.182775096|0.150048765|0,-0.0927527616|-0.108595624|-0.144156094|-0.151776094|-0.154126666|0,1.44542322|1.43668235|1.49363909|1.45778821|1.41880828|1.43638607,0.543704987|-0.362677842|0.321711093,-0.0441807397|0.143252224|0.0401351713,0.006034106947481632,0.0017047235742211342,0.0016390876844525337,0.0026534423232078552
12,0.65,-0.2831602518333648,0.05881334841251373,0.1794874668121338,0.5246549844741821,0.056957412511110306,0.35,4,0,0,0,0,,,nan,0,0.6253230571746826,5.43988561630249,82.33686065673828,0.6299315094947815,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.04426666005833378,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3553524012761534,0.379935271|0.369917883|0.366137483|0.358324978|0.355352401|0.358363609,0.529935271|0.519917883|0.516137483|0.508324978|0.505352401|0.508363609,0.499935271|0.489917883|0.486137483|0.478324978|0.475352401|0.478363609,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0560133503|0.147360491|0.120780081|0.0763741699|0,-0.0916019818|-0.106738036|-0.142610799|-0.151254268|-0.154191293|0,1.4281391|1.42894685|1.46929963|1.40282573|1.34359248|1.43345444,0.541496277|-0.355515271|0.323717743,-0.0441807397|0.143252224|0.0401351713,0.00567257683724165,0.0015984969213604927,0.0015055490657687187,0.002531140111386776
13,0.7000000000000001,-0.33513480247371213,0.06377016007900238,0.19042542576789856,0.5196127891540527,0.05999438464641571,0.35,4,0,0,0,0,,,nan,0,0.6635934114456177,4.424585819244385,37.38873291015625,0.6635934114456177,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,3.380281981821099e-08,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3515790290941688,0.375384674|0.367388366|0.366544073|0.357020626|0.351579029|0.354579029,0.525384674|0.517388366|0.516544073|0.507020626|0.501579029|0.504579029,0.495384674|0.487388366|0.486544073|0.477020626|0.471579029|0.474579029,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0657119525|0.150269049|0.101339222|0.0473974223|0,-0.0904275364|-0.104838371|-0.141217314|-0.150484307|-0.153788653|0,1.41111116|1.43042704|1.47522803|1.37893742|1.29992489|1.41831612,0.539287567|-0.3483527|0.325724393,-0.0441807397|0.143252224|0.0401351713,0.00589409377425909,0.0018047541379928589,0.0016732988879084587,0.002377028577029705
14,0.75,-0.37158381750622543,0.059478744864463806,0.2031330168247223,0.51749187707901,0.057527706027030945,0.35,4,0,0,0,0,,,nan,0,0.6740318536758423,2.902393102645874,109.57026672363281,0.6740318536758423,1.0,nan,0,0,0,0,0.35910757761180145,0.0,passthrough,5.53276360466857e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.34663915786990174,0.370893398|0.36542864|0.367284141|0.354967987|0.346639158|0.349639158,0.520893398|0.51542864|0.517284141|0.504967987|0.496639158|0.499639158,0.490893398|0.48542864|0.487284141|0.474967987|0.466639158|0.469639158,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0636811824|0.189530569|0.168972629|0.106114592|0,-0.089229088|-0.102732525|-0.139744158|-0.149378057|-0.153080182|0,1.3943445|1.42266322|1.51892297|1.43946652|1.33959104|1.39855663,0.537078857|-0.34119013|0.327731043,-0.0441807397|0.143252224|0.0401351713,0.0035685403272509575,0.0010200943797826767,0.0009761322289705276,0.00154807697981596
15,0.8,-0.3623397729452741,0.059824347496032715,0.21476949751377106,0.5154889822006226,0.05782675743103027,0.35,4,0,0,0,0,,,nan,0,0.6188291311264038,2.8405966758728027,65.22420501708984,0.684753954410553,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.09607414859175402,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.37318409105292e-09,valid,0.3446488742129309,0.366462651|0.363455071|0.370024661|0.356316493|0.344648874|0.347648874,0.516462651|0.513455071|0.520024661|0.506316493|0.494648874|0.497648874,0.486462651|0.483455071|0.490024661|0.476316493|0.464648874|0.467648874,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0471114071|0.172002543|0.172341871|0.109990226|0,-0.0880063094|-0.10056212|-0.137865154|-0.148086589|-0.152176112|0,1.37784429|1.40036957|1.51423604|1.44952125|1.33640961|1.3905955,0.534870148|-0.334027559|0.329737693,-0.0441807397|0.143252224|0.0401351713,0.0035531092435121536,0.0010230643674731255,0.0009931214153766632,0.0015128934755921364
16,0.8500000000000001,-0.3492845234344595,0.061376266181468964,0.22508719563484192,0.5112493634223938,0.058134742081165314,0.35,4,0,0,0,0,,,nan,0,0.5810201168060303,2.9346206188201904,61.830955505371094,0.6499017477035522,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.11485875794884244,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,8.555915864683072e-09,valid,0.34277622667906904,0.362093657|0.360784574|0.371884958|0.357761484|0.342776227|0.345776215,0.512093657|0.510784574|0.521884958|0.507761484|0.492776227|0.495776215,0.482093657|0.480784574|0.491884958|0.477761484|0.462776227|0.465776215,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0396313198|0.133548459|0.123896481|0.0651244909|0,-0.0867588847|-0.0986252861|-0.136045013|-0.146875037|-0.151274842|0,1.36161575|1.38414433|1.48504328|1.40806738|1.28495456|1.38310486,0.532661438|-0.326864988|0.331744343,-0.0441807397|0.143252224|0.0401351713,0.0035994620993733406,0.0009910818189382553,0.0010226806625723839,0.0015531247481703758
17,0.9,-0.3426152423779448,0.07008221000432968,0.23412173986434937,0.5057082772254944,0.06594474613666534,0.35,4,0,0,0,0,,,nan,0,0.5575868487358093,1.6889585256576538,46.12705993652344,0.6166130900382996,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.11466224354565425,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,8.933455836190873e-09,valid,0.33865983417353573,0.357787657|0.357849059|0.371895583|0.356800401|0.338659834|0.341659834,0.507787657|0.507849059|0.521895583|0.506800401|0.488659834|0.491659834,0.477787657|0.477849059|0.491895583|0.476800401|0.458659834|0.461659834,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0330166257|0.108482158|0.0947354514|0.0386217359|0,-0.0854865105|-0.0967993769|-0.134579111|-0.145765718|-0.150421528|0,1.34566412|1.36761348|1.46148538|1.37617134|1.24283954|1.36663934,0.530452728|-0.319702417|0.333750993,-0.0441807397|0.143252224|0.0401351713,0.006014440208673477,0.0018388116732239723,0.0017130505293607712,0.0024210624396800995
18,0.9500000000000001,-0.3265937131410112,0.06886792927980423,0.24189794063568115,0.500572144985199,0.0645761713385582,0.35,4,0,0,0,0,,,nan,0,0.5525097250938416,2.6924757957458496,58.18027114868164,0.6192049384117126,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.14671459210029078,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.2251539463492556e-08,valid,0.3332395757776627,0.353545905|0.354682624|0.370711469|0.3544147|0.333239576|0.336239549,0.503545905|0.504682624|0.520711469|0.5044147|0.483239576|0.486239549,0.473545905|0.474682624|0.490711469|0.4744147|0.453239576|0.456239549,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0253778896|0.103252142|0.107241541|0.0462324859|0,-0.0841888979|-0.0950769494|-0.133315765|-0.144696606|-0.149584137|0,1.32999472|1.34903144|1.45278225|1.38020374|1.22960665|1.34495819,0.528244019|-0.312539846|0.335757643,-0.0441807397|0.143252224|0.0401351713,0.004456864669919014,0.0010275915265083313,0.0014559309929609299,0.0019485177472233772
19,1.0,-0.3147929373348123,0.06853689253330231,0.24863630533218384,0.49568483233451843,0.06409495323896408,0.35,4,0,0,0,0,,,nan,0,0.5463446378707886,3.6406805515289307,48.935020446777344,0.5975111722946167,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.13383998697682833,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.2065687449158702e-08,valid,0.32822991183620376,0.349369671|0.351226912|0.369311916|0.352693946|0.328229912|0.331229912,0.499369671|0.501226912|0.519311916|0.502693946|0.478229912|0.481229912,0.469369671|0.471226912|0.489311916|0.472693946|0.448229912|0.451229912,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0226528378|0.0970087694|0.111516982|0.0504810572|0,-0.0828657735|-0.0934742025|-0.131990117|-0.143567156|-0.148707305|0,1.31461291|1.33408628|1.44226632|1.37872561|1.2146934|1.32491965,0.526035309|-0.305377275|0.337764293,-0.0441807397|0.143252224|0.0401351713,0.003813750110566616,0.0009705517441034317,0.0010968977585434914,0.0017226524651050568
20,1.05,-0.2981816351711325,0.07561585307121277,0.25380170345306396,0.4898298680782318,0.07097569853067398,0.35,4,0,0,0,0,,,nan,0,0.49091020226478577,2.7531917095184326,95.64814758300781,0.5212231278419495,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.09270808265376833,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,9.113724414033797e-09,valid,0.32347138656332497,0.345260235|0.347716947|0.367654444|0.351238483|0.323471387|0.326471387,0.495260235|0.497716947|0.517654444|0.501238483|0.473471387|0.476471387,0.465260235|0.467716947|0.487654444|0.471238483|0.443471387|0.446471387,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0183118343|0.0714301125|0.0812555855|0.0311233246|0,-0.0815168809|-0.0918932368|-0.130694487|-0.142397435|-0.147813973|0,1.29952406|1.31728639|1.4113534|1.34381208|1.1771949|1.30588555,0.523826599|-0.298214704|0.339770943,-0.0441807397|0.143252224|0.0401351713,0.005847730673849583,0.0018344148993492126,0.0017575807869434357,0.002217165194451809
21,1.1,-0.29204910685559754,0.0830087661743164,0.25800538063049316,0.4833979308605194,0.07813567668199539,0.35,4,0,0,0,0,,,nan,0,0.48433762788772583,1.5511242151260376,32.5638313293457,0.5086767673492432,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.08753066437505586,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,8.885291995219813e-09,valid,0.31772031981725113,0.341218893|0.344071629|0.364744935|0.348257081|0.31772032|0.32072032,0.491218893|0.494071629|0.514744935|0.498257081|0.46772032|0.47072032,0.461218893|0.464071629|0.484744935|0.468257081|0.43772032|0.44072032,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0151699528|0.0568135224|0.0650066814|0.0190992853|0,-0.0801419826|-0.0903615316|-0.129691122|-0.141495118|-0.147092495|0,1.28473359|1.30109494|1.38610214|1.31653989|1.14288807|1.28288128,0.521617889|-0.291052133|0.341777593,-0.0441807397|0.143252224|0.0401351713,0.0035460060462355614,0.000985478051006794,0.0009913826361298561,0.0015455195680260658
22,1.1500000000000001,-0.29337088086856006,0.07860961556434631,0.26225516200065613,0.4775308072566986,0.07352115213871002,0.35,4,0,0,0,0,,,nan,0,0.5384582877159119,2.663945436477661,75.11661529541016,0.5715935826301575,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.1309932437946612,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.3877348437052461e-08,valid,0.3113814870865349,0.337246949|0.340347419|0.361140264|0.344483426|0.311381487|0.314381487,0.487246949|0.490347419|0.511140264|0.494483426|0.461381487|0.464381487,0.457246949|0.460347419|0.481140264|0.464483426|0.431381487|0.434381487,0.15|0.15|0.15|0.15|0.15|0.15,0|0.013906806|0.063121638|0.0831283843|0.0295069836|0,-0.0787408615|-0.0888653075|-0.128824558|-0.140711875|-0.146444638|0,1.27024694|1.28643118|1.37885814|1.32035021|1.12858829|1.25752595,0.51940918|-0.283889562|0.343784243,-0.0441807397|0.143252224|0.0401351713,0.004039629362523556,0.0011084973812103271,0.0011483440175652504,0.0017588473856449127
23,1.2000000000000002,-0.2962017531803185,0.08507348597049713,0.266114205121994,0.4712817370891571,0.07974345237016678,0.35,4,0,0,0,0,,,nan,0,0.5443812608718872,0.5652494430541992,57.02484893798828,0.5705809593200684,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.12175263237359348,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.3492930606151532e-08,valid,0.3056276327291415,0.333345721|0.33663513|0.357903896|0.341681235|0.305627633|0.308627602,0.483345721|0.48663513|0.507903896|0.491681235|0.455627633|0.458627602,0.453345721|0.45663513|0.477903896|0.461681235|0.425627633|0.428627602,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0127469352|0.0549779424|0.0733009395|0.0211721665|0,-0.0773133229|-0.0873791892|-0.127807531|-0.139732686|-0.145656831|0,1.25606956|1.27190826|1.35878599|1.30029319|1.09802587|1.23451041,0.51720047|-0.276726991|0.345790893,-0.0441807397|0.143252224|0.0401351713,0.003622019663453102,0.001030142419040203,0.0009959274902939796,0.0015574907884001732
