step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.6833161100831902,0.20078593492507935,0.5382333397865295,0.48058730363845825,0.1987089216709137,0.35,1,0,0,0,0,,,nan,0,0.48989829421043396,9.797966003417969,195.9593048095703,0.5686022639274597,1.0,nan,0,0,0,0,0.3066689396179114,0.0,filtered,0.08295250292384304,0,0,12,joint_0_acceleration_lower|joint_3_acceleration_lower|joint_4_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3066689396179114,0.477546051|0.30666894|0.31466894|0.49819076|0.541513739|0.556539809,0.627546051|0.45666894|0.46466894|0.64819076|0.691513739|0.706539809,0.597546051|0.42666894|0.43466894|0.61819076|0.661513739|0.676539809,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0265440564|-0.0265440564|-0.143545206|-0.154103473|0,-0.176013645|-0.251287608|-0.251287608|-0.269041899|-0.260847793|0,1.73417056|0.948844095|0.980844095|1.58017593|1.75110369|2.22615924,0.334626734|-0.57487607|0.532865524,0.0349684916|0.273589045|-0.00408786954,0.0038116462528705597,0.0010502273216843605,0.0010397443547844887,0.001695629209280014
1,0.1,-0.6168528983745091,0.25952309370040894,0.5269265174865723,0.46625304222106934,0.256950706243515,0.35,1,0,0,0,0,,,nan,0,0.8592157959938049,7.449494361877441,55.459964752197266,0.8592151403427124,1.0,nan,0,0,0,0,0.3066689396179114,0.0,filtered,1.0275794301478818e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2929172475835651,0.468819231|0.292917248|0.300917248|0.477856577|0.521073833|0.536329641,0.618819231|0.442917248|0.450917248|0.627856577|0.671073833|0.686329641,0.588819231|0.412917248|0.420917248|0.597856577|0.641073833|0.656329641,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.034852894|-0.034852894|-0.242337064|-0.264339431|0,-0.173043787|-0.24942904|-0.24942904|-0.269224904|-0.260853181|0,1.70223314|0.887387056|0.919387056|1.39986434|1.55910272|2.14531856,0.336375177|-0.561196804|0.532660961,0.0349684916|0.273589045|-0.00408786954,0.006264055147767067,0.0019106445834040642,0.0018474273383617401,0.002460830844938755
2,0.15000000000000002,-0.5852108542564978,0.2991236746311188,0.5134055018424988,0.45230811834335327,0.2968559265136719,0.35,1,0,0,0,0,,,nan,0,1.0486212968826294,4.7906599044799805,94.83460998535156,1.0486212968826294,1.0,nan,0,0,0,0,0.3066689396179114,0.0,passthrough,5.8278943820510614e-12,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.27896512644871285,0.460243456|0.278965126|0.286965126|0.452417509|0.494889442|0.510348448,0.610243456|0.428965126|0.436965126|0.602417509|0.644889442|0.660348448,0.580243456|0.398965126|0.406965126|0.572417509|0.614889442|0.630348448,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0311416389|-0.0311416389|-0.304678626|-0.340210787|0,-0.169971282|-0.246668237|-0.246668237|-0.269855924|-0.261422748|0,1.67100254|0.83805063|0.87005063|1.23513549|1.37792423|2.04139379,0.33812362|-0.547517538|0.532456398,0.0349684916|0.273589045|-0.00408786954,0.006125562824308872,0.0018376549705863,0.0017467224970459938,0.0024974504485726357
3,0.2,-0.4802478749976925,0.28155627846717834,0.49689775705337524,0.44081681966781616,0.2790294885635376,0.35,1,0,0,0,0,,,nan,0,1.0947778224945068,4.490257263183594,109.91110229492188,1.0947767496109009,1.0,nan,0,0,0,0,0.3066689396179114,0.0,filtered,1.6757396880584612e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.2655216909198993,0.451823928|0.265521691|0.273521691|0.423839562|0.464834276|0.480119692,0.601823928|0.415521691|0.423521691|0.573839562|0.614834276|0.630119692,0.571823928|0.385521691|0.393521691|0.543839562|0.584834276|0.600119692,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0165699909|0.0165699909|-0.233485967|-0.275936805|0,-0.166793296|-0.243050308|-0.243050308|-0.270735501|-0.262326341|0,1.64050242|0.835606447|0.867606447|1.19113678|1.32107396|1.92047877,0.339872062|-0.533838272|0.532251835,0.0349684916|0.273589045|-0.00408786954,0.005568709224462509,0.0016145240515470505,0.0015490604564547539,0.002365472726523876
4,0.25,-0.40009704455617595,0.25255855917930603,0.4793701767921448,0.431695818901062,0.24944236874580383,0.35,1,0,0,0,0,,,nan,0,1.1098171472549438,5.868046760559082,63.73384475708008,1.1098556518554688,1.0,nan,0,0,0,0,0.3066689396179114,0.0,filtered,0.028838793958725115,0,0,12,joint_3_acceleration_upper,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.2546290916398186,0.443565992|0.254629092|0.262458887|0.398790295|0.437957126|0.452213361,0.593565992|0.404629092|0.412458887|0.548790295|0.587957126|0.602213361,0.563565992|0.374629092|0.382458887|0.518790295|0.557957126|0.572213361,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0628469961|0.055070151|-0.138864229|-0.185673121|0,-0.163507055|-0.238741831|-0.242094077|-0.271907034|-0.263850677|0,1.61075691|0.842621531|0.862811622|1.18438992|1.3023047|1.80885345,0.341620505|-0.520159006|0.532047272,0.0349684916|0.273589045|-0.00408786954,0.00573774054646492,0.0017258599400520325,0.001704392023384571,0.0022673271596431732
5,0.30000000000000004,-0.3374735151941357,0.2108270823955536,0.462463915348053,0.4245538115501404,0.20712052285671234,0.35,1,0,0,0,0,,,nan,0,1.1271511316299438,5.668679237365723,34.365203857421875,1.129105806350708,1.0,nan,0,0,0,0,0.3066689396179114,0.0,filtered,0.01192980565724458,0,0,12,joint_0_acceleration_upper,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.24619196418577416,0.435475127|0.246191964|0.253013706|0.378423167|0.415548226|0.427805269,0.585475127|0.396191964|0.403013706|0.528423167|0.565548226|0.577805269,0.555475127|0.366191964|0.373013706|0.498423167|0.535548226|0.547805269,0.15|0.15|0.15|0.15|0.15|0.15,0|0.100776267|0.0884342099|-0.0362279486|-0.082286484|0,-0.160109869|-0.233832102|-0.243033038|-0.273130217|-0.26578331|0,1.58179064|0.851712021|0.857455995|1.2043345|1.31412311|1.71122107,0.343368948|-0.50647974|0.531842709,0.0349684916|0.273589045|-0.00408786954,0.005632773973047733,0.001843595877289772,0.0017867553979158401,0.001962522976100445
6,0.35000000000000003,-0.2952507745784362,0.16925048828125,0.44714295864105225,0.4187014698982239,0.16498702764511108,0.35,1,0,0,0,0,,,nan,0,1.06600821018219,4.3633198738098145,75.45088958740234,1.0660078525543213,1.0,nan,0,0,0,0,0.3066689396179114,0.0,filtered,6.512609011995046e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23980443902473403,0.427556816|0.239804439|0.245305683|0.363105766|0.398215085|0.407789507,0.577556816|0.389804439|0.395305683|0.513105766|0.548215085|0.557789507,0.547556816|0.359804439|0.365305683|0.483105766|0.518215085|0.527789507,0.15|0.15|0.15|0.15|0.15|0.15,0|0.123472515|0.114569983|0.0396116978|-0.00244023091|0,-0.156599098|-0.228427161|-0.242455446|-0.274178947|-0.267876918|0,1.55362817|0.85426311|0.85333727|1.21785582|1.32254319|1.63115803,0.34511739|-0.492800266|0.531638145,0.0349684916|0.273589045|-0.00408786954,0.0056709954515099525,0.0016575148329138756,0.0016121845692396164,0.002361099235713482
7,0.4,-0.28235913355173126,0.15910658240318298,0.4330928325653076,0.41338855028152466,0.15425461530685425,0.35,1,0,0,0,0,,,nan,0,0.9904683828353882,3.187502384185791,73.54603576660156,0.9904682636260986,1.0,nan,0,0,0,0,0.3066689396179114,0.0,filtered,3.147952641486801e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2347733639747247,0.419816841|0.234773364|0.23900497|0.351552639|0.384739909|0.391751163,0.569816841|0.384773364|0.38900497|0.501552639|0.534739909|0.541751163,0.539816841|0.354773364|0.35900497|0.471552639|0.504739909|0.511751163,0.15|0.15|0.15|0.15|0.15|0.15,0|0.130024224|0.12258109|0.0629574167|0.0148388939|0,-0.152972297|-0.222555149|-0.240608379|-0.274893995|-0.270090997|0,1.52629507|0.846562531|0.83799259|1.19427398|1.28370753|1.56700465,0.346865833|-0.479120642|0.531433582,0.0349684916|0.273589045|-0.00408786954,0.005450915545225143,0.001568417064845562,0.0015651173889636993,0.002279936335980892
8,0.45,-0.3907180568261495,0.2094438076019287,0.42318373918533325,0.4077821373939514,0.20376770198345184,0.35,1,0,0,0,0,,,nan,0,0.9740625023841858,3.8327221870422363,106.0108642578125,0.9740623831748962,1.0,nan,0,0,0,0,0.3066689396179114,0.0,filtered,2.8903961368744895e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23035709546255112,0.412261156|0.230357095|0.233216408|0.341135833|0.371781474|0.376920121,0.562261156|0.380357095|0.383216408|0.491135833|0.521781474|0.526920121,0.532261156|0.350357095|0.353216408|0.461135833|0.491781474|0.496920121,0.15|0.15|0.15|0.15|0.15|0.15,0|0.117107392|0.0977312498|0.00200074618|-0.0666202124|0,-0.1492272|-0.216153989|-0.238186007|-0.27514749|-0.272154479|0,1.49981742|0.822381784|0.792410874|1.09139659|1.14835121|1.50768048,0.348614275|-0.465441018|0.531229019,0.0349684916|0.273589045|-0.00408786954,0.004323430359363556,0.0011416878551244736,0.0010277386754751205,0.002117857336997986
9,0.5,-0.44704640836450216,0.23086506128311157,0.4159333407878876,0.40226632356643677,0.22417224943637848,0.35,1,0,0,0,0,,,nan,0,0.9826049208641052,2.621889114379883,53.38507843017578,0.9826045632362366,1.0,nan,0,0,0,0,0.3066689396179114,0.0,filtered,7.561873489765083e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.22573219107175735,0.404895729|0.225732191|0.226341022|0.327780656|0.35474727|0.358636123,0.554895729|0.375732191|0.376341022|0.477780656|0.50474727|0.508636123,0.524895729|0.345732191|0.346341022|0.447780656|0.47474727|0.478636123,0.15|0.15|0.15|0.15|0.15|0.15,0|0.112112409|0.0856605239|-0.0160590918|-0.0996087399|0,-0.145361696|-0.20915251|-0.23650935|-0.274810462|-0.273617331|0,1.47422122|0.805888663|0.75451526|1.02025307|1.04576301|1.43454449,0.350362718|-0.451761395|0.531024456,0.0349684916|0.273589045|-0.00408786954,0.0039051398634910583,0.0009973496198654175,0.0010079089552164078,0.001875186339020729
