step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8860682711851688,0.06735892593860626,0.5823248624801636,0.5662831664085388,0.05822036415338516,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.46800002455711365,9.360000610351562,187.1999969482422,1.4265371561050415,1.4265371561050415,0.5862322516349463,0.5823248624801636,0.0039073891547827255,0.378471100323269,0.17592767418041613,0.26989022249928696,0.07844840686379556,0.1914418156354914,0.269890225568432,0,0,disabled,0.0,1,TRACK,direct_path,0,1.9623075569979846,1.9623075569979846,58,1,1,1,7,1.9253927042288344,0.19804823398590088,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 7, 'obstacle_contact': 0, 'self_collision': 0}",0.0005880831117724718,65,65,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,1.0,1.4265371561050415,0.0,1.0,0.39824931475968994,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,1.0006695479435967,0,0,12,joint_3_acceleration_lower|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.39824931475968994,0.8648182497850583,0|0|0|0|0|0,,,,,,,,,,0.014197010081261396,0.00398147595115006,0.0017009120201691985,0.002108045038767159
1,0.1,-1.0446533941685812,0.12943316996097565,0.574561595916748,0.5553759932518005,0.11566710472106934,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.838218629360199,8.010903358459473,94.9192123413086,1.4221848249435425,1.4221848249435425,0.5823248914428989,0.574561595916748,0.0077632955261508485,0.373489839100415,0.24217328439969776,0.27043768352350467,0.15520097460227988,0.11523670892122478,0.2704376969740983,0,0,disabled,0.0,1,TRACK,direct_path,0,1.9623075569979846,1.9623075569979846,58,1,1,1,7,1.9253927042288344,0.19804823398590088,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 7, 'obstacle_contact': 0, 'self_collision': 0}",0.0005880831117724718,65,65,nan,nan,0.7014675668706617,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.4221848249435425,0.0,1.0,0.37807763975648867,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,0.5999995542263756,0,0,12,joint_3_acceleration_lower|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.37807763975648867,0.8633363857893008,0|0.0619865772|0.18689216|0.198109673|0.198109673|0.17539685,,,,,,,,,,0.012003912008367479,0.0032484129769727588,0.001523540006019175,0.0019390960223972797
2,0.15000000000000002,-1.3008546758973272,0.21826621890068054,0.5627795457839966,0.5385470986366272,0.19738084077835083,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2209498882293701,8.015652656555176,15.308697700500488,1.417996883392334,1.417996883392334,0.5745615809204041,0.5627795457839966,0.01178203513640752,0.3699951334478877,0.3231055023849247,0.27314012905881974,0.2341178904727419,0.03902223858607784,0.2731401219297263,0,0,disabled,0.0,1,TRACK,direct_path,0,1.9623075569979846,1.9623075569979846,58,1,1,1,7,1.9253927042288344,0.19804823398590088,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 7, 'obstacle_contact': 0, 'self_collision': 0}",0.0005880831117724718,65,65,nan,nan,0.4218857800357941,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.417996883392334,0.0,1.0,0.3500352711882584,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,0.19999858930661182,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.3500352711882584,0.8632326372542232,2.22078963e-17|0.0675052285|0.257348309|0.277099528|0.277099528|0.242177828,,,,,,,,,,0.012595867039635777,0.0033111340599134564,0.001769266091287136,0.002232653903774917
3,0.2,-1.42972231108432,0.26981374621391296,0.5487067103385925,0.5186291933059692,0.24167881906032562,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4145957231521606,4.025240421295166,80.00721740722656,1.4145957231521606,1.4145957231521606,0.5627795302260209,0.5487067103385925,0.014072819887428367,0.3687619066921143,0.3687619028898357,0.27831445205539157,0.2783144525308167,-4.754251436978052e-10,0.2783144443614206,0,0,disabled,0.0,1,TRACK,direct_path,0,1.9623075569979846,1.9623075569979846,58,1,1,1,7,1.9253927042288344,0.19804823398590088,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 7, 'obstacle_contact': 0, 'self_collision': 0}",0.0005880831117724718,65,65,nan,nan,0.14104303870410964,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.4145957231521606,0.0,1.0,0.31517207120380886,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,2.4273578968435497e-08,0,0,12,joint_0_velocity_lower|joint_3_velocity_lower|joint_4_velocity_upper|joint_5_velocity_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.31517207120380886,0.8651053383054638,0|0.0797081947|0.3378399|0.372537605|0.372537605|0.324740664,,,,,,,,,,0.014624687028117478,0.004210941027849913,0.0017754639266058803,0.0022710380144417286
4,0.25,-1.4528897386327801,0.2853125333786011,0.5342995524406433,0.4986085891723633,0.251853883266449,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4118348360061646,0.40526294708251953,80.00450897216797,1.4118348360061646,1.4118348360061646,0.5487067219643788,0.5342995524406433,0.014407169523735441,0.36914914653754327,0.36914914479767624,0.28489191626420723,0.2848919165078373,-2.436300605701547e-10,0.2848919223003873,0,0,disabled,0.0,1,TRACK,direct_path,0,1.9623075569979846,1.9623075569979846,58,1,1,1,7,1.9253927042288344,0.19804823398590088,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 7, 'obstacle_contact': 0, 'self_collision': 0}",0.0005880831117724718,65,65,nan,nan,1.715937534035971e-08,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.4118348360061646,0.0,1.0,0.2858555336562305,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,2.347629453734543e-08,0,0,12,joint_0_velocity_lower|joint_3_velocity_lower|joint_4_velocity_upper|joint_5_velocity_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.2858555336562305,0.868022228575941,3.8903778e-17|0.0871955528|0.380130736|0.424503463|0.424503463|0.371659661,,,,,,,,,,0.01239967707078904,0.003418633947148919,0.0014703290071338415,0.0020056409994140267
5,0.30000000000000004,-1.483778018977878,0.3023766577243805,0.5195443034172058,0.47851282358169556,0.2626187205314636,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4095944166183472,0.3647475242614746,0.8103083968162537,1.4095944166183472,1.4095944166183472,0.5342995670876576,0.5195443034172058,0.014755263670451768,0.37046657340122024,0.37046657181686726,0.29175517162943376,0.29175517187802014,-2.4858637370783754e-10,0.29175517962746056,0,0,disabled,0.0,1,TRACK,direct_path,0,1.9623075569979846,1.9623075569979846,58,1,1,1,7,1.9253927042288344,0.19804823398590088,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 7, 'obstacle_contact': 0, 'self_collision': 0}",0.0005880831117724718,65,65,nan,nan,1.6628215948939032e-08,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.4095944166183472,0.0,1.0,0.26536197944289075,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,2.0988664101408954e-08,0,0,12,joint_0_velocity_lower|joint_3_velocity_lower|joint_4_velocity_upper|joint_5_velocity_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.26536197944289075,0.8710961297878484,0|0.0863193936|0.376335074|0.422598307|0.422598307|0.372247304,,,,,,,,,,0.01621118700131774,0.004219985916279256,0.00196921790484339,0.002502017072401941
6,0.35000000000000003,-1.521763055832171,0.3212246596813202,0.5044305920600891,0.4583740234375,0.2740396559238434,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.407776951789856,0.328285276889801,0.7292448878288269,1.407776951789856,1.407776951789856,0.5195443431455076,0.5044305920600891,0.015113751085418459,0.3725368580147578,0.3725368565795491,0.2988507785221186,0.2988507787744593,-2.5234070388790997e-10,0.29885080137451797,0,0,disabled,0.0,1,TRACK,direct_path,0,1.9623075569979846,1.9623075569979846,58,1,1,1,7,1.9253927042288344,0.19804823398590088,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 7, 'obstacle_contact': 0, 'self_collision': 0}",0.0005880831117724718,65,65,nan,nan,1.4889860412303059e-08,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.407776951789856,0.0,1.0,0.2448968196664058,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,1.9464250026149927e-08,0,0,12,joint_0_velocity_lower|joint_3_velocity_lower|joint_4_velocity_upper|joint_5_velocity_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.2448968196664058,0.8742975678584074,0|0.085728257|0.373263036|0.421386509|0.421386509|0.373731719,,,,,,,,,,0.015565747977234423,0.004209105973131955,0.001980528002604842,0.002739683957770467
