step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-1.4559815969420664,0.315951943397522,0.28489887714385986,0.23839432001113892,0.20135360956192017,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.36818206310272217,6.929068088531494,88.71481323242188,0.3499999940395355,0.0,0.2835078746247777,0.28489887714385986,-0.0013910025190821407,0.2311932910454384,0.13145509893167084,-0.1537052029052536,-0.029165784582984272,-0.12453941832226934,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.3243422369705513,0.3243422369705513,2,1,1,1,1,1.872091203065591,0.15401795506477356,0.006948701501639626;0.0031976781056547968,0.12946060299873352;0.15401795506477356,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 63, 'obstacle_contact': 0, 'self_collision': 0}",0.0003785199032041974,65,65,-0.023902452530297616,0.1356806528568049,1.0,filtered,0,0,1,0,2,2,1,2,1.0,0.0,0.0,0.0,1.0,0.05225013845044385,1,1,0,0,0.135592448617967,0.3499999940395355,filtered,osqp optimal,0.3920895492108322,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower|joint_3_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.05225013845044385,0.9509843083549642,4.44411928e-20|0.059522841|0.133828014|0.133950041|0.138291392|0.138291392,,,,,,,,,,0.01750691409688443,0.004236215027049184,0.0019416389986872673,0.00263829599134624
11,0.6000000000000001,-1.4755838062194984,0.2911769449710846,0.2924750745296478,0.24862995743751526,0.18611203134059906,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3564649224281311,5.84904670715332,50.73855972290039,0.3499999940395355,0.0,0.2848988858187176,0.2924750745296478,-0.007576188710930243,0.22987097208459578,0.2175837149486145,-0.16147958698567405,-0.15255165333057955,-0.008927933655094505,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.3243422369705513,0.3243422369705513,2,1,1,1,1,1.872091203065591,0.15401795506477356,0.006948701501639626;0.0031976781056547968,0.12946060299873352;0.15401795506477356,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 63, 'obstacle_contact': 0, 'self_collision': 0}",0.0003785199032041974,65,65,-0.023902452530297616,0.1356806528568049,1.0,filtered,0,0,1,0,3,3,1,2,1.0,0.0,0.0,0.0,1.0,0.06089344181089726,1,1,0,0,0.135592448617967,0.3499999940395355,filtered,osqp optimal,0.1297118779913729,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.06089344181089726,0.9500177867673949,2.70994053e-18|0.0611611216|0.141785616|0.141785616|0.131152906|0.131152906,,,,,,,,,,0.018288443912751973,0.0043153379810974,0.0021706080297008157,0.0025600979570299387
12,0.65,-1.3929542047092835,0.26641854643821716,0.3005790114402771,0.2598240375518799,0.1708662062883377,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3500000238418579,2.6714606285095215,90.33544158935547,0.3500000238418579,0.0,0.292475074096151,0.3005790114402771,-0.008103937344126122,0.23261772919423876,0.23261772919423876,-0.1599758648132584,-0.1599758648132584,0.0,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.3243422369705513,0.3243422369705513,2,1,1,1,1,1.872091203065591,0.15401795506477356,0.006948701501639626;0.0031976781056547968,0.12946060299873352;0.15401795506477356,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 63, 'obstacle_contact': 0, 'self_collision': 0}",0.0003785199032041974,65,65,-0.023902452530297616,0.1356806528568049,0.37060537200100874,filtered,0,0,1,0,4,4,1,2,1.0,0.0,0.0,0.0,1.0,0.07120019986704479,1,1,0,0,0.135592448617967,0.3500000238418579,passthrough,osqp optimal,8.338606143139342e-12,0,0,12,,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.07120019986704479,0.9485951795640758,0|0.0704293669|0.208853821|0.208853821|0.217454271|0.217454271,,,,,,,,,,0.01680913392920047,0.00409897300414741,0.0018445419846102595,0.0025013380218297243
13,0.7000000000000001,-1.2420509469094805,0.2562667727470398,0.3021066188812256,0.2646234631538391,0.1647528111934662,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.39074015617370605,8.3367280960083,198.953369140625,0.9295638203620911,0.9295638203620911,0.30057902433648936,0.3021066188812256,-0.0015275945447362216,0.23858568721944082,0.1121610603969996,0.22220184610422888,-0.025378554759364402,0.2475804008635933,0.22220183360645507,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1151985760079697,1.439540812978521,17,1,1,1,7,1.4014096826586744,0.15281790494918823,0.0035010557405442846;0.006748874589879464;0.002687313776320353;0.005947694610137492;0.006071273376699034;0.004553485336526528;0.0038282833891334863;0.003257690131249404;0.006529706147604377;0.0018255262615191042;0.0065600138354559336;0.0029425566401411695;0.00807346384724841;0.001877254144277836;0.006020054936170978;0.0041894904149565185;0.004920107172001427,0.14313681423664093;0.13124655187129974;0.12216434627771378;0.1278659552335739;0.12691791355609894;0.14140544831752777;0.1525140106678009;0.15281790494918823;0.15386798977851868;0.15274035930633545;0.14983731508255005;0.1523398458957672;0.12880802154541016;0.13089992105960846;0.152265727519989;0.13496197760105133;0.1509922444820404,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 111, 'obstacle_contact': 0, 'self_collision': 0}",0.00030487013255648396,130,130,-0.024719761362552092,0.08730446684452049,2.38245873574769e-11,passthrough,0,0,2,1,5,0,1,2,1.0,0.2654261411859859,0.9295638203620911,0.0,1.0,0.08246818258975774,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,0.718677307769068,0,0,12,joint_3_acceleration_lower|joint_4_acceleration_upper,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.08246818258975774,0.9471172059020615,0|0.0760347223|0.215790683|0.215790683|0.232288473|0.232288473,,,,,,,,,,1.1311940819723532,0.004089392954483628,0.0022377680288627744,0.0023819529451429844
14,0.75,-1.221167951242681,0.2779719829559326,0.2979571521282196,0.26304399967193604,0.1755678802728653,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6645024418830872,8.008428573608398,101.0652847290039,1.0973275899887085,1.0973275899887085,0.3021066184084772,0.2979571521282196,0.0041494662802575855,0.25396692405282567,0.10898497366505415,0.23862471548368383,0.08624591481644657,0.15237880066723725,0.23862471511027444,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1151985760079697,1.439540812978521,17,1,1,1,7,1.4014096826586744,0.15281790494918823,0.0035010557405442846;0.006748874589879464;0.002687313776320353;0.005947694610137492;0.006071273376699034;0.004553485336526528;0.0038282833891334863;0.003257690131249404;0.006529706147604377;0.0018255262615191042;0.0065600138354559336;0.0029425566401411695;0.00807346384724841;0.001877254144277836;0.006020054936170978;0.0041894904149565185;0.004920107172001427,0.14313681423664093;0.13124655187129974;0.12216434627771378;0.1278659552335739;0.12691791355609894;0.14140544831752777;0.1525140106678009;0.15281790494918823;0.15386798977851868;0.15274035930633545;0.14983731508255005;0.1523398458957672;0.12880802154541016;0.13089992105960846;0.152265727519989;0.13496197760105133;0.1509922444820404,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 111, 'obstacle_contact': 0, 'self_collision': 0}",0.00030487013255648396,130,130,-0.024719761362552092,0.08730446684452049,0.7731339064908133,filtered,0,0,2,1,5,0,1,2,1.0,0.2963300489370404,1.0973275899887085,0.0,1.0,0.08741280782992647,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,0.5047527436022811,0,0,12,joint_3_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08741280782992647,0.9442134216958279,1.67346793e-19|0.0139563001|0.117785916|0.117785916|0.111888612|0.111888612,,,,,,,,,,0.01783336396329105,0.004821492009796202,0.002356315031647682,0.002730487030930817
15,0.8,-1.9002442838759614,0.4775434136390686,0.2879496216773987,0.25546663999557495,0.326183557510376,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9119980335235596,6.615291595458984,68.37953186035156,0.9499520659446716,0.9499520659446716,0.2979571614294316,0.2879496216773987,0.010007539752032946,0.22133213320385273,0.2159149552846271,0.2084926988549306,0.2030552755212958,0.005437423333634811,0.2084927053633657,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1151985760079697,1.439540812978521,17,1,1,1,7,1.4014096826586744,0.15281790494918823,0.0035010557405442846;0.006748874589879464;0.002687313776320353;0.005947694610137492;0.006071273376699034;0.004553485336526528;0.0038282833891334863;0.003257690131249404;0.006529706147604377;0.0018255262615191042;0.0065600138354559336;0.0029425566401411695;0.00807346384724841;0.001877254144277836;0.006020054936170978;0.0041894904149565185;0.004920107172001427,0.14313681423664093;0.13124655187129974;0.12216434627771378;0.1278659552335739;0.12691791355609894;0.14140544831752777;0.1525140106678009;0.15281790494918823;0.15386798977851868;0.15274035930633545;0.14983731508255005;0.1523398458957672;0.12880802154541016;0.13089992105960846;0.152265727519989;0.13496197760105133;0.1509922444820404,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 111, 'obstacle_contact': 0, 'self_collision': 0}",0.00030487013255648396,130,130,-0.024719761362552092,0.08730446684452049,0.459983644088886,filtered,0,0,2,1,5,0,1,2,1.0,0.25734798810047366,0.9499520659446716,0.0,1.0,0.08117567809607579,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,0.06439214342283724,0,0,12,joint_5_acceleration_lower|joint_0_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08117567809607579,0.9428465524616214,0|0.0156156024|0.112290288|0.112290288|0.108324155|0.108324155,,,,,,,,,,0.018254580907523632,0.004808537079952657,0.002369635971263051,0.002734242007136345
16,0.8500000000000001,-1.9788855867241457,0.5015257596969604,0.27785319089889526,0.24793311953544617,0.3419661223888397,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9181378483772278,1.0654133558273315,126.79280853271484,0.9181370139122009,0.9181370139122009,0.2879496229268664,0.27785319089889526,0.010096432027971114,0.2134175586490168,0.21341756487038924,0.20179578064556308,0.20179578438265924,-3.7370961603055974e-09,0.201795781521193,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1151985760079697,1.439540812978521,17,1,1,1,7,1.4014096826586744,0.15281790494918823,0.0035010557405442846;0.006748874589879464;0.002687313776320353;0.005947694610137492;0.006071273376699034;0.004553485336526528;0.0038282833891334863;0.003257690131249404;0.006529706147604377;0.0018255262615191042;0.0065600138354559336;0.0029425566401411695;0.00807346384724841;0.001877254144277836;0.006020054936170978;0.0041894904149565185;0.004920107172001427,0.14313681423664093;0.13124655187129974;0.12216434627771378;0.1278659552335739;0.12691791355609894;0.14140544831752777;0.1525140106678009;0.15281790494918823;0.15386798977851868;0.15274035930633545;0.14983731508255005;0.1523398458957672;0.12880802154541016;0.13089992105960846;0.152265727519989;0.13496197760105133;0.1509922444820404,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 111, 'obstacle_contact': 0, 'self_collision': 0}",0.00030487013255648396,130,130,-0.024719761362552092,0.08730446684452049,0.06778462380499486,filtered,0,0,2,1,5,0,1,2,1.0,0.10116934431537651,0.9181370139122009,0.0,1.0,0.05618709509046024,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,1.1558555199811578e-06,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.05618709509046024,0.9422672879601571,1.31636838e-19|0.0439244323|0.186536496|0.186536496|0.2153922|0.2153922,,,,,,,,,,0.01629060402046889,0.004359477083198726,0.0020894419867545366,0.0023369849659502506
17,0.9,-2.032495790106364,0.5160802602767944,0.2680966258049011,0.24080559611320496,0.3503625690937042,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8859978318214417,0.6427997350692749,26.41946029663086,0.8859975337982178,0.8859975337982178,0.2778531933243681,0.2680966258049011,0.009756567519466963,0.20550481034257106,0.20550481568867643,0.19502146873133142,0.1950214735274672,-4.7961357940717875e-09,0.19502147043373863,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1151985760079697,1.439540812978521,17,1,1,1,7,1.4014096826586744,0.15281790494918823,0.0035010557405442846;0.006748874589879464;0.002687313776320353;0.005947694610137492;0.006071273376699034;0.004553485336526528;0.0038282833891334863;0.003257690131249404;0.006529706147604377;0.0018255262615191042;0.0065600138354559336;0.0029425566401411695;0.00807346384724841;0.001877254144277836;0.006020054936170978;0.0041894904149565185;0.004920107172001427,0.14313681423664093;0.13124655187129974;0.12216434627771378;0.1278659552335739;0.12691791355609894;0.14140544831752777;0.1525140106678009;0.15281790494918823;0.15386798977851868;0.15274035930633545;0.14983731508255005;0.1523398458957672;0.12880802154541016;0.13089992105960846;0.152265727519989;0.13496197760105133;0.1509922444820404,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 111, 'obstacle_contact': 0, 'self_collision': 0}",0.00030487013255648396,130,130,-0.024719761362552092,0.08730446684452049,1.2589139773986818e-06,filtered,0,0,2,1,5,0,1,2,1.0,0.0577095071268519,0.8859975337982178,0.0,1.0,0.049233521140296305,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,4.780284967105069e-07,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.049233521140296305,0.9416440236139163,8.39991831e-18|0.0436838349|0.184597222|0.184597222|0.212941347|0.212941347,,,,,,,,,,0.011489002034068108,0.003214488970115781,0.0012933149700984359,0.002082914928905666
18,0.9500000000000001,-2.0854620546222695,0.5303200483322144,0.2586701214313507,0.23407131433486938,0.3586963415145874,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8549830913543701,0.6202948689460754,0.45009762048721313,0.8549830317497253,0.8549830317497253,0.26809662930274686,0.2586701214313507,0.00942650787139615,0.19788968417076294,0.19788968417076244,0.18844040439016907,0.18844040439017123,-2.1649348980190553e-15,0.18844040684874333,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1151985760079697,1.439540812978521,17,1,1,1,7,1.4014096826586744,0.15281790494918823,0.0035010557405442846;0.006748874589879464;0.002687313776320353;0.005947694610137492;0.006071273376699034;0.004553485336526528;0.0038282833891334863;0.003257690131249404;0.006529706147604377;0.0018255262615191042;0.0065600138354559336;0.0029425566401411695;0.00807346384724841;0.001877254144277836;0.006020054936170978;0.0041894904149565185;0.004920107172001427,0.14313681423664093;0.13124655187129974;0.12216434627771378;0.1278659552335739;0.12691791355609894;0.14140544831752777;0.1525140106678009;0.15281790494918823;0.15386798977851868;0.15274035930633545;0.14983731508255005;0.1523398458957672;0.12880802154541016;0.13089992105960846;0.152265727519989;0.13496197760105133;0.1509922444820404,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 111, 'obstacle_contact': 0, 'self_collision': 0}",0.00030487013255648396,130,130,-0.024719761362552092,0.08730446684452049,5.395370511486952e-07,filtered,0,0,2,1,5,0,1,2,1.0,0.020885239527786363,0.8549830317497253,0.0,1.0,0.04334163832444582,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,1.4204937155658032e-07,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.04334163832444582,0.9409828251287686,0|0.0421058257|0.178100219|0.178100219|0.205050338|0.205050338,,,,,,,,,,0.014160973019897938,0.003543690894730389,0.0013727410696446896,0.002099901088513434
19,1.0,-1.3713696766072565,0.3222426474094391,0.2555607557296753,0.23538252711296082,0.20609156787395477,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.49713194370269775,8.800607681274414,164.9299774169922,0.3500000238418579,0.0,0.2586701386531944,0.2555607557296753,0.0031093829235190884,0.23751289946920134,0.15112034155159354,-0.15299281868075956,0.059310804759708874,-0.21230362344046844,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,1.1151985760079697,1.439540812978521,17,1,1,1,7,1.4014096826586744,0.15281790494918823,0.0035010557405442846;0.006748874589879464;0.002687313776320353;0.005947694610137492;0.006071273376699034;0.004553485336526528;0.0038282833891334863;0.003257690131249404;0.006529706147604377;0.0018255262615191042;0.0065600138354559336;0.0029425566401411695;0.00807346384724841;0.001877254144277836;0.006020054936170978;0.0041894904149565185;0.004920107172001427,0.14313681423664093;0.13124655187129974;0.12216434627771378;0.1278659552335739;0.12691791355609894;0.14140544831752777;0.1525140106678009;0.15281790494918823;0.15386798977851868;0.15274035930633545;0.14983731508255005;0.1523398458957672;0.12880802154541016;0.13089992105960846;0.152265727519989;0.13496197760105133;0.1509922444820404,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 111, 'obstacle_contact': 0, 'self_collision': 0}",0.00030487013255648396,130,130,-0.024719761362552092,0.08730446684452049,1.6614291311241097e-07,filtered,0,0,2,1,6,1,1,2,1.0,0.0,0.0,0.0,1.0,0.03780496480026488,1,1,0,0,0.135592448617967,0.3500000238418579,filtered,osqp optimal,0.5832368097371385,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower|joint_3_acceleration_upper|joint_5_acceleration_upper,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.03780496480026488,0.9402891251584526,0|0.0405864242|0.1718247|0.1718247|0.197457043|0.197457043,,,,,,,,,,0.011843587970361114,0.002773356973193586,0.0013881439808756113,0.0019163510296493769
20,1.05,-1.4118585087242457,0.30439457297325134,0.25857365131378174,0.24246233701705933,0.19513994455337524,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.2649681568145752,7.954514026641846,74.6502456665039,0.3499999940395355,0.0,0.2555607619373049,0.25857365131378174,-0.0030128893764768128,0.23615598444236713,0.16650711653586678,-0.16274085645662714,-0.061347292706347874,-0.10139356375027928,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,1.1151985760079697,1.439540812978521,17,1,1,1,7,1.4014096826586744,0.15281790494918823,0.0035010557405442846;0.006748874589879464;0.002687313776320353;0.005947694610137492;0.006071273376699034;0.004553485336526528;0.0038282833891334863;0.003257690131249404;0.006529706147604377;0.0018255262615191042;0.0065600138354559336;0.0029425566401411695;0.00807346384724841;0.001877254144277836;0.006020054936170978;0.0041894904149565185;0.004920107172001427,0.14313681423664093;0.13124655187129974;0.12216434627771378;0.1278659552335739;0.12691791355609894;0.14140544831752777;0.1525140106678009;0.15281790494918823;0.15386798977851868;0.15274035930633545;0.14983731508255005;0.1523398458957672;0.12880802154541016;0.13089992105960846;0.152265727519989;0.13496197760105133;0.1509922444820404,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 111, 'obstacle_contact': 0, 'self_collision': 0}",0.00030487013255648396,130,130,-0.024719761362552092,0.08730446684452049,1.0,filtered,0,0,2,1,7,2,1,2,1.0,0.0,0.0,0.0,1.0,0.05841148931950324,1,1,0,0,0.135592448617967,0.3499999940395355,filtered,osqp optimal,0.21276934520128016,0,0,12,,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.05841148931950324,0.9394207904626891,0|0.0715782825|0.152932402|0.152932402|0.150766409|0.150766409,,,,,,,,,,0.0194645079318434,0.004703497048467398,0.0022454470163211226,0.0026333490386605263
21,1.1,-1.41621128144669,0.2804561257362366,0.2669138014316559,0.2527194023132324,0.18037685751914978,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3500000238418579,4.216777801513672,99.46908569335938,0.3500000238418579,0.0,0.258573625887055,0.2669138014316559,-0.00834017554460087,0.23637327586244003,0.23637327586244003,-0.16596411187869328,-0.16596411187869328,0.0,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,1.1151985760079697,1.439540812978521,17,1,1,1,7,1.4014096826586744,0.15281790494918823,0.0035010557405442846;0.006748874589879464;0.002687313776320353;0.005947694610137492;0.006071273376699034;0.004553485336526528;0.0038282833891334863;0.003257690131249404;0.006529706147604377;0.0018255262615191042;0.0065600138354559336;0.0029425566401411695;0.00807346384724841;0.001877254144277836;0.006020054936170978;0.0041894904149565185;0.004920107172001427,0.14313681423664093;0.13124655187129974;0.12216434627771378;0.1278659552335739;0.12691791355609894;0.14140544831752777;0.1525140106678009;0.15281790494918823;0.15386798977851868;0.15274035930633545;0.14983731508255005;0.1523398458957672;0.12880802154541016;0.13089992105960846;0.152265727519989;0.13496197760105133;0.1509922444820404,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 111, 'obstacle_contact': 0, 'self_collision': 0}",0.00030487013255648396,130,130,-0.024719761362552092,0.08730446684452049,0.6079124252134873,filtered,0,0,2,1,8,3,1,2,1.0,0.0,0.0,0.0,1.0,0.06559154407596429,1,1,0,0,0.135592448617967,0.3500000238418579,passthrough,osqp optimal,7.601122947542713e-12,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.06559154407596429,0.9374165853527116,0|0.0702488714|0.159298561|0.159298561|0.165920292|0.165920292,,,,,,,,,,0.019533314974978566,0.004705167026259005,0.002421826939098537,0.002820221008732915
22,1.1500000000000001,-1.3546504042536174,0.26054418087005615,0.27581965923309326,0.26197874546051025,0.1680913269519806,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3499999940395355,0.3907877504825592,82.77257537841797,0.3499999940395355,0.0,0.2669138008202724,0.27581965923309326,-0.008905858412820877,0.23342629152895011,0.23342629152895011,-0.17652101164294473,-0.17652101164294473,0.0,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,1.1151985760079697,1.439540812978521,17,1,1,1,7,1.4014096826586744,0.15281790494918823,0.0035010557405442846;0.006748874589879464;0.002687313776320353;0.005947694610137492;0.006071273376699034;0.004553485336526528;0.0038282833891334863;0.003257690131249404;0.006529706147604377;0.0018255262615191042;0.0065600138354559336;0.0029425566401411695;0.00807346384724841;0.001877254144277836;0.006020054936170978;0.0041894904149565185;0.004920107172001427,0.14313681423664093;0.13124655187129974;0.12216434627771378;0.1278659552335739;0.12691791355609894;0.14140544831752777;0.1525140106678009;0.15281790494918823;0.15386798977851868;0.15274035930633545;0.14983731508255005;0.1523398458957672;0.12880802154541016;0.13089992105960846;0.152265727519989;0.13496197760105133;0.1509922444820404,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 111, 'obstacle_contact': 0, 'self_collision': 0}",0.00030487013255648396,130,130,-0.024719761362552092,0.08730446684452049,2.171749265644954e-11,passthrough,0,0,2,1,9,4,1,2,1.0,0.0,0.0,0.0,1.0,0.07595013991848379,1,1,0,0,0.135592448617967,0.3499999940395355,passthrough,osqp optimal,2.0221961015527744e-11,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.07595013991848379,0.9353854549757663,0|0.0817618797|0.21621319|0.21621319|0.235734544|0.235734544,,,,,,,,,,0.020315135014243424,0.005075654946267605,0.0022523360094055533,0.0028547330293804407
