step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.37403157701650824,0.16768911480903625,0.4472948908805847,0.29403674602508545,0.1472896784543991,0.35,3,0,0,0,0.40523961186408997,8.104791641235352,162.09584045410156,0.458015501499176,1.0,0.15732721899058416,0,0,0,0.0,filtered,0.06282332280793945,0,0,12,joint_2_acceleration_lower|joint_3_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15732721899058416,0.002224639058113098
1,0.1,-0.15185669553020723,0.15127290785312653,0.42683878540992737,0.29486650228500366,0.1313774138689041,0.35,3,0,0,0,0.6588470339775085,6.64152717590332,135.592529296875,0.6588470339775085,1.0,0.15478844593192748,0,0,0,0.0,passthrough,1.271266425562336e-11,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.15478844593192748,0.0018025534227490425
2,0.15000000000000002,-0.07116804561087064,0.14737629890441895,0.4042646884918213,0.2979472875595093,0.12842603027820587,0.35,3,0,0,0,0.7664894461631775,5.714555740356445,118.77479553222656,0.7664890289306641,1.0,0.15593759097366816,0,0,0,0.0,filtered,7.905290529249795e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15593759097366816,0.001902630552649498
3,0.2,-0.04271970755850539,0.1421416997909546,0.38239386677742004,0.30234166979789734,0.12434522807598114,0.35,3,0,0,0,0.858519434928894,4.245774269104004,71.33040618896484,0.8585193753242493,1.0,0.15941723894684656,0,0,0,0.0,filtered,2.4454343848375986e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15941723894684656,0.002785198390483856
4,0.25,-0.01310684602474517,0.1362289935350418,0.36102965474128723,0.307563841342926,0.119686059653759,0.35,3,0,0,0,0.9435154795646667,2.7365047931671143,44.869632720947266,0.9435152411460876,1.0,0.1642564211883495,0,0,0,0.0,filtered,3.4743145831278193e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1642564211883495,0.00282074511051178
5,0.30000000000000004,0.01831769798004068,0.13023260235786438,0.3399159014225006,0.3131178617477417,0.11494835466146469,0.35,3,0,0,0,0.998388409614563,2.0288403034210205,51.163387298583984,0.99838787317276,1.0,0.16996801245080556,0,0,0,0.0,filtered,1.1751350730518349e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.16996801245080556,0.0018817204982042313
6,0.35000000000000003,0.020935295558767553,0.12470489740371704,0.32039254903793335,0.3184676170349121,0.11058760434389114,0.35,3,0,0,0,1.014470100402832,2.1849005222320557,29.53020668029785,1.0144693851470947,1.0,0.17605213943196807,0,0,0,0.0,filtered,1.3210176107070106e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17605213943196807,0.0018293000757694244
7,0.4,-0.003503071483317022,0.12004818022251129,0.30363836884498596,0.32313308119773865,0.10694015026092529,0.35,3,0,0,0,1.0135490894317627,2.5251073837280273,19.241830825805664,1.0135490894317627,1.0,0.18194782573441926,0,0,0,0.0,passthrough,5.59485792931484e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18194782573441926,0.001960516907274723
8,0.45,-0.035158841197596824,0.11646163463592529,0.2897511422634125,0.32678380608558655,0.10418328642845154,0.35,3,0,0,0,1.0019596815109253,2.7492473125457764,18.439613342285156,1.0019596815109253,1.0,0.18714973249291467,0,0,0,0.0,passthrough,4.8541171175503434e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.18714973249291467,0.0018123267218470573
9,0.5,-0.050376836506798736,0.11374765634536743,0.2776372730731964,0.3295253813266754,0.10216742008924484,0.35,3,0,0,0,0.988730788230896,2.2669689655303955,30.555103302001953,0.9887300133705139,1.0,0.19131574956465458,0,0,0,0.0,filtered,1.2437550178898342e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.19131574956465458,0.0020885076373815536
10,0.55,-0.0680616750240415,0.11160029470920563,0.26726555824279785,0.33154428005218506,0.10071209818124771,0.35,2,0,0,0,0.9783992767333984,1.7043766975402832,36.91988754272461,0.9783985614776611,1.0,0.19456723932972897,0,0,0,0.0,filtered,1.1672611716392239e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.19456723932972897,0.002897210419178009
11,0.6000000000000001,-0.08343916590111916,0.10977817326784134,0.25837433338165283,0.331576406955719,0.10068914294242859,0.35,2,0,0,0,0.962833046913147,1.3727630376815796,22.6369686126709,0.9628321528434753,1.0,0.1972038152420132,0,0,0,0.0,filtered,1.4165187373148926e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1972038152420132,0.0029530953615903854
12,0.65,-0.1218033912417679,0.11146064847707748,0.2518927752971649,0.3312458097934723,0.10267551243305206,0.35,2,0,0,0,0.9387908577919006,1.0528427362442017,38.197200775146484,0.9387908577919006,1.0,0.1994874194531333,0,0,0,0.0,passthrough,6.1535221404275326e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1994874194531333,0.0028688479214906693
13,0.7000000000000001,-0.15413465167277568,0.11474136263132095,0.24727408587932587,0.33042556047439575,0.10607686638832092,0.35,2,0,0,0,0.9083998203277588,1.5516167879104614,20.983179092407227,0.9083988070487976,1.0,0.1995726343016257,0,0,0,0.0,filtered,1.5820794001062921e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1995726343016257,0.0019198982045054436
14,0.75,-0.1777456550999341,0.11847071349620819,0.24393939971923828,0.32910990715026855,0.10987876355648041,0.35,2,0,0,0,0.8676275610923767,1.6924272775650024,16.56058120727539,0.8676270842552185,1.0,0.1989800642479953,0,0,0,0.0,filtered,8.444966809838447e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1989800642479953,0.001791408285498619
15,0.8,-0.2001838596196174,0.12271665036678314,0.2417106032371521,0.32728567719459534,0.11414577066898346,0.35,2,0,0,0,0.7787626385688782,2.715721845626831,34.41867446899414,0.7787626385688782,1.0,0.19787404238955109,0,0,0,0.0,passthrough,1.2258804605571565e-09,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.19787404238955109,0.0018459400162100792
16,0.8500000000000001,-0.21884957554705636,0.12954561412334442,0.24018053710460663,0.32462775707244873,0.1209157183766365,0.35,2,0,0,0,0.6356257200241089,3.836366653442383,34.103309631347656,0.6356257200241089,1.0,0.1962376742327871,0,0,0,0.0,passthrough,8.929637024714622e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1962376742327871,0.002896406687796116
17,0.9,-0.20794338617952507,0.13996784389019012,0.2375497967004776,0.3210809528827667,0.1312088668346405,0.35,2,0,0,0,0.504580020904541,4.968961238861084,49.242610931396484,0.504580020904541,1.0,0.19374002331120332,0,0,0,0.0,passthrough,4.646172403987332e-09,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.19374002331120332,0.002827298827469349
18,0.9500000000000001,-0.1878916641271374,0.1435401290655136,0.2338659167289734,0.31753769516944885,0.13468439877033234,0.35,2,0,0,0,0.45196443796157837,3.570490837097168,54.90930938720703,0.45196443796157837,1.0,0.1903452973739203,0,0,0,0.0,passthrough,5.258499992011616e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1903452973739203,0.0018716240301728249
19,1.0,-0.1743242437075358,0.14105220139026642,0.2297998070716858,0.314310222864151,0.13218358159065247,0.35,2,0,0,0,0.39702555537223816,2.9088029861450195,43.794254302978516,0.39702555537223816,1.0,0.18699084594884152,0,0,0,0.0,passthrough,5.946417336667526e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.18699084594884152,0.0019506607204675674
20,1.05,-0.17806103964716385,0.14149326086044312,0.22614049911499023,0.31141185760498047,0.13267076015472412,0.35,2,0,0,0,0.3569723069667816,1.2500852346420288,47.02726745605469,0.3569723069667816,1.0,0.18401726247809141,0,0,0,0.0,passthrough,5.488739312570615e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.18401726247809141,0.002795172855257988
21,1.1,-0.17081822667533544,0.14285996556282043,0.22219854593276978,0.3086634874343872,0.134123295545578,0.35,2,0,0,0,0.3450985252857208,1.300118327140808,29.89090347290039,0.3450985252857208,1.0,0.18140469098082168,0,0,0,0.0,passthrough,5.55598696162707e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.18140469098082168,0.0027018794789910316
22,1.1500000000000001,-0.1825773765624898,0.1449427604675293,0.21895430982112885,0.30595070123672485,0.13630159199237823,0.35,2,0,0,0,0.3083745539188385,1.2201905250549316,33.77517318725586,0.3083745539188385,1.0,0.17896543563741002,0,0,0,0.0,passthrough,4.672343996954841e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.17896543563741002,0.002683759666979313
23,1.2000000000000002,-0.19330396593348673,0.1476682871580124,0.21628519892692566,0.30318060517311096,0.1391226202249527,0.35,2,0,0,0,0.2773835361003876,1.1004558801651,6.839488506317139,0.2773835361003876,1.0,0.17656085687592138,0,0,0,0.0,passthrough,4.0427824049341907e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.17656085687592138,0.0028550848364830017
24,1.25,-0.19153435604557223,0.1511009931564331,0.21346035599708557,0.3002629280090332,0.14264751970767975,0.35,2,0,0,0,0.2639867067337036,1.2242894172668457,14.409528732299805,0.2639867067337036,1.0,0.1740947659896352,0,0,0,0.0,passthrough,3.6826654093772633e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1740947659896352,0.002835097722709179
25,1.3,-0.18294051082219284,0.1546528935432434,0.21011726558208466,0.2972424030303955,0.14630143344402313,0.35,2,0,0,0,0.26410573720932007,1.2834101915359497,9.380163192749023,0.26410573720932007,1.0,0.17147980957766445,0,0,0,0.0,passthrough,3.595552542271421e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.17147980957766445,0.002179231494665146
26,1.35,-0.16870122183127578,0.15990953147411346,0.2058846801519394,0.2941448390483856,0.15168075263500214,0.35,2,0,0,0,0.28900015354156494,1.4185380935668945,10.936227798461914,0.28900015354156494,1.0,0.16876988321041314,0,0,0,0.0,passthrough,3.8083077138513026e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.16876988321041314,0.0024099908769130707
27,1.4000000000000001,-0.16323425331361732,0.16751179099082947,0.20114678144454956,0.2908926010131836,0.1594042032957077,0.35,2,0,0,0,0.32063859701156616,0.9196938872337341,17.978538513183594,0.32063859701156616,1.0,0.1659983222554281,0,0,0,0.0,passthrough,3.9641724926810983e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1659983222554281,0.002073872834444046
28,1.4500000000000002,-0.15984074869431203,0.17511937022209167,0.1960219442844391,0.28751108050346375,0.16712994873523712,0.35,2,0,0,0,0.3596124053001404,1.091980218887329,14.740033149719238,0.3596124053001404,1.0,0.1630699913111361,0,0,0,0.0,passthrough,4.1415176815806e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1630699913111361,0.002251317724585533
29,1.5,-0.1638308784673797,0.18619497120380402,0.19073030352592468,0.28389373421669006,0.17830389738082886,0.35,2,0,0,0,0.39556440711021423,1.1372931003570557,10.778496742248535,0.39556440711021423,1.0,0.16000661524417298,0,0,0,0.0,passthrough,4.5006605144535e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.16000661524417298,0.002220544032752514
30,1.55,-0.17599036469211657,0.19524207711219788,0.18581540882587433,0.2801462411880493,0.18744322657585144,0.35,2,0,0,0,0.40985551476478577,1.2714552879333496,17.887939453125,0.40985551476478577,1.0,0.15669259330182556,0,0,0,0.0,passthrough,5.306099627707916e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.15669259330182556,0.0021114228293299675
31,1.6,-0.18563895369730873,0.19506879150867462,0.181618794798851,0.2766115665435791,0.18740183115005493,0.35,2,0,0,0,0.40475431084632874,1.176611304283142,19.27157211303711,0.40475431084632874,1.0,0.15323952597277551,0,0,0,0.0,passthrough,6.284204680192925e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.15323952597277551,0.0018054312095046043
32,1.6500000000000001,-0.19277419234420173,0.194306418299675,0.1780061423778534,0.2732963263988495,0.18681803345680237,0.35,2,0,0,0,0.4042833149433136,1.109703540802002,9.063258171081543,0.4042833149433136,1.0,0.15001026863725697,0,0,0,0.0,passthrough,7.227756542302142e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.15001026863725697,0.001872830092906952
33,1.7000000000000002,-0.18829938911485442,0.1917683184146881,0.17442941665649414,0.27024760842323303,0.18451909720897675,0.35,2,0,0,0,0.41358357667922974,0.7803261876106262,15.76240062713623,0.41358357667922974,1.0,0.14701597954677037,0,0,0,0.0,passthrough,7.744545950913776e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.14701597954677037,0.0019198264926671982
34,1.75,-0.18266150861795852,0.19342443346977234,0.17059601843357086,0.26730555295944214,0.1863815188407898,0.35,2,0,0,0,0.4201226234436035,0.5678040981292725,18.649051666259766,0.4201226234436035,1.0,0.14431178450536353,0,0,0,0.0,passthrough,7.645317833051687e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.14431178450536353,0.0020393040031194687
