step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.2844264817247552,0.16046547889709473,0.2893654406070709,0.5119495987892151,0.15409573912620544,0.35,4,0,0,0,0.3684416711330414,7.368833541870117,147.3766632080078,0.39573055505752563,1.0,0.3699870234141385,0,0,0,0.0,filtered,0.03475137073589764,0,0,12,joint_4_acceleration_upper,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3699870234141385,0.0026555974036455154
1,0.1,-0.2519175134256404,0.19878143072128296,0.2832200229167938,0.496919721364975,0.19156640768051147,0.35,4,0,0,0,0.6146470308303833,5.767528533935547,98.00365447998047,0.6146460771560669,1.0,0.3573734126623272,0,0,0,0.0,filtered,1.3156379601467192e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3573734126623272,0.0026964060962200165
2,0.15000000000000002,-0.2167289564820851,0.2539047300815582,0.2727421522140503,0.4781840145587921,0.2454860508441925,0.35,4,0,0,0,0.815523624420166,5.147169589996338,73.87395477294922,0.8155229687690735,1.0,0.342362921121719,0,0,0,0.0,filtered,1.1079055177411259e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.342362921121719,0.0024935444816946983
3,0.2,-0.17831324129510343,0.2896924614906311,0.2589634358882904,0.45736929774284363,0.2797144651412964,0.35,4,0,0,0,0.9515383839607239,5.013533115386963,60.40069580078125,0.9515377283096313,1.0,0.323682449490962,0,0,0,0.0,filtered,1.027135404922773e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.323682449490962,0.002721155993640423
4,0.25,-0.16021929024747408,0.3114681541919708,0.24388356506824493,0.43585994839668274,0.29959800839424133,0.35,4,0,0,0,1.099564790725708,3.507740020751953,85.06246185302734,1.0995639562606812,1.0,0.30297336250125984,0,0,0,0.0,filtered,1.2250694022471264e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.30297336250125984,0.002487502060830593
5,0.30000000000000004,-0.15319304017506158,0.32449257373809814,0.22852160036563873,0.41460928320884705,0.3104376196861267,0.35,4,0,0,0,1.2114726305007935,2.7777462005615234,24.472583770751953,1.211471438407898,1.0,0.2816311768535239,0,0,0,0.0,filtered,1.7264759254990307e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2816311768535239,0.002481488510966301
6,0.35000000000000003,-0.1532508940219765,0.3312709629535675,0.21353869140148163,0.39430490136146545,0.31481051445007324,0.35,4,0,0,0,1.29416823387146,2.1788690090179443,14.81433391571045,1.2941670417785645,1.0,0.26062208092679295,0,0,0,0.0,filtered,1.7490243057580052e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.26062208092679295,0.0025228718295693398
7,0.4,-0.15820025210820063,0.3332376778125763,0.199379563331604,0.3754234313964844,0.3142574429512024,0.35,4,0,0,0,1.3562544584274292,1.7957143783569336,14.477948188781738,1.3562544584274292,1.0,0.2406483406849319,0,0,0,0.0,passthrough,5.3096029552249574e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2406483406849319,0.0025403322651982307
8,0.45,-0.1639106444851129,0.3304959535598755,0.1862555295228958,0.35831817984580994,0.3090256452560425,0.35,4,0,0,0,1.4011955261230469,1.6280508041381836,20.907777786254883,1.4011955261230469,1.0,0.22220195789576608,0,0,0,0.0,passthrough,5.687223656695748e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.22220195789576608,0.00246528722345829
9,0.5,-0.16984463625650306,0.3220825493335724,0.1744135022163391,0.3432760536670685,0.2983294129371643,0.35,4,0,0,0,1.4271215200424194,0.885657548904419,16.261381149291992,1.4271215200424194,1.0,0.20565186752020026,0,0,0,0.0,passthrough,5.8014770355078546e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.20565186752020026,0.0024906639009714127
10,0.55,-0.1753060295606649,0.3068544566631317,0.1641097217798233,0.3304973244667053,0.2812112271785736,0.35,4,0,0,0,1.4307420253753662,0.745782732963562,12.0814790725708,1.4307408332824707,1.0,0.19129848987732034,0,0,0,0.0,filtered,1.862555359149416e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.19129848987732034,0.003237789496779442
11,0.6000000000000001,-0.17867901924123872,0.28319743275642395,0.15561173856258392,0.3200967013835907,0.25622081756591797,0.35,4,0,0,0,1.4345096349716187,0.3906153738498688,18.03070831298828,1.4345096349716187,1.0,0.1793501622572523,0,0,0,0.0,passthrough,5.641402788624927e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.1793501622572523,0.0025806184858083725
12,0.65,-0.17632657362423856,0.25004035234451294,0.1490384340286255,0.31207698583602905,0.22239179909229279,0.35,4,0,0,0,1.4257186651229858,1.34459388256073,20.677186965942383,1.4257186651229858,1.0,0.16992305209817687,0,0,0,0.0,passthrough,2.911871822692677e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.16992305209817687,0.002618064172565937
13,0.7000000000000001,-0.16893761181590722,0.2096255123615265,0.14443258941173553,0.3062805235385895,0.1819763034582138,0.35,4,0,0,0,1.393204927444458,2.226559638977051,27.869958877563477,1.393204927444458,1.0,0.16301159882713318,0,0,0,0.0,passthrough,4.997681147553205e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.16301159882713318,0.0029671452939510345
14,0.75,-0.16642396387174674,0.17176185548305511,0.1418958455324173,0.30236488580703735,0.14469148218631744,0.35,4,0,0,0,1.3759942054748535,0.7391634583473206,42.56101608276367,1.3759938478469849,1.0,0.15843796544455874,0,0,0,0.0,filtered,4.6293288385997726e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.15843796544455874,0.002609631046652794
15,0.8,-0.17579937281466046,0.17821840941905975,0.1395663470029831,0.2983705401420593,0.15181714296340942,0.35,4,0,0,0,1.3490291833877563,2.354583740234375,43.29663848876953,1.3490291833877563,1.0,0.15583069984589742,0,0,0,0.0,passthrough,7.135922242616888e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.15583069984589742,0.0025405315682291985
16,0.8500000000000001,-0.18088428591684705,0.19129744172096252,0.13684944808483124,0.2940223515033722,0.16561202704906464,0.35,4,0,0,0,1.3256585597991943,3.2178902626037598,34.766090393066406,1.3256579637527466,1.0,0.15319243905944507,0,0,0,0.0,filtered,1.2479978603361453e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.15319243905944507,0.002544593997299671
17,0.9,-0.19668585774445205,0.24694466590881348,0.13198697566986084,0.287803053855896,0.23195891082286835,0.35,4,0,0,0,1.3009389638900757,4.923994064331055,37.606788635253906,1.2976800203323364,1.0,0.1502546784549728,0,0,0,0.0,filtered,0.019613520767020668,0,0,12,joint_1_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.1502546784549728,0.002623283304274082
18,0.9500000000000001,-0.22093735237825968,0.3128654956817627,0.12502336502075195,0.279954195022583,0.29695141315460205,0.35,4,0,0,0,1.2791839838027954,4.6423749923706055,27.195720672607422,1.2789491415023804,1.0,0.14552721879393732,0,0,0,0.0,filtered,0.017983719671040878,0,0,12,joint_1_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.14552721879393732,0.0025656642392277718
19,1.0,-0.24231051572693055,0.3663141131401062,0.11652418971061707,0.27111998200416565,0.3492448627948761,0.35,4,0,0,0,1.266174554824829,4.27292013168335,26.059324264526367,1.266174554824829,1.0,0.13930550940763636,0,0,0,0.0,passthrough,8.141769049165482e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.13930550940763636,0.0025069741532206535
20,1.05,-0.26047130876394653,0.39455732703208923,0.10764887928962708,0.2620522677898407,0.37643226981163025,0.35,4,0,0,0,1.1862319707870483,4.993001937866211,57.27064514160156,1.1793391704559326,1.0,0.13227186961420734,0,0,0,0.0,filtered,0.02926542163422888,0,0,12,joint_2_acceleration_lower,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.13227186961420734,0.0025387387722730637
21,1.1,-0.3006459562135939,0.4212060868740082,0.099734827876091,0.253357470035553,0.4021685719490051,0.35,4,0,0,0,1.062167763710022,4.470707893371582,71.34734344482422,1.062167763710022,1.0,0.12510379315784537,0,0,0,0.0,passthrough,5.819353090191995e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12510379315784537,0.002600311301648617
22,1.1500000000000001,-0.3614577566406155,0.4377325475215912,0.09425478428602219,0.2454533576965332,0.4180130958557129,0.35,4,0,0,0,0.8248658180236816,6.780903339385986,79.5042495727539,0.8107772469520569,1.0,0.1183073162158127,0,0,0,0.0,filtered,0.04437581007765462,0,0,12,joint_0_acceleration_upper,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1183073162158127,0.002666882239282131
23,1.2000000000000002,-0.44383455543280254,0.4348298907279968,0.09352738410234451,0.24013882875442505,0.41478800773620605,0.35,4,0,0,0,0.7062773108482361,6.784633159637451,68.65994262695312,0.7090187072753906,1.0,0.11216814941547709,0,0,0,0.0,filtered,0.05620970060074767,0,0,12,joint_0_acceleration_upper|joint_5_acceleration_upper,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11216814941547709,0.002528165467083454
24,1.25,-0.5001819642648369,0.37783604860305786,0.09899266064167023,0.23917782306671143,0.35793113708496094,0.35,4,0,0,0,0.7293885946273804,6.611992359161377,97.39885711669922,0.7284824252128601,1.0,0.10838390403186754,0,0,0,0.0,filtered,0.033357295474668786,0,0,12,joint_1_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10838390403186754,0.002592664211988449
25,1.3,-0.45827909964571106,0.2920129895210266,0.10678674280643463,0.2399595081806183,0.2730574905872345,0.35,4,0,0,0,0.7302119731903076,5.626556873321533,168.34310913085938,0.7342689633369446,1.0,0.10804698153900416,0,0,0,0.0,filtered,0.062851782199703,0,0,12,joint_5_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10804698153900416,0.0025620944797992706
26,1.35,-0.46749480271734434,0.2984849810600281,0.11459533125162125,0.23808522522449493,0.28118857741355896,0.35,3,0,0,0,0.8134153485298157,4.680865287780762,109.68537902832031,0.8134145736694336,1.0,0.10916889515091932,0,0,0,0.0,filtered,1.0347055165687847e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10916889515091932,0.0025238916277885437
27,1.4000000000000001,-0.437859201575226,0.2552908658981323,0.12297946959733963,0.2347555309534073,0.24053259193897247,0.35,3,0,0,0,0.8977250456809998,3.74959397315979,49.9962272644043,0.8977245688438416,1.0,0.10746409642209898,0,0,0,0.0,filtered,6.773775405699008e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.10746409642209898,0.002619219943881035
28,1.4500000000000002,-0.41600240166852476,0.2666489779949188,0.12925267219543457,0.23125113546848297,0.25484028458595276,0.35,3,0,0,0,0.8279343843460083,5.498427391052246,107.45252990722656,0.7987678647041321,1.0,0.10587592904698129,0,0,0,0.0,filtered,0.07169590418174494,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10587592904698129,0.003077508881688118
29,1.5,-0.4046553807949852,0.2932945489883423,0.13332147896289825,0.22716198861598969,0.2848142087459564,0.35,3,0,0,0,0.7923386693000793,5.072549819946289,31.067121505737305,0.785602331161499,1.0,0.10429455189331838,0,0,0,0.0,filtered,0.035699125287777064,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10429455189331838,0.0027756476774811745
30,1.55,-0.4301446243917589,0.31980589032173157,0.13713635504245758,0.22269143164157867,0.3144334852695465,0.35,3,0,0,0,0.579520046710968,6.37040376663208,148.90847778320312,0.5759979486465454,1.0,0.10229105066730787,0,0,0,0.0,filtered,0.009343299340028678,0,0,12,joint_3_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10229105066730787,0.0025524506345391273
31,1.6,-0.4396180483022595,0.27824926376342773,0.143587127327919,0.21965913474559784,0.2755201756954193,0.35,3,0,0,0,0.46816205978393555,6.340628147125244,92.83808898925781,0.46816205978393555,1.0,0.0996950288466838,0,0,0,0.0,passthrough,5.86538194118203e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.0996950288466838,0.0025440696626901627
32,1.6500000000000001,-0.4433239250428328,0.23865339159965515,0.15223310887813568,0.21874375641345978,0.23756258189678192,0.35,3,0,0,0,0.49432897567749023,5.1894378662109375,100.9143295288086,0.49432894587516785,1.0,0.09816564006256367,0,0,0,0.0,filtered,2.1914114682168211e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.09816564006256367,0.0025112172588706017
33,1.7000000000000002,-0.4294118113553519,0.2705468535423279,0.1580951064825058,0.2161777764558792,0.2703953683376312,0.35,3,0,0,0,0.566257655620575,5.797306060791016,151.57362365722656,0.5662574172019958,1.0,0.0981491106875938,0,0,0,0.0,filtered,4.847513601646948e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.0981491106875938,0.0027039339765906334
34,1.75,-0.41048964250733444,0.26385509967803955,0.1632327139377594,0.2140038162469864,0.2638551592826843,0.35,3,0,0,0,0.6288403272628784,2.9457950592041016,108.66029357910156,0.6288402676582336,1.0,0.09609677589085669,0,0,0,0.0,filtered,1.3517867171028307e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.09609677589085669,0.0025063566863536835
35,1.8,-0.40689147378441703,0.256776362657547,0.16837596893310547,0.21207480132579803,0.2567763030529022,0.35,3,0,0,0,0.7206190824508667,2.890652656555176,62.853004455566406,0.7206189036369324,1.0,0.09400383176231558,0,0,0,0.0,filtered,3.161506499406595e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.09400383176231558,0.0025136368349194527
36,1.85,-0.3934801866986885,0.2677476704120636,0.17198748886585236,0.20993320643901825,0.26774775981903076,0.35,3,0,0,0,0.8437304496765137,3.956974506378174,51.69219207763672,0.8437303304672241,1.0,0.09207476312151408,0,0,0,0.0,filtered,2.1299577193351837e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.09207476312151408,0.002474169246852398
37,1.9000000000000001,-0.40400096736920954,0.2758788764476776,0.1756589114665985,0.20777873694896698,0.2758788466453552,0.35,3,0,0,0,0.8697975277900696,1.801048994064331,81.65438842773438,0.86979740858078,1.0,0.08993322994268266,0,0,0,0.0,filtered,1.4105378182730016e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.08993322994268266,0.002653387375175953
38,1.9500000000000002,-0.4467765427014292,0.2548443675041199,0.182582825422287,0.20812220871448517,0.2548443377017975,0.35,3,0,0,0,0.9057630300521851,2.507483959197998,68.05723571777344,0.9057628512382507,1.0,0.08777872905434114,0,0,0,0.0,filtered,3.1193408926659173e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.08777872905434114,0.0024535059928894043
39,2.0,-0.437877330016652,0.2544483542442322,0.18878275156021118,0.20832042396068573,0.25444838404655457,0.35,3,0,0,0,0.9477343559265137,2.3504269123077393,83.16714477539062,0.947733998298645,1.0,0.08812217539986861,0,0,0,0.0,filtered,7.050651480922325e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.08812217539986861,0.0024912310764193535
40,2.0500000000000003,-0.4396314946352283,0.25204044580459595,0.19496938586235046,0.2095329612493515,0.25204041600227356,0.35,3,0,0,0,0.9799932241439819,1.4335569143295288,37.82456588745117,0.9799927473068237,1.0,0.08832043148248842,0,0,0,0.0,filtered,6.71443207861779e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.08832043148248842,0.0025141779333353043
41,2.1,-0.43692317464318087,0.24552975594997406,0.2010733187198639,0.2128741592168808,0.24552971124649048,0.35,3,0,0,0,1.00034761428833,2.572291135787964,34.82417678833008,1.0003470182418823,1.0,0.08953293000634427,0,0,0,0.0,filtered,8.285459990384161e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.08953293000634427,0.002524816431105137
42,2.15,-0.40880471412190944,0.2368767261505127,0.20586492121219635,0.21746380627155304,0.2368767112493515,0.35,3,0,0,0,0.9992643594741821,3.0305304527282715,37.57060241699219,0.9992640018463135,1.0,0.0928741368077361,0,0,0,0.0,filtered,6.358521293620849e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.0928741368077361,0.002524442970752716
43,2.2,-0.36251290393267654,0.2254253625869751,0.2085370570421219,0.22382082045078278,0.2254253774881363,0.35,3,0,0,0,0.9618332386016846,4.48741340637207,41.56028366088867,0.9618330001831055,1.0,0.09746379443446279,0,0,0,0.0,filtered,5.379948364560081e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.09746379443446279,0.020084296353161335
