step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,replay_size
620500,720000,5,205,-0.5616236906089117,0.17507272958755493,-55.137600791355275,25.24121481925249,0.17507272958755493,0.2915613651275635,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,500
621000,720000,29,10,0.1961031021441345,0.058026451617479324,1.4132044446138514,0.6968475878238678,0.058026451617479324,0.41415712237358093,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,1000
621500,720000,34,182,-0.18157593075016515,0.043008752167224884,-22.17462369336544,7.509095977991819,0.043008752167224884,0.48860639333724976,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,1500
622000,720000,43,80,-0.4397649411704372,0.12722820043563843,-31.9648173989246,13.984787814319134,0.12722820043563843,0.29922056198120117,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,2000
622500,720000,49,217,-0.2099497005079027,0.025688929483294487,-25.01974851961022,7.2936093751341105,0.025688929483294487,0.5807329416275024,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,2500
623000,720000,58,103,-0.06025535538083661,0.027018170803785324,-6.755176613077431,3.1489825900644064,0.027018170803785324,0.5667464733123779,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,3000
623500,720000,64,48,-0.43756980638236315,0.04853319004178047,-24.182396204119456,4.099908947944641,0.04853319004178047,0.4440203011035919,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,3500
624000,720000,72,240,-0.9851306435324076,0.4640248715877533,-177.43472838965508,85.8959858417511,0.4640248715877533,0.1761576533317566,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,4000
624500,720000,78,204,-0.020497895531344318,0.03675275668501854,-18.11174998122647,7.168126625940204,0.03675275668501854,0.5347341895103455,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,4500
625000,720000,87,104,-0.32205384234294804,0.07508695125579834,-40.63412727615432,16.77842090651393,0.07508695125579834,0.37413033843040466,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,5000
625500,720000,91,85,-0.425323131062396,0.10351311415433884,-31.338788630910624,10.354219689965248,0.10351311415433884,0.3276883065700531,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,5500
626000,720000,95,79,-0.2575641731661161,0.10850664973258972,-21.571520658558484,12.28751440346241,0.10850664973258972,0.3212873935699463,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,6000
626500,720000,100,47,-0.2763769551471523,0.058242395520210266,-20.920514164286832,9.596419241279364,0.058242395520210266,0.4135572612285614,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,6500
627000,720000,105,36,20.092717668006426,0.030682381242513657,18.5802467611646,2.8630602303892374,0.030682381242513657,0.5349606275558472,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,7000
627500,720000,112,62,-0.2553090973664366,0.13493885099887848,-23.825967423277405,12.371450565755367,0.13493885099887848,0.2981015741825104,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,7500
628000,720000,119,3,-0.1798219560005964,0.20081713795661926,-1.0002980482368555,0.4475032836198807,0.20081713795661926,0.39076071977615356,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,8000
628500,720000,133,37,-0.8885879349953041,0.04199843108654022,-28.574483634731717,2.2561172656714916,0.04199843108654022,0.46997591853141785,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,8500
629000,720000,138,2,0.15353774725298075,0.09855414181947708,-0.012114113342136135,0.21538814157247543,0.09855414181947708,0.33460187911987305,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,9000
629500,720000,147,185,-0.3529837728510461,0.09412194043397903,-68.49369367249183,23.616424828767776,0.09412194043397903,0.3411372900009155,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,9500
630000,720000,156,106,-0.1925984861291829,0.04674696549773216,-12.751792154752529,6.0277521051466465,0.04674696549773216,0.4505760967731476,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011215024627745152,10000
