episode,step,episode_reward,episode_cost,episode_length,success,collision,safety_violation_rate,min_distance,mean_risk,lambda,alpha
1,72,-436.67390967146986,106.27818946912885,72,0,1,0.3194444444444444,-0.00222563068382442,0.4066415204045673,0.0,0.20000000298023224
2,116,-245.9364464533619,56.249965608119965,44,0,1,0.2727272727272727,-0.00012517512368503958,0.27840830927545374,0.0,0.20000000298023224
3,157,-637.1273912336405,149.2598996758461,41,0,1,0.8780487804878049,-0.0036130181979388,0.8112170652645391,0.0,0.20000000298023224
4,192,-159.85699705097127,36.0981016010046,35,0,1,0.14285714285714285,0.06468989700078964,0.37423147431441717,0.0,0.20000000298023224
5,224,-184.26224601535867,36.509769305586815,32,0,1,0.21875,0.03832573816180229,0.23468029079958797,0.0,0.20000000298023224
6,251,-254.99382982082852,53.72407069802284,27,0,1,0.48148148148148145,0.010311568155884743,0.2490396554823275,0.0,0.20000000298023224
7,275,-153.60433144732147,36.06687217950821,24,0,1,0.20833333333333334,0.060746047645807266,0.5444530074795088,0.0,0.20000000298023224
8,295,-215.6402919658038,52.739875704050064,20,0,1,0.5,-0.01439171377569437,0.7369937852025032,0.0,0.20000000298023224
9,328,-173.7302683543092,40.42966881394386,33,0,1,0.24242424242424243,0.05078871175646782,0.2554445095134504,0.0,0.20000000298023224
10,348,-197.8121701761738,48.346477419137955,20,0,1,0.5,-0.006594328209757805,0.5173238709568977,0.0,0.20000000298023224
11,373,-203.96570096740058,47.69302235543728,25,0,1,0.44,0.009932788088917732,0.2677208942174911,0.0,0.20000000298023224
12,411,-437.1260445052695,107.81036701798439,38,0,1,0.631578947368421,-0.002960220677778125,0.7318517636311682,0.0,0.20000000298023224
13,442,-466.9997638090785,110.51704490184784,31,0,1,0.8387096774193549,-0.004944978281855583,0.79087241618864,0.0,0.20000000298023224
14,579,-592.7051450443587,142.70103362761438,137,0,1,0.23357664233576642,0.01148943044245243,0.2824892965519298,0.0,0.20000000298023224
15,607,-142.5128120100425,31.291004940867424,28,0,1,0.14285714285714285,0.08685498684644699,0.40325017645955086,0.0,0.20000000298023224
16,847,-724.2722917568519,167.73036120459437,240,0,0,0.19583333333333333,0.09049304574728012,0.11137650501914323,0.0,0.20000000298023224
17,874,-130.72742405401283,29.40372320264578,27,0,1,0.14814814814814814,0.07871969789266586,0.3482860445424362,0.0,0.20000000298023224
18,913,-179.29465645210936,41.2338233217597,39,0,1,0.20512820512820512,0.06518345326185226,0.23676470055794105,0.0,0.20000000298023224
19,935,-111.60051132044546,26.977312073111534,22,0,1,0.18181818181818182,0.0555994026362896,0.317150548777797,0.0,0.20000000298023224
20,1080,-864.4555764878712,182.52648644894361,145,0,1,0.30344827586206896,-0.007261684164404869,0.2932861134409904,0.0,0.1952633261680603
21,1103,-239.57705044716292,53.677855640649796,23,0,1,0.4782608695652174,0.00197941274382174,0.5512111148108607,0.0,0.1940302550792694
22,1343,-860.5994179518118,186.09282491728663,240,0,0,0.14166666666666666,0.05391986668109894,0.3503867704886943,0.0,0.18150866031646729
23,1414,-587.5405658236315,143.134945333004,71,0,1,0.5352112676056338,0.013693505898118019,0.297675286380338,0.0,0.17782360315322876
24,1442,-194.7635488375405,40.61119920387864,28,0,1,0.32142857142857145,0.018632689490914345,0.20039997156709433,0.0,0.1764141172170639
25,1470,-144.5737892789371,33.73710315302014,28,0,1,0.21428571428571427,0.03984634205698967,0.27632511260786224,0.0,0.17502383887767792
26,1584,-656.5258013997552,151.57295309193432,114,0,1,0.30701754385964913,0.01717073656618595,0.3383592376485467,0.0,0.1697523295879364
27,1620,-239.6318277595766,57.49993126094341,36,0,1,0.2777777777777778,0.0041993167251348495,0.5416647572484281,0.0,0.16815610229969025
28,1670,-375.7793798197377,83.86843008548021,50,0,1,0.36,-0.0060223545879125595,0.4373686017096043,0.0,0.16600875556468964
29,1698,-310.9863869697611,72.86429116129875,28,0,1,0.5357142857142857,-0.008106688037514687,0.709438970046384,0.0,0.16482369601726532
30,1782,-337.18883360105167,76.29428722336888,84,0,1,0.21428571428571427,0.036539580672979355,0.1701700859924867,0.0,0.16137558221817017
31,1824,-264.1861022487503,63.787062503397465,42,0,1,0.2857142857142857,-0.0018970464589074254,0.4711205357951777,0.0,0.15968476235866547
32,2064,-626.1889286140706,122.80167799629271,240,0,0,0.0875,0.06501087546348572,0.2491736583178863,0.0,0.1504329890012741
33,2086,-175.48212863315513,42.998871862888336,22,0,1,0.4090909090909091,0.0035742020700126886,0.36358508467674255,0.0,0.14959920942783356
34,2122,-201.55479817343252,44.755549143999815,36,0,1,0.2777777777777778,0.012095192447304726,0.18765414288888374,0.0,0.14828957617282867
35,2155,-518.2629378895049,124.8984100818634,33,0,1,0.9090909090909091,-0.005069917067885399,0.8151033358140425,0.0,0.14705459773540497
36,2182,-181.62507201111214,38.2059932500124,27,0,1,0.3333333333333333,-0.011686942540109158,0.11874049074119991,0.0,0.14611442387104034
37,2203,-217.16563675260565,53.36349332332611,21,0,1,0.47619047619047616,-0.003212258918210864,0.7315949201583862,0.0,0.14537766575813293
38,2443,-727.6773502374044,157.42595713213086,240,0,0,0.12916666666666668,0.055332884192466736,0.26844148805054524,0.0,0.1374768167734146
39,2478,-307.2563490865439,75.58068272471428,35,0,1,0.42857142857142855,-0.0021503844764083624,0.6451623635632652,0.0,0.1363677829504013
40,2507,-207.67046134409654,47.9396697729826,29,0,1,0.3448275862068966,-0.00125641911290586,0.342747233551124,0.0,0.13545425236225128
41,2534,-214.05625079789212,49.474746003746986,27,0,1,0.37037037037037035,-0.005889495834708214,0.42499059273136985,0.0,0.13458405435085297
42,2577,-214.6378071105988,49.44893453270197,43,0,1,0.27906976744186046,0.026797810569405556,0.1267194077372551,0.0,0.13326945900917053
43,2817,-457.4111252183952,96.39079804159701,240,0,0,0.058333333333333334,0.10644149780273438,0.22662832517332088,0.0,0.12627509236335754
44,2841,-179.28503909371202,41.02113716304302,24,0,1,0.2916666666666667,-0.0003185251262038946,0.5008807151267926,0.0,0.1255740523338318
45,2877,-239.589734995772,54.70381684601307,36,0,1,0.2777777777777778,0.005470143631100655,0.46399491238925195,0.0,0.12452614307403564
46,3117,-625.1361277079088,129.69601930119097,240,0,0,0.1125,0.03387226536870003,0.20290008042162905,0.0,0.11780089884996414
47,3357,-618.5112230358828,33.52965922560543,240,0,0,0.0,0.12863731384277344,0.13970691344002262,0.0,0.11101977527141571
48,3449,-295.3979455515591,45.92912255786359,92,0,1,0.07608695652173914,0.06762902438640594,0.18401220171590862,0.0,0.10844198614358902
49,3689,-549.055549426577,83.2730866894126,240,0,0,0.1,0.07690688222646713,0.04697119453921914,0.0,0.10203752666711807
50,3929,-826.7470524915776,96.80906972568482,240,0,0,0.11666666666666667,0.08924712985754013,0.05337112385702009,0.0,0.09620868414640427
51,4169,-664.7130936292667,88.07309417054057,240,0,0,0.09166666666666666,0.08268635720014572,0.09197122571058572,0.0,0.0904243066906929
52,4409,-812.1102254266864,168.6935359928757,240,0,0,0.1875,0.06898265331983566,0.14038973330364873,0.0,0.08503193408250809
53,4649,-364.5215350729938,22.953615717589855,240,0,0,0.0,0.13656966388225555,0.09564006548995772,0.0,0.0802997425198555
54,4889,-494.57150169577505,13.808515282347798,240,0,0,0.0,0.135210320353508,0.05753548034311583,0.0,0.075801782310009
55,5129,-323.688184793058,20.358190030790865,240,0,0,0.0,0.15816740691661835,0.08482579179496194,0.0,0.07169852405786514
56,5369,-232.50175789502498,19.21985358092934,240,0,0,0.0,0.2695581614971161,0.08008272325387225,0.0,0.0679728090763092
57,5609,-429.22155046639125,89.71650887653232,240,0,0,0.075,0.04347062110900879,0.14881878698555132,0.0,0.06437316536903381
