step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
0,0.05,-0.8848442536152654,0.2699630856513977,0.6244438290596008,0.3839992582798004,0.24570336937904358,0.35,2,0,0,0,0.42062973976135254,8.41259479522705,168.25189208984375,0.4845064878463745,1.0,0.23369317730438677,0,0,0,0,0.23369317730438677,0.0,filtered,0.07528742693647356,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.23369317730438677,0.255004205|0.270004205|0.233693177|0.26955113|0.340816636|0.290223101,0.375004205|0.390004205|0.353693177|0.38955113|0.460816636|0.410223101,0.375004205|0.390004205|0.353693177|0.38955113|0.460816636|0.410223101,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0256232654|0.0705572868|0.100959832|0.113341366,-0.195209217|0|-0.2914747|-0.352749114|-0.314856917|-0.294161716,0.824807603|1.08001682|0.668921274|0.796012693|1.14936946|0.980072053,0.262140661|0.467303962|0.217893943,0.0366914384|-0.318584621|0.147902891,0.00378517247736454
1,0.1,-0.6866656350793345,0.26710960268974304,0.6066198348999023,0.3715081512928009,0.24058695137500763,0.35,2,0,0,0,0.7286911606788635,6.642800331115723,83.42845916748047,0.7286905646324158,1.0,0.22041842192466105,0,0,0,0,0.23369317730438677,0.0,filtered,1.0080819597844004e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.22041842192466105,0.245456033|0.260455998|0.220418422|0.255310673|0.329973696|0.281063934,0.365456033|0.380455998|0.340418422|0.375310673|0.449973696|0.401063934,0.365456033|0.380455998|0.340418422|0.375310673|0.449973696|0.401063934,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0488541225|0.125113452|0.172721233|0.177871266,-0.186644397|0|-0.289125263|-0.352457753|-0.314506809|-0.293265509,0.795179734|1.04182399|0.641402547|0.793898393|1.17810921|1.00886149,0.263975292|0.451374859|0.225289151,0.0366914384|-0.318584621|0.147902891,0.0024597924202680588
2,0.15000000000000002,-0.5431983279267959,0.2688063681125641,0.583861768245697,0.3597818911075592,0.2401338517665863,0.35,2,0,0,0,0.9423410892486572,4.741340160369873,50.36518859863281,0.9423410892486572,1.0,0.20846943598269496,0,0,0,0,0.23369317730438677,0.0,passthrough,4.8727369725049954e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.20846943598269496,0.236348115|0.251348115|0.208469436|0.243809553|0.322681194|0.275093314,0.356348115|0.371348115|0.328469436|0.363809553|0.442681194|0.395093314,0.356348115|0.371348115|0.328469436|0.363809553|0.442681194|0.395093314,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0631127244|0.152900732|0.205966336|0.202822522,-0.177596965|0|-0.285215503|-0.351676873|-0.315893188|-0.295152304,0.767795494|1.00539246|0.611774966|0.776462071|1.18079792|1.00804347,0.265809923|0.435445756|0.232684359,0.0366914384|-0.318584621|0.147902891,0.0024302443489432335
3,0.2,-0.4346394630814896,0.2743464708328247,0.5580733418464661,0.3485667407512665,0.24360837042331696,0.35,2,0,0,0,1.1092585325241089,3.991187334060669,30.34864044189453,1.1092573404312134,1.0,0.19745353821269712,0,0,0,0,0.23369317730438677,0.0,filtered,1.8617065355169239e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.19745353821269712,0.227704866|0.242704866|0.197453538|0.233730947|0.316921582|0.27019275,0.347704866|0.362704866|0.317453538|0.353730947|0.436921582|0.39019275,0.347704866|0.362704866|0.317453538|0.353730947|0.436921582|0.39019275,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0708084849|0.165704188|0.221334941|0.208810974,-0.16805608|0|-0.280071607|-0.35021724|-0.318305613|-0.298887478,0.742763386|0.970819466|0.580551031|0.750410738|1.17071566|0.990694494,0.267644554|0.419516653|0.240079567,0.0366914384|-0.318584621|0.147902891,0.0024625230580568314
4,0.25,-0.34919968990236866,0.28259551525115967,0.5304660201072693,0.3377059996128082,0.24986769258975983,0.35,2,0,0,0,1.22563636302948,2.73417067527771,26.89460563659668,1.22563636302948,1.0,0.18708353590312782,0,0,0,0,0.23369317730438677,0.0,passthrough,6.220950943250958e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18708353590312782,0.219551155|0.234551155|0.187083536|0.224348304|0.311757973|0.265344,0.339551155|0.354551155|0.307083536|0.344348304|0.431757973|0.385344,0.339551155|0.354551155|0.307083536|0.344348304|0.431757973|0.385344,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0738858809|0.169149682|0.226557604|0.207433713,-0.158014675|0|-0.27391179|-0.347927698|-0.321198971|-0.303809931,0.720189943|0.938204618|0.548308235|0.718615202|1.15239053|0.964999782,0.269479185|0.40358755|0.247474775,0.0366914384|-0.318584621|0.147902891,0.0024082856252789497
5,0.30000000000000004,-0.2892568880928422,0.29296979308128357,0.5022245645523071,0.3270949125289917,0.25833308696746826,0.35,2,0,0,0,1.2821789979934692,1.3201080560684204,32.06085205078125,1.2821789979934692,1.0,0.17718769108610755,0,0,0,0,0.23369317730438677,0.0,passthrough,7.717818550713102e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17718769108610755,0.211912047|0.226912047|0.177187691|0.215260426|0.306687755|0.260150805,0.331912047|0.346912047|0.297187691|0.335260426|0.426687755|0.380150805,0.331912047|0.346912047|0.297187691|0.335260426|0.426687755|0.380150805,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0736089726|0.16488216|0.220952365|0.200806167,-0.147470281|0|-0.266825726|-0.344683241|-0.324185859|-0.309390338,0.700177907|0.907648189|0.515534011|0.681240625|1.12351753|0.932019048,0.271313816|0.387658447|0.254869878,0.0366914384|-0.318584621|0.147902891,0.0032290173694491386
6,0.35000000000000003,-0.2577456188976259,0.30564746260643005,0.47453558444976807,0.31663182377815247,0.26918771862983704,0.35,2,0,0,0,1.2869411706924438,1.147851586341858,27.50348472595215,1.2869411706924438,1.0,0.1676556455664387,0,0,0,0,0.23369317730438677,0.0,passthrough,5.394041167450075e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1676556455664387,0.204812655|0.219812655|0.167655646|0.206156733|0.301193852|0.254347386,0.324812655|0.339812655|0.287655646|0.326156733|0.421193852|0.374347386,0.324812655|0.339812655|0.287655646|0.326156733|0.421193852|0.374347386,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0699911502|0.152517644|0.202121061|0.183695407,-0.13642571|0|-0.258838623|-0.340439478|-0.326929554|-0.31513062,0.682824909|0.879250619|0.481775109|0.636705096|1.07996691|0.88595433,0.273148447|0.371729344|0.262264907,0.0366914384|-0.318584621|0.147902891,0.0030844630673527718
7,0.4,-0.2539809681376682,0.3195776343345642,0.44852253794670105,0.30628395080566406,0.28141871094703674,0.35,2,0,0,0,1.2688614130020142,1.7124158143997192,20.978240966796875,1.2688614130020142,1.0,0.1583837446983687,0,0,0,0,0.23369317730438677,0.0,passthrough,6.827611080610938e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1583837446983687,0.198277819|0.213277819|0.158383745|0.196720418|0.294671297|0.247441502,0.318277819|0.333277819|0.278383745|0.316720418|0.414671297|0.367441502,0.318277819|0.333277819|0.278383745|0.316720418|0.414671297|0.367441502,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0646161777|0.135295196|0.172946777|0.151897962,-0.124889848|0|-0.249950535|-0.33523369|-0.329053318|-0.32058572,0.668221427|0.853111275|0.448200622|0.58694318|1.02257865|0.821078248,0.274983078|0.355800241|0.269659936,0.0366914384|-0.318584621|0.147902891,0.0028552450239658356
8,0.45,-0.28167726589749803,0.3343161940574646,0.4254351854324341,0.2960470914840698,0.2946382164955139,0.35,2,0,0,0,1.2092947959899902,3.0711936950683594,32.83517837524414,1.209294319152832,1.0,0.14934866585226114,0,0,0,0,0.23369317730438677,0.0,filtered,7.953790126007089e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.14934866585226114,0.192331741|0.207331741|0.149348666|0.186788906|0.286679596|0.238750049,0.312331741|0.327331741|0.269348666|0.306788906|0.406679596|0.358750049,0.312331741|0.327331741|0.269348666|0.306788906|0.406679596|0.358750049,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0579171485|0.114104017|0.134463737|0.112733777,-0.112878384|0|-0.240087145|-0.329154347|-0.330199715|-0.325449472,0.656448581|0.829326965|0.415224667|0.532105292|0.950982406|0.742284503,0.276817709|0.339871138|0.277054965,0.0366914384|-0.318584621|0.147902891,0.0031475117430090904
9,0.5,-0.34231438460607033,0.34834349155426025,0.406576544046402,0.28599464893341064,0.3074323534965515,0.35,2,0,0,0,1.1074049472808838,5.307980060577393,50.02012634277344,1.1074047088623047,1.0,0.1405580044086307,0,0,0,0,0.23369317730438677,0.0,filtered,5.705934807119858e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1405580044086307,0.186997658|0.201997658|0.140558004|0.176244665|0.276867159|0.227987594,0.306997658|0.321997658|0.260558004|0.296244665|0.396867159|0.347987594,0.306997658|0.321997658|0.260558004|0.296244665|0.396867159|0.347987594,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0515127244|0.0913670665|0.0892507226|0.0693288472,-0.100414324|0|-0.229165166|-0.322306261|-0.32990674|-0.329289373,0.64757631|0.807990634|0.384579576|0.474039467|0.866812619|0.65198985,0.27865234|0.323942035|0.284449995,0.0366914384|-0.318584621|0.147902891,0.004022358916699886
