step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
0,0.05,-0.12205740034537207,0.10026069730520248,0.23004814982414246,0.5896754860877991,0.09825285524129868,0.35,3,0,0,0,0.4120388627052307,8.240777015686035,164.8155517578125,0.4292885959148407,1.0,0.45790427688337154,0,0,0,0,0.45790427688337154,0.0,filtered,0.024674026733830644,0,0,12,joint_3_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.45790427688337154,0.627522038|0.642522036|0.46608905|0.457904277|0.507535595|0.5309291,0.747522038|0.762522036|0.58608905|0.577904277|0.627535595|0.6509291,0.747522038|0.762522036|0.58608905|0.577904277|0.627535595|0.6509291,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0506290156|-0.0582786412|-0.065493069|-0.0660300729,-0.134783612|0|-0.136936637|-0.146352272|-0.147691602|-0.145828461,2.37530454|2.57008814|1.67679055|1.62698619|1.81695771|1.91185787,0.512826622|-0.580360413|0.572271943,-0.0349794254|0.138806731|-0.0523388274,0.002342197112739086
1,0.1,-0.14316667643827435,0.10199090838432312,0.22655585408210754,0.5795316100120544,0.09980369359254837,0.35,3,0,0,0,0.5380147099494934,3.717500925064087,138.09634399414062,0.5380145907402039,1.0,0.44767955889693056,0,0,0,0,0.45790427688337154,0.0,filtered,3.355238738272522e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.44767955889693056,0.620790136|0.635790136|0.456712585|0.447679559|0.496922307|0.520392855,0.740790136|0.755790136|0.576712585|0.567679559|0.616922307|0.640392855,0.740790136|0.755790136|0.576712585|0.567679559|0.616922307|0.640392855,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0678986541|-0.056589317|-0.0319771347|-0.0228859591,-0.134496709|0|-0.13692548|-0.146544781|-0.147456104|-0.145376492,2.34866383|2.54316054|1.6220262|1.58758414|1.80825599|1.91330897,0.511077821|-0.573420286|0.569654822,-0.0349794254|0.138806731|-0.0523388274,0.0033152345567941666
2,0.15000000000000002,-0.21687222112646923,0.12276306003332138,0.2259896844625473,0.5680200457572937,0.12034972757101059,0.35,3,0,0,0,0.585340142250061,4.644931793212891,112.6225814819336,0.5853400826454163,1.0,0.43751487515918563,0,0,0,0,0.45790427688337154,0.0,filtered,1.3175185553813258e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.43751487515918563,0.614072743|0.629072743|0.446457306|0.437514875|0.487971659|0.512012989,0.734072743|0.749072743|0.566457306|0.557514875|0.607971659|0.632012989,0.734072743|0.749072743|0.566457306|0.557514875|0.607971659|0.632012989,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0831927296|-0.0838861592|-0.0761439619|-0.0669227409,-0.134203198|0|-0.137106819|-0.146683174|-0.147234511|-0.144864871,2.32208777|2.51629097|1.56552967|1.51949017|1.72850816|1.83626434,0.509329021|-0.56648016|0.567037702,-0.0349794254|0.138806731|-0.0523388274,0.0029560374096035957
3,0.2,-0.18161367513981985,0.11233176290988922,0.2241370677947998,0.5575771331787109,0.10969439893960953,0.35,3,0,0,0,0.5017933249473572,4.641294956207275,135.65350341796875,0.5017933249473572,1.0,0.42595397223722065,0,0,0,0,0.45790427688337154,0.0,passthrough,8.232040210733347e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.42595397223722065,0.607370194|0.622370178|0.435395273|0.425953972|0.476820698|0.50145505,0.727370194|0.742370178|0.555395273|0.545953972|0.596820698|0.62145505,0.727370194|0.742370178|0.555395273|0.545953972|0.596820698|0.62145505,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0520912481|-0.0617100357|-0.0709836553|-0.0712738816,-0.133902887|0|-0.137303576|-0.147016261|-0.147125916|-0.144395341,2.29557789|2.48948071|1.55218627|1.49508959|1.68917322|1.79015098,0.507580221|-0.559540033|0.564420581,-0.0349794254|0.138806731|-0.0523388274,0.003261180594563484
4,0.25,-0.14752873111765158,0.12205731868743896,0.22013945877552032,0.5466738343238831,0.11916366964578629,0.35,3,0,0,0,0.5382328033447266,2.248581886291504,112.4822006225586,0.5382328033447266,1.0,0.4154758280205394,0,0,0,0,0.45790427688337154,0.0,passthrough,7.911887723040669e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.4154758280205394,0.600682835|0.615682833|0.42587075|0.415475828|0.465935386|0.49071056,0.720682835|0.735682833|0.54587075|0.535475828|0.585935386|0.61071056,0.720682835|0.735682833|0.54587075|0.535475828|0.585935386|0.61071056,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0546879023|-0.0707529161|-0.0887961228|-0.0934636062,-0.133595582|0|-0.137257419|-0.147251666|-0.146980309|-0.143945092,2.26913576|2.46273133|1.51153768|1.44389873|1.62796511|1.72543354,0.50583142|-0.552599907|0.56180346,-0.0349794254|0.138806731|-0.0523388274,0.003080621361732483
5,0.30000000000000004,-0.14804030842322322,0.11089980602264404,0.21694611012935638,0.5368344783782959,0.10775604844093323,0.35,3,0,0,0,0.546989381313324,2.2125744819641113,55.1183967590332,0.546989381313324,1.0,0.4045345388529288,0,0,0,0,0.45790427688337154,0.0,filtered,1.2351841800308546e-08,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.4045345388529288,0.59401102|0.60901102|0.416249434|0.404534539|0.454138923|0.478838414,0.71401102|0.72901102|0.536249434|0.524534539|0.574138923|0.598838414,0.71401102|0.72901102|0.536249434|0.524534539|0.574138923|0.598838414,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0495019612|-0.0494074897|-0.0436687146|-0.0436034121,-0.133281081|0|-0.137191271|-0.147503932|-0.14673717|-0.14336151,2.242763|2.43604408|1.4783045|1.42122673|1.62614981|1.72838874,0.50408262|-0.545659781|0.559186339,-0.0349794254|0.138806731|-0.0523388274,0.003074429929256439
6,0.35000000000000003,-0.21639962246152955,0.11868326365947723,0.21708515286445618,0.526680052280426,0.11525774002075195,0.35,3,0,0,0,0.5835152864456177,3.1010680198669434,82.07412719726562,0.5835152864456177,1.0,0.3946768407201401,0,0,0,0,0.45790427688337154,0.0,passthrough,9.954296623056004e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3946768407201401,0.587355113|0.602355113|0.406901735|0.394676841|0.444627329|0.469506955,0.707355113|0.722355113|0.526901735|0.514676841|0.564627329|0.589506955,0.707355113|0.722355113|0.526901735|0.514676841|0.564627329|0.589506955,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0630377336|-0.0557711473|-0.0381854522|-0.0317871108,-0.132959174|0|-0.137171812|-0.147624938|-0.146475654|-0.142764515,2.21646128|2.40942045|1.42739739|1.37531128|1.59384821|1.70347619,0.50233382|-0.538719654|0.556569219,-0.0349794254|0.138806731|-0.0523388274,0.003259226679801941
7,0.4,-0.15562539592582228,0.11020001024007797,0.21441300213336945,0.5174055099487305,0.10649669170379639,0.35,3,0,0,0,0.5002940893173218,3.972691535949707,125.18164825439453,0.5002940893173218,1.0,0.3844978871304622,0,0,0,0,0.45790427688337154,0.0,passthrough,9.572030047029036e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3844978871304622,0.58071549|0.59571549|0.396873221|0.384497887|0.435418|0.460808267,0.70071549|0.71571549|0.516873221|0.504497887|0.555418|0.580808267,0.70071549|0.71571549|0.516873221|0.504497887|0.555418|0.580808267,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0299907158|-0.0374133362|-0.044336437|-0.0492887147,-0.132629647|0|-0.137250014|-0.147790825|-0.146283366|-0.142198613,2.19023231|2.38286196|1.42025215|1.35278739|1.5510522|1.65174574,0.50058502|-0.531779528|0.553952098,-0.0349794254|0.138806731|-0.0523388274,0.003169816918671131
8,0.45,-0.11201717407967011,0.1061655580997467,0.20981450378894806,0.5086579918861389,0.10218148678541183,0.35,3,0,0,0,0.4882911443710327,2.409012794494629,69.72529602050781,0.4882911443710327,1.0,0.37520949472497594,0,0,0,0,0.45790427688337154,0.0,passthrough,8.920243867692436e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.37520949472497594,0.574092539|0.589092522|0.388462295|0.375209495|0.425920708|0.451291094,0.694092539|0.709092522|0.508462295|0.495209495|0.545920708|0.571291094,0.694092539|0.709092522|0.508462295|0.495209495|0.545920708|0.571291094,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0187560772|-0.0270233619|-0.0361303428|-0.0442138338,-0.132292275|0|-0.137057542|-0.147880926|-0.146062914|-0.141673455,2.16407788|2.35637009|1.39803556|1.32593369|1.52148958|1.61927709,0.498836219|-0.524839401|0.551334977,-0.0349794254|0.138806731|-0.0523388274,0.00315873883664608
9,0.5,-0.14288789845333902,0.09231162816286087,0.207739919424057,0.5016356110572815,0.08878342807292938,0.35,3,0,0,0,0.5324335694313049,4.008791446685791,100.48650360107422,0.5324335694313049,1.0,0.3664582681984088,0,0,0,0,0.45790427688337154,0.0,passthrough,9.077362059228311e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3664582681984088,0.567486657|0.582486638|0.380674406|0.366458268|0.416820374|0.442014919,0.687486657|0.702486638|0.500674406|0.486458268|0.536820374|0.562014919,0.687486657|0.702486638|0.500674406|0.486458268|0.536820374|0.562014919,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0212437434|0.00783559292|0.0493957529|0.0560045352,-0.131946831|0|-0.136787256|-0.147901703|-0.145780164|-0.141101144,2.1379998|2.32994655|1.36466663|1.32576696|1.57089708|1.68296307,0.497087419|-0.517899275|0.548717856,-0.0349794254|0.138806731|-0.0523388274,0.0029723336920142174
