step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
0,0.05,-0.7619820924238775,0.1394117772579193,0.6129803657531738,0.3213030695915222,0.10965193808078766,0.35,5,0,0,0,0.4771231710910797,9.542462348937988,190.84925842285156,0.5492991805076599,1.0,0.16791857544348443,0,0,0,0,0.16791857544348443,0.0,filtered,0.08246774809479773,0,0,12,joint_1_acceleration_lower,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.16791857544348443,0.524426939|0.539426939|0.503206354|0.27610461|0.234725599|0.167918575,0.644426939|0.659426939|0.623206354|0.39610461|0.354725599|0.287918575,0.644426939|0.659426939|0.623206354|0.39610461|0.354725599|0.287918575,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0478621452|0.208941706|0.252757059|0.23200572,-0.222666741|0|-0.242725956|-0.216032686|-0.206390669|-0.221160035,1.87504102|2.15770776|1.8179616|1.09732746|0.985268786|0.682519986,0.584578812|0.556353867|0.251201838,-0.0978216529|-0.243980855|0.040338669,0.004541662521660328
1,0.1,-0.6140254793561246,0.12841813266277313,0.5997294187545776,0.33045822381973267,0.10149193555116653,0.35,5,0,0,0,0.8207176923751831,6.909153938293457,57.1280403137207,0.8207172155380249,1.0,0.16811762034731864,0,0,0,0,0.16791857544348443,0.0,filtered,8.223821064377499e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16811762034731864,0.513327928|0.528327928|0.493242145|0.275271632|0.236599171|0.16811762,0.633327928|0.648327928|0.613242145|0.395271632|0.356599171|0.28811762,0.633327928|0.648327928|0.613242145|0.395271632|0.356599171|0.28811762,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0802461358|0.366473594|0.443202607|0.412867623,-0.221298851|0|-0.241629555|-0.213260943|-0.202728957|-0.217133815,1.83201286|2.11331171|1.81158516|1.25429918|1.18687033|0.86820429,0.579687893|0.54415518|0.253218859,-0.0978216529|-0.243980855|0.040338669,0.0038603246212005615
2,0.15000000000000002,-0.5235791786330083,0.11414986103773117,0.584437370300293,0.3458333909511566,0.09840517491102219,0.35,5,0,0,0,0.99407958984375,3.939683198928833,82.6389389038086,0.9940794110298157,1.0,0.17795566450708294,0,0,0,0,0.16791857544348443,0.0,filtered,5.863459811618774e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.17795566450708294,0.502298788|0.517298788|0.485015016|0.282742161|0.248470981|0.177955665,0.622298788|0.637298788|0.605015016|0.402742161|0.368470981|0.297955665,0.622298788|0.637298788|0.605015016|0.402742161|0.368470981|0.297955665,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0958771513|0.464075086|0.563782496|0.530518638,-0.219871361|0|-0.240180614|-0.210226479|-0.198828648|-0.212313565,1.78932379|2.06919515|1.7957566|1.38481725|1.35883777|1.03002773,0.574796975|0.531956494|0.255235881,-0.0978216529|-0.243980855|0.040338669,0.0034375088289380074
3,0.2,-0.4865470940598769,0.1018441841006279,0.5696955323219299,0.36487123370170593,0.09965857118368149,0.35,5,0,0,0,1.1105523109436035,3.082198143005371,51.48650360107422,1.1105519533157349,1.0,0.19407979552051574,0,0,0,0,0.16791857544348443,0.0,filtered,8.086545103458259e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19407979552051574,0.491342575|0.506342575|0.477646261|0.295333486|0.266644304|0.194079796,0.611342575|0.626342575|0.597646261|0.415333486|0.386644304|0.314079796,0.611342575|0.626342575|0.597646261|0.415333486|0.386644304|0.314079796,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0981089877|0.513825631|0.627697588|0.59819205,-0.218381176|0|-0.238433728|-0.207112405|-0.195002275|-0.207108462,1.74698913|2.0253703|1.7702603|1.48804717|1.49927253|1.16740277,0.569906056|0.519757807|0.257252902,-0.0978216529|-0.243980855|0.040338669,0.002452423796057701
4,0.25,-0.4868061982585667,0.10334914922714233,0.5565581917762756,0.3852829337120056,0.10097216069698334,0.35,5,0,0,0,1.1882202625274658,2.0374915599823,42.31621551513672,1.1882199048995972,1.0,0.2138779528160834,0,0,0,0,0.16791857544348443,0.0,filtered,9.189670986756309e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2138779528160834,0.480462505|0.495462485|0.470481249|0.310578516|0.288195174|0.213877953,0.600462505|0.615462485|0.590481249|0.430578516|0.408195174|0.333877953,0.600462505|0.615462485|0.590481249|0.430578516|0.408195174|0.333877953,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0884005031|0.518669656|0.639829174|0.620891262,-0.216825034|0|-0.236455525|-0.204011439|-0.191404608|-0.201885761,1.70502499|1.98184994|1.73386997|1.55697228|1.60120526|1.27451731,0.565015137|0.507559121|0.259269923,-0.0978216529|-0.243980855|0.040338669,0.002468723803758621
5,0.30000000000000004,-0.5017743484211417,0.10493075847625732,0.5455235242843628,0.40591728687286377,0.10234826803207397,0.35,5,0,0,0,1.2224973440170288,1.6606435775756836,27.03811264038086,1.222496747970581,1.0,0.2349985156018043,0,0,0,0,0.16791857544348443,0.0,filtered,1.0272183334692372e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2349985156018043,0.469661869|0.484661859|0.462947995|0.326178274|0.310463638|0.234998516,0.589661869|0.604661859|0.582947995|0.446178274|0.430463638|0.354998516,0.589661869|0.604661859|0.582947995|0.446178274|0.430463638|0.354998516,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0747221259|0.503799498|0.629297659|0.62085287,-0.215199476|0|-0.234369291|-0.201017851|-0.188117615|-0.197063816,1.663448|1.93864744|1.69214481|1.60749474|1.6830346|1.36378312,0.560124218|0.495360285|0.261286944,-0.0978216529|-0.243980855|0.040338669,0.0023813648149371147
6,0.35000000000000003,-0.5266442845769623,0.10659182071685791,0.5368198752403259,0.42561477422714233,0.10378905385732651,0.35,5,0,0,0,1.225081443786621,1.915697693824768,18.048242568969727,1.2250807285308838,1.0,0.2562844886740211,0,0,0,0,0.16791857544348443,0.0,filtered,1.12746952102053e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2562844886740211,0.458944191|0.473944187|0.454868063|0.341153693|0.332311137|0.256284489,0.578944191|0.593944187|0.574868063|0.461153693|0.452311137|0.376284489,0.578944191|0.593944187|0.574868063|0.461153693|0.452311137|0.376284489,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0584850092|0.469914644|0.596220218|0.597823021,-0.213500869|0|-0.232253435|-0.198158104|-0.185133327|-0.192663662,1.62227589|1.89577675|1.64570383|1.63637131|1.74033144|1.43029731,0.5552333|0.483161241|0.263303965,-0.0978216529|-0.243980855|0.040338669,0.002446685917675495
7,0.4,-0.524443515715682,0.10833509266376495,0.5287789702415466,0.4408664107322693,0.10529667884111404,0.35,5,0,0,0,1.153859257698059,4.037714958190918,53.74141311645508,1.2031606435775757,1.0,0.2765842872906903,0,0,0,0,0.16791857544348443,0.0,filtered,0.08571836837681587,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,7.855954775592977e-11,valid,0.2765842872906903,0.448313349|0.463313349|0.446123477|0.354572108|0.352179788|0.276584287,0.568313349|0.583313349|0.566123477|0.474572108|0.472179788|0.396584287,0.568313349|0.583313349|0.566123477|0.474572108|0.472179788|0.396584287,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0314316355|0.368652462|0.460415534|0.49946049,-0.211725435|0|-0.230191939|-0.195401126|-0.185962943|-0.188611296,1.58152796|1.8532534|1.5857336|1.59153977|1.68317174|1.41718634,0.550342381|0.470962197|0.265320987,-0.0978216529|-0.243980855|0.040338669,0.0038240086287260056
8,0.45,-0.5090853136310673,0.1169019490480423,0.5203321576118469,0.4517015218734741,0.11330530792474747,0.35,5,0,0,0,1.130048155784607,5.229610919952393,36.36109161376953,1.1558496952056885,1.0,0.2923557679866705,0,0,0,0,0.16791857544348443,0.0,filtered,0.05653519789412908,0,1,12,workspace_z_upper|joint_4_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2923557679866705,0.437773284|0.452773284|0.436247745|0.363279828|0.364525631|0.292355768,0.557773284|0.572773284|0.556247745|0.483279828|0.484525631|0.412355768,0.557773284|0.572773284|0.556247745|0.483279828|0.484525631|0.412355768,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00608146975|0.269211708|0.312266955|0.406021373,-0.209869168|0|-0.228413333|-0.194413674|-0.189248268|-0.185103916,1.54122397|1.81109313|1.52265912|1.52791735|1.58112121|1.39034053,0.545451462|0.458763152|0.267338008,-0.0978216529|-0.243980855|0.040338669,0.003995276987552643
9,0.5,-0.5052611912154692,0.13028904795646667,0.5119224786758423,0.4585651755332947,0.1263366937637329,0.35,5,0,0,0,1.131183385848999,4.708625793457031,26.5823974609375,1.1463050842285156,1.0,0.30368064335986045,0,0,0,0,0.16791857544348443,0.0,filtered,0.0394939074240224,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.897304618443286e-11,valid,0.30368064335986045,0.427328141|0.442328141|0.425222082|0.366677077|0.369516879|0.303680643,0.547328141|0.562328141|0.545222082|0.486677077|0.489516879|0.423680643,0.547328141|0.562328141|0.545222082|0.486677077|0.489516879|0.423680643,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0102702642|0.179393199|0.196537128|0.32455047,-0.207927861|0|-0.226994729|-0.197120075|-0.190854013|-0.181771081,1.5013847|1.76931256|1.46362333|1.44898143|1.48375063|1.35750196,0.540560544|0.446564108|0.269355029,-0.0978216529|-0.243980855|0.040338669,0.003849967382848263
10,0.55,-0.5142854252563078,0.13974487781524658,0.5043904185295105,0.4619941711425781,0.13538478314876556,0.35,5,0,0,0,1.1232045888900757,3.603111982345581,37.886260986328125,1.1262191534042358,1.0,0.3110392430523525,0,0,0,0,0.16791857544348443,0.0,filtered,0.009982395052981657,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,5.204864317320812e-12,valid,0.3110392430523525,0.416982283|0.431982283|0.413418806|0.365519176|0.369920263|0.311039243,0.536982283|0.551982283|0.533418806|0.485519176|0.489920263|0.431039243,0.536982283|0.551982283|0.533418806|0.485519176|0.489920263|0.431039243,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0189895757|0.111734818|0.135298015|0.254258641,-0.2058971|0|-0.225831665|-0.199202049|-0.188841689|-0.17837051,1.46203203|1.72792913|1.40885398|1.37460947|1.42613738|1.3200451,0.535669625|0.434365064|0.27137205,-0.0978216529|-0.243980855|0.040338669,0.0039627766236662865
11,0.6000000000000001,-0.4843048630281249,0.14997568726539612,0.49563756585121155,0.46369028091430664,0.1451464146375656,0.35,5,0,0,0,1.1572109460830688,2.3818702697753906,40.46620178222656,1.166383981704712,1.0,0.3149963851355781,0,0,0,0,0.16791857544348443,0.0,filtered,0.03712589050397843,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.7520318529307133e-11,valid,0.3149963851355781,0.406740296|0.421740296|0.401204888|0.360930183|0.367309099|0.314996385,0.526740296|0.541740296|0.521204888|0.480930183|0.487309099|0.434996385,0.526740296|0.541740296|0.521204888|0.480930183|0.487309099|0.434996385,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0284763693|0.067071942|0.0954495208|0.214924627,-0.203772262|0|-0.224792285|-0.200577905|-0.186777556|-0.17471085,1.42318892|1.68696118|1.3515509|1.31021477|1.37790836|1.30019932,0.530778706|0.42216602|0.273389071,-0.0978216529|-0.243980855|0.040338669,0.002508089877665043
12,0.65,-0.43603902441596004,0.1617833971977234,0.48473823070526123,0.4645434617996216,0.15640895068645477,0.35,5,0,0,0,1.209079384803772,2.2390964031219482,20.174530029296875,1.2124792337417603,1.0,0.3172020374844792,0,0,0,0,0.16791857544348443,0.0,filtered,0.01839387248560564,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,7.569069087054459e-07,valid,0.3172020374844792,0.396607005|0.411607002|0.388566745|0.354128028|0.362854347|0.317202037,0.516607005|0.531607002|0.508566745|0.474128028|0.482854347|0.437202037,0.516607005|0.531607002|0.508566745|0.474128028|0.482854347|0.437202037,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0392402104|0.0342038506|0.0680657981|0.192981065,-0.201548508|0|-0.223885457|-0.201822997|-0.184904503|-0.171168974,1.38487951|1.64642801|1.29114131|1.24889297|1.33457868|1.29062024,0.525887787|0.409966975|0.275406092,-0.0978216529|-0.243980855|0.040338669,0.0024690423160791397
13,0.7000000000000001,-0.39297572696403626,0.1691184937953949,0.47235921025276184,0.46461695432662964,0.163130983710289,0.35,5,0,0,0,1.2141540050506592,2.081235885620117,33.3757438659668,1.2141540050506592,1.0,0.31852886145681486,0,0,0,0,0.16791857544348443,0.0,passthrough,6.114805900566093e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.31852886145681486,0.386587481|0.401587481|0.375433183|0.345685326|0.35717917|0.318528861,0.506587481|0.521587481|0.495433183|0.465685326|0.47717917|0.438528861,0.506587481|0.521587481|0.495433183|0.465685326|0.47717917|0.438528861,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0422930548|0.0123211849|0.0479220426|0.172769531,-0.199220785|0|-0.223148287|-0.203209843|-0.183316539|-0.167873558,1.34712914|1.60634992|1.23629139|1.19185264|1.29332218|1.27901142,0.520996869|0.397767931|0.277423114,-0.0978216529|-0.243980855|0.040338669,0.002526598982512951
