step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.4469616850757644,0.041194815188646317,0.47552117705345154,0.5303952097892761,0.03129299357533455,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.41563326120376587,8.312664985656738,166.2532958984375,0.0,0.0,0.4853527456503748,0.47552117705345154,0.009831568596923246,0.0,0.24595199356724481,0.0,0.20538224243228503,-0.20538224243228503,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.16054381802678108,0.16054381802678108,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07518233999174903,0,0,nan,nan,0.0,not_enabled,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3485488237623142,0,0,0,0,0.3485488237623142,0.0,filtered,linprog goal-velocity priority optimal,0.4156332495626317,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.21038223967478967,1,continuity_tiebreak,0.0,0,goal_velocity_linprog,0.0,valid,0.3485488237623142,0.9326221431409937,0|0|0|0|0|0,0.47505786|0.383465417|0.348548824|0.373000888|0.375515909|0.400186308,0.651688967|0.560096524|0.525179931|0.549631995|0.552147016|0.576817416,0.59505786|0.503465417|0.468548824|0.493000888|0.495515909|0.520186308,0|0|0|0|0|0,-1.36976899e-20|0.0635088217|0.110136487|0.132138021|0.131848253|0.124833286,0|0|0|0|0|0,1.90023144|1.59737049|1.50433178|1.62414157|1.63391189|1.72557852,optimal,0.21038223967478967,0.205382242432285,0.004999997242504661,0.452972323|-0.58916378|0.376239866,0|0|0,0.013944018981419504,0.0022654240019619465,0.0011365989921614528,0.006492021959275007
1,0.1,-0.22814715637139785,0.03905423730611801,0.45602476596832275,0.5409286022186279,0.029918426647782326,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8324099183082581,8.335725784301758,1.6691303253173828,0.0,0.0,0.4755211776254952,0.45602476596832275,0.01949641165717242,0.0,0.49501635741397493,0.0,0.40458360915722763,-0.40458360915722763,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.16054381802678108,0.16054381802678108,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07518233999174903,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.35359330584925186,0,0,0,0,0.3485488237623142,0.0,filtered,linprog goal-velocity priority optimal,0.8324098711249593,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.4095836061307906,1,continuity_tiebreak,0.9999883770942688,0,goal_velocity_linprog,0.0,valid,0.35359330584925186,0.9360376938945119,1.66533974e-17|0.0806798979|0.160650799|0.252339548|0.262466959|0.247532338,0.474887082|0.386118031|0.353593306|0.379322737|0.381851767|0.406231187,0.651688967|0.562919916|0.530395191|0.556124621|0.558653652|0.583033072,0.594887082|0.506118031|0.473593306|0.499322737|0.501851767|0.526231187,0|0|0|0|0|0,-2.03329432e-17|0.123722753|0.218366096|0.266881746|0.266914063|0.253721431,0|0|0|0|0|0,1.89954833|1.66819488|1.63273932|1.78417269|1.79432113|1.87864618,optimal,0.4095836061307906,0.4045836091572276,0.0049999969735630145,0.452972323|-0.58916378|0.376239866,0|0|0,0.013620409066788852,0.0024350789608433843,0.0015879429411143064,0.005719276028685272
2,0.15000000000000002,-0.02147145752543224,0.03622792661190033,0.4283865690231323,0.5563545823097229,0.028111107647418976,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2511910200119019,8.37686824798584,2.8493738174438477,0.0,0.0,0.4560247682582885,0.4283865690231323,0.027638199235156202,0.0,0.7517215037563894,0.0,0.5826643994996425,-0.5826643994996425,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.16054381802678108,0.16054381802678108,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07518233999174903,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.36379736268890556,0,0,0,0,0.3485488237623142,0.0,filtered,linprog goal-velocity priority optimal,1.2511910077287298,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.5876643832637727,1,continuity_tiebreak,0.9999749064445496,0,goal_velocity_linprog,0.0,valid,0.36379736268890556,0.9426247445629355,1.73450624e-19|0.156557138|0.313946978|0.506782778|0.528710779|0.50112473,0.47455773|0.39149792|0.363797363|0.392299956|0.394883032|0.418699108,0.651688967|0.568629158|0.5409286|0.569431193|0.572014269|0.595830346,0.59455773|0.51149792|0.483797363|0.512299956|0.514883032|0.538699108,0|0|0|0|0|0,1.83404014e-19|0.175478632|0.32071835|0.407169335|0.409157026|0.39209599,0|0|0|0|0|0,1.89823092|1.74147031|1.7759078|1.97636916|1.98868915|2.06689242,optimal,0.5876643832637727,0.5826643994996424,0.004999983764130245,0.452972323|-0.58916378|0.376239866,0|0|0,0.013633406022563577,0.0023576340172439814,0.0011696979636326432,0.006021398003213108
3,0.2,0.06552604142416321,0.033445294946432114,0.39945676922798157,0.5736885666847229,0.026339048519730568,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4820568561553955,4.793489456176758,80.06178283691406,0.0,0.0,0.42838656460526503,0.39945676922798157,0.028929795377283463,0.0,0.8942586060614611,0.0,0.6257218437655143,-0.6257218437655143,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.16054381802678108,0.16054381802678108,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07518233999174903,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.37875429389008464,0,0,0,0,0.3485488237623142,0.0,filtered,linprog goal-velocity priority optimal,1.4820569677002227,0,0,12,joint_1_velocity_lower|joint_2_velocity_lower|joint_0_velocity_upper|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.6307218548851874,1,continuity_tiebreak,0.998882532119751,0,goal_velocity_linprog,0.0,valid,0.37875429389008464,0.9520050755252294,2.60190024e-19|0.224329443|0.452511699|0.761191148|0.801126113|0.765107537,0.474088713|0.399119082|0.378754294|0.412203125|0.414991882|0.438122689,0.651688967|0.576719336|0.556354548|0.589803379|0.592592136|0.615722943,0.594088713|0.519119082|0.498754294|0.532203125|0.534991882|0.558122689,0|0|0|0|0|0,2.19415316e-19|0.187428191|0.358709214|0.483700286|0.490643613|0.475636702,0|0|0|0|0|0,1.89635485|1.78390452|1.87372639|2.13251279|2.15061114|2.22812746,optimal,0.6307218548851874,0.6257218437655144,0.005000011119672965,0.452972323|-0.58916378|0.376239866,0|0|0,0.014300237991847098,0.0028326109750196338,0.0011453320039436221,0.006470819003880024
4,0.25,0.018336398296360135,0.03119121491909027,0.3757748603820801,0.5897982120513916,0.024906545877456665,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5328123569488525,2.7561020851135254,80.03279113769531,0.0,0.0,0.3994567701919484,0.3757748603820801,0.02368190980986834,0.0,0.9168753363317923,0.0,0.5378430990652052,-0.5378430990652052,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.16054381802678108,0.16054381802678108,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07518233999174903,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.39556098397849027,0,0,0,0,0.3485488237623142,0.0,filtered,linprog goal-velocity priority optimal,1.532812371074757,0,0,12,joint_1_velocity_lower|joint_2_velocity_lower|joint_0_velocity_upper|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.5428431056110526,1,continuity_tiebreak,0.9963873028755188,0,goal_velocity_linprog,0.0,valid,0.39556098397849027,0.9625509279480392,5.82828515e-17|0.24791108|0.500105516|0.884121982|0.949099049|0.912938984,0.473561421|0.407415344|0.395560984|0.435917359|0.439231505|0.461796356,0.651688967|0.58554289|0.57368853|0.614044906|0.617359051|0.639923902,0.593561421|0.527415344|0.515560984|0.555917359|0.559231505|0.581796356,0|0|0|0|0|0,-3.28772289e-17|0.167738967|0.33571544|0.487313212|0.503331654|0.494587706,0|0|0|0|0|0,1.89424568|1.79740034|1.91795938|2.23098265|2.26025767|2.34177313,optimal,0.5428431056110526,0.537843099065205,0.005000006545847646,0.452972323|-0.58916378|0.376239866,0|0|0,0.013504898059181869,0.0026731659891083837,0.0010419130558148026,0.005807833047583699
5,0.30000000000000004,-0.07871317907148409,0.029923520982265472,0.35914790630340576,0.6000563502311707,0.024089641869068146,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5435916185379028,1.8161259889602661,31.79958724975586,0.0,0.0,0.3757748699332981,0.35914790630340576,0.016626963629892355,0.0,0.9107277729239709,0.0,0.41066496609852515,-0.41066496609852515,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.16054381802678108,0.16054381802678108,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07518233999174903,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.4111441849686249,0,0,0,0,0.3485488237623142,0.0,filtered,linprog goal-velocity priority optimal,1.5435916034942794,0,0,12,joint_2_velocity_lower|joint_3_velocity_lower|joint_0_velocity_upper|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.4156649731973109,1,continuity_tiebreak,0.9982818961143494,0,goal_velocity_linprog,0.0,valid,0.4111441849686249,0.9730799138544632,0|0.23507213|0.469752807|0.870371387|0.96814374|0.937083828,0.473034971|0.414805662|0.411144185|0.459588002|0.464005312|0.486330276,0.651688967|0.593459657|0.589798181|0.638241998|0.642659307|0.664984272,0.593034971|0.534805662|0.531144185|0.579588002|0.584005312|0.606330276,0|0|0|0|0|0,0|0.14004763|0.297998567|0.473707417|0.505414058|0.506176707,0|0|0|0|0|0,1.89213989|1.79927028|1.94257531|2.31205942|2.3614353|2.45149781,optimal,0.4156649731973109,0.41066496609852515,0.00500000709878573,0.452972323|-0.58916378|0.376239866,0|0|0,0.013410308049060404,0.002558800973929465,0.0012986770598217845,0.005764194065704942
6,0.35000000000000003,-0.18568799805107233,0.0294233076274395,0.34930646419525146,0.6046348810195923,0.023746972903609276,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4811381101608276,3.3327369689941406,55.70610046386719,0.0,0.0,0.3591478870027701,0.34930646419525146,0.009841422807518652,0.0,0.8324920955100777,0.0,0.27318964306829674,-0.27318964306829674,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.16054381802678108,0.16054381802678108,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07518233999174903,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.4208877977513106,0,0,0,0,0.3485488237623142,0.0,filtered,linprog goal-velocity priority optimal,1.481138109817882,0,0,12,joint_2_velocity_lower|joint_3_velocity_lower|joint_0_velocity_upper|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.2781896477032741,1,continuity_tiebreak,0.9947802424430847,0,goal_velocity_linprog,0.0,valid,0.4208877977513106,0.9833701007720755,7.77196101e-17|0.208178985|0.414077742|0.809337806|0.949809224|0.930517168,0.472520462|0.420887798|0.424746867|0.482265416|0.488742266|0.511315584,0.651688967|0.600056303|0.603915372|0.661433921|0.667910771|0.690484089,0.592520462|0.540887798|0.544746867|0.602265416|0.608742266|0.631315584,0|0|0|0|0|0,-3.87428442e-17|0.0961131536|0.232930352|0.430003717|0.48709795|0.502451949,0|0|0|0|0|0,1.89008185|1.77966434|1.93191782|2.35906538|2.44206702|2.54771428,optimal,0.2781896477032741,0.27318964306829674,0.005000004634977351,0.452972323|-0.58916378|0.376239866,0|0|0,0.012916111969389021,0.0026112019550055265,0.0010732569498941302,0.005465405993163586
7,0.4,-0.26611037770638124,0.02915397472679615,0.34436270594596863,0.6073923707008362,0.023546814918518066,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.432302474975586,3.6204707622528076,5.75467586517334,0.0,0.0,0.34930647210589666,0.34436270594596863,0.004943766159928031,0.0,0.7431818518765373,0.0,0.1666343871373759,-0.1666343871373759,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.16054381802678108,0.16054381802678108,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07518233999174903,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.4249612066874988,0,0,0,0,0.3485488237623142,0.0,filtered,linprog goal-velocity priority optimal,1.432302573786011,0,0,12,joint_2_velocity_lower|joint_3_velocity_lower|joint_0_velocity_upper|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.17163439013871418,1,continuity_tiebreak,0.9928386807441711,0,goal_velocity_linprog,0.0,valid,0.4249612066874988,0.9934730796880205,0|0.149545577|0.304532966|0.690313557|0.845533278|0.848321953,0.472015313|0.424961207|0.435107627|0.502677635|0.512436396|0.535965793,0.651688967|0.604634861|0.614781281|0.682351289|0.69211005|0.715639447,0.592015313|0.544961207|0.555107627|0.622677635|0.632436396|0.655965793,0|0|0|0|0|0,0|0.0572199765|0.163554913|0.384835046|0.460208837|0.489936351,0|0|0|0|0|0,1.88806125|1.7570648|1.90398542|2.39554559|2.50995442|2.63379952,optimal,0.17163439013871418,0.16663438713737583,0.005000003001338349,0.452972323|-0.58916378|0.376239866,0|0|0,0.01347496104426682,0.0028286169981583953,0.001252381014637649,0.005544190993532538
8,0.45,-0.30862812158782194,0.02911795675754547,0.34196120500564575,0.6085629463195801,0.023463228717446327,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4041814804077148,3.883786678314209,5.266318321228027,0.0,0.0,0.3443627123268082,0.34196120500564575,0.002401507321162455,0.0,0.6465401418838135,0.0,0.10467459853086658,-0.10467459853086658,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.16054381802678108,0.16054381802678108,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07518233999174903,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.4272131321299002,0,0,0,0,0.3485488237623142,0.0,filtered,linprog goal-velocity priority optimal,1.4041814764156286,0,0,12,joint_2_velocity_lower|joint_3_velocity_lower|joint_0_velocity_upper|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.10967460174395505,1,continuity_tiebreak,0.9908217787742615,0,goal_velocity_linprog,0.0,valid,0.4272131321299002,1.0035849125530274,0|0.0916008706|0.192360384|0.579975651|0.730073226|0.75481096,0.471509721|0.427213132|0.442023298|0.521146429|0.534702717|0.559875906,0.651688967|0.607392378|0.622202543|0.701325674|0.714881963|0.740055151,0.591509721|0.547213132|0.562023298|0.641146429|0.654702717|0.679875906,0|0|0|0|0|0,0|0.0230866251|0.0934614307|0.346491221|0.428836089|0.471982021,0|0|0|0|0|0,1.88603889|1.73193915|1.86155462|2.43107694|2.56764696|2.71148564,optimal,0.10967460174395505,0.10467459853086657,0.00500000321308848,0.452972323|-0.58916378|0.376239866,0|0|0,0.014586713979952037,0.0026015080511569977,0.0013330710353329778,0.006815062020905316
9,0.5,-0.3032105196532706,0.02991330996155739,0.33924344182014465,0.6084564328193665,0.024075131863355637,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3417139053344727,4.800824165344238,53.146663665771484,0.0,0.0,0.3419612131803676,0.33924344182014465,0.0027177713602229425,0.0,0.508060172841656,0.0,0.09874735137967115,-0.09874735137967115,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.16054381802678108,0.16054381802678108,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07518233999174903,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.42751756021081666,0,0,0,0,0.3485488237623142,0.0,filtered,linprog goal-velocity priority optimal,1.3417138438795964,0,0,12,joint_3_velocity_lower|joint_0_velocity_upper|joint_1_acceleration_upper|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.10374735386437578,1,continuity_tiebreak,0.9857437610626221,0,goal_velocity_linprog,0.0,valid,0.42751756021081666,1.0209080589517951,3.88604158e-17|0.0331265923|0.0813842084|0.465459904|0.607872301|0.654177914,0.470643564|0.42751756|0.445165851|0.537394594|0.555034355|0.582481497,0.651688967|0.608562963|0.626211254|0.718439997|0.736079758|0.7635269,0.590643564|0.54751756|0.565165851|0.657394594|0.675034355|0.702481497,0|0|0|0|0|0,-1.65570126e-17|-0.005696408|0.0249819488|0.294209247|0.377992923|0.436308657,0|0|0|0|0|0,1.88257426|1.70437383|1.80564535|2.44378762|2.59813034|2.76623465,optimal,0.10374735386437578,0.09874735137967117,0.005000002484704613,0.452972323|-0.58916378|0.376239866,0|0|0,0.014441385981626809,0.002530463971197605,0.001374906045384705,0.006005697068758309
