seed,step,observation_max_abs_diff,action_max_abs_diff,qdot_cmd_max_abs_diff,qdot_requested_max_abs_diff,field_mismatches,passed,qdot_cmd_radps,qdot_requested_radps,termination_reason,collision_capsule_overlap,collision_pybullet_contact,collision_any,termination_collision,safety_filter_status,v1_safety_filter_status,safety_filter_safe_stop,v1_safety_filter_safe_stop,viability_status,viability_solver_status
9001,14,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34942954778671265, -0.3090715706348419, -0.33705228567123413, -0.2726445496082306, -0.3378470838069916, 0.3493262529373169]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,15,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3495063781738281, -0.31180617213249207, -0.3381088972091675, -0.2607267498970032, -0.3357754349708557, 0.3495424687862396]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,16,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34957680106163025, -0.31421220302581787, -0.3390432894229889, -0.2478523850440979, -0.3332776725292206, 0.3496967554092407]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,17,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34963440895080566, -0.31610390543937683, -0.3398807644844055, -0.2332504540681839, -0.3304647207260132, 0.34979575872421265]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,18,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34965965151786804, -0.31531694531440735, -0.34015217423439026, -0.21290524303913116, -0.3243345320224762, 0.34984326362609863]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,19,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3496791422367096, -0.3149155080318451, -0.34033331274986267, -0.18100127577781677, -0.3153259754180908, 0.34988224506378174]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,20,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34966376423835754, -0.3121475875377655, -0.33955252170562744, -0.1444782018661499, -0.2945287525653839, 0.3498997092247009]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,21,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3496152460575104, -0.3035530149936676, -0.336875855922699, -0.11178448796272278, -0.2487180531024933, 0.34988871216773987]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,22,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3495802581310272, -0.2931979298591614, -0.3339582085609436, -0.06329022347927094, -0.18220610916614532, 0.34987521171569824]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,23,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3495851755142212, -0.2787264287471771, -0.3295661509037018, -0.011808253824710846, -0.09556624293327332, 0.34985628724098206]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,24,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34958940744400024, -0.2610504627227783, -0.32310640811920166, 0.04208459332585335, 0.020960096269845963, 0.3498327136039734]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,25,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3495869040489197, -0.24336713552474976, -0.31524255871772766, 0.10244821012020111, 0.13212968409061432, 0.34978562593460083]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,26,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3495672345161438, -0.21518902480602264, -0.3030254542827606, 0.15786625444889069, 0.22226157784461975, 0.3497051000595093]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,27,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34954187273979187, -0.17729252576828003, -0.28567811846733093, 0.20387296378612518, 0.2806306481361389, 0.3495903015136719]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,28,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34953004121780396, -0.13307297229766846, -0.25400325655937195, 0.22938641905784607, 0.3103121817111969, 0.3494263291358948]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,29,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34951716661453247, -0.07694616168737411, -0.19825540482997894, 0.2392825484275818, 0.3273935914039612, 0.34913572669029236]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,30,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34951770305633545, 0.013473175466060638, -0.11941259354352951, 0.24915510416030884, 0.3340241312980652, 0.3487947881221771]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,31,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3495422899723053, 0.07415665686130524, -0.06301271915435791, 0.2561739683151245, 0.33822154998779297, 0.34849947690963745]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,32,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3495481014251709, 0.12457544356584549, -0.015260021202266216, 0.2632855474948883, 0.34103456139564514, 0.34812262654304504]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,33,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34955650568008423, 0.17289888858795166, 0.02794940397143364, 0.2703068256378174, 0.343143105506897, 0.3476638197898865]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,34,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3495667278766632, 0.2215431183576584, 0.0580267608165741, 0.27765166759490967, 0.3448461592197418, 0.34708115458488464]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,35,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34958794713020325, 0.23471719026565552, 0.06023900583386421, 0.27839234471321106, 0.34485507011413574, 0.3468102514743805]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,36,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34961143136024475, 0.24018651247024536, 0.05881144478917122, 0.2774164378643036, 0.3444223999977112, 0.34671086072921753]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,37,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34964510798454285, 0.24370718002319336, 0.05820813402533531, 0.2750934958457947, 0.34399768710136414, 0.3467244803905487]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,38,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3496769666671753, 0.24725042283535004, 0.05802852660417557, 0.27262353897094727, 0.3435351848602295, 0.3467300534248352]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,39,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3496987521648407, 0.2510415315628052, 0.057745955884456635, 0.26925522089004517, 0.34318944811820984, 0.3468794822692871]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,40,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34970319271087646, 0.25437965989112854, 0.05239906162023544, 0.26520782709121704, 0.3430268168449402, 0.3472273051738739]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,41,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3497076630592346, 0.25762447714805603, 0.04691977798938751, 0.2609727084636688, 0.3428613245487213, 0.34754031896591187]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,42,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34971117973327637, 0.26042330265045166, 0.041398175060749054, 0.2564728260040283, 0.3426629602909088, 0.3478153645992279]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,43,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.349713534116745, 0.26269105076789856, 0.035863786935806274, 0.25166842341423035, 0.3424191176891327, 0.3480556011199951]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,44,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.349721223115921, 0.262401819229126, 0.032591965049505234, 0.24837324023246765, 0.3425789773464203, 0.3482350707054138]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,45,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34973424673080444, 0.2582464814186096, 0.04082600399851799, 0.24632297456264496, 0.3435022532939911, 0.3483763635158539]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,46,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34974175691604614, 0.25268420577049255, 0.053720392286777496, 0.24473127722740173, 0.34443536400794983, 0.3484838306903839]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,47,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34974896907806396, 0.24668847024440765, 0.06690459698438644, 0.2431056797504425, 0.3452478349208832, 0.3485822081565857]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,48,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3497559428215027, 0.2402425855398178, 0.0800919383764267, 0.24156980216503143, 0.3459475636482239, 0.3486754894256592]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,49,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34976086020469666, 0.23190154135227203, 0.09530582278966904, 0.23804871737957, 0.3465460240840912, 0.34874770045280457]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,50,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3497670888900757, 0.2247423380613327, 0.10074187070131302, 0.23403622210025787, 0.347215861082077, 0.3487465977668762]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,51,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34977561235427856, 0.21708862483501434, 0.09966801851987839, 0.23091425001621246, 0.34781697392463684, 0.34867388010025024]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,52,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.349784255027771, 0.20848900079727173, 0.09830764681100845, 0.22752687335014343, 0.3483016788959503, 0.34857285022735596]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,53,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34979158639907837, 0.19940824806690216, 0.09728133678436279, 0.22412775456905365, 0.34867414832115173, 0.34843525290489197]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,54,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3497980237007141, 0.1897442489862442, 0.09638543426990509, 0.22066566348075867, 0.3489638864994049, 0.34826451539993286]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,55,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3498155474662781, 0.1742311716079712, 0.0863102599978447, 0.22644133865833282, 0.3491179943084717, 0.3481510579586029]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,56,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3498375117778778, 0.1567959040403366, 0.06972692906856537, 0.24096627533435822, 0.34913143515586853, 0.34814023971557617]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,57,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3498573303222656, 0.1398323029279709, 0.055652327835559845, 0.25499194860458374, 0.34910112619400024, 0.3480985760688782]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,58,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3498722314834595, 0.12552529573440552, 0.04230877012014389, 0.2663037180900574, 0.3490632474422455, 0.34802648425102234]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,59,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3498867154121399, 0.11142312735319138, 0.030364975333213806, 0.2756912410259247, 0.34901827573776245, 0.3479866087436676]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,60,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34990233182907104, 0.10007230192422867, 0.023132510483264923, 0.2810657024383545, 0.3489740490913391, 0.3480551242828369]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,61,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34990885853767395, 0.09610331058502197, 0.016672896221280098, 0.28302711248397827, 0.34895309805870056, 0.3480801284313202]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,62,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3499149978160858, 0.09205380827188492, 0.010148251429200172, 0.2849544584751129, 0.3489309549331665, 0.3481040596961975]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,63,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34992071986198425, 0.08792216330766678, 0.003563189646229148, 0.2868472933769226, 0.3489074409008026, 0.3481268286705017]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,64,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34992608428001404, 0.08370694518089294, -0.0030772387981414795, 0.28870517015457153, 0.3488825261592865, 0.3481484353542328]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,65,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34993112087249756, 0.07940684258937836, -0.009767587296664715, 0.29052770137786865, 0.3488560616970062, 0.34816882014274597]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,66,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3499354124069214, 0.07500267028808594, -0.0172469113022089, 0.29243233799934387, 0.3488295078277588, 0.34818851947784424]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,67,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34993916749954224, 0.07049771398305893, -0.025292105972766876, 0.2943757474422455, 0.3488024175167084, 0.3482073247432709]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,68,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34994271397590637, 0.06590330600738525, -0.03337707370519638, 0.296273797750473, 0.3487735688686371, 0.34822478890419006]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,69,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3499460518360138, 0.06121841445565224, -0.04149198904633522, 0.29812636971473694, 0.34874287247657776, 0.3482409119606018]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,70,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34994903206825256, 0.056487299501895905, -0.04855428636074066, 0.2997942864894867, 0.34871259331703186, 0.3482581377029419]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,71,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3499513268470764, 0.05191655457019806, -0.05160242319107056, 0.3009040355682373, 0.3486994206905365, 0.34830018877983093]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,72,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34995365142822266, 0.04674112796783447, -0.0553174689412117, 0.30184146761894226, 0.3486887514591217, 0.348349392414093]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9001,73,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34995585680007935, 0.04145394265651703, -0.059037789702415466, 0.30275970697402954, 0.3486769497394562, 0.34839633107185364]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
