seed,step,observation_max_abs_diff,action_max_abs_diff,qdot_cmd_max_abs_diff,qdot_requested_max_abs_diff,field_mismatches,passed,qdot_cmd_radps,qdot_requested_radps,termination_reason,collision_capsule_overlap,collision_pybullet_contact,collision_any,termination_collision,safety_filter_status,v1_safety_filter_status,safety_filter_safe_stop,v1_safety_filter_safe_stop,viability_status,viability_solver_status
9017,221,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.059788141399621964, -0.2880798876285553, 0.23832520842552185, 0.3337635099887848, -0.2878064513206482, 0.24945488572120667]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,222,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.024641642346978188, -0.28365573287010193, 0.2337028980255127, 0.33384427428245544, -0.29119887948036194, 0.24129807949066162]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,223,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.013929679989814758, -0.28031107783317566, 0.227430060505867, 0.33424827456474304, -0.2936290502548218, 0.23381543159484863]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,224,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.04218202456831932, -0.27581214904785156, 0.22010628879070282, 0.33422723412513733, -0.29377028346061707, 0.2321161925792694]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,225,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.06901305168867111, -0.2709594964981079, 0.21040326356887817, 0.33423519134521484, -0.29293882846832275, 0.23122762143611908]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,226,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.09413626044988632, -0.26526322960853577, 0.19934546947479248, 0.33405813574790955, -0.29188302159309387, 0.23068159818649292]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,227,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1162596344947815, -0.25856247544288635, 0.1890508085489273, 0.3339269161224365, -0.2906860411167145, 0.23102238774299622]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,228,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1319977045059204, -0.2515784204006195, 0.18437261879444122, 0.3337436318397522, -0.2893027365207672, 0.231316477060318]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,229,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.14906546473503113, -0.24550411105155945, 0.1788291484117508, 0.3335282802581787, -0.2877650856971741, 0.23182342946529388]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,230,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1649075448513031, -0.24041981995105743, 0.173633873462677, 0.3331071138381958, -0.2859218120574951, 0.23150521516799927]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,231,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.16759133338928223, -0.2393537312746048, 0.17815475165843964, 0.33204978704452515, -0.2842022478580475, 0.22688297927379608]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,232,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.17029540240764618, -0.23829053342342377, 0.1826256960630417, 0.33091652393341064, -0.28245314955711365, 0.22207826375961304]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,233,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.17301854491233826, -0.2372310757637024, 0.18704503774642944, 0.3297014534473419, -0.2806750535964966, 0.21708592772483826]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,234,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.17595723271369934, -0.2360728681087494, 0.1915355920791626, 0.32840272784233093, -0.27886515855789185, 0.21185339987277985]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,235,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1805940568447113, -0.2346106767654419, 0.19656533002853394, 0.32711219787597656, -0.2763717472553253, 0.20595261454582214]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,236,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.18553426861763, -0.23378410935401917, 0.20108917355537415, 0.32583293318748474, -0.2729034721851349, 0.1996757984161377]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,237,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.19042690098285675, -0.23296435177326202, 0.2055414319038391, 0.324470192193985, -0.2693028151988983, 0.19315241277217865]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,238,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.19526852667331696, -0.23215161263942719, 0.2099209427833557, 0.3230181634426117, -0.26556822657585144, 0.18637876212596893]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9017,239,0.0,0.0,0.0,0.0,[],True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.20005591213703156, -0.23134666681289673, 0.21422886848449707, 0.32147079706192017, -0.2616997957229614, 0.17935146391391754]",,0,0,0,0,safe_stop_infeasible,safe_stop_infeasible,1,1,model_infeasible_static_or_slow,strict_infeasible_static_or_slow
9018,0,0.0,0.0,0.0,0.0,[],True,"[-0.20000000298023224, -0.20000000298023224, -0.20000000298023224, -0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[-0.3458266854286194, -0.32266977429389954, -0.34801653027534485, -0.34337180852890015, 0.2683666944503784, 0.3498449921607971]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,1,0.0,0.0,0.0,0.0,[],True,"[-0.4000001847743988, -0.40000006556510925, -0.40000036358833313, -0.4000003933906555, 0.40000006556510925, 0.4000004529953003]","[-0.4734165072441101, -0.4423394501209259, -0.4737403392791748, -0.4732193052768707, 0.42694252729415894, 0.47950202226638794]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,2,0.0,0.0,0.0,0.0,[],True,"[-0.6000002026557922, -0.5672163963317871, -0.589279055595398, -0.5963568687438965, 0.5996558666229248, 0.6000004410743713]","[-0.6009211540222168, -0.5672163963317871, -0.589279055595398, -0.5963568687438965, 0.5996558666229248, 0.6087749004364014]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,3,0.0,0.0,0.0,0.0,[],True,"[-0.7289677858352661, -0.6197935342788696, -0.689690113067627, -0.6720069646835327, 0.7147183418273926, 0.7372641563415527]","[-0.7289677858352661, -0.6197935342788696, -0.689690113067627, -0.6720069646835327, 0.7147183418273926, 0.7372641563415527]",,0,0,0,0,passthrough,passthrough,0,0,certified_viable,one_step_strict_sufficient
9018,4,0.0,0.0,0.0,0.0,[],True,"[-0.8068884611129761, -0.5267479419708252, -0.7229037284851074, -0.563747763633728, 0.7527953386306763, 0.8246369361877441]","[-0.8068884611129761, -0.5267479419708252, -0.7229037284851074, -0.563747763633728, 0.7527953386306763, 0.8246369361877441]",,0,0,0,0,passthrough,passthrough,0,0,certified_viable,one_step_strict_sufficient
9018,5,0.0,0.0,0.0,0.0,[],True,"[-0.8512940406799316, -0.4362867772579193, -0.7327265739440918, -0.41643810272216797, 0.7710669040679932, 0.8789535760879517]","[-0.8512940406799316, -0.4362867772579193, -0.7327265739440918, -0.41643810272216797, 0.7710669040679932, 0.8789535760879517]",,0,0,0,0,passthrough,passthrough,0,0,certified_viable,one_step_strict_sufficient
9018,6,0.0,0.0,0.0,0.0,[],True,"[-0.8742276430130005, -0.4534781277179718, -0.7292840480804443, -0.3091934621334076, 0.7814182043075562, 0.9099401235580444]","[-0.8742276430130005, -0.4534781277179718, -0.7292840480804443, -0.3091934621334076, 0.7814182043075562, 0.9099401235580444]",,0,0,0,0,passthrough,passthrough,0,0,certified_viable,one_step_strict_sufficient
9018,7,0.0,0.0,0.0,0.0,[],True,"[-0.8877267837524414, -0.47116783261299133, -0.7038587331771851, -0.2736167311668396, 0.8040491342544556, 0.9287253618240356]","[-0.8877267837524414, -0.47116783261299133, -0.7038587331771851, -0.2736167311668396, 0.8040491342544556, 0.9287253618240356]",,0,0,0,0,passthrough,passthrough,0,0,certified_viable,one_step_strict_sufficient
9018,8,0.0,0.0,0.0,0.0,[],True,"[-0.8970955610275269, -0.4436231851577759, -0.6604783535003662, -0.255387544631958, 0.8250424265861511, 0.9392068386077881]","[-0.8970955610275269, -0.4436231851577759, -0.6604783535003662, -0.255387544631958, 0.8250424265861511, 0.9392068386077881]",,0,0,0,0,passthrough,passthrough,0,0,certified_viable,one_step_strict_sufficient
9018,9,0.0,0.0,0.0,0.0,[],True,"[-0.9000085592269897, -0.3449627161026001, -0.5474925637245178, -0.2201593518257141, 0.8316248059272766, 0.9427943229675293]","[-0.9000085592269897, -0.39379793405532837, -0.601422905921936, -0.23228873312473297, 0.8394582271575928, 0.9427943229675293]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,10,0.0,0.0,0.0,0.0,[],True,"[-0.884729266166687, -0.29375484585762024, -0.4115455150604248, -0.17380917072296143, 0.8295801877975464, 0.9431310892105103]","[-0.884729266166687, -0.3758434057235718, -0.504149854183197, -0.19551020860671997, 0.8436814546585083, 0.9431310892105103]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,11,0.0,0.0,0.0,0.0,[],True,"[-0.8511574268341064, -0.280629962682724, -0.27159345149993896, -0.14995945990085602, 0.8253036141395569, 0.9489837288856506]","[-0.8511574268341064, -0.39977219700813293, -0.4085908532142639, -0.1830216348171234, 0.8470572233200073, 0.9489837288856506]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,12,0.0,0.0,0.0,0.0,[],True,"[-0.8101403713226318, -0.26710084080696106, -0.1579984575510025, -0.13964538276195526, 0.8169008493423462, 0.9577507376670837]","[-0.8101403713226318, -0.4184771776199341, -0.3353780508041382, -0.18335109949111938, 0.8461321592330933, 0.957750678062439]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,13,0.0,0.0,0.0,0.0,[],True,"[-0.7765928506851196, -0.2610895335674286, -0.06852921843528748, -0.09919565916061401, 0.8105661869049072, 0.9616638422012329]","[-0.7765928506851196, -0.4227871298789978, -0.2615448236465454, -0.14742740988731384, 0.8434308171272278, 0.9616638422012329]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,14,0.0,0.0,0.0,0.0,[],True,"[-0.750465452671051, -0.24124044179916382, -0.02344132773578167, -0.007485197391360998, 0.8020790219306946, 0.9579548835754395]","[-0.750465452671051, -0.39414799213409424, -0.20938140153884888, -0.054361436516046524, 0.8346823453903198, 0.9579548835754395]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,15,0.0,0.0,0.0,0.0,[],True,"[-0.7219125628471375, -0.2148180902004242, -0.002151711378246546, 0.09238629788160324, 0.7895704507827759, 0.9506462216377258]","[-0.7219125628471375, -0.366176962852478, -0.18949425220489502, 0.04491926729679108, 0.8233316540718079, 0.9506462216377258]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,16,0.0,0.0,0.0,0.0,[],True,"[-0.6884424686431885, -0.19435454905033112, 0.007836801931262016, 0.20402880012989044, 0.7735913991928101, 0.9415411353111267]","[-0.6884424686431885, -0.33726203441619873, -0.17195270955562592, 0.15836676955223083, 0.8068398833274841, 0.9415411353111267]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,17,0.0,0.0,0.0,0.0,[],True,"[-0.6744425296783447, -0.1721181422472, 0.000382129626814276, 0.33284929394721985, 0.7499627470970154, 0.9313199520111084]","[-0.6744425296783447, -0.28879159688949585, -0.14865736663341522, 0.29496484994888306, 0.7782156467437744, 0.9313199520111084]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,18,0.0,0.0,0.0,0.0,[],True,"[-0.6557683348655701, -0.14489544928073883, -0.021977214142680168, 0.4612967073917389, 0.7116444110870361, 0.9159895181655884]","[-0.6557683348655701, -0.2149791419506073, -0.11276870965957642, 0.43821170926094055, 0.7292739152908325, 0.9159895181655884]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,19,0.0,0.0,0.0,0.0,[],True,"[-0.6016367077827454, -0.10863249748945236, -0.05715623125433922, 0.5654892325401306, 0.6468267440795898, 0.8944101333618164]","[-0.6016367077827454, -0.14839766919612885, -0.10931616276502609, 0.552220344543457, 0.6571917533874512, 0.8944101333618164]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,20,0.0,0.0,0.0,0.0,[],True,"[-0.5388903021812439, -0.05206538364291191, -0.11832777410745621, 0.6600737571716309, 0.5461272597312927, 0.8822569251060486]","[-0.5388903021812439, -0.07461820542812347, -0.1482105404138565, 0.6524628400802612, 0.5521944761276245, 0.8822569251060486]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,21,0.0,0.0,0.0,0.0,[],True,"[-0.45085397362709045, 0.015266534872353077, -0.1910935789346695, 0.7396769523620605, 0.43485137820243835, 0.8901413083076477]","[-0.45085397362709045, 0.009752057492733002, -0.19844567775726318, 0.737800121307373, 0.43637341260910034, 0.8901413083076477]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,22,0.0,0.0,0.0,0.0,[],True,"[-0.2946341931819916, 0.13859446346759796, -0.25716954469680786, 0.8027044534683228, 0.27619218826293945, 0.9036527872085571]","[-0.2946341931819916, 0.13859446346759796, -0.25716954469680786, 0.8027044534683228, 0.27619218826293945, 0.9036527872085571]",,0,0,0,0,passthrough,passthrough,0,0,certified_viable,one_step_strict_sufficient
9018,23,0.0,0.0,0.0,0.0,[],True,"[-0.09463399648666382, 0.2865775227546692, -0.35624316334724426, 0.8566280007362366, 0.0788978710770607, 0.9248070120811462]","[-0.03449617326259613, 0.2865775227546692, -0.35624316334724426, 0.8566280007362366, 0.0788978710770607, 0.9248070120811462]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,24,0.0,0.0,0.0,0.0,[],True,"[0.10536625981330872, 0.33555868268013, -0.44832494854927063, 0.8932411670684814, -0.12110212445259094, 0.9467026591300964]","[0.17952260375022888, 0.33555868268013, -0.44832494854927063, 0.8932411670684814, -0.12630946934223175, 0.9467026591300964]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,25,0.0,0.0,0.0,0.0,[],True,"[0.2725349962711334, 0.3329876661300659, -0.39516687393188477, 0.9020513296127319, -0.27476876974105835, 0.9624451398849487]","[0.2725349962711334, 0.3329876661300659, -0.39516687393188477, 0.9020513296127319, -0.27476876974105835, 0.9624451398849487]",,0,0,0,0,passthrough,passthrough,0,0,certified_viable,one_step_strict_sufficient
9018,26,0.0,0.0,0.0,0.0,[],True,"[0.27365487813949585, 0.24384763836860657, -0.19516633450984955, 0.807998776435852, -0.32367342710494995, 0.9709354639053345]","[0.27365487813949585, 0.24384760856628418, -0.09569056332111359, 0.807998776435852, -0.32367342710494995, 0.9709354639053345]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,27,0.0,0.0,0.0,0.0,[],True,"[0.1716872602701187, 0.13703839480876923, 0.004834088962525129, 0.6079986691474915, -0.30286717414855957, 0.9755853414535522]","[0.1716872602701187, 0.13703837990760803, 0.0795518159866333, 0.5844973921775818, -0.30286717414855957, 0.9755853414535522]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,28,0.0,0.0,0.0,0.0,[],True,"[0.05501808226108551, 0.061497241258621216, 0.10458444803953171, 0.4079986810684204, -0.2981736958026886, 0.9773855209350586]","[0.05501812696456909, 0.06149730458855629, 0.10458450019359589, 0.35250213742256165, -0.2981736958026886, 0.9773855209350586]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,29,0.0,0.0,0.0,0.0,[],True,"[-0.014928443357348442, 0.037299539893865585, 0.025302395224571228, 0.20799867808818817, -0.30107763409614563, 0.97682785987854]","[-0.014928430318832397, 0.03729955852031708, 0.025302410125732422, 0.18962138891220093, -0.30107763409614563, 0.97682785987854]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,30,0.0,0.0,0.0,0.0,[],True,"[-0.10433860123157501, -0.002840006025508046, 0.0017855787882581353, 0.06105738505721092, -0.35891082882881165, 0.9707815647125244]","[-0.10433860123157501, -0.002840006723999977, 0.0017855968326330185, 0.06105739623308182, -0.3589106500148773, 0.9707802534103394]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,31,0.0,0.0,0.0,0.0,[],True,"[-0.21153749525547028, -0.14146612584590912, 0.023298053070902824, -0.10305488854646683, -0.4084099531173706, 0.9605460166931152]","[-0.21153749525547028, -0.14146612584590912, 0.023298053070902824, -0.10305488854646683, -0.4084099531173706, 0.9605460166931152]",,0,0,0,0,passthrough,passthrough,0,0,certified_viable,one_step_strict_sufficient
9018,32,0.0,0.0,0.0,0.0,[],True,"[-0.39195162057876587, -0.2843789756298065, 0.07025513797998428, -0.30305489897727966, -0.3666090667247772, 0.9449158906936646]","[-0.39195162057876587, -0.28437894582748413, 0.07025515288114548, -0.33431968092918396, -0.3666090667247772, 0.9449158906936646]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,33,0.0,0.0,0.0,0.0,[],True,"[-0.5441544651985168, -0.343559205532074, 0.1928078681230545, -0.4623681902885437, -0.16660906374454498, 0.9037827253341675]","[-0.5441544651985168, -0.3435590863227844, 0.19280794262886047, -0.4623681902885437, -0.10721960663795471, 0.9037827253341675]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,34,0.0,0.0,0.0,0.0,[],True,"[-0.6498609781265259, -0.37131601572036743, 0.29726433753967285, -0.38505372405052185, 0.03339093551039696, 0.8961089253425598]","[-0.6498609781265259, -0.37131571769714355, 0.2972645163536072, -0.38505372405052185, 0.21472540497779846, 0.8961089253425598]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,35,0.0,0.0,0.0,0.0,[],True,"[-0.7357962131500244, -0.4391530454158783, 0.21368570625782013, -0.285789430141449, 0.2333909422159195, 0.9194793701171875]","[-0.7357962131500244, -0.43915286660194397, 0.2136858105659485, -0.285789430141449, 0.362849622964859, 0.9194793701171875]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,36,0.0,0.0,0.0,0.0,[],True,"[-0.7846176028251648, -0.4128018021583557, 0.22261424362659454, -0.21337749063968658, 0.43339094519615173, 0.9352201223373413]","[-0.7846176028251648, -0.4921979308128357, 0.11535800993442535, -0.24113893508911133, 0.4915246367454529, 0.9352201223373413]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,37,0.0,0.0,0.0,0.0,[],True,"[-0.7714607119560242, -0.38167139887809753, 0.26427870988845825, -0.20408548414707184, 0.5761471390724182, 0.9413220882415771]","[-0.7714607119560242, -0.506798505783081, 0.08930538594722748, -0.24991638958454132, 0.6138935089111328, 0.9413220882415771]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,38,0.0,0.0,0.0,0.0,[],True,"[-0.7209914326667786, -0.37519434094429016, 0.31436967849731445, -0.23923760652542114, 0.6495112776756287, 0.9411879777908325]","[-0.7209914326667786, -0.5306919813156128, 0.08975707739591599, -0.29850879311561584, 0.6985840797424316, 0.9411879777908325]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,39,0.0,0.0,0.0,0.0,[],True,"[-0.671491265296936, -0.36566850543022156, 0.34320059418678284, -0.2594379484653473, 0.6816017627716064, 0.936287522315979]","[-0.671491265296936, -0.5357083082199097, 0.08956154435873032, -0.32664912939071655, 0.7376092076301575, 0.936287522315979]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,40,0.0,0.0,0.0,0.0,[],True,"[-0.6426271200180054, -0.36430782079696655, 0.36577168107032776, -0.27181410789489746, 0.6943373084068298, 0.9279555082321167]","[-0.6426271200180054, -0.5321344137191772, 0.10738096386194229, -0.34040260314941406, 0.7518810033798218, 0.9279555082321167]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,41,0.0,0.0,0.0,0.0,[],True,"[-0.6263393759727478, -0.36916622519493103, 0.385553777217865, -0.28335416316986084, 0.6996636390686035, 0.9192467927932739]","[-0.6263393759727478, -0.5331445932388306, 0.12486914545297623, -0.3525477647781372, 0.7581008672714233, 0.9192468523979187]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,42,0.0,0.0,0.0,0.0,[],True,"[-0.6098033785820007, -0.3561965525150299, 0.39148804545402527, -0.29888981580734253, 0.7063651084899902, 0.9107338190078735]","[-0.6176853775978088, -0.5372887253761292, 0.13857650756835938, -0.3616316616535187, 0.7592094540596008, 0.9107338190078735]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,43,0.0,0.0,0.0,0.0,[],True,"[-0.5674937963485718, -0.2909431755542755, 0.366890013217926, -0.3160759508609772, 0.7233584523200989, 0.9037125110626221]","[-0.601707398891449, -0.5328942537307739, 0.14298352599143982, -0.35873767733573914, 0.7581237554550171, 0.9037125110626221]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,44,0.0,0.0,0.0,0.0,[],True,"[-0.4988110363483429, -0.23609210550785065, 0.33751773834228516, -0.29600319266319275, 0.7331169843673706, 0.8984658122062683]","[-0.549409031867981, -0.5001948475837708, 0.13911746442317963, -0.3268314301967621, 0.7577767372131348, 0.8984658122062683]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,45,0.0,0.0,0.0,0.0,[],True,"[-0.4226648807525635, -0.19183067977428436, 0.3103727400302887, -0.2703954875469208, 0.7326070070266724, 0.8912777304649353]","[-0.4867748022079468, -0.4746977686882019, 0.12007754296064377, -0.2965063750743866, 0.753803014755249, 0.8912776708602905]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,46,0.0,0.0,0.0,0.0,[],True,"[-0.3480459749698639, -0.15360847115516663, 0.2784880995750427, -0.23519328236579895, 0.7088490724563599, 0.8760783076286316]","[-0.4248279929161072, -0.45110228657722473, 0.09470400959253311, -0.25806117057800293, 0.7282785773277283, 0.8760782480239868]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,47,0.0,0.0,0.0,0.0,[],True,"[-0.2930452823638916, -0.12059903144836426, 0.25412362813949585, -0.23195576667785645, 0.670887291431427, 0.8543365001678467]","[-0.38548585772514343, -0.4291074573993683, 0.0939963087439537, -0.24676398932933807, 0.6847266554832458, 0.8543365001678467]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,48,0.0,0.0,0.0,0.0,[],True,"[-0.2627556025981903, -0.09594696015119553, 0.2554108500480652, -0.3020886778831482, 0.6206954717636108, 0.8213092684745789]","[-0.36953574419021606, -0.4101486802101135, 0.11925952136516571, -0.3097708225250244, 0.6300755143165588, 0.8213092088699341]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,49,0.0,0.0,0.0,0.0,[],True,"[-0.2409568578004837, -0.07200764119625092, 0.2510454058647156, -0.3525797724723816, 0.5458847880363464, 0.7838385105133057]","[-0.3574233651161194, -0.39422038197517395, 0.11099272966384888, -0.361946165561676, 0.5585676431655884, 0.7838385701179504]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,50,0.0,0.0,0.0,0.0,[],True,"[-0.21301943063735962, -0.05722212791442871, 0.2469545602798462, -0.371734619140625, 0.4554196000099182, 0.7622631788253784]","[-0.33704838156700134, -0.3794685900211334, 0.10661907494068146, -0.3825131952762604, 0.4710611402988434, 0.7622631788253784]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,51,0.0,0.0,0.0,0.0,[],True,"[-0.18214212357997894, -0.03450493514537811, 0.2093183845281601, -0.4154522716999054, 0.3556774854660034, 0.7455224990844727]","[-0.3197192847728729, -0.3711636960506439, 0.06259331107139587, -0.4280286729335785, 0.3748311996459961, 0.7455224990844727]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,52,0.0,0.0,0.0,0.0,[],True,"[-0.15709805488586426, -0.016902361065149307, 0.17597685754299164, -0.4754149615764618, 0.24330295622348785, 0.7365661263465881]","[-0.3040662109851837, -0.3579251766204834, 0.027266517281532288, -0.48941105604171753, 0.2652507424354553, 0.7365661859512329]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
9018,53,0.0,0.0,0.0,0.0,[],True,"[-0.14545407891273499, -0.013745902106165886, 0.17611755430698395, -0.5531156659126282, 0.10360988229513168, 0.7229302525520325]","[-0.29660511016845703, -0.3484887182712555, 0.030073106288909912, -0.5680251717567444, 0.1272834688425064, 0.7229302525520325]",,0,0,0,0,filtered,filtered,0,0,certified_viable,one_step_strict_sufficient
