episode,step,episode_reward,episode_cost,episode_length,success,collision,safety_violation_rate,min_distance,mean_risk,lambda,alpha
1,18,-249.6439229567423,58.47598648071289,18,0,1,0.6666666666666666,-0.003578104777261615,0.8042214711507162,0.0,0.20000000298023224
2,46,-100.96682000039408,21.533542290329933,28,0,1,0.03571428571428571,0.10397330671548843,0.37619793894035475,0.0,0.20000000298023224
3,81,-165.72400019668402,34.84992500022054,35,0,1,0.14285714285714285,0.06972796469926834,0.33856928572058675,0.0,0.20000000298023224
4,222,-713.853959583396,171.68263824284077,141,0,1,0.3049645390070922,0.008923331275582314,0.24597615775064374,0.0,0.20000000298023224
5,242,-105.61009406201788,22.591040149331093,20,0,1,0.1,0.09911326318979263,0.42955200746655464,0.0,0.20000000298023224
6,355,-378.2163654217685,71.10022711381316,113,0,1,0.07079646017699115,-0.007088996935635805,0.3460197089717979,0.0,0.20000000298023224
7,398,-459.26230394904974,105.7389400601387,43,0,1,0.5348837209302325,-0.000444084987975657,0.6683474432590396,0.0,0.20000000298023224
8,427,-260.5914839140835,62.35878351330757,29,0,1,0.41379310344827586,-0.006656103301793337,0.6330615004588818,0.0,0.20000000298023224
9,450,-395.0528101865837,95.902676820755,23,0,1,1.0,-0.000770872225984931,0.8218555139458698,0.0,0.20000000298023224
10,502,-188.62613591897951,44.49136829003692,52,0,1,0.1346153846153846,0.06219920143485069,0.2979109286545561,0.0,0.20000000298023224
11,583,-426.9052527154542,90.43276462703943,81,0,1,0.25925925925925924,0.015402087941765785,0.23991067440789424,0.0,0.20000000298023224
12,609,-235.78773213961932,54.50906686484814,26,0,1,0.38461538461538464,-0.006181337404996157,0.6349641101864668,0.0,0.20000000298023224
13,646,-155.37875583169642,35.64498917013407,37,0,1,0.13513513513513514,0.06230000779032707,0.3417564640576775,0.0,0.20000000298023224
14,760,-744.2117482207747,165.52604284882545,114,0,1,0.40350877192982454,0.019133606925606728,0.17128107762127592,0.0,0.20000000298023224
15,824,-336.5805442534694,80.17544553428888,64,0,1,0.234375,0.029753094539046288,0.4246163364732638,0.0,0.20000000298023224
16,859,-241.56125833220423,56.737597450613976,35,0,1,0.2857142857142857,-0.013973766006529331,0.5353599271603993,0.0,0.20000000298023224
17,1099,-237.62306881537592,32.80923056229949,240,0,0,0.0,0.15078099071979523,0.13670512734291454,0.0,0.1942109912633896
18,1164,-444.26268744668704,109.00692651420832,65,0,1,0.35384615384615387,-0.0044171069748699665,0.4924142540647433,0.0,0.19094529747962952
19,1185,-221.61252137351212,49.56323930621147,21,0,1,0.42857142857142855,-0.006694978103041649,0.6934875860100701,0.0,0.18989068269729614
20,1228,-288.54815495269946,70.74828057736158,43,0,1,0.32558139534883723,0.008592905476689339,0.4825181529618973,0.0,0.18775968253612518
21,1254,-155.4952743555374,35.983773440122604,26,0,1,0.2692307692307692,0.03461005911231041,0.26860667077394634,0.0,0.18646782636642456
22,1312,-440.1393201240474,104.17855362594128,58,0,1,0.39655172413793105,-0.007718278095126152,0.4685957521714013,0.0,0.18346184492111206
23,1346,-362.12201724636617,85.65651026368141,34,0,1,0.5294117647058824,-0.011586418375372887,0.6957797136376885,0.0,0.18167240917682648
24,1427,-229.55008330317298,53.74029524438083,81,0,1,0.12345679012345678,0.08213826268911362,0.19432463264667693,0.0,0.17753353714942932
25,1446,-194.02315202819153,45.52147787809372,19,0,1,0.42105263157894735,-0.006358013022691011,0.7116567304259852,0.0,0.17659130692481995
26,1469,-125.90371743794137,28.215817362070084,23,0,1,0.13043478260869565,0.0726332888007164,0.4876442331334819,0.0,0.17545121908187866
27,1709,-195.689287572515,33.6395201459527,240,0,0,0.008333333333333333,0.1067574992775917,0.11516466727480293,0.0,0.1642669290304184
28,1834,-508.0440562217192,113.45917867869139,125,0,1,0.176,0.01939707063138485,0.3156734294295311,0.0,0.15884289145469666
29,1859,-137.35236996662374,31.797826379537582,25,0,1,0.16,0.07389066368341446,0.4719130551815033,0.0,0.15779265761375427
30,1886,-189.2210905712541,42.76321820914745,27,0,1,0.25925925925925924,-0.007133474573493004,0.5097488225610168,0.0,0.15667371451854706
31,1900,-104.57510521129959,23.98938140273094,14,0,1,0.21428571428571427,0.08932607620954514,0.49924152876649586,0.0,0.15610264241695404
32,1915,-173.93396391394378,40.27509334683418,15,0,1,0.4666666666666667,-0.0006059264997020364,0.7516728897889455,0.0,0.1554969847202301
33,1952,-324.5601600312556,79.88569912314415,37,0,1,0.43243243243243246,-0.0013144442345947027,0.6455594357606527,0.0,0.15401123464107513
34,1994,-300.048917856148,70.20498548448086,42,0,1,0.30952380952380953,-0.00787456426769495,0.5524996543924013,0.0,0.15235017240047455
35,2171,-725.9136935015932,149.57937361858785,177,0,1,0.1751412429378531,0.0072622839361429214,0.27445973795812345,0.0,0.1456773430109024
36,2184,-141.50458772915334,32.161184430122375,13,0,1,0.46153846153846156,-0.006152814254164696,0.47393726385556734,0.0,0.14521390199661255
37,2217,-160.76753239889928,36.50566827133298,33,0,1,0.24242424242424243,-0.005563346669077873,0.13653540216160542,0.0,0.14401832222938538
38,2241,-158.7561542471766,39.046023949980736,24,0,1,0.2916666666666667,0.08345728367567062,0.4185843312491973,0.0,0.1432027816772461
39,2415,-672.9840707835946,152.70619815587997,174,0,1,0.15517241379310345,-0.004386523738503456,0.3661275756085056,0.0,0.13732871413230896
