step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.0236118922395372,0.2732810080051422,0.6471860408782959,0.38465362787246704,0.25285863876342773,0.35,2,0,0,0,0,0,0,,,,nan,0,0.4498736262321472,8.997472763061523,179.94944763183594,0.4905915856361389,1.0,0.2110458399073648,0,0,0,0,0.2110458399073648,0.0,filtered,0.046203626463191025,0,0,12,joint_1_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2110458399073648,0.555281576|0.444192997|0.21104584|0.335362234|0.325058878|0.425420904,0.705281576|0.594192997|0.36104584|0.485362234|0.475058878|0.575420904,0.675281576|0.564192997|0.33104584|0.455362234|0.445058878|0.545420904,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.004288423|-0.00477578806|-0.0449614094|-0.0520773399,-0.191677991|-0.249314493|-0.250178186|-0.262509025|-0.244401032|-0.250724983,2.02944831|1.5274575|0.598293597|1.07416412|1.01087307|1.39888129,0.578015149|-0.589741886|0.467401534,-0.028077513|0.266752511|0.0048050303,0.005517967045307159,0.0015394985675811768,0.0009501604363322258,0.0013788780197501183
1,0.1,-0.9475728027548374,0.3479732573032379,0.6353654265403748,0.366052508354187,0.32391104102134705,0.35,2,0,0,0,0,0,0,,,,nan,0,0.7899299263954163,7.065516948699951,69.73200988769531,0.7899287343025208,1.0,0.19682050974000387,0,0,0,0,0.2110458399073648,0.0,filtered,1.6375557387240952e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.19682050974000387,0.545774955|0.434784891|0.19682051|0.322282198|0.31086692|0.410503625,0.695774955|0.584784891|0.34682051|0.472282198|0.46086692|0.560503625,0.665774955|0.554784891|0.31682051|0.442282198|0.43086692|0.530503625,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0132562403|-0.0775412899|-0.14561388|-0.155819145,-0.189594788|-0.248174383|-0.25095968|-0.262239186|-0.245089462|-0.251058425,1.99350503|1.49096518|0.523066118|0.949348317|0.85276434|1.23513693,0.576611102|-0.576404512|0.46764186,-0.028077513|0.266752511|0.0048050303,0.004181195981800556,0.0008272025734186172,0.0007944414392113686,0.001560094766318798
2,0.15000000000000002,-0.8810397057343698,0.35616010427474976,0.6214778423309326,0.34850990772247314,0.32797178626060486,0.35,2,0,0,0,0,0,0,,,,nan,0,0.8410553932189941,4.8853864669799805,169.82791137695312,0.8361143469810486,1.0,0.17792631254864755,0,0,0,0,0.2110458399073648,0.0,filtered,0.03132899411067053,0,0,12,joint_3_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17792631254864755,0.53632784|0.426503934|0.177926313|0.305660105|0.291468113|0.390419763,0.68632784|0.576503934|0.327926313|0.455660105|0.441468113|0.540419763,0.65632784|0.546503934|0.297926313|0.425660105|0.411468113|0.510419763,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00290725621|-0.0592862803|-0.126579531|-0.146808133,-0.187447546|-0.246543748|-0.253019372|-0.261634142|-0.246974487|-0.251033188,1.95786381|1.45947199|0.455778622|0.901719996|0.792318433|1.16383773,0.575207055|-0.563067138|0.467882186,-0.028077513|0.266752511|0.0048050303,0.004148236475884914,0.0009040283039212227,0.0008019907400012016,0.0014321384951472282
3,0.2,-0.8092396023164318,0.298071950674057,0.6085353493690491,0.3364504873752594,0.266457736492157,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9072357416152954,5.917754650115967,70.7913589477539,0.9128365516662598,1.0,0.15998750370731452,0,0,0,0,0.2110458399073648,0.0,filtered,0.030986572938694296,0,0,12,joint_0_acceleration_upper|joint_3_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.15998750370731452,0.52701833|0.420521414|0.159987504|0.289684535|0.273309391|0.370640487,0.67701833|0.570521414|0.309987504|0.439684535|0.423309391|0.520640487,0.64701833|0.540521414|0.279987504|0.409684535|0.393309391|0.490640487,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0321390503|0.0381079049|-0.0147114917|-0.0550099507,-0.185223314|-0.244519297|-0.255835387|-0.261227944|-0.249551685|-0.251336324,1.92285001|1.43756636|0.416253678|0.935618102|0.828974387|1.17621567,0.573803008|-0.549729764|0.468122512,-0.028077513|0.266752511|0.0048050303,0.004407120868563652,0.0009710751473903656,0.0008880393579602242,0.0013962872326374054
4,0.25,-0.7375874341838451,0.21015937626361847,0.5979896187782288,0.3297491669654846,0.17629194259643555,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9862349629402161,4.547571182250977,49.762630462646484,0.9862346649169922,1.0,0.14745762419428265,0,0,0,0,0.2110458399073648,0.0,filtered,5.468481359648048e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.14745762419428265,0.517925526|0.418129905|0.147457624|0.278369231|0.261148426|0.355352398,0.667925526|0.568129905|0.297457624|0.428369231|0.411148426|0.505352398,0.637925526|0.538129905|0.267457624|0.398369231|0.381148426|0.475352398,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0580020084|0.120638621|0.0944018874|0.0288391039,-0.182908913|-0.242124784|-0.259215913|-0.261324688|-0.252789877|-0.25243426,1.88879319|1.43039484|0.388616592|0.972790857|0.886205716|1.19781444,0.572398961|-0.536392391|0.468362838,-0.028077513|0.266752511|0.0048050303,0.005151653662323952,0.0010877260938286781,0.0011130860075354576,0.0016402341425418854
5,0.30000000000000004,-0.6791220259254805,0.1508328765630722,0.5886645317077637,0.3270074427127838,0.11580180376768112,0.35,2,0,0,0,0,0,0,,,,nan,0,1.073469877243042,5.557746887207031,65.49734497070312,1.0687702894210815,1.0,0.14032137193760263,0,0,0,0,0.2110458399073648,0.0,filtered,0.031958925748376,0,0,12,joint_5_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.14032137193760263,0.509035881|0.417690273|0.140321372|0.271518164|0.25504795|0.344488267,0.659035881|0.567690273|0.290321372|0.421518164|0.40504795|0.494488267,0.629035881|0.537690273|0.260321372|0.391518164|0.37504795|0.464488267,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0729925861|0.177022183|0.17447419|0.0841329391,-0.18050353|-0.239544468|-0.262361902|-0.261884216|-0.255992513|-0.254153587,1.85563999|1.43121662|0.371916172|1.00121062|0.938673475|1.20793242,0.570994914|-0.523055017|0.468603164,-0.028077513|0.266752511|0.0048050303,0.004327553324401379,0.00093887560069561,0.0008931076154112816,0.0014172662049531937
6,0.35000000000000003,-0.7486862038395714,0.13899768888950348,0.5843654870986938,0.32726210355758667,0.10382828861474991,0.35,2,0,0,0,0,0,0,,,,nan,0,1.0361878871917725,6.407240390777588,102.83920288085938,1.0344696044921875,1.0,0.13721077555923744,0,0,0,0,0.2110458399073648,0.0,filtered,0.05258850036090468,0,0,12,joint_2_acceleration_upper|joint_5_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.13721077555923744,0.50032321|0.418805109|0.137210776|0.267941391|0.253380187|0.336478043,0.65032321|0.568805109|0.287210776|0.417941391|0.403380187|0.486478043,0.62032321|0.538805109|0.257210776|0.387941391|0.373380187|0.456478043,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0764774319|0.235362926|0.248163475|0.153322741,-0.178007871|-0.236668239|-0.265040339|-0.263666167|-0.259006411|-0.255860841,1.82328497|1.4385522|0.360280195|1.04346232|1.00267781|1.24337407,0.569590867|-0.509717643|0.46884349,-0.028077513|0.266752511|0.0048050303,0.00474578607827425,0.0012004012241959572,0.0008913520723581314,0.0014389464631676674
7,0.4,-0.828750297430104,0.14291095733642578,0.5843210816383362,0.32659393548965454,0.10745767503976822,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9567344784736633,6.145230293273926,72.68531799316406,0.9567344784736633,1.0,0.13725961017574828,0,0,0,0,0.2110458399073648,0.0,passthrough,5.889613025879713e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.13725961017574828,0.491762847|0.419233973|0.13725961|0.267444515|0.255367602|0.331852472,0.641762847|0.569233973|0.28725961|0.417444515|0.405367602|0.481852472,0.611762847|0.539233973|0.25725961|0.387444515|0.375367602|0.451852472,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0619182752|0.228104413|0.24500644|0.162719452,-0.17542281|-0.233841207|-0.266537598|-0.265243635|-0.261044685|-0.257206627,1.79162858|1.44309468|0.344419117|1.03263884|1.00543216|1.23292271,0.56818682|-0.49638015|0.469083816,-0.028077513|0.266752511|0.0048050303,0.006578150205314159,0.00119804497808218,0.00147929135710001,0.0021633123978972435
8,0.45,-0.905020119474467,0.21870245039463043,0.5843349695205688,0.32071205973625183,0.18143866956233978,0.35,2,0,0,0,0,0,0,,,,nan,0,0.818260908126831,5.63291597366333,133.49465942382812,0.7928115129470825,1.0,0.13650730901546315,0,0,0,0,0.2110458399073648,0.0,filtered,0.08780639402406791,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.13650730901546315,0.483301204|0.416381033|0.136507309|0.266355954|0.257016679|0.327495767,0.633301204|0.566381033|0.286507309|0.416355954|0.407016679|0.477495767,0.603301204|0.536381033|0.256507309|0.386355954|0.377016679|0.447495767,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0331700759|0.13313587|0.144930593|0.0799065257,-0.172755353|-0.231484021|-0.267149919|-0.265996709|-0.262066063|-0.257861674,1.76044946|1.43404011|0.312049393|0.932562977|0.910931246|1.13202792,0.566782773|-0.483042419|0.469324142,-0.028077513|0.266752511|0.0048050303,0.0048917802050709724,0.0008488167077302933,0.001141815446317196,0.0016770213842391968
9,0.5,-0.9333295362234469,0.3387761414051056,0.5798040628433228,0.30934804677963257,0.29777467250823975,0.35,2,0,0,0,0,0,0,,,,nan,0,0.7726635932922363,6.135317802429199,96.01069641113281,0.7799853682518005,1.0,0.13059850382746052,0,0,0,0,0.2110458399073648,0.0,filtered,0.14477178357105422,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.13059850382746052,0.474873699|0.409076473|0.130598504|0.26030976|0.253503748|0.319134209,0.624873699|0.559076473|0.280598504|0.41030976|0.403503748|0.469134209,0.594873699|0.529076473|0.250598504|0.38030976|0.373503748|0.439134209,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00953962422|0.0278937668|0.030414832|-0.0319134706,-0.170016751|-0.229716881|-0.267344829|-0.266265023|-0.262339872|-0.258262316,1.72947805|1.40658901|0.264588811|0.802867785|0.782089951|0.986361047,0.565378726|-0.469704688|0.469564468,-0.028077513|0.266752511|0.0048050303,0.004815786145627499,0.000977921299636364,0.0009197946637868881,0.001323961652815342
