step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.14665423041860387,0.14309580624103546,0.1730310618877411,0.3501597046852112,0.12497049570083618,0.35,2,0,0,0,0,0,0,,,,nan,0,0.40137970447540283,8.027594566345215,160.5518798828125,0.4205305278301239,1.0,0.17831078663982403,0,0,0,0,0.17831078663982403,0.0,filtered,0.024760323738757077,0,0,12,joint_1_acceleration_lower|joint_5_acceleration_lower|joint_3_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17831078663982403,0.412748023|0.391149543|0.178310787|0.296180728|0.300262636|0.332383844,0.562748023|0.541149543|0.328310787|0.446180728|0.450262636|0.482383844,0.532748023|0.511149543|0.298310787|0.416180728|0.420262636|0.452383844,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0160602579|0.0645306942|0.0637382823|0.049628864,-0.0991705998|-0.145041367|-0.176928832|-0.179846092|-0.177879852|-0.180178127,1.55182149|1.4195568|0.552374573|1.06940752|1.08690897|1.19898611,0.481115401|-0.50250417|0.358914018,0.0278298557|0.178010896|0.0123670688,0.0051942551508545876,0.0010079136118292809,0.0010510459542274475,0.001904473640024662
1,0.1,-0.03665175037022139,0.10978956520557404,0.16578342020511627,0.34948283433914185,0.09167791903018951,0.35,2,0,0,0,0,0,0,,,,nan,0,0.4808390438556671,4.849175930023193,182.68121337890625,0.4808390438556671,1.0,0.1736930065115927,0,0,0,0,0.17831078663982403,0.0,passthrough,4.95964084069307e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1736930065115927,0.407878065|0.386966384|0.173693007|0.290654351|0.295134863|0.325422695,0.557878065|0.536966384|0.323693007|0.440654351|0.445134863|0.475422695,0.527878065|0.506966384|0.293693007|0.410654351|0.415134863|0.445422695,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0368294362|0.133965266|0.135924767|0.123318281,-0.0975599359|-0.143584592|-0.176219257|-0.179624188|-0.177745655|-0.180083994,1.53395233|1.40428094|0.555382205|1.11695848|1.13871856|1.24492507,0.482506931|-0.493603528|0.359532356,0.0278298557|0.178010896|0.0123670688,0.004791423678398132,0.0010021822527050972,0.0010798126459121704,0.0015148557722568512
2,0.15000000000000002,-0.0010476077473913353,0.10479053109884262,0.15707135200500488,0.352077841758728,0.08722180873155594,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5966116786003113,6.108587741851807,76.96553039550781,0.607022225856781,1.0,0.17316761898017374,0,0,0,0,0.17831078663982403,0.0,filtered,0.07089520549986836,0,0,12,joint_5_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17316761898017374,0.403154201|0.386059164|0.173167619|0.288980282|0.293914249|0.3220885,0.553154201|0.536059164|0.323167619|0.438980282|0.443914249|0.4720885,0.523154201|0.506059164|0.293167619|0.408980282|0.413914249|0.4420885,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.051911667|0.191600689|0.201357914|0.181806897,-0.0959033648|-0.141427687|-0.175159201|-0.179244396|-0.177613393|-0.179838396,1.51671344|1.40280897|0.569422942|1.16827742|1.19940152|1.2903225,0.483898461|-0.484702885|0.360150695,0.0278298557|0.178010896|0.0123670688,0.004844462499022484,0.0010115914046764374,0.0010594092309474945,0.0015862016007304192
3,0.2,-0.03636454865778006,0.1039869636297226,0.15065985918045044,0.3529490828514099,0.08669888973236084,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5435956716537476,4.886378288269043,182.1189727783203,0.5435956716537476,1.0,0.17597008970438344,0,0,0,0,0.17831078663982403,0.0,filtered,9.579241543826632e-08,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17597008970438344,0.39856446|0.387243556|0.17597009|0.290566227|0.296292992|0.321883393,0.54856446|0.537243556|0.32597009|0.440566227|0.446292992|0.471883393,0.51856446|0.507243556|0.29597009|0.410566227|0.416292992|0.441883393,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0429716647|0.160501472|0.162296035|0.156994767,-0.0942027084|-0.138795152|-0.173713812|-0.178630305|-0.177315004|-0.179414805,1.50005513|1.41017907|0.573138212|1.14413607|1.170153|1.26511353,0.485289991|-0.475802243|0.360769033,0.0278298557|0.178010896|0.0123670688,0.005057048983871937,0.0009971801191568375,0.0011877082288265228,0.0015110401436686516
4,0.25,-0.17634351700393552,0.15243667364120483,0.1492815464735031,0.34783828258514404,0.13450783491134644,0.35,2,0,0,0,0,0,0,,,,nan,0,0.4364049434661865,6.4393415451049805,87.54308319091797,0.43552443385124207,1.0,0.1770480669681691,0,0,0,0,0.17831078663982403,0.0,filtered,0.005098634054423481,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1770480669681691,0.394033174|0.387455338|0.177048067|0.290383216|0.296366763|0.320704179,0.544033174|0.537455338|0.327048067|0.440383216|0.446366763|0.470704179,0.514033174|0.507455338|0.297048067|0.410383216|0.416366763|0.440704179,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0148344887|0.0495203297|0.0375682244|0.0459217455,-0.0924730203|-0.136251954|-0.172273147|-0.177962792|-0.176971496|-0.178874532,1.48365968|1.4135694|0.550753609|1.0330904|1.04606378|1.14986393,0.486681521|-0.4669016|0.361387372,0.0278298557|0.178010896|0.0123670688,0.004888319410383701,0.001081906259059906,0.00100733432918787,0.0014957059174776077
5,0.30000000000000004,-0.10152208978564836,0.1121724545955658,0.14621779322624207,0.346982479095459,0.09428408741950989,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5451471209526062,4.168821811676025,181.73023986816406,0.5451471209526062,1.0,0.17208127471264723,0,0,0,0,0.17831078663982403,0.0,passthrough,6.888428257406942e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17208127471264723,0.389492742|0.384353392|0.172081275|0.28420395|0.289801356|0.314393591,0.539492742|0.534353392|0.322081275|0.43420395|0.439801356|0.464393591,0.509492742|0.504353392|0.292081275|0.40420395|0.409801356|0.434393591,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0319628218|0.128434382|0.121026184|0.129565785,-0.0907288629|-0.13429257|-0.171260714|-0.177483561|-0.176723681|-0.178426717,1.46724211|1.403121|0.549027207|1.08776662|1.10350793|1.20871343,0.488073051|-0.458000958|0.362005711,0.0278298557|0.178010896|0.0123670688,0.0053487736731767654,0.0014856262132525444,0.0010756440460681915,0.001492191106081009
6,0.35000000000000003,-0.06560077702361441,0.10642553120851517,0.14158527553081512,0.34911462664604187,0.08902901411056519,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5772658586502075,4.967679500579834,129.26808166503906,0.5772658586502075,1.0,0.17144233940649145,0,0,0,0,0.17831078663982403,0.0,passthrough,3.134209474752543e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17144233940649145,0.385104968|0.383219995|0.171442339|0.282170033|0.287419324|0.311842215,0.535104968|0.533219995|0.321442339|0.432170033|0.437419324|0.461842215,0.505104968|0.503219995|0.291442339|0.402170033|0.407419324|0.431842215,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0470618178|0.188283598|0.18723524|0.197557111,-0.0889369393|-0.131943074|-0.16974734|-0.176720954|-0.176299933|-0.17773207,1.45148293|1.40093691|0.563083835|1.14024278|1.1606126|1.2671939,0.489464581|-0.449100316|0.362624049,0.0278298557|0.178010896|0.0123670688,0.004931049421429634,0.0010413061827421188,0.0010319510474801064,0.0014978013932704926
7,0.4,-0.09805094951867277,0.10496800392866135,0.13900722563266754,0.3508065342903137,0.08799169212579727,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5986785888671875,2.9014241695404053,126.4392318725586,0.5986785888671875,1.0,0.17380617212989558,0,0,0,0,0.17831078663982403,0.0,passthrough,6.341357708668949e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17380617212989558,0.380872153|0.383855915|0.173806172|0.283445575|0.288605872|0.312581983,0.530872153|0.533855915|0.323806172|0.433445575|0.438605872|0.462581983,0.500872153|0.503855915|0.293806172|0.403445575|0.408605872|0.432581983,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0431487771|0.181085942|0.178555948|0.183506488,-0.0870964177|-0.129214468|-0.168143089|-0.175840688|-0.175839863|-0.176857843,1.43639219|1.40620919|0.570230377|1.13902755|1.15713957|1.25697658,0.490856111|-0.440199673|0.363242388,0.0278298557|0.178010896|0.0123670688,0.004995171912014484,0.0010676924139261246,0.001202504150569439,0.00153382308781147
8,0.45,-0.1809641651886635,0.12869414687156677,0.13958050310611725,0.34705543518066406,0.11130498349666595,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5362452268600464,5.46405553817749,94.87921142578125,0.536244809627533,1.0,0.1757333159707558,0,0,0,0,0.17831078663982403,0.0,filtered,7.815705631130884e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1757333159707558,0.376727076|0.383988843|0.175733316|0.284333666|0.289616303|0.312859013,0.526727076|0.533988843|0.325733316|0.434333666|0.439616303|0.462859013,0.496727076|0.503988843|0.295733316|0.404333666|0.409616303|0.432859013,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0200912183|0.0778786575|0.0640834551|0.0699509641,-0.0852214181|-0.126550303|-0.166516884|-0.174917429|-0.175339392|-0.176136214,1.42168688|1.40940507|0.556507598|1.04029589|1.04720927|1.1452508,0.492247641|-0.431299031|0.363860726,0.0278298557|0.178010896|0.0123670688,0.004932559095323086,0.0010176710784435272,0.0012051071971654892,0.001517467200756073
9,0.5,-0.15618614113271834,0.11839064955711365,0.1394747942686081,0.34531110525131226,0.10089152306318283,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5395358204841614,2.8139193058013916,154.34458923339844,0.5395358204841614,1.0,0.17214533476444216,0,0,0,0,0.17831078663982403,0.0,passthrough,8.134442361643139e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17214533476444216,0.372584679|0.381332844|0.172145335|0.27968033|0.284805841|0.307780449,0.522584679|0.531332844|0.322145335|0.42968033|0.434805841|0.457780449,0.492584679|0.501332844|0.292145335|0.39968033|0.404805841|0.427780449,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0274040864|0.118593467|0.10817593|0.118344783,-0.0833313802|-0.124439582|-0.165377958|-0.174264108|-0.175056386|-0.176313617,1.40700733|1.4008918|0.550607467|1.06305068|1.07234291|1.17315296,0.493639171|-0.422398388|0.364479065,0.0278298557|0.178010896|0.0123670688,0.0050599230453372,0.001001838594675064,0.0013979217037558556,0.001514059491455555
