step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.9404135830755251,0.27770429849624634,0.5756341218948364,0.39626213908195496,0.25507232546806335,0.35,1,0,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.4499261975288391,1.0,0.2163588162885901,0,0,0,0,0.2163588162885901,0.0,safe_stop_compute_budget,0.4499261975288391,1,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2163588162885901,0.4801681|0.216358816|0.328252982|0.279982128|0.269058683|0.246575932,0.6301681|0.366358816|0.478252982|0.429982128|0.419058683|0.396575932,0.6001681|0.336358816|0.448252982|0.399982128|0.389058683|0.366575932,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.272138107|-0.298200309|-0.313387558|-0.290625948|-0.277832683|-0.282864275,1.64853429|0.567234956|0.999624371|0.829302563|0.79840205|0.703439452,0.563502252|0.58680743|0.363928527,-0.104824185|-0.296571314|-0.000908213377,0.16559945791959763,0.0017271479591727257,0.0016644792631268501,0.15994876436889172
1,0.1,-0.818226354614809,0.27816399931907654,0.5692845582962036,0.38233956694602966,0.25277069211006165,0.35,1,0,0,0,0,0,0,,,,nan,0,0.39321377873420715,7.864275932312012,157.28550720214844,0.4519815742969513,1.0,0.20147126258586756,0,0,0,0,0.2163588162885901,0.0,filtered,0.06580152934582546,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.20147126258586756,0.466601249|0.201471263|0.312584664|0.265484173|0.255218207|0.232479866,0.616601249|0.351471263|0.462584664|0.415484173|0.405218207|0.382479866,0.586601249|0.321471263|0.432584664|0.385484173|0.375218207|0.352479866,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0411779588|0.131122634|0.125260605|0.12830558,-0.270513477|-0.297281285|-0.313338056|-0.28927011|-0.275755793|-0.280947647,1.59589152|0.508603765|0.97817856|0.903789216|0.870377641|0.777277397,0.558260858|0.571978748|0.363883108,-0.104824185|-0.296571314|-0.000908213377,0.007048753090202808,0.0018344279378652573,0.0013763541355729103,0.0024428870528936386
2,0.15000000000000002,-0.6421943029871375,0.26530635356903076,0.5556932687759399,0.3703225553035736,0.2372387945652008,0.35,1,0,0,0,0,0,0,,,,nan,0,0.680945098400116,6.2778520584106445,82.56395721435547,0.680944561958313,1.0,0.18758227539088934,0,0,0,0,0.2163588162885901,0.0,filtered,8.186658916863903e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18758227539088934,0.453038146|0.187582275|0.300432179|0.257154153|0.247575073|0.224708961,0.603038146|0.337582275|0.450432179|0.407154153|0.397575073|0.374708961,0.573038146|0.307582275|0.420432179|0.377154153|0.367575073|0.344708961,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0811521705|0.241730595|0.215520341|0.224302412,-0.268820555|-0.296992568|-0.313342521|-0.28748659|-0.273685535|-0.279021915,1.54333203|0.453336533|0.969538368|0.982860617|0.932135097|0.84411634,0.553019464|0.557150066|0.363837689,-0.104824185|-0.296571314|-0.000908213377,0.006839770823717117,0.0014900928363204002,0.0010700570419430733,0.0022016800940036774
3,0.2,-0.4416369828609641,0.23875707387924194,0.5348811149597168,0.3607688844203949,0.2084200084209442,0.35,1,0,0,0,0,0,0,,,,nan,0,0.9000915288925171,7.28221321105957,149.08773803710938,0.9063448905944824,1.0,0.1755657523160925,0,0,0,0,0.2163588162885901,0.0,filtered,0.0267190113402066,0,0,12,joint_1_acceleration_lower,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.1755657523160925,0.439490062|0.175565752|0.291603682|0.254249203|0.244747412|0.22175567,0.589490062|0.325565752|0.441603682|0.404249203|0.394747412|0.37175567,0.559490062|0.295565752|0.411603682|0.374249203|0.364747412|0.34175567,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.114493028|0.308825217|0.250364319|0.273838768,-0.267053921|-0.296938316|-0.313275146|-0.28564948|-0.272274025|-0.277677602,1.49090632|0.405324693|0.96763261|1.04017255|0.957079943|0.883183849,0.54777807|0.542321384|0.36379227,-0.104824185|-0.296571314|-0.000908213377,0.006631429307162762,0.001589280553162098,0.0017630849033594131,0.002024139277637005
4,0.25,-0.2719096706855319,0.22177904844284058,0.5087839961051941,0.352781742811203,0.18948939442634583,0.35,1,0,0,0,0,0,0,,,,nan,0,1.0920511484146118,4.64376163482666,79.3490982055664,1.0920499563217163,1.0,0.16608148267086487,0,0,0,0,0.2163588162885901,0.0,filtered,1.8518216452608386e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.16608148267086487,0.425987578|0.166081483|0.285218329|0.254316847|0.244299137|0.221469999,0.575987578|0.316081483|0.435218329|0.404316847|0.394299137|0.371469999,0.545987578|0.286081483|0.405218329|0.374316847|0.364299137|0.341469999,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.136164463|0.353674024|0.27173453|0.303799901,-0.265203432|-0.296384805|-0.312929777|-0.284385539|-0.271906432|-0.277402604,1.43874688|0.367941126|0.964108002|1.08655587|0.977024646|0.912277293,0.542536676|0.527492702|0.363746852,-0.104824185|-0.296571314|-0.000908213377,0.006222116760909557,0.0010545048862695694,0.0017101969569921494,0.001672603189945221
5,0.30000000000000004,-0.16058349560086932,0.22190430760383606,0.4797497093677521,0.34531548619270325,0.18774598836898804,0.35,1,0,0,0,0,0,0,,,,nan,0,1.205007553100586,3.1253511905670166,53.787601470947266,1.2050063610076904,1.0,0.15825017072173608,0,0,0,0,0.2163588162885901,0.0,filtered,1.8682247761751084e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.15825017072173608,0.412555744|0.158250171|0.280333953|0.256255451|0.245054091|0.222610703,0.562555744|0.308250171|0.430333953|0.406255451|0.395054091|0.372610703,0.532555744|0.278250171|0.400333953|0.376255451|0.365054091|0.342610703,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.146916682|0.385125028|0.298047184|0.33594637,-0.263259354|-0.295207431|-0.312172272|-0.283442741|-0.272481355|-0.278085169,1.38696362|0.337793251|0.95608022|1.12670409|1.00578219|0.948304012,0.537295282|0.51266402|0.363701433,-0.104824185|-0.296571314|-0.000908213377,0.0068493736907839775,0.001583212986588478,0.0015029115602374077,0.002059314399957657
6,0.35000000000000003,-0.11310820009852143,0.2408665269613266,0.45013222098350525,0.3374175727367401,0.20461930334568024,0.35,1,0,0,0,0,0,0,,,,nan,0,1.2425564527511597,1.0882614850997925,51.02427291870117,1.2425552606582642,1.0,0.15100518782552708,0,0,0,0,0.2163588162885901,0.0,filtered,1.7934384741829454e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.15100518782552708,0.399212694|0.151005188|0.276163382|0.259336605|0.247105987|0.225153264,0.549212694|0.301005188|0.426163382|0.409336605|0.397105987|0.375153264,0.519212694|0.271005188|0.396163382|0.379336605|0.367105987|0.345153264,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.147404423|0.404315596|0.327412332|0.367226937,-0.261212655|-0.293557902|-0.310923707|-0.282590313|-0.273338891|-0.279038303,1.33563812|0.310462849|0.941134243|1.1590717|1.04249739|0.988801691,0.532053888|0.497835338|0.363656014,-0.104824185|-0.296571314|-0.000908213377,0.00626269169151783,0.0014268988743424416,0.0013191308826208115,0.0019231392070651054
7,0.4,-0.0926920615264433,0.2648422122001648,0.42086654901504517,0.32889696955680847,0.22618404030799866,0.35,1,0,0,0,0,0,0,,,,nan,0,1.2451226711273193,1.9355634450912476,46.65403747558594,1.2451226711273193,1.0,0.14334603716417826,0,0,0,0,0.2163588162885901,0.0,passthrough,5.98035884751997e-12,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.14334603716417826,0.385973568|0.143346037|0.271902631|0.263121631|0.250508294|0.229051845,0.535973568|0.293346037|0.421902631|0.413121631|0.400508294|0.379051845,0.505973568|0.263346037|0.391902631|0.383121631|0.370508294|0.349051845,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.143702001|0.412290455|0.345830853|0.385380648,-0.259054006|-0.291782004|-0.309203477|-0.281566237|-0.274010311|-0.279784936,1.28484027|0.281602145|0.922109046|1.18321074|1.07385372|1.02180309,0.526812494|0.483006656|0.363610595,-0.104824185|-0.296571314|-0.000908213377,0.005148008465766907,0.0011054808273911476,0.001012003980576992,0.001490127295255661
8,0.45,-0.06866796054411681,0.2853134870529175,0.39174652099609375,0.32001346349716187,0.24398571252822876,0.35,1,0,0,0,0,0,0,,,,nan,0,1.2459803819656372,2.41723895072937,24.252460479736328,1.2459803819656372,1.0,0.13506866476275403,0,0,0,0,0.2163588162885901,0.0,passthrough,5.412612798234587e-12,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.13506866476275403,0.372849664|0.135068665|0.267146657|0.267280731|0.254670157|0.233704405,0.522849664|0.285068665|0.417146657|0.417280731|0.404670157|0.383704405,0.492849664|0.255068665|0.387146657|0.387280731|0.374670157|0.353704405,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.141967303|0.417150818|0.354346395|0.394010499,-0.256774258|-0.289971738|-0.307027115|-0.280299323|-0.274534728|-0.280369206,1.2346244|0.250302921|0.903526815|1.20597442|1.09849229|1.04845891,0.5215711|0.468177974|0.363565177,-0.104824185|-0.296571314|-0.000908213377,0.005460584536194801,0.0014438759535551071,0.0010345112532377243,0.0015222299844026566
9,0.5,-0.048339392935912495,0.3045150935649872,0.3628424108028412,0.3109045922756195,0.26029863953590393,0.35,1,0,0,0,0,0,0,,,,nan,0,1.2321157455444336,2.8090081214904785,32.04576873779297,1.2321146726608276,1.0,0.1264507738862702,0,0,0,0,0.2163588162885901,0.0,filtered,1.638873741527732e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.1264507738862702,0.359847438|0.126450774|0.26194141|0.271712179|0.259123751|0.238621609,0.509847438|0.276450774|0.41194141|0.421712179|0.409123751|0.388621609,0.479847438|0.246450774|0.38194141|0.391712179|0.379123751|0.358621609,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.141172471|0.418717416|0.35634957|0.396939406,-0.254365307|-0.287994881|-0.304331965|-0.278819394|-0.275074164|-0.280937187,1.18502444|0.217808214|0.884606145|1.22674674|1.11777041|1.07048866,0.516329706|0.453349292|0.363519758,-0.104824185|-0.296571314|-0.000908213377,0.004769062623381615,0.001047247089445591,0.0010270364582538605,0.0015321671962738037
