step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,replay_size
240500,540000,4,1,-0.8425385872766813,0.29648157954216003,-0.8425385872766813,0.29648157954216003,0.29648157954216003,0.18891769647598267,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,500
241000,540000,20,16,0.3347758403465212,0.023417148739099503,2.786732804676338,0.9385653454810381,0.023417148739099503,0.6092131733894348,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,1000
241500,540000,33,24,-0.14410942610185884,0.02931954525411129,0.9819413703043677,1.108852032572031,0.02931954525411129,0.5508451461791992,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,1500
242000,540000,48,33,-0.08813782622835913,0.046929359436035156,1.6017014718006333,1.297500429674983,0.046929359436035156,0.5886395573616028,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,2000
242500,540000,63,73,-0.7131285940870058,0.30474135279655457,-163.59030903412253,82.83363077044487,0.30474135279655457,0.18544788658618927,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,2500
243000,540000,81,68,-7.806490364940117,3.8559096455574036,-361.3586136567626,182.51127839833498,0.8559096455574036,0.04408973082900047,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,3000
243500,540000,104,5,0.5570871834497539,0.04387495666742325,1.8855549995600833,0.2415948621928692,0.04387495666742325,0.6379370093345642,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,3500
244000,540000,117,10,-0.46444049387761943,0.42947638034820557,-4.862511553899148,3.0145761892199516,0.42947638034820557,0.32716894149780273,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,4000
244500,540000,135,5,0.11599168354692374,0.11998523771762848,0.0049426341429018306,0.4565260149538517,0.11998523771762848,0.5345085859298706,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,4500
245000,540000,152,38,-7.549392213453171,3.8153218030929565,-109.7808220233606,56.86663727462292,0.8153218030929565,0.10179036110639572,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,5000
245500,540000,164,204,-0.44119168692642013,0.22936409711837769,-86.3107122835684,35.290573708713055,0.22936409711837769,0.2215961068868637,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,5500
246000,540000,180,18,0.4565224966992477,0.019614625722169876,1.0849363994389136,1.123207002878189,0.019614625722169876,0.6805955171585083,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,6000
246500,540000,192,5,0.32124824607788083,0.023552896454930305,1.1937478885971213,0.12819882668554783,0.023552896454930305,0.6073076725006104,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,6500
247000,540000,211,28,-0.35697312326052116,0.08210653066635132,-8.17782382768771,5.0742162540555,0.08210653066635132,0.36088502407073975,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,7000
247500,540000,224,200,-0.1462387829601103,0.023168882355093956,-17.440106235492518,6.829195315018296,0.023168882355093956,0.7082294821739197,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,7500
248000,540000,252,7,0.18022263696681762,0.07551764696836472,0.22509980581836386,1.0030269250273705,0.07551764696836472,0.4045664668083191,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,8000
248500,540000,262,31,-0.05259979668839442,0.025812523439526558,0.8876116273608972,1.072772078216076,0.025812523439526558,0.6646706461906433,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,8500
249000,540000,280,12,0.08203268598493194,0.042284756898880005,0.5349160942309129,0.5706759169697762,0.042284756898880005,0.5296167731285095,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,9000
249500,540000,291,49,-0.18704321907043836,0.060897380113601685,-3.717809570118344,3.0526157654821873,0.060897380113601685,0.4110029339790344,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.005444246809929609,9500
