step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.2973657716335265,0.18070748448371887,0.28554320335388184,0.4769635498523712,0.16650038957595825,0.35,2,0,0,0,0.3753722906112671,7.507445812225342,150.14891052246094,0.42556068301200867,filtered,0.056215839610287095,0,0,12,joint_1_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.30982654943276833,0.004726532846689224
1,0.1,-0.2710664137762945,0.20778609812259674,0.28008684515953064,0.4634256064891815,0.1918022334575653,0.35,2,0,0,0,0.6454483270645142,6.780473232269287,123.3397445678711,0.6454476714134216,filtered,8.249033364363521e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.30606177887053254,0.004515958018600941
2,0.15000000000000002,-0.23934395275167852,0.21473047137260437,0.2730354368686676,0.44987455010414124,0.19824716448783875,0.35,2,0,0,0,0.7996903657913208,4.941792011260986,101.07745361328125,0.7996892333030701,filtered,1.4777160642574642e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2921537492626439,0.004969997331500053
3,0.2,-0.23817094874821584,0.22377824783325195,0.26589909195899963,0.43641307950019836,0.20531907677650452,0.35,2,0,0,0,0.8530907034873962,3.797703266143799,110.57415008544922,0.8530902862548828,filtered,5.52143051696204e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2785270498678811,0.004560397006571293
4,0.25,-0.28253525955559444,0.23970270156860352,0.2606751024723053,0.42262861132621765,0.21892669796943665,0.35,2,0,0,0,0.8761464357376099,3.1005654335021973,67.85401916503906,0.8761458992958069,filtered,9.667843864868634e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.26538817613546706,0.004946471191942692
5,0.30000000000000004,-0.27248454331230226,0.25305628776550293,0.2544150650501251,0.4088018238544464,0.22964268922805786,0.35,2,0,0,0,0.8525413274765015,5.152551174163818,150.5253448486328,0.8525404334068298,filtered,1.2471978354714128e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2522954776185621,0.02001847792416811
6,0.35000000000000003,-0.2762107884235164,0.2559348940849304,0.2486082762479782,0.39569607377052307,0.22993390262126923,0.35,2,0,0,0,0.8875835537910461,3.4437520503997803,133.54254150390625,0.8875827789306641,filtered,1.2766239749729481e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.23825281194291614,0.004536765627563
7,0.4,-0.28957204603984493,0.2625791132450104,0.2434058040380478,0.38307932019233704,0.23367948830127716,0.35,2,0,0,0,0.8233999609947205,4.631049156188965,116.60286712646484,0.8233991265296936,filtered,1.368909263954582e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.22539492482597184,0.004739600233733654
8,0.45,-0.31298025474369495,0.2728903293609619,0.23922912776470184,0.3707444667816162,0.24091912806034088,0.35,2,0,0,0,0.7227593064308167,2.8441994190216064,128.11837768554688,0.722758948802948,filtered,5.52618160266955e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.21301961520941004,0.004462002776563168
9,0.5,-0.349429013654167,0.28641554713249207,0.23644095659255981,0.35854172706604004,0.25110045075416565,0.35,2,0,0,0,0.681233286857605,3.730811834335327,47.68324661254883,0.6812329292297363,filtered,8.834394703228736e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.20075773685868115,0.00476522371172905
10,0.55,-0.3312296974256903,0.2895587682723999,0.23266278207302094,0.3471561670303345,0.25092753767967224,0.35,2,0,0,0,0.6011135578155518,3.7604923248291016,123.01093292236328,0.6011135578155518,passthrough,9.350822296668125e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1886454265039207,0.004615464247763157
11,0.6000000000000001,-0.3417649371441002,0.2813776731491089,0.23007389903068542,0.3371816575527191,0.23967964947223663,0.35,2,0,0,0,0.6166315078735352,3.345385789871216,74.12146759033203,0.6166315078735352,passthrough,8.82720199070158e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.17746887338875422,0.004626023583114147
12,0.65,-0.35209124828978133,0.2970096468925476,0.2273324728012085,0.3271830081939697,0.2521618902683258,0.35,2,0,0,0,0.5587509870529175,3.266752243041992,117.28012084960938,0.5587509870529175,passthrough,9.868535970172666e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.16776751060552614,0.00439875852316618
13,0.7000000000000001,-0.42167716914360925,0.3005025088787079,0.22820474207401276,0.3178955614566803,0.25239187479019165,0.35,2,0,0,0,0.6051790714263916,3.6318106651306152,110.95349884033203,0.6051790714263916,passthrough,9.927231006439485e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1581927638393138,0.0048066675662994385
14,0.75,-0.423883586506132,0.32446160912513733,0.22783876955509186,0.30819281935691833,0.2729318141937256,0.35,2,0,0,0,0.5326573848724365,4.678111553192139,144.0115509033203,0.5326573848724365,passthrough,1.0768622395699006e-09,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.14919284699758967,0.0048131560906767845
15,0.8,-0.4951481854553096,0.3236066699028015,0.23135222494602203,0.2994652986526489,0.2688215374946594,0.35,2,0,0,0,0.6513296961784363,3.5378165245056152,126.72045135498047,0.6513292789459229,filtered,6.031406755328512e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.13997647255901602,0.00418329332023859
16,0.8500000000000001,-0.4960367370143106,0.31131553649902344,0.23535043001174927,0.2920984625816345,0.2538706660270691,0.35,2,0,0,0,0.6201721429824829,4.442813873291016,119.57731628417969,0.6201721429824829,passthrough,1.0076895313090127e-09,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.13170265311204155,0.0048881350085139275
17,0.9,-0.5364714897995098,0.3146824836730957,0.24116794764995575,0.2852448523044586,0.25463202595710754,0.35,2,0,0,0,0.6202389597892761,2.7381210327148438,65.74869537353516,0.6202389597892761,passthrough,7.631252615875032e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.12488423601733778,0.005029262974858284
18,0.9500000000000001,-0.5979513717139615,0.3232106864452362,0.2494504600763321,0.27864184975624084,0.26063820719718933,0.35,2,0,0,0,0.6297775506973267,3.4704430103302,88.35690307617188,0.6297771334648132,filtered,7.150536681267029e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1185263075181962,0.004849746823310852
19,1.0,-0.6439656900518782,0.33014795184135437,0.2593877613544464,0.2723367512226105,0.2652803957462311,0.35,2,0,0,0,0.6430479884147644,1.9552333354949951,45.82893753051758,0.6430479884147644,passthrough,1.1254685987755835e-09,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.11245809823778458,0.005111904814839363
20,1.05,-0.6598417243374747,0.32434338331222534,0.26991698145866394,0.2667764723300934,0.25775307416915894,0.35,2,0,0,0,0.6513863205909729,1.6187199354171753,60.447242736816406,0.6513863205909729,passthrough,1.0216269891398971e-09,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.10678274041020536,0.004428788088262081
21,1.1,-0.6741033258534532,0.3199557065963745,0.2807939350605011,0.2618083357810974,0.2521004378795624,0.35,2,0,0,0,0.6471961736679077,2.5922701358795166,39.877220153808594,0.6471961736679077,passthrough,8.121975413297898e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.10198003610617473,0.004860308021306992
22,1.1500000000000001,-0.6759383765850863,0.31946101784706116,0.29114779829978943,0.2572095990180969,0.25083819031715393,0.35,2,0,0,0,0.6338247656822205,2.3952858448028564,34.47624588012695,0.6338247656822205,passthrough,6.529614059558888e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.09784964457674228,0.0047802794724702835
23,1.2000000000000002,-0.6653695817853157,0.34819379448890686,0.29881301522254944,0.25197136402130127,0.27877700328826904,0.35,2,0,0,0,0.56951504945755,2.4968910217285156,65.11431884765625,0.56951504945755,passthrough,7.436972226952419e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.09423809076305234,0.004834790714085102
24,1.25,-0.652311303088613,0.35701364278793335,0.30484822392463684,0.24680720269680023,0.2873615026473999,0.35,2,0,0,0,0.5959674715995789,2.8267018795013428,53.99102783203125,0.5959671139717102,filtered,6.181324801357905e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.09014803556679152,0.004586189053952694
