step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.4331587349658066,0.4421220123767853,0.2919473946094513,0.19679488241672516,0.35422834753990173,0.35,5,0,0,0,0.37779298424720764,7.555859088897705,151.1171875,0.4314649701118469,filtered,0.06129208189590776,0,0,12,joint_1_acceleration_lower,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.045423664490532284,0.0031211981549859047
1,0.1,-0.18410434600436504,0.3623282015323639,0.27350395917892456,0.19879157841205597,0.2742428481578827,0.35,5,0,0,0,0.6675335168838501,6.441390037536621,87.00493621826172,0.6675333976745605,filtered,3.981673280248202e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.042270359558086196,0.004573146812617779
2,0.15000000000000002,-0.049504631216240436,0.3460213541984558,0.24996964633464813,0.2051362246274948,0.2608889043331146,0.35,5,0,0,0,0.8906652927398682,4.6165571212768555,41.543636322021484,0.8906652331352234,filtered,3.02715750428712e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.043698482860364624,0.00459530483931303
3,0.2,0.04386666379275417,0.3194364607334137,0.22413793206214905,0.21556146442890167,0.24042312800884247,0.35,5,0,0,0,1.053821086883545,3.452690601348877,36.45622253417969,1.0538208484649658,filtered,4.952736021764679e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.0494678706505475,0.004471547901630402
4,0.25,0.08184948074839848,0.28663572669029236,0.1992216259241104,0.22931526601314545,0.21600499749183655,0.35,5,0,0,0,1.1612682342529297,2.5095629692077637,27.150602340698242,1.161267876625061,filtered,8.130730783096728e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.059512310090479054,0.004350149072706699
5,0.30000000000000004,0.06436069313516213,0.25073686242103577,0.1781809777021408,0.24608932435512543,0.1897747963666916,0.35,5,0,0,0,1.2085797786712646,1.171284794807434,38.173744201660156,1.2085797786712646,filtered,1.5168150333921908e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.07318932659083466,0.004253550432622433
6,0.35000000000000003,-0.020219155538019756,0.21533043682575226,0.16433478891849518,0.2651134133338928,0.16414237022399902,0.35,5,0,0,0,1.219775676727295,1.0405341386795044,19.189735412597656,1.219775676727295,passthrough,1.285840940690838e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.09019451737349804,0.004405654966831207
7,0.4,-0.17005271136279093,0.1828649938106537,0.1607457548379898,0.28560614585876465,0.14071893692016602,0.35,5,0,0,0,1.2082873582839966,1.0579962730407715,20.44025230407715,1.2082873582839966,filtered,1.788095735970271e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10971852022803452,0.0046927956864237785
8,0.45,-0.35065692050415354,0.1550152450799942,0.16844496130943298,0.3064793050289154,0.12063705921173096,0.35,5,0,0,0,1.177055835723877,1.7565561532974243,19.648590087890625,1.1770557165145874,filtered,2.5854700337460024e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1309281021357745,0.004341507330536842
9,0.5,-0.5170822752107775,0.13330362737178802,0.1858740597963333,0.32563287019729614,0.10504338145256042,0.35,5,0,0,0,1.1060882806777954,3.0928025245666504,36.37203598022461,1.1060880422592163,filtered,4.964581026633349e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15268808422947067,0.004378782585263252
10,0.55,-0.6150637577422442,0.11705238372087479,0.208633154630661,0.34218844771385193,0.09343133121728897,0.35,5,0,0,0,1.0229604244232178,3.5945520401000977,22.424592971801758,1.0229600667953491,filtered,7.236762180265784e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1728976604479624,0.002689993940293789
11,0.6000000000000001,-0.6109648338939043,0.1056004986166954,0.23072661459445953,0.355355829000473,0.08527392148971558,0.35,5,0,0,0,0.9056201577186584,3.4821181297302246,57.68283462524414,0.9056196212768555,filtered,9.19023714204853e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19061951865365767,0.003920280374586582
12,0.65,-0.5083696167465426,0.09957653284072876,0.24653632938861847,0.3627478778362274,0.08107183873653412,0.35,5,0,0,0,0.7029488682746887,5.1554765701293945,49.61265182495117,0.7004216909408569,filtered,0.006790704114699352,0,0,12,joint_1_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.204893226303757,0.004625463858246803
13,0.7000000000000001,-0.3827350909904465,0.09801363199949265,0.25492921471595764,0.3644055128097534,0.08016454428434372,0.35,5,0,0,0,0.48433172702789307,6.05946683883667,82.88381958007812,0.4803553521633148,filtered,0.08265332392829744,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.21314356542031015,0.004514365456998348
14,0.75,-0.2840602633920634,0.11807429790496826,0.2566518485546112,0.36119022965431213,0.09998771548271179,0.35,5,0,0,0,0.4573425352573395,5.690530300140381,34.59568405151367,0.47112932801246643,filtered,0.04103180832018248,0,0,12,joint_1_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2153800855929811,0.004624605178833008
15,0.8,-0.2023608536780899,0.15907004475593567,0.2518998086452484,0.3555109202861786,0.14011730253696442,0.35,5,0,0,0,0.47677990794181824,4.382350921630859,83.08189392089844,0.4767798185348511,filtered,7.89103908786795e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.21251294849727698,0.0045777857303619385
16,0.8500000000000001,-0.20250962525034438,0.11351603269577026,0.24978266656398773,0.3540383279323578,0.0943547710776329,0.35,5,0,0,0,0.5441246032714844,4.816003322601318,110.25567626953125,0.5441246032714844,passthrough,7.443851152269551e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20684768458711955,0.004438132047653198
17,0.9,-0.15799800034445058,0.14714519679546356,0.24373222887516022,0.3493048846721649,0.12712228298187256,0.35,5,0,0,0,0.5461148023605347,3.082017421722412,144.20794677734375,0.5461148023605347,passthrough,7.176275763145414e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20540892638075947,0.00292027834802866
18,0.9500000000000001,-0.21897020918723314,0.1125597283244133,0.24300725758075714,0.3487216830253601,0.0924961045384407,0.35,5,0,0,0,0.5759505033493042,3.6809096336364746,127.0280990600586,0.5759505033493042,passthrough,8.348758737609453e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20055961398301236,0.002827857621014118
19,1.0,-0.18501151171662295,0.19142493605613708,0.23632898926734924,0.34218746423721313,0.17015263438224792,0.35,5,0,0,0,0.4856201708316803,4.574519634246826,154.5552978515625,0.4856201708316803,passthrough,6.944994995830323e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20004862733371231,0.003350602462887764
20,1.05,-0.25517877542463707,0.1160096526145935,0.237628772854805,0.3419540524482727,0.09482722729444504,0.35,5,0,0,0,0.5339323878288269,5.32742977142334,192.12966918945312,0.5241100788116455,filtered,0.05905506251069265,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19341105319488172,0.002719936892390251
21,1.1,-0.20034686107079325,0.1963697373867035,0.23174571990966797,0.3355998396873474,0.17395003139972687,0.35,5,0,0,0,0.44330623745918274,4.959757328033447,202.11019897460938,0.44330623745918274,passthrough,7.689187850486468e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19333537817630547,0.0026588095352053642
22,1.1500000000000001,-0.2727489210711974,0.11993212252855301,0.23397207260131836,0.3358516991138458,0.09768775850534439,0.35,5,0,0,0,0.4913518726825714,5.706652641296387,205.97537231445312,0.4862913191318512,filtered,0.06246923429358624,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1868838384558727,0.0029505984857678413
23,1.2000000000000002,-0.21591224238149823,0.1682090312242508,0.23060490190982819,0.3311297297477722,0.14504672586917877,0.35,5,0,0,0,0.41029131412506104,4.421585559844971,194.73214721679688,0.41029131412506104,passthrough,7.215272408830248e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.18728229290890114,0.0031511643901467323
24,1.25,-0.3219471008678423,0.12257331609725952,0.23535794019699097,0.33265992999076843,0.09991832822561264,0.35,5,0,0,0,0.45268160104751587,5.5067009925842285,187.02223205566406,0.4540722966194153,filtered,0.04810391831634712,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.18253266641856053,0.004669399932026863
25,1.3,-0.2444287884044266,0.13930776715278625,0.23495371639728546,0.33012324571609497,0.11621887236833572,0.35,5,0,0,0,0.4082513153553009,4.461560249328613,184.7581787109375,0.4082512855529785,filtered,2.690348078160172e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1843010135412249,0.004277106374502182
