step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.12205740034537207,0.10026069730520248,0.23004814982414246,0.5896754860877991,0.09825285524129868,0.35,3,0,0,0,0.4120388627052307,8.240777015686035,164.8155517578125,0.4292885959148407,1.0,0.4279042768833715,0,0,0,0,0.4279042768833715,0.0,filtered,0.024674026733830644,0,0,12,joint_3_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.4279042768833715,0.597522038|0.612522036|0.43608905|0.427904277|0.477535595|0.5009291,0.747522038|0.762522036|0.58608905|0.577904277|0.627535595|0.6509291,0.717522038|0.732522036|0.55608905|0.547904277|0.597535595|0.6209291,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0506290156|-0.0582786412|-0.065493069|-0.0660300729,-0.134783612|0|-0.136936637|-0.146352272|-0.147691602|-0.145828461,2.25530454|2.45008814|1.55679055|1.50698619|1.69695771|1.79185787,0.512826622|-0.580360413|0.572271943,-0.0349794254|0.138806731|-0.0523388274,0.006135103292763233,0.0016702208667993546,0.0017171530053019524,0.0026396699249744415
1,0.1,-0.14316667643827435,0.10199090838432312,0.22655585408210754,0.5795316100120544,0.09980369359254837,0.35,3,0,0,0,0.5380147099494934,3.717500925064087,138.09634399414062,0.5380145907402039,1.0,0.41767955889693054,0,0,0,0,0.4279042768833715,0.0,filtered,3.355238738272522e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.41767955889693054,0.590790136|0.605790136|0.426712585|0.417679559|0.466922307|0.490392855,0.740790136|0.755790136|0.576712585|0.567679559|0.616922307|0.640392855,0.710790136|0.725790136|0.546712585|0.537679559|0.586922307|0.610392855,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0678986541|-0.056589317|-0.0319771347|-0.0228859591,-0.134496709|0|-0.13692548|-0.146544781|-0.147456104|-0.145376492,2.22866383|2.42316054|1.5020262|1.46758414|1.68825599|1.79330897,0.511077821|-0.573420286|0.569654822,-0.0349794254|0.138806731|-0.0523388274,0.00392299797385931,0.0011539328843355179,0.0009930571541190147,0.0017081554979085922
2,0.15000000000000002,-0.21687222112646923,0.12276306003332138,0.2259896844625473,0.5680200457572937,0.12034972757101059,0.35,3,0,0,0,0.585340142250061,4.644931793212891,112.6225814819336,0.5853400826454163,1.0,0.4075148751591856,0,0,0,0,0.4279042768833715,0.0,filtered,1.3175185553813258e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.4075148751591856,0.584072743|0.599072743|0.416457306|0.407514875|0.457971659|0.482012989,0.734072743|0.749072743|0.566457306|0.557514875|0.607971659|0.632012989,0.704072743|0.719072743|0.536457306|0.527514875|0.577971659|0.602012989,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0831927296|-0.0838861592|-0.0761439619|-0.0669227409,-0.134203198|0|-0.137106819|-0.146683174|-0.147234511|-0.144864871,2.20208777|2.39629097|1.44552967|1.39949017|1.60850816|1.71626434,0.509329021|-0.56648016|0.567037702,-0.0349794254|0.138806731|-0.0523388274,0.004324176348745823,0.0010421359911561012,0.0011136922985315323,0.0020727161318063736
3,0.2,-0.18161367513981985,0.11233176290988922,0.2241370677947998,0.5575771331787109,0.10969439893960953,0.35,3,0,0,0,0.5017933249473572,4.641294956207275,135.65350341796875,0.5017933249473572,1.0,0.3959539722372206,0,0,0,0,0.4279042768833715,0.0,passthrough,8.232040210733347e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3959539722372206,0.577370194|0.592370178|0.405395273|0.395953972|0.446820698|0.47145505,0.727370194|0.742370178|0.555395273|0.545953972|0.596820698|0.62145505,0.697370194|0.712370178|0.525395273|0.515953972|0.566820698|0.59145505,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0520912481|-0.0617100357|-0.0709836553|-0.0712738816,-0.133902887|0|-0.137303576|-0.147016261|-0.147125916|-0.144395341,2.17557789|2.36948071|1.43218627|1.37508959|1.56917322|1.67015098,0.507580221|-0.559540033|0.564420581,-0.0349794254|0.138806731|-0.0523388274,0.004358165897428989,0.0009724525734782219,0.0011448562145233154,0.002175373025238514
4,0.25,-0.14752873111765158,0.12205731868743896,0.22013945877552032,0.5466738343238831,0.11916366964578629,0.35,3,0,0,0,0.5382328033447266,2.248581886291504,112.4822006225586,0.5382328033447266,1.0,0.38547582802053937,0,0,0,0,0.4279042768833715,0.0,passthrough,7.911887723040669e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.38547582802053937,0.570682835|0.585682833|0.39587075|0.385475828|0.435935386|0.46071056,0.720682835|0.735682833|0.54587075|0.535475828|0.585935386|0.61071056,0.690682835|0.705682833|0.51587075|0.505475828|0.555935386|0.58071056,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0546879023|-0.0707529161|-0.0887961228|-0.0934636062,-0.133595582|0|-0.137257419|-0.147251666|-0.146980309|-0.143945092,2.14913576|2.34273133|1.39153768|1.32389873|1.50796511|1.60543354,0.50583142|-0.552599907|0.56180346,-0.0349794254|0.138806731|-0.0523388274,0.0037368936464190483,0.001175137236714363,0.0010017547756433487,0.001494438387453556
5,0.30000000000000004,-0.14804030842322322,0.11089980602264404,0.21694611012935638,0.5368344783782959,0.10775604844093323,0.35,3,0,0,0,0.546989381313324,2.2125744819641113,55.1183967590332,0.546989381313324,1.0,0.37453453885292876,0,0,0,0,0.4279042768833715,0.0,filtered,1.2351841800308546e-08,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.37453453885292876,0.56401102|0.57901102|0.386249434|0.374534539|0.424138923|0.448838414,0.71401102|0.72901102|0.536249434|0.524534539|0.574138923|0.598838414,0.68401102|0.69901102|0.506249434|0.494534539|0.544138923|0.568838414,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0495019612|-0.0494074897|-0.0436687146|-0.0436034121,-0.133281081|0|-0.137191271|-0.147503932|-0.14673717|-0.14336151,2.122763|2.31604408|1.3583045|1.30122673|1.50614981|1.60838874,0.50408262|-0.545659781|0.559186339,-0.0349794254|0.138806731|-0.0523388274,0.00475052185356617,0.0018371948972344398,0.0012713391333818436,0.001518857665359974
6,0.35000000000000003,-0.21639962246152955,0.11868326365947723,0.21708515286445618,0.526680052280426,0.11525774002075195,0.35,3,0,0,0,0.5835152864456177,3.1010680198669434,82.07412719726562,0.5835152864456177,1.0,0.36467684072014006,0,0,0,0,0.4279042768833715,0.0,passthrough,9.954296623056004e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.36467684072014006,0.557355113|0.572355113|0.376901735|0.364676841|0.414627329|0.439506955,0.707355113|0.722355113|0.526901735|0.514676841|0.564627329|0.589506955,0.677355113|0.692355113|0.496901735|0.484676841|0.534627329|0.559506955,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0630377336|-0.0557711473|-0.0381854522|-0.0317871108,-0.132959174|0|-0.137171812|-0.147624938|-0.146475654|-0.142764515,2.09646128|2.28942045|1.30739739|1.25531128|1.47384821|1.58347619,0.50233382|-0.538719654|0.556569219,-0.0349794254|0.138806731|-0.0523388274,0.004211682826280594,0.0009805615991353989,0.0009937668219208717,0.002170739695429802
7,0.4,-0.15562539592582228,0.11020001024007797,0.21441300213336945,0.5174055099487305,0.10649669170379639,0.35,3,0,0,0,0.5002940893173218,3.972691535949707,125.18164825439453,0.5002940893173218,1.0,0.35449788713046215,0,0,0,0,0.4279042768833715,0.0,passthrough,9.572030047029036e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.35449788713046215,0.55071549|0.56571549|0.366873221|0.354497887|0.405418|0.430808267,0.70071549|0.71571549|0.516873221|0.504497887|0.555418|0.580808267,0.67071549|0.68571549|0.486873221|0.474497887|0.525418|0.550808267,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0299907158|-0.0374133362|-0.044336437|-0.0492887147,-0.132629647|0|-0.137250014|-0.147790825|-0.146283366|-0.142198613,2.07023231|2.26286196|1.30025215|1.23278739|1.4310522|1.53174574,0.50058502|-0.531779528|0.553952098,-0.0349794254|0.138806731|-0.0523388274,0.00587827991694212,0.0018671974539756775,0.0015947343781590462,0.0023017004132270813
8,0.45,-0.11201717407967011,0.1061655580997467,0.20981450378894806,0.5086579918861389,0.10218148678541183,0.35,3,0,0,0,0.4882911443710327,2.409012794494629,69.72529602050781,0.4882911443710327,1.0,0.345209494724976,0,0,0,0,0.4279042768833715,0.0,passthrough,8.920243867692436e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.345209494724976,0.544092539|0.559092522|0.358462295|0.345209495|0.395920708|0.421291094,0.694092539|0.709092522|0.508462295|0.495209495|0.545920708|0.571291094,0.664092539|0.679092522|0.478462295|0.465209495|0.515920708|0.541291094,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0187560772|-0.0270233619|-0.0361303428|-0.0442138338,-0.132292275|0|-0.137057542|-0.147880926|-0.146062914|-0.141673455,2.04407788|2.23637009|1.27803556|1.20593369|1.40148958|1.49927709,0.498836219|-0.524839401|0.551334977,-0.0349794254|0.138806731|-0.0523388274,0.0052950941026210785,0.0013367235660552979,0.0015688464045524597,0.002289954572916031
9,0.5,-0.14288789845333902,0.09231162816286087,0.207739919424057,0.5016356110572815,0.08878342807292938,0.35,3,0,0,0,0.5324335694313049,4.008791446685791,100.48650360107422,0.5324335694313049,1.0,0.33645826819840885,0,0,0,0,0.4279042768833715,0.0,passthrough,9.077362059228311e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.33645826819840885,0.537486657|0.552486638|0.350674406|0.336458268|0.386820374|0.412014919,0.687486657|0.702486638|0.500674406|0.486458268|0.536820374|0.562014919,0.657486657|0.672486638|0.470674406|0.456458268|0.506820374|0.532014919,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0212437434|0.00783559292|0.0493957529|0.0560045352,-0.131946831|0|-0.136787256|-0.147901703|-0.145780164|-0.141101144,2.0179998|2.20994655|1.24466663|1.20576696|1.45089708|1.56296307,0.497087419|-0.517899275|0.548717856,-0.0349794254|0.138806731|-0.0523388274,0.005606724880635738,0.0016351398080587387,0.0015715137124061584,0.0022928090766072273
