step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,0.12022212190980602,0.08057697117328644,0.15179011225700378,0.37696874141693115,0.07368087768554688,0.35,5,0,0,0,0,,,nan,0,0.6838959455490112,1.8910479545593262,27.317855834960938,0.6838959455490112,1.0,nan,0,0,0,0,0.19989232627472675,0.0,passthrough,5.870381057055937e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2094212554273539,0.430585147|0.281176413|0.343903934|0.313077235|0.256895273|0.209421255,0.580585147|0.431176413|0.493903934|0.463077235|0.406895273|0.359421255,0.550585147|0.401176413|0.463903934|0.433077235|0.376895273|0.329421255,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.212232007|0.200888727|0.199505978|0.158013146,-0.106021836|-0.0775713984|-0.0655629852|-0.0871466806|-0.088031107|-0.0902526184,1.61631875|1.04713425|1.52228476|1.36605099|1.13905596|0.905445549,0.590527654|0.479145825|0.185359955,-0.0431735367|-0.117801324|0.00155718625,0.005129109136760235,0.0015827575698494911,0.0016328180208802223,0.0018805311992764473
11,0.6000000000000001,0.09663075675696292,0.0781848207116127,0.13988852500915527,0.38106486201286316,0.07170949876308441,0.35,5,0,0,0,0,,,nan,0,0.6831843852996826,1.659500241279602,28.729345321655273,0.6831843852996826,1.0,nan,0,0,0,0,0.19989232627472675,0.0,passthrough,6.818309106698661e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.21364918301878444,0.425411632|0.281431339|0.354510836|0.319451793|0.262649313|0.213649183,0.575411632|0.431431339|0.504510836|0.469451793|0.412649313|0.363649183,0.545411632|0.401431339|0.474510836|0.439451793|0.382649313|0.333649183,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.209110699|0.201471438|0.199777336|0.163423942,-0.105704386|-0.076519666|-0.0642095994|-0.0850424247|-0.085663435|-0.087574302,1.59594214|1.04920569|1.56294444|1.39423619|1.16471115|0.930446372,0.588369012|0.473255694|0.185437739,-0.0431735367|-0.117801324|0.00155718625,0.00498969666659832,0.0015181759372353554,0.0016226386651396751,0.0018151924014091492
12,0.65,0.07256722578133931,0.07583504170179367,0.12975718080997467,0.38529226183891296,0.0697442889213562,0.35,5,0,0,0,0,,,nan,0,0.665897786617279,1.6972805261611938,33.37454605102539,0.665897786617279,1.0,nan,0,0,0,0,0.19989232627472675,0.0,passthrough,5.721683843147698e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2181040249867756,0.420241695|0.281408182|0.36469079|0.325821414|0.268480269|0.218104025,0.570241695|0.431408182|0.51469079|0.475821414|0.418480269|0.368104025,0.540241695|0.401408182|0.48469079|0.445821414|0.388480269|0.338104025,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.206299749|0.199487363|0.196600656|0.165517289,-0.105381112|-0.0754897385|-0.0629672739|-0.0831517353|-0.0835346092|-0.0851293021,1.57558567|1.05014299|1.60209563|1.41962128|1.18698712|0.952804087,0.58621037|0.467365563|0.185515523,-0.0431735367|-0.117801324|0.00155718625,0.005162949673831463,0.0015540411695837975,0.001663687638938427,0.0019108718261122704
13,0.7000000000000001,0.038537149177725244,0.07353270053863525,0.12187016755342484,0.3896062672138214,0.06780892610549927,0.35,5,0,0,0,0,,,nan,0,0.6678400635719299,1.3846062421798706,26.170610427856445,0.6678400635719299,1.0,nan,0,0,0,0,0.19989232627472675,0.0,passthrough,4.807366473948684e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2226471503275672,0.415073753|0.281062882|0.374406197|0.332049942|0.27423113|0.22264715,0.565073753|0.431062882|0.524406197|0.482049942|0.42423113|0.37264715,0.535073753|0.401062882|0.494406197|0.452049942|0.39423113|0.34264715,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.204705434|0.19953415|0.194419442|0.166042052,-0.105051923|-0.0744798203|-0.0618195598|-0.0814768685|-0.0816568651|-0.0829815495,1.55524309|1.04977171|1.64051066|1.44625705|1.2096871|0.973649104,0.584051728|0.461475432|0.185593307,-0.0431735367|-0.117801324|0.00155718625,0.005142205394804478,0.0015432201325893402,0.0016743717715144157,0.0018803607672452927
14,0.75,-0.0021810221212766323,0.07140001654624939,0.11650626361370087,0.39375802874565125,0.06601092219352722,0.35,5,0,0,0,0,,,nan,0,0.6999224424362183,1.3559409379959106,34.43662643432617,0.6999224424362183,1.0,nan,0,0,0,0,0.19989232627472675,0.0,passthrough,6.06790764727402e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.22727183181648813,0.409932489|0.281019244|0.384340677|0.338294281|0.280009326|0.227271832,0.559932489|0.431019244|0.534340677|0.488294281|0.430009326|0.377271832,0.529932489|0.401019244|0.504340677|0.458294281|0.400009326|0.347271832,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.20323616|0.196048377|0.187332916|0.163359009,-0.104714978|-0.073457572|-0.060741763|-0.0798405669|-0.0798132347|-0.0808702832,1.53501498|1.0506194|1.6798571|1.46938493|1.22755699|0.991576053,0.581893086|0.455585301|0.185671091,-0.0431735367|-0.117801324|0.00155718625,0.004959631711244583,0.0015511289238929749,0.0015496984124183655,0.0018244357779622078
15,0.8,-0.032949128668436606,0.06924737989902496,0.11305048316717148,0.39816203713417053,0.06417044997215271,0.35,5,0,0,0,0,,,nan,0,0.7363458275794983,1.857345700263977,24.82024383544922,0.7363458275794983,1.0,nan,0,0,0,0,0.19989232627472675,0.0,passthrough,8.214103224940463e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2317208004560558,0.404815773|0.281211278|0.39442473|0.344341849|0.285600769|0.2317208,0.554815773|0.431211278|0.54442473|0.494341849|0.435600769|0.3817208,0.524815773|0.401211278|0.51442473|0.464341849|0.405600769|0.3517208,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.203876909|0.197719361|0.18814395|0.168567551,-0.104370288|-0.0724288911|-0.0597383373|-0.0782846069|-0.0780654104|-0.0788532479,1.5148928|1.05241622|1.72183749|1.49680215|1.25248162|1.0165975,0.579734445|0.44969517|0.185748875,-0.0431735367|-0.117801324|0.00155718625,0.00533632654696703,0.0016097426414489746,0.0017118174582719803,0.001978685148060322
16,0.8500000000000001,-0.06372931159604506,0.06688373535871506,0.11148526519536972,0.40326765179634094,0.06211962550878525,0.35,5,0,0,0,0,,,nan,0,0.7564687132835388,1.2711058855056763,22.624143600463867,0.7564687132835388,1.0,nan,0,0,0,0,0.19989232627472675,0.0,passthrough,8.854748199357793e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23638517286464877,0.399698434|0.281008814|0.404118141|0.350452966|0.291309149|0.236385173,0.549698434|0.431008814|0.554118141|0.500452966|0.441309149|0.386385173,0.519698434|0.401008814|0.524118141|0.470452966|0.411309149|0.356385173,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.205086629|0.206408643|0.198712199|0.181034295,-0.104019318|-0.071419472|-0.0588049007|-0.0769213177|-0.0765514635|-0.0770891421,1.49477442|1.05261578|1.76275429|1.53129919|1.28739733|1.04948584,0.577575803|0.443805039|0.185826659,-0.0431735367|-0.117801324|0.00155718625,0.005230243317782879,0.0015513021498918533,0.0017056511715054512,0.0019373958930373192
17,0.9,-0.10339031636883239,0.06445485353469849,0.11224419623613358,0.4087963402271271,0.05999508500099182,0.35,5,0,0,0,0,,,nan,0,0.7610540986061096,0.8785495162010193,18.709487915039062,0.7610540986061096,1.0,nan,0,0,0,0,0.19989232627472675,0.0,passthrough,9.002872394684194e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24172468935485736,0.394576102|0.280302716|0.413342359|0.357028902|0.297547137|0.241724689,0.544576102|0.430302716|0.563342359|0.507028902|0.447547137|0.391724689,0.514576102|0.400302716|0.533342359|0.477028902|0.417547137|0.361724689,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.205125287|0.210184039|0.203994521|0.187574468,-0.103662122|-0.0704280884|-0.0579240044|-0.0757183209|-0.0752177939|-0.0755088439,1.47464228|1.05078277|1.80057072|1.56258133|1.31896527|1.07896438,0.575417161|0.437914908|0.185904443,-0.0431735367|-0.117801324|0.00155718625,0.005111287347972393,0.0015409262850880623,0.001643037423491478,0.001893347129225731
18,0.9500000000000001,-0.14716365692058872,0.062163807451725006,0.11547917127609253,0.4142778813838959,0.058243528008461,0.35,5,0,0,0,0,,,nan,0,0.7548354864120483,0.9970995187759399,16.127979278564453,0.7548354864120483,1.0,nan,0,0,0,0,0.19989232627472675,0.0,passthrough,9.077146586496349e-09,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2474708287987465,0.389459569|0.279351767|0.422299433|0.363832905|0.304063196|0.247470829,0.539459569|0.429351767|0.572299433|0.513832905|0.454063196|0.397470829,0.509459569|0.399351767|0.542299433|0.483832905|0.424063196|0.367470829,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.203446849|0.205833961|0.199700689|0.185178276,-0.103297794|-0.0694413914|-0.0570863383|-0.0746244907|-0.0739978858|-0.0740431713,1.45454048|1.04796568|1.83555824|1.58654109|1.34195559|1.10101842,0.573258519|0.432024777|0.185982227,-0.0431735367|-0.117801324|0.00155718625,0.005447759293019772,0.0016451794654130936,0.0017391163855791092,0.0020288508385419846
19,1.0,-0.17865972136691186,0.06078743934631348,0.12041114270687103,0.41892924904823303,0.05879093334078789,0.35,5,0,0,0,0,,,nan,0,0.7338154315948486,0.9955385327339172,13.79205322265625,0.7533636689186096,1.0,nan,0,0,0,0,0.19989232627472675,0.0,filtered,0.025050268755238664,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,8.812993556595039e-07,valid,0.2531553269428489,0.384359403|0.278401156|0.431150783|0.370443529|0.310421061|0.253155327,0.534359403|0.428401156|0.581150783|0.520443529|0.460421061|0.403155327,0.504359403|0.398401156|0.551150783|0.490443529|0.430421061|0.373155327,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.19212783|0.187009463|0.179181116|0.168594796,-0.102925476|-0.0684500591|-0.0562914971|-0.0736126671|-0.0728627417|-0.0726768007,1.43451214|1.04515457|1.86043946|1.59517091|1.34800262|1.1085393,0.571099877|0.426134646|0.186060011,-0.0431735367|-0.117801324|0.00155718625,0.005426573567092419,0.0016336357221007347,0.0017919586971402168,0.0019662389531731606
20,1.05,-0.1806041927163472,0.06545165926218033,0.12504133582115173,0.4208604395389557,0.06226053461432457,0.35,5,0,0,0,0,,,nan,0,0.6610310673713684,2.320314645767212,35.23307800292969,0.7415335178375244,1.0,nan,0,0,0,0,0.19989232627472675,0.0,filtered,0.11156142044401529,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.7472045366062616e-08,valid,0.2579848848534416,0.379270981|0.277273288|0.439277419|0.376095479|0.31584714|0.257984885,0.529270981|0.427273288|0.589277419|0.526095479|0.46584714|0.407984885,0.499270981|0.397273288|0.559277419|0.496095479|0.43584714|0.377984885,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.154903132|0.130727676|0.118460896|0.115699135,-0.102545262|-0.067458507|-0.0555282143|-0.0727132849|-0.0718591967|-0.0714775118,1.41453866|1.04163465|1.85648459|1.56239631|1.30999026|1.07616116,0.568941236|0.420244515|0.186137795,-0.0431735367|-0.117801324|0.00155718625,0.005333893932402134,0.0016062157228589058,0.001728094182908535,0.001965038478374481
21,1.1,-0.17653045780165286,0.06869523227214813,0.12915700674057007,0.42103758454322815,0.06548666208982468,0.35,5,0,0,0,0,,,nan,0,0.5934600234031677,1.9750549793243408,23.418426513671875,0.6594942212104797,1.0,nan,0,0,0,0,0.19989232627472675,0.0,filtered,0.10107092341591822,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.4990491375987958e-08,valid,0.26005054155656704,0.374178193|0.275417647|0.444975218|0.378894739|0.318436062|0.260050542,0.524178193|0.425417647|0.594975218|0.528894739|0.468436062|0.410050542,0.494178193|0.395417647|0.564975218|0.498894739|0.438436062|0.380050542,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.12320374|0.0938790876|0.0801723104|0.0820171226,-0.102157937|-0.0664782304|-0.0547573992|-0.0719981076|-0.0710849152|-0.0705685909,1.39455483|1.03519236|1.84834721|1.53745994|1.28283164|1.0516507,0.566782594|0.414354384|0.18621558,-0.0431735367|-0.117801324|0.00155718625,0.005249151960015297,0.0016146237030625343,0.001650046557188034,0.001950169913470745
22,1.1500000000000001,-0.17302570011499832,0.07107892632484436,0.1328383982181549,0.4203650653362274,0.06784655153751373,0.35,5,0,0,0,0,,,nan,0,0.5278717279434204,1.9739481210708618,18.194419860839844,0.5733548402786255,1.0,nan,0,0,0,0,0.19989232627472675,0.0,filtered,0.07697195184271383,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.107230129804293e-08,valid,0.26034825833815933,0.369092444|0.273127017|0.448765142|0.379803924|0.319169442|0.260348258,0.519092444|0.423127017|0.598765142|0.529803924|0.469169442|0.410348258,0.489092444|0.393127017|0.568765142|0.499803924|0.439169442|0.380348258,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0982190193|0.0725151655|0.0606342538|0.0636671384,-0.101762589|-0.065498106|-0.0539734576|-0.071345891|-0.0703905647|-0.0697493281,1.37460719|1.02700996|1.83930613|1.52038497|1.26692146|1.03531084,0.564623952|0.408464253|0.186293364,-0.0431735367|-0.117801324|0.00155718625,0.005080537870526314,0.0015460699796676636,0.0016362238675355911,0.0018674451857805252
23,1.2000000000000002,-0.16681598744542447,0.07237249612808228,0.1360202133655548,0.41853371262550354,0.0691155344247818,0.35,5,0,0,0,0,,,nan,0,0.4794379472732544,1.2954603433609009,20.147157669067383,0.5111211538314819,1.0,nan,0,0,0,0,0.19989232627472675,0.0,filtered,0.0604137966358761,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,8.260718081798402e-09,valid,0.25980280180380944,0.364019491|0.270570821|0.451158548|0.37969949|0.318938828|0.259802802,0.514019491|0.420570821|0.601158548|0.52969949|0.468938828|0.409802802,0.484019491|0.390570821|0.571158548|0.49969949|0.438938828|0.379802802,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0782626883|0.0474157019|0.0347418096|0.040266213,-0.101358657|-0.0645120738|-0.0531750852|-0.0706907618|-0.0696826055|-0.0688837251,1.35471931|1.01777121|1.8297218|1.4955229|1.24081452|1.0105937,0.56246531|0.402574122|0.186371148,-0.0431735367|-0.117801324|0.00155718625,0.005409206263720989,0.0016367016360163689,0.0017696525901556015,0.0019659847021102905
