step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.9161988182123858,0.16896671056747437,0.6471043229103088,0.4348091781139374,0.16070230305194855,0.35,2,0,0,0,0,,,nan,0,0.40862977504730225,8.172595024108887,163.451904296875,0.4697745144367218,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,0.06604551525451796,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_4_acceleration_lower|joint_3_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2629835038005941,0.545290894|0.41095218|0.262983504|0.335913653|0.315076534|0.426303371,0.695290894|0.56095218|0.412983504|0.485913653|0.465076534|0.576303371,0.665290894|0.53095218|0.382983504|0.455913653|0.435076534|0.546303371,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.074092366|0.0118523758|-0.0210828263|-0.0305634734,-0.193477377|-0.120876151|-0.18612573|-0.262508984|-0.243417851|-0.250708639,1.9876862|1.52293257|0.939900651|1.092998|0.995805461|1.42394137,0.578015149|-0.589741886|0.467401534,-0.028077513|0.266752511|0.0048050303,0.004531635902822018,0.0011389898136258125,0.0014358647167682648,0.0019290167838335037
11,0.6000000000000001,-0.2997352951723144,0.3702309727668762,0.4379502534866333,0.33437418937683105,0.34578102827072144,0.35,4,0,0,0,0,,,nan,0,1.1933560371398926,2.3887743949890137,30.403539657592773,1.1933554410934448,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,1.2300887149230046e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1525143075150377,0.445665959|0.369879651|0.296440919|0.180277001|0.152514308|0.203395459,0.595665959|0.519879651|0.446440919|0.330277001|0.302514308|0.353395459,0.565665959|0.489879651|0.416440919|0.300277001|0.272514308|0.323395459,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.279390066|0.040122185|0.0536447353|-0.202184732,-0.166444111|-0.0722729936|-0.121363912|-0.26354966|-0.255373202|-0.266315774,1.61621973|1.40724561|1.34378983|0.497680527|0.408328763|0.345081328,0.562570632|-0.443029225|0.47004512,-0.028077513|0.266752511|0.0048050303,0.004065373912453651,0.0010828124359250069,0.0013161301612854004,0.0016432851552963257
12,0.65,-0.2578527889491108,0.34870588779449463,0.4138529598712921,0.33359983563423157,0.320309579372406,0.35,4,0,0,0,0,,,nan,0,1.2165954113006592,1.8698700666427612,36.64504623413086,1.21659517288208,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,5.498074392990843e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.14696593062900676,0.437224884|0.371992564|0.30778408|0.171017305|0.146965931|0.180929926,0.587224884|0.521992564|0.45778408|0.321017305|0.296965931|0.330929926,0.557224884|0.491992564|0.42778408|0.291017305|0.266965931|0.300929926,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.285625982|0.115343871|0.155842361|-0.135842684,-0.163474454|-0.0674489331|-0.114885884|-0.258416444|-0.24765265|-0.266668984,1.58542508|1.42052132|1.40187642|0.540996648|0.496053434|0.321208035,0.561166584|-0.429691494|0.470285445,-0.028077513|0.266752511|0.0048050303,0.005695532076060772,0.0011187847703695297,0.0012274710461497307,0.003316197544336319
13,0.7000000000000001,-0.21067607980170577,0.3136652708053589,0.3911275863647461,0.337062805891037,0.28209805488586426,0.35,4,0,0,0,0,,,nan,0,1.229516863822937,1.0293418169021606,51.84464645385742,1.2295162677764893,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,1.283689249230373e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1476484421602441,0.428927361|0.374494343|0.319657216|0.166211511|0.147648442|0.162408599,0.578927361|0.524494343|0.469657216|0.316211511|0.297648442|0.312408599,0.548927361|0.494494343|0.439657216|0.286211511|0.267648442|0.282408599,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.288515949|0.181690076|0.247554559|-0.0691245355,-0.160403129|-0.0626873154|-0.108809248|-0.251155186|-0.237100913|-0.265037987,1.55530632|1.43529006|1.45833556|0.595380934|0.601047415|0.315471873,0.559762537|-0.416353762|0.470525771,-0.028077513|0.266752511|0.0048050303,0.004554376937448978,0.001191035844385624,0.001203729771077633,0.002125329338014126
14,0.75,-0.1524665988585832,0.24270635843276978,0.37082087993621826,0.32759198546409607,0.20944689214229584,0.35,5,0,0,0,0,,,nan,0,1.2262743711471558,1.6269792318344116,20.027015686035156,1.226273775100708,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,1.3729215621367675e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14821847631039275,0.420766554|0.377392079|0.332099965|0.16547365|0.151148291|0.148218476,0.570766554|0.527392079|0.482099965|0.31547365|0.301148291|0.298218476,0.540766554|0.497392079|0.452099965|0.28547365|0.271148291|0.268218476,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.289523879|0.248726476|0.269474676|0.0141104177,-0.15722847|-0.0648108847|-0.103147858|-0.241881393|-0.239311593|-0.260797865,1.52583775|1.44475743|1.51477588|0.668739682|0.634756245|0.346186458,0.55835849|-0.403016031|0.470766097,-0.028077513|0.266752511|0.0048050303,0.005742529407143593,0.0019078757613897324,0.0016569597646594048,0.0021407995373010635
15,0.8,-0.09753588923282222,0.15315715968608856,0.35381507873535156,0.32304731011390686,0.12007547169923782,0.35,5,0,0,0,0,,,nan,0,1.2178055047988892,1.062691330909729,20.470808029174805,1.2178047895431519,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,1.4133916598487963e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13936140222807558,0.412752404|0.379847258|0.344795017|0.168843615|0.152962903|0.139361402,0.562752404|0.529847258|0.494795017|0.318843615|0.302962903|0.289361402,0.532752404|0.499847258|0.464795017|0.288843615|0.272962903|0.259361402,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.287794633|0.310348567|0.278706381|0.106042355,-0.153946832|-0.0698574111|-0.102670448|-0.231019731|-0.242900563|-0.253581214,1.49706278|1.44953162|1.56430425|0.754703296|0.64765743|0.40990675,0.556954443|-0.389678299|0.471006423,-0.028077513|0.266752511|0.0048050303,0.00574282743036747,0.0017833728343248367,0.0016202758997678757,0.0023026447743177414
16,0.8500000000000001,-0.16212344330269843,0.13798627257347107,0.34204864501953125,0.32342591881752014,0.10671591013669968,0.35,5,0,0,0,0,,,nan,0,1.1572651863098145,4.402756214141846,94.253173828125,1.182576060295105,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,0.03144068185723987,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.0017931756655116e-10,valid,0.13620996362683735,0.404892382|0.381706288|0.356801432|0.176042539|0.155126226|0.136209964,0.554892382|0.531706288|0.506801432|0.326042539|0.305126226|0.286209964,0.524892382|0.501706288|0.476801432|0.296042539|0.275126226|0.256209964,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.275962648|0.353932804|0.346681024|0.203553633,-0.150555021|-0.0750443383|-0.107687146|-0.219136821|-0.233324087|-0.243421211,1.46901451|1.45178082|1.59548123|0.838966138|0.73386184|0.504972277,0.555550396|-0.376340568|0.471246749,-0.028077513|0.266752511|0.0048050303,0.0059235598891973495,0.0018126461654901505,0.0018277764320373535,0.0022490723058581352
17,0.9,-0.25767135725293433,0.13373255729675293,0.3362356126308441,0.3260386884212494,0.10473918169736862,0.35,5,0,0,0,0,,,nan,0,1.0178568363189697,4.964482307434082,54.457847595214844,1.1252846717834473,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,0.13833487900023064,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,9.174180859439218e-10,valid,0.13824193726504863,0.397219167|0.382491961|0.367206807|0.185919799|0.161231955|0.138241937,0.547219167|0.532491961|0.517206807|0.335919799|0.311231955|0.288241937,0.517219167|0.502491961|0.487206807|0.305919799|0.281231955|0.258241937,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.237342844|0.33719591|0.359300615|0.251602352,-0.147048351|-0.079795353|-0.112258178|-0.207397636|-0.221443854|-0.231433416,1.44182832|1.45017249|1.59391189|0.873477468|0.782784581|0.573136686,0.554146349|-0.363002837|0.471487075,-0.028077513|0.266752511|0.0048050303,0.0036586150527000427,0.0010480405762791634,0.0010881153866648674,0.001499461941421032
18,0.9500000000000001,-0.3111047856843697,0.1293843686580658,0.33388400077819824,0.32900723814964294,0.1025448888540268,0.35,5,0,0,0,0,,,nan,0,0.8642492890357971,3.30511474609375,77.81739044189453,0.9818410873413086,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,0.15407474338070198,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.6188679841100395e-09,valid,0.1424636082077687,0.389774982|0.381782309|0.374669515|0.195114543|0.168087271|0.142463608,0.539774982|0.531782309|0.524669515|0.345114543|0.318087271|0.292463608,0.509774982|0.501782309|0.494669515|0.315114543|0.288087271|0.262463608,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.208614583|0.305705817|0.339041663|0.256423067,-0.143422992|-0.0833859097|-0.115710273|-0.197242192|-0.210696508|-0.219842087,1.41567694|1.44374333|1.59158237|0.888921798|0.800694239|0.606435412,0.552742302|-0.349665105|0.471727401,-0.028077513|0.266752511|0.0048050303,0.0036570318043231964,0.000998753122985363,0.001106766052544117,0.0015287958085536957
19,1.0,-0.32929217133445604,0.1261589527130127,0.33277666568756104,0.3310045599937439,0.10109876841306686,0.35,5,0,0,0,0,,,nan,0,0.7250892519950867,3.980743408203125,49.460792541503906,0.8229379653930664,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,0.1304044783727828,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.197289072913833e-09,valid,0.14693825510283343,0.38254208|0.380157138|0.380038725|0.202760258|0.174178796|0.146938255,0.53254208|0.530157138|0.530038725|0.352760258|0.324178796|0.296938255,0.50254208|0.500157138|0.500038725|0.322760258|0.294178796|0.266938255,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.194665716|0.269528177|0.298231665|0.233045897,-0.139679537|-0.0863468714|-0.118602832|-0.188298165|-0.201022885|-0.209050867,1.39048878|1.43428168|1.59621778|0.892271044|0.793923964|0.61174805,0.551338255|-0.336327374|0.471967727,-0.028077513|0.266752511|0.0048050303,0.004604402929544449,0.0012739021331071854,0.001736159436404705,0.0015703961253166199
20,1.05,-0.33459636505677687,0.12432164698839188,0.3321327865123749,0.3316153287887573,0.10066133737564087,0.35,5,0,0,0,0,,,nan,0,0.6737939119338989,3.5216012001037598,42.900962829589844,0.7619589567184448,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,0.12955481575957362,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.199689763144775e-09,valid,0.15036869171307987,0.375484578|0.378190642|0.384436965|0.208654666|0.178748878|0.150368692,0.525484578|0.528190642|0.534436965|0.358654666|0.328748878|0.300368692,0.495484578|0.498190642|0.504436965|0.328654666|0.298748878|0.270368692,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.182914114|0.231084669|0.252253138|0.203312673,-0.135818464|-0.0895325736|-0.121840136|-0.179943367|-0.191934826|-0.198820346,1.36611985|1.42322999|1.59882184|0.885759965|0.775313827|0.605967094,0.549934208|-0.322989643|0.472208053,-0.028077513|0.266752511|0.0048050303,0.004145861603319645,0.001077108085155487,0.0010950388386845589,0.001949012279510498
21,1.1,-0.35474179595191124,0.1232491210103035,0.33261290192604065,0.33147889375686646,0.100758858025074,0.35,5,0,0,0,0,,,nan,0,0.709247350692749,3.9848618507385254,64.94253540039062,0.7557253241539001,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,0.08695027738299145,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.4941594617698968e-09,valid,0.1523675265790979,0.368594161|0.375922638|0.38797144|0.212771078|0.181667944|0.152367527,0.518594161|0.525922638|0.53797144|0.362771078|0.331667944|0.302367527,0.488594161|0.495922638|0.50797144|0.332771078|0.301667944|0.272367527,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.176422543|0.204379112|0.222239368|0.189405158,-0.131838021|-0.0932072987|-0.125710848|-0.171912417|-0.183190883|-0.188933722,1.34253862|1.41048325|1.60259745|0.883551007|0.765720259|0.609941542,0.548530161|-0.309651911|0.472448379,-0.028077513|0.266752511|0.0048050303,0.00441945344209671,0.0010426845401525497,0.0015161102637648582,0.0018364880234003067
22,1.1500000000000001,-0.401937955839403,0.12231607735157013,0.33553075790405273,0.3313804566860199,0.10082928836345673,0.35,5,0,0,0,0,,,nan,0,0.6890245079994202,4.403058052062988,76.90555572509766,0.730207085609436,1.0,nan,0,0,0,0,0.2629835038005941,0.0,filtered,0.0885854242005042,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,5.000867775439843e-09,valid,0.15354994780899822,0.361903361|0.373100652|0.390679425|0.215732628|0.183681315|0.153549948,0.511903361|0.523100652|0.540679425|0.365732628|0.333681315|0.303549948,0.481903361|0.493100652|0.510679425|0.335732628|0.303681315|0.273549948,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.139563081|0.176077103|0.201083519|0.187968025,-0.127735473|-0.0968389361|-0.12964093|-0.164327764|-0.17495487|-0.179562569,1.31987797|1.39556367|1.57263985|0.874679852|0.760853909|0.622605247,0.547126114|-0.29631418|0.472688705,-0.028077513|0.266752511|0.0048050303,0.0038795312866568565,0.0009880028665065765,0.0012744888663291931,0.0015937639400362968
