train_seed,episode,seed,seed_manifest,success,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,final_position_error_m,completion_time_s,min_distance_m,mean_risk,max_risk
4301,32,9033,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.22529345750808716,12.0,0.19068552553653717,0.2539780147994558,0.3466876149177551
4301,33,9034,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0481724739074707,1.25,0.36085888743400574,0.04093554459512234,0.08212116360664368
4301,34,9035,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.052067097276449203,0.30000000000000004,0.5557577013969421,0.05185910314321518,0.05765906348824501
4301,35,9036,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05319319665431976,0.5,0.4867548942565918,0.09691711179912091,0.14587634801864624
4301,36,9037,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04295051097869873,0.55,0.3614606261253357,0.0642124895345081,0.08178511261940002
4301,37,9038,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05222300812602043,0.7000000000000001,0.517371654510498,0.026096737943589687,0.03565356880426407
4301,38,9039,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04798949882388115,0.25,0.24648982286453247,0.3732901394367218,0.43829622864723206
4301,39,9040,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04259859025478363,0.8500000000000001,0.43504923582077026,0.08979517418672056,0.1925879716873169
4301,40,9041,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04873676970601082,1.6,0.27209943532943726,0.050154094758909196,0.155704066157341
4301,41,9042,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04348643496632576,0.75,0.3538401126861572,0.09123347252607346,0.10778603702783585
4301,42,9043,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.043447691947221756,0.8,0.2767202854156494,0.3240175643004477,0.40313276648521423
4301,43,9044,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.047451164573431015,0.7000000000000001,0.4061848223209381,0.04357296733983925,0.06098642945289612
4301,44,9045,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05330263078212738,0.55,0.3940450847148895,0.04480834847146815,0.06588888168334961
4301,45,9046,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04678327590227127,0.6000000000000001,0.4560239017009735,0.038105725621183716,0.04533509537577629
4301,46,9047,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.049390655010938644,0.9500000000000001,0.34306013584136963,0.04190429770632794,0.09286320954561234
4301,47,9048,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05387644097208977,0.4,0.3064163625240326,0.3081796057522297,0.37165555357933044
4301,48,9049,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05084826424717903,1.3,0.3583364188671112,0.049424805463506624,0.08354837447404861
4301,49,9050,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05153927579522133,0.6000000000000001,0.2856103181838989,0.23424827866256237,0.2726183235645294
4301,50,9051,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05335008352994919,0.65,0.48587536811828613,0.03540526617031831,0.03864018991589546
4301,51,9052,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.03974778950214386,1.05,0.3652613162994385,0.03601966487864653,0.0797010213136673
4301,52,9053,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04875337705016136,0.65,0.3566519021987915,0.19489596841426995,0.2566991150379181
4301,53,9054,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.052750054746866226,0.6000000000000001,0.4335264265537262,0.17051342129707336,0.19939689338207245
4301,54,9055,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05237956345081329,1.1,0.4463686943054199,0.14208070933818817,0.24755063652992249
4301,55,9056,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.049266330897808075,0.7000000000000001,0.32948336005210876,0.10414150144372668,0.10946381837129593
4301,56,9057,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.03904823958873749,0.05,0.4501918852329254,0.0732802227139473,0.0732802227139473
4301,57,9058,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.053060781210660934,0.9,0.40029993653297424,0.04501271558304628,0.06330106407403946
4301,58,9059,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05208813026547432,1.05,0.3579081594944,0.034233370618451206,0.08379367738962173
4301,59,9060,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04878515377640724,6.75,0.17197242379188538,0.29798225611448287,0.48204490542411804
4301,60,9061,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05345654860138893,0.9,0.48576226830482483,0.039433561368948884,0.060826390981674194
4301,61,9062,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.1301867514848709,12.0,0.17906196415424347,0.24834929425269364,0.32332730293273926
4301,62,9063,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04008761793375015,1.05,0.3058449625968933,0.05331576420437722,0.12119729816913605
4301,63,9064,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04540193825960159,0.8500000000000001,0.31744056940078735,0.11170513489667107,0.11964933574199677
4301,64,9065,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.1202702522277832,12.0,0.3361159563064575,0.06942506736765305,0.09750573337078094
4301,65,9066,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04360577464103699,0.7000000000000001,0.6370288133621216,0.022226294768708094,0.02889673039317131
4301,66,9067,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.052064184099435806,0.7000000000000001,0.25113359093666077,0.2908349313906261,0.37562206387519836
4301,67,9068,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04790759086608887,0.8,0.5110854506492615,0.023084942367859185,0.03414865583181381
4301,68,9069,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05402619019150734,0.65,0.5255662202835083,0.02835200999218684,0.04089546948671341
4301,69,9070,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.043396368622779846,0.7000000000000001,0.4291534125804901,0.04959743336907455,0.06155752018094063
4301,70,9071,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04760853201150894,0.75,0.37666085362434387,0.038677010064323745,0.07383178919553757
4301,71,9072,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05074410140514374,0.8,0.4993392825126648,0.032201195135712624,0.03612438589334488
4301,72,9073,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04394473508000374,0.75,0.40821030735969543,0.04009425106147925,0.06021567061543465
4301,73,9074,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0474669374525547,0.55,0.3048146069049835,0.13730854337865656,0.20117557048797607
4301,74,9075,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.03853696212172508,0.6000000000000001,0.42947524785995483,0.03189866058528423,0.05286252871155739
4301,75,9076,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05484238639473915,1.8,0.3462586998939514,0.09716536063286993,0.18963374197483063
4301,76,9077,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.053567878901958466,0.9500000000000001,0.5637876987457275,0.03828821213621842,0.0558331124484539
4301,77,9078,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05460925027728081,0.9,0.25304725766181946,0.33824774002035457,0.43405669927597046
4301,78,9079,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04491980001330376,0.5,0.5152990818023682,0.06016522571444512,0.11073818802833557
4301,79,9080,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.048241011798381805,0.55,0.2043398916721344,0.1276381699876352,0.2625264823436737
4301,80,9081,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05323302373290062,1.3,0.2157410830259323,0.09167107696143481,0.2516864538192749
4301,81,9082,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.046535443514585495,0.6000000000000001,0.379195898771286,0.06657686674346526,0.07943544536828995
4301,82,9083,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04385099932551384,0.7000000000000001,0.2880692481994629,0.2736399418541363,0.3738931715488434
4301,83,9084,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.048790547996759415,1.2000000000000002,0.4159490466117859,0.09808864366884033,0.12592145800590515
4301,84,9085,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.032758720219135284,0.30000000000000004,0.3616383671760559,0.06543601180116336,0.08168616145849228
4301,85,9086,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05153927952051163,0.6000000000000001,0.39777037501335144,0.049511525159080826,0.06433140486478806
4301,86,9087,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0524718314409256,0.8,0.3121742010116577,0.06809703272301704,0.11805158853530884
4301,87,9088,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04633956030011177,0.9,0.425635427236557,0.03740065617279874,0.05409574136137962
4301,88,9089,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.053476180881261826,1.4000000000000001,0.22677646577358246,0.08109124071363892,0.22030428051948547
4301,89,9090,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05452771857380867,0.9,0.5260219573974609,0.04498069215979841,0.07990237325429916
4301,90,9091,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05437147989869118,0.6000000000000001,0.42100098729133606,0.14071489870548248,0.15744242072105408
4301,91,9092,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04784845560789108,0.45,0.19974952936172485,0.18247179935375848,0.27218103408813477
4301,92,9093,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.13962748646736145,12.0,0.17789049446582794,0.30369036495685575,0.4028486907482147
4301,93,9094,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04427227005362511,0.8,0.39911478757858276,0.05734113953076303,0.06637056171894073
4301,94,9095,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.1460803598165512,12.0,0.1736222356557846,0.26549537032842635,0.42705807089805603
4301,95,9096,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05037534609436989,1.2000000000000002,0.31602713465690613,0.15040835971012712,0.1966119110584259
4301,96,9097,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04549543932080269,0.8,0.3143458068370819,0.07275155023671687,0.11393015831708908
4301,97,9098,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.09008363634347916,12.0,0.44195646047592163,0.04051976732444018,0.0632651224732399
4301,98,9099,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04732801765203476,0.65,0.32603999972343445,0.0524030624387356,0.10473819077014923
4301,99,9100,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.049054596573114395,0.7000000000000001,0.3550483286380768,0.23787151436720574,0.2913089096546173
4301,100,9101,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05008270591497421,0.2,0.3864991366863251,0.06605500541627407,0.06919582933187485
4301,101,9102,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.13352102041244507,12.0,0.1816388964653015,0.2921553335773448,0.43228062987327576
4301,102,9103,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05262862145900726,0.35000000000000003,0.20820090174674988,0.40785206641469685,0.448817640542984
4301,103,9104,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.054056186228990555,0.9,0.5168483257293701,0.042279102529088654,0.051152490079402924
4301,104,9105,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05071078613400459,0.75,0.47972965240478516,0.05863953977823257,0.06600544601678848
4301,105,9106,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04983596131205559,1.05,0.39888933300971985,0.06663105051432337,0.09176190942525864
4301,106,9107,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.045875560492277145,0.65,0.18753185868263245,0.4136137366294861,0.45558562874794006
4301,107,9108,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.4662364721298218,12.0,0.2844473123550415,0.1047822067203621,0.28122952580451965
4301,108,9109,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04998454079031944,0.65,0.455451637506485,0.043004455188146,0.045480407774448395
4301,109,9110,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.25431933999061584,12.0,0.2189582884311676,0.14335356202597418,0.4930853545665741
4301,110,9111,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.042111556977033615,0.9500000000000001,0.4210068881511688,0.14778536695398783,0.2847830355167389
4301,111,9112,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.1896083652973175,12.0,0.2037450671195984,0.21242385264486074,0.430606484413147
4301,112,9113,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04873818904161453,1.1500000000000001,0.24188584089279175,0.0891561568107294,0.19600775837898254
4301,113,9114,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05329006537795067,0.6000000000000001,0.2603033185005188,0.29896339774131775,0.3864564001560211
4301,114,9115,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.040258362889289856,1.1500000000000001,0.19560639560222626,0.1318742234421813,0.2812178432941437
4301,115,9116,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04938939958810806,0.7000000000000001,0.5453678965568542,0.04737452497439725,0.06154661625623703
4301,116,9117,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.07641299813985825,12.0,0.30068379640579224,0.12494184343765179,0.26849067211151123
4301,117,9118,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.051669392734766006,0.4,0.500850260257721,0.03420972963795066,0.03585926443338394
4301,118,9119,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0501234233379364,0.55,0.30133864283561707,0.08732738210396333,0.12526355683803558
4301,119,9120,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.09566807746887207,12.0,0.5311821699142456,0.026811677302854758,0.033860910683870316
4301,120,9121,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.048606883734464645,0.6000000000000001,0.37003445625305176,0.0598187834645311,0.07717547565698624
4301,121,9122,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05160919949412346,0.9,0.21971338987350464,0.32636521922217476,0.4414339065551758
4301,122,9123,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.049884721636772156,0.5,0.35731732845306396,0.056082747504115106,0.08413354307413101
4301,123,9124,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0520499162375927,0.55,0.4070814549922943,0.14712200246073984,0.20319496095180511
4301,124,9125,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.054587848484516144,0.7000000000000001,0.28451216220855713,0.10156015519584928,0.1418708860874176
4301,125,9126,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.045260921120643616,0.6000000000000001,0.46957170963287354,0.027064678414414328,0.04208974167704582
4301,126,9127,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.045503534376621246,0.55,0.36679360270500183,0.05748277123678814,0.07887928932905197
4301,127,9128,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05331549420952797,0.15000000000000002,0.48159554600715637,0.05487494915723801,0.06582838296890259
4301,128,9129,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.043197646737098694,0.9500000000000001,0.30142927169799805,0.2751202187255809,0.329264372587204
4301,129,9130,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04991260543465614,0.5,0.4755920171737671,0.05322415195405483,0.06869906932115555
4301,130,9131,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.03985151648521423,0.8,0.3031638264656067,0.2355823484249413,0.3314136266708374
4301,131,9132,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05011415854096413,1.3,0.2224923074245453,0.07699432288511442,0.22776862978935242
4301,132,9133,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04911820963025093,0.6000000000000001,0.2626468241214752,0.10936747739712398,0.16724103689193726
4301,133,9134,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04845872148871422,0.8,0.17551054060459137,0.17826153989881277,0.3958300054073334
4301,134,9135,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04896668717265129,1.05,0.3140728771686554,0.0497248289840562,0.11415556818246841
4301,135,9136,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05419109761714935,1.4500000000000002,0.20496635138988495,0.30192023669851237,0.3896850347518921
4301,136,9137,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04101745784282684,0.8,0.25880828499794006,0.25451340060681105,0.38947901129722595
4301,137,9138,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05400048941373825,1.4500000000000002,0.46408143639564514,0.04212924272849642,0.04726259782910347
4301,138,9139,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.044948119670152664,0.35000000000000003,0.23931370675563812,0.15490706264972687,0.1999308317899704
4301,139,9140,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05468915030360222,1.4500000000000002,0.2206343412399292,0.23716254403878903,0.2930435240268707
4301,140,9141,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.054069578647613525,1.35,0.3122263252735138,0.047855946821747,0.11569415777921677
4301,141,9142,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.20466642081737518,12.0,0.433893084526062,0.04880572441034019,0.05149164795875549
4301,142,9143,configs/experiments/reaching_recovery/manifests/v1_final.json,0,0,0,0,0,,0.2785048186779022,12.0,0.18575209379196167,0.19719055828948814,0.5515245795249939
4301,143,9144,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04133699834346771,1.6,0.23692695796489716,0.09645999199710786,0.20364713668823242
4301,144,9145,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.046088751405477524,0.8500000000000001,0.2119278609752655,0.2449962251326617,0.34474483132362366
4301,145,9146,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05358729138970375,1.0,0.4689154326915741,0.08582046367228031,0.11590154469013214
4301,146,9147,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.045387059450149536,0.65,0.346280962228775,0.06815917990528621,0.09079944342374802
4301,147,9148,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.045357685536146164,1.05,0.24716082215309143,0.07050391765577453,0.1882205754518509
4301,148,9149,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04469329118728638,1.0,0.3023388683795929,0.20240407288074494,0.34317198395729065
4301,149,9150,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0482868030667305,0.6000000000000001,0.6076527237892151,0.04362533645083507,0.06582875549793243
4301,150,9151,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05080048739910126,0.75,0.31459689140319824,0.22094104488690694,0.2898671627044678
4301,151,9152,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05023055523633957,0.9,0.568310558795929,0.03261255058977339,0.0667250007390976
4301,152,9153,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04902742803096771,1.35,0.29540443420410156,0.056866531984673604,0.13085660338401794
4301,153,9154,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04679293558001518,0.55,0.4245392680168152,0.17936130274425854,0.2172650545835495
4301,154,9155,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05481848120689392,5.2,0.27894851565361023,0.05999266098325069,0.14789462089538574
4301,155,9156,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.0491296648979187,0.65,0.2573758363723755,0.12124928258932553,0.2109740525484085
4301,156,9157,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.05407831445336342,0.7000000000000001,0.5281801223754883,0.025901299103030136,0.03159772977232933
4301,157,9158,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.04506976529955864,0.4,0.19276553392410278,0.42852629721164703,0.4884068965911865
4301,158,9159,configs/experiments/reaching_recovery/manifests/v1_final.json,1,0,0,0,0,,0.049951836466789246,0.35000000000000003,0.3028299808502197,0.09939291328191757,0.12390091270208359
