episode,step,episode_reward,episode_cost,episode_length,success,collision,safety_violation_rate,min_distance,mean_risk,lambda,alpha
1,15,-15.340267896205368,47.10851567983627,15,0,1,0.6,-0.006322838831692934,0.8072343786557515,0.10129528385599455,0.20000000298023224
2,46,-10.932467138204837,25.65463077276945,31,0,1,0.06451612903225806,0.09792257100343704,0.3759558313796597,0.1026645878864921,0.20000000298023224
3,74,-15.50705967115837,36.80369135737419,28,0,1,0.17857142857142858,0.05465960130095482,0.49298897704907824,0.1043476354897036,0.20000000298023224
4,112,-7.249354253413168,41.84861847758293,38,0,1,0.13157894736842105,0.0959698036313057,0.4960162757258666,0.10622217042956483,0.20000000298023224
5,137,-14.444757263627938,29.203801572322845,25,0,1,0.12,0.07551997154951096,0.4881520628929138,0.10831205465387946,0.20000000298023224
6,166,-27.503589075965422,28.15443742275238,29,0,1,0.06896551724137931,0.08674516528844833,0.4880840490604269,0.11050786600185339,0.20000000298023224
7,211,-35.53420230826789,105.90263789892197,45,0,1,0.5111111111111111,-0.014658183790743351,0.642280842198266,0.11349558275908331,0.20000000298023224
8,337,-52.246458487758304,171.6897769216448,126,0,1,0.2777777777777778,0.005080714356154203,0.46579188033051433,0.11674022231702968,0.20000000298023224
9,345,-6.750742832581807,39.077577352523804,8,0,1,1.0,-0.002179289236664772,0.8846971690654755,0.12198997848161149,0.20000000298023224
10,393,-15.56804419387395,45.37231507152319,48,0,1,0.125,0.07159218937158585,0.4035898973233998,0.12717487511995923,0.20000000298023224
11,449,-46.95589218806264,25.684051293879747,56,0,1,0.017857142857142856,0.10119954496622086,0.26221520167642404,0.13205484881294208,0.20000000298023224
12,689,-231.96855041810943,96.57762672752142,240,0,0,0.06666666666666667,0.08548641204833984,0.20240677803133925,0.13661702721029145,0.20000000298023224
13,739,-17.77067771772589,56.6837749928236,50,0,1,0.18,-0.001580380485393107,0.433675499856472,0.14124293443770158,0.20000000298023224
14,860,-74.18524664359104,162.63379971310496,121,0,1,0.2809917355371901,0.007678629830479622,0.43499008027359476,0.14603458679842346,0.20000000298023224
15,925,-14.485861790567931,58.23545178771019,65,0,1,0.13846153846153847,0.082046739757061,0.3574684890416952,0.15075962155486086,0.20000000298023224
16,1165,-123.82662870391326,76.00748044904321,240,0,0,0.05416666666666667,0.08318166434764862,0.15419783520434674,0.15513175349107858,0.19030903279781342
17,1405,-133.94492261936745,260.4612967558205,240,0,0,0.22916666666666666,0.05747711658477783,0.3977554031492521,0.15955290653206003,0.17721788585186005
18,1645,-57.917635384081265,162.3435229845345,240,0,0,0.11666666666666667,0.07839460670948029,0.32643134576889377,0.16381621759387685,0.16502241790294647
19,1671,-26.0954701377535,75.39783889055252,26,0,1,0.6153846153846154,-0.0026929432060569525,0.7460707265597123,0.16904132154280577,0.16375243663787842
20,1911,-30.271154132618463,122.48660718090832,240,0,0,0.09583333333333334,0.06582840532064438,0.22286086325378468,0.17398535072591512,0.15252940356731415
21,1938,-12.779562607852707,40.68689572811127,27,0,1,0.2222222222222222,0.04761354252696037,0.5439591010411581,0.17916063948187108,0.15132127702236176
22,2006,-17.44385543987865,104.04998107999563,68,0,1,0.3088235294117647,-0.0007768726209178567,0.4860291335293475,0.1845672371903233,0.1483202427625656
23,2039,-22.406917872004815,75.32103398442268,33,0,1,0.45454545454545453,-0.016185229644179344,0.6763949692249298,0.1905697328009957,0.14689207077026367
24,2279,-36.561455624327635,82.3451650030911,240,0,0,0.04583333333333333,0.08059035986661911,0.20560485417954624,0.19616865605822426,0.13695228099822998
25,2296,-13.311835182363104,44.90054997801781,17,0,1,0.47058823529411764,-0.0018430446507409215,0.758855881059871,0.20253323756370956,0.13627654314041138
26,2330,-26.12430350352711,34.633553475141525,34,0,1,0.11764705882352941,0.09097348898649216,0.4303986316218096,0.2088139069567903,0.1349385678768158
27,2570,-37.958591913553704,163.96009568870068,240,0,0,0.125,0.004540236666798592,0.30816706536958616,0.21484712641290182,0.12588512897491455
