step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
41,2.1,-2.112729017104604,0.5112600326538086,0.0987473726272583,0.1863534152507782,0.30571645498275757,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.16463440656661987,6.224920272827148,53.87709426879883,0.3499999940395355,0.0,0.09628560628426529,0.0987473726272583,-0.002461766342993013,0.2418664774894718,0.1078345296356877,-0.22070984523879889,-0.031842382992722434,-0.18886746224607645,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0040287728970932885,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.40479702827201103,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.026842383520713425,1,continuity_tiebreak,0.824094295501709,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.0040287728970932885,1.0589614167618473,0|0.121719822|0.320971432|0.320971432|0.35622813|0.35622813,0.395148007|0.245712331|0.0607521304|0.0677521304|0.0040287729|0.0070287729,0.578096078|0.428660402|0.243700201|0.250700201|0.186976844|0.189976844,0.515148007|0.365712331|0.18075213|0.18775213|0.124028773|0.127028773,0|0|0|0|0.000858273983|0.000858273983,0|0.0120548809|0.000135556813|0.000135556813|-0.0161150903|-0.0161150903,0|0|0|0|0|0,1.58059203|0.994904207|0.243144078|0.271144078|1.30972128e-09|0.0120000013,optimal,-0.026842383520713425,-0.031842382992722434,0.00499999947200901,0.432759643|0.53099674|0.320739418,0|-0|0,0.023555174004286528,0.003959147026762366,0.001926255994476378,0.009920372045598924
42,2.15,-1.9742803321558489,0.49951162934303284,0.09614135324954987,0.18665823340415955,0.30183297395706177,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.29308345913887024,6.823374271392822,37.917510986328125,0.3499999940395355,0.0,0.09874736967087211,0.09614135324954987,0.0026060164213222436,0.242601952888065,0.15429379684606462,-0.22480661842944258,0.07120699404888305,-0.29601361247832564,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0016504707036364558,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.46726976867696723,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.07620699171770502,1,continuity_tiebreak,-0.035166483372449875,1,goal_velocity_linprog,1.734723475976807e-18,valid,0.0016504707036364558,1.0602902971458337,0|0.0365197653|0.102212297|0.102212297|0.107998035|0.107998035,0.395081563|0.246717107|0.0611052628|0.0681052628|0.0016504707|0.0046504707,0.578096078|0.429731622|0.244119778|0.251119778|0.184664986|0.187664986,0.515081563|0.366717107|0.181105263|0.188105263|0.121650471|0.124650471,0|0|0|0|0.15|0.15,0|-0.0260940199|-0.0226407592|-0.0226407592|-0.00660188381|-0.00660188381,0|0|0|0|0|0,1.58032625|0.960774408|0.221780292|0.249780292|-9.96511853e-10|0.011999999,optimal,0.07620699171770502,0.07120699404888305,0.004999997668821976,0.432759643|0.53099674|0.320739418,0|-0|0,0.023210374056361616,0.004169850959442556,0.0017458159709349275,0.009485744987614453
43,2.2,-1.8846683628544523,0.49881765246391296,0.08888880908489227,0.18652772903442383,0.3021451532840729,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.5949036478996277,6.43514347076416,25.71038055419922,0.3499999940395355,0.0,0.09614135809359571,0.08888880908489227,0.007252549008703438,0.24158044217892566,0.4010663241816147,-0.21974440712255866,0.18937191072113324,-0.4091163178436919,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0037601720048714565,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.708447695120842,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.19437191861635555,1,continuity_tiebreak,0.9643482565879822,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.0037601720048714565,1.0579614067305767,0|0.0515876546|0.128348081|0.128348081|0.153858592|0.153858592,0.395198007|0.242189294|0.057877534|0.064877534|0.003760172|0.006760172,0.578096078|0.425087364|0.240775604|0.247775604|0.186658242|0.189658242,0.515198007|0.362189294|0.177877534|0.184877534|0.123760172|0.126760172,0|0.15|0.15|0.15|0|0,0|-0.0722039528|-0.0583313749|-0.0583313749|-0.0150406863|-0.0150406863,0|0|0|0|0|0,1.58079203|0.896553222|0.173178761|0.201178761|1.73649851e-09|0.0120000017,optimal,0.19437191861635555,0.1893719107211332,0.0050000078952223415,0.432759643|0.53099674|0.320739418,0|-0|0,0.021897351020015776,0.0039069149643182755,0.0018202690407633781,0.008654692908748984
44,2.25,-1.8959292406048958,0.4950406849384308,0.08326517045497894,0.18703901767730713,0.30092403292655945,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8261190056800842,5.590902805328369,59.34381103515625,0.3499999940395355,0.0,0.08888881070163421,0.08326517045497894,0.005623640246655265,0.24256101132189622,0.6296684905661216,-0.22814284132328333,0.21812477689191173,-0.44626761821519506,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.003932157562702862,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.9103059046748587,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.22312477060704636,1,continuity_tiebreak,0.9748862385749817,0,goal_velocity_linprog,0.0,valid,0.003932157562702862,1.0519113532192998,3.10066481e-19|0.137051491|0.345691398|0.345691398|0.398556082|0.398556082,0.39550051|0.232691904|0.0519382542|0.0589407433|0.00393215756|0.00693215756,0.578096078|0.415287471|0.234533822|0.241536311|0.186527725|0.189527725,0.51550051|0.352691904|0.171938254|0.178940743|0.123932158|0.126932158,0|0.15|0.15|0.15|0|0,-2.32141995e-19|-0.115513377|-0.04138378|-0.0409829683|-0.0157286316|-0.0157286316,0|0|0|0|0|0,1.58200204|0.815254238|0.166369237|0.194780005|-1.36337755e-09|0.0119999986,optimal,0.22312477060704636,0.21812477689191173,0.004999993715134626,0.432759643|0.53099674|0.320739418,0|-0|0,0.015562254004180431,0.002172318985685706,0.0010194090427830815,0.008024325943551958
45,2.3000000000000003,-2.043675725777906,0.4909759759902954,0.08677797019481659,0.1878044307231903,0.3389720916748047,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9367849230766296,3.847849130630493,90.1668472290039,0.3499999940395355,0.0,0.08326517140279799,0.08677797019481659,-0.003512798792018601,0.24508250399734585,0.7380389521220826,-0.24264784865166886,0.08223676391934887,-0.32488461257101775,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.004872487056699806,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.0160111131918788,0,1,12,predictive_link_4,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.08723676449350705,1,continuity_tiebreak,0.9839979410171509,0,goal_velocity_linprog,0.0,valid,0.004872487056699806,1.0433310265653108,0|0.222139773|0.555250089|0.555250089|0.62388056|0.62388056,0.395929526|0.221316889|0.0489899682|0.0560471836|0.00487248706|0.00787245996,0.578096078|0.40348344|0.23115652|0.238213735|0.187039038|0.190039011,0.515929526|0.341316889|0.168989968|0.176047184|0.124872487|0.12787246,0|0.15|0.102159246|0.0983303533|0|0,0|-0.163382728|-0.0587210581|-0.0597217995|-0.019489948|-0.019489948,0|0|0|0|0|0,1.58371811|0.721884829|0.137238815|0.164466935|2.57230438e-10|0.0119998919,optimal,0.08723676449350705,0.08223676391934885,0.005000000574158198,0.432759643|0.53099674|0.320739418,0|-0|0,0.021725482074543834,0.0033449679613113403,0.0026868549175560474,0.009404243086464703
46,2.35,-2.2774384691720493,0.5283594727516174,0.0946059450507164,0.18760371208190918,0.3534606993198395,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.609927773475647,7.208648204803467,186.7584991455078,0.3499999940395355,0.0,0.08677797209442342,0.0946059450507164,-0.007827972956292978,0.248782174087554,0.4887721845511954,-0.2437447033302379,-0.08465036769781993,-0.15909433563241798,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.005892792661686297,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.7274194869168019,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_4_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.07965036388560813,1,continuity_tiebreak,0.9798066020011902,0,goal_velocity_linprog,0.0,valid,0.005892792661686297,1.0382331204375406,8.72767635e-20|0.293590745|0.663197948|0.663197948|0.731294555|0.731294555,0.396184422|0.205536005|0.0413899864|0.0488166615|0.00589279266|0.00889275243,0.578096078|0.387447661|0.223301642|0.230728318|0.187804449|0.190804408,0.516184422|0.325536005|0.161389986|0.168816662|0.125892793|0.128892752,0|0.15|0.0986440118|0.0883565554|0|0,1.53606265e-19|-0.126052981|-0.0510365021|-0.0534593363|-0.0235711699|-0.0235711699,0|0|0|0|0|0,1.58473769|0.696091038|0.114523444|0.14180731|7.26512964e-10|0.0119998398,optimal,-0.07965036388560813,-0.08465036769781992,0.005000003812211787,0.432759643|0.53099674|0.320739418,0|-0|0,0.019809760036878288,0.0032480780500918627,0.0015980260213837028,0.008518049959093332
47,2.4000000000000004,-2.1500227373199636,0.5085211992263794,0.09968549758195877,0.18687638640403748,0.32737329602241516,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3347218632698059,6.80558443069458,40.05169677734375,0.3499999940395355,0.0,0.09460594281355073,0.09968549758195877,-0.0050795547684080455,0.25140158398474305,0.25201564161721823,-0.2340336983179916,-0.07341646122695829,-0.16061723709103332,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.005848423345316989,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.5160826084203547,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.06841645667175549,1,continuity_tiebreak,0.9019092321395874,0,goal_velocity_linprog,0.0,valid,0.005848423345316989,1.035105743422641,0|0.209287925|0.448465502|0.448465502|0.486666187|0.486666187,0.396340791|0.202919503|0.0306388639|0.038647413|0.00584842335|0.00884842335,0.578096078|0.38467479|0.212394151|0.2204027|0.187603711|0.190603711,0.516340791|0.322919503|0.150638864|0.158647413|0.125848423|0.128848423,0|0.15|0.15|0.15|0|0,0|-0.0852022418|-0.0438260036|-0.0383101168|-0.0233936914|-0.0233936914,0|0|0|0|0|0,1.58536316|0.726475769|0.0787294521|0.116279535|1.98354754e-09|0.012000002,optimal,-0.06841645667175549,-0.0734164612269583,0.005000004555202817,0.432759643|0.53099674|0.320739418,0|-0|0,0.019431167980656028,0.0032171830534934998,0.001427275943569839,0.008447538944892585
48,2.45,-2.0719800197712948,0.5128335356712341,0.09946513175964355,0.18614214658737183,0.3071276843547821,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3337053060531616,6.946824073791504,85.30924987792969,0.3499999940395355,0.0,0.09968549865249392,0.09946513175964355,0.0002203668928503627,0.2531129862635139,0.07020891367505327,-0.22694473638652035,0.019592062367160056,-0.2465367987536804,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.004618993381969541,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.5117612565311543,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.02459206148671012,1,continuity_tiebreak,0.45995277166366577,0,goal_velocity_linprog,0.0,valid,0.004618993381969541,1.0346796081615863,0|0.125576246|0.241034791|0.241602035|0.252020509|0.252020509,0.396362097|0.204642122|0.0264710631|0.0339410464|0.00461899338|0.00761899338,0.578096078|0.386376102|0.208205043|0.215675027|0.186352974|0.189352974,0.516362097|0.324642122|0.146471063|0.153941046|0.124618993|0.127618993,0|0.15|0.15|0.15|0.0702733793|0.0702733793,0|-0.0363592952|-0.0392632286|-0.0384408324|-0.0184759727|-0.0184759727,0|0|0|0|0|0,1.58544839|0.782209192|0.0666210237|0.0973233534|7.93526477e-10|0.0120000008,optimal,0.02459206148671012,0.019592062367160053,0.004999999119550066,0.432759643|0.53099674|0.320739418,0|-0|0,0.02011323906481266,0.003255016985349357,0.0015182329807430506,0.008942599990405142
49,2.5,-1.923265078762476,0.49903640151023865,0.09415735304355621,0.1861366331577301,0.30308273434638977,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.592391312122345,7.020167827606201,12.64427375793457,0.3499999940395355,0.0,0.09946513414283653,0.09415735304355621,0.005307781099280318,0.25276353523566875,0.25147424044731814,-0.21357635133509073,0.12924921489078178,-0.3428255662258725,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0014877764012336953,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.6877690526969351,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.13424921507928314,1,continuity_tiebreak,0.8576303720474243,0,goal_velocity_linprog,0.0,valid,0.0014877764012336953,1.0380299758544016,1.29771054e-19|0.0427758146|0.0561796326|0.056315584|0.0701258018|0.0701258018,0.396194579|0.209903652|0.0283739803|0.0354509011|0.0014877764|0.0044877764,0.578096078|0.39180515|0.210275479|0.2173524|0.183389275|0.186389275,0.516194579|0.329903652|0.14837398|0.155450901|0.121487776|0.124487776,0|0.15|0.15|0.15|0.15|0.15,-3.20320924e-20|0.0200633577|0.0107234707|0.0102819419|-0.0059511079|-0.0059511079,0|0|0|0|0|0,1.58477832|0.859677964|0.124219392|0.152085546|-2.29938283e-09|0.0119999977,optimal,0.13424921507928314,0.12924921489078178,0.005000000188501358,0.432759643|0.53099674|0.320739418,0|-0|0,0.019709454965777695,0.003419790999032557,0.0014626060146838427,0.00831825309433043
50,2.5500000000000003,-1.8691924094051784,0.501624345779419,0.08548787981271744,0.18609830737113953,0.30317479372024536,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.862183153629303,6.425876617431641,44.565757751464844,0.3499999940395355,0.0,0.09415735261696555,0.08548787981271744,0.00866947280424811,0.25351146210435016,0.4940724321497348,-0.218819623455097,0.23250141956683557,-0.45132104302193254,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.003877921506428253,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.9270121626438556,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.23750142687194742,1,continuity_tiebreak,0.9701985716819763,0,goal_velocity_linprog,0.0,valid,0.003877921506428253,1.0450535926571594,1.36058577e-20|0.0470322927|0.188513051|0.189443492|0.253768319|0.253768319,0.395843398|0.215749403|0.0348173053|0.0418258641|0.00387792151|0.00687789959,0.578096078|0.398002083|0.217069985|0.224078544|0.186130601|0.189130579,0.515843398|0.335749403|0.154817305|0.161825864|0.123877922|0.1268779,0|0|0|0|0.0074855422|0.00748541164,1.01061284e-20|0.0695699312|0.0452974711|0.0449211161|-0.0155116845|-0.0155117389,0|0|0|0|0|0,1.58337359|0.932567545|0.184566692|0.212224573|1.49623525e-09|0.0119998595,optimal,0.23750142687194742,0.2325014195668356,0.0050000073051118255,0.432759643|0.53099674|0.320739418,0|-0|0,0.018782685045152903,0.0031654629856348038,0.0014602969167754054,0.007982458919286728
51,2.6,-1.9523010993203964,0.5010020136833191,0.0816967785358429,0.1871797740459442,0.30058878660202026,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0705424547195435,5.642818927764893,61.70221710205078,0.3499999940395355,0.0,0.08548787971392573,0.0816967785358429,0.0037911011780828313,0.2535545886621207,0.732327269268993,-0.23118906433559747,0.22050927481719768,-0.4516983391527951,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0032381149000511728,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.116088165162335,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.22550926848360572,1,continuity_tiebreak,0.980395495891571,0,goal_velocity_linprog,0.0,valid,0.0032381149000511728,1.0572041356934467,1.08801741e-19|0.131644834|0.402134219|0.402519201|0.500899989|0.500899989,0.395235871|0.218268822|0.0368154464|0.0438158325|0.0032381149|0.0062381149,0.578096078|0.401129029|0.219675653|0.226676039|0.186098322|0.189098322,0.515235871|0.338268822|0.156815446|0.163815833|0.123238115|0.126238115,0|0|0|0|0|0,1.11927929e-19|0.116498471|0.087779054|0.08766108|-0.0129524585|-0.0129524585,0|0|0|0|0|0,1.58094348|0.989573761|0.23504084|0.26292441|1.12868853e-09|0.0120000011,optimal,0.22550926848360572,0.22050927481719768,0.004999993666408048,0.432759643|0.53099674|0.320739418,0|-0|0,0.01900498801842332,0.003181773005053401,0.001590629923157394,0.007787251030094922
52,2.6500000000000004,-2.1552077493490884,0.5000891089439392,0.08939120918512344,0.18826329708099365,0.298021137714386,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0647019147872925,1.9235002994537354,122.30329132080078,0.3499999940395355,0.0,0.08169677637731569,0.08939120918512344,-0.007694432807807752,0.252237682037938,0.741648833663593,-0.23702437329233958,-0.0018529367744390282,-0.23517143651790054,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2690071070101112,0.8351472199428827,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 195, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,195,195,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0033916810133281933,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.1140834522628065,0,1,12,predictive_link_4,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.003147066024063183,1,continuity_tiebreak,0.9959573149681091,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.0033916810133281933,1.0757620437568132,1.90802934e-19|0.216843961|0.621115164|0.621115164|0.744076287|0.744076287,0.394307976|0.222876772|0.0411950222|0.0481950222|0.00339168101|0.00639166386,0.578096078|0.406664874|0.224983124|0.231983124|0.187179783|0.190179766,0.514307976|0.342876772|0.161195022|0.168195022|0.123391681|0.126391664,0|0|0|0|0|0,-3.00927613e-19|0.103729852|0.0728476181|0.0728476181|-0.0135667214|-0.0135667214,0|0|0|0|0|0,1.5772319|0.995236941|0.237627707|0.265627707|2.60341725e-09|0.011999934,optimal,0.003147066024063183,-0.0018529367744389818,0.0050000027985021645,0.432759643|0.53099674|0.320739418,0|-0|0,0.02561086101923138,0.0034892649855464697,0.001617321977391839,0.009538231999613345
