step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
48,2.45,-0.804763260799026,0.5135961771011353,0.26005348563194275,0.18266873061656952,0.4615095555782318,0.35,3,0,0,0,0,0,0.379585862159729,4.126346588134766,64.8758316040039,0.3852996826171875,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.02188331354325422,0,2,12,predictive_link_3|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,6.428640009215059e-09,valid,0.01593895761194644,0.137234356|0.152234356|0.028069877|0.0159389576|0.114366767|0.190588921,0.287234356|0.302234356|0.178069877|0.165938958|0.264366767|0.340588921,0.257234356|0.272234356|0.148069877|0.135938958|0.234366767|0.310588921,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0486955784|0.0653821031|0.0418209333|0.0329549336,-0.0139855775|0|-0.0795564355|-0.129137934|-0.121436701|-0.0873828242,0.534951845|0.608937423|0.0814186508|-5.18970492e-10|0.377851302|0.707927795,0.349814713|-0.0291986149|0.348018855,-0.0978216529|-0.243980855|0.040338669,0.0038750525563955307,0.0009730663150548935,0.0010729720816016197,0.0018059536814689636
49,2.5,-0.7889136966287595,0.5120605826377869,0.2674444615840912,0.17852900922298431,0.4640592038631439,0.35,3,0,0,0,0,0,0.46104922890663147,2.761280059814453,54.386016845703125,0.4698895514011383,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.05414956207157781,0,2,12,predictive_link_3|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,5.518453081998498e-08,valid,0.013253733570176979,0.1367395|0.1517395|0.0269142721|0.0132537336|0.110845893|0.188273098,0.2867395|0.3017395|0.176914272|0.163253734|0.260845893|0.338273098,0.2567395|0.2717395|0.146914272|0.133253734|0.230845893|0.308273098,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0455530459|0.0622276262|0.0409678978|0.0285571797,-0.00581117224|0|-0.0668390999|-0.115242531|-0.110049333|-0.0772424366,0.541146829|0.606958001|0.0863710344|2.91622069e-08|0.374302138|0.704407137,0.344923794|-0.0413976572|0.350035876,-0.0978216529|-0.243980855|0.040338669,0.004218347370624542,0.001249023713171482,0.0011838963255286217,0.0017581386491656303
50,2.5500000000000003,-0.7766138081720391,0.5112736225128174,0.27381226420402527,0.17473332583904266,0.4680532217025757,0.35,3,0,0,0,0,0,0.5763224959373474,2.7810544967651367,26.61798095703125,0.5976635813713074,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.10207754721792062,0,2,12,predictive_link_3|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,8.543462357013532e-08,valid,0.011096416742673115,0.13663659|0.15163658|0.026228568|0.0110964167|0.107840286|0.18621258,0.28663659|0.30163658|0.176228568|0.161096417|0.257840286|0.33621258,0.25663659|0.27163658|0.146228568|0.131096417|0.227840286|0.30621258,0.135475401|0.135475423|0.15|0.15|0.15|0.15,0|0|0.0410035553|0.0566177719|0.0378777912|0.0222541519,6.96215174e-19|0|-0.0540787725|-0.101003389|-0.0984195151|-0.0672451004,0.546546362|0.606546322|0.0918390548|5.00107208e-08|0.370819421|0.699859373,0.340032876|-0.0535967015|0.352052897,-0.0978216529|-0.243980855|0.040338669,0.004280156455934048,0.0012458767741918564,0.0011979397386312485,0.0018088584765791893
51,2.6,-0.7611824916498634,0.5117285847663879,0.2789979577064514,0.17121945321559906,0.47377488017082214,0.35,3,0,0,0,0,0,0.6580221056938171,2.0777463912963867,27.0653076171875,0.6853115558624268,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.12003104678663358,0,2,12,predictive_link_3|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.476702730402902e-08,valid,0.009389765980714088,0.136636769|0.151636769|0.0259516347|0.00938976598|0.105292791|0.184349757,0.286636769|0.301636769|0.175951635|0.159389766|0.255292791|0.334349757,0.256636769|0.271636769|0.145951635|0.129389766|0.225292791|0.304349757,0.0854755865|0.0854755865|0.15|0.15|0.15|0.15,0|0|0.032168376|0.0485527781|0.0374077373|0.0221590717,1.17521479e-18|0|-0.0412679325|-0.0861118279|-0.0859786244|-0.0567236678,0.546547075|0.606547075|0.0947069823|1.41416426e-08|0.372600275|0.702834432,0.335141957|-0.065795742|0.354069918,-0.0978216529|-0.243980855|0.040338669,0.003528578206896782,0.0009743757545948029,0.0009468523785471916,0.0015841135755181313
52,2.6500000000000004,-0.7451541915230712,0.5129452347755432,0.2829777002334595,0.1679486483335495,0.4805629551410675,0.35,3,0,0,0,0,0,0.7153195738792419,2.0514228343963623,24.885026931762695,0.7486366629600525,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.15512140243430228,0,2,12,predictive_link_3|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.1662581747562406e-08,valid,0.008014957738208067,0.136636948|0.151636923|0.0258575474|0.00801495774|0.103341583|0.183000469,0.286636948|0.301636923|0.175857547|0.158014958|0.253341583|0.333000469,0.256636948|0.271636923|0.145857547|0.128014958|0.223341583|0.303000469,0.0354757575|0.0354757638|0.15|0.15|0.15|0.15,0|0|0.022213041|0.0389250373|0.0358387376|0.0242856382,6.15058913e-18|0|-0.0286487547|-0.070984861|-0.073198528|-0.0460770073,0.54654779|0.606547694|0.0969944761|7.29373927e-09|0.376006541|0.710210506,0.330251038|-0.0779947862|0.35608694,-0.0978216529|-0.243980855|0.040338669,0.0035122372210025787,0.0010176356881856918,0.0009504677727818489,0.001521713100373745
53,2.7,-0.7298046232122858,0.5098367929458618,0.28608438372612,0.1649584323167801,0.4833884835243225,0.35,3,0,0,0,0,0,0.7619743943214417,1.8946720361709595,16.748342514038086,0.7989684343338013,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.181167316099226,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,7.797713447166288e-10,valid,0.006885517286043502,0.136654408|0.151654408|0.0258759614|0.00688551729|0.101919753|0.182263787,0.286654408|0.301654408|0.175875961|0.156885517|0.251919753|0.332263787,0.256654408|0.271654408|0.145875961|0.126885517|0.221919753|0.302263787,0|0|0.15|0.15|0.15|0.15,0|0|0.0153776053|0.0303029503|0.0309973321|0.0245206139,0.00237964685|0|-0.0163120562|-0.0559660665|-0.0605472342|-0.0357164633,0.548997278|0.606617632|0.102569395|0.00187895294|0.378129111|0.7178593,0.325360119|-0.0901938304|0.358103961,-0.0978216529|-0.243980855|0.040338669,0.003773820586502552,0.0009638192132115364,0.0009413519874215126,0.0018451865762472153
54,2.75,-0.6856159080056984,0.46898317337036133,0.28883954882621765,0.16279365122318268,0.44875115156173706,0.35,3,0,0,0,0,0,0.7695215940475464,1.3534877300262451,37.46239471435547,0.8077109456062317,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.19646945012964456,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,6.930898355239634e-10,valid,0.006063853303057559,0.136978248|0.151978248|0.026158|0.0060638533|0.100877517|0.182050822,0.286978248|0.301978248|0.176158|0.156063853|0.250877517|0.332050822,0.256978248|0.271978248|0.146158|0.126063853|0.220877517|0.302050822,0|0|0.15|0.15|0.15|0.15,0|0|0.0190881244|0.0319642094|0.0280350294|0.0194801471,0.0105637726|0|-0.00414255745|-0.0408893206|-0.0478214314|-0.0253994129,0.558476764|0.607912992|0.119577567|0.0153303021|0.383723665|0.722284021,0.320469201|-0.102392875|0.360120982,-0.0978216529|-0.243980855|0.040338669,0.004236031323671341,0.0012551648542284966,0.0011993218213319778,0.0017522498965263367
55,2.8000000000000003,-0.6339058703361846,0.4248066246509552,0.2910396456718445,0.16125644743442535,0.4108584523200989,0.35,3,0,0,0,0,0,0.7650472521781921,0.9452606439590454,19.36219024658203,0.7995675802230835,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.19252602160858612,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,5.483679101081496e-10,valid,0.006050430839007331,0.13771064|0.15271064|0.0270892721|0.00605043084|0.10027672|0.182049954,0.28771064|0.30271064|0.177089272|0.156050431|0.25027672|0.332049954,0.25771064|0.27271064|0.147089272|0.126050431|0.22027672|0.302049954,0|0|0.115051335|0.15|0.15|0.15,0|0|0.0173743521|0.0295690502|0.0258048665|0.0159769526,0.0187179473|0|3.37183726e-18|-0.0261091325|-0.0357036753|-0.0164171962,0.569560506|0.610842559|0.12573144|0.027661641|0.391208072|0.727759571,0.315578282|-0.114591919|0.362138003,-0.0978216529|-0.243980855|0.040338669,0.004235055297613144,0.0012570563703775406,0.001200791448354721,0.0017497772350907326
56,2.85,-0.6045434772024054,0.4068816602230072,0.29250288009643555,0.15994243323802948,0.3992031514644623,0.35,3,0,0,0,0,0,0.7683658599853516,1.441275954246521,30.93324851989746,0.7912960052490234,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.15721781712020036,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.611161820959996e-10,valid,0.006625887423011206,0.138849512|0.153849512|0.0279583226|0.00662588742|0.100128942|0.182252835,0.288849512|0.303849512|0.177958323|0.156625887|0.250128942|0.332252835,0.258849512|0.273849512|0.147958323|0.126625887|0.220128942|0.302252835,0|0|0.0625434481|0.15|0.15|0.15,0|0|0.00930271908|0.019665236|0.02018079|0.0169705685,0.02681941|0|-4.79230123e-18|-0.0117544144|-0.0241805728|-0.00953014622,0.582217458|0.615398048|0.121136009|0.0344143712|0.396515986|0.736451762,0.310687363|-0.126790956|0.364155024,-0.0978216529|-0.243980855|0.040338669,0.003503521904349327,0.0009746681898832321,0.0009975600987672806,0.001507713459432125
57,2.9000000000000004,-0.572133863476646,0.38251373171806335,0.29345908761024475,0.1589808613061905,0.37960636615753174,0.35,3,0,0,0,0,0,0.76334148645401,1.3111990690231323,16.513641357421875,0.7850956320762634,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.15767598244181524,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.079319368937128e-10,valid,0.007398906202669614,0.14039168|0.15539168|0.0284241413|0.0073989062|0.100264038|0.182837302,0.29039168|0.30539168|0.178424141|0.157398906|0.250264038|0.332837302,0.26039168|0.27539168|0.148424141|0.127398906|0.220264038|0.302837302,0|0|0.0108440485|0.140786698|0.15|0.15,0|0|0.00455471066|0.012386956|0.0146378788|0.0168177789,0.0348461484|0|1.43675036e-17|-4.37572783e-17|-0.0127884671|-0.00288864186,0.596412866|0.621566718|0.118251276|0.0419825808|0.402905564|0.745278345,0.305796444|-0.13899|0.366172045,-0.0978216529|-0.243980855|0.040338669,0.004328353330492973,0.0012807054445147514,0.0011903084814548492,0.0018285596743226051
58,2.95,-0.5593681356286289,0.380563884973526,0.29378557205200195,0.15829278528690338,0.3801475167274475,0.35,3,0,0,0,0,0,0.7031086087226868,1.7538701295852661,31.320476531982422,0.7285496592521667,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.16990353164180366,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.230582884539146e-10,valid,0.008019129662822894,0.142332874|0.157332874|0.0288374441|0.00801912966|0.100684826|0.183674848,0.292332874|0.307332874|0.178837444|0.15801913|0.250684826|0.333674848,0.262332874|0.277332874|0.148837444|0.12801913|0.220684826|0.303674848,0|0|0|0.0865130264|0.15|0.115961486,0|0|-0.00368873241|0.00271305067|0.0124372881|0.0178031148,0.0427771589|0|0.00915718055|7.34701655e-18|-0.00147986004|6.66316731e-19,0.612108653|0.629331494|0.120818225|0.0347895693|0.413696731|0.752502506,0.300905526|-0.151189044|0.368189067,-0.0978216529|-0.243980855|0.040338669,0.004243054427206516,0.001280616968870163,0.0011895950883626938,0.0017441324889659882
59,3.0,-0.5548904019696375,0.37872105836868286,0.29395923018455505,0.15816543996334076,0.3787210285663605,0.35,3,0,0,0,0,0,0.6669576168060303,1.4813480377197266,27.220077514648438,0.6911922097206116,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.16463836433593515,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.296179856837611e-10,valid,0.008155373154117268,0.144667809|0.159667808|0.029399544|0.00815537315|0.101311833|0.184571347,0.294667809|0.309667808|0.179399544|0.158155373|0.251311833|0.334571347,0.264667809|0.279667808|0.149399544|0.128155373|0.221311833|0.304571347,0|0|0|0.0326727905|0.0998619099|0.0578976925,0|0|-0.00849914554|-0.00113887732|0.0142527694|0.0205170567,0.0505927257|0|0.0205681785|6.78336823e-18|9.02960862e-18|2.08784647e-18,0.629263962|0.638671234|0.129667209|0.0314826153|0.419500103|0.758802447,0.296014607|-0.163388088|0.370206088,-0.0978216529|-0.243980855|0.040338669,0.0036231903359293938,0.0009939474985003471,0.0010526562109589577,0.0015544630587100983
60,3.0500000000000003,-0.5584643498581753,0.37651240825653076,0.2944125533103943,0.15889619290828705,0.37651246786117554,0.35,3,0,0,0,0,0,0.6289137005805969,2.0847597122192383,17.207483291625977,0.648496687412262,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.14479056356979192,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.226097410047313e-10,valid,0.008165428486241605,0.147390251|0.162390251|0.0302902168|0.00816542849|0.102022155|0.185601184,0.297390251|0.312390251|0.180290217|0.158165428|0.252022155|0.335601184,0.267390251|0.282390251|0.150290217|0.128165428|0.222022155|0.305601184,0|0|0|0|0.038771758|0,0|0|-0.0101225178|3.23676048e-05|0.0187904197|0.0244989157,0.0582746291|0|0.031896956|0.00584196854|5.27974496e-18|0.000401532418,0.647835635|0.649561005|0.142935305|0.0385360501|0.426879041|0.767305184,0.291123688|-0.175587133|0.372223109,-0.0978216529|-0.243980855|0.040338669,0.0035139350220561028,0.0009757252410054207,0.0010223370045423508,0.0014928709715604782
61,3.1,-0.5681686498806966,0.3707825243473053,0.29563429951667786,0.16081304848194122,0.37078261375427246,0.35,3,0,0,0,0,0,0.6046416759490967,2.4401142597198486,12.350534439086914,0.6189873218536377,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.12184463397816388,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.020269277731469e-10,valid,0.008896190227315331,0.150493097|0.165493097|0.0316705229|0.00889619023|0.103032387|0.187112935,0.300493097|0.315493097|0.181670523|0.15889619|0.253032387|0.337112935,0.270493097|0.285493097|0.151670523|0.12889619|0.223032387|0.307112935,0|0|0|0|0|0,0|0|-0.00754681959|0.00780412501|0.0265304741|0.032657953,0.0658063232|0|0.0432065747|0.0207683794|0.0054039645|0.00822791648,0.667778709|0.661972386|0.162341847|0.0641572654|0.444063988|0.789337608,0.286232769|-0.187786177|0.37424013,-0.0978216529|-0.243980855|0.040338669,0.004286131821572781,0.0012625707313418388,0.0012060338631272316,0.0017885146662592888
62,3.1500000000000004,-0.5753508828014927,0.36178895831108093,0.2976132035255432,0.16388492286205292,0.36178889870643616,0.35,3,0,0,0,0,0,0.5737432241439819,2.8185360431671143,19.219032287597656,0.5832921862602234,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.09663959752016725,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.7994032786304857e-10,valid,0.010813059870484726,0.153968458|0.168968458|0.0337543773|0.0108130599|0.105139613|0.189498309,0.303968458|0.318968458|0.183754377|0.16081306|0.255139613|0.339498309,0.273968458|0.288968458|0.153754377|0.13081306|0.225139613|0.309498309,0|0|0|0|0|0,0|0|-0.00863677509|0.0147106433|0.0413196615|0.0446040271,0.073173064|0|0.0545157049|0.0363571385|0.019520114|0.0172386122,0.689046894|0.67587383|0.180896439|0.0943200214|0.481398228|0.819835877,0.281341851|-0.199985221|0.376257151,-0.0978216529|-0.243980855|0.040338669,0.004278736189007759,0.001299191266298294,0.0012268908321857452,0.0017245756462216377
63,3.2,-0.5521168252306012,0.3533099591732025,0.29863759875297546,0.1668548434972763,0.35330989956855774,0.35,3,0,0,0,0,0,0.5386796593666077,4.4709296226501465,50.8438835144043,0.5386796593666077,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,7.292492956766108e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.01388490028261366,0.157807757|0.172807757|0.0363532588|0.0138849003|0.108755032|0.192986146,0.307807757|0.322807757|0.186353259|0.1638849|0.258755032|0.342986146,0.277807757|0.292807757|0.156353259|0.1338849|0.228755032|0.312986146,0|0|0|0|0|0,0|0|-0.0347929128|-0.00312352222|0.0504424584|0.0558016491,0.0803619904|0|0.0656949513|0.052179742|0.0343862419|0.0269672978,0.711593019|0.691231029|0.176315074|0.104595821|0.51984883|0.854713529,0.276450932|-0.212184265|0.378274173,-0.0978216529|-0.243980855|0.040338669,0.004253094084560871,0.0012928973883390427,0.0012049442157149315,0.0017271945253014565
64,3.25,-0.48868117364883523,0.3484575152397156,0.2964944541454315,0.16858814656734467,0.3484574854373932,0.35,3,0,0,0,0,0,0.5366023778915405,5.461079120635986,43.31243133544922,0.5366023182868958,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,1.1531761332655624e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.016854806594951782,0.162001823|0.177001819|0.0381957087|0.0168548066|0.113596148|0.197498914,0.312001823|0.327001819|0.188195709|0.166854807|0.263596148|0.347498914,0.282001823|0.297001819|0.158195709|0.136854807|0.233596148|0.317498914,0|0|0|0|0|0,0|0|-0.070582298|-0.0446894738|0.0303115997|0.0362911264,0.0873621624|0|0.0765634706|0.0677521547|0.0492549065|0.0361731319,0.735369455|0.708007275|0.158764007|0.0904819073|0.533951098|0.862459915,0.271560013|-0.224383309|0.380291194,-0.0978216529|-0.243980855|0.040338669,0.003474622033536434,0.001000208780169487,0.0009943433105945587,0.0014561247080564499
65,3.3000000000000003,-0.41941343498877537,0.3462902009487152,0.2909793555736542,0.16937045753002167,0.3462902307510376,0.35,3,0,0,0,0,0,0.48669546842575073,5.529048442840576,79.47764587402344,0.48669540882110596,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,2.7944411286603487e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.01858813889876157,0.166540984|0.181540984|0.0388294203|0.0185881389|0.118227201|0.201449263,0.316540984|0.331540984|0.18882942|0.168588139|0.268227201|0.351449263,0.286540984|0.301540984|0.15882942|0.138588139|0.238227201|0.321449263,0|0|0|0|0|0,0|0|-0.0877798052|-0.0767350849|-0.00345752384|-0.00224883582,0.0941645574|0|0.0871983053|0.0829208811|0.0635693181|0.0438470485,0.760328494|0.726163937|0.154736181|0.0805383519|0.533020598|0.847395265,0.266669095|-0.236582354|0.382308215,-0.0978216529|-0.243980855|0.040338669,0.0036368556320667267,0.0009694313630461693,0.0011816797778010368,0.0014629531651735306
66,3.35,-0.3915612156997315,0.3432655930519104,0.28459203243255615,0.17047084867954254,0.3432656526565552,0.35,3,0,0,0,0,0,0.43585965037345886,3.5807669162750244,72.89591217041016,0.43585965037345886,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,1.753968143016633e-08,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.01937045378915145,0.171415165|0.186415165|0.0390851489|0.0193704538|0.121727252|0.203720992,0.321415165|0.336415165|0.189085149|0.169370454|0.271727252|0.353720992,0.291415165|0.306415165|0.159085149|0.139370454|0.241727252|0.323720992,0|0|0|0|0|0,0|0|-0.0856426824|-0.0822658039|-0.0189977257|-0.0188713232,0.100762027|0|0.097453918|0.0966855687|0.0755468643|0.0500074056,0.786422687|0.74566066|0.168151831|0.09190158|0.543458148|0.846020049,0.261778176|-0.248781398|0.384325236,-0.0978216529|-0.243980855|0.040338669,0.004201308824121952,0.001250479370355606,0.0012094033882021904,0.0017125541344285011
67,3.4000000000000004,-0.40246936449231296,0.33694693446159363,0.2794955372810364,0.17280276119709015,0.33694693446159363,0.35,3,0,0,0,0,0,0.34306445717811584,3.199737310409546,92.98936462402344,0.34306445717811584,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,4.941919386725373e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.02047086665209294,0.17661397|0.19161397|0.0399254306|0.0204708667|0.124909653|0.205597748,0.32661397|0.34161397|0.189925431|0.170470867|0.274909653|0.355597748,0.29661397|0.31161397|0.159925431|0.140470867|0.244909653|0.325597748,0|0|0|0|0|0,0|0|-0.0763824287|-0.0696725461|-0.0103396536|-0.00666857711,0.10714922|0|0.107303089|0.109142599|0.085588657|0.0588527018,0.813605099|0.766455879|0.190622383|0.12135352|0.574887616|0.874575117,0.256887257|-0.260980427|0.386342257,-0.0978216529|-0.243980855|0.040338669,0.004155590198934078,0.0012507177889347076,0.0011851796880364418,0.0016930121928453445
68,3.45,-0.3845683625371615,0.3256213366985321,0.2743752598762512,0.1770993322134018,0.3256213665008545,0.35,3,0,0,0,0,0,0.2849583327770233,2.3419065475463867,43.28262710571289,0.2849583327770233,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,2.2617889545880292e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.02280274556460013,0.182126804|0.197126804|0.0417233477|0.0228027456|0.128996806|0.20849706,0.332126804|0.347126804|0.191723348|0.172802746|0.278996806|0.35849706,0.302126804|0.317126804|0.161723348|0.142802746|0.248996806|0.32849706,0|0|0|0|0|0,0|0|-0.0727851799|-0.0673041004|-0.0126982763|-0.00857537123,0.113322503|0|0.116890222|0.120976771|0.0951623734|0.0674241999,0.841829717|0.788507214|0.210998433|0.144883653|0.59845132|0.892837069,0.251996338|-0.273179471|0.388359278,-0.0978216529|-0.243980855|0.040338669,0.004537084139883518,0.001030375249683857,0.0013393852859735489,0.002142765559256077
69,3.5,-0.3635142849977746,0.3114684820175171,0.26920512318611145,0.182694211602211,0.3114684820175171,0.35,3,0,0,0,0,0,0.2389335334300995,1.2863385677337646,38.1766357421875,0.2389335334300995,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,1.1777448591129e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.027099341007826266,0.190908858|0.205908858|0.0476200069|0.027099341|0.131136717|0.208979346,0.340908858|0.355908858|0.197620007|0.177099341|0.281136717|0.358979346,0.310908858|0.325908858|0.167620007|0.147099341|0.251136717|0.328979346,0|0|0|0|0|0.0583800283,0|0|-0.067471547|-0.0637913021|-0.0170898631|-0.01557803,0.21920181|0|0.241113559|0.17337333|0.0263958439|5.46922763e-18,0.982837242|0.823635432|0.364122039|0.217979392|0.533852848|0.820339354,0.252853036|-0.285378516|0.3903763,0.0978216529|-0.243980855|0.040338669,0.005322366952896118,0.0015646116808056831,0.0014864793047308922,0.0022348975762724876
70,3.5500000000000003,-0.3309570530387475,0.2982662618160248,0.2633157968521118,0.18815942108631134,0.29826632142066956,0.35,3,0,0,0,0,0,0.24072058498859406,0.5314836502075195,21.478986740112305,0.24072058498859406,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,8.146980001354767e-11,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.03269419807035026,0.201925956|0.216925956|0.0563045838|0.0326941981|0.131783814|0.208230539,0.351925956|0.366925956|0.206304584|0.182694198|0.281783814|0.358230539,0.321925956|0.336925956|0.176304584|0.152694198|0.251783814|0.328230539,0|0|0|0|0|0.0182069936,0|0|-0.0720949079|-0.0697182638|-0.0249793211|-0.0227206574,0.221458016|0|0.241649639|0.176769338|0.0336515427|1.93322449e-18,1.02916184|0.867703823|0.394773066|0.237827866|0.535807477|0.8102015,0.257743955|-0.29757756|0.392393321,0.0978216529|-0.243980855|0.040338669,0.004830806516110897,0.0012752776965498924,0.001273837871849537,0.0022517042234539986
71,3.6,-0.29989793841538015,0.286028116941452,0.25675809383392334,0.1934579759836197,0.2860281467437744,0.35,3,0,0,0,0,0,0.2487744688987732,0.768363893032074,12.933027267456055,0.2487744688987732,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,1.0454731584825065e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.03815943724099044,0.213052167|0.228052167|0.0647798594|0.0381594372|0.132398769|0.207163219,0.363052167|0.378052167|0.214779859|0.188159437|0.282398769|0.357163219,0.333052167|0.348052167|0.184779859|0.158159437|0.252398769|0.327163219,0|0|0|0|0|0,0|0|-0.0765947281|-0.0761312506|-0.0343321532|-0.0313069941,0.223568323|0|0.242040548|0.179871567|0.0406645823|0.00308565077,1.07577699|0.91220867|0.424565258|0.256378066|0.535927506|0.800431533,0.262634873|-0.309776604|0.394410342,0.0978216529|-0.243980855|0.040338669,0.004771205596625805,0.001720348373055458,0.0012441910803318024,0.0017694449052214622
72,3.6500000000000004,-0.2797003025226645,0.2740527093410492,0.25011685490608215,0.19887958467006683,0.2740527391433716,0.35,3,0,0,0,0,0,0.24690136313438416,0.854468584060669,9.024765968322754,0.24690136313438416,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,1.71055807647008e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.043457978809203074,0.22428048|0.23928048|0.0730455915|0.0434579788|0.132900226|0.205904298,0.37428048|0.38928048|0.223045592|0.193457979|0.282900226|0.355904298,0.34428048|0.35928048|0.193045592|0.163457979|0.252900226|0.325904298,0|0|0|0|0|0,0|0|-0.0756678997|-0.0763955055|-0.0396927764|-0.0367826531,0.225543826|0|0.242300202|0.182691891|0.047462805|0.00875922849,1.12266574|0.957121919|0.458814669|0.280128301|0.539370934|0.795593769,0.267525792|-0.321975648|0.396427363,0.0978216529|-0.243980855|0.040338669,0.004641154780983925,0.0012641744688153267,0.0013202307745814323,0.002029077149927616
