episode,step,episode_reward,episode_cost,episode_length,success,collision,safety_violation_rate,min_distance,mean_risk,lambda,alpha
1,49,-81.77676889053788,44.10608483850956,49,0,1,0.12244897959183673,0.0398968867957592,0.36951193547978695,0.0,0.20000000298023224
2,84,-90.93301452019381,74.32124517858028,35,0,1,0.42857142857142855,-0.0019182318355888128,0.6091784336737224,0.0,0.20000000298023224
3,115,-76.10541534929713,63.60632203519344,31,0,1,0.3870967741935484,-0.004213273990899324,0.6324620011352724,0.0,0.20000000298023224
4,137,-70.44386393003501,64.07540446519852,22,0,1,0.5909090909090909,-0.004438137635588646,0.7761547484181144,0.0,0.20000000298023224
5,243,-228.82725982623288,137.93600707501173,106,0,1,0.2641509433962264,0.06046945974230766,0.4333585573114314,0.0,0.20000000298023224
6,350,-235.17732118211794,132.09606717526913,107,0,1,0.2336448598130841,-0.0004461487988010049,0.4588417493015806,0.0,0.20000000298023224
7,590,-120.17094875881426,36.9281508680433,240,0,0,0.0,0.2007458359003067,0.15386729528351376,0.0,0.20000000298023224
8,830,-271.66173781288944,212.10767823271453,240,0,0,0.17916666666666667,0.04764525592327118,0.34628199263631054,0.0,0.20000000298023224
9,900,-59.170498359484924,35.21557629853487,70,0,1,0.04285714285714286,0.09750466793775558,0.26022251855049816,0.0,0.20000000298023224
10,936,-50.3372247220885,42.33808782696724,36,0,1,0.16666666666666666,0.07642728835344315,0.4538357729713122,0.0,0.20000000298023224
11,1019,-294.0307503863174,229.31320348381996,83,0,1,0.6506024096385542,-0.0021495723631232977,0.714616909443614,0.0,0.1988026648759842
12,1061,-105.83120016908485,76.98320390284061,42,0,1,0.35714285714285715,-0.0078116413205862045,0.571028664353348,0.0,0.1963167041540146
13,1089,-54.78270068892974,44.50942741334438,28,0,1,0.25,0.020433703437447548,0.5539081219051566,0.0,0.19468334317207336
14,1152,-120.84476654747553,79.74244937300682,63,0,1,0.23809523809523808,0.023365939036011696,0.42448332338106065,0.0,0.191072016954422
15,1392,-131.4261875034093,74.29646042734385,240,0,0,0.020833333333333332,0.11765886098146439,0.24706858511393268,0.0,0.17791056632995605
16,1449,-98.37300089784571,84.79807196557522,57,0,1,0.2982456140350877,0.018196260556578636,0.4525977537820214,0.0,0.17490005493164062
17,1689,-109.00067544850076,54.20305580459535,240,0,0,0.0,0.14221735298633575,0.22584606585248063,0.0,0.16279782354831696
18,1719,-67.13165718677807,61.45504753291607,30,0,1,0.4,-0.002849557204172015,0.581834917763869,0.0,0.1613481342792511
19,1776,-116.80627481231697,44.08390835672617,57,0,1,0.08771929824561403,0.0812341496348381,0.3698931290653714,0.0,0.15863385796546936
20,1817,-85.49070268275892,80.7134537100792,41,0,1,0.3902439024390244,-0.0036014372017234564,0.6027671636604681,0.0,0.15672266483306885
21,1842,-59.69687270701168,47.22812843322754,25,0,1,0.32,-0.012792674824595451,0.6091251373291016,0.0,0.1555674523115158
22,2082,-159.53830565343966,104.09060188010335,240,0,0,0.05416666666666667,0.10924564301967621,0.2712108411670973,0.0,0.1450771689414978
23,2124,-65.74724301136638,33.13425049185753,42,0,1,0.07142857142857142,0.08630502969026566,0.38414882123470306,0.0,0.14334192872047424
24,2207,-176.6278883196562,161.13047268986702,83,0,1,0.43373493975903615,0.09738575667142868,0.543740634817675,0.0,0.14000186324119568
25,2407,-210.5411713410759,202.86569705605507,200,1,0,0.21,0.06836152076721191,0.38432848528027536,0.0,0.13232992589473724
26,2526,-397.42872855539565,249.84156188368797,119,0,1,0.47058823529411764,-0.0009965130593627691,0.6205173267536804,0.0,0.1280478537082672
27,2755,-306.4050275166478,205.91221655718982,229,0,1,0.1703056768558952,0.009199509397149086,0.35332845658161494,0.0,0.12049126625061035
28,2775,-47.72171385893603,39.15213072299957,20,0,1,0.3,0.004262281581759453,0.6576065361499787,0.0,0.1198684573173523
29,2804,-49.5676468796285,41.038056418299675,29,0,1,0.20689655172413793,0.049197714775800705,0.5185536695965405,0.0,0.11898200213909149
30,2841,-65.66633209256216,51.93152153491974,37,0,1,0.21621621621621623,0.00693582184612751,0.538689771214047,0.0,0.1178508996963501
31,2873,-74.48923407364192,49.2901681214571,32,0,1,0.25,0.01577630080282688,0.5403177537955344,0.0,0.11688552796840668
32,2896,-70.45852258595164,50.283429861068726,23,0,1,0.391304347826087,-0.009636619128286839,0.6644969504812489,0.0,0.11620116233825684
33,2925,16.84600905068026,4.488749533891678,29,1,0,0.0,0.3069632649421692,0.1547844666859199,0.0,0.11536000669002533
34,2985,-64.00896360616282,30.75840873271227,60,0,1,0.03333333333333333,0.10105965286493301,0.27930681221187115,0.0,0.113644540309906
35,3225,-620.7992872771274,31.815260427072644,240,0,0,0.0,0.18059085309505463,0.1325635851128027,0.0,0.10707125067710876
36,3465,-515.4063913048566,43.935657650232315,240,0,0,0.016666666666666666,0.10572782158851624,0.1330652402093013,0.0,0.10090295970439911
37,3705,-316.5956831729359,104.69671848230064,240,0,0,0.07916666666666666,0.04024403542280197,0.198736327009586,0.0,0.09509242326021194
38,3945,-306.46643665660105,11.611584743484855,240,0,0,0.0,0.32081031799316406,0.04838160309785356,0.0,0.08953597396612167
