step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.9384997814221134,0.21714510023593903,0.26975032687187195,0.3185252547264099,0.14476485550403595,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4898979663848877,9.797959327697754,195.9591827392578,1.581452488899231,1.581452488899231,0.2744842762260626,0.26975032687187195,0.004733949354190636,0.38091128963772486,0.09979921273755661,0.366906229906303,0.0944728626013789,0.2724333673049241,0.36690622917714993,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6274332660250366,1.6274332660250366,87,1,1,1,17,1.6593557232081848,0.1235925629734993,0.044856774760139065;0.03362726016836652;0.023028144977193105;0.04516035429719592;0.020308440815267854;0.050551369297643645;0.024694685461574967;0.046483293712806094;0.03586003974681376;0.021931522011306243;0.047893867290118186;0.036954787800142344;0.024325401717577536;0.043236395645957326;0.03635075354052357;0.023622490310798393;0.04302194165779146;0.01899794358317489;0.0459877627186698;0.03517574140125373;0.026267612259967;0.04202057195628352;0.03142089247778403;0.019287507628740392;0.048222147012717084;0.03203341562251911;0.02805621133051164;0.04231170223931542;0.02626825581325527;0.044971511277972866;0.036521828674061355;0.022217144241972308;0.04540956713035429;0.03333662468181177;0.02464843629273832;0.04210294528141375;0.031096342800393775;0.021660885118084016;0.04688252341263998;0.032625687102622244;0.0238111541443924;0.04690151613110923;0.03419671348945062;0.02623619320664012;0.04628941281476172;0.03131294790425008;0.023128739734988118;0.04707620940223081;0.03426577295961971;0.020768749061473624;0.0468949583642881;0.033160685714253194;0.022852624134345734;0.043814268758670394;0.023500756044297487;0.03365391152658065;0.027555442108798893;0.04502640953461426;0.03415843336620776;0.02156269543980148;0.047606072567560706;0.033396068226178376;0.02627913860037313;0.04312094668382256;0.029867433578391767;0.05140087131993172;0.034364643865965785;0.023003583642790964;0.04339918534368306;0.031106253114388395;0.02274561050653905;0.04935162535401051;0.04021604679852909;0.02866467812170236;0.04977713199362247;0.033317783118927545;0.0213072053257787;0.04416911685447605;0.03500900106448194;0.02891896527087018;0.0388579391826201;0.03232007517090901;0.047325134476937;0.0377872873358892;0.0420209491317234;0.026232306484394504;0.02212393462052285,0.15027666091918945;0.1390836238861084;0.12841209769248962;0.15017861127853394;0.12552040815353394;0.1352025419473648;0.12332222610712051;0.1504124104976654;0.13895556330680847;0.1268339902162552;0.15189477801322937;0.14110904932022095;0.12878069281578064;0.1255784034729004;0.14025181531906128;0.12862946093082428;0.135049507021904;0.1235925629734993;0.1472649872303009;0.1360166370868683;0.12704609334468842;0.1451984941959381;0.1352192908525467;0.12452805787324905;0.1430344432592392;0.13386386632919312;0.12998370826244354;0.1432737112045288;0.13011270761489868;0.14604327082633972;0.13791251182556152;0.1253083050251007;0.14665260910987854;0.12848736345767975;0.12596659362316132;0.1441844403743744;0.13434787094593048;0.12186922878026962;0.14362484216690063;0.12942026555538177;0.12399695068597794;0.14428040385246277;0.13689543306827545;0.12555119395256042;0.12295054644346237;0.1300186961889267;0.12594486773014069;0.12423232942819595;0.1337583065032959;0.12536223232746124;0.14437144994735718;0.13244925439357758;0.12337084859609604;0.14155080914497375;0.1258077770471573;0.13563674688339233;0.12568411231040955;0.14232301712036133;0.13180457055568695;0.12354124337434769;0.142246812582016;0.13292913138866425;0.12552958726882935;0.13896837830543518;0.13049598038196564;0.14586606621742249;0.13185475766658783;0.12314275652170181;0.14317575097084045;0.12919050455093384;0.1232076957821846;0.1425153911113739;0.13599470257759094;0.12329290062189102;0.12937618792057037;0.12987518310546875;0.12063556164503098;0.13748404383659363;0.1311870664358139;0.1272050440311432;0.13122141361236572;0.12584535777568817;0.1404992640018463;0.13221682608127594;0.1343536674976349;0.12093325704336166;0.12013565748929977,160,0,0,0,0,1,87,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 74, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,161,161,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,0.6701362618420967,1.581452488899231,0.0,1.0,0.1472218018947355,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,1.1183319271504633,0,0,12,joint_2_acceleration_lower|joint_4_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_3_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.1472218018947355,0.9074086755210774,0|0|0|0|0|0,0.402725644|0.344481291|0.184581832|0.191377068|0.147221802|0.150221802,0.578096078|0.519851725|0.359952266|0.366747502|0.322592236|0.325592236,0.522725644|0.464481291|0.304581832|0.311377068|0.267221802|0.270221802,0|0|0|0|0|0,0|-0.0453502674|-0.0858687304|-0.0873527579|-0.0810397126|-0.0810397126,0|0|0|0|0|0,1.61090258|1.3325749|0.652458598|0.678155516|0.507847495|0.519847495,optimal,0.131088734772297,0.0944728626013789,0.03661587217091809,0.432759643|0.53099674|0.320739418,0|-0|0,0.15458526404108852,0.0028675090288743377,0.0013152799801900983,0.1471092429710552
1,0.1,-1.3947181955559131,0.3598726689815521,0.2593440115451813,0.30954062938690186,0.2580733895301819,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9116272926330566,8.956875801086426,89.49974822998047,1.5413209199905396,1.5413209199905396,0.26975034058085845,0.2593440115451813,0.010406329035677175,0.3512529762334607,0.21562439854485876,0.33230610643551267,0.20707778669364488,0.1252283197418678,0.3323061233236476,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6274332660250366,1.6274332660250366,87,1,1,1,17,1.6593557232081848,0.1235925629734993,0.044856774760139065;0.03362726016836652;0.023028144977193105;0.04516035429719592;0.020308440815267854;0.050551369297643645;0.024694685461574967;0.046483293712806094;0.03586003974681376;0.021931522011306243;0.047893867290118186;0.036954787800142344;0.024325401717577536;0.043236395645957326;0.03635075354052357;0.023622490310798393;0.04302194165779146;0.01899794358317489;0.0459877627186698;0.03517574140125373;0.026267612259967;0.04202057195628352;0.03142089247778403;0.019287507628740392;0.048222147012717084;0.03203341562251911;0.02805621133051164;0.04231170223931542;0.02626825581325527;0.044971511277972866;0.036521828674061355;0.022217144241972308;0.04540956713035429;0.03333662468181177;0.02464843629273832;0.04210294528141375;0.031096342800393775;0.021660885118084016;0.04688252341263998;0.032625687102622244;0.0238111541443924;0.04690151613110923;0.03419671348945062;0.02623619320664012;0.04628941281476172;0.03131294790425008;0.023128739734988118;0.04707620940223081;0.03426577295961971;0.020768749061473624;0.0468949583642881;0.033160685714253194;0.022852624134345734;0.043814268758670394;0.023500756044297487;0.03365391152658065;0.027555442108798893;0.04502640953461426;0.03415843336620776;0.02156269543980148;0.047606072567560706;0.033396068226178376;0.02627913860037313;0.04312094668382256;0.029867433578391767;0.05140087131993172;0.034364643865965785;0.023003583642790964;0.04339918534368306;0.031106253114388395;0.02274561050653905;0.04935162535401051;0.04021604679852909;0.02866467812170236;0.04977713199362247;0.033317783118927545;0.0213072053257787;0.04416911685447605;0.03500900106448194;0.02891896527087018;0.0388579391826201;0.03232007517090901;0.047325134476937;0.0377872873358892;0.0420209491317234;0.026232306484394504;0.02212393462052285,0.15027666091918945;0.1390836238861084;0.12841209769248962;0.15017861127853394;0.12552040815353394;0.1352025419473648;0.12332222610712051;0.1504124104976654;0.13895556330680847;0.1268339902162552;0.15189477801322937;0.14110904932022095;0.12878069281578064;0.1255784034729004;0.14025181531906128;0.12862946093082428;0.135049507021904;0.1235925629734993;0.1472649872303009;0.1360166370868683;0.12704609334468842;0.1451984941959381;0.1352192908525467;0.12452805787324905;0.1430344432592392;0.13386386632919312;0.12998370826244354;0.1432737112045288;0.13011270761489868;0.14604327082633972;0.13791251182556152;0.1253083050251007;0.14665260910987854;0.12848736345767975;0.12596659362316132;0.1441844403743744;0.13434787094593048;0.12186922878026962;0.14362484216690063;0.12942026555538177;0.12399695068597794;0.14428040385246277;0.13689543306827545;0.12555119395256042;0.12295054644346237;0.1300186961889267;0.12594486773014069;0.12423232942819595;0.1337583065032959;0.12536223232746124;0.14437144994735718;0.13244925439357758;0.12337084859609604;0.14155080914497375;0.1258077770471573;0.13563674688339233;0.12568411231040955;0.14232301712036133;0.13180457055568695;0.12354124337434769;0.142246812582016;0.13292913138866425;0.12552958726882935;0.13896837830543518;0.13049598038196564;0.14586606621742249;0.13185475766658783;0.12314275652170181;0.14317575097084045;0.12919050455093384;0.1232076957821846;0.1425153911113739;0.13599470257759094;0.12329290062189102;0.12937618792057037;0.12987518310546875;0.12063556164503098;0.13748404383659363;0.1311870664358139;0.1272050440311432;0.13122141361236572;0.12584535777568817;0.1404992640018463;0.13221682608127594;0.1343536674976349;0.12093325704336166;0.12013565748929977,160,0,0,0,0,1,87,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 74, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,161,161,nan,nan,0.70715493193784,filtered,0,0,1,0,0,0,1,2,1.0,0.568046403155706,1.5413209199905396,0.0,1.0,0.13088742450491297,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.6391190021666118,0,0,12,joint_2_acceleration_lower|joint_1_acceleration_upper|joint_3_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,nan,0,,0.9745765328407288,0,osqp,0.0,valid,0.13088742450491297,0.9094933167937727,1.11006017e-17|0.0661355485|0.117495753|0.119399037|0.100322334|0.100322334,0.402621412|0.335087068|0.167254914|0.173625717|0.130887425|0.133887409,0.578096078|0.510561734|0.34272958|0.349100383|0.30636209|0.309362075,0.522621412|0.455087068|0.287254914|0.293625717|0.250887425|0.253887409,0|0.15|0.15|0.15|0.15|0.15,-1.2496496e-17|-0.0926542899|-0.16998457|-0.171502205|-0.175570566|-0.175570566,0|0|0|0|0|0,1.61048565|1.24769398|0.499035085|0.523000664|0.347979132|0.359979071,optimal,0.22657565885103284,0.2070777866936449,0.019497872157387935,0.432759643|0.53099674|0.320739418,0|-0|0,0.013693991932086647,0.003931852988898754,0.002153057954274118,0.002946997992694378
2,0.15000000000000002,-1.4979599446878065,0.39689022302627563,0.2472105324268341,0.2998853623867035,0.2832283675670624,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2822010517120361,8.10899543762207,67.09033203125,1.4611351490020752,1.4611351490020752,0.2593440280836349,0.2472105324268341,0.012133495656800775,0.2851552237247109,0.2664580181459322,0.24641562228008226,0.2414193416463934,0.004996280633688871,0.2464156379940882,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6274332660250366,1.6274332660250366,87,1,1,1,17,1.6593557232081848,0.1235925629734993,0.044856774760139065;0.03362726016836652;0.023028144977193105;0.04516035429719592;0.020308440815267854;0.050551369297643645;0.024694685461574967;0.046483293712806094;0.03586003974681376;0.021931522011306243;0.047893867290118186;0.036954787800142344;0.024325401717577536;0.043236395645957326;0.03635075354052357;0.023622490310798393;0.04302194165779146;0.01899794358317489;0.0459877627186698;0.03517574140125373;0.026267612259967;0.04202057195628352;0.03142089247778403;0.019287507628740392;0.048222147012717084;0.03203341562251911;0.02805621133051164;0.04231170223931542;0.02626825581325527;0.044971511277972866;0.036521828674061355;0.022217144241972308;0.04540956713035429;0.03333662468181177;0.02464843629273832;0.04210294528141375;0.031096342800393775;0.021660885118084016;0.04688252341263998;0.032625687102622244;0.0238111541443924;0.04690151613110923;0.03419671348945062;0.02623619320664012;0.04628941281476172;0.03131294790425008;0.023128739734988118;0.04707620940223081;0.03426577295961971;0.020768749061473624;0.0468949583642881;0.033160685714253194;0.022852624134345734;0.043814268758670394;0.023500756044297487;0.03365391152658065;0.027555442108798893;0.04502640953461426;0.03415843336620776;0.02156269543980148;0.047606072567560706;0.033396068226178376;0.02627913860037313;0.04312094668382256;0.029867433578391767;0.05140087131993172;0.034364643865965785;0.023003583642790964;0.04339918534368306;0.031106253114388395;0.02274561050653905;0.04935162535401051;0.04021604679852909;0.02866467812170236;0.04977713199362247;0.033317783118927545;0.0213072053257787;0.04416911685447605;0.03500900106448194;0.02891896527087018;0.0388579391826201;0.03232007517090901;0.047325134476937;0.0377872873358892;0.0420209491317234;0.026232306484394504;0.02212393462052285,0.15027666091918945;0.1390836238861084;0.12841209769248962;0.15017861127853394;0.12552040815353394;0.1352025419473648;0.12332222610712051;0.1504124104976654;0.13895556330680847;0.1268339902162552;0.15189477801322937;0.14110904932022095;0.12878069281578064;0.1255784034729004;0.14025181531906128;0.12862946093082428;0.135049507021904;0.1235925629734993;0.1472649872303009;0.1360166370868683;0.12704609334468842;0.1451984941959381;0.1352192908525467;0.12452805787324905;0.1430344432592392;0.13386386632919312;0.12998370826244354;0.1432737112045288;0.13011270761489868;0.14604327082633972;0.13791251182556152;0.1253083050251007;0.14665260910987854;0.12848736345767975;0.12596659362316132;0.1441844403743744;0.13434787094593048;0.12186922878026962;0.14362484216690063;0.12942026555538177;0.12399695068597794;0.14428040385246277;0.13689543306827545;0.12555119395256042;0.12295054644346237;0.1300186961889267;0.12594486773014069;0.12423232942819595;0.1337583065032959;0.12536223232746124;0.14437144994735718;0.13244925439357758;0.12337084859609604;0.14155080914497375;0.1258077770471573;0.13563674688339233;0.12568411231040955;0.14232301712036133;0.13180457055568695;0.12354124337434769;0.142246812582016;0.13292913138866425;0.12552958726882935;0.13896837830543518;0.13049598038196564;0.14586606621742249;0.13185475766658783;0.12314275652170181;0.14317575097084045;0.12919050455093384;0.1232076957821846;0.1425153911113739;0.13599470257759094;0.12329290062189102;0.12937618792057037;0.12987518310546875;0.12063556164503098;0.13748404383659363;0.1311870664358139;0.1272050440311432;0.13122141361236572;0.12584535777568817;0.1404992640018463;0.13221682608127594;0.1343536674976349;0.12093325704336166;0.12013565748929977,160,0,0,0,0,1,87,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 74, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,161,161,nan,nan,0.41465667135078826,filtered,0,0,1,0,0,0,1,2,1.0,0.41929225795057784,1.4611351490020752,0.0,1.0,0.10708676127209246,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.19032018311876614,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,0.9884229302406311,0,osqp,0.0,valid,0.10708676127209246,0.9136041728920914,0|0.136823744|0.237928164|0.242828722|0.218035385|0.218035385,0.402415869|0.322224113|0.144960982|0.1504849|0.107086761|0.110086737,0.578096078|0.497904322|0.320641191|0.326165109|0.28276697|0.285766945,0.522415869|0.442224113|0.264960982|0.2704849|0.227086761|0.230086737,0|0.15|0.15|0.15|0.15|0.15,0|-0.134484834|-0.175806399|-0.176341347|-0.182193714|-0.182193714,0|0|0|0|0|0,1.60966348|1.15441162|0.404037529|0.425598255|0.246153331|0.258153233,optimal,0.34289384997807015,0.2414193416463934,0.10147450833167676,0.432759643|0.53099674|0.320739418,0|-0|0,0.013440393027849495,0.004244383075274527,0.0019885909277945757,0.002399026998318732
3,0.2,-1.351263482893729,0.3534766733646393,0.23739635944366455,0.29276779294013977,0.24659501016139984,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.293759822845459,3.6025550365448,165.88442993164062,1.293759822845459,1.293759822845459,0.24721052780723524,0.23739635944366455,0.009814168363570686,0.21518223877130388,0.21518223877130388,0.1952023419271847,0.1952023419271847,0.0,0.19520233827945774,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6274332660250366,1.6274332660250366,87,1,1,1,17,1.6593557232081848,0.1235925629734993,0.044856774760139065;0.03362726016836652;0.023028144977193105;0.04516035429719592;0.020308440815267854;0.050551369297643645;0.024694685461574967;0.046483293712806094;0.03586003974681376;0.021931522011306243;0.047893867290118186;0.036954787800142344;0.024325401717577536;0.043236395645957326;0.03635075354052357;0.023622490310798393;0.04302194165779146;0.01899794358317489;0.0459877627186698;0.03517574140125373;0.026267612259967;0.04202057195628352;0.03142089247778403;0.019287507628740392;0.048222147012717084;0.03203341562251911;0.02805621133051164;0.04231170223931542;0.02626825581325527;0.044971511277972866;0.036521828674061355;0.022217144241972308;0.04540956713035429;0.03333662468181177;0.02464843629273832;0.04210294528141375;0.031096342800393775;0.021660885118084016;0.04688252341263998;0.032625687102622244;0.0238111541443924;0.04690151613110923;0.03419671348945062;0.02623619320664012;0.04628941281476172;0.03131294790425008;0.023128739734988118;0.04707620940223081;0.03426577295961971;0.020768749061473624;0.0468949583642881;0.033160685714253194;0.022852624134345734;0.043814268758670394;0.023500756044297487;0.03365391152658065;0.027555442108798893;0.04502640953461426;0.03415843336620776;0.02156269543980148;0.047606072567560706;0.033396068226178376;0.02627913860037313;0.04312094668382256;0.029867433578391767;0.05140087131993172;0.034364643865965785;0.023003583642790964;0.04339918534368306;0.031106253114388395;0.02274561050653905;0.04935162535401051;0.04021604679852909;0.02866467812170236;0.04977713199362247;0.033317783118927545;0.0213072053257787;0.04416911685447605;0.03500900106448194;0.02891896527087018;0.0388579391826201;0.03232007517090901;0.047325134476937;0.0377872873358892;0.0420209491317234;0.026232306484394504;0.02212393462052285,0.15027666091918945;0.1390836238861084;0.12841209769248962;0.15017861127853394;0.12552040815353394;0.1352025419473648;0.12332222610712051;0.1504124104976654;0.13895556330680847;0.1268339902162552;0.15189477801322937;0.14110904932022095;0.12878069281578064;0.1255784034729004;0.14025181531906128;0.12862946093082428;0.135049507021904;0.1235925629734993;0.1472649872303009;0.1360166370868683;0.12704609334468842;0.1451984941959381;0.1352192908525467;0.12452805787324905;0.1430344432592392;0.13386386632919312;0.12998370826244354;0.1432737112045288;0.13011270761489868;0.14604327082633972;0.13791251182556152;0.1253083050251007;0.14665260910987854;0.12848736345767975;0.12596659362316132;0.1441844403743744;0.13434787094593048;0.12186922878026962;0.14362484216690063;0.12942026555538177;0.12399695068597794;0.14428040385246277;0.13689543306827545;0.12555119395256042;0.12295054644346237;0.1300186961889267;0.12594486773014069;0.12423232942819595;0.1337583065032959;0.12536223232746124;0.14437144994735718;0.13244925439357758;0.12337084859609604;0.14155080914497375;0.1258077770471573;0.13563674688339233;0.12568411231040955;0.14232301712036133;0.13180457055568695;0.12354124337434769;0.142246812582016;0.13292913138866425;0.12552958726882935;0.13896837830543518;0.13049598038196564;0.14586606621742249;0.13185475766658783;0.12314275652170181;0.14317575097084045;0.12919050455093384;0.1232076957821846;0.1425153911113739;0.13599470257759094;0.12329290062189102;0.12937618792057037;0.12987518310546875;0.12063556164503098;0.13748404383659363;0.1311870664358139;0.1272050440311432;0.13122141361236572;0.12584535777568817;0.1404992640018463;0.13221682608127594;0.1343536674976349;0.12093325704336166;0.12013565748929977,160,0,0,0,0,1,87,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 74, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,161,161,nan,nan,0.13025501662098188,filtered,0,0,1,0,0,0,1,2,1.0,0.3477697004679799,1.293759822845459,0.0,1.0,0.09564315207487678,0,0,0,0,0.1472218018947355,0.0,passthrough,osqp optimal,3.5658142468539267e-09,0,0,12,joint_2_velocity_lower,predictive_link_4,,,0,0,1,solved,nan,0,,0.9902607202529907,0,osqp,0.0,valid,0.09564315207487678,0.9196245130599386,2.41676464e-17|0.211296877|0.30656319|0.31039986|0.270253169|0.270253169,0.402114852|0.307722347|0.133429746|0.138382633|0.0956431521|0.0986431521,0.578096078|0.483703573|0.309410972|0.314363858|0.271624378|0.274624378,0.522114852|0.427722347|0.253429746|0.258382633|0.215643152|0.218643152,0|0.15|0.15|0.15|0.15|0.15,-1.12171709e-17|-0.126919495|-0.111759338|-0.112305496|-0.129079946|-0.129079946,0|0|0|0|0|0,1.60845941|1.10396989|0.421959648|0.441225035|0.253492662|0.265492662,optimal,0.37290690465349113,0.19520234192718475,0.1777045627263064,0.432759643|0.53099674|0.320739418,0|-0|0,0.01304076996166259,0.004171210923232138,0.0019436469301581383,0.0023811080027371645
