step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,qdot_policy_norm,qdot_policy_limited_norm,policy_rate_limited,safety_qp_intervened,safety_qp_infeasible,safety_qp_correction_norm,safety_qp_solve_time_ms,acc_norm,jerk_norm,physics_rms_acceleration,physics_rms_jerk
97,4.9,-0.5759889438910708,0.10352380573749542,0.41875284910202026,0.4307325780391693,0.10352380573749542,0.35,4,0,0,0,0.8197695016860962,0.883699357509613,0.8042225241661072,1,0,0,0.0,0.0,2.9723587036132812,67.41718292236328,1.445363998413086,98.25172424316406
98,4.95,-0.5943532071707958,0.10409225523471832,0.4258118271827698,0.4281887114048004,0.10409225523471832,0.35,4,0,0,0,0.8461176753044128,0.9271111488342285,0.9062275290489197,1,0,0,0.0,0.0,2.3831117153167725,39.284305572509766,1.1588318347930908,78.70880889892578
99,5.0,-0.6241894342784509,0.10467473417520523,0.433737188577652,0.42765286564826965,0.10467473417520523,0.35,4,0,0,0,0.8969895243644714,0.9447871446609497,0.9164735078811646,1,0,0,0.0,0.0,2.4541749954223633,71.20247650146484,1.1933876276016235,81.21357727050781
100,5.050000000000001,-0.6478408255761787,0.10527068376541138,0.44214436411857605,0.4290824234485626,0.10527068376541138,0.35,4,0,0,0,0.874221682548523,0.8516258597373962,0.8303279876708984,1,0,0,0.0,0.0,1.6053181886672974,41.40671157836914,0.7806154489517212,53.09128952026367
101,5.1000000000000005,-0.6664365355808446,0.10587933659553528,0.4506731927394867,0.4311161935329437,0.10587933659553528,0.35,4,0,0,0,0.8369772434234619,0.8639830946922302,0.8503659963607788,1,0,0,0.0,0.0,2.8733787536621094,70.81330871582031,1.3972331285476685,95.01002502441406
102,5.15,-0.6872226957824185,0.10649975389242172,0.4594563841819763,0.4332940876483917,0.10649975389242172,0.35,4,0,0,0,0.859103262424469,0.8784252405166626,0.8784252405166626,0,0,0,0.0,0.0,2.061936140060425,30.67353630065918,1.0026541948318481,68.0893783569336
103,5.2,-0.7129206612393331,0.10713081806898117,0.46868452429771423,0.4366680681705475,0.10713081806898117,0.35,4,0,0,0,0.8811056017875671,0.9320330023765564,0.9046517014503479,1,0,0,0.0,0.0,1.8787081241607666,71.78701782226562,0.9135562181472778,62.30091857910156
104,5.25,-0.7388324804393234,0.10777105391025543,0.4782768189907074,0.44211122393608093,0.10777105391025543,0.35,4,0,0,0,0.8804357051849365,0.8689163327217102,0.8714737296104431,1,0,0,0.0,0.0,3.004481554031372,41.269004821777344,1.460984230041504,99.20309448242188
105,5.300000000000001,-0.7505253955422131,0.1084187850356102,0.48751378059387207,0.4481900632381439,0.1084187850356102,0.35,4,0,0,0,0.8238523006439209,0.7285754084587097,0.7711607813835144,1,0,0,0.0,0.0,2.240377426147461,69.04844665527344,1.0894246101379395,74.16586303710938
106,5.3500000000000005,-0.7571719088555213,0.10907182097434998,0.49610549211502075,0.4529729187488556,0.10907182097434998,0.35,4,0,0,0,0.7745899558067322,0.8483136892318726,0.783464252948761,1,0,0,0.0,0.0,3.4755747318267822,65.63603210449219,1.6900620460510254,114.82373046875
107,5.4,-0.7802256765215315,0.10972768068313599,0.504997730255127,0.45765581727027893,0.10972768068313599,0.35,4,0,0,0,0.8278552889823914,1.0749467611312866,0.899898111820221,1,0,0,0.0,0.0,1.9806417226791382,66.68756103515625,0.9631233215332031,65.60848236083984
108,5.45,-0.823018266174968,0.11038330942392349,0.5150348544120789,0.4650561511516571,0.11038330942392349,0.35,4,0,0,0,0.9249011278152466,1.101902723312378,1.0009067058563232,1,0,0,0.0,0.0,3.8012094497680664,78.17345428466797,1.8484078645706177,125.61023712158203
109,5.5,-0.8527869603073762,0.11103507876396179,0.5255243182182312,0.4749060571193695,0.11103507876396179,0.35,4,0,0,0,0.958579957485199,0.8713092803955078,0.9369284510612488,1,0,0,0.0,0.0,2.428816556930542,48.171443939208984,1.1810566186904907,80.25167083740234
110,5.550000000000001,-0.8563847081984503,0.11167878657579422,0.5350489020347595,0.48391613364219666,0.11167878657579422,0.35,4,0,0,0,0.8894328474998474,0.8728076219558716,0.8333459496498108,1,0,0,0.0,0.0,2.662250518798828,85.258544921875,1.2945681810379028,88.15434265136719
111,5.6000000000000005,-0.8604705631454271,0.11230935901403427,0.5437135696411133,0.4910975992679596,0.11230935901403427,0.35,4,0,0,0,0.895034909248352,1.0785444974899292,0.9708629250526428,1,0,0,0.0,0.0,3.0794405937194824,41.18324279785156,1.4974346160888672,101.6747055053711
112,5.65,-0.8885070095865061,0.11292088031768799,0.5527775883674622,0.4990139305591583,0.11292088031768799,0.35,4,0,0,0,1.0037283897399902,1.1581518650054932,1.0856727361679077,1,0,0,0.0,0.0,3.616168975830078,65.83379364013672,1.7584283351898193,119.45825958251953
113,5.7,-0.9235141097595726,0.1135064959526062,0.56257164478302,0.5093661546707153,0.1135064959526062,0.35,4,0,0,0,1.0656393766403198,1.0898191928863525,1.077346682548523,1,0,0,0.0,0.0,2.7219245433807373,62.668827056884766,1.3235857486724854,89.97837829589844
114,5.75,-0.9436603061571123,0.11405815929174423,0.5722572803497314,0.5205497741699219,0.11405815929174423,0.35,4,0,0,0,1.0418827533721924,0.9883567690849304,1.0068919658660889,1,0,0,0.0,0.0,1.7433210611343384,61.662418365478516,0.8477219343185425,57.77031326293945
115,5.800000000000001,-0.9472877762495071,0.11456666886806488,0.5809769034385681,0.5298486948013306,0.11456666886806488,0.35,4,0,0,0,1.0199353694915771,1.015236496925354,1.0362964868545532,1,0,0,0.0,0.0,2.6449332237243652,62.64750671386719,1.2861472368240356,87.4425048828125
116,5.8500000000000005,-0.9432676093205475,0.11502131819725037,0.5884789228439331,0.536324679851532,0.11502131819725037,0.35,4,0,0,0,1.0244430303573608,1.0189563035964966,1.0189563035964966,0,0,0,0.0,0.0,2.439378261566162,32.654911041259766,1.1861923933029175,80.54170227050781
117,5.9,-0.9393736131029083,0.11540985107421875,0.5949245691299438,0.5351288318634033,0.11540985107421875,0.35,2,0,0,0,0.9942511916160583,0.9777948260307312,0.9648585319519043,1,0,0,0.0,0.0,0.8464217185974121,54.76563262939453,0.4115881621837616,28.32686996459961
118,5.95,-0.9371349099929569,0.11571843177080154,0.6004694700241089,0.525273859500885,0.11571843177080154,0.35,2,0,0,0,0.9485953450202942,0.9412453174591064,0.9232649207115173,1,0,0,0.0,0.0,2.1933836936950684,37.67512512207031,1.066573143005371,72.44831085205078
119,6.0,-0.9338418119713787,0.11866991221904755,0.6050639152526855,0.5151302814483643,0.11866991221904755,0.35,2,0,0,0,0.9183601140975952,0.905389130115509,0.905389130115509,0,0,0,0.0,0.0,1.634633183479309,27.26447296142578,0.7948704361915588,53.98945236206055
120,6.050000000000001,-0.9310366936086782,0.1286415308713913,0.6084895730018616,0.5045592784881592,0.1286415308713913,0.35,2,0,0,0,0.876751184463501,0.8381514549255371,0.8381514549255371,0,0,0,0.0,0.0,1.4635652303695679,34.96327590942383,0.7116854786872864,48.38762664794922
121,6.1000000000000005,-0.9169414312977713,0.13942751288414001,0.6102733016014099,0.4935556948184967,0.13942751288414001,0.35,2,0,0,0,0.8083477020263672,0.760680615901947,0.7681349515914917,1,0,0,0.0,0.0,2.3233559131622314,31.768903732299805,1.1297744512557983,76.71299743652344
122,6.15,-0.8970426152299095,0.14848580956459045,0.610409677028656,0.482284277677536,0.14848580956459045,0.35,2,0,0,0,0.7725684642791748,0.7850404977798462,0.7783578038215637,1,0,0,0.0,0.0,3.0034983158111572,42.07146453857422,1.4605063199996948,99.17318725585938
123,6.2,-0.8824682259876525,0.1560339331626892,0.6094871163368225,0.47088345885276794,0.1560339331626892,0.35,2,0,0,0,0.7608598470687866,0.7419003844261169,0.7540145516395569,1,0,0,0.0,0.0,0.9554858207702637,55.18058395385742,0.46462249755859375,31.88615608215332
124,6.25,-0.8801878051011047,0.16294413805007935,0.6081836819648743,0.4594264328479767,0.16294413805007935,0.35,2,0,0,0,0.77564936876297,0.8631111979484558,0.821003258228302,1,0,0,0.0,0.0,3.050743818283081,53.844879150390625,1.4834802150726318,100.77293395996094
125,6.300000000000001,-0.8883366059941185,0.16510675847530365,0.6073028445243835,0.4482444226741791,0.16510675847530365,0.35,2,0,0,0,0.8219171166419983,0.9180253744125366,0.8575734496116638,1,0,0,0.0,0.0,3.809765577316284,40.60436248779297,1.852568507194519,125.760009765625
126,6.3500000000000005,-0.9065197499135209,0.1610991209745407,0.6076411604881287,0.43773016333580017,0.1610991209745407,0.35,2,0,0,0,0.8639546632766724,0.9606766700744629,0.8981043100357056,1,0,0,0.0,0.0,2.9586851596832275,44.965904235839844,1.438714861869812,97.70508575439453
127,6.4,-0.9296879558257277,0.1544954776763916,0.609397828578949,0.42801961302757263,0.1544954776763916,0.35,2,0,0,0,0.9007868766784668,0.9375905990600586,0.9265569448471069,1,0,0,0.0,0.0,2.9000439643859863,49.997657775878906,1.410199522972107,95.79027557373047
128,6.45,-0.9454531822842376,0.15403693914413452,0.6117624044418335,0.41871383786201477,0.15403693914413452,0.35,2,0,0,0,0.8672999739646912,0.6715902090072632,0.8034331798553467,1,0,0,0.0,0.0,1.863863229751587,55.25203323364258,0.9063377380371094,61.68674850463867
129,6.5,-0.952770901534216,0.16566906869411469,0.6136155724525452,0.40910401940345764,0.16566906869411469,0.35,2,0,0,0,0.7943321466445923,0.6823304295539856,0.7727890014648438,1,0,0,0.0,0.0,2.6394453048706055,59.56705093383789,1.2834786176681519,87.24567413330078
130,6.550000000000001,-0.9530882594970274,0.18023265898227692,0.6145659685134888,0.399069219827652,0.18023265898227692,0.35,2,0,0,0,0.791263997554779,0.8240628838539124,0.8177485466003418,1,0,0,0.0,0.0,1.9126216173171997,41.61038589477539,0.9300472736358643,63.21306610107422
131,6.6000000000000005,-0.9581811767369576,0.18271812796592712,0.6155112385749817,0.38936081528663635,0.18271812796592712,0.35,2,0,0,0,0.8313693404197693,1.0021815299987793,0.8741415143013,1,0,0,0.0,0.0,2.720327138900757,61.68926239013672,1.322809100151062,89.92071533203125
132,6.65,-0.981903259246458,0.17011764645576477,0.6180883049964905,0.380805641412735,0.17011764645576477,0.35,2,0,0,0,0.8956624269485474,1.0140091180801392,0.9556857347488403,1,0,0,0.0,0.0,3.649810552597046,48.59855651855469,1.774787425994873,120.50614166259766
133,6.7,-1.0202379393541152,0.15366987884044647,0.6230351328849792,0.3735058009624481,0.15366987884044647,0.35,2,0,0,0,0.9127851128578186,0.8421632051467896,0.8918805122375488,1,0,0,0.0,0.0,3.434537649154663,50.07935333251953,1.670107126235962,113.4121322631836
134,6.75,-1.055562148734317,0.14956501126289368,0.6293197870254517,0.36673471331596375,0.14956501126289368,0.35,2,0,0,0,0.8351330161094666,0.8082306981086731,0.7617413401603699,1,0,0,0.0,0.0,2.804593086242676,65.9029769897461,1.3637850284576416,92.71813201904297
135,6.800000000000001,-1.0723011784883059,0.16572104394435883,0.6348411440849304,0.3594622313976288,0.16572104394435883,0.35,2,0,0,0,0.7236460447311401,0.7944760322570801,0.6675968170166016,1,0,0,0.0,0.0,3.3899130821228027,66.70426177978516,1.6484074592590332,112.00536346435547
136,6.8500000000000005,-1.0726535681492149,0.1882665604352951,0.6386002898216248,0.35143494606018066,0.1882665604352951,0.35,2,0,0,0,0.6794988512992859,0.7790238261222839,0.6961089372634888,1,0,0,0.0,0.0,3.319222927093506,47.57785415649414,1.6140331029891968,109.60165405273438
137,6.9,-1.0834512034167894,0.19591745734214783,0.6420741081237793,0.3435857892036438,0.19591745734214783,0.35,2,0,0,0,0.7379586696624756,0.9142004251480103,0.8123130798339844,1,0,0,0.0,0.0,2.2061188220977783,73.09806823730469,1.0727657079696655,73.06852722167969
138,6.95,-1.1146898985665352,0.17562225461006165,0.6475909352302551,0.3370107412338257,0.17562225461006165,0.35,2,0,0,0,0.829086184501648,0.9614468812942505,0.890703022480011,1,0,0,0.0,0.0,3.1886003017425537,57.623504638671875,1.5505152940750122,105.33203887939453
139,7.0,-1.1625975835319706,0.14584197103977203,0.6561683416366577,0.33211106061935425,0.14584197103977203,0.35,2,0,0,0,0.8770896792411804,1.0014392137527466,0.8980144262313843,1,0,0,0.0,0.0,3.5334291458129883,54.5262565612793,1.7181947231292725,116.68779754638672
140,7.050000000000001,-1.2066567679709035,0.12447261810302734,0.6668297648429871,0.32843977212905884,0.12447261810302734,0.35,2,0,0,0,0.852023720741272,0.898870587348938,0.813431441783905,1,0,0,0.0,0.0,3.0897600650787354,57.87995147705078,1.5024524927139282,102.07542419433594
141,7.1000000000000005,-1.2311077212346027,0.12649382650852203,0.6771817207336426,0.32483571767807007,0.12649382650852203,0.35,2,0,0,0,0.7948980927467346,0.8620046377182007,0.7758708000183105,1,0,0,0.0,0.0,3.359349489212036,63.26921844482422,1.6335453987121582,110.98320770263672
142,7.15,-1.2391477896608925,0.1415044516324997,0.6858436465263367,0.32070422172546387,0.1415044516324997,0.35,2,0,0,0,0.7771821618080139,0.8238097429275513,0.7911574244499207,1,0,0,0.0,0.0,3.1075050830841064,43.50865173339844,1.5110814571380615,102.60736083984375
143,7.2,-1.2547325555727504,0.1438382863998413,0.6940056681632996,0.31692782044410706,0.1438382863998413,0.35,2,0,0,0,0.8095201849937439,0.8900068402290344,0.8543729186058044,1,0,0,0.0,0.0,2.627060890197754,63.963470458984375,1.2774566411972046,86.86106872558594
144,7.25,-1.2916820906102657,0.1265837401151657,0.70367431640625,0.3145582675933838,0.1265837401151657,0.35,2,0,0,0,0.8680710196495056,0.9674966335296631,0.9114046692848206,1,0,0,0.0,0.0,2.734218120574951,55.41270446777344,1.3295637369155884,90.34793853759766
145,7.300000000000001,-1.3552322501783831,0.11917489767074585,0.715429961681366,0.3136049211025238,0.11917489767074585,0.35,2,0,0,0,0.8750516176223755,0.9623937606811523,0.8547295928001404,1,0,0,0.0,0.0,2.7850985527038574,52.823856353759766,1.354305386543274,92.0132064819336
146,7.3500000000000005,-1.4050260704971709,0.11703949421644211,0.7280458211898804,0.31308457255363464,0.11703949421644211,0.35,2,0,0,0,0.8595486283302307,1.0229039192199707,0.8786635398864746,1,0,0,0.0,0.0,2.827842950820923,44.3215446472168,1.375090479850769,93.38896942138672
147,7.4,-1.4310040772744836,0.12262822687625885,0.7398269772529602,0.3117779493331909,0.12262822687625885,0.35,2,0,0,0,0.8964911699295044,1.124961495399475,0.94608074426651,1,0,0,0.0,0.0,4.033768653869629,55.09426498413086,1.961493730545044,133.1875
148,7.45,-1.4532253346661048,0.13473467528820038,0.7504299879074097,0.3094119131565094,0.13473467528820038,0.35,2,0,0,0,0.9848524332046509,1.1684709787368774,1.0644335746765137,1,0,0,0.0,0.0,3.6689701080322266,37.279544830322266,1.7841038703918457,121.1080093383789
149,7.5,-1.5013490420997826,0.16075929999351501,0.76055508852005,0.3064561188220978,0.16075929999351501,0.35,2,0,0,0,1.095287799835205,1.2690203189849854,1.173609972000122,1,0,0,0.0,0.0,3.8076839447021484,38.31641387939453,1.8515561819076538,125.68596649169922
150,7.550000000000001,-1.5502855906120794,0.1830596625804901,0.7704756259918213,0.30302220582962036,0.1830596625804901,0.35,2,0,0,0,1.2165480852127075,1.3715620040893555,1.3060919046401978,1,0,0,0.0,0.0,3.7294411659240723,17.076194763183594,1.813509225845337,123.0694808959961
151,7.6000000000000005,-1.6022113871892,0.21407835185527802,0.7799385190010071,0.29880642890930176,0.21407835185527802,0.35,2,0,0,0,1.339431643486023,1.4367791414260864,1.4184774160385132,1,0,0,0.0,0.0,3.4536564350128174,17.657730102539062,1.6794039011001587,113.97075653076172
152,7.65,-1.6533356345158348,0.2510818541049957,0.78868567943573,0.29355669021606445,0.2510818541049957,0.35,2,0,0,0,1.408586859703064,1.4235587120056152,1.429286241531372,1,0,0,0.0,0.0,2.7471635341644287,39.52573013305664,1.3358585834503174,90.71253204345703
153,7.7,-1.6978872576168809,0.2749422788619995,0.7971108555793762,0.2877010703086853,0.2749422788619995,0.35,2,0,0,0,1.4142390489578247,1.3849818706512451,1.4057594537734985,1,0,0,0.0,0.0,2.281175136566162,39.6296272277832,1.1092631816864014,75.34980773925781
154,7.75,-1.73194983422942,0.27225714921951294,0.80599445104599,0.28223004937171936,0.27225714921951294,0.35,2,0,0,0,1.3936835527420044,1.3790498971939087,1.3790498971939087,0,0,0,0.0,0.0,2.310533285140991,38.41209411621094,1.1235390901565552,76.31291198730469
155,7.800000000000001,-1.7573877296586673,0.26286381483078003,0.8151838183403015,0.2773263454437256,0.26286381483078003,0.35,2,0,0,0,1.3848153352737427,1.399350881576538,1.3899935483932495,1,0,0,0.0,0.0,0.8123310208320618,38.26457977294922,0.3950108587741852,27.00737190246582
156,7.8500000000000005,-1.7833323955092695,0.26595538854599,0.8240202069282532,0.272495836019516,0.26595538854599,0.35,2,0,0,0,1.396267056465149,1.4130754470825195,1.4092587232589722,1,0,0,0.0,0.0,1.7418655157089233,42.506507873535156,0.8470140099525452,57.593505859375
157,7.9,-1.8051558035650954,0.2674190402030945,0.8324471712112427,0.2663987874984741,0.2674190402030945,0.35,3,0,0,0,1.3929483890533447,1.3763264417648315,1.3763264417648315,0,0,0,0.0,0.0,1.071543574333191,21.181241989135742,0.5210576057434082,35.405033111572266
158,7.95,-1.8271946057577042,0.49186185002326965,0.8300633430480957,0.24777717888355255,0.49186185002326965,0.35,3,0,0,0,1.3590039014816284,1.33345627784729,1.33345627784729,0,0,0,0.0,0.0,1.521038293838501,34.77915573120117,0.7396327257156372,50.27956008911133
159,8.0,-1.84144544797226,0.554510772228241,0.8257768154144287,0.2271520346403122,0.554510772228241,0.35,3,0,0,0,1.3037519454956055,1.3245285749435425,1.2631767988204956,1,0,0,0.0,0.0,1.6657593250274658,35.87451934814453,0.8100061416625977,55.05241012573242
160,8.05,-1.873054883807837,0.5897615551948547,0.8219419717788696,0.20788152515888214,0.5897615551948547,0.35,3,0,0,0,1.2522368431091309,1.3531159162521362,1.2343411445617676,1,0,0,0.0,0.05788300040876493,3.3812780380249023,49.92223358154297,1.644208550453186,111.65548706054688
161,8.1,-1.9074668611532277,0.6195152401924133,0.8189178109169006,0.19072775542736053,0.6195152401924133,0.35,3,0,0,0,1.23428475856781,1.4001566171646118,1.2394105195999146,1,0,0,0.0,0.0487020006403327,3.367126941680908,27.90850067138672,1.6373271942138672,111.1314468383789
162,8.15,-1.9418123420824285,0.6475028991699219,0.8166646361351013,0.17581821978092194,0.6475028991699219,0.35,3,0,0,0,1.2165796756744385,1.4328511953353882,1.1957968473434448,1,0,0,0.0,0.047951001761248335,3.137408494949341,21.457101821899414,1.5256223678588867,103.54183959960938
163,8.200000000000001,-1.9736943287900168,0.6698665618896484,0.8152130842208862,0.16340462863445282,0.6698665618896484,0.35,3,0,0,0,1.188928484916687,1.4329018592834473,1.1803929805755615,1,0,0,0.0,0.047510999138467014,2.847728729248047,24.699787139892578,1.3847603797912598,93.99090576171875
164,8.25,-1.9987506014365137,0.6822471618652344,0.8145759701728821,0.15375374257564545,0.6822471618652344,0.35,3,0,0,0,1.2025425434112549,1.3975170850753784,1.2386928796768188,1,0,0,0.0,0.047721998271299526,3.0057778358459473,26.74022674560547,1.461614727973938,99.20874786376953
165,8.3,-2.010001100721147,0.6786301732063293,0.8147482872009277,0.14704017341136932,0.6786301732063293,0.35,3,0,0,0,1.2385650873184204,1.3096458911895752,1.2572689056396484,1,0,0,0.0,0.04674199954024516,2.5291855335235596,25.50975227355957,1.2298630475997925,83.48479461669922
166,8.35,-1.9905057325496558,0.6361530423164368,0.8159819841384888,0.14346079528331757,0.6361530423164368,0.35,3,0,0,0,1.2790595293045044,1.3511017560958862,1.3200490474700928,1,0,0,0.0,0.04768199869431555,2.2202444076538086,37.263004302978516,1.0796345472335815,73.33214569091797
167,8.4,-1.86096238920146,0.47545358538627625,0.8184784650802612,0.14297150075435638,0.47545358538627625,0.35,3,0,0,0,1.335680365562439,1.424631953239441,1.376000165939331,1,0,0,0.0,0.04730100044980645,2.7534544467926025,43.80924606323242,1.3389179706573486,90.93465423583984
168,8.450000000000001,-1.8617136707479267,0.4578815698623657,0.8214809894561768,0.1442098468542099,0.4578815698623657,0.35,3,0,0,0,1.3400903940200806,1.2660105228424072,1.3090057373046875,1,0,0,0.0,0.04681100108427927,1.1163781881332397,45.54851150512695,0.5428593754768372,37.04652404785156
169,8.5,-1.8878520621724308,0.48963662981987,0.8237419724464417,0.14486689865589142,0.48963662981987,0.35,3,0,0,0,1.3166157007217407,1.3164629936218262,1.3221120834350586,1,0,0,0.0,0.04618099774233997,2.0397651195526123,32.600521087646484,0.9918733239173889,67.3651351928711
170,8.55,-1.9125223014757697,0.5253879427909851,0.8251507878303528,0.14483939111232758,0.5253879427909851,0.35,3,0,0,0,1.3224760293960571,1.3174686431884766,1.3281275033950806,1,0,0,0.0,0.04780100061907433,0.5294946432113647,34.922786712646484,0.2574763000011444,17.729955673217773
171,8.6,-1.9015561766131952,0.5119245052337646,0.8264385461807251,0.14628957211971283,0.5119245052337646,0.35,3,0,0,0,1.3241980075836182,1.3428248167037964,1.325495719909668,1,0,0,0.0,0.04394200004753657,2.12292218208313,50.58446502685547,1.032309889793396,70.1862564086914
172,8.65,-1.8315855606121025,0.4378180205821991,0.8277246356010437,0.14995382726192474,0.4378180205821991,0.35,3,0,0,0,1.3330062627792358,1.3469831943511963,1.3469831943511963,0,0,0,0.0,0.04712200097856112,1.9020664691925049,17.141586303710938,0.9249147772789001,62.78007888793945
173,8.700000000000001,-1.777387829246768,0.3910180628299713,0.8284661769866943,0.15417613089084625,0.3910180628299713,0.35,3,0,0,0,1.3465429544448853,1.4359008073806763,1.3571792840957642,1,0,0,0.0,0.04355200144345872,1.7595698833465576,52.183692932128906,0.8556232452392578,58.235225677490234
174,8.75,-1.7958978412197668,0.42611268162727356,0.8282930254936218,0.15701620280742645,0.42611268162727356,0.35,3,0,0,0,1.350751519203186,1.4523707628250122,1.3518038988113403,1,0,0,0.0,0.04381200051284395,2.7626333236694336,39.12014389038086,1.3433811664581299,91.22137451171875
175,8.8,-1.8014715423613714,0.4431111216545105,0.8276228308677673,0.15876255929470062,0.4431111216545105,0.35,3,0,0,0,1.382784366607666,1.4383050203323364,1.4281052350997925,1,0,0,0.0,0.04639200051315129,2.246828079223633,26.90550422668457,1.0925613641738892,74.17512512207031
176,8.85,-1.7283544163705948,0.3687207102775574,0.827133297920227,0.1615103930234909,0.3687207102775574,0.35,3,0,0,0,1.4191981554031372,1.4164631366729736,1.4252294301986694,1,0,0,0.0,0.05139199856785126,1.2096036672592163,44.58694839477539,0.5881919264793396,40.09855270385742
177,8.9,-1.7173060845321018,0.3597364127635956,0.8266250491142273,0.16459712386131287,0.3597364127635956,0.35,4,0,0,0,1.3827087879180908,1.343041181564331,1.3331209421157837,1,0,0,0.0,0.04848100070375949,1.0010325908660889,40.13544464111328,0.48677077889442444,33.21250915527344
178,8.950000000000001,-1.6991704713851972,0.3579618036746979,0.8253964185714722,0.165216326713562,0.3579618036746979,0.35,4,0,0,0,1.3418463468551636,1.347778081893921,1.3432413339614868,1,0,0,0.0,0.052462000894593075,2.7668066024780273,46.42158126831055,1.3454104661941528,91.38442993164062
179,9.0,-1.6777852531563986,0.3579652011394501,0.8233804702758789,0.1652151346206665,0.3579652011394501,0.35,4,0,0,0,1.339385747909546,1.3357278108596802,1.3357278108596802,0,0,0,0.0,0.06322199988062494,1.4011554718017578,29.462644577026367,0.6813374757766724,46.303916931152344
180,9.05,-1.6678133242650075,0.35096079111099243,0.8215351104736328,0.16769081354141235,0.35096079111099243,0.35,4,0,0,0,1.3450316190719604,1.5120296478271484,1.3610886335372925,1,0,0,0.0,0.05123200025991537,1.5137176513671875,37.73660659790039,0.7360729575157166,50.05439376831055
181,9.1,-1.6751487274623245,0.3377128839492798,0.8209155201911926,0.17251765727996826,0.3377128839492798,0.35,4,0,0,0,1.3638018369674683,1.467641830444336,1.3804045915603638,1,0,0,0.0,0.058712001191452146,2.7997965812683105,28.05625343322754,1.3614524602890015,92.41685485839844
182,9.15,-1.6850813230378117,0.3157941699028015,0.8218679428100586,0.18095633387565613,0.3157941699028015,0.35,4,0,0,0,1.3725926876068115,1.3494809865951538,1.3793630599975586,1,0,0,0.0,0.050130998715758324,3.4780960083007812,26.77875328063965,1.6912879943847656,114.7902603149414
183,9.200000000000001,-1.6913192511402693,0.28692615032196045,0.8243126273155212,0.19306111335754395,0.28692615032196045,0.35,4,0,0,0,1.349833369255066,1.2446790933609009,1.3245879411697388,1,0,0,0.0,0.05058199894847348,3.7498862743377686,26.69656753540039,1.8234511613845825,123.75675964355469
184,9.25,-1.6927217060642423,0.2543412744998932,0.8279719948768616,0.20837408304214478,0.2543412744998932,0.35,4,0,0,0,1.3027949333190918,1.3371976613998413,1.276505708694458,1,0,0,0.0,0.04733200330520049,3.7902069091796875,25.080129623413086,1.843057632446289,125.08447265625
185,9.3,-1.688143356067608,0.2219449132680893,0.8323729634284973,0.2258216142654419,0.2219449132680893,0.35,4,0,0,0,1.2572214603424072,1.4980783462524414,1.2331653833389282,1,0,0,0.0,0.04920200080960058,3.5937561988830566,14.56191349029541,1.7475299835205078,118.590087890625
186,9.35,-1.6779406146708087,0.19270747900009155,0.8369812369346619,0.2440931797027588,0.19270747900009155,0.35,4,0,0,0,1.2160234451293945,1.517115592956543,1.1956307888031006,1,0,0,0.0,0.05299199983710423,3.477111577987671,13.705302238464355,1.6908094882965088,114.74060821533203
187,9.4,-1.6712025644803008,0.17144885659217834,0.8415454626083374,0.2623070776462555,0.17144885659217834,0.35,4,0,0,0,1.1885801553726196,1.4946733713150024,1.1834713220596313,1,0,0,0.0,0.0,3.464266777038574,6.9727888107299805,1.684563398361206,114.31222534179688
188,9.450000000000001,-1.6870445123807487,0.17602549493312836,0.8459307551383972,0.28008928894996643,0.17602549493312836,0.35,4,0,0,0,1.1919527053833008,1.4976176023483276,1.2093462944030762,1,0,0,0.0,0.0,2.9766876697540283,21.545562744140625,1.4474689960479736,98.23957824707031
189,9.5,-1.7025280405058993,0.18088604509830475,0.8501183986663818,0.2973523736000061,0.18088604509830475,0.35,4,0,0,0,1.2250375747680664,1.507458209991455,1.2598634958267212,1,0,0,0.0,0.0,2.9356913566589355,34.13298797607422,1.427533745765686,96.91403198242188
190,9.55,-1.7182646879078223,0.18700161576271057,0.854091465473175,0.3140016794204712,0.18700161576271057,0.35,4,0,0,0,1.2663798332214355,1.5019904375076294,1.2944108247756958,1,0,0,0.0,0.0,2.8344430923461914,13.13010025024414,1.3783000707626343,93.53519439697266
191,9.600000000000001,-1.7339906910108447,0.19389793276786804,0.8578369617462158,0.33023157715797424,0.19389793276786804,0.35,4,0,0,0,1.3129624128341675,1.506691813468933,1.3535056114196777,1,0,0,0.0,0.0,3.00885272026062,22.98387908935547,1.4631099700927734,99.30316925048828
192,9.65,-1.7458481660126999,0.20095868408679962,0.8612098097801208,0.3459731936454773,0.20095868408679962,0.35,4,0,0,0,1.381536841392517,1.5205343961715698,1.4386972188949585,1,0,0,0.0,0.0,2.8522698879241943,27.427387237548828,1.3869684934616089,94.14630889892578
193,9.700000000000001,-1.7414859974444983,0.20748946070671082,0.8635443449020386,0.36083316802978516,0.20748946070671082,0.35,4,0,0,0,1.440954327583313,1.5087944269180298,1.4671781063079834,1,0,0,0.0,0.0,2.360579013824463,15.679245948791504,1.1478749513626099,77.9039535522461
194,9.75,-1.7285785809841945,0.21442382037639618,0.8645739555358887,0.37462925910949707,0.21442382037639618,0.35,4,0,0,0,1.4735339879989624,1.5000089406967163,1.49599027633667,1,0,0,0.0,0.0,2.540708541870117,39.112972259521484,1.2354662418365479,83.90396881103516
