step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,replay_size
480500,780000,5,4,0.3668986815651988,0.03706884756684303,0.069996593692628,0.18371107429265976,0.03706884756684303,0.49410608410835266,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,500
481000,780000,22,8,-0.25943468028692934,0.33122575283050537,-2.9903359140914483,2.4484551697969437,0.33122575283050537,0.3217043876647949,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,1000
481500,780000,41,25,-0.6473097666168569,0.23049065470695496,-13.560607844253369,7.134886011481285,0.23049065470695496,0.22096729278564453,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,1500
482000,780000,54,70,-0.11367777238575755,0.0607767179608345,-8.34468939192207,5.46298486366868,0.0607767179608345,0.40673255920410156,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,2000
482500,780000,61,53,-0.5599097181143771,0.3115382492542267,-26.14593462848608,14.069609731435776,0.3115382492542267,0.21720728278160095,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,2500
483000,780000,65,39,-0.049649364902777667,0.05209888517856598,-2.8356012703853244,2.7016179375350475,0.05209888517856598,0.43191608786582947,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,3000
483500,780000,70,172,-0.34029566789070953,0.09907704591751099,-47.29364723271811,20.78912952542305,0.09907704591751099,0.3425240218639374,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,3500
484000,780000,84,27,-0.6432535519428433,0.18585816025733948,-13.148450786167682,7.748567767441273,0.18585816025733948,0.24880805611610413,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,4000
484500,780000,88,35,-0.08732231750186487,0.04677889123558998,-0.6384531986959563,1.4941107258200645,0.04677889123558998,0.5804407000541687,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,4500
485000,780000,98,143,-0.3104579244948576,0.1351616084575653,-82.79421187593184,38.8818037584424,0.1351616084575653,0.2910286784172058,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,5000
485500,780000,111,10,-0.12888419959797393,0.22130019962787628,-1.8802879390869296,2.309924677014351,0.22130019962787628,0.30115652084350586,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,5500
486000,780000,121,118,-0.6187417003834355,0.3245405852794647,-74.93121898969589,36.557957142591476,0.3245405852794647,0.22153565287590027,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,6000
486500,780000,125,59,-0.39352299506090094,0.16052310168743134,-26.959877736324444,12.80728366971016,0.16052310168743134,0.2680601179599762,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,6500
487000,780000,131,3,-0.10932687592443763,0.06612332165241241,-0.826744606014812,0.22768433392047882,0.06612332165241241,0.39349421858787537,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,7000
487500,780000,136,194,-0.9749345287935856,0.3481450378894806,-138.8209841533263,54.66205406188965,0.3481450378894806,0.16870062053203583,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,7500
488000,780000,147,96,-0.3830730902596099,0.18652553856372833,-45.30476831598168,22.22369208931923,0.18652553856372833,0.2483404278755188,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,8000
488500,780000,153,42,-0.04511544003561797,0.024062301963567734,-1.848132602038013,1.4365670084953308,0.024062301963567734,0.6004152894020081,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,8500
489000,780000,158,14,0.30479519360575347,0.018688930198550224,2.4469420139819897,0.380401898175478,0.018688930198550224,0.7070524096488953,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,9000
489500,780000,161,14,20.379002412375495,0.03640399128198624,23.285944524719298,0.812507126480341,0.03640399128198624,0.5103853940963745,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,9500
490000,780000,171,116,-1.1858571645123284,0.46322107315063477,-83.70117158168229,30.405651330947876,0.46322107315063477,0.1769101768732071,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,10000
490500,780000,179,41,-0.46972493146241406,0.18345807492733002,-21.825890657213474,9.6949950940907,0.18345807492733002,0.2561406195163727,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,10500
491000,780000,183,15,0.25822207500142125,0.017373202368617058,3.7077446049901246,0.5560583509504795,0.017373202368617058,0.7588568329811096,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,11000
491500,780000,193,71,-0.1922307396980307,0.07201752811670303,-12.541444646720505,6.940763361752033,0.07201752811670303,0.38206666707992554,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010328046046197414,11500
