step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
49,2.5,-0.47418769247829917,0.3472880721092224,0.321136474609375,0.2537207007408142,0.31706467270851135,0.35,1,0,0,0,0,,,nan,0,0.8158928751945496,3.738665819168091,24.367918014526367,0.8215351104736328,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.077642231984046,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,9.077496419471198e-08,valid,0.09024486842321491,0.293713034|0.0902448684|0.0982448684|0.309307263|0.36975482|0.434535429,0.443713034|0.240244868|0.248244868|0.459307263|0.51975482|0.584535429,0.413713034|0.210244868|0.218244868|0.429307263|0.48975482|0.554535429,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00135504422|-0.00135504422|0.000306471037|0.000160737037|0,-0.107663894|-0.134864001|-0.134864001|-0.134202363|-0.126548189|0,1.06718824|0.224760428|0.256760428|1.10333316|1.35263183|1.73814172,0.427135408|-0.24028106|0.444040686,-0.0349794254|0.138806731|-0.0523388274,0.013087059371173382,0.001497945748269558,0.004346156492829323,0.007206696085631847
50,2.5500000000000003,-0.4279741858499176,0.3437570333480835,0.31472766399383545,0.24760174751281738,0.31224849820137024,0.35,1,0,0,0,0,,,nan,0,0.8727380037307739,3.8324124813079834,20.005104064941406,0.8729424476623535,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.00853626774594082,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,7.433600591501277e-07,valid,0.08343107295605653,0.288355019|0.083431073|0.091431073|0.302730668|0.363561724|0.427666267,0.438355019|0.233431073|0.241431073|0.452730668|0.513561724|0.577666267,0.408355019|0.203431073|0.211431073|0.422730668|0.483561724|0.547666267,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0147743667|0.0147743667|-0.0190952504|-0.0249346278|0,-0.106661714|-0.134245838|-0.134245838|-0.132934944|-0.125157672|0,1.04675836|0.214252821|0.246252821|1.05889248|1.30415459|1.71066507,0.425386608|-0.233340755|0.441423923,-0.0349794254|0.138806731|-0.0523388274,0.009922975674271584,0.006581106223165989,0.0013392241671681404,0.0019700033590197563
51,2.6,-0.3762167797896109,0.3448924124240875,0.30599308013916016,0.2419557273387909,0.31235235929489136,0.35,1,0,0,0,0,,,nan,0,0.9097022414207458,3.5823826789855957,28.483396530151367,0.9097015261650085,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,1.2541315219906392e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.07748599911367668,0.283047807|0.0774859991|0.0854859991|0.295313589|0.356250191|0.419617725,0.433047807|0.227485999|0.235485999|0.445313589|0.506250191|0.569617725,0.403047807|0.197485999|0.205485999|0.415313589|0.476250191|0.539617725,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0235865029|0.0235865029|-0.0505936938|-0.0622087823|0,-0.10563167|-0.133004495|-0.133004495|-0.13146512|-0.123593847|0,1.02655956|0.200526004|0.232526004|0.999195542|1.23919814|1.6784709,0.423637807|-0.22640045|0.43880716,-0.0349794254|0.138806731|-0.0523388274,0.01468281727284193,0.005983599461615086,0.006608614698052406,0.0020544184371829033
52,2.6500000000000004,-0.34581927975249643,0.3308882415294647,0.2969743013381958,0.23720157146453857,0.29771703481674194,0.35,1,0,0,0,0,,,nan,0,0.9521374106407166,2.9691500663757324,31.290193557739258,0.9521366357803345,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,1.2442325723106445e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.07211303139893552,0.27779281|0.0721130314|0.0801130314|0.286468797|0.347224466|0.409775876,0.42779281|0.222113031|0.230113031|0.436468797|0.497224466|0.559775876,0.39779281|0.192113031|0.200113031|0.406468797|0.467224466|0.529775876,0.15|0.15|0.15|0.15|0.15|0.15,0|0.039852474|0.039852474|-0.0606586459|-0.0766438163|0,-0.104573002|-0.131064001|-0.131064001|-0.129654139|-0.12167908|0,1.00659824|0.197240599|0.229240599|0.955562405|1.19057497|1.6391035,0.421889007|-0.219460145|0.436190397,-0.0349794254|0.138806731|-0.0523388274,0.01026961300522089,0.001481018029153347,0.0013593174517154694,0.00739649310708046
53,2.7,-0.36780992592458944,0.29805827140808105,0.2913777232170105,0.2337266206741333,0.2647305428981781,0.35,1,0,0,0,0,,,nan,0,0.9316731691360474,2.6231765747070312,56.860599517822266,0.9316725730895996,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,1.0186073878003893e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.06772888774183514,0.272591478|0.0677288877|0.0757288877|0.277290151|0.337651|0.399263061,0.422591478|0.217728888|0.225728888|0.427290151|0.487651|0.549263061,0.392591478|0.187728888|0.195728888|0.397290151|0.457651|0.519263061,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0634279496|0.0634279496|-0.0335398066|-0.051314661|0,-0.103484944|-0.128442338|-0.128442338|-0.127524655|-0.119452475|0,0.986880968|0.205901162|0.237901162|0.948096143|1.17983686|1.59705224,0.420140207|-0.212519839|0.433573633,-0.0349794254|0.138806731|-0.0523388274,0.010925071313977242,0.007464916445314884,0.0014886120334267616,0.001937403343617916
54,2.75,-0.4371011303140202,0.28209495544433594,0.2904863953590393,0.23093944787979126,0.24879705905914307,0.35,1,0,0,0,0,,,nan,0,0.8321389555931091,4.780569553375244,65.75680541992188,0.8365983963012695,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.05853694441242642,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.672220312711752e-08,valid,0.06468535886207102,0.2674453|0.0646853589|0.0726853589|0.269576606|0.32944659|0.389896146,0.4174453|0.214685359|0.222685359|0.419576606|0.47944659|0.539896146,0.3874453|0.184685359|0.192685359|0.389576606|0.44944659|0.509896146,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0748218189|0.0748218189|0.00923722379|-0.00681994385|0,-0.10236672|-0.125393328|-0.125393328|-0.125342878|-0.117284602|0,0.967414482|0.208169926|0.240169926|0.962200769|1.19368182|1.55958458,0.418391407|-0.205579534|0.43095687,-0.0349794254|0.138806731|-0.0523388274,0.010231904685497284,0.0014403313398361206,0.006714398041367531,0.0020434707403182983
55,2.8000000000000003,-0.5127712968134392,0.3408951759338379,0.2905183732509613,0.2268492579460144,0.3070547580718994,0.35,1,0,0,0,0,,,nan,0,0.7248234748840332,4.998668670654297,107.81708526611328,0.7510861754417419,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.18250324248989971,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.364823058185864e-08,valid,0.06231856033404129,0.262355805|0.0623185603|0.0702974561|0.264018453|0.323471619|0.382504483,0.412355805|0.21231856|0.220297456|0.414018453|0.473471619|0.532504483,0.382355805|0.18231856|0.190297456|0.384018453|0.443471619|0.502504483,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0437117577|0.0437392315|0.0300024678|0.0221913305|0,-0.10121755|-0.122425962|-0.123070934|-0.123398173|-0.115488339|0,0.94820567|0.170560037|0.201858122|0.962678108|1.20058947|1.53001793,0.416642606|-0.198639229|0.428340107,-0.0349794254|0.138806731|-0.0523388274,0.010506399907171726,0.001507982611656189,0.00675229262560606,0.0022113099694252014
56,2.85,-0.5503890953964268,0.382793128490448,0.29031115770339966,0.2218894362449646,0.34805795550346375,0.35,1,0,0,0,0,,,nan,0,0.6554356813430786,5.25805139541626,140.35113525390625,0.6554350852966309,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,9.6429941980939e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.058535170223515315,0.257324559|0.0585351702|0.0664710891|0.259419997|0.318849719|0.376333071,0.407324559|0.20853517|0.216471089|0.409419997|0.468849719|0.526333071,0.377324559|0.17853517|0.186471089|0.379419997|0.438849719|0.496333071,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0250305814|0.0253404749|0.0283330352|0.0225560651|0,-0.100036649|-0.120249832|-0.121371514|-0.121469658|-0.1136281|0,0.929261585|0.138921431|0.169853317|0.944543366|1.18432684|1.50533228,0.414893806|-0.191698924|0.425723344,-0.0349794254|0.138806731|-0.0523388274,0.00488713663071394,0.0015118326991796494,0.001437826082110405,0.001906372606754303
57,2.9000000000000004,-0.5271739044649503,0.40030568838119507,0.28806403279304504,0.216824471950531,0.3648059368133545,0.35,1,0,0,0,0,,,nan,0,0.6958576440811157,3.680612087249756,87.04667663574219,0.6958573460578918,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,7.784246947935023e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.05383241792787438,0.252353167|0.0538324179|0.0617241347|0.254898623|0.31442294|0.370491573,0.402353167|0.203832418|0.211724135|0.404898623|0.46442294|0.520491573,0.372353167|0.173832418|0.181724135|0.374898623|0.43442294|0.490491573,0.15|0.15|0.15|0.15|0.15|0.15,0|0.021859899|0.0211707964|-0.00736449907|-0.0167428771|0,-0.0988232271|-0.118416791|-0.119865019|-0.119373953|-0.111587371|0,0.910589442|0.11877278|0.148202316|0.89285604|1.12936151|1.48196629,0.413145006|-0.184758618|0.423106581,-0.0349794254|0.138806731|-0.0523388274,0.0068107303231954575,0.0015554744750261307,0.0032555703073740005,0.001965779811143875
58,2.95,-0.527508356303897,0.39097607135772705,0.2864680290222168,0.2124854028224945,0.35511666536331177,0.35,1,0,0,0,0,,,nan,0,0.7253313660621643,3.365248203277588,83.51778411865234,0.7253311276435852,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,4.2259646839722937e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.04910704425959292,0.247443277|0.0491070443|0.0568726841|0.248783277|0.308223015|0.362897589,0.397443277|0.199107044|0.206872684|0.398783277|0.458223015|0.512897589,0.367443277|0.169107044|0.176872684|0.368783277|0.428223015|0.482897589,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0346099549|0.0329484331|-0.0132189638|-0.0242185622|0,-0.0975764973|-0.116001583|-0.118102216|-0.11665735|-0.108861369|0,0.89219661|0.115036549|0.142336953|0.865256795|1.09981213|1.45159036,0.411396205|-0.177818313|0.420489818,-0.0349794254|0.138806731|-0.0523388274,0.004821266047656536,0.0014812787994742393,0.0014180447906255722,0.0018903128802776337
59,3.0,-0.5697281326594703,0.3598388433456421,0.28878650069236755,0.20930412411689758,0.3240261971950531,0.35,1,0,0,0,0,,,nan,0,0.6997994780540466,3.689868927001953,69.35813903808594,0.6997987627983093,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,1.110317992487092e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.04519272870857735,0.242596573|0.0451927287|0.0527446708|0.242570751|0.301853249|0.354962755,0.392596573|0.195192729|0.202744671|0.392570751|0.451853249|0.504962755,0.362596573|0.165192729|0.172744671|0.362570751|0.421853249|0.474962755,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0555233069|0.0550041969|0.0264792193|0.0174360174|0,-0.0962956726|-0.112991866|-0.11584786|-0.113609475|-0.105770573|0,0.874090618|0.123302356|0.15013502|0.883152748|1.11907844|1.41985102,0.409647405|-0.170878008|0.417873055,-0.0349794254|0.138806731|-0.0523388274,0.00480637326836586,0.0014641620218753815,0.0013521760702133179,0.001934572122991085
60,3.0500000000000003,-0.6428296903430977,0.3651368319988251,0.294445663690567,0.20629087090492249,0.32916462421417236,0.35,1,0,0,0,0,,,nan,0,0.619872510433197,4.930949687957764,73.46037292480469,0.6198719143867493,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,7.381150925607751e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.04245403776433129,0.237814779|0.0424540378|0.0498347272|0.238458814|0.297689652|0.349051133,0.387814779|0.192454038|0.199834727|0.388458814|0.447689652|0.499051133,0.357814779|0.162454038|0.169834727|0.358458814|0.417689652|0.469051133,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0544010774|0.0577059697|0.0751737092|0.0722519461|0,-0.0949799709|-0.10995111|-0.11317657|-0.110805507|-0.102988782|0,0.856279143|0.114266119|0.143868308|0.918203457|1.16002177|1.39620453,0.407898605|-0.163937703|0.415256292,-0.0349794254|0.138806731|-0.0523388274,0.012371672317385674,0.004440193064510822,0.0014235200360417366,0.006466187536716461
61,3.1,-0.689190969649082,0.4396034777164459,0.298313170671463,0.20167216658592224,0.4027037024497986,0.35,1,0,0,0,0,,,nan,0,0.5720117688179016,4.461917400360107,121.73802185058594,0.5943593382835388,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.1100587767785394,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,5.093136220407635e-08,valid,0.03976275300160917,0.233099658|0.039762753|0.0471732017|0.236777351|0.296248122|0.345821033,0.383099658|0.189762753|0.197173202|0.386777351|0.446248122|0.495821033,0.353099658|0.159762753|0.167173202|0.356777351|0.416248122|0.465821033,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0178140747|0.0226644406|0.0713526458|0.0721742061|0,-0.0936286172|-0.107879236|-0.110661142|-0.108713238|-0.100998012|0,0.838770014|0.0689858507|0.100696105|0.909748811|1.15616868|1.38328413,0.406149805|-0.156997398|0.412639529,-0.0349794254|0.138806731|-0.0523388274,0.009249541908502579,0.001513458788394928,0.005717037245631218,0.0019839471206068993
62,3.1500000000000004,-0.6889411127218981,0.5117212533950806,0.2981296181678772,0.19513723254203796,0.47316285967826843,0.35,1,0,0,0,0,,,nan,0,0.6030701994895935,5.254774570465088,63.66023254394531,0.6030697226524353,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,7.106809122427753e-07,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.035344106558770266,0.228453013|0.0353441066|0.042865435|0.234958694|0.294839516|0.342653667,0.378453013|0.185344107|0.192865435|0.384958694|0.444839516|0.492653667,0.348453013|0.155344107|0.162865435|0.354958694|0.414839516|0.462653667,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0220007333|-0.0188711497|0.0342017272|0.0354600236|0,-0.0922408471|-0.106441889|-0.108742016|-0.10677477|-0.0991626985|0,0.821571203|0.0129338039|0.0438485744|0.867261732|1.11565539|1.37061467,0.404401004|-0.150057092|0.410022765,-0.0349794254|0.138806731|-0.0523388274,0.01032168697565794,0.0015078354626893997,0.0013511395081877708,0.0074269725009799
63,3.2,-0.658431217820558,0.5259127616882324,0.2956235706806183,0.18899297714233398,0.4862018823623657,0.35,1,0,0,0,0,,,nan,0,0.7372620701789856,5.329840183258057,117.88029479980469,0.7495070695877075,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.09904588211184272,0,1,12,predictive_link_1,predictive_link_1,0,0,1,solved,osqp,9.791547069676332e-10,valid,0.02896855875519702,0.223876682|0.0289685588|0.0365364076|0.231426247|0.291740662|0.337872459,0.373876682|0.178968559|0.186536408|0.381426247|0.441740662|0.487872459,0.343876682|0.148968559|0.156536408|0.351426247|0.411740662|0.457872459,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0106040094|-0.0110743486|-0.0101685391|-0.0183643544|0,-0.0908159096|-0.105270226|-0.107350313|-0.104549367|-0.0969849689|0,0.804690818|-4.20261645e-10|0.0277209687|0.810987082|1.05161332|1.35148984,0.402652204|-0.143116787|0.407406002,-0.0349794254|0.138806731|-0.0523388274,0.010042163543403149,0.001487785018980503,0.0014111269265413284,0.0071093859151005745
64,3.25,-0.6170804694749075,0.5176517367362976,0.2915371358394623,0.18391668796539307,0.4777431786060333,0.35,1,0,0,0,0,,,nan,0,0.9017584323883057,5.474263668060303,72.96240234375,0.9071251153945923,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.04924577164961268,0,1,12,predictive_link_1,predictive_link_1,0,0,1,solved,osqp,9.74404666051476e-08,valid,0.023150241692514756,0.219372543|0.0231502417|0.0305986427|0.225923184|0.286214245|0.330305933,0.369372543|0.173150242|0.180598643|0.375923184|0.436214245|0.480305933,0.339372543|0.143150242|0.150598643|0.345923184|0.406214245|0.450305933,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0103416572|0.0056741964|-0.0534931888|-0.0712355069|0,-0.0893530712|-0.102942723|-0.105149345|-0.101032631|-0.093514753|0,0.788137102|-9.92196397e-08|0.0229194225|0.749166918|0.980106721|1.32122373,0.400903404|-0.136176482|0.404789239,-0.0349794254|0.138806731|-0.0523388274,0.011838898994028568,0.0014590593054890633,0.0013576019555330276,0.008988657966256142
65,3.3000000000000003,-0.5937928429742073,0.48809343576431274,0.2880043685436249,0.1801384687423706,0.4489961862564087,0.35,1,0,0,0,0,,,nan,0,1.0143717527389526,5.827680587768555,86.13904571533203,1.0142674446105957,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.000794633886669027,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.018619078217108426,0.214942509|0.0186190782|0.0257180711|0.218695696|0.278484134|0.319795569,0.364942509|0.168619078|0.175718071|0.368695696|0.428484134|0.469795569,0.334942509|0.138619078|0.145718071|0.338695696|0.398484134|0.439795569,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0308219223|0.0217636786|-0.077266928|-0.0966287218|0,-0.0878516191|-0.0991017055|-0.10165517|-0.095964559|-0.0884657563|0,0.771918417|0.00619652963|0.0229807927|0.701551295|0.928842057|1.27918228,0.399154603|-0.129236177|0.402172476,-0.0349794254|0.138806731|-0.0523388274,0.015286293812096119,0.006044894456863403,0.002212769351899624,0.0069907307624816895
66,3.35,-0.5906613126433558,0.42872563004493713,0.28768229484558105,0.17790007591247559,0.3922101557254791,0.35,1,0,0,0,0,,,nan,0,1.0940394401550293,4.701918125152588,48.4644889831543,1.094038724899292,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,1.1418945359575777e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.015571169620520603,0.210588527|0.0155711696|0.0220872339|0.210834018|0.270047715|0.307975715,0.360588527|0.16557117|0.172087234|0.360834018|0.420047715|0.457975715,0.330588527|0.13557117|0.142087234|0.330834018|0.390047715|0.427975715,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0552714066|0.0432608153|-0.0731685706|-0.0905733854|0,-0.0863108659|-0.0939931424|-0.096758738|-0.0894183857|-0.0817784256|0,0.756043243|0.0235629427|0.0348510128|0.680749115|0.90783905|1.23190286,0.397405803|-0.122295871|0.399555713,-0.0349794254|0.138806731|-0.0523388274,0.005045886151492596,0.0014352034777402878,0.001472383737564087,0.002104443497955799
67,3.4000000000000004,-0.6320248896125407,0.35982054471969604,0.29313671588897705,0.1774519681930542,0.32491129636764526,0.35,1,0,0,0,0,,,nan,0,1.1036163568496704,4.65456485748291,83.7760238647461,1.0953806638717651,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.051172184989659086,0,0,12,joint_5_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.014186396533703377,0.206312579|0.0141863965|0.020020104|0.203792573|0.262563128|0.296562172,0.356312579|0.164186397|0.170020104|0.353792573|0.412563128|0.446562172,0.326312579|0.134186397|0.140020104|0.323792573|0.382563128|0.416562172,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0847630722|0.0749210462|-0.035190184|-0.0499387798|0,-0.0847301543|-0.0880579204|-0.0905137556|-0.0816456971|-0.0737275532|0,0.740520164|0.0534507379|0.0644877066|0.698334412|0.92658618|1.18624869,0.395657003|-0.115355566|0.39693895,-0.0349794254|0.138806731|-0.0523388274,0.01791425421833992,0.0015417952090501785,0.0014528362080454826,0.014885357581079006
68,3.45,-0.701254042226102,0.35715407133102417,0.3019832372665405,0.17751023173332214,0.32455936074256897,0.35,1,0,0,0,0,,,nan,0,0.9978134632110596,4.974771022796631,79.2958755493164,1.0825620889663696,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.1360934027670173,0,1,12,workspace_z_upper|joint_5_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.014638013842286718,0.20211668|0.0146380138|0.020018864|0.199222304|0.257715686|0.287257138,0.35211668|0.164638014|0.170018864|0.349222304|0.407715686|0.437257138,0.32211668|0.134638014|0.140018864|0.319222304|0.377715686|0.407257138,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0894692835|0.0871314581|0.0121954631|0.00428475725|0,-0.0831088605|-0.081840259|-0.083198522|-0.0731546818|-0.0649433843|0,0.725357858|0.0661810799|0.0840083919|0.735929997|0.970204116|1.14902855,0.393908203|-0.108415261|0.394322187,-0.0349794254|0.138806731|-0.0523388274,0.01310060080140829,0.006980643607676029,0.001364210620522499,0.004722721874713898
69,3.5,-0.7190097543934146,0.3619275689125061,0.3109448552131653,0.17658278346061707,0.3310481607913971,0.35,1,0,0,0,0,,,nan,0,0.9216798543930054,4.898629188537598,49.24566650390625,0.9362723231315613,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.024478182616206882,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.160304074516617e-08,valid,0.015499226612131517,0.198002871|0.0154992266|0.0208838389|0.197187717|0.255753505|0.28080226,0.348002871|0.165499227|0.170883839|0.347187717|0.405753505|0.43080226,0.318002871|0.135499227|0.140883839|0.317187717|0.375753505|0.40080226,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0638942048|0.0680133008|0.0366474981|0.0372141593|0,-0.0814464006|-0.0763098052|-0.0761380995|-0.0654773064|-0.0570461495|0,0.710565084|0.049581306|0.0754105566|0.759921058|1.00318203|1.12320904,0.392159402|-0.101474956|0.391705424,-0.0349794254|0.138806731|-0.0523388274,0.013268522918224335,0.0014574304223060608,0.009724567644298077,0.0020517250522971153
70,3.5500000000000003,-0.7603839934754263,0.48527809977531433,0.3150704801082611,0.17354339361190796,0.45534953474998474,0.35,1,0,0,0,0,,,nan,0,0.8513144254684448,4.801906585693359,54.94234848022461,0.8513135313987732,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,1.2281571705867702e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.015258588761219688,0.193973226|0.0152585888|0.0210154462|0.196501287|0.255556304|0.276376106,0.343973226|0.165258589|0.171015446|0.346501287|0.405556304|0.426376106,0.313973226|0.135258589|0.141015446|0.316501287|0.375556304|0.396376106,0.15|0.15|0.15|0.15|0.15|0.15,0|0.01263545|0.014733197|0.0131568195|0.0194883937|0,-0.079742235|-0.0715748034|-0.0698137139|-0.058643271|-0.0500345998|0,0.69615067|0.00209500162|0.0289812678|0.740518698|0.991679011|1.10550443,0.390410602|-0.0945346504|0.38908866,-0.0349794254|0.138806731|-0.0523388274,0.016781551763415337,0.01347618643194437,0.0013591870665550232,0.0019122306257486343
71,3.6,-0.7792994782151158,0.4963027834892273,0.31925055384635925,0.17056983709335327,0.467355340719223,0.35,1,0,0,0,0,,,nan,0,0.6828207969665527,6.255825042724609,160.50965881347656,0.7177807688713074,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.264858738994705,0,0,12,,predictive_link_1,0,0,1,solved,osqp,2.1922654361294924e-07,valid,0.012815370225282258,0.190029843|0.0128153702|0.0188787394|0.194853291|0.254645018|0.271554458,0.340029843|0.16281537|0.168878739|0.344853291|0.404645018|0.421554458,0.310029843|0.13281537|0.138878739|0.314853291|0.374645018|0.391554458,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0161787477|0.0208346848|0.026142031|0.0241019013|0,-0.0779958739|-0.0674404464|-0.064420497|-0.0526509405|-0.0438927148|0,0.682123497|-2.17770821e-07|0.0319291452|0.752904254|0.998789258|1.08621783,0.388661802|-0.0875943452|0.386471897,-0.0349794254|0.138806731|-0.0523388274,0.0051121786236763,0.00154042337089777,0.0014816764742136002,0.0020538801327347755
72,3.6500000000000004,-0.7882170873136051,0.4854717254638672,0.32422682642936707,0.16806769371032715,0.4576421082019806,0.35,1,0,0,0,0,,,nan,0,0.6549545526504517,5.409607410430908,27.682310104370117,0.6802066564559937,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.26304251371085396,0,0,12,,predictive_link_1,0,0,1,solved,osqp,2.0410717583088656e-07,valid,0.010422567217484108,0.186174841|0.0104225672|0.0169510884|0.193918637|0.254055307|0.267291732,0.336174841|0.160422567|0.166951088|0.343918637|0.404055307|0.417291732,0.306174841|0.130422567|0.136951088|0.313918637|0.374055307|0.387291732,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0217250923|0.029872988|0.0440120058|0.0330550627|0,-0.0762068836|-0.0634155648|-0.0591341998|-0.0470082093|-0.0382873094|0,0.668492481|-2.03688821e-07|0.0385431417|0.772678344|1.01098898|1.06916693,0.386913002|-0.08065404|0.383855134,-0.0349794254|0.138806731|-0.0523388274,0.004822020418941975,0.0014249859377741814,0.001351761631667614,0.0020114686340093613
73,3.7,-0.8381978859339324,0.47446611523628235,0.3321061134338379,0.16596269607543945,0.4477326571941376,0.35,1,0,0,0,0,,,nan,0,0.6485434770584106,3.6272075176239014,89.72374725341797,0.6787985563278198,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.2171909343384071,0,2,12,predictive_link_1|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.2324701814669936e-08,valid,0.008490535551547523,0.182410363|0.00849053555|0.015712883|0.194107756|0.254120356|0.263739997,0.332410363|0.158490536|0.165712883|0.344107756|0.404120356|0.413739997,0.302410363|0.128490536|0.135712883|0.314107756|0.374120356|0.383739997,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0255111915|0.0416948226|0.0856744757|0.0712821761|0,-0.0743748909|-0.0594733293|-0.0539031463|-0.0417224269|-0.0332151331|0,0.65526656|4.37277208e-09|0.0506432085|0.820383073|1.05454847|1.05495999,0.385164201|-0.0737137347|0.381238371,-0.0349794254|0.138806731|-0.0523388274,0.005496697500348091,0.00172406155616045,0.0014790166169404984,0.0022569503635168076
