step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8963923858278678,0.21814975142478943,0.6137458086013794,0.36401551961898804,0.2025837004184723,0.35,1,0,0,0,0,,,nan,0,0.3900872766971588,7.801745414733887,156.034912109375,0.41504552960395813,1.0,nan,0,0,0,0,0.19748465780192925,0.0,filtered,0.04253328702960496,0,0,12,joint_5_acceleration_upper,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.19748465780192925,0.319816396|0.197484658|0.206970014|0.397736543|0.433426859|0.452586009,0.469816396|0.347484658|0.356970014|0.547736543|0.583426859|0.602586009,0.439816396|0.317484658|0.326970014|0.517736543|0.553426859|0.572586009,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0137280723|-0.0150173378|-0.101031521|-0.112036987|0,-0.0825253183|-0.170565209|-0.176274794|-0.243649195|-0.244024741|0,1.19674027|0.60564535|0.636587923|1.24626545|1.37764571|1.81034404,0.30961749|-0.450828463|0.398131698,0.105466276|0.220243841|0.0222708937,0.003566158004105091,0.0008381213992834091,0.0009254487231373787,0.001772870309650898
1,0.1,-0.8568422842396811,0.21425101161003113,0.6080941557884216,0.3552760183811188,0.20927046239376068,0.35,1,0,0,0,0,,,nan,0,0.6984364986419678,6.902186870574951,93.57225036621094,0.6984356641769409,1.0,nan,0,0,0,0,0.19748465780192925,0.0,filtered,1.244811682966865e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.18840897282572533,0.315799335|0.188408973|0.197569543|0.380749921|0.415886901|0.435308085,0.465799335|0.338408973|0.347569543|0.530749921|0.565886901|0.585308085,0.435799335|0.308408973|0.317569543|0.500749921|0.535886901|0.555308085,0.15|0.15|0.15|0.15|0.15|0.15,0|0.00179417348|0.00194037463|-0.125971845|-0.142032716|0,-0.078146168|-0.166709294|-0.171738416|-0.243579583|-0.244319122|0,1.18505117|0.588720771|0.62048013|1.15344826|1.27719577|1.74123234,0.314890712|-0.439816386|0.399245352,0.105466276|0.220243841|0.0222708937,0.0030805086717009544,0.0007894588634371758,0.0008192667737603188,0.0014513656497001648
2,0.15000000000000002,-0.8548565691418892,0.22026768326759338,0.6028721928596497,0.34775426983833313,0.21650221943855286,0.35,1,0,0,0,0,,,nan,0,0.8774745464324951,4.092012405395508,77.53511810302734,0.8774741888046265,1.0,nan,0,0,0,0,0.19748465780192925,0.0,filtered,6.665376880682568e-07,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.1804476613775573,0.312003359|0.180447661|0.18939002|0.362482907|0.396736894|0.415821794,0.462003359|0.330447661|0.33939002|0.512482907|0.546736894|0.565821794,0.432003359|0.300447661|0.30939002|0.482482907|0.516736894|0.535821794,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0219955801|0.0235863701|-0.126714464|-0.147884244|0,-0.0736821884|-0.16109423|-0.165521611|-0.243233555|-0.244763561|0,1.17433125|0.582691996|0.615624838|1.07998361|1.19429977|1.66328718,0.320163935|-0.428804308|0.400359005,0.105466276|0.220243841|0.0222708937,0.0032031089067459106,0.0008030207827687263,0.0009276978671550751,0.001451592892408371
3,0.2,-0.8582990632718205,0.23731258511543274,0.5976387858390808,0.34143534302711487,0.2328110933303833,0.35,1,0,0,0,0,,,nan,0,0.9445910453796387,2.904423952102661,69.18399810791016,0.9445908665657043,1.0,nan,0,0,0,0,0.19748465780192925,0.0,filtered,4.7524534461807086e-07,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.17392295139173597,0.308432644|0.173922951|0.182746427|0.344319479|0.377360401|0.395662706,0.458432644|0.323922951|0.332746427|0.494319479|0.527360401|0.545662706,0.428432644|0.293922951|0.302746427|0.464319479|0.497360401|0.515662706,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0400013897|0.0418468458|-0.12681092|-0.157373772|0,-0.0691362076|-0.153940122|-0.158583086|-0.242387088|-0.245098101|0,1.16459437|0.581753073|0.614249467|1.00807991|1.10696973|1.58265083,0.325437158|-0.417792231|0.401472658,0.105466276|0.220243841|0.0222708937,0.003116467036306858,0.0009441012516617775,0.000820111483335495,0.001332446001470089
4,0.25,-0.8585262132403935,0.2565929591655731,0.5920942425727844,0.33629798889160156,0.251173734664917,0.35,1,0,0,0,0,,,nan,0,0.9848686456680298,2.4162960052490234,30.46862030029297,0.9848684668540955,1.0,nan,0,0,0,0,0.19748465780192925,0.0,filtered,4.4900222572409356e-07,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.1687925865689146,0.305091209|0.168792587|0.177025712|0.326343697|0.35761637|0.374542813,0.455091209|0.318792587|0.327025712|0.476343697|0.50761637|0.524542813,0.425091209|0.288792587|0.297025712|0.446343697|0.47761637|0.494542813,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0564211098|0.0476121637|-0.127816302|-0.168597875|0,-0.0645114484|-0.145454805|-0.158552068|-0.240816119|-0.245000787|0,1.15585339|0.586136651|0.597162943|0.936742369|1.01686682|1.49817125,0.330710381|-0.406780154|0.402586311,0.105466276|0.220243841|0.0222708937,0.004036102443933487,0.0008047576993703842,0.0008049421012401581,0.0024058204144239426
5,0.30000000000000004,-0.8750899992656969,0.25461170077323914,0.5881245136260986,0.33277982473373413,0.24815697968006134,0.35,1,0,0,0,0,,,nan,0,1.017926573753357,1.235040307044983,45.71235275268555,1.0179262161254883,1.0,nan,0,0,0,0,0.19748465780192925,0.0,filtered,7.339875177984643e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1650062571923816,0.301982904|0.165006257|0.171685244|0.308571929|0.337480068|0.352425578,0.451982904|0.315006257|0.321685244|0.458571929|0.487480068|0.502425578,0.421982904|0.285006257|0.291685244|0.428571929|0.457480068|0.472425578,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0815022114|0.0649077284|-0.0940254846|-0.138777192|0,-0.0598115311|-0.135859068|-0.158076682|-0.238335398|-0.244206287|0,1.14812009|0.605668172|0.593572023|0.901926832|0.966936792|1.40970231,0.335983604|-0.395768076|0.403699964,0.105466276|0.220243841|0.0222708937,0.004323896020650864,0.0009465254843235016,0.001208798959851265,0.0021468084305524826
6,0.35000000000000003,-0.896590454755217,0.2428373396396637,0.5862249732017517,0.33100438117980957,0.23529458045959473,0.35,1,0,0,0,0,,,nan,0,1.004185438156128,2.5008084774017334,39.50093078613281,1.0041847229003906,1.0,nan,0,0,0,0,0.19748465780192925,0.0,filtered,1.1766740721860227e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1629726008415474,0.29911139|0.162972601|0.167354165|0.29275748|0.319030719|0.331344663,0.44911139|0.312972601|0.317354165|0.44275748|0.469030719|0.481344663,0.41911139|0.282972601|0.287354165|0.41275748|0.439030719|0.451344663,0.15|0.15|0.15|0.15|0.15|0.15,0|0.108633319|0.090265664|-0.0452065933|-0.0902407004|0,-0.05504047|-0.125384062|-0.156421644|-0.23473194|-0.242477886|0,1.14140509|0.63513966|0.603260682|0.891091387|0.94340429|1.32537865,0.341256827|-0.384755999|0.404813617,0.105466276|0.220243841|0.0222708937,0.004113390110433102,0.001157832331955433,0.0011215610429644585,0.0018129302188754082
7,0.4,-0.9054973114759494,0.2409793883562088,0.5850263237953186,0.33071014285087585,0.23227259516716003,0.35,1,0,0,0,0,,,nan,0,0.9630470275878906,3.9774532318115234,41.895259857177734,0.9630470275878906,1.0,nan,0,0,0,0,0.19748465780192925,0.0,passthrough,4.675362304244285e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1627786076565837,0.296480113|0.162778608|0.164462198|0.279602559|0.303157251|0.312237622,0.446480113|0.312778608|0.314462198|0.429602559|0.453157251|0.462237622,0.416480113|0.282778608|0.284462198|0.399602559|0.423157251|0.432237622,0.15|0.15|0.15|0.15|0.15|0.15,0|0.129378081|0.109705499|-0.0163645258|-0.0612843653|0,-0.0502026662|-0.114303185|-0.153390386|-0.230063929|-0.239777392|0,1.13571779|0.666189326|0.614163906|0.871981783|0.911567248|1.24895049,0.34653005|-0.373743922|0.405927271,0.105466276|0.220243841|0.0222708937,0.004141116514801979,0.0011756615713238716,0.0013805516064167023,0.0015627983957529068
8,0.45,-0.9075928185315209,0.24366247653961182,0.5839470028877258,0.3316669762134552,0.23369921743869781,0.35,1,0,0,0,0,,,nan,0,0.9530929923057556,3.701235055923462,16.282155990600586,0.9530929923057556,1.0,nan,0,0,0,0,0.19748465780192925,0.0,passthrough,4.85092202190704e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.16270396549425248,0.294092294|0.164129996|0.162703965|0.268063724|0.288282318|0.294320486,0.444092294|0.314129996|0.312703965|0.418063724|0.438282318|0.444320486,0.414092294|0.284129996|0.282703965|0.388063724|0.408282318|0.414320486,0.15|0.15|0.15|0.15|0.15|0.15,0|0.144634916|0.123479238|0.00172275149|-0.0632852716|0,-0.0453028966|-0.102850514|-0.149622589|-0.224703537|-0.238108892|0,1.13106628|0.698304385|0.624672511|0.849274109|0.85173511|1.17728194,0.351803273|-0.362731844|0.407040924,0.105466276|0.220243841|0.0222708937,0.0032025249674916267,0.0008325083181262016,0.0010108929127454758,0.00133571308106184
9,0.5,-0.9251247938095366,0.2245815396308899,0.5848202705383301,0.33358830213546753,0.21343038976192474,0.35,2,0,0,0,0,,,nan,0,0.9432428479194641,2.8194661140441895,64.48350524902344,0.9432423114776611,1.0,nan,0,0,0,0,0.19748465780192925,0.0,filtered,8.024092840497735e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1617929713822338,0.291950904|0.16676394|0.161792971|0.257610348|0.273215819|0.277224156,0.441950904|0.31676394|0.311792971|0.407610348|0.423215819|0.427224156,0.411950904|0.28676394|0.281792971|0.377610348|0.393215819|0.397224156,0.15|0.15|0.15|0.15|0.15|0.15,0|0.158863208|0.147536995|0.0490139636|-0.0370089052|0,-0.0403462975|-0.0912552559|-0.145501532|-0.218903264|-0.236509604|0,1.12745732|0.73466371|0.649207349|0.860552093|0.819344767|1.10889662,0.357076496|-0.351719767|0.408154577,0.105466276|0.220243841|0.0222708937,0.003035536967217922,0.0008086776360869408,0.0008124280720949173,0.0013944152742624283
