step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,replay_size
500,300000,2,20,-0.060162299175935914,0.0,-2.636981114160387,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.20000000298023224,500
1000,300000,4,40,-0.9592281206441138,0.0,-41.06566709620026,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.19993998110294342,1000
1500,300000,6,60,-0.22312992915540236,0.0,-8.858541626270258,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.17227095365524292,1500
2000,300000,8,80,-0.4427039114892989,0.0,-22.069256584190516,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.1490829735994339,2000
2500,300000,10,100,-0.9876049588388389,0.0,-75.77698210966588,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.12944388389587402,2500
3000,300000,12,120,-0.5956524273176228,0.0,-41.597473416506986,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.11276869475841522,3000
3500,300000,15,139,-0.4362932529389861,0.0,-27.414998037318394,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0982169508934021,3500
4000,300000,18,33,-0.06297342071259272,0.0,0.08835627736212719,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.08541248738765717,4000
4500,300000,20,53,-0.24627134188148553,0.0,-3.950981479372039,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.074348583817482,4500
5000,300000,22,73,0.015144574997829454,0.0,-1.1412191538142709,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.06483538448810577,5000
5500,300000,26,131,-0.24349889520233178,0.0,-12.358439094908356,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.056508176028728485,5500
6000,300000,28,151,-0.05609804355159001,0.0,-4.757076441124139,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.049485545605421066,6000
6500,300000,35,58,-0.0640860900255191,0.0,1.2089357861593295,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.04334897920489311,6500
7000,300000,41,53,-0.022746478970198117,0.0,0.5322640552358378,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.038068659603595734,7000
7500,300000,53,19,0.2265243417659492,0.0,-0.029078515534097904,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.03361763805150986,7500
8000,300000,57,164,0.005826286610204079,0.0,-9.160880277242189,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.029846740886569023,8000
8500,300000,60,148,-0.10367026036563162,0.0,-5.698312977771106,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.02660013549029827,8500
9000,300000,62,168,-0.1729117031568024,0.0,-2.213805260260275,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.02378593571484089,9000
9500,300000,66,41,0.20812481566037747,0.0,1.6823668715934843,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.021334297955036163,9500
10000,300000,70,65,-0.12647326668443626,0.0,-0.4256276257260746,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.019198080524802208,10000
10500,300000,72,189,-0.1308739979431178,0.0,-11.800430587151679,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.017367875203490257,10500
11000,300000,79,140,0.03862970984500627,0.0,-1.5044068271195732,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01574900560081005,11000
11500,300000,87,126,-0.26674560510589806,0.0,-7.631979470344982,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.014441566541790962,11500
12000,300000,90,228,0.30051091250771694,0.0,-11.891906913359131,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01338808424770832,12000
12500,300000,93,198,0.09263398307147808,0.0,-10.438693647382074,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.012327571399509907,12500
13000,300000,95,218,0.14606458768506533,0.0,-8.494854166958492,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011381210759282112,13000
13500,300000,103,29,-0.019381938021795424,0.0,0.22946876659117568,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010760885663330555,13500
14000,300000,106,12,-0.0995342664150121,0.0,-1.4313989002536145,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010373789817094803,14000
14500,300000,110,111,-0.04360370892269673,0.0,-4.985124134989485,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010263800621032715,14500
15000,300000,113,88,-0.02817440358839811,0.0,0.14381288435549422,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01039185095578432,15000
15500,300000,116,33,0.08982351276694428,0.0,0.7746276442420204,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010449022054672241,15500
16000,300000,121,71,-0.1375360415057094,0.0,-6.16063741840682,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010281071998178959,16000
16500,300000,126,46,-0.12409547675170153,0.0,-1.1582910849423955,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010011760517954826,16500
