target_capsule,target_capsule_index,sample_index,capsule_closest_index,bullet_closest_link_index,capsule_distance_m,bullet_distance_m,capsule_minus_bullet_m,capsule_violation,bullet_violation,capsule_collision,bullet_collision
forearm,2,60,4,4,0.11464359299697285,0.05453840934878429,0.060105183648188565,1,1,0,0
forearm,2,61,4,4,-0.006672594712922919,-0.05338158917450961,0.04670899446158669,1,1,1,1
forearm,2,62,2,3,0.19941214053406342,0.07381736982502593,0.1255947707090375,0,1,0,0
forearm,2,63,2,4,-0.01385479998722091,-0.01409745528346204,0.0002426552962411302,1,1,1,1
forearm,2,64,4,7,0.1560461774530431,0.17078485425481119,-0.014738676801768075,0,0,0,0
forearm,2,65,2,3,0.0367625376651437,-0.007197197600149391,0.04395973526529309,1,1,0,1
forearm,2,66,2,3,0.0617130573679025,0.07407637086325161,-0.01236331349534911,1,1,0,0
forearm,2,67,1,3,0.09449753233397606,-0.009880924346511749,0.10437845668048781,1,1,0,1
forearm,2,68,2,4,0.010934555998096895,-0.02939538341490966,0.040329939413006555,1,1,0,1
forearm,2,69,1,4,0.08893562884458209,0.11017362286749585,-0.021237994022913764,1,1,0,0
forearm,2,70,2,4,0.23966286497926392,0.2077317359764101,0.03193112900285383,0,0,0,0
forearm,2,71,2,5,-0.06004886820625776,-0.05887277104211551,-0.0011760971641422494,1,1,1,1
forearm,2,72,3,6,0.23486849896082823,0.2270731308545379,0.007795368106290335,0,0,0,0
forearm,2,73,1,1,-0.029232076632706758,-0.03680902361906116,0.007576946986354402,1,1,1,1
forearm,2,74,2,4,-0.030778422735857354,-0.04340033095884563,0.012621908222988275,1,1,1,1
forearm,2,75,2,3,-0.03192495743864735,-0.06661006382253704,0.034685106383889684,1,1,1,1
forearm,2,76,2,3,0.05621660803824044,-0.07433910150222729,0.13055570954046775,1,1,0,1
forearm,2,77,2,5,-0.021093928303448146,-0.00481984491228013,-0.016274083391168016,1,1,1,1
forearm,2,78,1,4,0.24870595314521682,0.2717412746896042,-0.023035321544387366,0,0,0,0
forearm,2,79,1,4,0.16648234784972094,0.19685070980237257,-0.030368361952651635,0,0,0,0
forearm,2,80,4,7,0.057011753189694536,0.09320015326144918,-0.03618840007175464,1,1,0,0
forearm,2,81,1,3,0.1866479343197014,0.12858408281597192,0.058063851503729474,0,0,0,0
forearm,2,82,2,4,-0.03696505094422504,-0.033847414022157615,-0.0031176369220674224,1,1,1,1
forearm,2,83,2,4,0.24353624831409226,0.2389857005065627,0.004550547807529559,0,0,0,0
forearm,2,84,1,4,0.18759415163801912,0.22906209833911234,-0.04146794670109322,0,0,0,0
forearm,2,85,1,4,-0.002251840912349673,0.06607770657895243,-0.0683295474913021,1,1,1,0
forearm,2,86,4,4,0.09576970678949276,0.12608314636143636,-0.0303134395719436,1,0,0,0
forearm,2,87,1,4,-0.03032193598410049,-0.023623289130827486,-0.006698646853273003,1,1,1,1
forearm,2,88,2,5,0.1890614196268322,0.1800669562552767,0.008994463371555517,0,0,0,0
forearm,2,89,2,4,-0.019313496565205944,-0.05122457599946249,0.03191107943425655,1,1,1,1
forearm,2,90,2,3,0.21137798484542192,0.09115209020897336,0.12022589463644856,0,1,0,0
forearm,2,91,2,4,0.10175748734205303,0.10030996447986662,0.0014475228621864122,1,1,0,0
forearm,2,92,2,4,-0.041637785455762556,-0.06490687107671808,0.023269085620955525,1,1,1,1
forearm,2,93,2,5,0.1756988262028341,0.16471512322145998,0.010983702981374133,0,0,0,0
forearm,2,94,4,7,-0.006473104010876307,-0.00015598373233409457,-0.006317120278542213,1,1,1,1
forearm,2,95,1,3,-0.050355319698482434,-0.064824112591611,0.014468792893128565,1,1,1,1
forearm,2,96,2,4,0.05580283383678364,0.05486206337167629,0.000940770465107349,1,1,0,0
forearm,2,97,1,4,0.1922950130397061,0.23174958003310447,-0.03945456699339839,0,0,0,0
forearm,2,98,2,4,0.13655895116640282,0.12982143979988447,0.006737511366518345,0,0,0,0
forearm,2,99,1,3,-0.019217122610479878,-0.07855948305372003,0.05934236044324015,1,1,1,1
wrist_1,3,0,2,5,0.007701547980662693,-0.0025231313013886064,0.0102246792820513,1,1,0,1
wrist_1,3,1,3,6,-0.0023636773442031883,0.002013549672669923,-0.0043772270168731114,1,1,1,0
wrist_1,3,2,4,4,0.038796591009911466,-0.010226159108322051,0.04902275011823352,1,1,0,1
wrist_1,3,3,2,3,0.14139253936152774,0.0736447763354022,0.06774776302612553,0,1,0,0
wrist_1,3,4,2,5,0.07710617267356334,0.0855375809973152,-0.00843140832375186,1,1,0,0
wrist_1,3,5,2,5,0.2336679473602925,0.2425710924452072,-0.008903145084914688,0,0,0,0
wrist_1,3,6,4,3,0.09233531570014797,0.08653114694153949,0.00580416875860848,1,1,0,0
wrist_1,3,7,2,5,-0.03156890933060768,-0.025041815826214876,-0.006527093504392803,1,1,1,1
wrist_1,3,8,3,6,0.24259655085715798,0.23719468472718352,0.005401866129974453,0,0,0,0
wrist_1,3,9,1,3,0.11556152955561783,-0.03009125012773016,0.145652779683348,1,1,0,1
wrist_1,3,10,2,4,0.09201644516823512,0.0733926305564109,0.01862381461182422,1,1,0,0
wrist_1,3,11,4,7,-0.05554923223257963,-0.045120609106233944,-0.010428623126345689,1,1,1,1
wrist_1,3,12,2,3,0.10781881739919547,0.053227632420011495,0.05459118497918397,1,1,0,0
wrist_1,3,13,3,6,0.10714077847239506,0.11050372467826805,-0.003362946205872991,1,1,0,0
wrist_1,3,14,4,7,0.13646970502248673,0.17632482074750366,-0.03985511572501693,0,0,0,0
wrist_1,3,15,2,4,0.13080209350742822,0.12745821787868708,0.0033438756287411386,0,0,0,0
wrist_1,3,16,1,4,0.11434034267402074,0.1239407741195068,-0.009600431445486057,1,0,0,0
wrist_1,3,17,2,5,0.10981475049046291,0.10108876423702401,0.0087259862534389,1,1,0,0
wrist_1,3,18,2,4,0.23539368646825903,0.15863239622821546,0.07676129024004358,0,0,0,0
wrist_1,3,19,0,2,0.10560695756114113,0.10595299602737177,-0.0003460384662306304,1,1,0,0
wrist_1,3,20,2,4,-0.032064438527173604,-0.071350287147617,0.039285848620443396,1,1,1,1
wrist_1,3,21,4,3,0.18164692429579105,0.15963300629329366,0.022013918002497385,0,0,0,0
wrist_1,3,22,4,7,-0.05502529534135374,-0.018335057180067976,-0.03669023816128576,1,1,1,1
wrist_1,3,23,2,5,0.2380650355914567,0.2365788244056819,0.0014862111857747995,0,0,0,0
wrist_1,3,24,0,1,-0.0565323347934141,-0.055964140948065,-0.0005681938453491048,1,1,1,1
wrist_1,3,25,2,4,-0.03965180791373265,-0.05515869918644706,0.015506891272714408,1,1,1,1
wrist_1,3,26,4,4,0.0494171011622148,0.06789144375268419,-0.018474342590469386,1,1,0,0
wrist_1,3,27,2,6,0.13069551713680577,0.1339811019053515,-0.003285584768545735,0,0,0,0
wrist_1,3,28,3,6,-0.03831912745890084,-0.05025925523085632,0.01194012777195548,1,1,1,1
wrist_1,3,29,2,6,0.19157387656925656,0.2025601124680645,-0.010986235898807928,0,0,0,0
wrist_1,3,30,4,7,0.21216075335417617,0.2166664968627372,-0.004505743508561033,0,0,0,0
wrist_1,3,31,2,3,0.12855880472622555,0.10193107468679108,0.026627730039434472,0,1,0,0
wrist_1,3,32,1,1,0.06973964886918801,0.08931342731823419,-0.019573778449046175,1,1,0,0
wrist_1,3,33,4,7,0.1399463780461031,0.165180263810615,-0.02523388576451191,0,0,0,0
wrist_1,3,34,2,4,0.047036814957967826,-0.008270163668273475,0.0553069786262413,1,1,0,1
wrist_1,3,35,2,3,0.054633846879817066,-0.042288441020163596,0.09692228789998067,1,1,0,1
wrist_1,3,36,3,6,0.08379834910774753,0.0892842044576666,-0.005485855349919078,1,1,0,0
wrist_1,3,37,2,4,0.23236357460119728,0.17263572588464898,0.05972784871654829,0,0,0,0
wrist_1,3,38,0,2,0.23344009809946475,0.2276716568240178,0.005768441275446956,0,0,0,0
wrist_1,3,39,3,4,0.04049201693868999,-0.03456854954559357,0.07506056648428355,1,1,0,1
wrist_1,3,40,2,6,0.22922335433976687,0.22877071456693293,0.0004526397728339404,0,0,0,0
wrist_1,3,41,4,7,0.1519994471947611,0.16413278156225347,-0.012133334367492365,0,0,0,0
wrist_1,3,42,2,4,0.2139906468695389,0.21215766619932552,0.0018329806702133689,0,0,0,0
wrist_1,3,43,0,1,0.24335787997458697,0.2165531313046235,0.026804748669963463,0,0,0,0
wrist_1,3,44,4,3,0.1257808760772599,0.13123471373291698,-0.005453837655657073,0,0,0,0
wrist_1,3,45,4,7,-0.0018281076656929268,0.021472446324977496,-0.023300553990670422,1,1,1,0
wrist_1,3,46,2,3,0.1974629552766649,0.16863249979833148,0.028830455478333433,0,0,0,0
wrist_1,3,47,3,6,0.13744524430139926,0.1367053355556779,0.0007399087457213571,0,0,0,0
wrist_1,3,48,1,3,0.022186356782845362,-0.03644997081075696,0.05863632759360232,1,1,0,1
wrist_1,3,49,3,4,0.003100955713109227,-0.04023489131600742,0.04333584702911665,1,1,0,1
wrist_1,3,50,1,3,0.03898856245735191,-0.08349428721687413,0.12248284967422604,1,1,0,1
wrist_1,3,51,2,3,0.2000778846927252,0.1361509283583535,0.0639269563343717,0,0,0,0
wrist_1,3,52,2,5,0.23056940331010434,0.2312055850190083,-0.000636181708903949,0,0,0,0
wrist_1,3,53,2,4,0.06831435352633686,0.05051181366147604,0.017802539864860814,1,1,0,0
wrist_1,3,54,1,4,-0.10282020600219666,-0.08385153085135474,-0.018968675150841913,1,1,1,1
wrist_1,3,55,4,4,0.07183194539546839,0.04919349546212526,0.02263844993334313,1,1,0,0
wrist_1,3,56,3,6,0.18995939122036498,0.1876334940079888,0.0023258972123761934,0,0,0,0
wrist_1,3,57,4,7,0.2106890838632483,0.21629453135103965,-0.0056054474877913485,0,0,0,0
