episode,seed,seed_manifest,architecture_version,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,task_space_mean_requested_toward_goal_mps,task_space_mean_executed_toward_goal_mps,task_space_mean_filter_velocity_loss_mps,task_space_positive_error_delta_rate,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
0,9001,configs/experiments/reaching_recovery/manifests/v1_final.json,hierarchical_s1_revised_recovery_gated_v1,0,4,3.8096866211152154,4.28352371416986,31,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05474387854337692,1.55,0.2044989913702011,0.09193373495532621,0.26219844818115234,0,0.0,0.41935483870967744,0.00659987552869388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022870517101878762,0.06243339405139728,1.4624245750019327,0.0028718921333371152,0.0013903329419272562,0.006771850061693018,0.07264454652284903,0.5176426600064,0.0,nan,0.3285937203500392,0.002537280962246052,1.0,0.8978312015533447,21.604116439819336,1,1,7,0.35000000000000003,0,0.022870517101878762,1,SERVO,direct_path,1.4488966109929606,2.5660989300813526,65,1,1,1,0,0.884245590307728,0.2576923072338104,0.0005403600726212557;0.0005776696826624761;0.002006576690136079;0.0010808851588224827;0.0034837617240166207;0.004447629239495481;0.0013953413242979154;0.0037715014373363182;0.007036732258904668;0.004070693401961879;0.011673713766893416;0.0053736080946642705;0.0038617362952449836;0.0039067330152787825;0.0049029965701363615;0.005335399397966668;0.002025914179801509;0.004863300423870187;0.003919407136458761;0.0072169008372201205;0.006372913030147707;0.0024105172763655624;0.0048693691526139485;0.004908445279978888;0.0030554038230867935;0.007513061746303899;0.005321295820261646;0.005191310381134802;0.0019014236955944704;0.007911884465915018;0.004345513528542805;0.0018208335933193086;0.008241614234385082;0.004772439809964763;0.004754346961880165;0.0031551557486985526;0.004110342864451876;0.005439895714679219;0.0018225557354620348;0.004825966765362634;0.0030412135416690725;0.003599609011918753;0.0027450422464627444;0.002980064336845233;0.004480286991459572;0.002394515557381131;0.020823909145945355;0.006296853275982802;0.0006016114368211173;0.0037158282669945814;0.003017419170612151;0.00481479205046326;0.0033167130871998595;0.0035278906111147106;0.005356627838762816;0.003891108760103763;0.006029858415795985;0.0036574643558020593;0.00888166886260179;0.0019401822748595957;0.005561877184527667;0.0032429683015762663;0.009504706176450323;0.007215279829244147;0.0038134362455021793,0.6771838068962097;0.6765895485877991;0.6921108961105347;0.684882640838623;0.6268236041069031;0.7070685625076294;0.6933594346046448;0.6957987546920776;0.6894362568855286;0.7196090221405029;0.7180426716804504;0.6860130429267883;0.6893051862716675;0.6956743001937866;0.7020813822746277;0.6973212957382202;0.6835971474647522;0.6355606317520142;0.673193633556366;0.6839320063591003;0.6659552454948425;0.6895354390144348;0.6917293667793274;0.6905869245529175;0.7074475884437561;0.687477171421051;0.6482185125350952;0.7077149152755737;0.697372317314148;0.6862014532089233;0.670173704624176;0.7093042731285095;0.670195996761322;0.6836958527565002;0.7025826573371887;0.7049694657325745;0.7096102237701416;0.6691318154335022;0.668797492980957;0.6871114373207092;0.6567291021347046;0.693851113319397;0.6975342035293579;0.639124870300293;0.7111554741859436;0.712997317314148;0.7189587354660034;0.7133039236068726;0.698588490486145;0.6633410453796387;0.67536860704422;0.623368501663208;0.658075749874115;0.7169642448425293;0.7106882929801941;0.6125563383102417;0.707735538482666;0.6846040487289429;0.7068449854850769;0.6814138293266296;0.6823137998580933;0.6591739654541016;0.6427619457244873;0.6938230991363525;0.6766510605812073,0.09104963631525761,filtered,7,0,2,1,8,1,1,1,direct_path,1.117202319088392,0,65,1.0,SUCCESS,0.5483870967741935,0.22580645161290322,0.0,0.22580645161290322,0.0
1,9002,configs/experiments/reaching_recovery/manifests/v1_final.json,hierarchical_s1_revised_recovery_gated_v1,1,4,20.577218751816506,0.5609856508672237,20,1,0,0,0,0,0,,any,0,0,,,nan,0,0.053793974220752716,1.0,0.6422577500343323,0.023855198919773103,0.027363160625100136,0,0.0,0.75,0.07704112705953564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45580147583410735,0.020236715587088838,0.17515230900608003,0.003361367923207581,0.0017003428074531257,0.010291177552426234,0.1375849572941661,0.9166743785142899,0.0,nan,0.23307563491475264,0.019795098587004362,1.0,1.555985927581787,31.35790252685547,0,0,0,0.0,0,0.47220482785196216,1,SERVO,direct_path,1.2874279880197719,1.2874279880197719,65,1,1,1,34,1.3627901201929795,0.6471907496452332,0.002165724563659895;0.00202548239217922;0.0004295032659920607;0.0009423250903086354;0.00351853390043425;0.0033705780422996576;0.002097246089455508;0.005425655493962172;0.005103665182334336;0.007829386363905854;0.0031921620388598486;0.007734925125687391;0.0103133416976226;0.004066042925562139;0.009656148814519799;0.0035955482177020878;0.00946414801618122;0.00309058036585178;0.0070205868330894435;0.0062278004938475144;0.006213644578806074;0.0046044810940379126;0.003638145984665603;0.009355909341762949;0.00200020105253423;0.021065061097682036;0.0033297485415957747;0.014946910184684067;0.02102277644036436;0.011005572944657963;0.0019521961980254736;0.00520420260599373;0.0022413879022209955;0.0046243416232150236;0.0054303103115733945;0.00302414226064457;0.00852689691117041;0.006211516209109258;0.011541467180326174;0.010559589380628093;0.002949628249174651;0.00311341387870465;0.0034655089756158103;0.0031032682131210865;0.003199410752461019;0.002336236704656439;0.002794391591662789;0.006151294576479792;0.002898305457633254;0.00329793412907014;0.009288588248236621;0.004099130974139425;0.006527644836610784;0.016615222497878532;0.0031086171088950776;0.004314613527207502;0.008464086603843417;0.003056178275199431;0.0027162259771971995;0.012080450316377457;0.005177033748923566;0.0027712236115148125;0.010681503556723624;0.005235522470077928;0.008710950989054512,0.630642294883728;0.6307694911956787;0.6185358166694641;0.6248303651809692;0.6518051624298096;0.6135550141334534;0.6553720831871033;0.6339928507804871;0.6150637865066528;0.6212785243988037;0.6200456023216248;0.6259607076644897;0.6195285320281982;0.645235538482666;0.6422843933105469;0.6433982253074646;0.6223963499069214;0.5968744158744812;0.6432074308395386;0.6180111169815063;0.6358280181884766;0.6197313070297241;0.6289901733398438;0.5999302864074707;0.617559552192688;0.5987794995307922;0.6283317804336548;0.6183700561523438;0.6372591853141785;0.6280273795127869;0.6294812560081482;0.6332974433898926;0.6347995400428772;0.6160181164741516;0.6482259035110474;0.6348450779914856;0.6432000994682312;0.6247129440307617;0.6123586893081665;0.6281095743179321;0.6207359433174133;0.6333137154579163;0.6504764556884766;0.6373881101608276;0.6294259428977966;0.6264743208885193;0.6555358171463013;0.6375425457954407;0.6019132137298584;0.6257267594337463;0.6153503656387329;0.6341288685798645;0.6340804696083069;0.6035259366035461;0.6120590567588806;0.6281490921974182;0.600227415561676;0.6265953183174133;0.6268529891967773;0.6066262125968933;0.6137923002243042;0.6453434824943542;0.623369574546814;0.6265658140182495;0.6314001679420471,2.6437619485427464e-10,passthrough,10,0,1,0,0,1,1,1,direct_path,1.2874279880197719,0,65,1.0,SUCCESS,0.5,0.0,0.0,0.5,0.0
2,9003,configs/experiments/reaching_recovery/manifests/v1_final.json,hierarchical_s1_revised_recovery_gated_v1,2,4,21.17107244968246,0.38697243854403496,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.052425261586904526,0.6000000000000001,0.6194469332695007,0.029138813416163128,0.040604736655950546,0,0.0,0.5,0.08283503545378879,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4394183484616664,0.02501700918461817,0.18766867101658136,0.0028470684289156147,0.001491968665504828,0.016426368597118806,0.18579565330098072,0.7987577890356382,0.0,nan,0.29640695692793856,0.034924184351772865,1.0,1.8427683115005493,41.264503479003906,0,0,0,0.0,0,0.4394183484616664,1,SERVO,direct_path,1.1085504749789834,1.1085504749789834,65,1,1,1,64,0.5371447886651645,0.6143189668655396,0.0006433607219333157;0.000583685937158983;0.0014458516664066236;0.00042979622447373564;0.0037546352385130328;0.003137286440833435;0.003699397740489507;0.0018870281519422;0.00366090527878946;0.0033443365324770965;0.004813505657708996;0.0034322914427353996;0.002418307948739323;0.005523236086827513;0.002805425714906249;0.005432060450012317;0.0036297513812352574;0.0047021631566026125;0.003686568665654436;0.007011101357145296;0.0028592743525062973;0.001665375573563262;0.0027553797053397906;0.0032207944895548276;0.004850533194400909;0.006665364828374291;0.003610540430759525;0.010063874377478993;0.002127631010899608;0.0021743390299336527;0.006985967491721461;0.005082526367475991;0.0045365435248300905;0.0019774636017355434;0.0037554670619753977;0.0060559397952656925;0.00873721338645716;0.004697082946388284;0.005402459770185577;0.002987365806466956;0.0030320331242747445;0.004187088841722505;0.00430062351299994;0.002442929861598645;0.0024480060047507965;0.007593791945499966;0.003684691012008621;0.0028870469068447936;0.0038986089034331577;0.0036926701191448722;0.003974664275433025;0.003667209684110692;0.004762857859522469;0.0038970645083689264;0.004395717522087677;0.0061563593347225;0.0055682940415453675;0.00448037346769203;0.003988551297645068;0.002405778652484015;0.003505806200077678;0.002399123083088377;0.0023026310923671385;0.0017647248847187616;0.0092258373083208,0.6766020059585571;0.6754342913627625;0.665621817111969;0.6712626814842224;0.6955705881118774;0.6532734036445618;0.6625280380249023;0.6839282512664795;0.6617379784584045;0.6891986131668091;0.6620545983314514;0.6432104110717773;0.678872287273407;0.6342331171035767;0.6681974530220032;0.6608318090438843;0.6608839631080627;0.6537036895751953;0.6877520680427551;0.6604682803153992;0.6933439373970032;0.637001633644104;0.6948335766792297;0.6802265048027039;0.6455032825469971;0.6403793692588806;0.6705319285392761;0.6904794573783875;0.6892582774162292;0.6532443165779114;0.6753048896789551;0.6608138680458069;0.6812694668769836;0.6621425747871399;0.6598766446113586;0.690654993057251;0.672005295753479;0.6902155876159668;0.6721484661102295;0.6811494827270508;0.660844087600708;0.6764253377914429;0.6400448679924011;0.6659116148948669;0.6847943067550659;0.6398220658302307;0.6801925897598267;0.676561176776886;0.6352587938308716;0.661527693271637;0.6773581504821777;0.6860989928245544;0.672572672367096;0.657366156578064;0.6976819038391113;0.6775924563407898;0.6591669321060181;0.6729398369789124;0.6737340688705444;0.683875560760498;0.6904788017272949;0.6725698709487915;0.6864477396011353;0.6595515608787537;0.6776946187019348,1.7921392755161813e-10,passthrough,8,0,1,0,0,1,1,1,direct_path,1.1085504749789834,0,65,1.0,SUCCESS,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0
3,9004,configs/experiments/reaching_recovery/manifests/v1_final.json,hierarchical_s1_revised_recovery_gated_v1,3,4,11.076891410052946,2.0659868251532316,38,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0521043986082077,1.9000000000000001,0.2973359525203705,0.03947689050906583,0.12900568544864655,0,0.0,0.631578947368421,0.026342150966023718,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.11612482064695184,0.015689770730923078,0.17205186397768557,0.0030607760847105006,0.0016519974727232597,0.006110249721371618,0.06538849181838725,0.7078887302624551,0.0,nan,0.30514341734047346,0.00820812223556452,1.0,0.9068429470062256,19.93685531616211,0,0,0,0.0,0,0.11612482064695184,1,SERVO,direct_path,1.5662696730578318,1.5662696730578318,65,1,1,1,0,1.3701780697037091,0.29161569476127625,0.0009900796360343333;0.0009714551510505614;0.00223408034978369;0.0013678882241320788;0.003621994253383078;0.005606050084125582;0.0053522453874999595;0.00846248023411004;0.004368542776252529;0.00524000176041323;0.0053467541980161725;0.0037805673070142195;0.004726709041819645;0.00891262693436002;0.003435504054779617;0.008314383394296307;0.0037865941061458385;0.00992216819082261;0.002590646112059595;0.003532461403891522;0.00352499168399941;0.011831656273414908;0.010974831487360776;0.004289484078355417;0.0053224238648497966;0.006271325798959829;0.0037589636277979245;0.005327840347863226;0.008860748187243578;0.00641110789690405;0.009830180795217955;0.005160764151612521;0.005559763560106576;0.0028846269047452444;0.0022109120427774693;0.0026711017765753647;0.011827649456106412;0.0066826545905764095;0.003974606803008754;0.0041697258943282954;0.0021188836469816794;0.00585971597934797;0.003734596528935005;0.007208374594018957;0.004273657214045139;0.007996147117843608;0.005157147483163118;0.006399992403414219;0.002875619601801945;0.008602392166465014;0.009542948992596764;0.004420707730105478;0.002092250458135857;0.001681288234979248;0.0018906249364464484;0.004003725573643038;0.005774707696803136;0.0021527908095299083;0.005095494314580719;0.005253970157878045;0.0036379852890381288;0.005152780142930704;0.004107180971203006;0.02113444169980447;0.008538508322798028,0.6575489044189453;0.6565573215484619;0.668082594871521;0.6627964377403259;0.6392452716827393;0.6796716451644897;0.6369419097900391;0.6394298076629639;0.6701370477676392;0.6708462834358215;0.6744173765182495;0.6662729382514954;0.6323521137237549;0.6411811113357544;0.6731671690940857;0.6746428608894348;0.642899751663208;0.6601153612136841;0.6799541711807251;0.6533186435699463;0.6591891646385193;0.6806155443191528;0.6806155443191528;0.6374581456184387;0.6350832581520081;0.6399708986282349;0.6579681634902954;0.6401185393333435;0.647057056427002;0.6595823168754578;0.6594325304031372;0.6776639223098755;0.6296228170394897;0.6451090574264526;0.6806155443191528;0.6706191897392273;0.6806155443191528;0.640272855758667;0.6758030652999878;0.6367766261100769;0.6806155443191528;0.6703089475631714;0.6806155443191528;0.6790516972541809;0.6806155443191528;0.6329318284988403;0.6359170079231262;0.6676816940307617;0.6806155443191528;0.6386196613311768;0.6523974537849426;0.629281222820282;0.6306282877922058;0.6786715388298035;0.6649459600448608;0.6557313799858093;0.6806155443191528;0.6332120895385742;0.6690068244934082;0.6393457055091858;0.6340680122375488;0.6668787598609924;0.6298460960388184;0.6806155443191528;0.6571061015129089,1.0151447649842262e-10,passthrough,9,0,1,0,0,1,1,1,direct_path,1.5662696730578318,0,65,1.0,SUCCESS,0.7631578947368421,0.0,0.0,0.23684210526315788,0.0
4,9005,configs/experiments/reaching_recovery/manifests/v1_final.json,hierarchical_s1_revised_recovery_gated_v1,0,4,14.924970743008267,2.260185532271862,18,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05286017432808876,0.9,0.2794187664985657,0.08448422244853443,0.14737461507320404,0,0.0,0.4444444444444444,0.0435361904852397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10142703013241627,0.010948401617093219,0.015618404024280608,0.0028789242690739534,0.0017426173112148212,0.0018687732259018554,0.11079978979089194,0.6784244014157189,0.0,nan,0.3564451230184148,0.016744759078037248,1.0,1.223183035850525,28.53091812133789,0,0,0,0.0,0,0.10142703013241627,1,SERVO,direct_path,1.311221166048199,1.311221166048199,65,1,1,1,64,0.6683535153690745,0.2740405797958374,0.0007283484010128694;0.0005481023145314951;0.001638182784765303;0.000543127962361057;0.0037598754278023324;0.004271589380500725;0.011445794243667883;0.0026775806720837608;0.002377947705882139;0.005082267772477894;0.0076249134914540785;0.002462652526626612;0.004625107095334087;0.003610519514306779;0.004170371714958195;0.010684038729882545;0.003536421404301305;0.0021691099547178133;0.0031589628015472222;0.0038878765836872034;0.00448216579262068;0.00806282361401041;0.0034919420520282984;0.010388532818892985;0.0025822311460772956;0.0076278558610904145;0.011812673303485302;0.00432346413643986;0.0023393181274208494;0.003231290983513216;0.0030046859935732475;0.005653365643683996;0.0017891384446832297;0.0028140272483536642;0.0020149724234153274;0.006847903649738066;0.006201983693501287;0.009618295815317713;0.0037736911157182536;0.004454390332232553;0.00044226155971655614;0.004820928235333973;0.002636021154114616;0.007142986850950178;0.005189260178441321;0.009085194270013128;0.00919263749355063;0.003390567837639224;0.0040489283207046116;0.0038108109441518864;0.0029229617058052658;0.006333900780580474;0.0016210090826082033;0.0018134283044630541;0.004052943805869992;0.0049906959186379295;0.0062485240189321025;0.0063411223727002095;0.003066678864154376;0.006104117052818375;0.00987970881323509;0.003997519171740256;0.002007673545394379;0.003250620601140367;0.00702583944122883,0.5044623613357544;0.5044891238212585;0.5050740242004395;0.5047469735145569;0.4897367060184479;0.5011757016181946;0.5090256333351135;0.507326602935791;0.5065310001373291;0.502282440662384;0.5010541677474976;0.5036609768867493;0.5088642835617065;0.5047406554222107;0.5057451128959656;0.4999901354312897;0.5065563321113586;0.5059154033660889;0.5079159736633301;0.5058280825614929;0.5052202343940735;0.49830642342567444;0.5022153258323669;0.5082087516784668;0.502454400062561;0.5049358606338501;0.5003761649131775;0.5009530782699585;0.5061107277870178;0.5023733973503113;0.5073659420013428;0.5071777105331421;0.5000936388969421;0.5065839290618896;0.4927588403224945;0.49623867869377136;0.5061646103858948;0.4990459978580475;0.5081618428230286;0.5084012746810913;0.504578173160553;0.50405353307724;0.503110945224762;0.5036509037017822;0.5067545771598816;0.5030137896537781;0.5020734667778015;0.5020437836647034;0.5036889314651489;0.5061317682266235;0.5075135231018066;0.5053427219390869;0.5055094361305237;0.5033082962036133;0.5080432891845703;0.5086668729782104;0.5055616497993469;0.49901774525642395;0.5040326118469238;0.5054830312728882;0.4994860589504242;0.5014134049415588;0.505300760269165;0.505470335483551;0.5012680292129517,4.451613951403679e-07,filtered,7,0,1,0,0,1,1,1,direct_path,1.311221166048199,0,65,1.0,SUCCESS,0.6111111111111112,0.0,0.0,0.3888888888888889,0.0
5,9006,configs/experiments/reaching_recovery/manifests/v1_final.json,hierarchical_s1_revised_recovery_gated_v1,1,4,-191.2459545777415,38.77049446105957,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.2744842767715454,12.0,0.32259222865104675,0.1073557585477829,0.1073557585477829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1472218018947355,0.019253247828843693,0.2939653320936486,0.002837323012257305,0.0014358344007632696,0.0017590004135854542,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.1472218018947355,1,PLAN_FAILED,ik_not_found,0.17413309402763844,2.258707841276191,0,0,0,0,-1,nan,nan,,,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.18653570802416652,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
6,9007,configs/experiments/reaching_recovery/manifests/v1_final.json,hierarchical_s1_revised_recovery_gated_v1,2,4,4.298634850742964,5.086445391178131,22,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05095849558711052,1.1,0.2988695204257965,0.16432315432889896,0.25864937901496887,0,0.0,0.6818181818181818,0.14469232725777417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10461274347631053,0.010202873778656463,0.013940633973106742,0.0029051669513468037,0.0013706878949464722,0.0017254138947464526,0.17036017022010955,1.0671883963725783,0.0,nan,0.4176320185463192,0.03452992932009247,1.0,1.8827626705169678,28.7544002532959,0,0,0,0.0,0,0.2569004528305386,1,SERVO,direct_path,1.1487078700447455,1.1487078700447455,65,1,1,1,30,1.569732807891603,0.2898634076118469,0.0005865924518743454;0.0009132749711981802;0.0011304083559267356;0.00042562244495618335;0.003102640586378105;0.0031836561078414055;0.004307752872991613;0.0032435349546392094;0.0036008712903048785;0.0018938679346664133;0.0013883074165061853;0.0021668404534604157;0.003556996335363255;0.004345403346789474;0.004740456222676031;0.004054546923477675;0.005119414544804718;0.010839072650106299;0.004651506496077827;0.0027430996120832913;0.003875165438043265;0.007846264439197568;0.006759733965115768;0.005663167228969739;0.004803937303561058;0.0028879620460204487;0.00541408753032339;0.0026287455448339987;0.006815658726277815;0.003175312506713936;0.008277048835718778;0.011141884745642898;0.00121321271581149;0.005027679538042511;0.006019176421687312;0.0023663923633297193;0.005509062534128087;0.005792691908839477;0.0022441122131740304;0.004115518382518226;0.007323985503777704;0.0036504142897099017;0.0016659752641442775;0.002351501991289051;0.008618147011569667;0.004277019329829811;0.00581119369158546;0.00371278912521769;0.001008580851257098;0.003514676474836843;0.005079055654872339;0.00414252113365943;0.0031165877914558424;0.011549343094621354;0.006863348868061675;0.002993235136728463;0.0007299834157524182;0.004074567052322958;0.0018987538754446488;0.0024223625447281033;0.0031518849937561284;0.006568861577037123;0.00641197493387498;0.004793104529495686;0.00989953224385248,0.24817048013210297;0.2467593401670456;0.23186223208904266;0.2399059385061264;0.2874196767807007;0.20878015458583832;0.24852220714092255;0.20766955614089966;0.22632719576358795;0.2174685001373291;0.2656237483024597;0.21092940866947174;0.24156780540943146;0.2175317257642746;0.27364471554756165;0.24823550879955292;0.2651759088039398;0.2333701252937317;0.22314853966236115;0.2177634835243225;0.22660131752490997;0.21030519902706146;0.20675233006477356;0.20527558028697968;0.2596135437488556;0.24278220534324646;0.24471133947372437;0.24952922761440277;0.2241145521402359;0.26553645730018616;0.2898634076118469;0.2153070718050003;0.20181018114089966;0.20686960220336914;0.28738725185394287;0.21457628905773163;0.2611038088798523;0.25139835476875305;0.21811886131763458;0.22471784055233002;0.21471424400806427;0.2564708888530731;0.19769097864627838;0.24222728610038757;0.2158530205488205;0.24044552445411682;0.23863932490348816;0.2103588730096817;0.27618658542633057;0.2660234868526459;0.24114179611206055;0.20396538078784943;0.20706205070018768;0.22201251983642578;0.20679251849651337;0.2194327563047409;0.19700592756271362;0.25223588943481445;0.20380787551403046;0.23468439280986786;0.21586637198925018;0.23978248238563538;0.2334996908903122;0.2531142234802246;0.25024545192718506,3.0774349515547007e-10,passthrough,8,0,1,0,0,1,1,1,direct_path,1.1487078700447455,0,65,1.0,SUCCESS,0.6363636363636364,0.0,0.0,0.36363636363636365,0.0
7,9008,configs/experiments/reaching_recovery/manifests/v1_final.json,hierarchical_s1_revised_recovery_gated_v1,3,4,21.053800023871712,0.7203554697334766,15,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05358400195837021,0.75,0.40268632769584656,0.03565460716684659,0.06234874948859215,0,0.0,0.4,0.07701031460080292,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.22105235783513044,0.010938381007872523,0.01730950304772705,0.0030657725486283502,0.0015185041430716714,0.0018649087597926459,0.15212027207016945,0.734798002243042,0.0,nan,0.3784128371992875,0.04052880479769953,1.0,1.5070019960403442,31.381427764892578,0,0,0,0.0,0,0.22105235783513044,1,SERVO,direct_path,1.1442770039429888,1.1442770039429888,65,1,1,1,64,0.5874381171673777,0.3963429033756256,0.00041579942692367513;0.00048278321800995566;0.0021197458922036197;0.0011218277913612271;0.004113998236627396;0.005297624076313332;0.012003228596074562;0.006669096850137625;0.0029771430397581614;0.0019225690423169022;0.002441206069330765;0.004826806959264693;0.006031964498447987;0.0046228306517557705;0.0052161379548250585;0.010142391840461937;0.0036791054721788405;0.0027319104526182837;0.006649897111674456;0.003178654130096435;0.004590378987853822;0.0038411159265452897;0.005532260828853538;0.003492986061256271;0.0044215986639581355;0.004300362739975901;0.0056452768013779955;0.004434541021800718;0.004388115399471518;0.002106665125427779;0.0030439678004135855;0.005605740983403243;0.004060567997682774;0.00311207637039672;0.007260847451983622;0.003393142932771445;0.005639132149237156;0.004170525949809072;0.006117953372743491;0.006943579812052049;0.0035553461295243023;0.005902590344240521;0.004290860866760703;0.00537117646054765;0.007967462038272307;0.006090115727620957;0.0035951716030270388;0.004357018890985886;0.00424731200958925;0.002202278513515823;0.005230265701536735;0.003544624466724409;0.004746622478297963;0.00856372135184801;0.0022453667572693847;0.008665322457961748;0.008639845832395436;0.0066359688203219015;0.004729108690680899;0.010680516498855602;0.002589947005025129;0.002627258998552068;0.0029743955340729407;0.004215961274994496;0.005124977162181597,0.6558249592781067;0.6558824777603149;0.6549757719039917;0.6552773118019104;0.6093838214874268;0.6570848822593689;0.6553148031234741;0.6530154943466187;0.6486188769340515;0.6553152203559875;0.651247501373291;0.6575122475624084;0.6428676247596741;0.6300798058509827;0.6043808460235596;0.6581687927246094;0.656990110874176;0.6505502462387085;0.6519283652305603;0.6548352241516113;0.657620906829834;0.656201183795929;0.6536259651184082;0.6547664403915405;0.6539543867111206;0.6557647585868835;0.6577809453010559;0.6580606698989868;0.656501829624176;0.655830979347229;0.6575091481208801;0.6560748219490051;0.6529117822647095;0.6452539563179016;0.6560604572296143;0.6581773161888123;0.6529495716094971;0.6563748121261597;0.647403359413147;0.6413533687591553;0.6478989720344543;0.6451022624969482;0.6581722497940063;0.6485762596130371;0.6487119793891907;0.6562632322311401;0.6521186828613281;0.6334609389305115;0.6557049751281738;0.6582211852073669;0.6187201142311096;0.6569762229919434;0.6349794268608093;0.6581215858459473;0.6583568453788757;0.6580088138580322;0.6574194431304932;0.6581026911735535;0.6544821858406067;0.6583179235458374;0.6368749737739563;0.6358190774917603;0.6572819352149963;0.5938777923583984;0.6559416651725769,2.886314129160483e-08,passthrough,7,0,1,0,0,1,1,1,direct_path,1.1442770039429888,0,65,1.0,SUCCESS,0.5333333333333333,0.0,0.0,0.4666666666666667,0.0
