episode,step,episode_reward,episode_cost,episode_length,success,collision,safety_violation_rate,min_distance,mean_risk,lambda,alpha
1,46,-227.3699674022392,54.31023325026035,46,0,1,0.1956521739130435,0.04921269044280052,0.41978767935348593,0.0,0.20000000298023224
2,89,-329.11855691000824,73.66584938764572,43,0,1,0.32558139534883723,-0.01045195572078228,0.5503685904103656,0.0,0.20000000298023224
3,119,-274.4232013088798,59.88040715456009,30,0,1,0.36666666666666664,0.04308782145380974,0.629346905152003,0.0,0.20000000298023224
4,359,-685.277502384348,168.26458920165896,240,0,0,0.13333333333333333,0.03673692047595978,0.30110245500691235,0.0,0.20000000298023224
5,371,-172.76504295976252,42.18131858110428,12,0,1,0.6666666666666666,-0.005350798834115267,0.8484432150920233,0.0,0.20000000298023224
6,397,-289.3965823921504,66.23651030659676,26,0,1,0.5,-0.009000292047858238,0.7398657810229522,0.0,0.20000000298023224
7,428,-281.6506464046263,63.0989636182785,31,0,1,0.3870967741935484,-0.007440512999892235,0.6160956005896291,0.0,0.20000000298023224
8,464,-166.6739777312356,39.3235597088933,36,0,1,0.1388888888888889,0.06723139435052872,0.453432214135925,0.0,0.20000000298023224
9,500,-145.42089542918586,34.69721233844757,36,0,1,0.1111111111111111,0.0939001813530922,0.4082558982902103,0.0,0.20000000298023224
10,534,-274.75304458970663,63.24682952463627,34,0,1,0.35294117647058826,-9.976523870136589e-05,0.5660832213128314,0.0,0.20000000298023224
11,560,-102.4119565262501,22.630863025784492,26,0,1,0.038461538461538464,0.1029168888926506,0.44734088560709584,0.0,0.20000000298023224
12,800,-418.08091439694624,82.20587339624763,240,0,0,0.041666666666666664,0.09868033975362778,0.2175244724843651,0.0,0.20000000298023224
13,833,-216.9575756686702,48.607284404337406,33,0,1,0.24242424242424243,-0.000756980967707932,0.503251042555679,0.0,0.20000000298023224
14,834,19.011297235157322,0.25451356172561646,1,1,0,0.0,0.4189065098762512,0.25451356172561646,0.0,0.20000000298023224
15,917,-298.87603144032164,66.46520446240902,83,0,1,0.12048192771084337,0.05459161475300789,0.34295427063143397,0.0,0.20000000298023224
16,944,-196.9091717098083,47.402868553996086,27,0,1,0.2962962962962963,0.02000468038022518,0.5704766131109662,0.0,0.20000000298023224
17,1184,-1094.9875478456859,236.07658567279577,240,0,0,0.2125,0.03528665006160736,0.3461524403033157,0.0,0.18977795541286469
18,1249,-595.6428797397973,133.7886948287487,65,0,1,0.4461538461538462,-0.0038910710718482733,0.5967491512115185,0.0,0.18645574152469635
19,1275,-196.49756023831412,47.17109398543835,26,0,1,0.3076923076923077,-0.009099320508539677,0.5835036148245518,0.0,0.18510150909423828
20,1300,-119.65415152744191,28.70306508243084,25,0,1,0.12,0.08797358721494675,0.4681226032972336,0.0,0.18377985060214996
21,1325,-212.33830918121532,51.337517350912094,25,0,1,0.36,-0.00014541835116688162,0.6535006940364838,0.0,0.18247094750404358
22,1359,-152.8649313575478,35.05608803033829,34,0,1,0.11764705882352941,0.06601526588201523,0.4428261185393614,0.0,0.18072940409183502
23,1403,-312.0599563918733,65.4929777532816,44,0,1,0.2727272727272727,-0.005623160395771265,0.48847676712003624,0.0,0.1784311980009079
24,1475,-422.6513438242411,101.68442433327436,72,0,1,0.2916666666666667,-0.0009759372333064675,0.42617256018436617,0.0,0.1747833490371704
25,1500,-168.09532148073998,37.119997292757034,25,0,1,0.2,0.04510780796408653,0.5647998917102813,0.0,0.17355583608150482
26,1542,-601.7403587709929,140.15300145745277,42,0,1,0.7857142857142857,-0.005544273182749748,0.7893571775583994,0.0,0.17151780426502228
27,1782,-235.27013715126668,43.093871645629406,240,0,0,0.0,0.16715107858181,0.17955779852345585,0.0,0.16052456200122833
28,1808,-162.13081582662403,38.135145485401154,26,0,1,0.19230769230769232,0.07149612158536911,0.5821209802077367,0.0,0.15938588976860046
29,1834,-373.47479732323256,92.12137508392334,26,0,1,0.8076923076923077,0.0189425740391016,0.8123605801508977,0.0,0.15827025473117828
30,2074,-854.420853982682,200.18412143178284,240,0,0,0.175,0.06016470119357109,0.30910050596576183,0.0,0.14864085614681244
31,2110,-209.50289212022454,50.25235889852047,36,0,1,0.2222222222222222,0.08203407377004623,0.5070099694033464,0.0,0.14727118611335754
32,2144,-256.75152377047914,63.52630656957626,34,0,1,0.35294117647058826,-0.010523533448576927,0.5743031343993019,0.0,0.14602801203727722
33,2189,-167.45047338620896,34.19907075166702,45,0,1,0.06666666666666667,0.10497327893972397,0.38220157225926715,0.0,0.14441373944282532
34,2213,-114.61134624182577,25.885893508791924,24,0,1,0.08333333333333333,0.094785176217556,0.49524556286633015,0.0,0.14355362951755524
35,2453,-673.2861395948488,136.65833912231028,240,0,0,0.09583333333333334,0.055727627128362656,0.2819097463429595,0.0,0.13545256853103638
36,2474,-287.43617887193966,66.50969532132149,21,0,1,0.6666666666666666,-0.003910692408680916,0.7861759676819756,0.0,0.134757861495018
37,2525,-473.54467928888096,114.53160980343819,51,0,1,0.47058823529411764,-0.0017826238181442022,0.6770903883027095,0.0,0.13309632241725922
38,2557,-309.1443487731322,74.19465877115726,32,0,1,0.46875,-0.003534481627866626,0.6623330865986645,0.0,0.13207560777664185
39,2607,-282.0621705630593,63.90105460584164,50,0,1,0.22,0.0182515736669302,0.45802109211683273,0.0,0.130520299077034
40,2696,-418.4402806184975,98.15344060584903,89,0,1,0.20224719101123595,0.02808096446096897,0.4062184337735846,0.0,0.1277463287115097
41,2718,-227.1324701778551,53.88649582862854,22,0,1,0.45454545454545453,-0.00897165946662426,0.7221134467558428,0.0,0.12707951664924622
42,2755,-281.47418747549807,68.07786433398724,37,0,1,0.35135135135135137,-0.0014755853917449713,0.569672009026682,0.0,0.12598095834255219
43,2794,-252.04801278429852,51.14443778991699,39,0,1,0.20512820512820512,0.03639562055468559,0.4908830202542819,0.0,0.12486117333173752
44,2839,-317.0192877461898,78.43917040526867,45,0,1,0.3333333333333333,0.016156116500496864,0.5653148978948593,0.0,0.1235634982585907
45,3079,-676.3449464235189,116.9891205932945,240,0,0,0.09166666666666666,0.0383005291223526,0.2124546691387271,0.0,0.11701800674200058
46,3319,-396.42992922426083,13.775087216868997,240,0,0,0.0,0.3463399112224579,0.057396196736954154,0.0,0.11069143563508987
47,3559,-393.2668632838443,9.202965615317225,240,0,0,0.0,0.472362220287323,0.038345690063821776,0.0,0.10438733547925949
48,3799,-665.755991089931,13.266912072896957,240,0,0,0.0,0.3661215007305145,0.05527880030373732,0.0,0.09826496988534927
49,4039,-697.3621874900255,114.81003002263606,240,0,0,0.07916666666666666,0.03067975677549839,0.2408751250943169,0.0,0.09227997064590454
50,4070,11.127102227834198,2.614490330219269,31,1,0,0.0,0.36815813183784485,0.08433839774900867,0.0,0.09154018759727478
51,4310,-819.8500682894436,17.354956779628992,240,0,0,0.0,0.2369178682565689,0.0723123199151208,0.0,0.08590951561927795
