episodes,mean_reward,success_rate,collision_rate,physical_contact_rate,capsule_overlap_rate,safety_violation_rate,mean_final_position_error,mean_min_distance,step,checkpoint,validation_csv,selected,selection_metric,validation_seed,validation_seed_manifest
40.0,9.498472837225524,0.9,0.0,0.0,0.0,0.0,0.05146057102829218,0.34227763302624226,670000,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/actor_step_670000.pt,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/checkpoint_selection/step_670000_v1_validation_episodes_40.csv,1,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,9.498472837225524,0.9,0.0,0.0,0.0,0.0,0.05146057102829218,0.34227763302624226,680000,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/actor_step_680000.pt,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/checkpoint_selection/step_680000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,9.498472837225524,0.9,0.0,0.0,0.0,0.0,0.05146057102829218,0.34227763302624226,690000,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/actor_step_690000.pt,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/checkpoint_selection/step_690000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,9.498472837225524,0.9,0.0,0.0,0.0,0.0,0.05146057102829218,0.34227763302624226,700000,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/actor_step_700000.pt,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/checkpoint_selection/step_700000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,7.210311323828476,0.875,0.0,0.0,0.0,0.0,0.05621444238349795,0.34213785640895367,710000,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/actor_step_710000.pt,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/checkpoint_selection/step_710000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,10.565063201520502,0.9,0.0,0.0,0.0,0.0,0.05728044039569795,0.34081435240805147,720000,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/actor_step_720000.pt,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/checkpoint_selection/step_720000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,9.171709494011385,0.875,0.0,0.0,0.0,0.0,0.055562741961330174,0.3426702659577131,730000,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/actor_step_730000.pt,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/checkpoint_selection/step_730000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,8.989880319354405,0.9,0.0,0.0,0.0,0.0,0.05545138949528337,0.3403373762965202,740000,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/actor_step_740000.pt,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/checkpoint_selection/step_740000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,10.882831269643725,0.9,0.0,0.0,0.0,0.0,0.05451327599585056,0.34237729124724864,750000,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/actor_step_750000.pt,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/checkpoint_selection/step_750000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,10.595585307866674,0.9,0.0,0.0,0.0,0.0,0.05729304784908891,0.3436259213835001,760000,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/actor_step_760000.pt,outputs/reaching_incremental/s1_static_terminal_failure_refine/train/seed_4301/link_fixed_static_terminal_failure_refine_seed4301_steps780000/checkpoint_selection/step_760000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
