step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
0,0.05,-0.3781905032704413,0.2611970901489258,0.37098512053489685,0.26941388845443726,0.23115459084510803,0.35,5,0,0,0,0.4414907693862915,8.829814910888672,176.59629821777344,0.5056818723678589,1.0,0.13142441404502275,0,0,0,0,0.13142441404502275,0.0,filtered,0.0712108776396631,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.13142441404502275,0.494467603|0.509467603|0.376598529|0.150006195|0.151688897|0.131424414,0.614467603|0.629467603|0.496598529|0.270006195|0.271688897|0.251424414,0.614467603|0.629467603|0.496598529|0.270006195|0.271688897|0.251424414,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0649496881|0.109260353|0.105637328|0.0528247488,-0.0998849234|0|-0.0963906508|-0.140284331|-0.142371636|-0.151876735,1.87798549|2.03787041|1.47495315|0.5690008|0.570021278|0.42664567,0.490756541|0.475969583|0.453417987,0.0121912742|-0.145809323|-0.0437603518,0.002607797272503376
1,0.1,-0.16156116297694553,0.21490640938282013,0.353834867477417,0.26625099778175354,0.18425938487052917,0.35,5,0,0,0,0.712000846862793,7.04349422454834,144.7408905029297,0.7120004892349243,1.0,0.12666888778992452,0,0,0,0,0.13142441404502275,0.0,filtered,7.520207455914014e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12666888778992452,0.489495305|0.504495305|0.37491711|0.148569645|0.149928189|0.126668888,0.609495305|0.624495305|0.49491711|0.268569645|0.269928189|0.246668888,0.609495305|0.624495305|0.49491711|0.268569645|0.269928189|0.246668888,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.114781624|0.170613292|0.159655456|0.0821117166,-0.0989975015|0|-0.0947442617|-0.138431756|-0.141511315|-0.151563792,1.85898372|2.01798122|1.5197058|0.626460115|0.617856897|0.437223476,0.491365939|0.468678981|0.451230019,0.0121912742|-0.145809323|-0.0437603518,0.0028218021616339684
2,0.15000000000000002,-0.04039134423382115,0.19851359724998474,0.33266976475715637,0.2649856507778168,0.16790413856506348,0.35,5,0,0,0,0.7993627786636353,3.887481212615967,147.30865478515625,0.7993627786636353,1.0,0.12363897978683158,0,0,0,0,0.13142441404502275,0.0,passthrough,8.855052010426169e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12363897978683158,0.484567817|0.499567817|0.375829715|0.150512603|0.151028392|0.12363898,0.604567817|0.619567817|0.495829715|0.270512603|0.271028392|0.24363898,0.604567817|0.619567817|0.495829715|0.270512603|0.271028392|0.24363898,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.142374204|0.217986051|0.199435894|0.118673929,-0.0980924409|0|-0.0925921053|-0.13509666|-0.140033055|-0.150619861,1.84017883|1.99827127|1.55310096|0.684939804|0.663516408|0.462609988,0.491975337|0.461388379|0.449042052,0.0121912742|-0.145809323|-0.0437603518,0.0038971779868006706
3,0.2,0.03147644433491842,0.19387662410736084,0.3094184100627899,0.2653162479400635,0.16389037668704987,0.35,5,0,0,0,0.831651508808136,4.113162994384766,48.87635040283203,0.831651508808136,1.0,0.12261504769370729,0,0,0,0,0.13142441404502275,0.0,filtered,7.365205251241104e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12261504769370729,0.47968603|0.49468603|0.378206378|0.155117002|0.154297109|0.122615048,0.59968603|0.61468603|0.498206378|0.275117002|0.274297109|0.242615048,0.59968603|0.61468603|0.498206378|0.275117002|0.274297109|0.242615048,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.15064363|0.248809202|0.223833759|0.14938138,-0.0971694387|0|-0.0908343166|-0.13076581|-0.137924542|-0.148907188,1.82157468|1.97874412|1.57263482|0.738511402|0.703097652|0.490934382,0.492584735|0.454097778|0.446854085,0.0121912742|-0.145809323|-0.0437603518,0.003747367300093174
4,0.25,0.07799376080780773,0.19338466227054596,0.285258948802948,0.2651524543762207,0.16409382224082947,0.35,5,0,0,0,0.835628867149353,2.732295274734497,122.7932357788086,0.835628867149353,1.0,0.12330654318457113,0,0,0,0,0.13142441404502275,0.0,passthrough,7.272481832517486e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12330654318457113,0.474850847|0.489850847|0.381059143|0.161515197|0.158972036|0.123306543,0.594850847|0.609850847|0.501059143|0.281515197|0.278972036|0.243306543,0.594850847|0.609850847|0.501059143|0.281515197|0.278972036|0.243306543,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.147001049|0.23868581|0.203252339|0.137773782,-0.0962281933|0|-0.0889888358|-0.125724086|-0.135213989|-0.146350794,1.8031752|1.95940339|1.58224879|0.759022512|0.703926493|0.484649161,0.493194133|0.446807176|0.444666117,0.0121912742|-0.145809323|-0.0437603518,0.0035123946145176888
5,0.30000000000000004,0.1082791789497014,0.19125866889953613,0.26102232933044434,0.2659798264503479,0.1630689650774002,0.35,5,0,0,0,0.8601750731468201,2.1353919506073,34.679588317871094,0.8601750731468201,1.0,0.12363692031831586,0,0,0,0,0.13142441404502275,0.0,filtered,3.293348247277931e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12363692031831586,0.470063189|0.485063189|0.383851452|0.167766139|0.162829065|0.12363692,0.590063189|0.605063189|0.503851452|0.287766139|0.282829065|0.24363692,0.590063189|0.605063189|0.503851452|0.287766139|0.282829065|0.24363692,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.141117578|0.246222609|0.204448482|0.156096497,-0.0952684042|0|-0.087076757|-0.119908815|-0.13206412|-0.142853804,1.78498435|1.94025276|1.58944663|0.797378349|0.723700621|0.507790374,0.493803531|0.439516574|0.44247815,0.0121912742|-0.145809323|-0.0437603518,0.004002477042376995
6,0.35000000000000003,0.1414063463693746,0.18546698987483978,0.23660005629062653,0.26928311586380005,0.15904685854911804,0.35,5,0,0,0,0.8934286832809448,2.772012233734131,58.55543899536133,0.8934283256530762,1.0,0.12507514947639303,0,0,0,0,0.13142441404502275,0.0,filtered,9.258436761502408e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12507514947639303,0.465323991|0.480323953|0.386457198|0.174690354|0.166945335|0.125075149,0.585323991|0.600323953|0.506457198|0.294690354|0.286945335|0.245075149,0.585323991|0.600323953|0.506457198|0.294690354|0.286945335|0.245075149,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.132377656|0.275633138|0.235184392|0.204168992,-0.0942897737|0|-0.085178338|-0.113657444|-0.128452619|-0.138540469,1.76700619|1.92129581|1.59302811|0.860737112|0.774513115|0.565929121,0.494412929|0.432225972|0.440290183,0.0121912742|-0.145809323|-0.0437603518,0.0036670397967100143
7,0.4,0.14507752246852307,0.17716680467128754,0.2135775089263916,0.2745455503463745,0.15286365151405334,0.35,5,0,0,0,0.9103553891181946,3.0509355068206787,30.46109390258789,0.910354733467102,1.0,0.12908299299228065,0,0,0,0,0.13142441404502275,0.0,filtered,1.2287604593480122e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12908299299228065,0.460634201|0.47563419|0.388711758|0.183313635|0.172840707|0.129082993,0.580634201|0.59563419|0.508711758|0.303313635|0.292840707|0.249082993,0.580634201|0.59563419|0.508711758|0.303313635|0.292840707|0.249082993,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.110387104|0.287346645|0.259042738|0.241906618,-0.0932920065|0|-0.0833434069|-0.107255211|-0.123383733|-0.133583791,1.7492448|1.90253676|1.58189073|0.913345974|0.827021832|0.6246548,0.495022327|0.424935371|0.438102216,0.0121912742|-0.145809323|-0.0437603518,0.0038796430453658104
8,0.45,0.16865869978177644,0.16742780804634094,0.19084137678146362,0.2812008857727051,0.1454222947359085,0.35,5,0,0,0,0.9558243155479431,1.7972440719604492,33.1458740234375,0.955823540687561,1.0,0.13507065593315892,0,0,0,0,0.13142441404502275,0.0,filtered,1.295427357552076e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.13507065593315892,0.455994783|0.470994722|0.389974456|0.192700742|0.180158169|0.135070656,0.575994783|0.590994722|0.509974456|0.312700742|0.300158169|0.255070656,0.575994783|0.590994722|0.509974456|0.312700742|0.300158169|0.255070656,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.102835002|0.298364289|0.276135092|0.266844717,-0.0922748108|0|-0.0816255007|-0.101207569|-0.117638907|-0.128504175,1.73170432|1.88397889|1.58110732|0.967959689|0.879128862|0.678623166,0.495631725|0.417644769|0.435914248,0.0121912742|-0.145809323|-0.0437603518,0.0038403822109103203
9,0.5,0.1991859564656982,0.1567659229040146,0.16791227459907532,0.28905028104782104,0.13716015219688416,0.35,5,0,0,0,0.9997599124908447,1.9567726850509644,34.22551345825195,0.9997599124908447,1.0,0.1424997686046396,0,0,0,0,0.13142441404502275,0.0,passthrough,5.025978850147241e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.1424997686046396,0.451406718|0.466406718|0.390948923|0.202889937|0.188551129|0.142499769,0.571406718|0.586406718|0.510948923|0.322889937|0.308551129|0.262499769,0.571406718|0.586406718|0.510948923|0.322889937|0.308551129|0.262499769,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.102614894|0.312373012|0.291128433|0.286952651,-0.0912378994|0|-0.079929351|-0.0951405565|-0.11172167|-0.123107746,1.71438897|1.86562687|1.58648124|1.0287922|0.933611278|0.733843979,0.496241122|0.410354167|0.433726281,0.0121912742|-0.145809323|-0.0437603518,0.002595210447907448
