step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.9558558288094812,0.17008067667484283,0.4631597399711609,0.3253152072429657,0.1127563863992691,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3373681306838989,6.74736213684082,134.94723510742188,1.6761709451675415,1.6761709451675415,0.4719404985840889,0.4631597399711609,0.008780758612927986,0.57247124036205,0.21353961572066052,0.414565771165364,0.17983161405964793,0.2347341571057161,0.41456578079370354,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8042133250273764,0.8042133250273764,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,0.6946577691930232,1.6761709451675415,0.0,1.0,0.15114524307088373,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.6312477625616548,0,0,12,joint_0_acceleration_lower|joint_2_acceleration_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.1998316125073254,1,continuity_tiebreak,0.0,0,goal_velocity_linprog,0.0,valid,0.15114524307088373,0.9091604857148944,0|0|0|0|0|0,0.327155103|0.18698726|0.151145243|0.202345444|0.222977265|0.268526411,0.502613127|0.362445284|0.326603267|0.377803468|0.398435289|0.443984435,0.447155103|0.30698726|0.271145243|0.322345444|0.342977265|0.388526411,0|0|0|0|0|0,7.45354556e-18|0.0388250128|-0.0247906707|-0.0845864782|-0.113722416|-0.119659285,0|0|0|0|0|0,1.30862041|0.786774053|0.579790302|0.724795296|0.778186643|0.954446358,optimal,0.1998316125073254,0.17983161405964793,0.01999999844767747,0.319593579|-0.434858054|0.447155058,-0|0|0,0.44605219701770693,0.002869000076316297,0.0014877220382913947,0.43684478593058884
1,0.1,-1.1103842436641582,0.25409969687461853,0.4460235834121704,0.3229677677154541,0.19811977446079254,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6750882267951965,6.754405975341797,0.25812625885009766,1.661117434501648,1.661117434501648,0.4631597211241989,0.4460235834121704,0.017136137712028487,0.5524037454961871,0.4273866751386738,0.40353362933409337,0.3527931485602209,0.05074048077387244,0.4035336129134455,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8042133250273764,0.8042133250273764,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.9731989253629519,filtered,0,0,1,0,0,0,1,2,1.0,0.6647189594555432,1.661117434501648,0.0,1.0,0.14635503351288692,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.6510413734890357,0,0,12,joint_0_acceleration_lower|joint_2_acceleration_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.37279314703981853,1,continuity_tiebreak,0.9999997019767761,0,goal_velocity_linprog,0.0,valid,0.14635503351288692,0.9119577241981973,0|0.0782341809|0.123995194|0.195157492|0.228358566|0.213591292,0.327015241|0.188661048|0.146355034|0.186690704|0.201646559|0.245583209,0.502613127|0.364258934|0.32195292|0.36228859|0.377244445|0.421181095,0.447015241|0.308661048|0.266355034|0.306690704|0.321646559|0.365583209,0|0|0.15|0.15|0.15|0.15,0|0.0807056574|-0.0450902158|-0.141943268|-0.196418067|-0.217095265,0|0|0|0|0|0,1.30806096|0.835349848|0.540329918|0.604819548|0.610168169|0.765237571,optimal,0.37279314703981853,0.352793148560221,0.019999998479597547,0.319593579|-0.434858054|0.447155058,-0|0|0,0.015071667032316327,0.003057532012462616,0.0013829839881509542,0.006244417047128081
2,0.15000000000000002,-1.225614305481193,0.3264434337615967,0.42155101895332336,0.31905725598335266,0.2576848268508911,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9706433415412903,7.025815010070801,94.59213256835938,1.642593264579773,1.642593264579773,0.44602358468317616,0.42155101895332336,0.02447256572985279,0.5257567810657103,0.5951011303457747,0.39429653966336037,0.504987951561847,-0.11069141189848658,0.39429654078696275,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8042133250273764,0.8042133250273764,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.9939341669629546,filtered,0,0,1,0,0,0,1,2,1.0,0.635773524973209,1.642593264579773,0.0,1.0,0.14172376399571346,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.5874614872035948,0,0,12,joint_0_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.5249879389572619,1,continuity_tiebreak,0.9724903702735901,0,goal_velocity_linprog,0.0,valid,0.14172376399571346,0.9173588756888696,0|0.154452426|0.257603976|0.39029778|0.457054302|0.427328462,0.326745183|0.192392594|0.141723764|0.171303916|0.179338718|0.219876732,0.502613127|0.368260538|0.317591708|0.34717186|0.355206661|0.395744676,0.446745183|0.312392594|0.261723764|0.291303916|0.299338718|0.339876732,0|0|0.15|0.15|0.15|0.15,0|0.0936587557|-0.0736483277|-0.171044744|-0.222537301|-0.267461126,0|0|0|0|0|0,1.30698073|0.863229132|0.493246728|0.51417092|0.49481757|0.612045803,optimal,0.5249879389572619,0.5049879515618471,0.019999987395414864,0.319593579|-0.434858054|0.447155058,-0|0|0,0.017755034030415118,0.0029596410458907485,0.001765390974469483,0.006907826056703925
3,0.2,-1.2070892192157547,0.34445467591285706,0.39464348554611206,0.31465086340904236,0.2705796957015991,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.143576741218567,4.603428840637207,61.635990142822266,1.6190296411514282,1.6190296411514282,0.4215510140826715,0.39464348554611206,0.026907528536559422,0.48901194948618476,0.6732107401002304,0.379256403966773,0.5596236334850702,-0.18036722951829715,0.3792563995847983,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8042133250273764,0.8042133250273764,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.9664361357342577,filtered,0,0,1,0,0,0,1,2,1.0,0.5881872270265388,1.6190296411514282,0.0,1.0,0.13410995632424622,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.5597827988292043,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower,predictive_link_3,,,0,0,0,optimal; continuity_tiebreak,0.5796236406825112,1,continuity_tiebreak,0.9896067976951599,0,goal_velocity_linprog,0.0,valid,0.13410995632424622,0.9266572797501605,1.04090826e-18|0.176863051|0.351805317|0.52207773|0.632867128|0.595353974,0.326280263|0.196838407|0.134109956|0.155222195|0.159817981|0.195238615,0.502613127|0.373171271|0.31044282|0.331555059|0.336150845|0.371571479,0.446280263|0.316838407|0.254109956|0.275222195|0.279817981|0.315238615,0|0|0.15|0.15|0.15|0.15,6.58797908e-19|0.0989290362|-0.0729006569|-0.164336023|-0.178821109|-0.250727424,0|0|0|0|0|0,1.30512105|0.886282664|0.463539168|0.456552757|0.460450814|0.530227037,optimal,0.5796236406825112,0.5596236334850703,0.020000007197440883,0.319593579|-0.434858054|0.447155058,-0|0|0,0.015774412895552814,0.002594392979517579,0.0012452590744942427,0.007372939959168434
4,0.25,-1.129377993560439,0.32428422570228577,0.3700979948043823,0.31131255626678467,0.2590740919113159,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1625570058822632,1.0717862844467163,76.30146789550781,1.5874600410461426,1.5874600410461426,0.39464347646751724,0.3700979948043823,0.024545481663134916,0.4557684503162069,0.6772452485083033,0.3680088584293177,0.5191126702173952,-0.15110381178807747,0.3680088499634404,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8042133250273764,0.8042133250273764,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.9634059557550234,filtered,0,0,1,0,0,0,1,2,1.0,0.5576393271821504,1.5874600410461426,0.0,1.0,0.12922229234914406,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.559663780291068,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower,predictive_link_3,,,0,0,0,optimal; continuity_tiebreak,0.5391126794153506,1,continuity_tiebreak,0.9990554451942444,0,goal_velocity_linprog,0.0,valid,0.12922229234914406,0.9381022175269794,0|0.173908871|0.40151705|0.595139959|0.711741959|0.673869243,0.325708016|0.201453388|0.129222292|0.144366359|0.148424221|0.178036789,0.502613127|0.378358499|0.306127403|0.321271469|0.325329332|0.3549419,0.445708016|0.321453388|0.249222292|0.264366359|0.268424221|0.298036789,0|0|0.15|0.15|0.15|0.15,0|0.108276047|-0.0414731132|-0.113551567|-0.106880979|-0.198694,0|0|0|0|0|0,1.30283207|0.914089601|0.475416056|0.463913867|0.486815903|0.513453155,optimal,0.5391126794153506,0.5191126702173952,0.020000009197955415,0.319593579|-0.434858054|0.447155058,-0|0|0,0.01657751901075244,0.0034458120353519917,0.0013695629313588142,0.007101446040906012
5,0.30000000000000004,-1.0809066534619438,0.306835412979126,0.3484485447406769,0.30934497714042664,0.24180708825588226,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2047951221466064,2.0550572872161865,19.665420532226562,1.5645955801010132,1.5645955801010132,0.3700980046750053,0.3484485447406769,0.02164945993432843,0.4325763720880718,0.6845566345747506,0.36643386447135123,0.46921005402361565,-0.10277618955226442,0.3664338742442508,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8042133250273764,0.8042133250273764,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.9824901036647469,filtered,0,0,1,0,0,0,1,2,1.0,0.5592386362449233,1.5645955801010132,0.0,1.0,0.12947818179918774,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.5582417457130862,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower,predictive_link_3,,,0,0,0,optimal; continuity_tiebreak,0.48921005945570467,1,continuity_tiebreak,0.996867835521698,0,goal_velocity_linprog,0.0,valid,0.12947818179918774,0.9492399550675255,0|0.169853699|0.418817922|0.621254898|0.714521377|0.677699672,0.325151129|0.20651588|0.129478182|0.140552688|0.144415791|0.168420137,0.502613127|0.383977878|0.30694018|0.318014686|0.321877789|0.345882135,0.445151129|0.32651588|0.249478182|0.260552688|0.264415791|0.288420137,0|0|0.15|0.15|0.15|0.15,0|0.116224902|-0.00826756786|-0.0576656348|-0.0429540957|-0.1509525,0|0|0|0|0|0,1.30060452|0.942288424|0.509645159|0.504545117|0.53470907|0.52272805,optimal,0.48921005945570467,0.4692100540236157,0.020000005432088963,0.319593579|-0.434858054|0.447155058,-0|0|0,0.015688554965890944,0.0025991490110754967,0.00133584497962147,0.00669833505526185
6,0.35000000000000003,-1.0829348367863623,0.30260640382766724,0.3292507231235504,0.3065781891345978,0.23261503875255585,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1539535522460938,3.5467352867126465,81.98193359375,1.5430643558502197,1.5430643558502197,0.3484485416174913,0.3292507231235504,0.019197818493940866,0.4109122710161821,0.6097395069064226,0.3648912984027885,0.41572253309260593,-0.05083123468981743,0.36489129513222457,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8042133250273764,0.8042133250273764,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.9959389924982935,filtered,0,0,1,0,0,0,1,2,1.0,0.5660016795217383,1.5430643558502197,0.0,1.0,0.13056026872347815,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.4482855968312354,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.4357225407031553,1,continuity_tiebreak,0.9896195530891418,0,goal_velocity_linprog,0.0,valid,0.13056026872347815,0.9603361338564861,0|0.165726335|0.433557298|0.64666147|0.720870247|0.685267102,0.324596321|0.211942673|0.130560269|0.14048574|0.144467213|0.162244237,0.502613127|0.38995948|0.308577075|0.318502547|0.32248402|0.340261043,0.444596321|0.331942673|0.250560269|0.26048574|0.264467213|0.282244237,0|0|0.0646446454|0.15|0.131323356|0.15,0|0.0674607143|-0.051311458|-0.0362411234|-0.0398912193|-0.124770192,0|0|0|0|0|0,1.29838528|0.915231406|0.470929617|0.525701837|0.537977633|0.524206755,optimal,0.4357225407031553,0.41572253309260593,0.020000007610549375,0.319593579|-0.434858054|0.447155058,-0|0|0,0.015534544945694506,0.0029226329643279314,0.0013477419270202518,0.006419226992875338
7,0.4,-1.1211259008410388,0.3132912516593933,0.31108641624450684,0.302222341299057,0.23551568388938904,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1285111904144287,3.699866533279419,3.062624931335449,1.5054124593734741,1.5054124593734741,0.32925072000040495,0.31108641624450684,0.018164303755898115,0.3828524546495707,0.543115213465333,0.34906008299989116,0.38877155559524257,-0.039711472595351405,0.3490600796888418,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8042133250273764,0.8042133250273764,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.9385775721798967,filtered,0,0,1,0,0,0,1,2,1.0,0.5285723581675466,1.5054124593734741,0.0,1.0,0.12457157730680746,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.3567094864977256,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.4087715620083294,1,continuity_tiebreak,0.9871088266372681,0,goal_velocity_linprog,0.0,valid,0.12457157730680746,0.9713920302207739,7.77162986e-17|0.0961009227|0.367770578|0.569070171|0.624660833|0.608674524,0.324043526|0.214965827|0.124571577|0.134077743|0.137788781|0.152038816,0.502613127|0.393535429|0.303141179|0.312647344|0.316358382|0.330608418,0.444043526|0.334965827|0.244571577|0.254077743|0.257788781|0.272038816,0|0|0.15|0.15|0.140735133|0.15,5.455944e-17|0.0127122458|-0.0639825255|-0.0522770196|-0.0476942536|-0.131303854,0|0|0|0|0|0,1.2961741|0.872575555|0.434303784|0.484033952|0.503460869|0.476851412,optimal,0.4087715620083294,0.3887715555952426,0.0200000064130868,0.319593579|-0.434858054|0.447155058,-0|0|0,0.014103831024840474,0.0025622769026085734,0.0012355430517345667,0.006185400066897273
