episode,seed,classification,certificate_reasons,goal_m,obstacle_center_m,obstacle_enabled,goal_obstacle_distance_m,urdf_reach_bound_m,tool_capsule_radius_m,candidate_count,plan_found,plan_reason,min_goal_error_m,goal_reachable_count,obstacle_free_goal_reachable_count,rejection_counts,candidate_kinds,candidate_errors_m,candidate_clearances_m,candidate_qs,ik_attempts_used,ik_fallback_attempted,obstacle_aware_attempted,goal_region_attempted,target_shell_attempted
0,9001,certified_feasible,"[""constructive_strict_valid_terminal""]","[0.4543037414550781,-0.3700195848941803,0.4104900360107422]","[0.6971578001976013,0.42724892497062683,0.5072214007377625]",1,0.8390304688101135,1.0982622696663507,0.04,65,0,ik_feasibility_audit_only,0.0005777861987483307,65,65,"{""solver_error"":0,""short_solution"":0,""duplicate"":0,""goal_error"":0,""joint_limit"":0,""workspace"":0,""obstacle_clearance"":0,""obstacle_contact"":0,""self_collision"":0}","[""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""dls""]","[0.0006032704543191981,0.0005777861987483307,0.002002142077724351,0.0011100586285411173,0.003483958908168819,0.004445559736369831,0.0026019125663963817,0.007978884680119484,0.009234634095578662,0.0020399585659870946,0.0041164740638063285,0.0026524762326337213,0.0036804982690642886,0.0044151100517143965,0.0030740839228865133,0.004223365671520001,0.001798812415872701,0.00586221514602947,0.005018452278737314,0.0042641330419442,0.001570748480645695,0.004792304914683668,0.010198544532271196,0.00582850317619988,0.0035296290476149847,0.003206816200099425,0.004898444146800087,0.004958839736190276,0.004288974376087715,0.0056925856228644146,0.005252310609148813,0.0020341465904448863,0.005079906784387465,0.0033325864335897203,0.0036426883544399555,0.007808398666515434,0.019953759244093858,0.005890079979835083,0.0029254311690540677,0.004857044722743331,0.0031789796952590033,0.007236028628617755,0.002652136134730033,0.00878653948585407,0.0038311132338103605,0.008190745209477055,0.010714967777435816,0.006010497431141469,0.004274065660206313,0.00155661741270633,0.004490248203902445,0.007229260713344532,0.008768220030584773,0.004407147438896912,0.0035085608098169934,0.0026722683117284644,0.0030698685864164296,0.002114046967672314,0.007741640920830905,0.004286198493632155,0.005089410965907777,0.002545315428950938,0.006364611236940788,0.005671128059212158,0.004759021862775664]","[0.6765565276145935,0.6760979890823364,0.6918050050735474,0.6844239830970764,0.6262622475624084,0.7072223424911499,0.716543972492218,0.7130506038665771,0.6538630723953247,0.6948512196540833,0.7076424956321716,0.6850460767745972,0.698275089263916,0.6863803863525391,0.6988789439201355,0.6979191899299622,0.6793026328086853,0.71318519115448,0.7082050442695618,0.6836256980895996,0.7002964019775391,0.6964590549468994,0.6903397440910339,0.6860347986221313,0.7167529463768005,0.7005805373191833,0.7033509016036987,0.6881131529808044,0.6352210640907288,0.6979870796203613,0.6572480201721191,0.6903392672538757,0.673112690448761,0.7063939571380615,0.7042178511619568,0.6860766410827637,0.699692964553833,0.63515305519104,0.6962839961051941,0.6861969828605652,0.6590917110443115,0.7101181745529175,0.6876088976860046,0.6229446530342102,0.708151638507843,0.6811280846595764,0.6301313638687134,0.6583715677261353,0.694774866104126,0.6528142690658569,0.642491340637207,0.6971840858459473,0.694736659526825,0.6471860408782959,0.6861576437950134,0.682763397693634,0.6316591501235962,0.6728975176811218,0.6336398124694824,0.6966078877449036,0.6808241605758667,0.6612677574157715,0.6710725426673889,0.6791598796844482,0.675868809223175]","[[-0.9071625027688335,-1.2018751162439238,1.0865854642045774,-0.8146808782606341,-1.3077706535576805,-0.04143114760518074],[-0.9101183687218334,-1.214981985841182,1.108405378918068,-0.8573951670107964,-1.287116851429364,-0.032586981740522984],[-0.9343817330839117,-1.1347138486890027,0.990977929081856,-0.527965481809366,-1.0993121372502326,-0.032586981740522984],[-0.9214679695564604,-1.1684044843821515,1.0371973206313052,-0.6720816926231287,-1.2005513955425076,-0.03700906467285184],[-0.8067015791296931,-1.3492280843176705,1.40273802286109,-1.648995755284722,-2.072454219839832,-0.9714620880069463],[-0.9962998264241402,-1.0752283015491448,0.9737576315195816,0.10437796439062351,-0.4263834123811753,0.9062881245259001],[-0.9491984881991916,-0.8638401016898737,0.6918363466416152,0.5095102307719275,-0.9980013728841974,-0.49781279918046106],[-1.0042529641277549,-1.0237065392138145,0.9206525140402639,0.5490988286517766,-0.1257824886293026,0.667447893533249],[-0.8240847194882697,-1.1480201102064875,1.0076973044025002,-0.7666107060761008,-1.8943359314499264,-1.1744247979861395],[-0.8885582686377189,-0.9553936210898258,0.7263833536679755,-0.04695871710337893,-1.4628254407629577,0.8562099291283657],[-0.9469439969460879,-0.9561763636974716,0.7744769055825883,0.17738569241362775,-0.9920506390536619,0.8379952608051989],[-1.0132240004214292,-1.3840434756116382,1.523924383319427,-1.263903182745135,0.011653477368380134,-0.7699903476126675],[-0.9805985873490607,-1.1611346609223352,1.0671298628000832,-0.39399252130033324,-0.6457169961363951,-1.2151115382388444],[-0.9505346570295039,-1.2295734121969428,1.147016838601205,-0.863289415504844,-1.0172939065134117,0.5765132345813957],[-1.0144647699961062,-1.2267116031158827,1.1913392121274473,-0.21878957283086886,-0.02738475951307625,0.9970028709187042],[-1.0084671408512416,-1.2293986624451887,1.1942264889036662,-0.08222118338659813,0.10263955534883432,-0.25777853278109714],[-0.8844818613811427,-1.1054268049697433,0.936146932647819,-0.5307247930050402,-1.484870690355587,-0.8710239912188382],[-0.8985860422646923,-0.7750045205087296,0.5602732702994435,0.5869298441615883,-1.3459797530475406,0.985104301872483],[-0.9945343889475284,-1.0595010678478243,0.9257367488247864,0.02484599020967866,-0.5850061848059773,0.6560762381011871],[-0.8910918389867278,-1.0845177428796704,0.9046605327831206,-0.4144058531335281,-1.4576359581419658,1.1657599576452617],[-0.8641507760964007,-0.8178013404495685,0.5818691046263311,0.3842903198652772,-1.6035840745151342,0.23378516073775407],[-0.9397645688285323,-1.0829679891947932,0.9297560919140438,-0.3369436736731837,-1.0287528051332733,-0.7336312512122897],[-1.00414731860427,-1.3192943281340503,1.3659165107771614,-1.0955527746563847,-0.3393314604147163,-0.8471321385862913],[-1.0102194640795292,-1.369427353914593,1.504170726210361,-1.4133269008571145,-0.17594669231099247,-0.3071520601589804],[-0.9568512032092713,-0.879378903816102,0.7065877671145474,0.44290743811963595,-0.9647497190349071,0.056907816466665956],[-0.958199515932043,-1.0726528451083637,0.9243031631479369,-0.235724667934312,-0.9440783061977387,1.053160161599774],[-1.000617146450174,-1.1339036006052259,1.041309357261195,-0.053428530937412295,-0.3345294113082581,-0.25266678764559897],[-1.0158215694428687,-1.362794931098999,1.432069295257766,-1.14687449786651,-0.31090683449184575,-0.875598339940336],[-0.8239149959305151,-1.3261248172546476,1.342111214642832,-1.5082523171419109,-1.9403726296995305,-0.7880221187300085],[-0.9655675338237955,-1.1285199533734063,1.0068576775746663,-0.37602537540389136,-0.7758321084998229,0.029661995514192366],[-0.9033422865088419,-1.3706149704404949,1.4296603997980424,-1.7080411893707919,-1.363280828270818,-0.7748844748213614],[-1.019571374093609,-1.3503537491714035,1.4270957965784827,-0.9281463740252838,-0.02305646483282131,0.2891555958001052],[-0.8180429847375525,-0.9386836729424864,0.7187070461418846,0.04361427774246782,-1.964460717187744,-1.0593153962548076],[-0.9478244569314356,-0.9729946861194586,0.7973053715105063,0.07656617775069421,-0.9796601533694506,-0.9112720944483739],[-0.9751436269386701,-1.0655401799735364,0.9286369665842154,-0.08983307672616657,-0.7958556527292263,0.9195649190668158],[-0.9957360861460773,-1.3396957718159783,1.39113016776254,-1.2911994699798055,-0.5288657943557946,0.8571493816505986],[-0.8057078663153702,-0.6570378063875139,0.37540028604573283,0.8526179985489951,-2.0248876265307367,-0.7299202109373162],[-0.8216196033856836,-1.31882524124524,1.320137918820075,-1.4748403059157422,-1.8903045605804418,-0.06448901865389267],[-1.0094026943061096,-1.2585029104918337,1.2251710612193318,-0.6090870496007089,-0.37974594807357415,0.0235573454704342],[-0.871781881035965,-0.9976743445238113,0.7767801563002343,-0.2229297120810232,-1.5971023613363415,-0.5098994502335197],[-0.8060646997518105,-1.0295148840133264,0.8439940221344907,-0.282542783549238,-2.075854820021561,0.2653704246683535],[-0.8780266241257824,-0.7529627123642634,0.5153582211345255,0.5920887061402968,-1.4908755145671646,0.6345646315814714],[-1.0098612862593424,-1.355313333463488,1.4312161603369533,-1.086762682176793,-0.181893816492501,1.0034168682488076],[-0.7743162677067873,-1.2623966111932803,1.2354674878957737,-1.2192105958371575,-2.2431143753868783,0.7521006411781523],[-0.995994246191314,-1.0632806311752305,0.9430787112023251,0.048399584267856226,-0.528516503166805,0.5333636069161197],[-0.8013198036693013,-0.8050217867656785,0.5426306302196529,0.38129460898740997,-2.0442298806600165,-0.35277399250827485],[-0.7717148671440394,-1.1831558260470283,1.095290718657851,-0.8729810256243649,-2.2999021456018016,0.47508363986445484],[-0.8172573991960745,-1.0780914682632827,0.904792045219734,-0.3999874834285311,-2.0073066123715284,0.8818969579523374],[-0.9823292743844697,-1.2234118091923276,1.1497548513822355,-0.6248088261087201,-0.7076202118958574,0.9074705055878263],[-0.8791292346590756,-1.3408692445906871,1.3466827793417961,-1.487890581710572,-1.5225629095661672,1.19483048135045],[-0.8156361577308396,-1.2288188161081075,1.1478628564889282,-1.0188395151944887,-1.9185749392369857,0.7945697559170575],[-0.89259117796718,-0.9371227192723854,0.6989991800149339,-0.006073560819766033,-1.355732700024737,0.8470987133611411],[-1.007703936284364,-1.2827718277580478,1.290018136716706,-0.6156840432155015,-0.06842888528592093,0.39182045327397297],[-0.852681433207371,-1.3105318487488684,1.286162138974293,-1.3477892206213156,-1.6453406588328003,-1.1065004393843698],[-1.019711965422493,-1.386010023966463,1.575132208174261,-1.4872226573530392,0.05293624677937723,-0.053817863565571104],[-0.8193969255951806,-0.8541304324272235,0.6036715940730266,0.25256366365926236,-1.9209096558660246,-1.2832532934028],[-0.7632413693957252,-1.1336536915362618,1.0157951539352765,-0.5301682643355023,-2.393514158456316,-0.6337357748766563],[-0.946309418876272,-1.3432699301623234,1.3482208480117346,-1.3620381513980162,-1.044971152114263,1.093495628428082],[-0.7693894331646506,-1.139019823851486,1.022463069869877,-0.6587885498341219,-2.3321443737563308,-0.27326750734791466],[-0.8826666917925783,-0.91497237062651,0.6867805904911451,0.11697009577907636,-1.474991024685894,0.5811710774959493],[-0.9630057498758299,-1.312639880194224,1.3116021534820606,-1.1931031794314808,-0.8199025121259526,-0.6734638214733768],[-0.8079863755885681,-1.0145806894331384,0.8168602841622968,-0.24949189786362977,-2.0014020862672215,-0.08749626765205429],[-0.87693830802532,-1.160604542957656,1.0123469993005723,-0.7287915051565155,-1.468758585590432,-0.15599293864680638],[-0.8750247882188605,-1.0753089500880921,0.8824236281494171,-0.4452063085987872,-1.4894379171010956,-0.9749118955281482],[-0.9044874176332457,-1.2004883176491477,1.0837753465979505,-0.7780008530356955,-1.3399494556835567,-0.041431199485205454]]",64,0,0,0,0
1,9002,certified_feasible,"[""constructive_strict_valid_terminal""]","[0.5647520422935486,0.36733007431030273,0.6305513381958008]","[0.5887582302093506,-0.563705563545227,0.29332199692726135]",1,0.9905186947391327,1.0982622696663507,0.04,65,0,ik_feasibility_audit_only,0.0004295032659920607,65,65,"{""solver_error"":0,""short_solution"":0,""duplicate"":0,""goal_error"":0,""joint_limit"":0,""workspace"":0,""obstacle_clearance"":0,""obstacle_contact"":0,""self_collision"":0}","[""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""exact"",""dls""]","[0.002165724563659895,0.00202548239217922,0.0004295032659920607,0.0009423250903086354,0.00351853390043425,0.0033705780422996576,0.002097246089455508,0.005425655493962172,0.005103665182334336,0.007829386363905854,0.0031921620388598486,0.007734925125687391,0.0103133416976226,0.004066042925562139,0.009656148814519799,0.0035955482177020878,0.00946414801618122,0.00309058036585178,0.0070205868330894435,0.0062278004938475144,0.006213644578806074,0.0046044810940379126,0.003638145984665603,0.009355909341762949,0.00200020105253423,0.021065061097682036,0.0033297485415957747,0.014946910184684067,0.02102277644036436,0.011005572944657963,0.0019521961980254736,0.00520420260599373,0.0022413879022209955,0.0046243416232150236,0.0054303103115733945,0.00302414226064457,0.00852689691117041,0.006211516209109258,0.011541467180326174,0.010559589380628093,0.002949628249174651,0.00311341387870465,0.0034655089756158103,0.0031032682131210865,0.003199410752461019,0.002336236704656439,0.002794391591662789,0.006151294576479792,0.002898305457633254,0.00329793412907014,0.009288588248236621,0.004099130974139425,0.006527644836610784,0.016615222497878532,0.0031086171088950776,0.004314613527207502,0.008464086603843417,0.003056178275199431,0.0027162259771971995,0.012080450316377457,0.005177033748923566,0.0027712236115148125,0.010681503556723624,0.005235522470077928,0.008710950989054512]","[0.630642294883728,0.6307694911956787,0.6185358166694641,0.6248303651809692,0.6518051624298096,0.6135550141334534,0.6553720831871033,0.6339928507804871,0.6150637865066528,0.6212785243988037,0.6200456023216248,0.6259607076644897,0.6195285320281982,0.645235538482666,0.6422843933105469,0.6433982253074646,0.6223963499069214,0.5968744158744812,0.6432074308395386,0.6180111169815063,0.6358280181884766,0.6197313070297241,0.6289901733398438,0.5999302864074707,0.617559552192688,0.5987794995307922,0.6283317804336548,0.6183700561523438,0.6372591853141785,0.6280273795127869,0.6294812560081482,0.6332974433898926,0.6347995400428772,0.6160181164741516,0.6482259035110474,0.6348450779914856,0.6432000994682312,0.6247129440307617,0.6123586893081665,0.6281095743179321,0.6207359433174133,0.6333137154579163,0.6504764556884766,0.6373881101608276,0.6294259428977966,0.6264743208885193,0.6555358171463013,0.6375425457954407,0.6019132137298584,0.6257267594337463,0.6153503656387329,0.6341288685798645,0.6340804696083069,0.6035259366035461,0.6120590567588806,0.6281490921974182,0.600227415561676,0.6265953183174133,0.6268529891967773,0.6066262125968933,0.6137923002243042,0.6453434824943542,0.623369574546814,0.6265658140182495,0.6314001679420471]","[[0.33958832103235265,-1.0627921220607672,0.5199259726407146,-1.3429612458073945,-0.9392264498373305,-0.12674066424369812],[0.338624392651374,-1.0655407540890383,0.5273556852977319,-1.3537967756666134,-0.9306901656672503,-0.09968576663260695],[0.3206778979859629,-0.9800389379320686,0.3441397784083169,-1.0399727463809834,-0.728532634626501,-0.09968576663260695],[0.32942129681319526,-1.024175330140489,0.4365315650336582,-1.1925843716403468,-0.8312552526438153,-0.11321321543815248],[0.43687407695236113,-1.1437136906258414,0.7828248893163225,-2.054370897393893,-1.794371073226107,-1.0385608728990305],[0.2922602613343859,-0.987755192210393,0.39183522289860656,-0.5190159014219277,0.07532015349291357,0.8391893396338166],[0.4725895816001218,-1.1303110057690626,0.8279526779288763,-2.267496235694175,-2.0548076789021095,0.8151960491597989],[0.3401624893228276,-1.0937592127045699,0.6269025648501753,-1.611557870442915,-0.9114992443071335,1.1641569048388893],[0.2997021589179876,-0.9876025313691075,0.38767566762380273,-0.290569853789262,0.4268808330650657,0.7568218744512514],[0.2922976018657575,-1.051680944194677,0.5679913629431234,-1.0249258717269492,0.003974965206430054,0.527563701443548],[0.2857428517750643,-1.0510908066725027,0.5374162590766752,-0.9963746727293975,-0.17485228825973556,0.1481681091997561],[0.31008778760876066,-1.0650986554394806,0.5844885196086052,-1.393166998360028,-0.4899749562785778,-1.3075334331512163],[0.3963458899445503,-0.711225107543751,-0.24195966287176868,-0.7913369919838943,-1.4332972720196175,0.9004466250540905],[0.3852083084196857,-1.1433066564749574,0.764558615903647,-1.9777169710985731,-1.2977435079595594,1.1750239485590164],[0.4656792619317285,-0.8814218788598434,0.1341039095675625,-0.9706383347841248,-2.00895462527341,0.9760103725590323],[0.4225984268364217,-1.0542514537840415,0.5013718720590663,-1.4368680032520862,-1.6214680424593488,0.7034564769675745],[0.4123074745367572,-0.5755031932012207,-0.5050341666447771,-0.8555083385253639,-1.5922058438223008,0.7338569967346931],[0.3059155241587278,-0.7832668352772432,-0.05897969916002264,-0.5922227795220109,-0.47320877994014293,-1.1496375336589584],[0.4064803147712104,-1.0849428563756676,0.5934977764045903,-1.6706139513862073,-1.4716686974823145,-0.33950866903919685],[0.298013775865634,-1.0159413631828336,0.45375378858581067,-1.0779392605483353,-0.3919531667027773,-1.4246810618715857],[0.34575147743924967,-1.1031631819251242,0.647183909462062,-1.6825092496488019,-0.971623895134318,1.1243353056672698],[0.318770591238825,-0.9951174498651443,0.3672522271814749,-1.0148065985474184,-0.7146852630134014,-0.6828787120637323],[0.31581472147357786,-1.0830321756999022,0.5891230750282003,-1.4302843447060665,-0.6956098206987832,-0.1968510880466287],[0.2957283801817833,-0.8523382462916526,0.07282689325801134,-0.46854660521825764,-0.37311212511655967,0.12567648983552016],[0.30120205723421406,-1.0067668497914464,0.42258671569395917,-1.0078039897458726,-0.4693180449501458,0.8343712729058046],[0.33723091468474536,-0.6341669125875047,-0.40392233707754516,-0.5805426207805223,-0.9557547090015744,0.7930851785274078],[0.32648550516149355,-1.0616660969114762,0.519983693249241,-1.2848492280031139,-0.7819279944567511,0.7220850769138222],[0.299063339203638,-1.0172839437809789,0.5050488421935798,-1.0570834503579005,-0.07712355587574769,0.4763604082059426],[0.4623639126664945,-0.5985396087236656,-0.4523629218271008,-0.7356204825125346,-1.9793967766230556,0.606819960960787],[0.3040936291047289,-1.0906090253255218,0.7364746636204691,-1.270380358705331,0.3531309891828679,-0.24300728058264248],[0.3188504092919332,-1.0830825059477773,0.5842935839750087,-1.378512059161943,-0.7178647516771933,0.13106487801434394],[0.30081178342696646,-1.1371287351515462,0.8855639752912315,-2.281372515500234,-0.47709042166384147,0.16963841524078668],[0.30671234054925794,-1.14272476629004,0.8024555134830736,-1.0401962605961614,0.5557080387545352,-1.1864823872703667],[0.31780390264717967,-0.961403425044122,0.31071434287745986,-1.0308401898130704,-0.706516573125079,0.4122136813206237],[0.38558835050796025,-1.1751333753709317,0.8414785916723663,-2.0931617742636446,-1.31557683322583,-0.027257823228783368],[0.37517290755891497,-1.044330022868086,0.4786266081469129,-1.4093568049225111,-1.2454713608751284,-0.5718390318221803],[0.3357323269187898,-1.1829117606460797,0.8719936869239441,-2.09785495983516,-0.9660573042507149,0.058280299739692364],[0.3938222929475665,-0.850032289491047,0.05514468862573316,-1.0315583500642151,-1.385608037749728,-0.6753888504352031],[0.3069835731273771,-0.9487962858991233,0.31514700134268875,-0.9395479253890194,-0.3992554897163679,0.7991716551208927],[0.30451709088083895,-1.090735688027046,0.7110608381886601,-1.1026676455055184,0.3979672581179893,-1.0657261633420672],[0.2982359965317527,-1.0385115546963983,0.4896922061957356,-0.3431056053058197,0.45626999762172166,0.16515113549495763],[0.3179507044913685,-1.1172990954740663,0.7001424650161844,-1.6626601552993863,-0.651533900587187,-0.9560965316278146],[0.4150820215460738,-1.1609644274329733,0.8083486434144813,-2.0576628688129435,-1.5604495265085294,-0.39587549163688535],[0.31516714269256524,-1.1547896542723017,0.8491239942747671,-2.1020315795367708,-0.7071035903278532,-1.2136406365004728],[0.41164761800334526,-0.8594807394522667,0.07775836074921072,-1.0220289481898286,-1.572590556750599,-0.6081327264559978],[0.38444023300994945,-0.9141566644815807,0.18441556611562931,-1.0522433328741352,-1.3050079989371597,-0.2758192497211786],[0.481255060970897,-1.1138092255663725,0.7333522926085965,-1.9552591874825114,-2.1275189010352547,-0.12792377668662233],[0.37247998149495154,-1.0792498237881645,0.5752465755502055,-1.5840803439253774,-1.1923224251648434,0.3161356615825945],[0.28882666395235396,-0.8901909929181554,0.1723294216805487,-0.12697835533373145,0.22446387431541182,-1.4002515622728258],[0.2931805411103318,-1.086069078167525,0.8154479920272028,-2.0973879266370483,-0.1155089271600137,0.8166466207475008],[0.29181085326923634,-1.0037043010086248,0.43810244030588563,-0.5267596081894048,0.29225432047105976,0.0007768516480613443],[0.33543037332896414,-1.1016879318523687,0.6431470384634027,-1.6254980968259776,-0.8905786032164074,0.3208374635954037],[0.4428720755706704,-0.7860324009931106,-0.07727818671954444,-0.8880844930205541,-1.8078978535268988,0.20230147614178715],[0.3163541470355293,-0.8301404849879295,0.006815470859493377,-0.5769183637912054,-0.7174559096847677,-0.7918840760848042],[0.3252234200635393,-0.9030097058643716,0.16940785350048035,-0.8476433290330458,-0.7576872166112248,-0.6345795991758496],[0.2955384257435852,-1.102338614579924,0.7128278230837144,-1.5002952936778726,-0.18510830631357936,0.4231354226522311],[0.28293566288596134,-0.888306480967122,0.1579313806718711,-0.2044338725815998,0.036419936176804626,0.7176151563389678],[0.37860514462471906,-0.9338155704584763,0.22261466977636907,-1.0600925962112653,-1.2687852635397,-0.11896899836009328],[0.2843720272551388,-1.1055521310248693,0.8293372338891312,-1.896957639973581,0.012127086514775502,0.1110620068046268],[0.3465462607240542,-0.7494284218369633,-0.1627620928411397,-0.6825280171318957,-0.9996153014791418,1.116450541551406],[0.3059703090478774,-0.964300630481726,0.3320249914330354,-0.17429318192822424,0.4870427646326448,-0.04039187639797919],[0.3677476430712309,-1.1672408973325745,0.826656672057846,-2.0715745742093405,-1.2169747298826683,1.2026506387936338],[0.2931508442822158,-1.0673172692803676,0.6348059431452526,-1.3656944630684704,-0.14851809448425835,0.21305954189692844],[0.377840833128151,-0.935635428772626,0.22199977065106621,-1.048029623295918,-1.3086396452799773,0.818564467366043],[0.3387688720700309,-1.0713252999051115,0.5253809013796421,-1.2861972515481814,-0.9441962426349193,-0.1267406079803639]]",64,0,0,0,0
